env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
7500,,,,,,39,13,3,2007.446,0.3096,0.0019,0.066,0.0085,8.1783,0.7051,0.3012,-0.1343,1.4699,43.0533,0.0731
7754,,,894,-176.3628,31.5075,,,,,,,,,,,,,,,
7914,,,160,-133.3185,31.1361,,,,,,,,,,,,,,,
8000,,,,,,41,14,3,1922.6136,0.3239,0.0025,0.0704,0.0096,9.0582,0.7539,0.3143,-0.1382,1.0424,29.3415,0.0907
8500,,,,,,42,15,3,1794.8049,0.3328,0.0019,0.071,0.0089,10.2371,1.0951,0.3239,-0.1393,1.289,41.2812,0.0736
9000,,,,,,42,15,3,1730.5535,0.3266,0.0019,0.0699,0.0088,10.3099,0.8561,0.3177,-0.1376,1.2229,17.3703,0.078
9135,,,1221,-223.1619,30.2713,,,,,,,,,,,,,,,
9226,,,91,-121.8807,29.8335,,,,,,,,,,,,,,,
9500,,,,,,42,15,3,1571.8815,0.3646,0.0006,0.0788,0.0085,11.2534,2.026,0.3561,-0.1582,3.1453,94.3493,0.7087
9534,,,308,-139.5436,29.4122,,,,,,,,,,,,,,,
9582,,,48,-103.6645,29.0003,,,,,,,,,,,,,,,
9630,,,48,-103.8622,29.8814,,,,,,,,,,,,,,,
9684,,,54,-102.5197,30.2671,,,,,,,,,,,,,,,
9749,,,65,-100.0818,29.6907,,,,,,,,,,,,,,,
9802,,,53,-102.0942,29.5403,,,,,,,,,,,,,,,
9850,,,48,-101.9293,29.507,,,,,,,,,,,,,,,
9894,,,44,-102.1143,29.079,,,,,,,,,,,,,,,
9940,,,46,-102.208,29.1014,,,,,,,,,,,,,,,
9986,,,46,-102.1682,31.2333,,,,,,,,,,,,,,,
10000,,,,,,44,15,3,1502.6622,0.3502,0.0009,0.0748,0.0084,11.2628,0.9988,0.3419,-0.1485,1.5124,23.9577,0.4029
10000,-102.3788,48.9,,,,,,,,,,,,,,,,,,
10036,,,50,-101.9238,28.2636,,,,,,,,,,,,,,,
10112,,,76,-102.4986,31.4902,,,,,,,,,,,,,,,
10161,,,49,-101.1312,33.1209,,,,,,,,,,,,,,,
10204,,,43,-103.6121,33.0102,,,,,,,,,,,,,,,
10256,,,52,-101.0493,33.1987,,,,,,,,,,,,,,,
10299,,,43,-105.2844,33.2007,,,,,,,,,,,,,,,
10353,,,54,-101.9113,33.0503,,,,,,,,,,,,,,,
10396,,,43,-103.4765,33.2226,,,,,,,,,,,,,,,
10464,,,68,-102.7863,33.0401,,,,,,,,,,,,,,,
10500,,,,,,44,15,3,1493.115,0.3419,0.0009,0.0723,0.0081,10.2146,0.8924,0.3337,-0.1446,1.7083,26.1859,0.1525
10517,,,53,-101.3709,33.1786,,,,,,,,,,,,,,,
10556,,,39,-103.4665,33.1581,,,,,,,,,,,,,,,
10618,,,62,-98.7024,33.0865,,,,,,,,,,,,,,,
10664,,,46,-102.256,33.1979,,,,,,,,,,,,,,,
10704,,,40,-102.9866,32.9986,,,,,,,,,,,,,,,
10746,,,42,-102.9435,33.0181,,,,,,,,,,,,,,,
10806,,,60,-101.9103,32.9293,,,,,,,,,,,,,,,
10849,,,43,-101.9876,33.1466,,,,,,,,,,,,,,,
10895,,,46,-103.0906,33.1085,,,,,,,,,,,,,,,
10944,,,49,-104.0937,33.193,,,,,,,,,,,,,,,
10992,,,48,-103.3791,33.1051,,,,,,,,,,,,,,,
11000,,,,,,46,16,3,1444.1696,0.4085,0.0019,0.0847,0.0103,14.2681,1.0824,0.3982,-0.1667,2.075,33.657,0.6772
11039,,,47,-104.8091,32.9729,,,,,,,,,,,,,,,
11126,,,87,-103.5746,33.0891,,,,,,,,,,,,,,,
11187,,,61,-107.2064,31.4762,,,,,,,,,,,,,,,
11251,,,64,-106.6149,30.1215,,,,,,,,,,,,,,,
11314,,,63,-109.4741,30.0738,,,,,,,,,,,,,,,
11500,,,,,,47,16,4,1424.8354,0.4091,0.0025,0.086,0.0111,14.9483,1.5591,0.3979,-0.172,3.2806,51.7511,0.3229
11627,,,313,-120.033,31.5336,,,,,,,,,,,,,,,
11690,,,63,-106.7376,29.6057,,,,,,,,,,,,,,,
11747,,,57,-107.8297,29.7939,,,,,,,,,,,,,,,
11821,,,74,-105.3627,30.804,,,,,,,,,,,,,,,
11891,,,70,-111.6978,31.5392,,,,,,,,,,,,,,,
11970,,,79,-106.3244,29.9018,,,,,,,,,,,,,,,
12000,,,,,,49,18,4,1149.7521,0.4639,0.0019,0.0968,0.0116,17.5769,1.9557,0.4523,-0.1886,2.8697,49.6531,0.93
12075,,,105,-112.684,29.8127,,,,,,,,,,,,,,,
12187,,,112,-111.9168,30.8053,,,,,,,,,,,,,,,
12379,,,192,-110.5423,32.518,,,,,,,,,,,,,,,
12478,,,99,-101.098,30.0468,,,,,,,,,,,,,,,
12500,,,,,,49,18,4,1212.4362,0.4554,0.0009,0.0954,0.0104,15.5146,2.2787,0.445,-0.1916,3.0295,26.8399,0.6592
13000,,,,,,49,18,4,1137.9999,0.4537,0.0019,0.0931,0.0112,15.0629,2.0512,0.4425,-0.1815,2.5496,47.4864,0.5056
13500,,,,,,49,19,4,1096.5221,0.4695,0.0025,0.0938,0.0119,15.2268,1.4594,0.4576,-0.1843,3.0411,95.9348,0.9287
14000,,,,,,49,19,5,1033.5233,0.4696,0.0016,0.0954,0.0111,16.2183,3.582,0.4585,-0.1916,3.5926,24.6305,0.8018
14078,,,1600,-123.5674,30.5587,,,,,,,,,,,,,,,
14150,,,72,-122.3104,31.2467,,,,,,,,,,,,,,,
14213,,,63,-103.5242,30.123,,,,,,,,,,,,,,,
14500,,,,,,50,19,4,987.4211,0.4854,0.0025,0.0967,0.0122,15.913,2.2959,0.4732,-0.1844,3.6864,58.8609,0.9222
15000,,,,,,50,20,5,953.3036,0.4726,0.0012,0.09,0.0102,13.7765,3.0169,0.4623,-0.1826,3.4111,38.3438,0.32
15000,-86.1475,1600.0,,,,,,,,,,,,,,,,,,
15500,,,,,,50,20,5,929.3229,0.4548,0.0016,0.0881,0.0104,13.0993,2.6614,0.4444,-0.1703,2.6253,57.084,0.7918
15813,,,1600,-116.4315,27.6527,,,,,,,,,,,,,,,
16000,,,,,,50,20,5,956.3987,0.4703,0.0015,0.0919,0.0107,14.2822,2.8408,0.4595,-0.1832,2.351,44.6211,0.7971
16500,,,,,,50,19,4,968.2833,0.447,0.0025,0.0834,0.0109,12.6358,3.4536,0.4362,-0.1721,2.7064,51.914,0.5797
17000,,,,,,50,19,5,952.897,0.4404,0.0012,0.0822,0.0094,12.4342,2.2105,0.431,-0.1669,2.3644,70.747,0.8289
17413,,,1600,-81.6926,29.6111,,,,,,,,,,,,,,,
17500,,,,,,49,20,4,1066.5424,0.4493,0.0012,0.0861,0.0098,13.196,2.3537,0.4394,-0.1671,2.3965,58.3644,0.8545
18000,,,,,,50,19,4,909.4304,0.4215,0.0009,0.0788,0.0088,11.2644,4.2587,0.4129,-0.1575,2.0398,29.1254,0.6592
18500,,,,,,50,20,4,879.5945,0.4411,0.0015,0.0827,0.0098,11.402,2.2189,0.4313,-0.1644,1.9017,80.8179,0.58
19000,,,,,,50,20,4,868.4003,0.4345,0.0019,0.0787,0.0097,11.1036,3.4087,0.4248,-0.1533,2.4442,90.5777,1.7526
19013,,,1600,-75.184,29.6888,,,,,,,,,,,,,,,
19081,,,68,-110.8079,29.8437,,,,,,,,,,,,,,,
19500,,,,,,50,20,5,879.9778,0.4626,0.0009,0.0864,0.0096,12.0084,2.0557,0.453,-0.169,2.8597,50.2803,1.2823
20000,,,,,,50,20,4,806.8544,0.4369,0.0006,0.079,0.0085,9.3314,2.2249,0.4284,-0.1549,2.0682,40.0217,1.1105
20000,-94.9329,1486.9,,,,,,,,,,,,,,,,,,
20500,,,,,,50,20,4,765.834,0.4378,0.0012,0.0801,0.0092,9.8477,1.6918,0.4286,-0.1594,2.288,41.0149,1.3642
20581,,,1500,-157.8977,27.1547,,,,,,,,,,,,,,,
21000,,,,,,50,21,4,747.1278,0.4569,0.0025,0.0834,0.0109,10.1109,1.866,0.446,-0.1681,1.2146,38.401,0.7464
21500,,,,,,50,21,4,720.8791,0.4299,0.0022,0.0762,0.0098,8.0771,1.9955,0.4201,-0.1533,1.9439,70.5529,0.6885
22000,,,,,,50,22,5,688.4802,0.4618,0.0022,0.0833,0.0105,9.9535,2.9533,0.4513,-0.1694,1.7652,47.7447,0.9877
22181,,,1600,-71.0158,29.8748,,,,,,,,,,,,,,,
22259,,,78,-105.8431,29.6441,,,,,,,,,,,,,,,
22500,,,,,,50,22,5,712.2886,0.4574,0.0009,0.0835,0.0092,9.7113,2.7878,0.4482,-0.1669,1.1628,34.6222,1.6039
23000,,,,,,50,21,4,762.0933,0.4628,0.0022,0.085,0.0107,9.3931,2.4466,0.4521,-0.1646,1.6123,44.7837,1.3757
23500,,,,,,50,23,4,731.9717,0.4615,0.0025,0.0847,0.011,9.2802,2.0412,0.4506,-0.1676,1.6066,41.7815,1.1191
23859,,,1600,-80.4814,29.7775,,,,,,,,,,,,,,,
24000,,,,,,50,23,3,660.3789,0.4623,0.0028,0.0829,0.0111,9.571,2.8066,0.4512,-0.1583,2.2094,59.9795,1.5396
24500,,,,,,50,23,4,669.9981,0.4478,0.0009,0.0818,0.0091,8.3153,2.6101,0.4387,-0.1691,2.0428,49.7041,1.7578
25000,,,,,,50,24,4,635.9563,0.456,0.0015,0.0814,0.0097,8.8272,2.351,0.4464,-0.1716,1.9527,100.2101,1.5743
25000,-52.4363,1600.0,,,,,,,,,,,,,,,,,,
25459,,,1600,-75.363,27.2444,,,,,,,,,,,,,,,
25500,,,,,,50,24,3,686.0182,0.4588,0.0015,0.0826,0.0098,8.7721,2.3515,0.449,-0.1618,1.7402,58.8603,1.4147
26000,,,,,,50,24,3,706.4703,0.4391,0.0002,0.079,0.0081,6.5605,3.1539,0.4309,-0.1517,1.3316,33.3211,1.421
26500,,,,,,50,22,3,710.2282,0.4388,0.0015,0.0805,0.0096,8.0874,1.7493,0.4292,-0.1613,1.2339,54.62,1.195
27000,,,,,,50,24,4,695.0482,0.4499,0.0025,0.0806,0.0106,7.2885,2.6964,0.4394,-0.1589,2.0419,58.8495,1.1104
27059,,,1600,-62.1266,29.8443,,,,,,,,,,,,,,,
27500,,,,,,50,24,3,795.8993,0.4356,0.0012,0.0799,0.0092,6.5799,2.3666,0.4264,-0.1586,3.6876,101.1602,1.5662
28000,,,,,,50,23,3,797.9249,0.432,0.0009,0.0779,0.0087,6.3123,2.3074,0.4233,-0.1588,2.7902,151.6942,1.4358
28437,,,1378,-166.5482,30.6772,,,,,,,,,,,,,,,
28500,,,,,,50,23,3,759.0735,0.4348,0.0012,0.077,0.0089,5.1536,2.5005,0.4259,-0.1568,3.2788,79.113,0.9984
28508,,,71,-107.0282,29.5599,,,,,,,,,,,,,,,
28596,,,88,-114.4599,29.6016,,,,,,,,,,,,,,,
28677,,,81,-112.2419,32.2261,,,,,,,,,,,,,,,
28754,,,77,-111.657,30.0222,,,,,,,,,,,,,,,
28822,,,68,-112.9658,29.5648,,,,,,,,,,,,,,,
28893,,,71,-113.708,29.9865,,,,,,,,,,,,,,,
28975,,,82,-114.9924,30.0146,,,,,,,,,,,,,,,
29000,,,,,,50,24,3,707.9327,0.4776,0.0025,0.0896,0.0115,8.6747,3.374,0.4662,-0.1819,2.5402,60.5392,1.2497
29046,,,71,-116.6624,30.0092,,,,,,,,,,,,,,,
29128,,,82,-107.4831,29.7349,,,,,,,,,,,,,,,
29197,,,69,-113.2669,29.9653,,,,,,,,,,,,,,,
29276,,,79,-109.391,29.7677,,,,,,,,,,,,,,,
29325,,,49,-106.2379,30.0734,,,,,,,,,,,,,,,
29384,,,59,-101.9953,29.9336,,,,,,,,,,,,,,,
29438,,,54,-104.4129,29.4432,,,,,,,,,,,,,,,
29500,,,,,,50,24,3,682.0419,0.4682,0.0009,0.0841,0.0093,7.5905,3.352,0.4589,-0.1709,10.9833,260.7361,1.3272
29500,,,62,-106.8928,29.8539,,,,,,,,,,,,,,,
29587,,,87,-103.4295,29.8343,,,,,,,,,,,,,,,
29648,,,61,-101.3479,30.0433,,,,,,,,,,,,,,,
29709,,,61,-100.5667,29.7091,,,,,,,,,,,,,,,
29771,,,62,-101.0049,29.3628,,,,,,,,,,,,,,,
29831,,,60,-104.2767,30.0244,,,,,,,,,,,,,,,
29895,,,64,-104.3595,29.6943,,,,,,,,,,,,,,,
29951,,,56,-113.1585,29.5962,,,,,,,,,,,,,,,
30000,,,,,,50,24,4,716.5208,0.4896,0.0019,0.0911,0.011,7.5004,3.1992,0.4786,-0.1809,4.8484,211.4222,1.4528
30000,-102.441,55.4,,,,,,,,,,,,,,,,,,
30022,,,71,-111.7963,27.1435,,,,,,,,,,,,,,,
30074,,,52,-102.0093,29.3769,,,,,,,,,,,,,,,
30126,,,52,-100.6611,30.033,,,,,,,,,,,,,,,
30181,,,55,-101.8128,30.0768,,,,,,,,,,,,,,,
30248,,,67,-103.2698,30.0312,,,,,,,,,,,,,,,
30316,,,68,-118.9909,29.8304,,,,,,,,,,,,,,,
30394,,,78,-112.8494,29.9906,,,,,,,,,,,,,,,
30449,,,55,-103.9218,29.1342,,,,,,,,,,,,,,,
30500,,,,,,50,24,4,685.3804,0.497,0.0009,0.0919,0.0101,5.6792,3.4425,0.4869,-0.1919,3.7219,72.8759,0.9123
30511,,,62,-100.0586,29.459,,,,,,,,,,,,,,,
30566,,,55,-102.6301,29.7529,,,,,,,,,,,,,,,
30624,,,58,-99.9292,29.7215,,,,,,,,,,,,,,,
30672,,,48,-103.6768,29.5448,,,,,,,,,,,,,,,
30780,,,108,-107.8191,29.961,,,,,,,,,,,,,,,
30846,,,66,-103.2503,30.0347,,,,,,,,,,,,,,,
30930,,,84,-114.2326,29.9865,,,,,,,,,,,,,,,
30994,,,64,-106.975,31.8145,,,,,,,,,,,,,,,
31000,,,,,,50,25,5,618.9944,0.5346,0.0016,0.1002,0.0116,5.3658,3.4713,0.523,-0.1931,3.9631,103.7766,2.5717
31063,,,69,-116.1201,31.786,,,,,,,,,,,,,,,
31127,,,64,-108.9853,32.2027,,,,,,,,,,,,,,,
31197,,,70,-114.6757,29.9383,,,,,,,,,,,,,,,
31285,,,88,-118.7452,29.643,,,,,,,,,,,,,,,
31358,,,73,-99.776,30.0897,,,,,,,,,,,,,,,
31438,,,80,-114.7208,30.0603,,,,,,,,,,,,,,,
31500,,,,,,50,25,5,608.9373,0.5218,0.0012,0.0962,0.0109,5.6084,2.5988,0.5109,-0.1952,5.5647,129.07,1.3544
31514,,,76,-103.0978,29.9747,,,,,,,,,,,,,,,
31653,,,139,-135.5909,29.5445,,,,,,,,,,,,,,,
31732,,,79,-108.7553,29.9135,,,,,,,,,,,,,,,
31805,,,73,-103.65,29.7653,,,,,,,,,,,,,,,
31898,,,93,-113.8409,30.0097,,,,,,,,,,,,,,,
32000,,,,,,50,25,5,646.3159,0.5428,0.0025,0.1031,0.0128,6.051,3.2703,0.53,-0.2093,4.7764,130.1758,0.7933
32004,,,106,-105.6311,29.6277,,,,,,,,,,,,,,,
32085,,,81,-117.6254,30.1695,,,,,,,,,,,,,,,
32170,,,85,-111.6094,30.9809,,,,,,,,,,,,,,,
32235,,,65,-104.3588,32.9391,,,,,,,,,,,,,,,
32330,,,95,-102.939,30.1791,,,,,,,,,,,,,,,
32442,,,112,-111.4984,29.7762,,,,,,,,,,,,,,,
32500,,,,,,50,25,6,612.9166,0.5762,0.0032,0.1106,0.0143,7.6856,2.9943,0.5619,-0.225,6.0799,213.2088,1.9162
32513,,,71,-102.0495,29.8007,,,,,,,,,,,,,,,
32592,,,79,-118.0791,29.4204,,,,,,,,,,,,,,,
32664,,,72,-117.1113,29.957,,,,,,,,,,,,,,,
32738,,,74,-102.2391,30.0364,,,,,,,,,,,,,,,
32814,,,76,-99.558,30.0824,,,,,,,,,,,,,,,
32905,,,91,-115.2439,30.0412,,,,,,,,,,,,,,,
32999,,,94,-124.2445,30.4669,,,,,,,,,,,,,,,
33000,,,,,,50,26,5,582.3438,0.5547,0.0019,0.1049,0.0124,7.0933,2.7194,0.5424,-0.2148,5.2455,123.8867,1.7965
33055,,,56,-105.7509,32.0643,,,,,,,,,,,,,,,
33166,,,111,-108.4254,32.9047,,,,,,,,,,,,,,,
33253,,,87,-99.9775,31.9293,,,,,,,,,,,,,,,
33320,,,67,-104.0975,30.9821,,,,,,,,,,,,,,,
33418,,,98,-98.9732,33.1612,,,,,,,,,,,,,,,
33500,,,,,,50,26,7,592.3618,0.5882,0.0019,0.1123,0.0131,6.4589,3.8439,0.5751,-0.2231,5.8411,183.5075,1.2102
33512,,,94,-128.5422,33.0613,,,,,,,,,,,,,,,
33644,,,132,-132.5433,33.1722,,,,,,,,,,,,,,,
33765,,,121,-129.2811,33.1969,,,,,,,,,,,,,,,
33839,,,74,-116.6224,32.2636,,,,,,,,,,,,,,,
33943,,,104,-121.4364,30.9307,,,,,,,,,,,,,,,
34000,,,,,,50,26,7,568.2262,0.5714,0.0019,0.1056,0.0124,4.6944,3.6244,0.5589,-0.2096,4.9371,91.9379,1.173
34115,,,172,-128.1012,29.6362,,,,,,,,,,,,,,,
34267,,,152,-131.749,29.5263,,,,,,,,,,,,,,,
34397,,,130,-113.5745,29.6886,,,,,,,,,,,,,,,
34500,,,,,,50,26,7,558.692,0.5911,0.0012,0.1116,0.0124,6.0035,3.1752,0.5787,-0.2243,8.9194,226.3386,1.3487
34522,,,125,-129.6526,31.1855,,,,,,,,,,,,,,,
34608,,,86,-117.0714,32.517,,,,,,,,,,,,,,,
34707,,,99,-100.26,32.834,,,,,,,,,,,,,,,
34949,,,242,-145.1198,32.8184,,,,,,,,,,,,,,,
35000,,,,,,50,27,8,543.2443,0.6362,0.0016,0.1235,0.0139,8.4046,4.5042,0.6222,-0.2485,5.7325,149.8411,1.1316
35000,-125.4598,100.8,,,,,,,,,,,,,,,,,,
35018,,,69,-118.6377,28.0481,,,,,,,,,,,,,,,
35113,,,95,-118.617,32.8739,,,,,,,,,,,,,,,
35208,,,95,-95.8639,32.7174,,,,,,,,,,,,,,,
35320,,,112,-111.7209,32.7728,,,,,,,,,,,,,,,
35401,,,81,-118.5265,32.8153,,,,,,,,,,,,,,,
35500,,,,,,50,26,6,568.9847,0.5873,0.0022,0.1124,0.0135,7.3886,3.2006,0.5739,-0.224,5.3381,182.9829,1.7903
35516,,,115,-113.7982,32.0109,,,,,,,,,,,,,,,
35609,,,93,-111.1272,31.6488,,,,,,,,,,,,,,,
35693,,,84,-121.2644,29.9905,,,,,,,,,,,,,,,
35842,,,149,-120.8339,30.3968,,,,,,,,,,,,,,,
35924,,,82,-116.1495,32.7964,,,,,,,,,,,,,,,
36000,,,,,,50,26,7,572.2026,0.6179,0.0022,0.1195,0.0142,8.4376,3.571,0.6038,-0.2384,9.7268,349.3569,1.6658
36053,,,129,-107.0132,32.9006,,,,,,,,,,,,,,,
36145,,,92,-112.3491,29.8624,,,,,,,,,,,,,,,
36234,,,89,-113.2395,29.838,,,,,,,,,,,,,,,
36323,,,89,-111.2851,29.8595,,,,,,,,,,,,,,,
36417,,,94,-104.4642,29.9623,,,,,,,,,,,,,,,
36500,,,,,,50,26,6,549.4457,0.5876,0.0009,0.1134,0.0123,8.0184,2.9078,0.5754,-0.2296,6.2452,218.2699,1.8588
36574,,,157,-116.144,29.9638,,,,,,,,,,,,,,,
36669,,,95,-108.1567,29.8846,,,,,,,,,,,,,,,
36818,,,149,-118.2207,29.5754,,,,,,,,,,,,,,,
36961,,,143,-110.722,29.9626,,,,,,,,,,,,,,,
37000,,,,,,50,27,6,575.4427,0.577,0.0012,0.1105,0.0123,7.9543,2.8285,0.5647,-0.2211,4.3255,217.7585,2.0091
37061,,,100,-104.0187,30.4158,,,,,,,,,,,,,,,
37198,,,137,-114.2229,31.843,,,,,,,,,,,,,,,
37280,,,82,-110.2352,30.352,,,,,,,,,,,,,,,
37376,,,96,-109.051,30.7288,,,,,,,,,,,,,,,
37500,,,,,,50,26,6,588.2225,0.5691,0.0022,0.1085,0.0131,7.3035,3.0753,0.556,-0.2221,8.022,416.1158,1.4447
37942,,,566,-146.0096,30.8025,,,,,,,,,,,,,,,
38000,,,,,,50,27,6,553.7396,0.6097,0.0025,0.1167,0.0142,8.9297,3.4935,0.5955,-0.2283,5.3031,216.3256,1.8813
38059,,,117,-131.4958,29.8846,,,,,,,,,,,,,,,
38500,,,,,,50,26,6,548.5028,0.5854,0.0009,0.1143,0.0123,7.1492,3.6909,0.5731,-0.2237,6.9761,177.0183,1.5989
38858,,,799,-168.6332,30.5972,,,,,,,,,,,,,,,
39000,,,,,,50,27,6,548.9545,0.604,0.0016,0.1174,0.0133,9.4402,2.419,0.5907,-0.2405,4.9278,193.8689,0.6
39014,,,156,-119.7454,29.5867,,,,,,,,,,,,,,,
39095,,,81,-109.7894,29.7669,,,,,,,,,,,,,,,
39311,,,216,-132.1761,30.4078,,,,,,,,,,,,,,,
39392,,,81,-121.6902,29.7709,,,,,,,,,,,,,,,
39500,,,,,,50,27,6,583.8943,0.5787,0.0019,0.1096,0.0128,9.3163,3.7571,0.5659,-0.2148,4.2365,231.2285,1.2664
39536,,,144,-110.4428,29.0513,,,,,,,,,,,,,,,
39667,,,131,-106.4568,29.4261,,,,,,,,,,,,,,,
39742,,,75,-110.2126,29.4013,,,,,,,,,,,,,,,
39811,,,69,-110.2506,30.0029,,,,,,,,,,,,,,,
39905,,,94,-127.6639,29.6051,,,,,,,,,,,,,,,
40000,,,,,,50,27,6,573.6658,0.6145,0.0022,0.12,0.0142,9.208,4.064,0.6002,-0.2252,5.4698,221.2005,0.9978
40000,-108.4565,101.6,,,,,,,,,,,,,,,,,,
40010,,,105,-118.587,27.1042,,,,,,,,,,,,,,,
40075,,,65,-110.7726,29.5866,,,,,,,,,,,,,,,
