env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0498,312.5,0.1562,-0.0029,0.0012,0.0012,114.5919
20000,0.0,324.0,0.0,0.0063,322.5806,0.0323,-0.0128,0.0001,0.0,188.1044
30000,0.0,324.0,0.0,0.027,322.5806,0.129,-0.0146,0.0001,0.0,190.8161
40000,0.0,324.0,0.0,0.0,322.5806,0.0,-0.0137,0.0001,0.0,192.475
50000,0.0,324.0,0.0,0.0068,322.5806,0.0323,-0.0127,0.0001,0.0,184.0699
60000,0.0,324.0,0.0,0.0501,312.5,0.125,-0.0126,0.0001,0.0001,179.3973
70000,0.0,324.0,0.0,0.0196,322.5806,0.0645,-0.0119,0.0001,0.0002,188.4589
80000,0.0,324.0,0.0,0.0086,322.5806,0.0323,-0.0113,0.0001,0.0001,181.6932
90000,0.0,324.0,0.0,0.0738,303.0303,0.1818,-0.0115,0.0002,0.0001,190.3133
100000,0.0,324.0,0.0,0.0561,303.0303,0.1212,-0.0108,0.0001,0.0001,193.6917
110000,0.0,324.0,0.0,0.1124,294.1176,0.2059,-0.0108,0.0002,0.0002,180.3269
120000,0.0,324.0,0.0,0.0962,294.1176,0.2059,-0.0107,0.0002,0.0002,182.4371
130000,0.0,324.0,0.0,0.0881,303.0303,0.1818,-0.0104,0.0002,0.0002,188.3033
140000,0.0,324.0,0.0,0.2448,250.0,0.45,-0.0098,0.0002,0.0003,181.0572
150000,0.0958,293.1,0.1,0.2708,243.9024,0.4146,-0.0096,0.0002,0.0004,175.4418
160000,0.275,235.8,0.3,0.1356,285.7143,0.2571,-0.0093,0.0002,0.0005,184.1231
170000,0.0,324.0,0.0,0.1686,270.2703,0.2973,-0.0091,0.0003,0.0006,184.4036
180000,0.0964,292.9,0.1,0.1651,277.7778,0.3056,-0.0088,0.0004,0.0006,173.3872
190000,0.0,324.0,0.0,0.0926,294.1176,0.1765,-0.0086,0.0004,0.0006,175.9222
200000,0.0894,295.4,0.1,0.1904,270.2703,0.2973,-0.0088,0.0004,0.0007,177.0566
