env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
5572,,,17,81.316,70.1929,,,,,,,,,,
5604,,,32,163.8871,72.6192,,,,,,,,,,
5634,,,30,143.0241,72.75,,,,,,,,,,
5662,,,28,125.1761,72.7871,,,,,,,,,,
5699,,,37,179.2215,72.422,,,,,,,,,,
5740,,,41,210.9048,72.5182,,,,,,,,,,
5783,,,43,211.5591,72.609,,,,,,,,,,
5834,,,51,262.1679,72.4538,,,,,,,,,,
5851,,,17,80.9844,72.5832,,,,,,,,,,
5875,,,24,114.9124,72.4961,,,,,,,,,,
5907,,,32,150.0271,72.423,,,,,,,,,,
5953,,,46,239.6024,72.6377,,,,,,,,,,
5975,,,22,111.4495,72.4942,,,,,,,,,,
5996,,,21,104.89,72.2807,,,,,,,,,,
6000,,,,,,0.5386,0.5969,0.1342,-194.5497,20.5112,0.0561,-0.2578,43.3867,332.4781,4.5947
6021,,,25,126.6073,72.3641,,,,,,,,,,
6053,,,32,149.2601,72.5808,,,,,,,,,,
6083,,,30,150.6736,72.5232,,,,,,,,,,
6101,,,18,86.4329,72.5849,,,,,,,,,,
6127,,,26,124.1532,72.7293,,,,,,,,,,
6207,,,80,383.8188,72.2549,,,,,,,,,,
6225,,,18,88.4106,72.5987,,,,,,,,,,
6242,,,17,81.3066,72.6151,,,,,,,,,,
6288,,,46,239.1748,73.5433,,,,,,,,,,
6317,,,29,141.3723,74.5332,,,,,,,,,,
6336,,,19,93.3274,72.4128,,,,,,,,,,
6387,,,51,250.6876,72.5708,,,,,,,,,,
6431,,,44,223.6784,72.2968,,,,,,,,,,
6452,,,21,103.7192,72.319,,,,,,,,,,
6500,,,,,,0.5425,0.5938,0.1536,-221.3596,16.4542,0.0621,-0.2805,68.2589,199.6833,3.7351
6503,,,51,262.4937,72.4299,,,,,,,,,,
6550,,,47,246.4839,72.3782,,,,,,,,,,
6568,,,18,88.1924,72.7783,,,,,,,,,,
6592,,,24,123.3045,72.4986,,,,,,,,,,
6631,,,39,202.0258,72.3855,,,,,,,,,,
6680,,,49,263.7814,72.238,,,,,,,,,,
6715,,,35,181.3789,72.3225,,,,,,,,,,
6743,,,28,144.5373,72.3305,,,,,,,,,,
6822,,,79,416.1536,72.4159,,,,,,,,,,
6848,,,26,130.7331,72.7421,,,,,,,,,,
6877,,,29,144.5713,72.4838,,,,,,,,,,
6909,,,32,157.6339,72.4381,,,,,,,,,,
6952,,,43,198.9583,72.4755,,,,,,,,,,
6979,,,27,129.2147,72.22,,,,,,,,,,
7000,,,,,,0.5535,0.5958,0.192,-240.2113,18.7962,0.0744,-0.3135,70.2143,296.952,2.4281
7035,,,56,297.0162,71.7866,,,,,,,,,,
7059,,,24,119.7882,71.8391,,,,,,,,,,
7085,,,26,134.8714,72.1761,,,,,,,,,,
7107,,,22,112.6516,72.804,,,,,,,,,,
7133,,,26,117.4904,72.573,,,,,,,,,,
7154,,,21,100.6008,72.4737,,,,,,,,,,
7178,,,24,119.8389,72.715,,,,,,,,,,
7214,,,36,180.2301,72.2893,,,,,,,,,,
7273,,,59,318.3519,72.3067,,,,,,,,,,
7299,,,26,129.0913,72.4786,,,,,,,,,,
7328,,,29,149.9393,72.5585,,,,,,,,,,
7390,,,62,319.9395,71.797,,,,,,,,,,
7420,,,30,160.5222,72.7277,,,,,,,,,,
7463,,,43,237.3947,72.4945,,,,,,,,,,
7496,,,33,153.8552,72.3097,,,,,,,,,,
7500,,,,,,0.5586,0.601,0.14,-254.653,19.0537,0.0517,-0.2722,115.7919,416.9342,4.1861
7532,,,36,173.7437,72.4276,,,,,,,,,,
7560,,,28,141.7705,72.4121,,,,,,,,,,
7591,,,31,150.4468,72.5429,,,,,,,,,,
7608,,,17,81.2865,73.0075,,,,,,,,,,
7625,,,17,82.5969,72.9357,,,,,,,,,,
7648,,,23,115.4108,72.3321,,,,,,,,,,
7701,,,53,277.5153,72.4923,,,,,,,,,,
7742,,,41,221.3767,72.5134,,,,,,,,,,
7764,,,22,109.1948,72.5498,,,,,,,,,,
7790,,,26,132.8038,72.5601,,,,,,,,,,
7840,,,50,278.4415,72.5205,,,,,,,,,,
7882,,,42,198.2029,72.4995,,,,,,,,,,
7919,,,37,187.4773,76.4284,,,,,,,,,,
7984,,,65,343.2329,74.1668,,,,,,,,,,
8000,,,,,,0.5564,0.5991,0.1508,-281.4062,18.1901,0.0575,-0.281,144.1498,338.2514,4.9336
8018,,,34,180.3821,72.5197,,,,,,,,,,
8044,,,26,130.6451,72.4895,,,,,,,,,,
8069,,,25,126.3277,72.3891,,,,,,,,,,
8098,,,29,146.7385,72.6201,,,,,,,,,,
8134,,,36,195.0961,72.4285,,,,,,,,,,
8179,,,45,236.6665,72.4218,,,,,,,,,,
8206,,,27,134.6214,77.541,,,,,,,,,,
8256,,,50,279.5298,77.464,,,,,,,,,,
8287,,,31,161.3179,77.395,,,,,,,,,,
8341,,,54,294.0063,77.3946,,,,,,,,,,
8377,,,36,194.1411,77.2317,,,,,,,,,,
8417,,,40,211.4511,77.4594,,,,,,,,,,
8459,,,42,215.7268,77.3629,,,,,,,,,,
8489,,,30,158.0336,76.9486,,,,,,,,,,
8500,,,,,,0.5624,0.6025,0.164,-299.6205,21.1205,0.0632,-0.3044,152.1642,747.27,3.9422
8515,,,26,132.5367,70.972,,,,,,,,,,
8532,,,17,82.3881,71.3587,,,,,,,,,,
8588,,,56,292.4021,72.2016,,,,,,,,,,
8630,,,42,222.7369,72.2582,,,,,,,,,,
8687,,,57,325.9795,72.3192,,,,,,,,,,
8726,,,39,203.9389,72.3371,,,,,,,,,,
8757,,,31,155.9394,72.4595,,,,,,,,,,
8778,,,21,103.0327,72.6793,,,,,,,,,,
8803,,,25,127.2811,72.4887,,,,,,,,,,
8835,,,32,161.1372,71.2905,,,,,,,,,,
8878,,,43,244.8871,72.6561,,,,,,,,,,
8903,,,25,123.7175,72.1814,,,,,,,,,,
8935,,,32,161.8782,72.6271,,,,,,,,,,
8952,,,17,81.0638,72.013,,,,,,,,,,
8981,,,29,148.8268,72.4067,,,,,,,,,,
9000,,,,,,0.568,0.6068,0.1661,-312.1938,17.0119,0.0625,-0.3096,161.5613,380.3563,2.9369
9011,,,30,157.0209,72.2642,,,,,,,,,,
9047,,,36,192.3714,72.5735,,,,,,,,,,
9080,,,33,179.5727,72.611,,,,,,,,,,
9097,,,17,81.4758,72.5479,,,,,,,,,,
9135,,,38,204.0281,72.2815,,,,,,,,,,
9153,,,18,87.1283,72.6265,,,,,,,,,,
9191,,,38,203.2419,72.2608,,,,,,,,,,
9236,,,45,240.4959,72.262,,,,,,,,,,
9284,,,48,270.1827,72.0963,,,,,,,,,,
9322,,,38,198.1842,73.882,,,,,,,,,,
9339,,,17,81.1149,77.8694,,,,,,,,,,
9378,,,39,205.5985,77.4605,,,,,,,,,,
9418,,,40,201.7298,76.7731,,,,,,,,,,
9456,,,38,199.9105,75.549,,,,,,,,,,
9479,,,23,114.9753,77.3895,,,,,,,,,,
9500,,,,,,0.5555,0.6038,0.1359,-353.5984,17.4563,0.0534,-0.2628,179.2825,1292.3354,2.9209
9515,,,36,189.4876,77.4794,,,,,,,,,,
9556,,,41,215.1575,77.6523,,,,,,,,,,
9572,,,16,76.4476,77.8065,,,,,,,,,,
9615,,,43,227.7762,77.4319,,,,,,,,,,
9655,,,40,220.7127,70.7349,,,,,,,,,,
9729,,,74,383.0147,74.5283,,,,,,,,,,
9758,,,29,150.1834,77.5489,,,,,,,,,,
9796,,,38,198.0841,72.8134,,,,,,,,,,
9814,,,18,86.4421,72.4984,,,,,,,,,,
9888,,,74,385.8518,72.3674,,,,,,,,,,
9928,,,40,218.1625,72.3419,,,,,,,,,,
9957,,,29,144.7922,72.5366,,,,,,,,,,
10000,,,,,,0.5597,0.6074,0.1548,-372.6252,22.8786,0.0621,-0.2934,228.6036,1533.5944,4.8132
10000,205.9954,38.8,,,,,,,,,,,,,
10005,,,48,247.0941,57.9272,,,,,,,,,,
10045,,,40,214.0645,72.4991,,,,,,,,,,
10088,,,43,225.4241,72.2051,,,,,,,,,,
10112,,,24,120.2863,72.3853,,,,,,,,,,
