env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,fkl,prior_entropy,posterior_entropy,alm_loss,model_grad_norm,critic_loss,critic_grad_norm,actor_grad_norm
193500,,,,,,50,50,26,43.6978,85.0224,42.6715,-44.1823,-87.4505,243.6047,8.796,278.7419,3.6974
193843,,,1000,2739.4685,70.4709,,,,,,,,,,,,
194000,,,,,,50,50,26,45.06,86.9794,42.4395,-44.1823,-92.145,267.2443,9.7899,299.3592,2.9686
194045,,,202,517.018,70.4964,,,,,,,,,,,,
194500,,,,,,50,50,25,47.9462,83.9444,40.6756,-44.1823,-88.6747,248.1872,9.5934,304.3026,3.5905
194701,,,656,1736.8817,70.9599,,,,,,,,,,,,
194809,,,108,184.2899,70.621,,,,,,,,,,,,
195000,,,,,,50,50,26,46.1268,84.5831,39.1761,-44.1823,-94.4714,329.6124,9.9122,294.9022,4.4885
195000,2269.7559,891.2,,,,,,,,,,,,,,,
195500,,,,,,50,50,25,45.8061,83.143,37.6856,-44.1823,-94.1069,273.9483,8.2534,194.1151,3.1671
195809,,,1000,2684.5814,53.1109,,,,,,,,,,,,
196000,,,,,,50,50,24,46.8196,83.5747,40.3738,-44.1823,-95.3023,225.1423,9.7351,332.6673,2.3254
196500,,,,,,50,50,25,45.1715,87.8896,41.8242,-44.1823,-96.0425,314.1768,7.4742,256.7857,2.6627
196809,,,1000,2101.2062,70.4896,,,,,,,,,,,,
197000,,,,,,50,50,24,44.9299,85.717,42.3213,-44.1823,-95.1548,273.0215,10.353,327.5726,3.2772
197500,,,,,,50,50,25,49.1817,86.0291,39.0111,-44.1823,-98.6871,373.0498,8.3453,336.3798,4.3106
197808,,,999,2807.7158,70.4368,,,,,,,,,,,,
198000,,,,,,50,50,25,51.9098,85.6243,40.7906,-44.1823,-101.3618,299.1463,11.1275,556.9501,2.665
198500,,,,,,50,50,25,48.2069,85.6165,41.126,-44.1823,-106.2209,268.7173,9.3111,327.8217,3.5606
198808,,,1000,2790.7748,70.699,,,,,,,,,,,,
199000,,,,,,50,50,23,49.9904,84.6071,40.4476,-44.1823,-105.1703,263.8446,10.7146,390.3752,2.4271
199500,,,,,,50,50,24,51.0653,84.6927,42.4204,-44.1823,-104.0298,249.5681,15.9043,310.8433,3.0888
199808,,,1000,2892.3011,70.4235,,,,,,,,,,,,
200000,,,,,,50,50,25,47.7681,84.6229,42.5518,-44.1823,-103.7834,205.7392,6.3815,204.9785,3.3205
200000,2496.5348,869.7,,,,,,,,,,,,,,,
200500,,,,,,50,50,23,53.1666,82.8793,38.9599,-44.1823,-107.8423,304.8533,7.3773,186.5041,3.2192
200808,,,1000,2777.8148,53.5433,,,,,,,,,,,,
201000,,,,,,50,50,24,49.0862,84.3141,41.4849,-44.1823,-107.6743,283.208,8.0749,237.5503,2.9891
201255,,,447,1103.6593,70.4734,,,,,,,,,,,,
201500,,,,,,50,50,24,53.2129,84.1163,39.1631,-44.1823,-102.7974,263.1797,8.9094,237.1787,2.7592
201807,,,552,1522.5684,70.7035,,,,,,,,,,,,
202000,,,,,,50,50,24,49.9281,85.0576,40.9457,-44.1823,-106.6946,251.6849,9.5688,370.2363,3.1308
202500,,,,,,50,50,22,52.6734,83.1657,39.1944,-44.1823,-108.8493,295.4496,9.7134,272.2649,2.9657
202807,,,1000,2711.9735,70.5222,,,,,,,,,,,,
203000,,,,,,50,50,23,50.5309,83.8022,37.8494,-44.1823,-110.751,262.1793,10.8081,362.3324,4.1435
203500,,,,,,50,50,22,53.5784,84.6545,40.8497,-44.1823,-107.1706,299.7734,12.942,344.4322,3.0529
203648,,,841,2306.8535,70.4853,,,,,,,,,,,,
204000,,,,,,50,50,23,51.1869,84.9575,41.0655,-44.1823,-108.5008,278.5218,8.9188,331.1194,2.842
204500,,,,,,50,50,22,49.2133,83.2826,40.8954,-44.1823,-109.2519,247.7111,10.4605,389.6177,2.7189
204648,,,1000,53.3802,70.394,,,,,,,,,,,,
205000,,,,,,50,50,22,55.593,84.699,38.2335,-44.1823,-111.0625,286.7325,8.7615,357.3982,4.2313
205000,1704.1528,616.9,,,,,,,,,,,,,,,
205105,,,457,1340.2202,47.7994,,,,,,,,,,,,
205323,,,218,591.888,70.4905,,,,,,,,,,,,
205500,,,,,,50,50,21,54.7172,83.1713,39.1589,-44.1823,-113.8486,272.9032,8.1134,199.9212,3.3064
206000,,,,,,50,50,23,53.253,84.4879,40.2587,-44.1823,-109.1174,245.9854,8.0376,217.7992,3.4683
206323,,,1000,-142.2779,70.2998,,,,,,,,,,,,
206500,,,,,,50,50,22,55.2025,83.862,37.3383,-44.1823,-119.2165,336.1289,13.4405,522.2952,4.5007
206791,,,468,1322.0539,70.6874,,,,,,,,,,,,
207000,,,,,,50,50,22,51.7581,83.4738,38.5136,-44.1823,-112.0577,235.1029,9.2083,177.8481,3.1002
207500,,,,,,50,50,22,55.7309,85.2454,40.309,-44.1823,-110.9935,301.9195,7.4189,227.5114,3.0951
207791,,,1000,2541.7509,70.3631,,,,,,,,,,,,
208000,,,,,,50,50,21,55.5735,85.1682,41.1199,-44.1823,-109.3945,281.7927,10.1158,306.026,2.8944
208500,,,,,,50,50,21,56.1225,83.4277,38.8572,-44.1823,-115.5383,297.4786,10.3774,264.8436,2.9773
208791,,,1000,2840.0655,70.3789,,,,,,,,,,,,
209000,,,,,,50,50,21,56.1526,85.0805,42.2502,-44.1823,-121.9975,228.5943,9.2212,294.1466,2.9739
209500,,,,,,50,50,21,56.6095,83.8781,40.7425,-44.1823,-121.1009,299.4815,12.4626,543.0829,2.9417
209791,,,1000,2858.1248,70.7099,,,,,,,,,,,,
210000,,,,,,50,50,22,57.8463,82.9488,39.5563,-44.1823,-125.7447,207.8154,6.7006,170.8154,2.5942
210000,1655.4654,646.3,,,,,,,,,,,,,,,
210500,,,,,,50,50,22,52.634,85.2608,41.0012,-44.1823,-118.8141,249.704,5.7483,209.5606,2.535
210791,,,1000,3059.2855,57.0533,,,,,,,,,,,,
211000,,,,,,50,50,21,52.2242,84.3316,40.3619,-44.1823,-112.4302,302.1017,7.9862,216.5156,2.9748
211500,,,,,,50,50,20,55.7152,85.2485,40.1242,-44.1823,-120.3292,284.3918,16.4955,368.1872,3.9501
211791,,,1000,-408.0928,71.4749,,,,,,,,,,,,
211829,,,38,84.6868,70.3535,,,,,,,,,,,,
212000,,,,,,50,50,21,53.2407,83.6669,41.1764,-44.1823,-117.0678,272.0293,10.842,302.6214,3.2443
212257,,,428,1152.4532,70.8765,,,,,,,,,,,,
212500,,,,,,50,50,21,60.4909,83.242,41.7725,-44.1823,-118.67,295.0353,9.8691,369.755,3.0115
213000,,,,,,50,50,21,56.4822,82.8599,39.1798,-44.1823,-119.226,302.0941,7.6676,296.6179,4.8611
213146,,,889,2432.2143,71.3681,,,,,,,,,,,,
213293,,,147,363.7538,70.6467,,,,,,,,,,,,
213500,,,,,,50,50,21,57.5628,83.3284,37.6967,-44.1823,-121.9948,317.9067,8.5823,337.9885,3.7067
214000,,,,,,50,50,20,54.193,82.7341,39.7953,-44.1823,-114.4965,262.4058,8.9222,306.3389,3.4895
214293,,,1000,2694.0153,71.0936,,,,,,,,,,,,
214500,,,,,,50,50,21,55.5564,84.4984,41.372,-44.1823,-117.7262,235.6934,7.8784,334.7411,4.1663
215000,,,,,,50,50,20,58.1328,85.1347,39.6759,-44.1823,-122.4403,317.0826,6.7223,228.774,2.6545
215000,2835.2853,944.5,,,,,,,,,,,,,,,
215087,,,794,2180.4081,49.6921,,,,,,,,,,,,
215474,,,387,1152.9805,70.8089,,,,,,,,,,,,
215500,,,,,,50,50,20,58.031,84.8862,39.9404,-44.1823,-124.0729,271.6566,7.8088,282.3346,3.3173
216000,,,,,,50,50,20,57.6012,82.1315,38.3429,-44.1823,-121.9513,259.7501,8.0409,224.1625,4.1911
216239,,,765,2261.9864,71.2419,,,,,,,,,,,,
216500,,,,,,50,50,20,56.7562,85.475,37.5482,-44.1823,-120.2123,328.348,12.4312,283.9358,3.4565
217000,,,,,,50,50,20,57.5463,83.8204,41.6939,-44.1823,-125.0092,253.8464,17.371,246.4823,4.4932
217239,,,1000,3042.7804,70.8453,,,,,,,,,,,,
217500,,,,,,50,50,19,57.0563,80.8216,36.0105,-44.1823,-127.785,294.4388,8.2765,263.4507,3.7358
218000,,,,,,50,50,21,58.6628,84.2483,40.6992,-44.1823,-121.9536,258.9474,7.0651,215.4996,2.7031
218239,,,1000,1506.2648,70.561,,,,,,,,,,,,
218500,,,,,,50,50,21,60.3234,80.9941,38.8578,-44.1823,-126.8314,291.6505,9.1254,396.2895,3.9332
219000,,,,,,50,50,19,54.6815,84.2195,36.9562,-44.1823,-117.7344,337.2189,7.8982,224.7423,3.597
219088,,,849,2507.7902,70.4208,,,,,,,,,,,,
219500,,,,,,50,50,20,56.9765,83.5937,39.5583,-44.1823,-120.2687,260.3966,9.9359,377.2814,3.2482
220000,,,,,,50,50,18,58.9531,82.5392,37.4777,-44.1823,-133.705,290.5912,7.6658,196.462,2.8962
220000,2840.9116,916.0,,,,,,,,,,,,,,,
220088,,,1000,728.0811,54.5752,,,,,,,,,,,,
220500,,,,,,50,50,19,57.8818,81.8888,34.7489,-44.1823,-129.7285,355.7782,10.7543,574.103,2.7564
220943,,,855,2456.6576,70.9809,,,,,,,,,,,,
221000,,,,,,50,50,20,58.355,81.4213,35.8045,-44.1823,-124.4994,306.4268,11.6597,376.3765,4.6218
221500,,,,,,50,50,19,59.331,82.1909,37.4961,-44.1823,-128.3516,271.4633,8.9499,334.0865,3.6647
221585,,,642,1783.4078,70.4876,,,,,,,,,,,,
221666,,,81,206.6947,70.4352,,,,,,,,,,,,
221698,,,32,38.9828,70.4893,,,,,,,,,,,,
222000,,,,,,50,50,19,57.6093,84.7915,37.0595,-44.1823,-126.2635,402.5812,6.5881,230.2362,3.6193
222500,,,,,,50,50,19,63.6367,84.1926,40.4072,-44.1823,-127.3871,258.3042,11.735,453.0281,3.0229
222698,,,1000,3102.1201,70.9178,,,,,,,,,,,,
223000,,,,,,50,50,19,61.7246,83.164,41.2544,-44.1823,-138.1705,303.5888,13.3534,503.2475,4.4479
223315,,,617,1800.6258,70.2555,,,,,,,,,,,,
223500,,,,,,50,50,19,63.3185,83.2335,37.0033,-44.1823,-135.1187,304.0161,9.7397,269.9327,3.1873
223755,,,440,1298.0888,69.9491,,,,,,,,,,,,
224000,,,,,,50,50,19,60.5682,83.8056,35.945,-44.1823,-132.6492,370.3836,7.8661,212.2466,3.0005
224500,,,,,,50,50,19,62.5256,79.9927,36.9879,-44.1823,-132.7668,284.7252,12.5444,368.2643,4.0573
224755,,,1000,2982.3927,70.4636,,,,,,,,,,,,
225000,,,,,,50,50,18,60.5236,84.0288,38.5604,-44.1823,-128.261,323.5699,8.2831,387.7591,5.7809
225000,2595.3028,819.6,,,,,,,,,,,,,,,
225500,,,,,,50,50,19,58.9087,82.6251,37.0869,-44.1823,-118.5675,314.9406,10.1387,323.4571,5.1935
225755,,,1000,2997.9908,54.6078,,,,,,,,,,,,
226000,,,,,,50,50,18,62.8638,82.3471,39.7353,-44.1823,-138.8583,284.1941,11.844,356.1844,3.2831
226500,,,,,,50,50,18,67.212,81.27,37.1833,-44.1823,-137.2313,277.6099,7.3825,197.9633,3.5231
226755,,,1000,3066.4857,70.5299,,,,,,,,,,,,
227000,,,,,,50,50,17,66.4149,81.3782,36.4043,-44.1823,-138.6945,300.3482,16.5877,493.1634,3.9734
227500,,,,,,50,50,16,67.3945,82.1173,36.5188,-44.1823,-145.492,346.3596,6.3569,167.7118,3.9508
227755,,,1000,3166.15,70.7908,,,,,,,,,,,,
228000,,,,,,50,50,17,64.8281,82.9806,38.7023,-44.1823,-140.9453,291.6128,7.1038,217.3019,4.2057
228500,,,,,,50,50,17,73.6606,82.3532,40.482,-44.1823,-149.3941,307.426,11.514,527.2403,6.2285
228755,,,1000,3243.065,70.3386,,,,,,,,,,,,
229000,,,,,,50,50,17,68.3899,81.2331,35.3114,-44.1823,-142.1623,381.6984,6.9737,232.1212,3.3203
229500,,,,,,50,50,18,66.0211,82.4138,39.02,-44.1823,-136.8748,294.6154,8.2053,448.2312,3.5674
229755,,,1000,3304.7258,70.9246,,,,,,,,,,,,
230000,,,,,,50,50,18,67.5965,81.9417,38.5579,-44.1823,-140.7467,357.4997,8.6984,368.8923,2.9002
230000,2321.2303,710.6,,,,,,,,,,,,,,,
230500,,,,,,50,50,18,72.2888,82.0048,37.8522,-44.1823,-139.7459,297.0395,9.4884,265.2951,3.5487
230755,,,1000,178.6568,56.7126,,,,,,,,,,,,
231000,,,,,,50,50,17,68.9064,81.0438,37.6658,-44.1823,-140.4701,268.6822,9.7463,306.9469,5.474
231500,,,,,,50,50,18,66.1925,83.4161,37.3363,-44.1823,-142.4296,359.6011,6.4356,248.8582,4.0695
231755,,,1000,3178.815,70.6213,,,,,,,,,,,,
232000,,,,,,50,50,18,66.73,80.5492,36.534,-44.1823,-143.1171,308.9858,16.0991,313.3529,3.5618
232465,,,710,2171.2416,70.389,,,,,,,,,,,,
232500,,,,,,50,50,18,69.7147,81.4697,37.8012,-44.1823,-144.4319,343.9407,12.5377,533.1636,3.3977
233000,,,,,,50,50,17,70.1538,81.8179,37.9363,-44.1823,-141.9683,292.3895,7.3706,247.2412,2.9119
233465,,,1000,3179.5568,70.5062,,,,,,,,,,,,
233500,,,,,,50,50,15,71.9131,81.4498,39.1562,-44.1823,-152.8418,282.0869,8.2085,337.5274,5.2544
234000,,,,,,50,50,17,67.4214,80.7388,34.6175,-44.1823,-146.2765,303.5146,11.6717,429.756,3.0745
234465,,,1000,3342.5167,70.4529,,,,,,,,,,,,
234500,,,,,,50,50,17,68.2298,81.6655,37.8288,-44.1823,-153.398,321.0454,10.7974,540.13,4.1012
234903,,,438,1460.6451,70.861,,,,,,,,,,,,
235000,,,,,,50,50,16,70.6339,82.3331,38.5991,-44.1823,-152.375,286.3639,8.9174,328.7246,5.6184
235000,3260.3027,948.2,,,,,,,,,,,,,,,
235500,,,,,,50,50,17,70.4999,81.4478,37.3805,-44.1823,-149.3792,368.1442,6.3029,221.5719,3.7084
235903,,,1000,3073.1296,52.597,,,,,,,,,,,,
235919,,,16,19.0172,72.8872,,,,,,,,,,,,
236000,,,,,,50,50,16,72.4424,80.4783,35.2754,-44.1823,-152.9899,285.0344,7.7208,243.5739,3.2186
236500,,,,,,50,50,16,78.2196,79.9859,37.535,-44.1823,-155.2774,288.4214,16.3421,346.6826,3.2755
236919,,,1000,1003.1102,72.1529,,,,,,,,,,,,
237000,,,,,,50,50,17,69.3184,81.4192,38.6608,-44.1823,-148.5012,285.0907,7.4921,338.0375,4.4308
237500,,,,,,50,50,17,68.7141,83.2476,40.0111,-44.1823,-153.3689,344.1633,7.4609,287.7539,4.7977
237919,,,1000,3343.948,70.7026,,,,,,,,,,,,
238000,,,,,,50,50,17,66.0442,79.5152,36.3138,-44.1823,-152.1868,383.8404,7.1489,207.0999,3.4443
238500,,,,,,50,50,16,70.1648,79.3983,33.8785,-44.1823,-157.7145,300.6921,11.1223,485.4553,3.4385
238919,,,1000,3191.7802,70.588,,,,,,,,,,,,
239000,,,,,,50,50,16,74.8002,81.6562,36.9015,-44.1823,-156.7733,310.7849,8.7625,374.7994,3.9212
239500,,,,,,50,50,17,73.9695,78.6491,33.7364,-44.1823,-153.15,353.7765,7.899,307.5241,2.835
239919,,,1000,3259.9444,70.6201,,,,,,,,,,,,
240000,,,,,,50,50,16,75.2001,80.0429,34.0212,-44.1823,-160.8419,324.4276,6.2511,116.5218,3.1556
240000,3029.7312,884.5,,,,,,,,,,,,,,,
240500,,,,,,50,50,17,70.3137,80.4995,34.0996,-44.1823,-156.8324,312.7438,9.0182,338.041,3.993
240919,,,1000,3247.1995,53.9545,,,,,,,,,,,,
241000,,,,,,50,50,17,72.9988,79.4049,35.2851,-44.1823,-156.2449,311.1138,5.8106,264.9323,3.1505
241500,,,,,,50,50,16,74.1495,79.84,36.3144,-44.1823,-159.4977,362.3854,16.7838,368.3067,3.3938
241674,,,755,2404.4562,70.54,,,,,,,,,,,,
242000,,,,,,50,50,17,77.4636,82.9339,34.9499,-44.1823,-158.2693,425.1796,7.7031,330.0261,3.5944
242079,,,405,1173.2589,70.7023,,,,,,,,,,,,
242500,,,,,,50,50,15,77.0265,81.2435,35.7516,-44.1823,-159.309,361.0307,9.9357,456.8678,2.8865
243000,,,,,,50,50,15,77.1124,79.7421,35.7189,-44.1823,-171.6788,330.5824,7.3666,234.5939,2.6474
243079,,,1000,3353.5274,70.6618,,,,,,,,,,,,
243500,,,,,,50,50,15,76.5021,80.8536,35.2601,-44.1823,-162.0198,352.7993,10.1165,423.0339,3.5495
244000,,,,,,50,50,16,76.274,80.9853,38.276,-44.1823,-165.5647,343.9152,12.9814,877.9042,4.7834
244079,,,1000,3178.6607,70.2504,,,,,,,,,,,,
244500,,,,,,50,50,15,76.838,78.5033,33.4367,-44.1823,-175.6599,320.1184,5.9775,180.3776,3.8022
244558,,,479,1621.4623,70.4959,,,,,,,,,,,,
245000,,,,,,50,50,15,72.225,79.142,35.0294,-44.1823,-169.5476,319.4232,5.0871,130.157,4.4194
245000,3285.8916,945.8,,,,,,,,,,,,,,,
245500,,,,,,50,50,17,72.5464,78.8569,34.0971,-44.1823,-157.0054,329.1697,5.8064,136.2282,3.6499
245558,,,1000,3286.5025,52.5561,,,,,,,,,,,,
245884,,,326,1057.9882,70.3006,,,,,,,,,,,,
246000,,,,,,50,50,15,78.3719,79.9034,34.7625,-44.1823,-167.0003,321.0181,8.2931,412.0821,6.4104
246500,,,,,,50,50,15,77.981,80.7978,36.3706,-44.1823,-170.7846,332.0911,5.5563,241.2323,3.1921
246884,,,1000,3108.1414,70.7915,,,,,,,,,,,,
247000,,,,,,50,50,15,73.8545,80.8436,37.5482,-44.1823,-170.8426,333.6464,6.7806,181.7006,2.6707
247500,,,,,,50,50,15,79.8903,81.2009,37.7253,-44.1823,-174.7768,413.7159,5.9032,220.539,4.024
247884,,,1000,3288.0549,71.0072,,,,,,,,,,,,
248000,,,,,,50,50,15,73.9536,81.2431,38.6199,-44.1823,-173.698,362.8861,6.207,306.3564,3.4825
248130,,,246,790.3186,70.6484,,,,,,,,,,,,
248187,,,57,152.4603,70.7676,,,,,,,,,,,,
248500,,,,,,50,50,16,76.9543,80.2798,34.6544,-44.1823,-164.2513,331.3222,5.2436,107.3416,3.7846
249000,,,,,,50,50,15,76.5212,81.4482,38.3533,-44.1823,-171.2106,314.352,5.996,184.6232,4.5933
249187,,,1000,3452.5663,71.5849,,,,,,,,,,,,
249500,,,,,,50,50,14,79.2054,79.2052,33.1931,-44.1823,-168.5513,379.6457,7.1156,204.6384,3.8693
250000,,,,,,50,50,14,77.5543,82.9012,38.1238,-44.1823,-176.2145,496.4331,12.5333,617.6725,5.8949
250000,2841.4992,804.8,,,,,,,,,,,,,,,
250059,,,872,2759.4298,52.7558,,,,,,,,,,,,
250500,,,,,,50,50,13,84.8396,78.9589,35.0213,-44.1823,-175.1593,344.6303,5.632,164.8729,5.3452
251000,,,,,,50,50,13,81.539,78.6513,34.8352,-44.1823,-180.1368,384.311,9.5002,401.648,4.4039
251059,,,1000,3456.0159,70.3591,,,,,,,,,,,,
251500,,,,,,50,50,13,89.9009,78.9053,34.4382,-44.1823,-180.3392,390.8969,8.0992,318.2808,4.6804
252000,,,,,,50,50,13,87.105,77.8827,33.1977,-44.1823,-186.8537,358.8699,10.4137,532.1633,2.6132
252059,,,1000,3404.7362,70.5534,,,,,,,,,,,,
252500,,,,,,50,50,13,88.1163,76.5164,32.6065,-44.1823,-178.1157,332.0915,6.6813,196.827,5.5966
253000,,,,,,50,50,14,77.8142,80.5337,35.9636,-44.1823,-177.0028,395.0057,11.1847,502.1642,2.9839
253059,,,1000,3595.6726,72.5593,,,,,,,,,,,,
253500,,,,,,50,50,14,91.0922,78.5289,33.9715,-44.1823,-181.8294,379.3686,6.3216,209.2213,4.2348
254000,,,,,,50,50,14,79.7093,79.0875,34.4403,-44.1823,-181.1588,385.3803,7.4817,289.5456,3.0333
254059,,,1000,3420.898,71.7996,,,,,,,,,,,,
254500,,,,,,50,50,13,87.8934,80.4929,35.6028,-44.1823,-185.9386,388.8679,7.0538,151.6754,2.5268
255000,,,,,,50,50,14,81.8569,80.2793,36.2066,-44.1823,-183.4001,374.1723,4.8439,213.2576,4.1667
255000,3618.1288,1000.0,,,,,,,,,,,,,,,
255059,,,1000,3615.5979,51.7056,,,,,,,,,,,,
255500,,,,,,50,50,13,87.012,80.3996,37.4813,-44.1823,-188.3114,347.6832,6.8551,351.9438,2.7068
256000,,,,,,50,50,14,93.4616,79.8591,36.2152,-44.1823,-184.657,329.9933,7.1012,233.7998,3.0939
256059,,,1000,2485.6897,70.6785,,,,,,,,,,,,
256500,,,,,,50,50,14,89.4706,77.3593,34.2568,-44.1823,-187.1262,361.1214,8.022,292.6387,3.6751
257000,,,,,,50,50,14,89.9589,80.3067,36.5979,-44.1823,-187.485,453.864,7.8452,219.0904,5.2379
257059,,,1000,3545.8385,71.5872,,,,,,,,,,,,
257500,,,,,,50,49,12,101.1298,78.754,33.9518,-44.1823,-186.0495,326.7006,7.1318,368.1154,2.7299
258000,,,,,,50,50,12,91.9123,80.0868,35.434,-44.1823,-188.1035,367.3158,6.8999,248.1814,2.7043
258059,,,1000,3502.4285,71.1498,,,,,,,,,,,,
258500,,,,,,50,50,13,81.3644,78.9095,34.2193,-44.1823,-190.1137,306.7706,9.0636,374.4161,3.5078
259000,,,,,,50,50,14,87.0935,78.8721,33.2508,-44.1823,-191.7954,345.8026,6.2603,150.8,4.1308
259059,,,1000,3594.4347,72.3241,,,,,,,,,,,,
259500,,,,,,50,50,13,87.071,80.0464,35.2206,-44.1823,-188.3064,395.955,4.6716,121.4804,2.5104
260000,,,,,,50,50,14,79.866,77.9592,32.5963,-44.1823,-191.3634,444.5054,7.7122,298.5993,2.9234
260000,3410.5119,927.6,,,,,,,,,,,,,,,
260059,,,1000,3614.1616,53.3614,,,,,,,,,,,,
260500,,,,,,50,50,13,91.0337,75.9706,32.3986,-44.1823,-191.9346,383.0116,8.6937,312.9521,3.3448
261000,,,,,,50,50,14,86.2091,77.8719,34.2865,-44.1823,-189.4154,362.1003,16.614,423.3247,5.2304
261059,,,1000,3503.6733,71.0558,,,,,,,,,,,,
261170,,,111,360.4035,71.0974,,,,,,,,,,,,
261500,,,,,,50,50,13,79.9179,79.7254,37.6264,-44.1823,-187.4233,341.317,5.3373,126.9887,2.2173
262000,,,,,,50,50,13,88.3323,79.1918,34.6252,-44.1823,-191.6001,318.2032,5.4417,210.3793,5.2055
262170,,,1000,3493.3099,71.3988,,,,,,,,,,,,
262500,,,,,,50,50,13,92.0422,78.7228,36.2165,-44.1823,-197.2428,368.7472,4.6361,202.1157,3.0075
263000,,,,,,50,50,13,91.5192,79.287,35.225,-44.1823,-194.7668,345.1498,7.591,336.2676,4.8493
263170,,,1000,3566.4998,71.3756,,,,,,,,,,,,
263500,,,,,,50,50,14,86.6348,79.2003,36.9995,-44.1823,-196.2111,368.1311,6.7911,245.8947,2.7389
264000,,,,,,50,50,12,89.5953,78.7376,33.6879,-44.1823,-205.0786,368.2869,6.1582,210.4496,2.5315
264170,,,1000,3585.4378,71.0816,,,,,,,,,,,,
264500,,,,,,50,50,13,83.8331,79.1786,35.516,-44.1823,-201.1401,428.825,5.3677,171.3788,3.5554
265000,,,,,,50,50,14,92.6518,80.6414,35.1641,-44.1823,-203.1239,397.6949,7.6712,363.7218,5.3922
265000,3763.4681,1000.0,,,,,,,,,,,,,,,
265170,,,1000,3566.2016,52.2352,,,,,,,,,,,,
265500,,,,,,50,49,12,109.1071,78.1898,33.422,-44.1823,-213.23,405.3785,4.5328,121.1423,2.4469
266000,,,,,,50,49,13,102.4474,77.755,32.967,-44.1823,-210.9481,421.46,5.0646,140.7328,2.6553
266170,,,1000,3571.1331,72.9814,,,,,,,,,,,,
266500,,,,,,50,49,11,108.1925,79.6044,36.9727,-44.1823,-212.9015,388.6171,7.1479,272.0605,3.0871
267000,,,,,,50,49,11,101.6772,79.0565,36.6061,-44.1823,-214.9756,465.3036,9.9673,514.5399,3.7464
267170,,,1000,3611.5897,73.3379,,,,,,,,,,,,
267500,,,,,,50,50,12,98.6508,77.2876,33.5748,-44.1823,-214.6406,414.3503,12.4387,406.2592,2.7738
268000,,,,,,50,49,11,103.9718,77.614,33.0101,-44.1823,-215.4668,380.4731,5.733,189.6564,2.8964
268170,,,1000,3565.8964,71.4621,,,,,,,,,,,,
268500,,,,,,50,49,11,107.5992,78.5657,33.4125,-44.1823,-213.4515,449.7896,10.4252,368.0343,3.5182
269000,,,,,,50,50,12,96.1316,77.4679,36.0654,-44.1823,-212.553,373.5141,5.4934,221.369,2.8265
269170,,,1000,3411.1201,72.1272,,,,,,,,,,,,
269500,,,,,,50,50,11,99.3108,77.7616,34.6159,-44.1823,-218.6626,360.9051,7.3002,383.3194,2.8309
270000,,,,,,50,49,12,102.7584,81.4023,33.2351,-44.1823,-215.4504,522.0707,7.1481,343.1314,3.6319
270000,3757.9743,986.3,,,,,,,,,,,,,,,
270170,,,1000,3544.5104,52.6324,,,,,,,,,,,,
270500,,,,,,50,49,11,107.1151,80.037,35.2867,-44.1823,-219.0473,479.5891,7.7366,350.5621,5.7991
271000,,,,,,50,50,13,97.8995,79.0196,36.3095,-44.1823,-215.766,402.7744,5.4164,175.4949,2.3715
271170,,,1000,3459.8224,71.2213,,,,,,,,,,,,
271500,,,,,,50,50,12,97.1582,76.5635,32.8711,-44.1823,-209.8301,325.0571,6.2976,225.1954,4.7034
272000,,,,,,50,49,12,104.2551,76.1205,32.2731,-44.1823,-221.7587,437.6039,6.5035,236.0476,3.9503
272170,,,1000,3657.0382,72.6996,,,,,,,,,,,,
272189,,,19,3.4453,74.776,,,,,,,,,,,,
272500,,,,,,50,49,11,115.6285,78.0313,33.4279,-44.1823,-225.288,427.6796,4.2856,89.637,2.4833
273000,,,,,,50,49,11,112.2245,75.5579,31.8252,-44.1823,-225.4261,370.9854,8.167,243.3788,2.3556
273083,,,894,3153.517,72.7376,,,,,,,,,,,,
273500,,,,,,50,49,12,103.6885,77.961,35.0251,-44.1823,-227.2127,368.8605,4.8983,120.233,4.8063
274000,,,,,,50,50,11,93.6509,77.5055,33.529,-44.1823,-223.3524,473.1333,4.3198,119.6591,3.3897
274083,,,1000,3496.4073,71.8941,,,,,,,,,,,,
274500,,,,,,50,49,12,116.1218,78.9487,35.4873,-44.1823,-221.1893,423.6752,3.8579,135.1575,2.4009
275000,,,,,,50,50,11,95.1409,77.4123,33.4482,-44.1823,-218.4543,352.3814,5.6574,197.6801,2.933
275000,3909.9774,1000.0,,,,,,,,,,,,,,,
275083,,,1000,3730.8181,52.7633,,,,,,,,,,,,
275500,,,,,,50,49,12,105.3917,76.8243,33.0141,-44.1823,-226.5975,368.6504,5.5906,155.9734,4.3964
276000,,,,,,50,50,11,99.0111,76.8797,32.3181,-44.1823,-231.2087,454.5759,5.6594,208.8138,4.4453
276083,,,1000,3643.366,71.6516,,,,,,,,,,,,
276500,,,,,,50,49,11,113.9441,78.3329,36.2805,-44.1823,-226.7201,426.0983,5.0378,120.267,2.7665
277000,,,,,,50,49,11,112.1681,77.7273,32.7623,-44.1823,-225.8074,463.8786,4.0658,108.3444,3.8737
277083,,,1000,3706.2318,71.1817,,,,,,,,,,,,
277500,,,,,,50,49,11,104.3499,77.1672,31.7194,-44.1823,-223.7601,464.4355,6.4741,305.0239,2.7096
278000,,,,,,50,49,11,104.8687,77.9354,34.28,-44.1823,-230.0149,544.1672,6.0238,202.1754,3.0169
