env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.006,44.6429,0.0089,-0.0154,0.011,0.0021,124.5361
20000,0.0,324.0,0.0,0.0,54.0541,0.0,-0.0004,0.0001,0.0003,553.9731
30000,0.0,324.0,0.0,0.0,46.0829,0.0,-0.0002,0.0001,0.0003,553.0866
40000,0.0,324.0,0.0,0.0,49.0196,0.0,-0.0002,0.0,0.0004,551.5588
50000,0.0,324.0,0.0,0.0023,51.2821,0.0051,-0.0001,0.0,0.0004,551.6303
60000,0.0,34.9,0.0,0.0,48.5437,0.0,-0.0001,0.0,0.0003,549.3967
70000,0.0,324.0,0.0,0.0,51.5464,0.0,-0.0001,0.0,0.0002,548.21
80000,0.0,324.0,0.0,0.0,51.0204,0.0,-0.0,0.0,0.0001,545.3695
90000,0.0,324.0,0.0,0.0,56.4972,0.0,-0.0,0.0,0.0,545.4578
100000,0.0,324.0,0.0,0.0,57.4713,0.0,-0.0,0.0,0.0,542.735
110000,0.0,324.0,0.0,0.0,57.8035,0.0,-0.0001,0.0,0.0001,542.3956
120000,0.0,324.0,0.0,0.0,60.6061,0.0,-0.0,0.0,0.0001,543.3418
130000,0.0,324.0,0.0,0.0,54.9451,0.0,-0.0,0.0,0.0,541.819
140000,0.0,2.4,0.0,0.0061,39.0625,0.0078,-0.0,0.0,0.0,540.271
150000,0.0,324.0,0.0,0.0,46.0829,0.0,-0.0,0.0,0.0,538.8818
160000,0.0,324.0,0.0,0.0,40.6504,0.0,-0.0,0.0,0.0,539.4256
170000,0.0,324.0,0.0,0.0031,36.9004,0.0037,-0.0,0.0,0.0,536.6368
180000,0.0,98.9,0.0,0.0033,30.4878,0.0061,-0.0,0.0,0.0,534.7923
190000,0.0,324.0,0.0,0.0019,32.5733,0.0033,-0.0,0.0,0.0,531.8966
200000,0.0,324.0,0.0,0.0024,27.6243,0.0028,-0.0001,0.0,0.0,530.1785
210000,0.0,66.4,0.0,0.0,29.4985,0.0,-0.0001,0.0,0.0,531.8503
220000,0.0,324.0,0.0,0.0,29.5858,0.0,-0.0001,0.0,0.0,531.6445
230000,0.0,324.0,0.0,0.002,27.6243,0.0028,-0.0001,0.0,0.0,530.2936
240000,0.0,324.0,0.0,0.0013,34.6021,0.0035,-0.0,0.0,0.0,531.0002
250000,0.0,98.5,0.0,0.0,29.0698,0.0,-0.0,0.0001,0.0,527.9622
260000,0.0,324.0,0.0,0.0132,37.7358,0.0189,-0.0001,0.0,0.0,531.5324
270000,0.0,34.5,0.0,0.0024,29.1545,0.0029,-0.0001,0.0001,0.0,529.4258
280000,0.0,131.4,0.0,0.018,28.6533,0.0229,-0.0001,0.0001,0.0,528.579
290000,0.0,324.0,0.0,0.0102,25.1889,0.0126,-0.0001,0.0001,0.0001,525.7677
300000,0.0,66.8,0.0,0.0045,25.5102,0.0051,-0.0001,0.0001,0.0001,526.5379
310000,0.0,324.0,0.0,0.0191,22.0751,0.0243,-0.0001,0.0002,0.0001,526.0636
320000,0.0,66.6,0.0,0.0061,23.3645,0.007,-0.0001,0.0002,0.0001,525.1695
330000,0.0,324.0,0.0,0.0141,25.0,0.0175,-0.0001,0.0002,0.0001,522.912
340000,0.0,66.4,0.0,0.0133,23.2019,0.0162,-0.0002,0.0003,0.0001,523.4943
350000,0.0,324.0,0.0,0.0106,21.322,0.0128,-0.0002,0.0003,0.0001,523.2787
360000,0.0,324.0,0.0,0.0106,26.2467,0.0131,-0.0002,0.0003,0.0001,522.2302
370000,0.0,131.6,0.0,0.0183,23.5294,0.0212,-0.0002,0.0004,0.0001,518.9699
380000,0.0,66.0,0.0,0.0226,24.57,0.027,-0.0002,0.0004,0.0001,519.2412
390000,0.0,34.7,0.0,0.0186,21.5983,0.0216,-0.0002,0.0003,0.0001,517.6521
400000,0.0,324.0,0.0,0.0184,18.1488,0.0236,-0.0002,0.0004,0.0002,515.6458
410000,0.0,66.0,0.0,0.0214,17.9211,0.0251,-0.0002,0.0004,0.0002,515.5834
420000,0.0,67.6,0.0,0.0135,19.1939,0.0173,-0.0002,0.0005,0.0002,517.8841
430000,0.0,324.0,0.0,0.0149,21.2314,0.0212,-0.0002,0.0005,0.0002,515.9983
440000,0.0,324.0,0.0,0.0139,19.1205,0.0172,-0.0002,0.0005,0.0002,516.8689
450000,0.0,66.2,0.0,0.0188,22.4719,0.0225,-0.0002,0.0005,0.0002,511.9835
460000,0.0,67.0,0.0,0.0257,17.8253,0.0303,-0.0002,0.0006,0.0003,514.1257
470000,0.0,67.0,0.0,0.0244,19.2308,0.0288,-0.0002,0.0006,0.0003,513.842
480000,0.0,34.5,0.0,0.0213,22.0264,0.0242,-0.0003,0.0006,0.0003,515.1138
490000,0.0,163.5,0.0,0.0164,18.7266,0.0206,-0.0003,0.0006,0.0003,510.9438
500000,0.0,324.0,0.0,0.0271,21.2766,0.0319,-0.0003,0.0008,0.0003,512.0845
510000,0.0,3.0,0.0,0.0133,21.1416,0.0169,-0.0003,0.0007,0.0003,510.3708
520000,0.0,131.2,0.0,0.0311,19.4932,0.037,-0.0002,0.0006,0.0003,510.8847
530000,0.0,324.0,0.0,0.0241,22.8833,0.0297,-0.0002,0.0007,0.0004,512.1883
540000,0.0,98.9,0.0,0.031,21.2314,0.0382,-0.0002,0.0009,0.0004,513.2063
550000,0.0,67.6,0.0,0.0146,22.1729,0.02,-0.0003,0.0006,0.0004,511.0035
560000,0.0,324.0,0.0,0.0256,20.0401,0.0301,-0.0004,0.0007,0.0004,508.6673
570000,0.0,34.3,0.0,0.0234,21.1416,0.0296,-0.0004,0.0008,0.0004,511.0971
580000,0.0,67.2,0.0,0.0233,18.315,0.0275,-0.0004,0.0009,0.0004,508.8648
590000,0.0,66.6,0.0,0.0343,19.3798,0.0407,-0.0003,0.0008,0.0004,505.6862
600000,0.0,324.0,0.0,0.0238,19.9601,0.0279,-0.0004,0.0008,0.0004,508.0388
610000,0.0,66.8,0.0,0.0206,23.8095,0.0262,-0.0004,0.0008,0.0004,507.0822
620000,0.0,324.0,0.0,0.0327,24.6305,0.0394,-0.0006,0.0008,0.0004,509.1699
630000,0.0,99.9,0.0,0.034,22.2717,0.0423,-0.0006,0.0009,0.0005,506.5069
640000,0.0,66.6,0.0,0.0324,25.5754,0.0384,-0.0006,0.0008,0.0005,506.4595
650000,0.0,34.9,0.0,0.0367,22.0264,0.0441,-0.0005,0.001,0.0005,506.6042
660000,0.0,66.4,0.0,0.0228,19.0476,0.0286,-0.0005,0.001,0.0005,505.8982
670000,0.0,324.0,0.0,0.025,20.4082,0.0306,-0.0005,0.001,0.0005,506.4864
680000,0.0,130.8,0.0,0.0289,18.5529,0.039,-0.0004,0.0009,0.0005,504.1202
690000,0.0,99.1,0.0,0.0426,17.7305,0.0514,-0.0004,0.001,0.0005,502.5695
700000,0.0,3.0,0.0,0.0346,24.8139,0.0422,-0.0004,0.001,0.0005,502.6328
710000,0.0,34.1,0.0,0.0367,18.9394,0.0436,-0.0005,0.001,0.0005,502.4546
720000,0.0,66.2,0.0,0.0494,23.8095,0.0619,-0.0005,0.0011,0.0006,504.3742
730000,0.0,324.0,0.0,0.0287,21.645,0.0346,-0.0005,0.001,0.0006,504.6653
740000,0.0,67.0,0.0,0.0334,21.3675,0.0427,-0.0005,0.001,0.0006,505.287
750000,0.0,324.0,0.0,0.0368,23.3645,0.0444,-0.0005,0.0011,0.0006,506.1658
760000,0.0,98.7,0.0,0.0393,23.0947,0.0462,-0.0005,0.001,0.0006,501.1556
770000,0.0,34.9,0.0,0.0327,22.1729,0.0399,-0.0006,0.001,0.0006,500.8567
780000,0.0,324.0,0.0,0.0392,23.3645,0.0514,-0.0007,0.0011,0.0006,501.1729
790000,0.0,35.1,0.0,0.0288,24.7525,0.0371,-0.0007,0.0011,0.0006,500.5993
800000,0.0,98.5,0.0,0.0334,22.2717,0.0423,-0.0006,0.0012,0.0006,501.0335
810000,0.0,98.7,0.0,0.0214,22.0751,0.0287,-0.0006,0.0012,0.0006,501.6538
820000,0.0,324.0,0.0,0.0197,29.1545,0.0262,-0.0006,0.0011,0.0006,500.7697
