env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,256.0,0.0,,,,,,,
10000,0.0,256.0,0.0,-0.9984,8.7873,0.0009,-1.9075,4.5841,0.0122,117.9872
20000,0.0,256.0,0.0,-0.9949,9.0909,0.0027,-2.0578,5.1503,0.002,653.1506
30000,0.0,256.0,0.0,-0.9982,9.4697,0.0009,-2.1043,5.3302,0.0021,646.3884
40000,0.0,256.0,0.0,-0.9911,9.6899,0.0048,-2.1344,5.4306,0.0023,638.1098
50000,0.1773,214.1,0.3,-0.9981,10.0908,0.001,-2.1574,5.5006,0.0018,638.6927
60000,0.0177,253.8,0.1,-0.9925,10.1729,0.0041,-2.1748,5.547,0.0015,638.9472
70000,0.126,228.7,0.3,-0.9962,10.2249,0.002,-2.1879,5.5788,0.0017,635.8969
80000,0.2702,196.2,0.6,-0.9963,10.0806,0.002,-2.2007,5.6174,0.0016,631.7553
90000,0.3202,182.0,0.6,-0.998,10.989,0.0011,-2.2121,5.6487,0.0018,628.6738
100000,0.1202,227.5,0.2,-0.996,10.8932,0.0022,-2.2223,5.6774,0.0017,628.554
110000,0.7936,58.7,1.0,-0.9957,11.7371,0.0023,-2.233,5.7105,0.0017,632.0955
120000,0.1954,211.8,0.4,-0.9891,12.1951,0.0061,-2.2429,5.7391,0.0016,629.0273
130000,0.2713,195.9,0.6,-0.9937,11.4286,0.0034,-2.2513,5.7627,0.0017,623.4094
140000,0.0924,235.4,0.2,-0.99,12.9366,0.0052,-2.2578,5.7862,0.0016,624.2236
150000,0.5959,112.1,0.9,-0.9823,11.9904,0.0096,-2.2661,5.8077,0.0017,618.3637
160000,0.0831,235.2,0.1,-0.9831,13.0208,0.0091,-2.273,5.8298,0.0017,619.0794
170000,0.4681,145.6,0.8,-0.9785,12.837,0.0116,-2.2795,5.8457,0.0018,616.4375
180000,0.7279,77.4,1.0,-0.9761,12.9702,0.013,-2.2854,5.8642,0.002,615.5973
190000,0.0,256.0,0.0,-0.9601,14.1643,0.0212,-2.291,5.8834,0.002,616.7687
200000,0.7479,71.7,1.0,-0.979,13.9665,0.0112,-2.2951,5.8896,0.0022,615.0842
210000,0.8439,44.4,1.0,-0.9759,14.3062,0.0129,-2.3012,5.9082,0.0021,612.986
220000,0.8576,40.5,1.0,-0.984,14.3885,0.0086,-2.305,5.917,0.0022,608.9012
230000,0.4808,142.0,0.8,-0.9799,15.4799,0.0108,-2.3097,5.9317,0.0021,608.5045
240000,0.0,256.0,0.0,-0.9586,14.7493,0.0221,-2.3145,5.9487,0.002,604.5145
250000,0.5003,139.3,0.9,-0.9632,15.0376,0.0195,-2.3174,5.9557,0.0023,604.3042
260000,0.673,93.0,1.0,-0.9574,15.1745,0.0228,-2.3214,5.9659,0.0024,601.8665
270000,0.2088,208.0,0.4,-0.9332,15.674,0.0361,-2.3244,5.975,0.0024,601.4653
280000,0.7311,76.5,1.0,-0.9691,16.6113,0.0166,-2.3276,5.9884,0.0025,601.6903
290000,0.794,58.6,1.0,-0.941,16.5289,0.0314,-2.3306,5.9929,0.0024,600.9871
300000,0.0,256.0,0.0,-0.9096,17.2712,0.0484,-2.3333,5.9994,0.0025,601.4056
310000,0.8502,42.6,1.0,-0.917,16.4745,0.0445,-2.3366,6.0092,0.0026,599.1824
320000,0.7416,73.5,1.0,-0.9119,19.685,0.0472,-2.3382,6.0135,0.0028,596.7484
330000,0.8327,47.6,1.0,-0.913,16.7504,0.0469,-2.3415,6.0232,0.0029,593.463
340000,0.8819,33.6,1.0,-0.8946,17.6678,0.0565,-2.343,6.0238,0.0028,593.0234
350000,0.5919,110.4,0.8,-0.9073,17.6367,0.0494,-2.3457,6.0335,0.0031,591.4502
360000,0.7739,64.3,1.0,-0.9034,17.7936,0.0516,-2.3485,6.0408,0.0034,592.4152
370000,0.7439,70.0,0.9,-0.8373,19.802,0.0871,-2.35,6.0446,0.0034,591.0615
380000,0.0,256.0,0.0,-0.8384,19.685,0.0866,-2.3515,6.0502,0.0033,588.4396
390000,0.8355,46.8,1.0,-0.8706,20.5339,0.0698,-2.3539,6.0567,0.0036,587.803
400000,0.4806,144.9,0.9,-0.8491,21.978,0.0813,-2.3556,6.0572,0.0037,587.9814
410000,0.6676,91.7,0.9,-0.8596,19.685,0.0748,-2.3574,6.0658,0.0037,585.4295
420000,0.3839,166.7,0.7,-0.782,19.8807,0.1153,-2.358,6.0627,0.0036,587.843
430000,0.4689,139.7,0.6,-0.8254,20.79,0.0936,-2.3606,6.0729,0.0038,585.0192
440000,0.9244,21.5,1.0,-0.7587,20.4499,0.1288,-2.3611,6.0724,0.0038,583.7231
450000,0.3641,169.5,0.6,-0.7824,21.4592,0.1159,-2.3636,6.0791,0.0039,583.5175
460000,0.3318,173.0,0.4,-0.7742,20.6612,0.1198,-2.3635,6.0776,0.0039,581.855
470000,0.5984,111.4,0.9,-0.7279,22.3214,0.1451,-2.3657,6.0835,0.0042,583.2244
480000,0.3135,178.2,0.4,-0.7296,21.3675,0.1432,-2.3674,6.0878,0.0039,580.2406
490000,0.7163,80.7,1.0,-0.7262,21.978,0.1473,-2.3686,6.0904,0.0043,580.3896
