env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
3670000,0.9012,15.8,1.0,0.7041,13.6799,0.8919,-2.4853,6.4694,0.0013,480.5431
3680000,0.9075,14.8,1.0,0.7232,13.3869,0.9009,-2.4857,6.4707,0.0013,482.0694
3690000,0.9188,13.0,1.0,0.7204,13.5318,0.8999,-2.4857,6.4708,0.0013,484.8994
3700000,0.8987,16.2,1.0,0.7245,13.947,0.9024,-2.4854,6.469,0.0013,480.3094
3710000,0.9187,13.0,1.0,0.6903,14.1643,0.8867,-2.4852,6.468,0.0013,481.749
3720000,0.9275,11.6,1.0,0.688,13.6612,0.8839,-2.486,6.4728,0.0013,483.8282
3730000,0.9219,12.5,1.0,0.7049,13.5318,0.8917,-2.4851,6.4684,0.0013,481.1875
3740000,0.9144,13.7,1.0,0.7081,13.4048,0.8928,-2.4861,6.4731,0.0013,484.8428
3750000,0.9056,15.1,1.0,0.7729,13.5501,0.9268,-2.4857,6.4711,0.0013,481.8445
3760000,0.9281,11.5,1.0,0.6738,13.6054,0.8762,-2.4855,6.4712,0.0013,483.7652
3770000,0.9144,13.7,1.0,0.6606,13.6054,0.8694,-2.4852,6.4686,0.0013,484.1269
3780000,0.9225,12.4,1.0,0.6804,13.7931,0.88,-2.4855,6.4701,0.0013,484.6409
3790000,0.905,15.2,1.0,0.6649,13.2979,0.871,-2.4853,6.4684,0.0013,481.1826
3800000,0.9225,12.4,1.0,0.7233,13.624,0.9019,-2.4857,6.4706,0.0013,483.5433
3810000,0.9081,14.7,1.0,0.7247,13.3156,0.9015,-2.4861,6.4715,0.0012,481.9152
3820000,0.9037,15.4,1.0,0.7206,13.7931,0.9007,-2.4848,6.4662,0.0012,481.6167
3830000,0.8944,16.9,1.0,0.7224,13.5685,0.9009,-2.486,6.4723,0.0012,481.6056
3840000,0.9175,13.2,1.0,0.7215,13.8696,0.9015,-2.4861,6.4721,0.0012,484.7353
3850000,0.93,11.2,1.0,0.7075,13.6799,0.8933,-2.4855,6.4697,0.0012,483.7467
3860000,0.915,13.6,1.0,0.6538,13.3511,0.8652,-2.4847,6.4653,0.0012,482.475
3870000,0.9075,14.8,1.0,0.7275,14.1443,0.9052,-2.4856,6.4695,0.0012,482.4347
3880000,0.9319,10.9,1.0,0.7406,14.0449,0.9115,-2.4865,6.4752,0.0012,484.3092
