env_steps,return,length,rkl,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
44000,,,12509.0039,1251437.0,19801578.0,12509.0039,157.6388,12471.3906,3.1779,,,
44000,,,,,,,,,,500,-4084.4441,72.0096
44500,,,12654.0928,1265949.375,25411488.0,12654.0928,117.8501,13734.8477,3.4739,,,
44500,,,,,,,,,,500,-4453.9817,72.8042
45000,,,13775.5039,1378095.25,30737958.0,13775.5039,134.5904,9830.2148,3.4748,,,
45000,-14506.3042,500.0,,,,,,,,,,
45000,,,,,,,,,,500,-3141.8571,55.0409
45500,,,13029.7568,1303515.375,29019558.0,13029.7568,104.347,9346.1699,3.5519,,,
45500,,,,,,,,,,500,-4211.8964,75.0208
46000,,,12470.1328,1247544.75,18150156.0,12470.1328,138.7883,13456.0811,5.2083,,,
46000,,,,,,,,,,500,-2990.4939,75.0848
46500,,,12386.6025,1239188.875,17193096.0,12386.6025,107.4685,6797.415,4.4489,,,
46500,,,,,,,,,,500,-5911.6592,74.8582
47000,,,12610.1211,1261536.375,27818240.0,12610.1211,421.6654,8861.9014,6.0004,,,
47000,,,,,,,,,,500,-1504.2092,72.8853
47500,,,12912.127,1291744.375,32602246.0,12912.127,113.5304,7298.7856,3.6547,,,
47500,,,,,,,,,,500,-3158.8348,72.0166
48000,,,12021.2285,1202655.125,24384144.0,12021.2285,136.1538,6183.0083,5.3624,,,
48000,,,,,,,,,,500,-1499.5958,68.6022
48500,,,10943.2383,1094853.375,18293378.0,10943.2383,279.1492,7307.9517,3.4455,,,
48500,,,,,,,,,,500,-4740.099,74.1307
49000,,,12929.2969,1293461.375,30971414.0,12929.2969,95.4534,7288.0913,4.6626,,,
49000,,,,,,,,,,500,-2258.3727,76.0074
49500,,,11397.2344,1140250.0,29052546.0,11397.2344,435.1172,16992.5898,3.951,,,
49500,,,,,,,,,,500,-2208.1585,70.7548
50000,,,12476.2617,1248163.625,30330260.0,12476.2617,490.1204,12614.0908,5.2421,,,
50000,-9604.5422,500.0,,,,,,,,,,
50000,,,,,,,,,,500,-4366.4319,53.9275
50500,,,12238.4238,1224368.875,31798358.0,12238.4238,362.2437,10734.8506,6.0329,,,
50500,,,,,,,,,,500,-3812.3588,76.6234
51000,,,11520.9551,1152621.0,34307388.0,11520.9551,118.7069,11583.1191,4.903,,,
51000,,,,,,,,,,500,-2277.5338,71.7115
51500,,,11585.5898,1159096.625,22096462.0,11585.5898,258.8616,7256.4214,6.0013,,,
51500,,,,,,,,,,500,-3812.3701,72.2242
52000,,,12309.4668,1231465.875,20012296.0,12309.4668,113.6681,9462.4785,4.1119,,,
52000,,,,,,,,,,500,-4384.2531,75.2966
52500,,,11945.791,1195109.625,20420154.0,11945.791,320.9461,7769.4204,5.9074,,,
52500,,,,,,,,,,500,-2299.7765,72.3082
53000,,,12699.7168,1270489.125,25903602.0,12699.7168,287.6976,10972.8184,4.5087,,,
53000,,,,,,,,,,500,-6017.9566,74.7869
53500,,,12208.1211,1221338.5,31390226.0,12208.1211,411.3541,5432.5312,3.9098,,,
53500,,,,,,,,,,500,-3136.1808,71.5279
54000,,,11322.4688,1132768.875,30813764.0,11322.4688,190.6631,6245.0527,4.3869,,,
54000,,,,,,,,,,500,-1886.9402,70.1313
