env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0435,322.5806,0.129,-1.8068,4.1015,0.0015,242.899
20000,0.0,324.0,0.0,0.0199,312.5,0.0625,-1.9836,4.7364,0.0001,420.7579
30000,0.0,324.0,0.0,0.0045,322.5806,0.0323,-2.0241,4.8721,0.0,422.4688
40000,0.0,324.0,0.0,0.0144,322.5806,0.0323,-2.0553,4.9753,0.0,421.9433
50000,0.0,324.0,0.0,0.0284,322.5806,0.0968,-2.0765,5.0367,0.0,421.0599
60000,0.0,324.0,0.0,0.0073,322.5806,0.0323,-2.0943,5.0874,0.0,419.1158
70000,0.0,324.0,0.0,0.0628,303.0303,0.1515,-2.1071,5.1198,0.0,418.7148
80000,0.0,324.0,0.0,0.0,322.5806,0.0,-2.1193,5.1534,0.0,416.8876
90000,0.0,324.0,0.0,0.0248,322.5806,0.0645,-2.1319,5.1893,0.0,417.6504
100000,0.0,324.0,0.0,0.0135,312.5,0.0312,-2.1422,5.2187,0.0,416.6776
110000,0.0,324.0,0.0,0.0159,322.5806,0.0645,-2.1535,5.2537,0.0,417.4998
120000,0.0,324.0,0.0,0.0306,322.5806,0.0968,-2.1602,5.2708,0.0,415.4146
130000,0.0,324.0,0.0,0.0,322.5806,0.0,-2.1703,5.302,0.0,414.6829
140000,0.0,324.0,0.0,0.0266,312.5,0.0625,-2.1785,5.325,0.0,414.9269
150000,0.0947,293.5,0.1,0.0345,312.5,0.0938,-2.1856,5.3457,0.0,412.6009
160000,0.095,293.4,0.1,0.0616,312.5,0.1875,-2.1928,5.3664,0.0,414.2795
170000,0.0,324.0,0.0,0.0604,303.0303,0.1212,-2.1996,5.3867,0.0,413.0212
180000,0.0,324.0,0.0,0.0592,312.5,0.125,-2.2058,5.4076,0.0,412.9122
190000,0.0,324.0,0.0,0.0301,312.5,0.0938,-2.2117,5.4225,0.0,412.8345
200000,0.0,324.0,0.0,0.0146,322.5806,0.0645,-2.2164,5.4407,0.0,413.0352
210000,0.0,324.0,0.0,0.1234,294.1176,0.3235,-2.2223,5.4555,0.0,410.9833
220000,0.0,324.0,0.0,0.0291,312.5,0.0625,-2.2263,5.4657,0.0,410.5598
230000,0.0,324.0,0.0,0.0597,312.5,0.125,-2.231,5.4807,0.0001,411.4572
240000,0.0,324.0,0.0,0.0775,294.1176,0.1176,-2.235,5.4915,0.0001,409.5877
250000,0.0,324.0,0.0,0.0287,322.5806,0.0645,-2.2389,5.5028,0.0001,409.335
260000,0.0,324.0,0.0,0.0631,303.0303,0.1212,-2.2429,5.5144,0.0002,408.9687
270000,0.0,324.0,0.0,0.0691,303.0303,0.1515,-2.2465,5.5228,0.0002,409.4792
280000,0.0,324.0,0.0,0.0637,303.0303,0.1212,-2.2495,5.5318,0.0002,408.2673
290000,0.095,293.4,0.1,0.1296,294.1176,0.3235,-2.2532,5.5427,0.0002,408.3531
300000,0.1917,262.2,0.2,0.0756,303.0303,0.1818,-2.2558,5.5522,0.0002,407.7246
310000,0.0,324.0,0.0,0.0533,303.0303,0.1212,-2.2582,5.5567,0.0003,407.3594
