env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,847.0479,983.2,,,,,,,,,,,,,
48,,,48,-44.9999,5.3966,,,,,,,,,,
149,,,101,-85.1878,48.8947,,,,,,,,,,
173,,,24,-35.734,48.9743,,,,,,,,,,
201,,,28,-28.8606,48.7114,,,,,,,,,,
231,,,30,-5.1803,48.9561,,,,,,,,,,
399,,,168,-115.9667,48.9846,,,,,,,,,,
434,,,35,-55.1909,48.9001,,,,,,,,,,
500,,,,,,1.4608,0.8688,0.2351,-0.759,1.7811,0.5797,-0.2134,0.5532,0.8481,0.3787
556,,,122,-193.5345,48.6146,,,,,,,,,,
651,,,95,-126.8994,48.4128,,,,,,,,,,
666,,,15,-24.1311,46.9353,,,,,,,,,,
702,,,36,-49.7972,47.6146,,,,,,,,,,
789,,,87,-107.3573,48.4811,,,,,,,,,,
817,,,28,-10.6525,47.4004,,,,,,,,,,
833,,,16,-16.5431,47.6743,,,,,,,,,,
850,,,17,-7.0239,47.1506,,,,,,,,,,
870,,,20,-22.5165,47.0988,,,,,,,,,,
939,,,69,-91.0914,47.823,,,,,,,,,,
1000,,,,,,1.6071,0.9532,0.4113,-3.6495,2.1849,0.6041,-0.3711,1.313,1.3657,0.4251
1000,,,61,-73.1551,48.5397,,,,,,,,,,
1015,,,15,-24.5255,48.5453,,,,,,,,,,
1036,,,21,-5.1861,48.8299,,,,,,,,,,
1061,,,25,-39.7254,49.0314,,,,,,,,,,
1081,,,20,-17.8161,49.1222,,,,,,,,,,
1092,,,11,-4.0056,49.136,,,,,,,,,,
1179,,,87,-132.7283,49.0926,,,,,,,,,,
1192,,,13,-16.9491,48.932,,,,,,,,,,
1311,,,119,-114.4425,49.0635,,,,,,,,,,
1365,,,54,-81.6253,49.1721,,,,,,,,,,
1399,,,34,-35.7397,49.0605,,,,,,,,,,
1434,,,35,-50.1101,49.0899,,,,,,,,,,
1453,,,19,-17.443,49.0512,,,,,,,,,,
1478,,,25,-29.9644,49.1003,,,,,,,,,,
1500,,,,,,1.8023,0.972,0.5088,-6.478,3.2394,0.7662,-0.4616,1.8443,3.9678,0.5356
1531,,,53,-77.3192,49.1111,,,,,,,,,,
1585,,,54,-92.3159,48.7587,,,,,,,,,,
1653,,,68,-103.828,49.1194,,,,,,,,,,
1957,,,304,-361.6122,49.0341,,,,,,,,,,
2000,,,,,,1.8859,1.0073,0.5121,-9.1595,3.65,0.7699,-0.497,2.8634,6.5197,0.4273
2017,,,60,-30.6697,49.0422,,,,,,,,,,
2027,,,10,-0.0364,48.9124,,,,,,,,,,
2049,,,22,-29.4617,49.0918,,,,,,,,,,
2065,,,16,-20.3324,48.9357,,,,,,,,,,
2109,,,44,-27.7613,49.1077,,,,,,,,,,
2187,,,78,-116.0211,49.0361,,,,,,,,,,
2208,,,21,-18.9214,49.0353,,,,,,,,,,
2221,,,13,-15.1069,48.8906,,,,,,,,,,
2253,,,32,-27.6347,49.046,,,,,,,,,,
2317,,,64,-59.9021,49.0006,,,,,,,,,,
2500,,,,,,2.007,0.9922,0.5239,-12.667,5.4307,0.9639,-0.4964,4.2561,14.4151,0.7075
3000,,,,,,2.0982,0.9874,0.5842,-14.913,6.8927,1.0026,-0.5711,4.7206,32.3398,0.9252
3317,,,1000,-1032.5523,48.8355,,,,,,,,,,
3371,,,54,-41.7432,47.9238,,,,,,,,,,
3386,,,15,-8.8515,48.9508,,,,,,,,,,
3420,,,34,-44.5188,48.7621,,,,,,,,,,
3458,,,38,-58.8355,48.3716,,,,,,,,,,
3500,,,,,,2.187,0.9916,0.5761,-18.7295,5.3788,1.0926,-0.5229,5.8394,17.5323,0.9564
3520,,,62,-104.8656,47.8685,,,,,,,,,,
3582,,,62,-75.4405,47.4201,,,,,,,,,,
3641,,,59,-104.0791,47.2783,,,,,,,,,,
3661,,,20,-16.5686,47.2017,,,,,,,,,,
3886,,,225,-223.0783,47.3785,,,,,,,,,,
3903,,,17,-8.8969,48.9663,,,,,,,,,,
3923,,,20,-28.0496,48.9159,,,,,,,,,,
4000,,,,,,2.3291,1.0481,0.6356,-21.7608,9.6502,1.2686,-0.6157,8.4271,18.0029,1.0511
4022,,,99,-148.1814,48.9674,,,,,,,,,,
4043,,,21,-15.1356,49.0637,,,,,,,,,,
4059,,,16,-19.9091,49.0339,,,,,,,,,,
4077,,,18,-13.9049,48.8678,,,,,,,,,,
4114,,,37,-33.7713,48.6788,,,,,,,,,,
4140,,,26,-44.6926,48.9008,,,,,,,,,,
4163,,,23,-29.7523,48.8998,,,,,,,,,,
4271,,,108,-102.5409,48.9189,,,,,,,,,,
4313,,,42,-37.8445,47.2073,,,,,,,,,,
4368,,,55,-41.7745,47.1416,,,,,,,,,,
4411,,,43,-68.9263,47.2644,,,,,,,,,,
4432,,,21,-8.4286,48.9027,,,,,,,,,,
4455,,,23,-40.4586,48.8051,,,,,,,,,,
4500,,,,,,2.3409,0.9843,0.6495,-26.8265,7.6077,1.2725,-0.6218,10.2354,52.6728,1.2057
5000,,,,,,2.4181,1.0419,0.6401,-29.7532,17.5906,1.3102,-0.6177,13.7971,44.4245,2.8908
5000,606.5226,1000.0,,,,,,,,,,,,,
5455,,,1000,-1048.1813,40.613,,,,,,,,,,
5500,,,,,,2.4036,1.0124,0.6716,-35.0369,9.2673,1.2655,-0.6621,16.6699,62.3085,2.064
5539,,,84,-78.3407,48.9194,,,,,,,,,,
5565,,,26,-20.9227,48.9102,,,,,,,,,,
5621,,,56,-102.0169,48.184,,,,,,,,,,
5665,,,44,-37.6574,49.0024,,,,,,,,,,
5750,,,85,-49.7726,48.8541,,,,,,,,,,
5967,,,217,-243.6394,48.787,,,,,,,,,,
6000,,,,,,2.4708,1.0723,0.664,-41.0763,17.3435,1.3431,-0.6505,20.2481,139.1059,4.5626
6005,,,38,-21.475,48.7428,,,,,,,,,,
6100,,,95,-106.977,48.8774,,,,,,,,,,
6117,,,17,-15.6302,48.9698,,,,,,,,,,
6500,,,,,,2.5184,1.0632,0.7196,-48.9973,29.7582,1.3452,-0.7053,28.1625,154.1233,6.3192
7000,,,,,,2.4593,1.0565,0.6836,-51.4194,14.9061,1.2589,-0.6796,27.4591,87.4031,4.7389
7117,,,1000,-1143.01,48.744,,,,,,,,,,
7253,,,136,-106.475,48.7971,,,,,,,,,,
7500,,,,,,2.5285,1.0303,0.7373,-57.9836,14.6319,1.4408,-0.7201,39.337,158.4454,5.8697
8000,,,,,,2.4477,1.0363,0.6944,-66.2665,15.4984,1.3494,-0.6945,41.4817,201.5983,7.7075
8253,,,1000,-1027.1737,48.5688,,,,,,,,,,
8272,,,19,-11.7877,47.2428,,,,,,,,,,
8465,,,193,-251.0342,48.0371,,,,,,,,,,
8500,,,,,,2.4468,0.9896,0.6617,-75.167,17.2475,1.3548,-0.6459,42.6968,222.5401,5.2996
9000,,,,,,2.4562,1.0204,0.6891,-76.9255,21.541,1.3708,-0.7003,61.0768,219.5517,7.6169
9465,,,1000,-1064.314,48.7684,,,,,,,,,,
9475,,,10,-9.9929,47.0673,,,,,,,,,,
9500,,,,,,2.3787,1.0415,0.6509,-80.8447,18.7595,1.2797,-0.6407,54.7582,257.9369,7.1437
9560,,,85,-145.5201,47.8528,,,,,,,,,,
