env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
90000,,,0.5841,0.8957,0.2211,-389.3992,4.623,0.0388,-0.4413,2.6264,149.2037,6.5923,,,
90000,5185.5808,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,5105.8734,76.332
90500,,,0.5893,0.8947,0.2195,-389.2132,4.0732,0.038,-0.4377,2.5612,109.7387,6.2097,,,
91000,,,0.5864,0.8995,0.2146,-393.0079,4.4727,0.0385,-0.4225,2.8018,100.6804,8.0391,,,
91000,,,,,,,,,,,,,1000,4986.1642,83.6948
91500,,,0.5879,0.9019,0.2142,-395.8557,4.3637,0.0387,-0.4143,2.7727,181.8476,4.0781,,,
92000,,,0.586,0.8974,0.2214,-394.5547,4.0059,0.0405,-0.4436,2.7264,73.1006,5.2179,,,
92000,,,,,,,,,,,,,1000,4948.141,82.4011
92500,,,0.5868,0.897,0.2138,-396.1734,3.8335,0.0381,-0.4291,2.755,132.0751,9.4512,,,
93000,,,0.5923,0.9021,0.2425,-393.6423,3.5619,0.0389,-0.4642,2.7396,224.4153,7.4425,,,
93000,,,,,,,,,,,,,1000,4954.1919,83.2054
93500,,,0.5949,0.9069,0.227,-396.6742,4.2506,0.0395,-0.4457,2.0968,109.4588,5.2386,,,
94000,,,0.5863,0.9019,0.2301,-402.146,4.1167,0.0417,-0.4441,4.3983,109.1683,6.2139,,,
94000,,,,,,,,,,,,,1000,4967.1523,84.046
94500,,,0.5858,0.9004,0.2257,-402.8959,5.2371,0.0392,-0.4547,2.3402,123.1698,11.7783,,,
95000,,,0.5846,0.8994,0.2192,-400.4899,4.1154,0.0397,-0.4427,2.3542,131.3838,7.1524,,,
95000,5426.4431,1000.0,,,,,,,,,,,,,
95000,,,,,,,,,,,,,1000,5088.3009,72.9991
95500,,,0.579,0.9012,0.2164,-408.9948,4.3503,0.0393,-0.4335,2.555,141.7344,6.6308,,,
96000,,,0.5756,0.8914,0.213,-404.8538,5.3822,0.0404,-0.4332,2.8788,179.293,7.9575,,,
96000,,,,,,,,,,,,,1000,5146.8265,83.1477
96500,,,0.5848,0.9052,0.2203,-408.7508,3.3893,0.0398,-0.4385,2.3434,91.3695,5.5282,,,
97000,,,0.5843,0.9004,0.2171,-411.9185,4.4831,0.0409,-0.4244,2.4809,165.4409,6.0822,,,
97000,,,,,,,,,,,,,1000,5171.5839,81.2257
97500,,,0.5855,0.9162,0.2182,-413.343,5.1796,0.0416,-0.4357,2.7088,271.2431,5.0238,,,
98000,,,0.5846,0.906,0.2149,-414.1005,4.2872,0.0394,-0.4271,2.0937,148.1544,7.0539,,,
98000,,,,,,,,,,,,,1000,5293.5283,85.2948
98500,,,0.5929,0.9153,0.2166,-414.8915,4.4022,0.0393,-0.4231,2.4531,92.4464,6.9876,,,
99000,,,0.5721,0.8915,0.216,-419.3509,3.6171,0.0414,-0.4289,2.5549,217.7316,6.7041,,,
99000,,,,,,,,,,,,,1000,5236.159,83.6146
99500,,,0.5749,0.8992,0.2111,-420.0139,3.2922,0.0421,-0.4182,2.5779,137.6348,3.634,,,
100000,,,0.5836,0.9064,0.217,-423.3756,3.9702,0.0395,-0.4256,2.6279,219.5108,5.5141,,,
100000,5463.2325,1000.0,,,,,,,,,,,,,
100000,,,,,,,,,,,,,1000,5231.4016,72.3735
100500,,,0.5869,0.8988,0.215,-418.6009,4.0433,0.0386,-0.423,2.4114,145.6468,7.8706,,,
101000,,,0.5703,0.8983,0.2218,-422.2281,3.118,0.043,-0.4434,2.3859,262.8365,3.918,,,
101000,,,,,,,,,,,,,1000,5241.1157,80.1991
101500,,,0.5693,0.9051,0.2138,-428.1218,3.2231,0.0449,-0.4382,2.2323,83.3207,6.0912,,,
102000,,,0.5722,0.8874,0.2127,-432.6358,4.0589,0.0389,-0.4226,2.4946,147.4494,4.4119,,,
102000,,,,,,,,,,,,,1000,5285.6731,81.7265
102500,,,0.5738,0.8992,0.2169,-434.7858,4.1746,0.0421,-0.4284,2.5005,243.4026,7.1229,,,
103000,,,0.5703,0.8861,0.2097,-437.2682,3.7786,0.0397,-0.4185,3.4868,183.4929,6.3615,,,
103000,,,,,,,,,,,,,1000,5326.5348,81.2858
103500,,,0.5627,0.8858,0.203,-439.9635,4.3053,0.0413,-0.414,2.4272,142.0778,4.5891,,,
104000,,,0.5803,0.9061,0.2194,-435.5207,3.8228,0.0417,-0.429,2.1039,198.3516,5.0375,,,
104000,,,,,,,,,,,,,1000,5265.2298,80.7465
104500,,,0.5664,0.8939,0.2204,-443.4233,4.2015,0.0413,-0.4335,2.3095,140.0143,7.8672,,,
105000,,,0.567,0.8918,0.2105,-448.4157,4.4151,0.0408,-0.4215,2.008,88.8193,5.4309,,,
105000,5518.9979,1000.0,,,,,,,,,,,,,
105000,,,,,,,,,,,,,1000,5383.1324,71.4021
105500,,,0.5609,0.8905,0.2072,-448.4151,3.4115,0.0426,-0.4151,1.9859,127.0167,3.9964,,,
106000,,,0.5508,0.8848,0.2067,-449.5172,3.1639,0.0453,-0.417,2.082,114.1886,2.8352,,,
106000,,,,,,,,,,,,,1000,5433.4626,82.4533
106500,,,0.5556,0.8873,0.2051,-455.8045,4.3,0.0437,-0.4017,2.5188,164.3611,4.6604,,,
107000,,,0.564,0.8972,0.2092,-449.1656,4.1312,0.043,-0.4191,2.1869,122.0679,6.259,,,
107000,,,,,,,,,,,,,1000,5375.8263,84.3513
107500,,,0.5659,0.8938,0.2105,-450.8576,4.8308,0.0426,-0.4125,2.3923,178.349,7.5507,,,
108000,,,0.5686,0.8908,0.2103,-451.013,4.2104,0.0411,-0.4139,2.1773,197.4701,4.2772,,,
108000,,,,,,,,,,,,,1000,5481.2081,80.7159
108500,,,0.5587,0.8876,0.2071,-456.0218,3.5696,0.0427,-0.4139,2.369,120.7829,4.3718,,,
109000,,,0.5561,0.8851,0.2041,-457.3341,3.9677,0.0422,-0.4039,2.1542,191.656,4.5748,,,
109000,,,,,,,,,,,,,1000,5394.6362,83.3113
109500,,,0.5557,0.8829,0.2121,-461.7662,4.5778,0.0419,-0.4202,2.0943,136.4247,6.9027,,,
110000,,,0.5634,0.891,0.2048,-455.7488,4.2194,0.0425,-0.4037,2.2289,158.3037,9.0126,,,
110000,5643.4274,1000.0,,,,,,,,,,,,,
110000,,,,,,,,,,,,,1000,5404.1661,75.0133
110500,,,0.5614,0.8884,0.211,-457.4296,4.1518,0.0423,-0.4119,2.1841,119.4008,7.0826,,,
111000,,,0.5623,0.8767,0.2152,-459.7497,4.5063,0.0402,-0.4242,2.3611,143.6636,7.4345,,,
111000,,,,,,,,,,,,,1000,5431.941,82.0858
111500,,,0.5422,0.8678,0.1998,-470.3349,5.2857,0.043,-0.4059,1.8957,98.0686,13.0802,,,
112000,,,0.5583,0.8794,0.2112,-467.1147,3.5263,0.0413,-0.4218,2.4789,273.6564,4.4718,,,
112000,,,,,,,,,,,,,1000,5481.7559,83.6313
112500,,,0.5438,0.8777,0.199,-470.6982,4.6398,0.0453,-0.3979,2.0417,155.9904,9.1018,,,
113000,,,0.5605,0.8823,0.2044,-470.9939,3.2134,0.0408,-0.4033,2.0141,128.5893,6.4584,,,
113000,,,,,,,,,,,,,1000,5487.4114,82.4661
113500,,,0.5483,0.8757,0.203,-469.4067,4.9684,0.0431,-0.4046,2.2277,301.4173,8.8541,,,
114000,,,0.5546,0.8764,0.206,-475.8305,3.5529,0.0419,-0.4073,2.1559,262.5006,4.1349,,,
114000,,,,,,,,,,,,,1000,5536.5644,84.0076
114500,,,0.5491,0.871,0.2029,-477.1752,4.0451,0.0411,-0.3912,2.2485,190.037,7.6335,,,
115000,,,0.5427,0.8578,0.1982,-477.9747,3.2717,0.0419,-0.4,2.3065,236.5571,5.8999,,,
115000,5719.3615,1000.0,,,,,,,,,,,,,
115000,,,,,,,,,,,,,1000,5559.1434,77.092
115500,,,0.5483,0.8747,0.205,-480.0772,3.9599,0.0423,-0.3953,1.9867,204.5326,5.9012,,,
116000,,,0.5348,0.8686,0.1919,-484.4446,3.513,0.0451,-0.3842,1.81,189.1773,5.4153,,,
116000,,,,,,,,,,,,,1000,5525.9289,86.1355
116500,,,0.544,0.8658,0.2015,-482.4284,3.7254,0.0408,-0.406,1.8893,93.0414,4.8365,,,
117000,,,0.5448,0.8683,0.1994,-483.3099,3.9827,0.0432,-0.3972,2.3131,123.2471,7.8609,,,
117000,,,,,,,,,,,,,1000,5520.6329,87.4968
117500,,,0.536,0.8571,0.1952,-489.6976,3.9543,0.0426,-0.3926,1.8423,134.5278,6.8365,,,
118000,,,0.5348,0.8666,0.2005,-491.0353,2.999,0.0456,-0.395,1.9511,201.8685,4.3878,,,
118000,,,,,,,,,,,,,1000,5564.2536,86.0122
118500,,,0.54,0.862,0.1981,-486.8799,4.0505,0.0412,-0.3909,1.8106,103.3349,6.0821,,,
119000,,,0.5385,0.862,0.1973,-487.8877,3.7256,0.0438,-0.3977,2.1653,254.0918,7.379,,,
119000,,,,,,,,,,,,,1000,5553.334,80.5999
119500,,,0.5379,0.8672,0.2021,-489.4814,3.4756,0.0441,-0.4035,1.8557,126.8578,5.919,,,
120000,,,0.5349,0.8517,0.1965,-494.0389,3.6244,0.0421,-0.3934,2.1394,98.6546,8.5379,,,
120000,5780.5744,1000.0,,,,,,,,,,,,,
120000,,,,,,,,,,,,,1000,5597.67,72.1996
120500,,,0.5303,0.8566,0.1931,-498.8409,3.6502,0.0434,-0.3808,3.6122,255.0414,7.6613,,,
121000,,,0.528,0.8501,0.195,-499.2605,4.4401,0.0429,-0.3926,2.228,92.574,5.5785,,,
121000,,,,,,,,,,,,,1000,5632.6681,80.7661
121500,,,0.5346,0.8493,0.195,-498.0995,3.8659,0.0419,-0.3955,2.1348,175.9187,7.7981,,,
122000,,,0.5348,0.8549,0.1962,-499.167,4.145,0.0417,-0.3934,2.1798,129.4295,7.1185,,,
122000,,,,,,,,,,,,,1000,5697.4482,80.7712
122500,,,0.5367,0.8555,0.2002,-501.8377,3.8755,0.0427,-0.3979,1.8358,77.9094,6.4502,,,
123000,,,0.5309,0.8556,0.1946,-502.0681,3.7326,0.0427,-0.3893,1.9686,145.743,6.8911,,,
123000,,,,,,,,,,,,,1000,5606.8807,82.0437
123500,,,0.5431,0.8516,0.2036,-501.8798,3.8751,0.0403,-0.4047,1.8524,122.0991,6.5737,,,
124000,,,0.5304,0.8571,0.1952,-506.7953,3.9591,0.0437,-0.3909,2.5768,176.2397,4.9696,,,
124000,,,,,,,,,,,,,1000,5669.193,81.5187
124500,,,0.5404,0.857,0.2063,-504.0856,4.0945,0.0425,-0.4105,1.922,168.5322,9.1497,,,
125000,,,0.5297,0.8428,0.1959,-508.4017,2.8025,0.0416,-0.3914,2.1375,221.6421,3.7205,,,
125000,5863.2332,1000.0,,,,,,,,,,,,,
125000,,,,,,,,,,,,,1000,5632.5726,72.0435
125500,,,0.5375,0.8544,0.2011,-507.0073,3.486,0.0432,-0.3962,2.6799,130.9507,5.0406,,,
126000,,,0.5268,0.8363,0.1932,-510.6346,4.534,0.0419,-0.3854,1.7606,111.8018,8.6589,,,
126000,,,,,,,,,,,,,1000,5669.138,80.914
126500,,,0.5341,0.8419,0.2022,-509.8769,2.8402,0.0418,-0.4017,1.8761,210.6627,5.2347,,,
127000,,,0.5439,0.8412,0.1976,-511.4693,5.1588,0.0365,-0.3869,2.2399,266.2016,9.7446,,,
127000,,,,,,,,,,,,,1000,5626.6206,82.0747
127500,,,0.5416,0.8711,0.2092,-508.4518,4.2547,0.0449,-0.4129,1.8798,106.1039,8.471,,,
128000,,,0.5371,0.8411,0.1991,-512.8846,3.2642,0.0401,-0.3959,1.744,88.0481,3.9772,,,
128000,,,,,,,,,,,,,1000,5690.0773,80.8485
128500,,,0.538,0.8462,0.2012,-512.2188,4.4261,0.0425,-0.4,1.7425,169.7886,7.4475,,,
129000,,,0.5363,0.8352,0.1979,-517.9747,3.2449,0.0392,-0.3966,2.2316,95.2407,4.854,,,
129000,,,,,,,,,,,,,1000,5788.9321,83.5056
129500,,,0.5394,0.8331,0.1988,-517.8378,3.4744,0.0376,-0.398,1.8266,152.8015,5.4719,,,
130000,,,0.5336,0.8343,0.2052,-521.308,4.0659,0.0395,-0.4151,1.8052,184.8244,7.017,,,
130000,5959.3023,1000.0,,,,,,,,,,,,,
130000,,,,,,,,,,,,,1000,5713.4576,76.4931
130500,,,0.5365,0.8424,0.1988,-520.4233,3.7421,0.0388,-0.3955,2.1755,300.447,7.4226,,,
131000,,,0.5292,0.8337,0.2017,-523.2809,3.0078,0.0397,-0.4056,1.8674,93.0427,3.7423,,,
131000,,,,,,,,,,,,,1000,5759.7789,84.7883
131500,,,0.5404,0.8366,0.201,-524.617,2.8992,0.0385,-0.4023,1.8322,172.3258,4.7726,,,
132000,,,0.5357,0.8254,0.1986,-525.1995,3.6308,0.0365,-0.3938,2.2267,272.1458,6.5919,,,
132000,,,,,,,,,,,,,1000,5749.3739,83.1309
132500,,,0.5269,0.8205,0.2005,-528.0655,3.5128,0.038,-0.4007,1.9184,170.6262,6.8542,,,
133000,,,0.54,0.8375,0.1981,-527.2056,2.9571,0.0381,-0.3981,2.0968,314.7375,3.0687,,,
133000,,,,,,,,,,,,,1000,5786.1096,80.5042
133500,,,0.5292,0.8324,0.2002,-528.9701,3.307,0.0397,-0.4,1.7826,152.2245,5.5485,,,
134000,,,0.5296,0.8218,0.1994,-530.1113,3.5243,0.037,-0.3975,1.9581,207.431,5.83,,,
134000,,,,,,,,,,,,,1000,5869.2959,81.7435
134500,,,0.5292,0.8235,0.2023,-531.2659,3.4204,0.0397,-0.4,1.872,107.5577,3.8239,,,
135000,,,0.5279,0.8157,0.1975,-532.9979,4.253,0.0368,-0.3925,1.7775,90.1572,6.3947,,,
135000,6064.9162,1000.0,,,,,,,,,,,,,
135000,,,,,,,,,,,,,1000,5782.9916,72.0985
135500,,,0.5334,0.8246,0.2033,-533.9023,3.2028,0.0385,-0.3992,1.7666,168.6715,6.7918,,,
136000,,,0.5287,0.8182,0.1955,-533.9477,3.8185,0.0369,-0.394,1.8679,174.4944,8.5014,,,
136000,,,,,,,,,,,,,1000,5909.5236,84.0026
136500,,,0.5323,0.8347,0.2066,-534.7615,3.1359,0.0397,-0.4136,1.8508,296.545,4.1112,,,
137000,,,0.5286,0.8107,0.1951,-537.6159,3.9958,0.0362,-0.3864,2.2588,290.5851,5.0788,,,
137000,,,,,,,,,,,,,1000,5898.2654,84.3472
137500,,,0.5191,0.8096,0.195,-537.9468,4.1613,0.0395,-0.4032,1.9136,161.29,5.3546,,,
138000,,,0.5294,0.8153,0.2024,-539.0845,4.1978,0.036,-0.4034,1.9615,128.4619,6.5161,,,
138000,,,,,,,,,,,,,1000,5886.7641,80.7032
138500,,,0.5311,0.8161,0.1977,-540.4892,3.4536,0.0363,-0.3849,1.8112,223.9666,6.4887,,,
139000,,,0.5229,0.8096,0.196,-541.97,3.0709,0.0376,-0.4004,2.2029,359.6033,3.2431,,,
139000,,,,,,,,,,,,,1000,5884.5457,80.627
139500,,,0.5354,0.8206,0.2029,-541.3032,3.9427,0.0351,-0.4072,1.7401,133.4216,3.7717,,,
140000,,,0.532,0.8132,0.1999,-543.5275,2.1034,0.0352,-0.4021,1.8446,233.933,3.5999,,,
140000,6131.7696,1000.0,,,,,,,,,,,,,
140000,,,,,,,,,,,,,1000,5896.1771,72.6687
140500,,,0.5284,0.8069,0.1939,-544.7444,3.4402,0.034,-0.3937,1.803,118.9407,5.0222,,,
141000,,,0.5345,0.8076,0.1995,-545.8264,4.5251,0.0347,-0.3982,1.6858,116.2125,7.0188,,,
141000,,,,,,,,,,,,,1000,5830.6713,82.8419
141500,,,0.5296,0.8093,0.1987,-546.5087,3.0664,0.0357,-0.3992,2.3915,116.2934,5.5315,,,
142000,,,0.5296,0.8091,0.2032,-547.487,3.7348,0.0353,-0.4063,1.8601,108.9884,6.7066,,,
142000,,,,,,,,,,,,,1000,5798.925,80.6896
142500,,,0.5399,0.8031,0.203,-547.2767,4.5216,0.0324,-0.4088,1.8422,287.5021,6.3825,,,
143000,,,0.5372,0.8077,0.2047,-549.2713,2.9646,0.0342,-0.407,1.9661,133.3351,3.8753,,,
143000,,,,,,,,,,,,,1000,5889.2615,82.8866
143500,,,0.5477,0.8077,0.2091,-549.9105,2.6671,0.0327,-0.4154,2.1164,249.1077,4.2099,,,
144000,,,0.54,0.8091,0.2,-551.3896,4.0207,0.0339,-0.4069,2.1952,256.7638,6.5387,,,
144000,,,,,,,,,,,,,1000,5916.3821,81.0323
144500,,,0.5348,0.796,0.2029,-552.4764,3.4865,0.0327,-0.4103,1.6525,97.1004,5.3533,,,
145000,,,0.5373,0.8089,0.2072,-553.3457,3.4173,0.0337,-0.4133,2.0179,247.6712,5.3151,,,
145000,6233.4049,1000.0,,,,,,,,,,,,,
145000,,,,,,,,,,,,,1000,5941.913,75.4492
145500,,,0.5383,0.8043,0.2081,-554.0377,3.9805,0.0328,-0.4108,1.9065,228.2769,5.0666,,,
146000,,,0.5484,0.8106,0.2051,-555.507,3.3642,0.0313,-0.4026,1.6608,123.4826,3.9117,,,
146000,,,,,,,,,,,,,1000,5886.5145,85.6666
146500,,,0.5407,0.8001,0.2037,-555.6073,3.1344,0.0321,-0.4069,1.439,76.3047,7.2854,,,
147000,,,0.5443,0.8098,0.2074,-556.8904,3.8722,0.0321,-0.4082,1.8905,116.6972,4.5604,,,
147000,,,,,,,,,,,,,1000,5980.9119,81.2587
147500,,,0.5384,0.8081,0.2008,-557.9485,3.2527,0.0329,-0.4077,1.4533,105.6659,5.3982,,,
148000,,,0.5486,0.7967,0.2102,-558.77,2.7109,0.0309,-0.4175,1.6098,161.5999,5.54,,,
148000,,,,,,,,,,,,,1000,5932.6301,87.0843
148500,,,0.5428,0.7871,0.2087,-561.4045,3.0063,0.031,-0.4159,1.7522,234.1894,3.7611,,,
149000,,,0.5383,0.7822,0.2051,-561.6958,3.189,0.0308,-0.4068,1.7646,140.6769,4.046,,,
149000,,,,,,,,,,,,,1000,5905.3,86.8474
149500,,,0.5463,0.7915,0.2095,-562.6307,3.2279,0.029,-0.4217,1.5744,48.58,5.5209,,,
150000,,,0.5463,0.7839,0.2063,-564.3766,3.0228,0.0294,-0.4061,1.8342,210.8023,5.7965,,,
150000,6301.43,1000.0,,,,,,,,,,,,,
150000,,,,,,,,,,,,,1000,5954.5054,74.0068
150500,,,0.5324,0.7852,0.1988,-564.541,4.5722,0.0331,-0.4054,1.7421,99.4559,7.6068,,,
151000,,,0.5446,0.802,0.2029,-566.1207,3.9249,0.0307,-0.3987,1.7215,156.7515,6.5118,,,
151000,,,,,,,,,,,,,1000,6082.5046,81.246
151500,,,0.5434,0.783,0.2099,-566.5864,2.8221,0.0291,-0.4107,1.8452,127.4844,3.5926,,,
152000,,,0.5423,0.7827,0.2045,-565.9016,3.7253,0.0288,-0.4052,2.0967,298.8322,7.0867,,,
152000,,,,,,,,,,,,,1000,5892.3841,80.6795
152500,,,0.5411,0.7815,0.2023,-568.0623,3.3804,0.0309,-0.4042,1.4599,71.1562,3.7824,,,
153000,,,0.5419,0.7771,0.2041,-569.6974,3.5344,0.029,-0.4005,1.7778,264.111,5.9859,,,
153000,,,,,,,,,,,,,1000,6013.625,81.1762
153500,,,0.5409,0.7782,0.205,-569.5997,2.4981,0.0289,-0.413,2.1194,249.5965,3.0636,,,
154000,,,0.5414,0.7835,0.2042,-570.9458,4.0412,0.0303,-0.3971,1.7681,84.6262,5.209,,,
154000,,,,,,,,,,,,,1000,6037.4351,80.8563
154500,,,0.54,0.7771,0.2044,-571.8525,3.7302,0.0276,-0.4049,1.805,132.8283,3.1758,,,
155000,,,0.5383,0.7782,0.2023,-572.7828,3.0636,0.0303,-0.4044,1.8243,151.3171,4.7808,,,
155000,6183.4733,1000.0,,,,,,,,,,,,,
155000,,,,,,,,,,,,,1000,6054.4042,72.792
155500,,,0.5471,0.7805,0.2145,-573.1991,2.2069,0.0289,-0.4178,1.4959,148.3953,4.2562,,,
156000,,,0.5388,0.7748,0.2078,-573.544,3.5476,0.0299,-0.4131,1.4632,181.0009,4.6776,,,
156000,,,,,,,,,,,,,1000,6006.3213,80.7271
156500,,,0.5382,0.7712,0.2024,-574.8734,4.6853,0.0271,-0.4052,1.4319,120.7648,4.537,,,
157000,,,0.5418,0.7762,0.2055,-575.4052,5.3008,0.0284,-0.411,1.6193,163.7381,7.1894,,,
157000,,,,,,,,,,,,,1000,6039.9773,80.8738
157500,,,0.5476,0.7749,0.2101,-577.0933,3.7052,0.0281,-0.4124,1.6173,186.9529,4.16,,,
158000,,,0.5397,0.7746,0.2102,-576.8627,3.0308,0.0298,-0.4216,1.7649,89.7946,4.6792,,,
158000,,,,,,,,,,,,,1000,6048.9213,81.4671
158500,,,0.5599,0.7893,0.2093,-577.0197,2.761,0.028,-0.4122,1.6397,112.9252,4.9032,,,
159000,,,0.5491,0.7739,0.2055,-578.713,2.9657,0.0285,-0.4067,1.7633,264.7972,5.2786,,,
159000,,,,,,,,,,,,,1000,6040.6748,81.5729
159500,,,0.5585,0.7733,0.213,-579.1193,3.9183,0.0253,-0.418,1.8234,164.9815,5.6739,,,
160000,,,0.5503,0.7661,0.2073,-580.691,3.0071,0.0281,-0.4204,1.591,139.877,2.7018,,,
160000,6381.6715,1000.0,,,,,,,,,,,,,
160000,,,,,,,,,,,,,1000,6076.1499,73.4305
160500,,,0.5427,0.765,0.2048,-581.5493,3.4027,0.0289,-0.4187,1.6881,109.0352,5.6846,,,
161000,,,0.5441,0.7657,0.2038,-582.3347,2.7979,0.0276,-0.4099,1.5021,146.055,3.9972,,,
161000,,,,,,,,,,,,,1000,5920.2995,81.5806
161500,,,0.5546,0.7738,0.2159,-582.6335,4.3702,0.0274,-0.4205,1.7004,181.1466,6.2489,,,
162000,,,0.5506,0.7602,0.2104,-584.5327,2.8052,0.0264,-0.4144,1.6402,103.4217,5.0332,,,
162000,,,,,,,,,,,,,1000,6142.0607,81.2593
162500,,,0.5473,0.7704,0.2129,-584.0601,2.9915,0.0286,-0.4196,1.4653,131.5395,4.7007,,,
163000,,,0.5455,0.7517,0.2049,-585.4305,3.9582,0.0255,-0.4097,1.553,74.2646,4.9826,,,
163000,,,,,,,,,,,,,1000,6047.2541,83.3936
163500,,,0.5474,0.7566,0.2067,-586.3511,3.5229,0.0268,-0.4149,1.6568,145.3859,4.523,,,
164000,,,0.5536,0.752,0.2123,-587.5801,2.8358,0.0243,-0.422,1.4602,68.2805,3.7043,,,
164000,,,,,,,,,,,,,1000,6115.2108,80.8594
164500,,,0.5482,0.7638,0.2028,-586.1271,3.1054,0.0278,-0.4054,2.0953,93.693,3.4938,,,
165000,,,0.5411,0.7467,0.2055,-588.5225,3.4131,0.0259,-0.4087,1.5165,174.9575,4.1002,,,
165000,6393.8434,1000.0,,,,,,,,,,,,,
165000,,,,,,,,,,,,,1000,6117.9358,72.5855
165500,,,0.5456,0.7564,0.2094,-588.6077,3.887,0.027,-0.4156,1.4397,72.3493,6.4538,,,
166000,,,0.5521,0.7552,0.2117,-589.3165,3.4421,0.0264,-0.415,1.5613,120.8116,6.178,,,
166000,,,,,,,,,,,,,1000,5991.3728,80.6923
166500,,,0.54,0.7552,0.2043,-590.8535,3.8101,0.0262,-0.4089,1.521,122.815,4.4036,,,
167000,,,0.5431,0.7549,0.2035,-590.7241,3.4366,0.026,-0.419,1.6587,112.9753,3.6806,,,
167000,,,,,,,,,,,,,1000,5967.2836,81.6438
167500,,,0.5452,0.7573,0.2065,-591.7051,2.8759,0.0264,-0.4062,1.5074,144.0825,8.0221,,,
168000,,,0.5455,0.7578,0.2017,-591.6604,3.883,0.0256,-0.4052,1.5905,134.795,7.721,,,
168000,,,,,,,,,,,,,1000,6129.1487,82.2724
168500,,,0.533,0.7489,0.2031,-594.0275,1.8293,0.0274,-0.4112,1.3571,86.8255,2.3976,,,
169000,,,0.5502,0.7527,0.2107,-593.6534,2.9593,0.0249,-0.4177,1.7038,227.2553,2.9756,,,
169000,,,,,,,,,,,,,1000,6182.3848,80.3588
169500,,,0.5415,0.748,0.2082,-594.0835,2.0346,0.0246,-0.4124,1.2547,51.9879,4.0138,,,
170000,,,0.542,0.7458,0.2041,-594.8936,2.9075,0.0246,-0.4122,1.7423,200.9636,4.4724,,,
170000,6422.9952,1000.0,,,,,,,,,,,,,
170000,,,,,,,,,,,,,1000,6122.452,72.738
170500,,,0.5451,0.7423,0.2086,-595.8969,2.69,0.0239,-0.4154,1.4393,115.9958,5.9473,,,
171000,,,0.5473,0.7416,0.2074,-595.8918,3.6194,0.0235,-0.4166,1.7591,96.0597,4.9247,,,
171000,,,,,,,,,,,,,1000,6217.6409,81.9701
171500,,,0.5484,0.7382,0.2084,-596.5776,2.182,0.0226,-0.4176,1.3751,86.4832,2.2561,,,
172000,,,0.544,0.751,0.2062,-597.1434,3.0157,0.0246,-0.4185,1.7549,252.0032,3.6103,,,
172000,,,,,,,,,,,,,1000,6207.7889,82.2476
172500,,,0.5469,0.7409,0.2066,-597.579,3.1107,0.0249,-0.4127,1.4293,62.3639,4.847,,,
173000,,,0.547,0.741,0.2066,-598.5573,2.8645,0.0253,-0.4134,1.3466,54.7925,4.8936,,,
173000,,,,,,,,,,,,,1000,6280.7924,82.8657
173500,,,0.5546,0.7366,0.2053,-599.3214,4.4688,0.0227,-0.403,1.3161,76.7189,5.4136,,,
174000,,,0.5464,0.74,0.2077,-599.8932,3.9192,0.0228,-0.405,1.3623,68.1635,3.4414,,,
174000,,,,,,,,,,,,,1000,6292.9719,81.6536
174500,,,0.5436,0.7339,0.2007,-600.1882,6.4177,0.0219,-0.3996,1.2029,142.1996,6.2416,,,
175000,,,0.54,0.7469,0.2074,-601.5351,4.3998,0.026,-0.426,1.3492,72.4979,5.0875,,,
175000,6501.3998,1000.0,,,,,,,,,,,,,
175000,,,,,,,,,,,,,1000,6197.101,73.5705
175500,,,0.5492,0.727,0.2082,-602.4265,3.1894,0.0222,-0.4154,1.4328,61.0197,4.2678,,,
176000,,,0.552,0.7291,0.2089,-602.6893,4.5817,0.0217,-0.4199,1.4092,85.1907,3.5182,,,
176000,,,,,,,,,,,,,1000,6114.5402,80.729
176500,,,0.5502,0.7463,0.209,-602.903,3.5647,0.0237,-0.415,1.5481,97.1909,3.8987,,,
177000,,,0.5501,0.7286,0.2085,-604.5533,2.6532,0.0215,-0.4152,1.7335,260.5424,3.8058,,,
177000,,,,,,,,,,,,,1000,6205.3116,82.8622
177500,,,0.5505,0.7468,0.2109,-603.9886,3.544,0.0232,-0.4185,1.3597,83.7543,7.0013,,,
178000,,,0.5513,0.7339,0.2124,-604.8148,3.0897,0.0214,-0.424,1.7214,267.7807,3.5059,,,
178000,,,,,,,,,,,,,1000,6212.5331,83.0815
178500,,,0.55,0.7365,0.2079,-605.6922,4.7467,0.0225,-0.4156,1.4944,85.1685,5.5596,,,
179000,,,0.5472,0.7299,0.2087,-607.0471,3.0229,0.0222,-0.4144,1.4389,113.825,3.1434,,,
179000,,,,,,,,,,,,,1000,6231.5946,80.8099
179500,,,0.5535,0.7359,0.2137,-606.5676,2.7799,0.0227,-0.4294,1.9036,244.3977,2.9585,,,
180000,,,0.5461,0.7259,0.2105,-607.6359,3.7927,0.0216,-0.4203,1.6237,239.4581,3.6381,,,
180000,6514.8019,1000.0,,,,,,,,,,,,,
180000,,,,,,,,,,,,,1000,6204.674,74.3824
180500,,,0.5434,0.7373,0.2058,-607.6713,3.1744,0.0237,-0.4228,1.4197,86.2546,3.4945,,,
