env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,
10000,0.0,324.0,0.0,0.0038,133.3333,0.0133,0.0009,0.0005,539.086
20000,0.0,324.0,0.0,0.0,120.4819,0.0,0.0004,0.0,717.4458
30000,0.1894,263.0,0.2,0.0036,105.2632,0.0105,0.0003,0.0,714.4127
40000,0.0,324.0,0.0,0.0134,114.9425,0.023,0.0004,0.0001,715.3382
50000,0.0,324.0,0.0,0.0099,163.9344,0.0164,0.0004,0.0001,711.4433
60000,0.0,324.0,0.0,0.023,119.0476,0.0476,0.0004,0.0001,709.2341
70000,0.0,324.0,0.0,0.0214,117.6471,0.0353,0.0004,0.0002,707.8414
80000,0.0,324.0,0.0,0.0097,104.1667,0.0208,0.0004,0.0002,704.0204
90000,0.16,273.6,0.2,0.0294,108.6957,0.0543,0.0004,0.0003,703.4209
100000,0.0,324.0,0.0,0.0172,114.9425,0.0345,0.0004,0.0004,690.7084
110000,0.0,324.0,0.0,0.0332,106.383,0.0638,0.0004,0.0005,692.2019
120000,0.0,324.0,0.0,0.0591,109.8901,0.0879,0.0005,0.0006,693.3833
130000,0.0956,293.2,0.1,0.0771,103.0928,0.1134,0.0005,0.0009,688.8838
140000,0.0,324.0,0.0,0.0409,125.0,0.1,0.0006,0.0011,688.8828
150000,0.0931,294.1,0.1,0.1096,109.8901,0.1538,0.0006,0.0012,696.676
160000,0.0,324.0,0.0,0.0705,120.4819,0.1084,0.0007,0.0013,691.8543
170000,0.0,324.0,0.0,0.096,106.383,0.1596,0.0007,0.0014,686.1112
180000,0.0922,294.4,0.1,0.1389,116.2791,0.2326,0.0008,0.0014,685.1851
190000,0.0889,295.6,0.1,0.1313,99.0099,0.2178,0.0008,0.0013,687.0365
200000,0.2906,233.8,0.4,0.0726,103.0928,0.1443,0.0009,0.0014,685.9759
210000,0.0,324.0,0.0,0.1215,109.8901,0.1978,0.0009,0.0012,682.0102
220000,0.0,324.0,0.0,0.1706,109.8901,0.2747,0.0009,0.0012,679.0654
230000,0.0958,293.1,0.1,0.1792,106.383,0.2766,0.001,0.0011,679.3966
240000,0.0,324.0,0.0,0.1695,106.383,0.2447,0.001,0.0011,675.9498
250000,0.2819,233.3,0.3,0.2276,101.0101,0.3434,0.001,0.0012,674.7744
260000,0.3594,209.0,0.4,0.1961,112.3596,0.2921,0.001,0.0012,676.8485
270000,0.4053,196.1,0.5,0.2337,90.9091,0.3455,0.0011,0.0013,673.7528
280000,0.17,270.0,0.2,0.2943,105.2632,0.4211,0.0011,0.0014,675.9328
290000,0.2511,244.4,0.3,0.2899,90.0901,0.4054,0.0011,0.0015,670.5402
300000,0.3414,219.1,0.5,0.3806,86.9565,0.4957,0.0012,0.0015,673.6616
310000,0.5417,150.6,0.6,0.3929,83.3333,0.525,0.0012,0.0017,668.9283
320000,0.4364,184.9,0.5,0.3948,84.0336,0.4958,0.0012,0.0018,670.0139
330000,0.2786,234.5,0.3,0.5261,70.922,0.6667,0.0013,0.0019,671.627
340000,0.2842,232.5,0.3,0.5492,69.9301,0.6853,0.0013,0.002,669.1451
350000,0.5861,138.2,0.7,0.5373,67.1141,0.6577,0.0013,0.0022,663.1635
360000,0.5525,146.7,0.6,0.672,66.6667,0.8267,0.0014,0.0023,661.4846
