env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
4414,,,6,6.0,94.7962,,,,,,,,,
4426,,,12,12.0,94.2307,,,,,,,,,
4434,,,8,8.0,78.2983,,,,,,,,,
4452,,,18,18.0,93.7076,,,,,,,,,
4471,,,19,19.0,90.6382,,,,,,,,,
4481,,,10,10.0,93.5869,,,,,,,,,
4500,,,,,,0.904,0.5,0.1073,-17.3522,8.6457,0.4939,4.6683,13.1201,0.1472
4514,,,33,33.0,92.3777,,,,,,,,,
4530,,,16,16.0,93.3998,,,,,,,,,
4539,,,9,9.0,93.8265,,,,,,,,,
4571,,,32,32.0,94.1301,,,,,,,,,
4599,,,28,28.0,96.326,,,,,,,,,
4605,,,6,6.0,99.5901,,,,,,,,,
4611,,,6,6.0,99.6623,,,,,,,,,
4620,,,9,9.0,93.0125,,,,,,,,,
4649,,,29,29.0,93.8244,,,,,,,,,
4665,,,16,16.0,79.9727,,,,,,,,,
4686,,,21,21.0,90.7031,,,,,,,,,
4689,,,3,3.0,66.5741,,,,,,,,,
4697,,,8,8.0,60.395,,,,,,,,,
4704,,,7,7.0,90.414,,,,,,,,,
4724,,,20,20.0,88.4692,,,,,,,,,
4733,,,9,9.0,80.3698,,,,,,,,,
4770,,,37,37.0,88.4687,,,,,,,,,
4777,,,7,7.0,94.2634,,,,,,,,,
4796,,,19,19.0,93.3518,,,,,,,,,
4833,,,37,37.0,93.7365,,,,,,,,,
4840,,,7,7.0,93.4167,,,,,,,,,
4849,,,9,9.0,94.1461,,,,,,,,,
4863,,,14,14.0,92.5113,,,,,,,,,
4887,,,24,24.0,92.4329,,,,,,,,,
4895,,,8,8.0,95.265,,,,,,,,,
4920,,,25,25.0,93.8202,,,,,,,,,
4924,,,4,4.0,92.7646,,,,,,,,,
4930,,,6,6.0,94.6016,,,,,,,,,
4971,,,41,41.0,93.4866,,,,,,,,,
4974,,,3,3.0,93.0042,,,,,,,,,
4990,,,16,16.0,94.8585,,,,,,,,,
5000,,,,,,0.9375,0.5,0.114,-19.0743,8.9226,0.554,6.3113,35.9731,0.0936
