env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,250.0,0.0,,,,,,,
10000,0.0,250.0,0.0,0.0167,250.0,0.05,-1.9038,4.5756,0.001,240.8936
20000,0.0,250.0,0.0,0.0432,238.0952,0.0952,-2.1027,5.3422,0.0001,415.9089
30000,0.0,250.0,0.0,0.0294,243.9024,0.0732,-2.1463,5.4979,0.0001,417.1975
40000,0.0,250.0,0.0,0.0621,238.0952,0.1905,-2.1777,5.6075,0.0001,415.0912
50000,0.0,250.0,0.0,0.0363,243.9024,0.0732,-2.2005,5.6773,0.0001,415.019
60000,0.0,250.0,0.0,0.0748,232.5581,0.1628,-2.2192,5.7328,0.0001,414.1875
70000,0.0,250.0,0.0,0.0284,243.9024,0.0976,-2.2348,5.7818,0.0001,413.9737
80000,0.0,250.0,0.0,0.0552,238.0952,0.0952,-2.2505,5.8361,0.0001,412.6058
90000,0.0,250.0,0.0,0.0992,232.5581,0.2326,-2.2656,5.8829,0.0001,412.0808
100000,0.0,250.0,0.0,0.0556,238.0952,0.1905,-2.2791,5.9276,0.0001,411.6068
110000,0.0,250.0,0.0,0.1189,222.2222,0.2444,-2.2902,5.965,0.0002,410.4579
120000,0.0,250.0,0.0,0.0972,232.5581,0.2326,-2.2978,5.9884,0.0002,409.9021
130000,0.0,250.0,0.0,0.0511,238.0952,0.1429,-2.3075,6.0177,0.0002,409.2006
140000,0.0,250.0,0.0,0.1809,212.766,0.383,-2.3165,6.045,0.0003,408.8467
150000,0.0,250.0,0.0,0.1842,204.0816,0.3265,-2.3242,6.0703,0.0004,407.9253
160000,0.0,250.0,0.0,0.1691,212.766,0.3617,-2.3314,6.0922,0.0005,407.0902
170000,0.0,250.0,0.0,0.1811,208.3333,0.3333,-2.3379,6.1092,0.0006,407.6149
180000,0.0,250.0,0.0,0.2473,196.0784,0.451,-2.345,6.1333,0.0006,406.1146
190000,0.0,250.0,0.0,0.4087,156.25,0.7031,-2.3504,6.1478,0.0009,405.7027
200000,0.0,250.0,0.0,0.3602,169.4915,0.6441,-2.356,6.1666,0.0011,405.6257
210000,0.1917,202.3,0.2,0.4108,153.8462,0.6923,-2.361,6.1823,0.0014,404.1518
220000,0.3748,157.0,0.4,0.3534,169.4915,0.6441,-2.3638,6.1874,0.0016,402.9767
230000,0.2867,178.7,0.3,0.3724,163.9344,0.7049,-2.3693,6.2055,0.0017,402.1562
240000,0.382,155.0,0.4,0.4328,147.0588,0.6176,-2.3728,6.2149,0.0018,401.1573
250000,0.0,250.0,0.0,0.4577,142.8571,0.7143,-2.3759,6.224,0.0021,400.3796
260000,0.0942,226.6,0.1,0.5139,129.8701,0.7403,-2.3796,6.2366,0.0022,400.2321
