env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0177,322.5806,0.0323,-0.0,0.0019,0.0017,183.7695
20000,0.0,324.0,0.0,0.0168,322.5806,0.0323,-0.0,0.0001,0.0,586.3195
30000,0.0,324.0,0.0,0.0255,312.5,0.0625,-0.0,0.0001,0.0,589.0235
40000,0.0,324.0,0.0,0.0237,322.5806,0.0323,-0.0,0.0001,0.0,585.3629
50000,0.0,324.0,0.0,0.0468,312.5,0.125,-0.0,0.0001,0.0,584.952
60000,0.0,324.0,0.0,0.0289,312.5,0.0938,-0.0,0.0001,0.0,584.1501
70000,0.0,324.0,0.0,0.0283,322.5806,0.0968,-0.0,0.0001,0.0,579.0887
80000,0.0,324.0,0.0,0.077,294.1176,0.1471,-0.0,0.0001,0.0001,579.3528
90000,0.0,324.0,0.0,0.0049,322.5806,0.0323,-0.0,0.0002,0.0002,580.3083
100000,0.0,324.0,0.0,0.0121,322.5806,0.0323,-0.0001,0.0003,0.0002,580.4889
110000,0.0,324.0,0.0,0.031,322.5806,0.129,-0.0002,0.0003,0.0002,574.2945
120000,0.0,324.0,0.0,0.0715,303.0303,0.2121,-0.0002,0.0003,0.0002,574.3401
130000,0.0,324.0,0.0,0.0115,322.5806,0.0323,-0.0002,0.0002,0.0002,574.9043
140000,0.0,324.0,0.0,0.0235,322.5806,0.0968,-0.0002,0.0002,0.0002,575.2258
150000,0.0,324.0,0.0,0.061,303.0303,0.1515,-0.0004,0.0002,0.0002,572.1001
160000,0.0,324.0,0.0,0.0645,303.0303,0.1515,-0.0012,0.0002,0.0002,566.2954
170000,0.0,324.0,0.0,0.0807,303.0303,0.1818,-0.0015,0.0001,0.0002,570.0831
180000,0.0,324.0,0.0,0.1434,285.7143,0.3143,-0.0016,0.0001,0.0002,569.1368
190000,0.0,324.0,0.0,0.0516,312.5,0.125,-0.0016,0.0001,0.0003,565.421
200000,0.0,324.0,0.0,0.1515,277.7778,0.3056,-0.0017,0.0001,0.0003,566.8653
210000,0.0,324.0,0.0,0.0974,294.1176,0.2353,-0.002,0.0002,0.0004,566.0481
220000,0.0,324.0,0.0,0.2501,256.4103,0.5128,-0.0019,0.0002,0.0004,564.1141
230000,0.0,324.0,0.0,0.1525,277.7778,0.2778,-0.0019,0.0002,0.0005,564.0006
240000,0.0,324.0,0.0,0.2035,263.1579,0.3684,-0.0017,0.0003,0.0005,562.8482
250000,0.0,324.0,0.0,0.188,270.2703,0.3784,-0.0014,0.0003,0.0006,561.3072
260000,0.0,324.0,0.0,0.2295,256.4103,0.4359,-0.0011,0.0004,0.0007,557.3177
270000,0.0,324.0,0.0,0.3592,217.3913,0.6739,-0.0015,0.0004,0.0007,560.6985
