env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
20000,,,,,,,,,,,,,1000,-320.2489,26.3338
20500,,,1.2802,0.6957,0.3049,-5.113,20.2382,0.3383,-0.2942,1.1416,2.1755,0.9226,,,
21000,,,1.2873,0.7282,0.3113,-5.2509,19.1871,0.3309,-0.3039,1.5021,4.596,1.1526,,,
21000,,,,,,,,,,,,,1000,-290.4063,28.3343
21500,,,1.2924,0.6969,0.3107,-5.1945,18.137,0.3326,-0.3069,1.4359,2.5237,1.396,,,
22000,,,1.2734,0.6882,0.2895,-5.2679,18.4042,0.3446,-0.2926,1.9694,6.7602,0.4614,,,
22000,,,,,,,,,,,,,1000,-280.6023,28.8337
22500,,,1.2741,0.747,0.2996,-4.5536,16.4095,0.3333,-0.2824,1.0724,2.6036,0.8294,,,
23000,,,1.2801,0.7055,0.3055,-4.473,18.8758,0.3559,-0.2941,1.2821,4.2366,0.6631,,,
23000,,,,,,,,,,,,,1000,-283.6517,28.219
23500,,,1.2539,0.7028,0.2911,-4.7329,17.0018,0.326,-0.2712,1.1583,2.1664,0.6011,,,
24000,,,1.2793,0.7171,0.3024,-4.3363,17.4984,0.3436,-0.2827,1.2045,5.5485,0.8998,,,
24000,,,,,,,,,,,,,1000,-275.3912,29.716
24500,,,1.2583,0.69,0.2923,-4.2399,18.1208,0.3427,-0.2734,1.6364,6.2402,0.7771,,,
25000,,,1.2841,0.6827,0.2973,-4.3912,18.5687,0.3343,-0.2798,1.3431,4.5408,1.07,,,
25000,21.0535,1000.0,,,,,,,,,,,,,
25000,,,,,,,,,,,,,1000,-231.5119,26.7053
25500,,,1.2551,0.6726,0.2877,-4.7161,19.5788,0.3377,-0.2756,1.2606,3.0011,1.1231,,,
26000,,,1.2712,0.7221,0.2815,-4.997,17.0724,0.3183,-0.2782,1.6542,4.4997,0.9852,,,
26000,,,,,,,,,,,,,1000,-171.2355,30.3522
26500,,,1.2842,0.6776,0.2853,-4.4642,23.6442,0.379,-0.2757,1.3105,3.2509,1.0506,,,
27000,,,1.2545,0.6758,0.2796,-3.9821,20.5577,0.3383,-0.2683,1.2347,2.2308,1.0148,,,
27000,,,,,,,,,,,,,1000,-223.687,28.8392
27500,,,1.2649,0.7179,0.2967,-4.6486,17.8519,0.3258,-0.2834,1.3541,4.6767,0.4361,,,
28000,,,1.2665,0.7189,0.2787,-3.5192,17.7792,0.3599,-0.2697,1.4903,7.5389,1.3753,,,
28000,,,,,,,,,,,,,1000,-242.5051,29.825
28500,,,1.2612,0.7223,0.2835,-4.8624,15.5948,0.3281,-0.279,1.2877,4.8239,1.1029,,,
29000,,,1.2475,0.6895,0.2898,-4.739,15.5209,0.311,-0.282,1.3642,4.321,0.6474,,,
29000,,,,,,,,,,,,,1000,83.6388,29.2949
29500,,,1.2841,0.7075,0.309,-5.491,20.7489,0.3507,-0.2982,1.1259,4.2868,1.1003,,,
30000,,,1.2725,0.6942,0.3097,-5.7794,19.1811,0.3347,-0.3027,1.5554,3.9216,0.8782,,,
30000,358.7092,1000.0,,,,,,,,,,,,,
30000,,,,,,,,,,,,,1000,-127.7688,26.0891
30500,,,1.2725,0.7006,0.3022,-5.334,17.5925,0.3334,-0.2972,1.2746,5.115,0.9892,,,
31000,,,1.2865,0.7216,0.2979,-5.9331,20.1521,0.3661,-0.2953,1.3894,3.4951,1.0644,,,
31000,,,,,,,,,,,,,1000,-148.679,27.7079
31500,,,1.2983,0.696,0.3176,-5.7732,20.1524,0.3436,-0.2993,1.419,4.7234,1.3461,,,
32000,,,1.2972,0.6921,0.2954,-5.6689,19.7743,0.344,-0.2848,1.3666,3.9874,0.9691,,,
32000,,,,,,,,,,,,,1000,-197.1011,29.0226
32500,,,1.3137,0.7121,0.3149,-6.3735,22.303,0.3499,-0.2975,1.4428,12.0454,1.3825,,,
33000,,,1.2861,0.675,0.3032,-6.2686,17.8893,0.3498,-0.3073,1.4214,8.6268,0.9197,,,
33000,,,,,,,,,,,,,1000,-167.9632,29.7349
33500,,,1.3047,0.6982,0.3068,-6.0158,20.5101,0.3779,-0.2935,1.3963,4.1325,1.0442,,,
34000,,,1.3129,0.7252,0.3152,-7.225,20.1207,0.3481,-0.3052,1.5923,7.8479,1.2286,,,
34000,,,,,,,,,,,,,1000,-84.3775,27.1227
34500,,,1.2966,0.7169,0.3128,-7.6311,18.2003,0.331,-0.3129,2.1642,9.9727,0.973,,,
35000,,,1.2864,0.7013,0.3072,-7.6973,16.3473,0.3382,-0.3043,1.4224,7.2159,1.5571,,,
35000,718.7375,1000.0,,,,,,,,,,,,,
35000,,,,,,,,,,,,,1000,-136.0881,27.128
35500,,,1.2904,0.6975,0.3129,-7.6457,18.4197,0.3356,-0.3024,1.4193,4.1683,1.9526,,,
36000,,,1.2953,0.7248,0.3031,-7.0607,16.3579,0.3602,-0.3087,1.4174,4.2383,1.3374,,,
36000,,,,,,,,,,,,,1000,27.3599,26.9965
36500,,,1.3083,0.7049,0.3211,-8.2095,16.6776,0.3371,-0.3033,1.6547,5.271,1.2895,,,
37000,,,1.3238,0.7135,0.3512,-9.9374,15.2634,0.328,-0.3402,1.5321,7.8524,1.1312,,,
37000,,,,,,,,,,,,,1000,362.58,27.9646
37500,,,1.3396,0.6909,0.3236,-9.7509,25.6887,0.3723,-0.3107,1.911,6.6364,1.3059,,,
38000,,,1.3501,0.7155,0.3468,-10.4053,20.7702,0.3453,-0.3417,1.8099,4.6009,1.3781,,,
38000,,,,,,,,,,,,,1000,309.5412,29.3051
38500,,,1.3229,0.6921,0.3309,-10.9581,18.3798,0.3691,-0.3242,1.9394,6.1071,1.8147,,,
39000,,,1.3631,0.7398,0.3442,-10.9352,18.2265,0.3536,-0.3311,1.9126,10.7712,0.7954,,,
39000,,,,,,,,,,,,,1000,130.1676,28.2534
39500,,,1.3483,0.7266,0.3372,-12.3203,18.4135,0.3495,-0.3368,1.9778,8.7038,1.5387,,,
40000,,,1.3376,0.7083,0.3507,-12.7701,19.3495,0.3267,-0.3363,2.401,9.8624,1.5989,,,
40000,968.4298,1000.0,,,,,,,,,,,,,
40000,,,,,,,,,,,,,1000,167.7211,25.3373
40500,,,1.3696,0.7708,0.3501,-14.2094,19.5301,0.3718,-0.3426,1.9514,8.8338,1.3586,,,
41000,,,1.3831,0.7696,0.3585,-13.3863,19.0714,0.3509,-0.3297,1.9788,7.189,1.6301,,,
41000,,,,,,,,,,,,,1000,546.5884,27.2301
41500,,,1.4014,0.7935,0.3549,-14.2281,18.3869,0.3779,-0.3468,1.5368,9.4533,1.3115,,,
42000,,,1.4163,0.731,0.3746,-15.7273,24.8058,0.3585,-0.3614,3.3176,12.8212,2.3645,,,
42000,,,,,,,,,,,,,1000,531.4217,28.3703
42500,,,1.428,0.7536,0.3987,-17.5844,19.5394,0.3365,-0.3817,1.9509,13.7994,1.0412,,,
43000,,,1.4095,0.7727,0.3953,-17.396,16.238,0.3348,-0.3847,2.0335,14.3108,1.0687,,,
43000,,,,,,,,,,,,,1000,309.1175,28.4582
43500,,,1.4337,0.7676,0.4011,-18.3658,17.7812,0.3382,-0.3812,2.021,11.9781,1.3523,,,
44000,,,1.434,0.7804,0.3996,-19.0267,21.5346,0.3474,-0.3838,1.7648,15.1868,1.1805,,,
44000,,,,,,,,,,,,,1000,639.1546,28.7624
44500,,,1.4662,0.7962,0.4211,-21.4897,16.6746,0.3417,-0.4156,2.0788,8.0967,0.9534,,,
45000,,,1.4848,0.786,0.4026,-21.2024,23.6582,0.3731,-0.3909,3.0912,31.5685,1.4476,,,
45000,1057.2782,1000.0,,,,,,,,,,,,,
45000,,,,,,,,,,,,,1000,569.8099,25.4689
45500,,,1.4607,0.8015,0.4286,-20.5964,18.9288,0.3479,-0.4183,2.9823,22.813,1.3622,,,
46000,,,1.4901,0.8098,0.421,-21.6842,19.5053,0.3417,-0.4023,1.7652,7.6658,1.3223,,,
46000,,,,,,,,,,,,,1000,679.4987,27.771
46500,,,1.5052,0.8173,0.4267,-24.0012,21.9961,0.3568,-0.4085,2.0327,13.2017,1.8555,,,
47000,,,1.4944,0.7839,0.4448,-24.4719,19.6005,0.3601,-0.4405,3.2751,16.444,1.6225,,,
47000,,,,,,,,,,,,,1000,680.3061,28.5476
47500,,,1.5197,0.8074,0.4454,-25.2605,20.0386,0.3667,-0.443,1.906,11.255,1.8541,,,
48000,,,1.5112,0.8311,0.445,-24.8975,18.0254,0.333,-0.445,2.6005,14.6292,1.2533,,,
48000,,,,,,,,,,,,,1000,695.051,26.7844
48500,,,1.4924,0.802,0.4426,-25.4225,18.1119,0.3639,-0.4242,2.0406,13.2794,0.9962,,,
49000,,,1.5004,0.8199,0.4545,-26.7843,16.3083,0.3549,-0.4467,2.5687,8.4562,1.8217,,,
49000,,,,,,,,,,,,,1000,-0.2536,30.3475
49500,,,1.5568,0.8104,0.44,-26.1797,26.4233,0.3808,-0.4328,2.5221,10.3323,2.2677,,,
50000,,,1.5111,0.8286,0.4449,-28.8361,17.789,0.3585,-0.4065,3.2676,43.8493,0.835,,,
50000,1300.8391,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,741.0915,26.3007
50500,,,1.5424,0.7826,0.4625,-29.1843,23.1081,0.3697,-0.4477,2.0897,10.2433,1.4686,,,
51000,,,1.5938,0.8415,0.4807,-31.0471,21.4368,0.3687,-0.4672,3.1244,14.8613,1.3259,,,
51000,,,,,,,,,,,,,1000,737.5277,27.1532
51500,,,1.5605,0.8533,0.4717,-31.3689,16.6635,0.3494,-0.481,2.6851,11.1868,1.2984,,,
52000,,,1.5955,0.8322,0.5027,-31.9229,19.3243,0.3435,-0.4939,3.3254,16.9165,1.6095,,,
52000,,,,,,,,,,,,,1000,953.5116,28.1128
52500,,,1.5808,0.8514,0.4729,-33.0809,22.9777,0.3636,-0.4773,2.4329,17.0893,2.2542,,,
53000,,,1.6688,0.9043,0.5111,-33.0984,23.4491,0.3835,-0.4986,2.5493,12.5715,1.2648,,,
53000,,,,,,,,,,,,,1000,133.2478,28.3486
53500,,,1.6441,0.8693,0.5186,-35.1314,20.747,0.3524,-0.5159,6.505,26.3236,1.3644,,,
54000,,,1.6486,0.8351,0.4984,-35.5139,29.5552,0.3918,-0.496,4.7823,46.6186,1.8436,,,
54000,,,,,,,,,,,,,1000,1051.4023,29.4093
54500,,,1.6596,0.876,0.5261,-35.2669,22.6437,0.3774,-0.5136,3.0312,21.6967,1.8037,,,
55000,,,1.6689,0.8819,0.5474,-35.4905,20.353,0.3542,-0.5145,2.8815,13.5754,2.3576,,,
55000,934.3746,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,896.2118,28.0063
55500,,,1.6936,0.9032,0.5291,-37.7991,30.6211,0.3963,-0.542,4.0134,14.7555,1.0921,,,
56000,,,1.6877,0.9498,0.5378,-38.0715,21.1581,0.3916,-0.5274,3.4653,17.0165,1.0882,,,
56000,,,,,,,,,,,,,1000,467.4352,28.0212
56500,,,1.6839,0.9161,0.5531,-37.7849,21.9158,0.3429,-0.548,4.9894,76.2936,1.8273,,,
57000,,,1.7148,0.9297,0.5412,-40.492,22.3708,0.406,-0.5367,4.0133,13.7992,1.0433,,,
57000,,,,,,,,,,,,,1000,1211.5996,26.9418
57500,,,1.7018,0.8968,0.5516,-40.2712,23.8058,0.3904,-0.5636,3.6165,43.5876,1.5869,,,
58000,,,1.6876,0.8901,0.5446,-40.3027,28.7209,0.3973,-0.5592,3.0783,16.1661,2.076,,,
58000,,,,,,,,,,,,,1000,251.4957,27.3107
58500,,,1.7278,0.9285,0.5704,-40.081,24.0857,0.3591,-0.5459,4.126,24.8265,2.0092,,,
59000,,,1.7667,0.9312,0.5635,-42.056,32.4453,0.3824,-0.5566,3.2132,23.4621,1.4548,,,
59000,,,,,,,,,,,,,1000,1024.4868,30.1384
59500,,,1.7283,0.901,0.5602,-45.1913,23.4489,0.3694,-0.5299,10.6918,37.968,2.0533,,,
60000,,,1.7376,0.9109,0.5776,-46.111,21.2698,0.3989,-0.5839,4.0489,19.8974,1.8663,,,
60000,1141.1054,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,974.3168,27.7119
60500,,,1.81,0.9666,0.6186,-46.6174,20.3003,0.3622,-0.5889,4.0125,17.8182,1.8136,,,
61000,,,1.7946,0.9679,0.6166,-49.287,21.1432,0.3451,-0.6012,3.5191,11.0101,1.274,,,
61000,,,,,,,,,,,,,1000,195.424,28.8622
61500,,,1.724,0.9172,0.5516,-44.8212,25.1422,0.399,-0.5583,3.4783,29.5823,1.5376,,,
62000,,,1.7541,0.8568,0.573,-45.1699,33.2899,0.3915,-0.5545,4.1341,43.8301,3.2876,,,
62000,,,,,,,,,,,,,1000,101.5951,27.7191
62500,,,1.7535,0.9676,0.5803,-45.2649,19.469,0.3472,-0.5641,4.7266,21.9876,1.8281,,,
63000,,,1.6693,0.8609,0.5457,-46.4888,23.7102,0.3614,-0.5368,4.5251,34.6432,2.4065,,,
63000,,,,,,,,,,,,,1000,625.0246,29.1345
63500,,,1.745,0.8885,0.5795,-48.0955,21.2068,0.3617,-0.5615,4.6628,15.6711,2.0881,,,
64000,,,1.7528,0.8972,0.5878,-47.3469,22.1938,0.353,-0.5826,4.0259,22.1616,1.5778,,,
64000,,,,,,,,,,,,,1000,1313.0893,27.7447
64500,,,1.8489,0.9361,0.6298,-52.1415,26.353,0.3861,-0.6224,3.4768,15.0926,2.8917,,,
65000,,,1.7934,0.9481,0.6209,-52.7596,26.3489,0.3581,-0.5874,6.7179,65.777,1.3432,,,
65000,1424.1622,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,1149.6234,27.2233
65500,,,1.8451,0.9981,0.6088,-55.2207,28.7373,0.3802,-0.5959,9.6848,18.9431,2.7449,,,
66000,,,1.8513,0.9595,0.6621,-53.1398,21.633,0.3793,-0.6384,4.1276,24.5048,1.7048,,,
66000,,,,,,,,,,,,,1000,679.6356,28.2232
66500,,,1.8443,0.9794,0.6464,-52.2963,19.0831,0.3524,-0.6135,3.6653,21.8484,1.5848,,,
67000,,,1.8433,0.9548,0.622,-55.0446,23.5591,0.3499,-0.6266,5.8413,44.5573,1.7373,,,
67000,,,,,,,,,,,,,1000,1336.5706,28.1054
67500,,,1.8403,0.9544,0.6434,-55.0809,23.0753,0.3577,-0.6281,6.0749,68.2979,1.9828,,,
68000,,,1.8145,0.9737,0.6092,-54.8546,23.5939,0.3546,-0.6114,3.7812,15.1624,2.1625,,,
68000,,,,,,,,,,,,,1000,1189.6038,29.0768
68500,,,1.9268,1.0004,0.678,-57.1831,26.4577,0.3528,-0.6684,6.0224,74.1407,1.5949,,,
69000,,,1.8561,0.999,0.6559,-56.5805,22.7229,0.3508,-0.6489,4.8031,22.9025,1.4435,,,
69000,,,,,,,,,,,,,1000,1480.2055,29.7064
69500,,,1.9326,1.0099,0.6892,-60.3824,21.7821,0.3454,-0.6762,6.2053,17.5719,1.9615,,,
70000,,,1.908,0.9714,0.6721,-59.049,31.6751,0.3876,-0.6765,4.1886,51.57,2.0741,,,
70000,1281.277,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,2.8065,26.3385
70500,,,1.927,1.0314,0.6911,-61.1899,26.5384,0.3409,-0.6853,4.5505,34.2398,1.4411,,,
71000,,,1.875,1.005,0.6343,-58.368,25.1498,0.3491,-0.6166,9.0146,127.3114,1.4657,,,
71000,,,,,,,,,,,,,1000,698.9164,28.1868
71500,,,1.9038,0.9902,0.6656,-58.9586,28.4459,0.3504,-0.6756,6.7506,19.1603,2.4256,,,
72000,,,1.8662,0.9674,0.6764,-60.3534,23.5805,0.3743,-0.6365,13.0558,98.5588,1.9763,,,
72000,,,,,,,,,,,,,1000,170.0129,29.9012
72500,,,1.8685,1.0019,0.661,-61.6395,20.0214,0.3591,-0.6292,4.3676,19.9376,2.6935,,,
73000,,,1.9085,0.9939,0.6756,-60.9789,20.8947,0.3717,-0.6431,5.243,31.5953,0.9241,,,
73000,,,,,,,,,,,,,1000,631.3182,30.2918
73500,,,1.8928,0.991,0.6689,-61.005,23.2882,0.3455,-0.6776,4.3487,19.1199,1.9193,,,
74000,,,1.9153,1.0247,0.659,-62.8932,23.9786,0.3651,-0.6581,2.6964,28.577,1.6779,,,
74000,,,,,,,,,,,,,1000,108.7461,28.7561
74500,,,1.9061,1.015,0.6734,-63.637,26.703,0.3814,-0.6938,6.0915,99.8409,0.934,,,
75000,,,1.8852,0.9774,0.6429,-62.0039,29.9928,0.3807,-0.6251,5.7629,30.6737,2.9969,,,
75000,1308.231,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,212.8854,25.4451
75500,,,1.8252,0.9245,0.634,-64.2113,27.3293,0.3564,-0.6278,4.7266,18.8168,1.8227,,,
76000,,,1.9053,1.0024,0.6759,-64.0083,29.5537,0.3462,-0.6553,4.3699,21.3341,2.0645,,,
76000,,,,,,,,,,,,,1000,366.4966,28.2141
76500,,,1.9324,1.0172,0.6668,-66.8736,28.5601,0.3689,-0.6723,5.6045,18.2163,1.6312,,,
77000,,,1.9613,1.0267,0.6797,-63.1741,27.8281,0.3524,-0.6681,5.1804,33.3151,1.7863,,,
77000,,,,,,,,,,,,,1000,1270.4324,30.2331
77500,,,1.9092,1.0416,0.6956,-66.9562,23.1793,0.349,-0.6773,5.5639,70.3241,1.2663,,,
78000,,,1.9729,1.0727,0.7048,-68.4784,22.8634,0.3405,-0.7126,14.7649,249.0774,2.2663,,,
78000,,,,,,,,,,,,,1000,1369.4374,29.5219
78500,,,1.9154,1.0467,0.6824,-69.4749,22.2983,0.3548,-0.7014,9.475,45.6268,1.2623,,,
79000,,,1.8975,0.9635,0.667,-67.2149,25.6229,0.3563,-0.6638,4.7498,52.274,4.1817,,,
79000,,,,,,,,,,,,,1000,1273.5088,29.2679
79500,,,2.0408,1.0919,0.7333,-70.9783,21.974,0.3487,-0.7091,4.6562,20.5,1.8313,,,
80000,,,2.0048,1.0588,0.727,-68.3328,32.8504,0.4006,-0.7049,7.2976,45.968,2.8736,,,
80000,1231.1061,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,1300.495,26.4811
80500,,,2.0095,1.0276,0.7329,-71.549,28.2679,0.3745,-0.7102,8.6831,40.4969,1.7948,,,
81000,,,2.0104,1.0109,0.7108,-72.3222,32.2066,0.3663,-0.7135,4.3058,65.552,1.6405,,,
81000,,,,,,,,,,,,,1000,1422.6241,28.3139
81500,,,1.9837,1.0342,0.7152,-71.4156,32.7531,0.3681,-0.7569,4.0511,48.1924,2.7501,,,
82000,,,1.9573,1.0066,0.6979,-73.1709,26.9573,0.3533,-0.6832,6.1262,26.9067,1.4209,,,
82000,,,,,,,,,,,,,1000,539.7699,26.9942
82500,,,2.0088,1.0476,0.737,-76.6164,29.4625,0.3405,-0.7207,5.5047,31.6958,2.1638,,,
83000,,,1.9683,1.036,0.707,-73.1529,28.8034,0.3768,-0.7054,5.7886,48.6061,2.4382,,,
83000,,,,,,,,,,,,,1000,1453.7921,27.0984
83500,,,1.9732,1.0442,0.7338,-71.7792,24.4288,0.3417,-0.7227,5.9307,60.8337,1.6697,,,
84000,,,2.0464,1.0704,0.7532,-77.7049,31.0045,0.3573,-0.7835,3.1634,26.551,2.1124,,,
84000,,,,,,,,,,,,,1000,1373.2018,26.9424
84500,,,2.005,1.0501,0.7244,-74.7593,36.2259,0.3855,-0.698,3.8771,17.6256,1.6193,,,
85000,,,1.9378,1.0115,0.6979,-73.3544,27.8505,0.3632,-0.7058,3.3618,24.5881,1.3681,,,
85000,1363.9843,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,856.433,25.752
85500,,,2.0731,1.0901,0.7512,-76.9126,31.1802,0.3827,-0.7293,5.1912,31.1858,2.0531,,,
86000,,,1.9476,1.003,0.7205,-76.4315,24.829,0.358,-0.6898,9.6801,67.2519,3.0991,,,
86000,,,,,,,,,,,,,1000,1524.58,26.9827
86500,,,2.0486,1.0563,0.7585,-74.4429,29.1544,0.3829,-0.7569,4.6382,33.4919,1.6834,,,
87000,,,2.0609,1.0805,0.7881,-80.6584,19.6115,0.3496,-0.7612,5.2978,50.4035,2.5543,,,
87000,,,,,,,,,,,,,1000,1511.7319,28.6212
87500,,,2.1593,1.1128,0.8138,-80.6481,32.5032,0.3465,-0.7719,4.0358,23.5675,3.3379,,,
88000,,,2.0636,1.0813,0.7721,-79.5958,24.6566,0.3742,-0.77,4.3342,32.2765,2.4048,,,
88000,,,,,,,,,,,,,1000,710.9423,28.6434
88500,,,2.089,1.0923,0.7916,-77.8276,24.7079,0.3578,-0.8003,5.4634,33.6237,1.8466,,,
89000,,,2.1214,1.112,0.8044,-82.8693,26.341,0.3445,-0.7696,5.9651,47.8203,1.8931,,,
89000,,,,,,,,,,,,,1000,353.58,29.2026
89500,,,2.0718,1.061,0.7669,-81.3888,34.2225,0.3679,-0.7614,8.045,112.1007,1.9366,,,
90000,,,2.1547,1.1454,0.8213,-84.5421,25.4994,0.3688,-0.7835,6.2672,40.3879,1.577,,,
90000,1268.5702,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,1591.9866,27.3669
90500,,,2.0726,1.1227,0.7518,-81.2278,34.4706,0.339,-0.749,4.1233,48.3713,2.1404,,,
91000,,,2.1432,1.152,0.8319,-88.848,30.8415,0.3684,-0.8092,3.9966,26.3939,1.7059,,,
91000,,,,,,,,,,,,,1000,1741.7359,28.6383
