env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
700000,0.8493,6.7,1.0,0.7811,9.7276,0.999,0.0722,0.0062,824.9681
710000,0.7885,9.4,1.0,0.7783,9.8425,0.999,0.0726,0.0062,823.1445
720000,0.8493,6.7,1.0,0.7836,9.6154,0.999,0.0729,0.0062,826.7496
730000,0.8605,6.2,1.0,0.7796,9.8039,1.0,0.073,0.0062,828.697
740000,0.8402,7.1,1.0,0.7825,9.6618,1.0,0.0732,0.0061,821.0259
750000,0.8133,8.3,1.0,0.7866,9.4877,1.0,0.0734,0.006,820.8476
760000,0.8425,7.0,1.0,0.7885,9.4073,1.0,0.0734,0.006,819.1822
770000,0.8493,6.7,1.0,0.7825,9.6618,1.0,0.0738,0.006,818.2314
780000,0.8335,7.4,1.0,0.7855,9.5329,1.0,0.0739,0.006,817.8676
790000,0.8402,7.1,1.0,0.7909,9.2937,1.0,0.0741,0.006,814.7513
800000,0.8155,8.2,1.0,0.792,9.2421,1.0,0.0741,0.0059,816.8327
810000,0.8267,7.7,1.0,0.7883,9.4073,0.9991,0.0742,0.0059,805.7794
820000,0.8335,7.4,1.0,0.7903,9.3197,1.0,0.0746,0.0058,817.3205
830000,0.8448,6.9,1.0,0.793,9.1996,1.0,0.0747,0.0058,817.0781
840000,0.8357,7.3,1.0,0.7923,9.2251,0.9991,0.0747,0.0058,814.4766
850000,0.8515,6.6,1.0,0.795,9.1158,1.0,0.0751,0.0057,810.3889
860000,0.8313,7.5,1.0,0.7965,9.0416,1.0,0.0752,0.0057,818.9791
870000,0.8808,5.3,1.0,0.7981,8.9767,1.0,0.0756,0.0057,815.3001
880000,0.8425,7.0,1.0,0.7999,8.8889,1.0,0.0756,0.0056,812.7344
890000,0.847,6.8,1.0,0.7997,8.8968,1.0,0.0756,0.0056,815.2252
900000,0.8357,7.3,1.0,0.805,8.6655,0.9991,0.0758,0.0056,813.2166
910000,0.8335,7.4,1.0,0.7979,8.9847,1.0,0.0761,0.0056,812.8444
920000,0.8357,7.3,1.0,0.8012,8.8417,1.0,0.076,0.0055,800.731
930000,0.8448,6.9,1.0,0.8009,8.8417,1.0,0.0762,0.0055,810.1368
940000,0.8155,8.2,1.0,0.8037,8.726,1.0,0.0765,0.0054,811.1671
950000,0.8448,6.9,1.0,0.8033,8.7413,1.0,0.0766,0.0054,808.0931
960000,0.8583,6.3,1.0,0.8022,8.8028,1.0,0.0768,0.0053,805.5953
970000,0.811,8.4,1.0,0.8063,8.6059,1.0,0.077,0.0054,802.885
980000,0.8155,8.2,1.0,0.8009,8.8417,1.0,0.0769,0.0053,804.7078
990000,0.865,6.0,1.0,0.8041,8.7108,1.0,0.077,0.0053,803.7166
1000000,0.8538,6.5,1.0,0.8018,8.8028,1.0,0.0773,0.0053,802.603
1010000,0.8448,6.9,1.0,0.8044,8.6957,1.0,0.0775,0.0052,805.2673
1020000,0.856,6.4,1.0,0.8102,8.4388,1.0,0.0777,0.0052,805.9184
1030000,0.8403,7.1,1.0,0.81,8.4459,1.0,0.0777,0.0052,801.1999
1040000,0.775,10.0,1.0,0.8098,8.4531,1.0,0.0781,0.0051,800.8871
1050000,0.8515,6.6,1.0,0.8071,8.569,1.0,0.0781,0.0051,798.0151
1060000,0.8402,7.1,1.0,0.8064,8.6059,1.0,0.078,0.0051,792.5052
1070000,0.8223,7.9,1.0,0.8106,8.4246,1.0,0.0785,0.0051,796.1257
1080000,0.8582,6.3,1.0,0.8116,8.3682,1.0,0.0784,0.0051,797.127
1090000,0.8515,6.6,1.0,0.8091,8.4818,1.0,0.0786,0.005,791.7445
1100000,0.8313,7.5,1.0,0.8095,8.4674,1.0,0.0787,0.005,791.8339
1110000,0.865,6.0,1.0,0.8144,8.2508,1.0,0.079,0.005,791.7098
1120000,0.8313,7.5,1.0,0.8092,8.4818,1.0,0.0789,0.005,791.6588
1130000,0.811,8.4,1.0,0.812,8.3472,1.0,0.0791,0.0049,786.8783
