env_steps,return,length,train/length,train/return,FPS,l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
38500,,,,,,0.0044,-172.9464,8.5616,0.0044,68.8886,3056.3884,4.2593
38502,,,17,21.5314,102.2007,,,,,,,
38521,,,19,24.7563,105.7825,,,,,,,
38662,,,141,318.819,105.9623,,,,,,,
38813,,,151,337.0876,106.0946,,,,,,,
38831,,,18,22.9067,106.1268,,,,,,,
38847,,,16,20.5199,106.4519,,,,,,,
38863,,,16,20.2902,102.6806,,,,,,,
38878,,,15,18.1611,103.8463,,,,,,,
39000,,,,,,0.0043,-174.8185,3.8438,0.0043,70.6035,2443.8645,8.7432
39030,,,152,338.9949,106.0476,,,,,,,
39064,,,34,52.0958,106.1722,,,,,,,
39084,,,20,27.62,105.8429,,,,,,,
39291,,,207,378.3919,106.0832,,,,,,,
39448,,,157,344.5818,106.1542,,,,,,,
39482,,,34,50.7838,105.7267,,,,,,,
39500,,,,,,0.0044,-175.1405,2.7672,0.0044,58.9903,2173.656,6.5086
39674,,,192,369.7547,106.0232,,,,,,,
39836,,,162,343.5286,105.9309,,,,,,,
39998,,,162,344.57,105.8918,,,,,,,
40000,,,,,,0.0042,-173.1404,6.1166,0.0042,109.535,3302.5623,5.1784
40000,335.7515,149.4,,,,,,,,,,
40193,,,195,372.608,91.5302,,,,,,,
40500,,,,,,0.0043,-180.5593,2.8119,0.0043,53.2891,1906.2743,4.9603
40507,,,314,501.8752,105.9723,,,,,,,
40858,,,351,543.2724,106.0254,,,,,,,
40893,,,35,53.6087,106.2934,,,,,,,
40924,,,31,45.6197,105.8216,,,,,,,
40935,,,11,11.8143,105.8893,,,,,,,
40948,,,13,14.848,105.8871,,,,,,,
41000,,,,,,0.0041,-177.6885,5.6084,0.0041,60.2068,1671.0375,8.0902
41116,,,168,348.339,105.7612,,,,,,,
41281,,,165,348.8304,105.7801,,,,,,,
41296,,,15,18.4345,105.3233,,,,,,,
41312,,,16,19.278,106.0916,,,,,,,
41342,,,30,44.8294,105.6899,,,,,,,
41359,,,17,21.8129,106.0116,,,,,,,
41500,,,,,,0.0041,-175.2909,3.4547,0.0041,34.2137,1434.9441,3.5244
41897,,,538,635.3444,105.914,,,,,,,
41921,,,24,34.1134,105.6427,,,,,,,
41937,,,16,20.1976,106.8686,,,,,,,
41950,,,13,14.2719,104.6019,,,,,,,
41964,,,14,15.5367,106.0283,,,,,,,
41977,,,13,14.5279,105.881,,,,,,,
42000,,,,,,0.0043,-179.1352,6.3622,0.0043,52.3527,2706.519,4.9748
42128,,,151,331.5806,105.8854,,,,,,,
42147,,,19,25.1893,106.2221,,,,,,,
42176,,,29,42.7128,104.8721,,,,,,,
42338,,,162,346.2769,105.5666,,,,,,,
42363,,,25,36.2779,106.1077,,,,,,,
42389,,,26,37.6415,105.33,,,,,,,
42500,,,,,,0.0041,-182.3422,5.2056,0.0041,25.8956,937.9796,4.9649
42572,,,183,366.9923,106.1276,,,,,,,
42582,,,10,10.4184,105.7555,,,,,,,
42624,,,42,68.0073,105.7821,,,,,,,
43000,,,,,,0.0044,-176.3796,4.8311,0.0044,63.6209,1772.2156,6.8957
43055,,,431,622.5475,106.0723,,,,,,,
43294,,,239,432.3773,105.9272,,,,,,,
43500,,,,,,0.0044,-175.3661,4.5834,0.0044,33.1458,1558.6605,3.6391
43659,,,365,622.7319,105.9214,,,,,,,
43923,,,264,452.41,107.204,,,,,,,
44000,,,,,,0.0044,-177.5892,5.7279,0.0044,27.5975,1560.2822,5.5509
44309,,,386,499.143,110.204,,,,,,,
44326,,,17,20.9094,110.3774,,,,,,,
44500,,,,,,0.0041,-177.2132,4.6955,0.0041,43.5256,2459.0811,7.1849
44618,,,292,500.0354,107.303,,,,,,,
45000,,,,,,0.0044,-175.6047,6.4663,0.0044,29.2448,798.2099,7.4808
45000,973.6239,1000.0,,,,,,,,,,
45149,,,531,557.8377,76.5604,,,,,,,
45379,,,230,186.913,107.7654,,,,,,,
45463,,,84,38.862,106.0305,,,,,,,
45500,,,,,,0.004,-168.9484,10.2596,0.004,29.0637,1375.342,2.564
45537,,,74,29.2722,105.7314,,,,,,,
45603,,,66,28.8253,106.0755,,,,,,,
45654,,,51,14.7424,105.6559,,,,,,,
45721,,,67,22.0731,105.9876,,,,,,,
45770,,,49,17.6832,106.0732,,,,,,,
45823,,,53,17.6071,105.7389,,,,,,,
45862,,,39,10.1212,105.8948,,,,,,,
45901,,,39,8.7744,105.7236,,,,,,,
45942,,,41,9.6604,105.7594,,,,,,,
45985,,,43,12.1018,106.1618,,,,,,,
46000,,,,,,0.0046,-174.2998,5.503,0.0046,55.6525,3480.0645,6.2199
46024,,,39,11.3408,109.7719,,,,,,,
46062,,,38,11.5164,109.6714,,,,,,,
46101,,,39,9.701,109.7025,,,,,,,
46174,,,73,26.3056,110.1079,,,,,,,
46213,,,39,9.6226,110.2255,,,,,,,
46251,,,38,8.1058,109.7951,,,,,,,
46289,,,38,8.6355,110.235,,,,,,,
46326,,,37,8.3119,109.7953,,,,,,,
46365,,,39,8.2163,109.8534,,,,,,,
46410,,,45,12.5564,109.8089,,,,,,,
46459,,,49,15.9865,106.6643,,,,,,,
46500,,,,,,0.0045,-169.8421,8.069,0.0045,37.6249,1438.7073,5.1053
46508,,,49,17.5373,106.0262,,,,,,,
46547,,,39,9.1878,105.8702,,,,,,,
46598,,,51,18.8018,106.2398,,,,,,,
46651,,,53,17.8911,105.7344,,,,,,,
46742,,,91,47.1266,105.8803,,,,,,,
46841,,,99,54.3829,105.961,,,,,,,
46928,,,87,41.4573,105.9724,,,,,,,
47000,,,,,,0.004,-169.7574,3.1808,0.004,57.3912,3392.9143,3.7172
47500,,,,,,0.0046,-173.3307,9.3389,0.0046,42.745,2079.8137,6.2004
47928,,,1000,974.2444,107.0365,,,,,,,
48000,,,,,,0.0042,-171.3194,2.8291,0.0042,20.3677,467.7326,2.6056
48500,,,,,,0.0045,-175.6603,3.1451,0.0045,25.052,783.9919,3.2541
48928,,,1000,972.4173,109.64,,,,,,,
49000,,,,,,0.0043,-173.9254,5.3151,0.0043,30.8059,976.5676,3.8861
49500,,,,,,0.0043,-176.7596,6.0518,0.0043,35.2886,1489.4865,3.959
49928,,,1000,970.5095,106.1303,,,,,,,
50000,,,,,,0.0044,-176.1232,4.5297,0.0044,27.5279,1188.0483,4.019
50000,971.107,1000.0,,,,,,,,,,
50500,,,,,,0.004,-181.1782,4.3843,0.004,21.502,829.1651,6.1089
50928,,,1000,969.3012,87.9906,,,,,,,
51000,,,,,,0.0042,-181.1891,4.4055,0.0042,73.2821,2936.897,3.062
51500,,,,,,0.0043,-183.1317,4.5399,0.0043,46.6962,1506.3821,3.0533
51928,,,1000,968.9804,105.7585,,,,,,,
51970,,,42,29.7907,106.0485,,,,,,,
52000,,,,,,0.0042,-184.5381,7.844,0.0042,55.8613,2128.583,6.4372
52500,,,,,,0.0042,-187.6492,17.5253,0.0042,30.2057,915.654,6.7504
52970,,,1000,969.6264,106.2828,,,,,,,
53000,,,,,,0.0039,-187.2733,4.7164,0.0039,13.9721,841.3705,2.2634
53009,,,39,26.236,109.9953,,,,,,,
53500,,,,,,0.0045,-191.8384,5.1703,0.0045,18.509,936.6558,2.9207
53667,,,658,629.5309,107.5494,,,,,,,
54000,,,,,,0.004,-190.7681,4.5854,0.004,49.7224,2463.2329,4.3204
54500,,,,,,0.0042,-194.2573,6.9314,0.0042,19.9383,919.1632,6.4344
54642,,,975,953.6522,108.251,,,,,,,
54851,,,209,187.9898,109.367,,,,,,,
55000,,,,,,0.0044,-195.7459,11.9463,0.0044,30.5654,1009.5498,6.0162
55000,158.1537,178.6,,,,,,,,,,
55032,,,181,167.424,90.4636,,,,,,,
55216,,,184,167.4032,106.0708,,,,,,,
55312,,,96,37.8781,105.6631,,,,,,,
55500,,,,,,0.0047,-197.4275,6.9616,0.0047,17.2137,858.4363,3.4618
55598,,,286,223.7635,106.0466,,,,,,,
55878,,,280,306.8996,106.113,,,,,,,
56000,,,,,,0.0043,-196.1301,5.1854,0.0043,37.523,1311.0355,13.6332
56016,,,138,76.7163,105.884,,,,,,,
56238,,,222,242.5887,105.6352,,,,,,,
56500,,,,,,0.0044,-197.9042,5.6684,0.0044,16.5271,603.5802,6.0648
56517,,,279,455.6914,105.7006,,,,,,,
56705,,,188,399.2627,106.4517,,,,,,,
56966,,,261,515.9098,105.9941,,,,,,,
57000,,,,,,0.0045,-201.3479,6.0342,0.0045,22.271,908.0319,4.057
57117,,,151,314.1562,105.7919,,,,,,,
57288,,,171,341.4747,105.4923,,,,,,,
57468,,,180,356.9234,105.4282,,,,,,,
57500,,,,,,0.0042,-200.2009,5.727,0.0042,15.6267,711.4937,4.1551
57879,,,411,455.1011,105.884,,,,,,,
58000,,,,,,0.0037,-203.8447,10.8427,0.0037,19.1934,944.2653,6.0069
58029,,,150,311.2781,106.1111,,,,,,,
58201,,,172,339.4582,106.1596,,,,,,,
58345,,,144,305.775,105.4186,,,,,,,
58487,,,142,300.4373,105.7916,,,,,,,
58500,,,,,,0.0041,-203.6839,9.3465,0.0041,32.0221,1900.7449,4.6249
58686,,,199,373.3208,105.6362,,,,,,,
59000,,,,,,0.0045,-205.0062,9.3444,0.0045,23.1932,873.7249,4.5375
59500,,,,,,0.0037,-201.9565,3.4087,0.0037,22.0508,876.291,5.3054
59686,,,1000,1007.2541,105.7946,,,,,,,
60000,,,,,,0.0041,-203.6642,8.0741,0.0041,20.5197,912.3998,2.5731
60000,428.0105,243.7,,,,,,,,,,
60263,,,577,604.9425,97.9811,,,,,,,
60500,,,,,,0.0041,-199.5034,5.4057,0.0041,29.5867,1773.6909,3.4912
60762,,,499,521.4639,109.5563,,,,,,,
61000,,,,,,0.0043,-200.1886,3.9982,0.0043,31.7485,1234.8458,5.5094
61312,,,550,738.0332,108.608,,,,,,,
61500,,,,,,0.0042,-203.2204,2.8309,0.0042,33.173,1784.6638,3.7705
61510,,,198,384.1552,105.4692,,,,,,,
61728,,,218,404.9556,105.7526,,,,,,,
61927,,,199,381.9638,106.0243,,,,,,,
62000,,,,,,0.004,-204.6994,3.2854,0.004,27.9105,1439.6705,2.1271
62129,,,202,389.0272,105.7757,,,,,,,
62334,,,205,391.0115,105.9484,,,,,,,
62500,,,,,,0.0041,-199.9012,4.3645,0.0041,24.9662,1392.7992,19.4034
62530,,,196,382.1081,106.1309,,,,,,,
62724,,,194,379.7664,109.9923,,,,,,,
62907,,,183,367.5627,110.0588,,,,,,,
63000,,,,,,0.0038,-194.3942,6.1401,0.0038,23.4206,1071.1666,4.2626
63141,,,234,420.3812,105.8553,,,,,,,
63321,,,180,364.668,105.7989,,,,,,,
63500,,,,,,0.0043,-196.3342,2.2303,0.0043,16.6463,974.8904,3.2321
63530,,,209,395.783,105.7261,,,,,,,
63776,,,246,436.2181,105.6473,,,,,,,
63960,,,184,370.4774,105.4669,,,,,,,
64000,,,,,,0.0039,-196.4042,3.1426,0.0039,60.3408,1783.3156,2.6717
64185,,,225,413.0565,105.644,,,,,,,
64363,,,178,367.1885,105.9794,,,,,,,
64500,,,,,,0.0039,-192.8263,11.8561,0.0039,15.3571,839.2745,4.8193
64551,,,188,376.3908,105.7124,,,,,,,
64746,,,195,382.3194,105.7623,,,,,,,
64931,,,185,373.9195,105.793,,,,,,,
65000,,,,,,0.004,-193.8479,9.615,0.004,42.6994,2936.8423,4.6263
65000,347.0532,157.8,,,,,,,,,,
65110,,,179,365.0723,89.934,,,,,,,
65289,,,179,366.3749,104.9324,,,,,,,
65473,,,184,372.3063,105.6506,,,,,,,
65500,,,,,,0.0039,-192.1755,4.2536,0.0039,49.6341,3146.2229,3.5091
65641,,,168,356.3202,105.7567,,,,,,,
65836,,,195,384.2504,105.8198,,,,,,,
66000,,,,,,0.0039,-189.3883,3.3562,0.0039,29.2283,1630.4166,6.138
66091,,,255,446.6903,105.8037,,,,,,,
66260,,,169,358.2415,107.3968,,,,,,,
66418,,,158,346.1483,109.8817,,,,,,,
66500,,,,,,0.0036,-190.3382,12.9951,0.0036,9.1953,520.5661,4.4907
66614,,,196,389.8666,107.9133,,,,,,,
66838,,,224,411.8029,105.8115,,,,,,,
67000,,,,,,0.0036,-188.3979,4.3695,0.0036,23.0772,691.5057,7.9549
67111,,,273,463.7808,105.7025,,,,,,,
67143,,,32,48.0546,105.4753,,,,,,,
67382,,,239,427.4815,105.2523,,,,,,,
67500,,,,,,0.0039,-189.495,4.0346,0.0039,40.6976,2525.4805,4.1729
67507,,,125,311.1366,106.3227,,,,,,,
67732,,,225,416.1623,108.5736,,,,,,,
67934,,,202,389.0873,109.937,,,,,,,
68000,,,,,,0.0041,-183.5825,12.1438,0.0041,32.5824,1962.1713,7.589
68105,,,171,361.7858,109.4025,,,,,,,
68266,,,161,343.4514,109.8289,,,,,,,
68418,,,152,342.0502,109.8889,,,,,,,
68500,,,,,,0.0035,-186.9452,9.7383,0.0035,7.7894,359.1932,2.8784
68537,,,119,292.1694,109.707,,,,,,,
68716,,,179,368.8984,109.7364,,,,,,,
68901,,,185,374.5266,109.7717,,,,,,,
69000,,,,,,0.0042,-187.095,5.7083,0.0042,19.306,877.4988,6.2041
69073,,,172,360.985,109.7065,,,,,,,
69189,,,116,280.6256,110.0061,,,,,,,
69310,,,121,301.9218,109.5322,,,,,,,
69429,,,119,287.0566,108.7799,,,,,,,
69500,,,,,,0.004,-182.6455,12.2529,0.004,20.0888,863.4421,2.4542
69546,,,117,285.6284,105.6767,,,,,,,
69661,,,115,278.8586,105.7581,,,,,,,
69790,,,129,327.9923,105.831,,,,,,,
69914,,,124,316.3954,105.4784,,,,,,,
70000,,,,,,0.0035,-182.5304,3.307,0.0035,53.7174,2309.8281,6.3311
70000,293.1302,118.7,,,,,,,,,,
70034,,,120,305.9017,87.8799,,,,,,,
70159,,,125,309.5084,105.4424,,,,,,,
70283,,,124,301.435,106.0617,,,,,,,
70406,,,123,305.0938,105.8571,,,,,,,
70500,,,,,,0.0038,-179.6346,7.4892,0.0038,18.1464,796.7342,3.9895
70531,,,125,306.8789,105.3279,,,,,,,
70659,,,128,319.0104,105.4956,,,,,,,
70784,,,125,307.8037,105.803,,,,,,,
70912,,,128,315.8145,105.6071,,,,,,,
71000,,,,,,0.0039,-178.2525,4.5892,0.0039,24.4735,1128.7806,4.5459
71042,,,130,316.4396,105.9704,,,,,,,
71161,,,119,291.8496,105.914,,,,,,,
71294,,,133,321.6233,105.7494,,,,,,,
71423,,,129,309.3724,105.762,,,,,,,
71500,,,,,,0.0039,-179.527,5.6948,0.0039,24.6795,1047.2888,7.6248
71572,,,149,335.8152,105.6742,,,,,,,
71701,,,129,313.2605,105.5332,,,,,,,
71841,,,140,326.2195,105.6173,,,,,,,
71866,,,25,36.4718,105.5013,,,,,,,
72000,,,,,,0.0037,-175.7828,4.9335,0.0037,22.6908,1002.5541,2.5395
72003,,,137,326.4142,105.7234,,,,,,,
72171,,,168,354.9932,105.8044,,,,,,,
72337,,,166,351.79,105.8353,,,,,,,
72500,,,,,,0.004,-178.8795,4.4371,0.004,26.2991,1124.3887,3.024
72542,,,205,393.5405,105.5196,,,,,,,
72733,,,191,378.7525,105.6145,,,,,,,
72911,,,178,362.4255,105.7936,,,,,,,
73000,,,,,,0.0038,-179.2194,3.8564,0.0038,14.8856,878.1518,5.9667
73125,,,214,401.9482,106.9367,,,,,,,
73314,,,189,372.2903,106.1501,,,,,,,
73500,,,,,,0.0036,-173.5073,4.4451,0.0036,19.1518,1219.9308,5.8675
73514,,,200,386.8282,105.775,,,,,,,
73668,,,154,335.9992,107.9949,,,,,,,
73793,,,125,305.465,110.1758,,,,,,,
74000,,,,,,0.0036,-175.89,5.0118,0.0036,16.0599,643.9923,5.1489
74191,,,398,586.9448,107.7227,,,,,,,
74500,,,,,,0.0036,-173.791,11.8803,0.0036,33.8103,1519.6198,8.5785
74505,,,314,501.4725,105.6861,,,,,,,
74825,,,320,510.902,106.5904,,,,,,,
75000,,,,,,0.0039,-171.9637,9.5683,0.0039,15.4524,865.0618,3.3787
75000,577.1204,386.2,,,,,,,,,,
75265,,,440,625.4995,91.1428,,,,,,,
75500,,,,,,0.0035,-170.5978,4.52,0.0035,7.1437,380.1571,3.982
76000,,,,,,0.0037,-172.543,7.5348,0.0037,7.2958,424.2374,3.0707
76265,,,1000,1030.524,109.4757,,,,,,,
76500,,,,,,0.0036,-172.0594,4.2715,0.0036,6.0476,301.0233,4.31
77000,,,,,,0.0034,-167.0697,5.0223,0.0034,7.19,275.6909,4.8757
77129,,,864,1060.9421,106.0476,,,,,,,
77467,,,338,536.8308,105.7522,,,,,,,
77500,,,,,,0.0035,-169.6825,4.2503,0.0035,8.8759,479.5769,2.8026
77824,,,357,577.2337,105.8131,,,,,,,
78000,,,,,,0.0037,-161.7589,1.9407,0.0037,17.4498,951.4606,3.5331
78225,,,401,616.733,106.0449,,,,,,,
78500,,,,,,0.0033,-168.5132,5.4716,0.0033,7.8347,490.8818,9.7714
78701,,,476,728.667,105.8742,,,,,,,
79000,,,,,,0.0034,-166.5522,8.9987,0.0034,33.1362,1886.129,9.6044
79021,,,320,523.5674,105.838,,,,,,,
79372,,,351,566.6021,105.0596,,,,,,,
79500,,,,,,0.0032,-166.6496,3.4,0.0032,9.2006,424.3409,5.2166
79715,,,343,576.6372,105.8666,,,,,,,
80000,,,,,,0.0031,-166.0257,5.8621,0.0031,15.4703,844.3259,3.1521
80000,1030.3194,1000.0,,,,,,,,,,
80063,,,348,549.4115,66.7408,,,,,,,
80343,,,280,484.9537,105.6629,,,,,,,
80500,,,,,,0.0034,-163.9151,5.2761,0.0034,7.4376,507.7357,5.461
80613,,,270,481.3641,105.5046,,,,,,,
80891,,,278,490.3795,105.9213,,,,,,,
81000,,,,,,0.0034,-163.0803,4.9912,0.0034,17.3879,1055.5122,3.3862
81163,,,272,485.6041,105.8249,,,,,,,
81500,,,,,,0.0032,-165.2642,7.5396,0.0032,8.3876,468.3459,2.5075
81606,,,443,671.6511,105.7719,,,,,,,
82000,,,,,,0.0034,-162.559,2.7907,0.0034,7.5771,442.4455,4.5333
82190,,,584,783.5304,105.5919,,,,,,,
82500,,,,,,0.0031,-163.9812,4.5744,0.0031,5.8127,395.6378,3.4321
82530,,,340,581.9626,105.9899,,,,,,,
83000,,,,,,0.0034,-164.5329,8.8314,0.0034,8.2922,355.1786,2.8028
83043,,,513,796.7215,106.9902,,,,,,,
83500,,,,,,0.0034,-160.1145,4.7155,0.0034,4.6104,261.9685,2.5201
84000,,,,,,0.0031,-161.4188,1.9301,0.0031,4.316,320.4193,1.9691
84043,,,1000,1115.8714,105.7579,,,,,,,
84500,,,,,,0.0035,-159.8321,4.1521,0.0035,16.0643,1312.7719,4.471
85000,,,,,,0.0031,-159.1193,3.3352,0.0031,7.3113,604.9062,3.7232
85000,1026.9154,1000.0,,,,,,,,,,
85043,,,1000,1042.4797,88.7555,,,,,,,
85340,,,297,576.2214,105.7021,,,,,,,
85500,,,,,,0.003,-158.2909,7.2881,0.003,8.556,672.7537,4.7367
86000,,,,,,0.0033,-162.5004,6.5589,0.0033,17.9485,1011.008,5.1384
86201,,,861,1139.1112,105.8378,,,,,,,
86427,,,226,479.0286,105.5174,,,,,,,
86500,,,,,,0.0032,-161.2042,2.2257,0.0032,9.8017,987.6469,2.4543
86774,,,347,601.5281,105.8769,,,,,,,
86982,,,208,467.6053,105.954,,,,,,,
87000,,,,,,0.0034,-161.6058,4.0987,0.0034,5.8201,483.0989,7.2641
87190,,,208,469.9487,105.4688,,,,,,,
87437,,,247,496.5679,105.6873,,,,,,,
87500,,,,,,0.0032,-159.9284,1.9626,0.0032,8.9059,656.6304,2.4805
87660,,,223,483.7339,105.7664,,,,,,,
87874,,,214,486.753,105.8374,,,,,,,
88000,,,,,,0.0034,-157.5689,7.5255,0.0034,8.2675,734.0421,3.0299
88102,,,228,490.8282,105.6816,,,,,,,
88320,,,218,483.7205,105.7116,,,,,,,
88500,,,,,,0.0031,-159.4998,4.1066,0.0031,5.4969,318.9631,5.0252
88516,,,196,457.9271,105.717,,,,,,,
88719,,,203,471.4136,105.8727,,,,,,,
88910,,,191,441.6989,105.8938,,,,,,,
89000,,,,,,0.0032,-160.4359,4.1604,0.0032,8.8345,852.1513,6.2028
89099,,,189,443.612,105.6336,,,,,,,
89269,,,170,421.0669,105.7171,,,,,,,
89421,,,152,414.0576,106.0797,,,,,,,
89500,,,,,,0.0034,-160.6097,13.8413,0.0034,3.484,242.8844,3.3611
89578,,,157,420.5369,105.9323,,,,,,,
89730,,,152,413.2959,105.9206,,,,,,,
89881,,,151,408.5633,106.1537,,,,,,,
90000,,,,,,0.0034,-158.8283,3.3187,0.0034,6.449,386.9642,3.6
90000,431.8919,163.9,,,,,,,,,,
90034,,,153,413.9729,87.1612,,,,,,,
90185,,,151,401.8273,106.1317,,,,,,,
90339,,,154,417.2933,105.8922,,,,,,,
90489,,,150,402.8228,105.9552,,,,,,,
90500,,,,,,0.0032,-158.5085,3.3914,0.0032,3.9099,270.8553,6.5816
90634,,,145,402.3828,105.8245,,,,,,,
90663,,,29,41.9298,105.459,,,,,,,
90810,,,147,407.6531,106.0584,,,,,,,
90959,,,149,401.167,106.1357,,,,,,,
91000,,,,,,0.0032,-160.1678,3.4745,0.0032,5.5148,342.0322,3.7236
91102,,,143,392.2781,106.0186,,,,,,,
91248,,,146,408.3043,106.0391,,,,,,,
91395,,,147,412.1304,105.9507,,,,,,,
91500,,,,,,0.0032,-159.3671,2.8793,0.0032,14.4039,705.6807,4.7703
91552,,,157,418.1474,106.0566,,,,,,,
91705,,,153,407.5372,105.3477,,,,,,,
91859,,,154,409.843,105.4689,,,,,,,
92000,,,,,,0.0031,-158.4319,3.7035,0.0031,7.5402,522.5051,4.4539
92017,,,158,418.9177,105.6299,,,,,,,
92167,,,150,407.4988,105.5988,,,,,,,
92314,,,147,406.5622,105.0528,,,,,,,
92461,,,147,405.9466,105.7439,,,,,,,
92500,,,,,,0.0031,-156.9661,2.6484,0.0031,4.5377,243.352,3.659
92605,,,144,397.529,105.5968,,,,,,,
92770,,,165,426.6954,105.6825,,,,,,,
92919,,,149,419.6377,105.5559,,,,,,,
93000,,,,,,0.0031,-158.2105,2.5676,0.0031,17.9832,903.215,4.33
93068,,,149,422.9068,105.5952,,,,,,,
93215,,,147,420.8063,106.0572,,,,,,,
93363,,,148,415.1314,105.6225,,,,,,,
93500,,,,,,0.0032,-160.622,5.8306,0.0032,3.433,215.5291,4.9543
93512,,,149,425.1884,105.7125,,,,,,,
93659,,,147,411.7411,105.985,,,,,,,
93807,,,148,414.3296,105.6939,,,,,,,
93950,,,143,400.6237,105.8401,,,,,,,
94000,,,,,,0.003,-158.2792,2.0771,0.003,5.5943,409.4297,6.7723
94097,,,147,421.4047,105.911,,,,,,,
94241,,,144,409.0268,107.519,,,,,,,
94391,,,150,417.5697,109.7507,,,,,,,
94432,,,41,65.2783,109.2113,,,,,,,
94500,,,,,,0.0032,-159.8805,7.4827,0.0032,5.464,401.8732,7.812
94577,,,145,404.9372,109.5383,,,,,,,
94724,,,147,413.4998,107.5388,,,,,,,
94873,,,149,416.2285,105.6449,,,,,,,
95000,,,,,,0.0029,-157.5964,4.3344,0.0029,10.8988,543.1365,4.5042
95000,440.7653,155.4,,,,,,,,,,
95029,,,156,444.5754,88.0487,,,,,,,
95175,,,146,405.8111,105.7749,,,,,,,
95325,,,150,421.1522,105.8645,,,,,,,
95477,,,152,422.4963,105.7324,,,,,,,
95500,,,,,,0.0032,-157.2814,4.3593,0.0032,7.1548,421.405,3.561
95623,,,146,411.4999,105.8322,,,,,,,
95778,,,155,432.0087,106.2892,,,,,,,
95931,,,153,426.4892,105.9445,,,,,,,
96000,,,,,,0.0033,-159.3365,3.2247,0.0033,4.8513,349.1045,4.2865
96089,,,158,441.0378,106.1235,,,,,,,
96248,,,159,435.9234,105.9128,,,,,,,
96407,,,159,442.9244,106.109,,,,,,,
96500,,,,,,0.0029,-160.9398,1.8713,0.0029,3.4952,330.1956,2.4323
96567,,,160,447.9062,105.924,,,,,,,
96721,,,154,429.1048,105.8743,,,,,,,
96883,,,162,456.6539,105.8499,,,,,,,
97000,,,,,,0.0028,-160.1248,5.0293,0.0028,5.6762,241.9557,4.7384
97046,,,163,460.42,105.8957,,,,,,,
97206,,,160,445.9326,105.9128,,,,,,,
97365,,,159,443.514,106.0748,,,,,,,
97500,,,,,,0.0033,-159.6699,5.1668,0.0033,23.8135,1609.4836,3.1366
97522,,,157,438.3669,106.0519,,,,,,,
97685,,,163,453.4166,106.0683,,,,,,,
97841,,,156,430.569,106.037,,,,,,,
97993,,,152,425.172,105.9535,,,,,,,
98000,,,,,,0.0032,-161.7519,6.0051,0.0032,11.2261,979.8614,2.6035
98148,,,155,438.1805,105.7548,,,,,,,
98301,,,153,424.5769,106.0111,,,,,,,
98453,,,152,426.4579,106.0017,,,,,,,
98500,,,,,,0.003,-159.8439,8.0986,0.003,2.6116,173.2614,4.3804
98605,,,152,423.5442,105.5989,,,,,,,
98755,,,150,418.0767,106.1328,,,,,,,
98907,,,152,422.7685,105.9581,,,,,,,
99000,,,,,,0.0027,-160.3696,2.496,0.0027,10.5635,926.8713,3.4029
99059,,,152,425.2191,105.9896,,,,,,,
99209,,,150,421.295,106.0213,,,,,,,
99358,,,149,421.8663,105.6526,,,,,,,
99500,,,,,,0.0032,-159.8295,3.3611,0.0032,6.6726,443.9211,4.9936
99509,,,151,428.7952,105.9502,,,,,,,
99660,,,151,420.6931,105.6654,,,,,,,
99810,,,150,426.2131,105.9771,,,,,,,
99960,,,150,428.4934,106.3393,,,,,,,
100000,,,,,,0.003,-163.3788,2.5132,0.003,4.1635,258.3746,3.4612
100000,423.2508,148.6,,,,,,,,,,
100106,,,146,418.3297,75.3783,,,,,,,
100256,,,150,429.0465,105.8553,,,,,,,
100403,,,147,417.7557,105.7928,,,,,,,
100500,,,,,,0.0031,-159.7952,6.894,0.0031,10.1966,650.1476,3.1777
100547,,,144,410.5684,107.1775,,,,,,,
100697,,,150,432.1146,109.2739,,,,,,,
100844,,,147,420.1582,108.7877,,,,,,,
100991,,,147,420.4896,105.2368,,,,,,,
101000,,,,,,0.0031,-163.5624,2.4402,0.0031,4.2551,270.365,2.5357
101142,,,151,432.3955,105.5082,,,,,,,
101291,,,149,426.3458,105.6182,,,,,,,
101440,,,149,422.1211,105.7733,,,,,,,
101500,,,,,,0.003,-162.065,6.229,0.003,17.8727,366.2397,2.0068
101593,,,153,429.7112,105.5125,,,,,,,
101743,,,150,427.8294,107.3913,,,,,,,
101896,,,153,436.1154,109.25,,,,,,,
102000,,,,,,0.0029,-160.6637,3.0308,0.0029,4.4545,449.7776,3.6426
102042,,,146,410.8989,107.9379,,,,,,,
102190,,,148,420.9389,105.5353,,,,,,,
102339,,,149,428.3762,105.6756,,,,,,,
102488,,,149,423.8919,105.7811,,,,,,,
102500,,,,,,0.0029,-165.2912,6.7487,0.0029,6.9393,531.068,2.2595
102640,,,152,432.0172,105.6082,,,,,,,
102651,,,11,11.5038,105.6877,,,,,,,
102802,,,151,434.3655,105.8627,,,,,,,
102950,,,148,420.995,105.6987,,,,,,,
103000,,,,,,0.0026,-164.433,2.0173,0.0026,3.1559,192.564,3.0295
103099,,,149,427.5281,105.533,,,,,,,
103248,,,149,423.8403,105.3139,,,,,,,
103396,,,148,423.5094,105.5167,,,,,,,
103500,,,,,,0.0029,-164.5524,3.8554,0.0029,3.3002,217.2775,7.1737
103540,,,144,416.1665,105.521,,,,,,,
103683,,,143,412.0998,105.5966,,,,,,,
103833,,,150,424.1031,105.5635,,,,,,,
103981,,,148,419.2244,105.2752,,,,,,,
