env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,-79.3447,560.6,,,,,,,,,,,,,
125,,,125,-119.2135,8.9193,,,,,,,,,,
177,,,52,-119.3169,77.3791,,,,,,,,,,
287,,,110,-123.174,77.3933,,,,,,,,,,
338,,,51,-120.8009,77.511,,,,,,,,,,
403,,,65,-116.081,77.4222,,,,,,,,,,
500,,,,,,0.898,0.3352,0.3176,0.9213,1.3141,0.3301,-0.4756,14.2768,3.8764,0.0024
559,,,156,-124.569,77.6356,,,,,,,,,,
604,,,45,-117.7131,77.7383,,,,,,,,,,
709,,,105,-110.8433,77.5836,,,,,,,,,,
769,,,60,-117.0561,77.668,,,,,,,,,,
863,,,94,-113.3658,77.5195,,,,,,,,,,
1000,,,,,,0.876,0.3335,0.2792,2.064,0.7042,0.2517,-0.4128,5.5683,20.2874,0.001
1073,,,210,-134.6417,77.5934,,,,,,,,,,
1167,,,94,-114.8008,77.6804,,,,,,,,,,
1223,,,56,-124.2668,76.9821,,,,,,,,,,
1281,,,58,-117.7162,77.8281,,,,,,,,,,
1500,,,,,,0.9039,0.3342,0.2441,3.4101,0.7756,0.2259,-0.3941,10.8597,14.2328,0.0018
1615,,,334,-142.4496,77.6262,,,,,,,,,,
2000,,,,,,0.9597,0.3342,0.2562,0.1155,1.1781,0.2883,-0.4898,1.8244,6.2125,0.0371
2500,,,,,,0.9492,0.3339,0.2799,0.2591,0.8751,0.2205,-0.518,2.0928,14.5076,0.0735
3000,,,,,,0.9444,0.3342,0.2727,0.7448,0.9979,0.2362,-0.5198,1.2555,6.0336,0.0415
3215,,,1600,-129.7771,78.4214,,,,,,,,,,
3500,,,,,,0.8861,0.3339,0.2528,0.6095,1.0166,0.198,-0.4763,1.4104,9.8583,0.0466
4000,,,,,,0.8722,0.3339,0.2654,1.3477,0.8163,0.1927,-0.5118,0.4894,2.8882,0.0372
4500,,,,,,0.8859,0.3342,0.2762,1.365,0.9733,0.2435,-0.5272,1.2784,2.8298,0.0597
4628,,,1413,-231.0443,77.6191,,,,,,,,,,
4702,,,74,-103.6222,77.2947,,,,,,,,,,
4822,,,120,-128.3477,77.3047,,,,,,,,,,
4880,,,58,-104.3193,77.0221,,,,,,,,,,
4938,,,58,-103.5042,77.3678,,,,,,,,,,
5000,,,,,,0.9075,0.3352,0.2939,2.3667,0.9112,0.2319,-0.5659,1.3868,10.592,0.0299
5000,-103.3513,60.7,,,,,,,,,,,,,
5010,,,72,-102.5843,52.0627,,,,,,,,,,
