env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
29530,,,31,7.1688,76.973,,,,,,,,,,
29537,,,7,-5.4586,71.0935,,,,,,,,,,
29566,,,29,7.1465,76.9118,,,,,,,,,,
29659,,,93,148.6479,76.9354,,,,,,,,,,
29706,,,47,30.1763,77.1767,,,,,,,,,,
29747,,,41,27.178,76.9048,,,,,,,,,,
29754,,,7,-5.4431,77.0237,,,,,,,,,,
29784,,,30,5.1204,76.9521,,,,,,,,,,
29838,,,54,33.3162,77.1711,,,,,,,,,,
29874,,,36,12.7404,76.8351,,,,,,,,,,
29923,,,49,61.5114,76.9812,,,,,,,,,,
29931,,,8,-6.3044,77.0861,,,,,,,,,,
29939,,,8,-6.6865,76.9521,,,,,,,,,,
29946,,,7,-6.3994,76.8545,,,,,,,,,,
29978,,,32,12.2698,76.406,,,,,,,,,,
30000,,,,,,0.4758,0.7682,0.1504,-791.744,73.5957,0.12,-0.296,7440.6206,49167.2539,39.9185
30000,40.2468,440.1,,,,,,,,,,,,,
30016,,,38,16.7304,21.2381,,,,,,,,,,
30041,,,25,-0.5685,78.6824,,,,,,,,,,
30102,,,61,110.1796,78.6575,,,,,,,,,,
30120,,,18,-9.9135,78.9772,,,,,,,,,,
30159,,,39,19.6078,78.4494,,,,,,,,,,
30167,,,8,-6.5044,78.8516,,,,,,,,,,
30189,,,22,0.4474,78.8009,,,,,,,,,,
30198,,,9,-6.0526,78.3762,,,,,,,,,,
30250,,,52,50.6172,78.6904,,,,,,,,,,
30270,,,20,-6.2308,78.6296,,,,,,,,,,
30313,,,43,22.2722,78.8051,,,,,,,,,,
30329,,,16,-10.6385,78.8963,,,,,,,,,,
30359,,,30,-1.1616,78.7141,,,,,,,,,,
30368,,,9,-7.2479,78.4316,,,,,,,,,,
30408,,,40,5.9504,78.7616,,,,,,,,,,
30426,,,18,-8.1398,79.1839,,,,,,,,,,
30500,,,,,,0.4541,0.7661,0.1337,-833.0502,78.5931,0.1149,-0.2686,6811.6807,36891.5117,34.6574
30529,,,103,60.3506,78.8583,,,,,,,,,,
30562,,,33,8.8622,78.309,,,,,,,,,,
30570,,,8,-5.3202,79.0156,,,,,,,,,,
30588,,,18,-8.2741,79.4027,,,,,,,,,,
30597,,,9,-3.7026,78.4582,,,,,,,,,,
30607,,,10,-5.8821,78.5671,,,,,,,,,,
30634,,,27,4.1034,79.7174,,,,,,,,,,
30643,,,9,-4.3511,80.643,,,,,,,,,,
30676,,,33,5.0414,80.2728,,,,,,,,,,
30682,,,6,-4.6626,80.2257,,,,,,,,,,
30711,,,29,7.9712,80.0735,,,,,,,,,,
30718,,,7,-5.896,80.7749,,,,,,,,,,
30728,,,10,-8.4884,79.4079,,,,,,,,,,
30746,,,18,-5.9173,80.0327,,,,,,,,,,
30774,,,28,5.4311,79.9298,,,,,,,,,,
30820,,,46,15.9522,80.3456,,,,,,,,,,
30839,,,19,-9.5096,80.1414,,,,,,,,,,
30864,,,25,-1.7562,79.8882,,,,,,,,,,
30881,,,17,-9.3334,79.7938,,,,,,,,,,
30916,,,35,16.7043,80.4576,,,,,,,,,,
30923,,,7,-5.2619,80.2584,,,,,,,,,,
30931,,,8,-5.6896,79.686,,,,,,,,,,
30951,,,20,-6.1048,79.9711,,,,,,,,,,
30996,,,45,25.5721,77.2743,,,,,,,,,,
31000,,,,,,0.4467,0.7781,0.1336,-871.7361,62.0715,0.1115,-0.2635,8882.2109,51379.8672,35.7998
31016,,,20,-6.4455,73.6861,,,,,,,,,,
31043,,,27,1.9091,75.7104,,,,,,,,,,
31051,,,8,-6.2532,77.9835,,,,,,,,,,
31077,,,26,6.6624,77.9356,,,,,,,,,,
31127,,,50,32.5146,78.0469,,,,,,,,,,
31144,,,17,-7.8415,78.2311,,,,,,,,,,
31166,,,22,-6.0801,77.7865,,,,,,,,,,
31175,,,9,-5.4612,78.0636,,,,,,,,,,
31193,,,18,-7.1609,77.9577,,,,,,,,,,
31226,,,33,4.418,78.1498,,,,,,,,,,
31236,,,10,-6.2303,78.0217,,,,,,,,,,
31243,,,7,-7.6102,77.9058,,,,,,,,,,
31260,,,17,-12.1803,79.0479,,,,,,,,,,
31268,,,8,-6.9033,80.4645,,,,,,,,,,
31276,,,8,-6.7006,80.6122,,,,,,,,,,
31307,,,31,13.1513,80.3366,,,,,,,,,,
31328,,,21,-5.7905,79.4262,,,,,,,,,,
31351,,,23,-2.0183,80.4,,,,,,,,,,
31370,,,19,-8.1302,79.9111,,,,,,,,,,
31391,,,21,-5.8351,79.4934,,,,,,,,,,
31398,,,7,-4.1299,79.0947,,,,,,,,,,
31444,,,46,17.1539,79.3653,,,,,,,,,,
31483,,,39,20.6175,79.2646,,,,,,,,,,
31500,,,,,,0.4354,0.7664,0.1276,-915.682,100.7589,0.1081,-0.2483,7893.1772,39310.5039,31.3224
31507,,,24,-1.6072,78.6525,,,,,,,,,,
31540,,,33,0.4586,78.5391,,,,,,,,,,
31549,,,9,-8.6598,78.6119,,,,,,,,,,
31587,,,38,9.2857,79.2967,,,,,,,,,,
31604,,,17,-10.1257,80.0008,,,,,,,,,,
31644,,,40,1.2763,79.356,,,,,,,,,,
31652,,,8,-6.9371,79.697,,,,,,,,,,
31692,,,40,17.4163,79.9371,,,,,,,,,,
31745,,,53,16.92,79.6156,,,,,,,,,,
31784,,,39,6.1033,79.9432,,,,,,,,,,
31805,,,21,-10.2551,79.599,,,,,,,,,,
31827,,,22,-6.0243,79.9873,,,,,,,,,,
31839,,,12,-9.0861,80.905,,,,,,,,,,
31847,,,8,-5.9719,79.5823,,,,,,,,,,
31892,,,45,8.8702,79.6096,,,,,,,,,,
32000,,,,,,0.4605,0.7624,0.139,-950.3268,135.7546,0.117,-0.2741,8691.2139,95816.125,29.1432
32038,,,146,6.9856,79.3184,,,,,,,,,,
32076,,,38,15.0329,79.7226,,,,,,,,,,
32120,,,44,15.4249,79.7095,,,,,,,,,,
32139,,,19,-10.4943,80.1668,,,,,,,,,,
32187,,,48,29.6476,80.0789,,,,,,,,,,
32207,,,20,-5.1463,79.4336,,,,,,,,,,
32267,,,60,42.3629,79.9789,,,,,,,,,,
32274,,,7,-5.6484,78.6979,,,,,,,,,,
32293,,,19,-7.3807,79.6152,,,,,,,,,,
32342,,,49,10.8212,79.8643,,,,,,,,,,
32457,,,115,65.4705,79.7912,,,,,,,,,,
32488,,,31,-3.9131,79.9043,,,,,,,,,,
32497,,,9,-5.5841,79.3307,,,,,,,,,,
32500,,,,,,0.4322,0.7738,0.1453,-1005.9225,101.8398,0.095,-0.2766,9437.7109,79610.0312,49.3176
32504,,,7,-6.7646,77.9977,,,,,,,,,,
32540,,,36,3.5811,78.108,,,,,,,,,,
32556,,,16,-11.3091,78.9657,,,,,,,,,,
32594,,,38,3.6969,79.56,,,,,,,,,,
32609,,,15,-12.2941,79.774,,,,,,,,,,
32643,,,34,7.6219,79.9129,,,,,,,,,,
32659,,,16,-7.7739,79.6681,,,,,,,,,,
32689,,,30,5.7466,79.6811,,,,,,,,,,
32696,,,7,-7.6623,78.1341,,,,,,,,,,
32720,,,24,0.3427,78.0645,,,,,,,,,,
32744,,,24,2.4815,79.5261,,,,,,,,,,
32764,,,20,-3.4042,79.6571,,,,,,,,,,
32796,,,32,10.3438,79.386,,,,,,,,,,
32833,,,37,15.0211,79.6651,,,,,,,,,,
32852,,,19,-5.0147,79.7282,,,,,,,,,,
32862,,,10,-8.598,80.0478,,,,,,,,,,
32871,,,9,-5.3767,78.1439,,,,,,,,,,
32879,,,8,-6.7105,78.0933,,,,,,,,,,
32911,,,32,13.7304,78.3405,,,,,,,,,,
32932,,,21,-5.4535,78.4019,,,,,,,,,,
33000,,,,,,0.439,0.7681,0.125,-1035.4935,107.7564,0.1114,-0.2501,17634.0156,201250.8281,36.8843
33013,,,81,92.9422,78.6679,,,,,,,,,,
33039,,,26,5.2287,78.7352,,,,,,,,,,
33059,,,20,-5.2001,79.3419,,,,,,,,,,
33091,,,32,18.7881,79.8599,,,,,,,,,,
33107,,,16,-9.4459,79.8613,,,,,,,,,,
33126,,,19,-9.2861,79.6156,,,,,,,,,,
33152,,,26,7.7142,79.7433,,,,,,,,,,
33227,,,75,-24.567,78.7354,,,,,,,,,,
33286,,,59,32.5134,80.0241,,,,,,,,,,
33294,,,8,-7.3719,79.6096,,,,,,,,,,
33318,,,24,-0.248,79.694,,,,,,,,,,
33361,,,43,22.5509,79.8387,,,,,,,,,,
33398,,,37,10.6492,79.537,,,,,,,,,,
33461,,,63,50.0384,79.7402,,,,,,,,,,
33500,,,,,,0.4489,0.7636,0.1333,-1077.4456,82.7914,0.1132,-0.2566,15593.3984,129206.0859,44.0025
33505,,,44,8.817,79.8597,,,,,,,,,,
33512,,,7,-4.8757,80.1324,,,,,,,,,,
33528,,,16,-11.3671,79.4398,,,,,,,,,,
33561,,,33,12.2098,78.4929,,,,,,,,,,
33582,,,21,-4.3531,78.8869,,,,,,,,,,
33609,,,27,3.6702,78.5403,,,,,,,,,,
33617,,,8,-4.3456,78.5759,,,,,,,,,,
33658,,,41,14.6142,78.6263,,,,,,,,,,
33664,,,6,-4.8615,78.8583,,,,,,,,,,
33679,,,15,-9.3815,78.3711,,,,,,,,,,
33736,,,57,36.0414,78.4846,,,,,,,,,,
33745,,,9,-4.5305,79.1536,,,,,,,,,,
33827,,,82,77.2643,78.6809,,,,,,,,,,
33837,,,10,-8.6698,78.6812,,,,,,,,,,
33855,,,18,-10.0513,78.2055,,,,,,,,,,
33881,,,26,-0.6665,78.2261,,,,,,,,,,
33899,,,18,-6.9745,78.3872,,,,,,,,,,
33933,,,34,16.5241,78.5068,,,,,,,,,,
33950,,,17,-9.0405,77.642,,,,,,,,,,
33990,,,40,41.1418,78.6131,,,,,,,,,,
34000,,,,,,0.4472,0.7701,0.1299,-1104.7108,77.8264,0.1128,-0.2652,12508.8633,101766.5312,41.6687
34014,,,24,3.6398,78.1902,,,,,,,,,,
34034,,,20,-5.9606,78.4823,,,,,,,,,,
34074,,,40,23.5249,78.3816,,,,,,,,,,
34082,,,8,-6.1033,78.7735,,,,,,,,,,
34091,,,9,-9.3499,78.3538,,,,,,,,,,
34098,,,7,-5.139,77.8086,,,,,,,,,,
34108,,,10,-1.9729,78.7295,,,,,,,,,,
34131,,,23,-1.202,78.3858,,,,,,,,,,
34164,,,33,13.2648,78.4746,,,,,,,,,,
34172,,,8,-7.731,79.2294,,,,,,,,,,
34192,,,20,-6.0122,79.8289,,,,,,,,,,
34215,,,23,-0.0949,79.9759,,,,,,,,,,
34222,,,7,-5.8818,79.8972,,,,,,,,,,
34228,,,6,-5.5448,80.7337,,,,,,,,,,
34251,,,23,1.8465,79.9622,,,,,,,,,,
34271,,,20,-6.3976,80.297,,,,,,,,,,
34315,,,44,19.9483,80.3313,,,,,,,,,,
34332,,,17,-9.0902,79.5982,,,,,,,,,,
34352,,,20,-2.7699,79.2035,,,,,,,,,,
34385,,,33,18.8969,80.01,,,,,,,,,,
34420,,,35,15.6336,79.917,,,,,,,,,,
34427,,,7,-6.8261,79.7977,,,,,,,,,,
34455,,,28,-0.1287,79.7036,,,,,,,,,,
34463,,,8,-7.0214,79.928,,,,,,,,,,
34482,,,19,-4.7334,78.39,,,,,,,,,,
34492,,,10,-8.3718,80.1684,,,,,,,,,,
34500,,,,,,0.4456,0.7724,0.1309,-1171.3192,113.07,0.112,-0.2568,16775.6406,92975.4141,48.8222
34514,,,22,-0.9953,79.6014,,,,,,,,,,
34521,,,7,-6.4978,80.1001,,,,,,,,,,
34530,,,9,-6.2066,79.8881,,,,,,,,,,
34561,,,31,11.1519,79.767,,,,,,,,,,
34589,,,28,8.0583,80.1034,,,,,,,,,,
34611,,,22,-2.1139,80.1432,,,,,,,,,,
34640,,,29,6.4065,80.0576,,,,,,,,,,
34667,,,27,5.5237,79.3764,,,,,,,,,,
34675,,,8,-8.7895,80.1853,,,,,,,,,,
34684,,,9,-8.2192,79.5742,,,,,,,,,,
34745,,,61,34.4035,78.3467,,,,,,,,,,
34761,,,16,-6.9781,78.3544,,,,,,,,,,
34807,,,46,32.6038,79.7,,,,,,,,,,
34815,,,8,-6.6644,79.9261,,,,,,,,,,
34831,,,16,-6.4323,80.2009,,,,,,,,,,
34841,,,10,-6.9873,79.4472,,,,,,,,,,
34932,,,91,56.2576,77.1826,,,,,,,,,,
35000,,,,,,0.4198,0.7677,0.1225,-1244.8274,60.4176,0.1005,-0.2499,22765.9766,237448.3906,40.6655
35000,213.6714,144.9,,,,,,,,,,,,,
35062,,,130,86.8694,61.8759,,,,,,,,,,
35085,,,23,-1.9398,77.7508,,,,,,,,,,
35094,,,9,-9.4311,77.7158,,,,,,,,,,
35115,,,21,-3.878,78.3223,,,,,,,,,,
35145,,,30,7.2999,77.9662,,,,,,,,,,
35163,,,18,-6.9748,77.9441,,,,,,,,,,
35169,,,6,-5.4881,77.6622,,,,,,,,,,
35177,,,8,-6.4905,77.7126,,,,,,,,,,
35189,,,12,-7.7026,77.7478,,,,,,,,,,
35195,,,6,-6.1441,78.3548,,,,,,,,,,
35215,,,20,-9.0433,78.2806,,,,,,,,,,
35237,,,22,-4.896,78.0848,,,,,,,,,,
35258,,,21,-3.3253,77.8051,,,,,,,,,,
35286,,,28,6.1351,78.0095,,,,,,,,,,
35303,,,17,-7.7944,77.8027,,,,,,,,,,
35343,,,40,23.648,77.7027,,,,,,,,,,
35375,,,32,10.9089,77.9609,,,,,,,,,,
35425,,,50,25.3426,78.3064,,,,,,,,,,
35474,,,49,26.8583,78.7079,,,,,,,,,,
35483,,,9,-6.0359,80.6342,,,,,,,,,,
35500,,,,,,0.4695,0.7728,0.1413,-1313.1936,73.0935,0.12,-0.2806,19267.4453,181544.6875,53.6115
35526,,,43,16.7063,79.7484,,,,,,,,,,
35548,,,22,0.3691,80.0565,,,,,,,,,,
35571,,,23,-1.0585,80.18,,,,,,,,,,
35598,,,27,6.1292,80.2949,,,,,,,,,,
35618,,,20,-5.9882,80.4251,,,,,,,,,,
35638,,,20,-5.531,80.1306,,,,,,,,,,
35652,,,14,-5.8776,80.2164,,,,,,,,,,
35671,,,19,-8.4234,79.4325,,,,,,,,,,
35694,,,23,-1.031,79.8945,,,,,,,,,,
35704,,,10,-3.4783,79.406,,,,,,,,,,
35756,,,52,29.2849,79.8264,,,,,,,,,,
35776,,,20,-4.1877,80.1226,,,,,,,,,,
35783,,,7,-5.8007,80.4724,,,,,,,,,,
35795,,,12,-6.0596,80.1019,,,,,,,,,,
35827,,,32,11.4221,79.7527,,,,,,,,,,
35850,,,23,-0.8218,79.6468,,,,,,,,,,
35857,,,7,-5.5676,79.2348,,,,,,,,,,
35918,,,61,31.1108,80.1217,,,,,,,,,,
35959,,,41,18.2547,79.9955,,,,,,,,,,
35982,,,23,-5.1662,80.0522,,,,,,,,,,
36000,,,,,,0.4413,0.7672,0.1253,-1330.2667,82.7504,0.1115,-0.2566,21941.0117,124012.9297,54.6376
36003,,,21,-3.6746,79.6794,,,,,,,,,,
36033,,,30,7.5191,79.1306,,,,,,,,,,
36043,,,10,-9.9739,79.8711,,,,,,,,,,
36073,,,30,12.6427,79.8064,,,,,,,,,,
36093,,,20,-5.3971,79.6842,,,,,,,,,,
36103,,,10,-9.0001,80.3754,,,,,,,,,,
36110,,,7,-7.8818,78.9803,,,,,,,,,,
36144,,,34,14.0712,79.7113,,,,,,,,,,
36172,,,28,3.9851,80.3602,,,,,,,,,,
36190,,,18,-9.5724,79.7013,,,,,,,,,,
36199,,,9,-9.1962,79.5752,,,,,,,,,,
36206,,,7,-6.2614,79.0884,,,,,,,,,,
36213,,,7,-5.4818,79.7526,,,,,,,,,,
36237,,,24,2.1745,78.4467,,,,,,,,,,
36244,,,7,-6.52,76.7509,,,,,,,,,,
36271,,,27,2.8096,79.4665,,,,,,,,,,
36296,,,25,2.4318,79.9885,,,,,,,,,,
36315,,,19,-6.0129,79.6175,,,,,,,,,,
36348,,,33,19.5589,80.1685,,,,,,,,,,
36356,,,8,-6.5993,74.4153,,,,,,,,,,
36377,,,21,-4.511,78.1298,,,,,,,,,,
36385,,,8,-7.3966,79.4624,,,,,,,,,,
36395,,,10,-6.2594,80.4942,,,,,,,,,,
36404,,,9,-6.978,79.5149,,,,,,,,,,
36432,,,28,7.9344,80.1613,,,,,,,,,,
36459,,,27,5.947,80.2142,,,,,,,,,,
36500,,,,,,0.4336,0.7842,0.125,-1382.3174,107.8337,0.1076,-0.2407,16299.5117,105264.8125,45.6008
36549,,,90,39.6811,79.6402,,,,,,,,,,
36557,,,8,-7.0067,79.9789,,,,,,,,,,
36584,,,27,3.87,80.0911,,,,,,,,,,
36592,,,8,-5.819,80.4242,,,,,,,,,,
36613,,,21,-4.4464,79.6836,,,,,,,,,,
36638,,,25,2.0495,79.8742,,,,,,,,,,
36656,,,18,-8.4761,80.1111,,,,,,,,,,
36685,,,29,5.0318,79.667,,,,,,,,,,
36693,,,8,-5.9752,80.986,,,,,,,,,,
36737,,,44,22.3348,79.777,,,,,,,,,,
36753,,,16,-10.2054,79.51,,,,,,,,,,
36782,,,29,7.1695,79.0379,,,,,,,,,,
36801,,,19,-8.1792,79.8256,,,,,,,,,,
36827,,,26,3.5776,79.7496,,,,,,,,,,
36851,,,24,-2.4878,79.4317,,,,,,,,,,
36885,,,34,10.1773,79.1625,,,,,,,,,,
36897,,,12,-9.1451,79.8621,,,,,,,,,,
36914,,,17,-7.7508,78.7743,,,,,,,,,,
36932,,,18,-4.3759,79.8179,,,,,,,,,,
36949,,,17,-8.1525,80.2269,,,,,,,,,,
36999,,,50,25.2114,79.8859,,,,,,,,,,
37000,,,,,,0.4327,0.7699,0.1261,-1460.5422,90.7687,0.1066,-0.2483,22603.4258,163556.4062,53.0937
37040,,,41,14.7009,79.8389,,,,,,,,,,
37050,,,10,-9.7391,80.3599,,,,,,,,,,
37069,,,19,-6.2093,79.8164,,,,,,,,,,
37080,,,11,-7.9342,78.9474,,,,,,,,,,
37090,,,10,-6.7747,79.4745,,,,,,,,,,
37111,,,21,-4.6548,79.1745,,,,,,,,,,
37138,,,27,5.078,79.6847,,,,,,,,,,
37146,,,8,-9.1092,80.1786,,,,,,,,,,
37175,,,29,5.2772,79.7128,,,,,,,,,,
37192,,,17,-7.7383,79.6694,,,,,,,,,,
37267,,,75,144.3598,78.6587,,,,,,,,,,
37282,,,15,-9.04,78.1869,,,,,,,,,,
37290,,,8,-6.0843,78.5654,,,,,,,,,,
37315,,,25,0.3041,77.7569,,,,,,,,,,
37330,,,15,-11.7656,77.813,,,,,,,,,,
37352,,,22,0.1843,78.1212,,,,,,,,,,
37389,,,37,20.8346,77.9787,,,,,,,,,,
37419,,,30,10.213,77.5693,,,,,,,,,,
37428,,,9,-7.5896,78.5785,,,,,,,,,,
37448,,,20,-6.3845,77.6444,,,,,,,,,,
37477,,,29,6.9473,77.9976,,,,,,,,,,
37485,,,8,-5.2799,78.3543,,,,,,,,,,
37492,,,7,-5.1747,78.2799,,,,,,,,,,
37500,,,,,,0.4317,0.7801,0.1278,-1533.7881,106.0364,0.1056,-0.25,21000.0469,202001.5,52.0526
37525,,,33,8.699,77.9349,,,,,,,,,,
37543,,,18,-7.055,79.4619,,,,,,,,,,
37569,,,26,3.3117,80.0345,,,,,,,,,,
37592,,,23,-1.5007,79.0777,,,,,,,,,,
37602,,,10,-5.7211,78.4479,,,,,,,,,,
37623,,,21,-4.0737,79.9349,,,,,,,,,,
37637,,,14,-7.8571,79.4116,,,,,,,,,,
37681,,,44,17.6511,79.3745,,,,,,,,,,
37725,,,44,12.4246,79.4917,,,,,,,,,,
37735,,,10,-5.321,79.4404,,,,,,,,,,
37742,,,7,-7.0222,79.93,,,,,,,,,,
37760,,,18,-5.6106,79.8628,,,,,,,,,,
37786,,,26,2.9046,79.5359,,,,,,,,,,
37879,,,93,81.9246,78.4554,,,,,,,,,,
37890,,,11,-9.687,80.3628,,,,,,,,,,
37919,,,29,7.5704,79.5411,,,,,,,,,,
37929,,,10,-10.162,78.1443,,,,,,,,,,
37954,,,25,1.9942,79.4692,,,,,,,,,,
37990,,,36,17.7203,79.7169,,,,,,,,,,
38000,,,,,,0.4396,0.7732,0.1243,-1552.3701,162.9103,0.1126,-0.2482,27963.3945,342440.7188,73.0022
38013,,,23,-2.166,78.0321,,,,,,,,,,
38037,,,24,0.8536,78.3171,,,,,,,,,,
38045,,,8,-7.9808,78.547,,,,,,,,,,
38097,,,52,24.182,79.0292,,,,,,,,,,
38147,,,50,41.8289,78.1151,,,,,,,,,,
38180,,,33,8.2749,78.1768,,,,,,,,,,
38202,,,22,-5.5498,77.9346,,,,,,,,,,
38223,,,21,-2.8341,78.2487,,,,,,,,,,
38246,,,23,-0.2826,78.2945,,,,,,,,,,
38263,,,17,0.8473,77.7877,,,,,,,,,,
38289,,,26,2.0497,78.3735,,,,,,,,,,
38316,,,27,4.58,78.5107,,,,,,,,,,
38333,,,17,-11.3139,78.2582,,,,,,,,,,
38378,,,45,23.5237,77.852,,,,,,,,,,
38500,,,,,,0.4402,0.7732,0.126,-1581.6201,152.9256,0.1108,-0.2613,32470.8359,148303.9375,57.6684
38553,,,175,155.2032,77.9088,,,,,,,,,,
38583,,,30,6.8861,76.4525,,,,,,,,,,
38607,,,24,-0.1944,79.9774,,,,,,,,,,
38631,,,24,-0.8599,79.7367,,,,,,,,,,
38645,,,14,-9.4,79.8399,,,,,,,,,,
38653,,,8,-4.717,79.3358,,,,,,,,,,
38680,,,27,5.9853,80.3222,,,,,,,,,,
38697,,,17,-9.8633,80.7042,,,,,,,,,,
38726,,,29,7.1045,78.7605,,,,,,,,,,
38734,,,8,-5.4479,78.5217,,,,,,,,,,
38757,,,23,0.9789,80.323,,,,,,,,,,
38778,,,21,-5.8622,79.0251,,,,,,,,,,
38811,,,33,6.4293,78.3774,,,,,,,,,,
38829,,,18,-6.8546,80.3772,,,,,,,,,,
38856,,,27,4.8979,79.9311,,,,,,,,,,
38930,,,74,55.6804,79.8991,,,,,,,,,,
39000,,,,,,0.4532,0.7722,0.135,-1656.3408,114.414,0.115,-0.2653,27650.2383,210900.3438,95.5762
39013,,,83,47.0034,79.9698,,,,,,,,,,
39029,,,16,-12.9921,79.7301,,,,,,,,,,
39105,,,76,17.8051,80.0096,,,,,,,,,,
39150,,,45,28.1028,79.9316,,,,,,,,,,
39417,,,267,68.9528,79.3835,,,,,,,,,,
39474,,,57,33.7912,78.5128,,,,,,,,,,
39494,,,20,-10.8428,78.4936,,,,,,,,,,
39500,,,,,,0.4382,0.7731,0.1302,-1694.1525,162.2296,0.107,-0.257,29091.2734,254721.1719,112.8416
39503,,,9,-9.2447,78.0986,,,,,,,,,,
39512,,,9,-6.7993,78.2648,,,,,,,,,,
39520,,,8,-6.1895,76.6006,,,,,,,,,,
39549,,,29,6.8065,78.351,,,,,,,,,,
39558,,,9,-9.637,78.3793,,,,,,,,,,
39566,,,8,-5.9751,78.2392,,,,,,,,,,
39576,,,10,-10.1379,78.1856,,,,,,,,,,
39592,,,16,-9.112,78.2614,,,,,,,,,,
39602,,,10,-7.1527,78.3632,,,,,,,,,,
39623,,,21,-4.0597,78.0392,,,,,,,,,,
39643,,,20,-5.5066,78.749,,,,,,,,,,
39664,,,21,-6.2297,78.7129,,,,,,,,,,
39713,,,49,15.2284,78.3232,,,,,,,,,,
39751,,,38,18.129,79.4655,,,,,,,,,,
39759,,,8,-6.089,79.7832,,,,,,,,,,
39792,,,33,18.1056,78.905,,,,,,,,,,
39881,,,89,57.0266,79.6196,,,,,,,,,,
39941,,,60,64.0249,80.2446,,,,,,,,,,
39966,,,25,1.9082,80.2794,,,,,,,,,,
40000,,,,,,0.4139,0.7719,0.1237,-1753.2684,140.577,0.0956,-0.2404,84466.1094,460879.9688,83.1193
40000,-9.4397,9.0,,,,,,,,,,,,,
40010,,,44,31.717,73.7963,,,,,,,,,,
40027,,,17,-9.1347,79.683,,,,,,,,,,
40047,,,20,-3.2642,80.6037,,,,,,,,,,
40066,,,19,-9.107,80.4976,,,,,,,,,,
40153,,,87,199.0216,79.5868,,,,,,,,,,
40174,,,21,-3.6616,78.3023,,,,,,,,,,
40204,,,30,7.995,78.985,,,,,,,,,,
40225,,,21,-4.1103,79.2926,,,,,,,,,,
40253,,,28,5.4085,78.4103,,,,,,,,,,
40261,,,8,-8.7397,78.9284,,,,,,,,,,
40271,,,10,-8.0107,78.8989,,,,,,,,,,
40279,,,8,-7.0624,79.0916,,,,,,,,,,
40296,,,17,-10.1616,78.8393,,,,,,,,,,
40337,,,41,34.9002,78.8175,,,,,,,,,,
40395,,,58,38.069,78.5601,,,,,,,,,,
40419,,,24,0.2852,78.6901,,,,,,,,,,
40447,,,28,4.6589,79.0365,,,,,,,,,,
40471,,,24,-0.3653,70.3673,,,,,,,,,,
40497,,,26,1.9049,77.173,,,,,,,,,,
40500,,,,,,0.4221,0.7585,0.1147,-1829.1833,145.8209,0.105,-0.232,29086.0586,264183.4375,125.5309
40517,,,20,-4.2631,77.7127,,,,,,,,,,
40528,,,11,-5.3914,77.8357,,,,,,,,,,
40572,,,44,18.2645,78.8942,,,,,,,,,,
40592,,,20,-4.4997,78.1595,,,,,,,,,,
40601,,,9,-3.2225,78.8043,,,,,,,,,,
40681,,,80,142.6126,77.799,,,,,,,,,,
40696,,,15,-8.5022,78.3311,,,,,,,,,,
40734,,,38,17.4033,78.7728,,,,,,,,,,
40787,,,53,23.6936,78.2319,,,,,,,,,,
40841,,,54,47.0753,80.0212,,,,,,,,,,
40857,,,16,-5.6562,80.6218,,,,,,,,,,
40887,,,30,11.5329,80.3338,,,,,,,,,,
40898,,,11,-2.3739,79.9832,,,,,,,,,,
40954,,,56,29.3325,79.8985,,,,,,,,,,
41000,,,,,,0.4321,0.7752,0.1192,-1884.7892,117.1043,0.1102,-0.2421,34198.2969,230465.2812,99.1538
41019,,,65,57.9119,78.9732,,,,,,,,,,
41027,,,8,-7.991,77.0532,,,,,,,,,,
41069,,,42,22.4406,78.491,,,,,,,,,,
41077,,,8,-6.8515,77.1357,,,,,,,,,,
41094,,,17,-10.8086,79.6691,,,,,,,,,,
41107,,,13,-7.626,80.4647,,,,,,,,,,
41159,,,52,81.2125,80.2622,,,,,,,,,,
41187,,,28,6.7432,79.7244,,,,,,,,,,
41209,,,22,-4.0168,80.5085,,,,,,,,,,
41235,,,26,1.1184,80.014,,,,,,,,,,
41243,,,8,-7.9587,79.5793,,,,,,,,,,
41267,,,24,0.9311,79.9519,,,,,,,,,,
41285,,,18,-9.44,79.9875,,,,,,,,,,
41292,,,7,-4.7858,79.6756,,,,,,,,,,
41309,,,17,-6.0115,80.0624,,,,,,,,,,
41318,,,9,-5.0625,79.589,,,,,,,,,,
41377,,,59,35.8956,79.9769,,,,,,,,,,
41399,,,22,-2.3973,80.113,,,,,,,,,,
41500,,,,,,0.459,0.763,0.1377,-1880.631,215.4124,0.1164,-0.2723,49390.4062,656748.3125,100.9662
41508,,,109,121.9955,80.0122,,,,,,,,,,
41641,,,133,252.5566,79.5156,,,,,,,,,,
41665,,,24,0.1496,78.2447,,,,,,,,,,
41696,,,31,11.5339,76.6167,,,,,,,,,,
41825,,,129,75.3514,77.8231,,,,,,,,,,
41848,,,23,-1.8984,77.0847,,,,,,,,,,
41871,,,23,-1.9826,80.8334,,,,,,,,,,
41962,,,91,54.2844,78.7527,,,,,,,,,,
41970,,,8,-7.1577,78.195,,,,,,,,,,
42000,,,,,,0.4314,0.7744,0.1224,-1934.3817,256.3894,0.1073,-0.2466,50373.707,416000.3438,120.8254
42097,,,127,179.2101,79.3341,,,,,,,,,,
