env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
1780000,0.9553,16.1,1.0,0.9258,23.31,0.9883,0.0056,0.0034,730.1389
1790000,0.9533,16.8,1.0,0.9164,23.1481,0.9792,0.0054,0.0034,739.7858
1800000,0.9464,19.3,1.0,0.9116,21.645,0.9675,0.0056,0.0034,728.1293
1810000,0.8617,46.2,0.9,0.9061,25.974,0.9688,0.0054,0.0034,728.5831
1820000,0.8408,53.7,0.9,0.924,22.4215,0.9843,0.0055,0.0033,726.3454
1830000,0.9531,16.9,1.0,0.9194,24.2131,0.9782,0.0057,0.0033,734.701
1840000,0.9575,15.3,1.0,0.9234,24.2131,0.9831,0.0056,0.0033,725.7347
1850000,0.9517,17.4,1.0,0.9133,25.1889,0.9723,0.0056,0.0033,725.6937
1860000,0.9389,22.0,1.0,0.9265,21.9298,0.9868,0.0057,0.0033,725.3451
1870000,0.9561,15.8,1.0,0.9335,21.1416,0.9915,0.0058,0.0033,726.0277
1880000,0.8631,45.7,0.9,0.9229,23.4742,0.9859,0.0057,0.0032,723.516
1890000,0.9464,19.3,1.0,0.9122,23.9234,0.9713,0.0056,0.0032,723.914
1900000,0.8569,47.9,0.9,0.9143,22.5225,0.9752,0.0055,0.0032,722.9391
1910000,0.7575,80.1,0.8,0.9275,22.4215,0.9865,0.0057,0.0032,723.4513
1920000,0.9478,18.8,1.0,0.9083,23.2019,0.9698,0.0056,0.0032,723.254
1930000,0.8619,46.1,0.9,0.9302,23.4192,0.993,0.0057,0.0032,726.6546
1940000,0.6225,125.1,0.7,0.9216,21.978,0.9824,0.0055,0.0032,727.4445
1950000,0.9408,21.3,1.0,0.925,23.2019,0.9861,0.0057,0.0031,722.1622
1960000,0.9517,17.4,1.0,0.9198,21.322,0.9765,0.0057,0.0031,720.4564
1970000,0.9514,17.5,1.0,0.9173,21.645,0.974,0.0059,0.0031,720.3228
1980000,0.9553,16.1,1.0,0.9289,22.5734,0.9887,0.0057,0.0031,720.4027
1990000,0.9503,17.9,1.0,0.922,22.5734,0.9797,0.0059,0.0031,720.0435
2000000,0.9478,18.8,1.0,0.9279,22.0751,0.989,0.0056,0.0031,720.4451
2010000,0.9456,19.6,1.0,0.9247,23.8095,0.9857,0.0058,0.0031,724.1492
2020000,0.9428,20.6,1.0,0.923,21.5517,0.9806,0.0057,0.0031,721.8351
2030000,0.9506,17.8,1.0,0.9221,21.097,0.9789,0.0059,0.0031,725.2825
2040000,0.9456,19.6,1.0,0.9184,20.7039,0.9752,0.0058,0.003,718.7596
2050000,0.9522,17.2,1.0,0.9176,20.79,0.973,0.0058,0.0031,726.7155
2060000,0.9517,17.4,1.0,0.9256,20.9205,0.9833,0.0058,0.0031,719.8226
2070000,0.8508,50.1,0.9,0.9195,20.4918,0.9754,0.0056,0.0031,719.7287
2080000,0.9531,16.9,1.0,0.9234,21.4133,0.9807,0.0059,0.003,717.4513
2090000,0.9539,16.6,1.0,0.9272,22.9885,0.9908,0.0058,0.003,716.7277
2100000,0.9528,17.0,1.0,0.917,22.0264,0.9736,0.0057,0.003,716.8013
2110000,0.9467,19.2,1.0,0.9246,21.0526,0.9811,0.0059,0.0029,715.1542
