env_steps,return,length,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
115000,,,-390.1571,5.2251,0.002,-0.0345,3.2149,128.3316,5.898,,,
115000,5580.974,1000.0,,,,,,,,,,
115000,,,,,,,,,,1000,5206.2284,74.1807
115500,,,-383.335,6.1977,0.0018,-0.0324,3.4584,254.2192,6.7626,,,
116000,,,-387.6478,3.4092,0.0021,-0.0347,3.2542,183.7365,6.0076,,,
116000,,,,,,,,,,1000,5399.9647,81.4847
116500,,,-402.0802,4.8264,0.0019,-0.0338,4.2055,177.0893,5.3241,,,
117000,,,-405.5746,5.4571,0.002,-0.0348,3.6282,133.4165,9.2629,,,
117000,,,,,,,,,,1000,5556.7811,81.2711
117500,,,-401.7649,3.1442,0.0023,-0.0353,3.0239,166.8902,4.8894,,,
118000,,,-406.7803,4.566,0.002,-0.0354,3.0352,138.4417,8.1677,,,
118000,,,,,,,,,,1000,5613.6779,81.1451
118500,,,-400.8368,4.0665,0.002,-0.0345,3.3162,149.5152,8.0431,,,
119000,,,-408.8497,3.7817,0.0019,-0.0343,3.0618,192.4947,7.3056,,,
119000,,,,,,,,,,1000,5690.5889,84.1659
119500,,,-409.1067,3.8505,0.0022,-0.0373,3.536,235.0186,5.9821,,,
120000,,,-410.7193,4.2654,0.0022,-0.0341,2.7947,104.7795,5.9793,,,
120000,5995.3189,1000.0,,,,,,,,,,
120000,,,,,,,,,,1000,5713.1454,72.9266
120500,,,-413.0048,4.3198,0.0019,-0.0331,2.99,213.2484,5.7499,,,
121000,,,-418.669,5.5177,0.002,-0.034,3.5012,165.8712,8.3536,,,
121000,,,,,,,,,,1000,5645.0688,82.3279
121500,,,-425.6156,4.4349,0.0022,-0.0369,3.8361,287.1395,5.0975,,,
122000,,,-425.9813,6.238,0.002,-0.0327,3.5864,215.6372,7.9003,,,
122000,,,,,,,,,,1000,5799.2234,81.3329
122500,,,-430.0839,5.9259,0.002,-0.0347,3.1224,110.712,7.5031,,,
123000,,,-433.4239,3.4142,0.0018,-0.0314,2.8504,121.3183,4.9016,,,
123000,,,,,,,,,,1000,5798.2816,81.075
123500,,,-439.5543,3.5455,0.0017,-0.0314,4.7849,211.0244,7.1723,,,
124000,,,-435.8155,5.7137,0.0015,-0.0301,3.2893,247.5588,9.3091,,,
124000,,,,,,,,,,1000,5926.2432,80.8654
124500,,,-436.4399,4.4971,0.0019,-0.0323,2.7257,107.995,4.8528,,,
125000,,,-440.6917,5.7362,0.0017,-0.0304,3.2235,162.0686,6.4557,,,
125000,6328.1443,1000.0,,,,,,,,,,
125000,,,,,,,,,,1000,6006.74,72.8244
125500,,,-448.5122,4.4332,0.0019,-0.0336,3.6587,386.7153,5.4726,,,
126000,,,-452.3176,3.1862,0.002,-0.0342,3.5747,286.5718,6.3286,,,
126000,,,,,,,,,,1000,5984.9966,81.1074
126500,,,-452.5879,4.8036,0.002,-0.0349,4.0119,110.699,9.3156,,,
127000,,,-458.5056,4.095,0.002,-0.0328,3.3661,293.6346,6.2339,,,
127000,,,,,,,,,,1000,6174.9722,84.1136
127500,,,-468.1267,6.5675,0.002,-0.0351,3.6053,201.7949,9.6535,,,
128000,,,-469.1774,4.8811,0.0019,-0.0323,3.7975,225.8569,8.6792,,,
128000,,,,,,,,,,1000,6035.7135,83.5835
128500,,,-463.3298,5.2767,0.0019,-0.0334,3.7931,237.6463,7.407,,,
129000,,,-465.916,5.0124,0.0017,-0.0317,3.8421,231.38,6.8598,,,
129000,,,,,,,,,,1000,6320.7542,83.0337
129500,,,-472.3703,6.5033,0.0018,-0.0338,4.2133,251.0271,7.0431,,,
130000,,,-477.5554,4.5781,0.0018,-0.0332,3.4612,208.9953,8.1165,,,
130000,6662.1996,1000.0,,,,,,,,,,
130000,,,,,,,,,,1000,6279.4227,74.6454
130500,,,-474.5415,4.4241,0.0018,-0.0327,3.6326,302.3408,6.7676,,,
131000,,,-474.6881,5.0507,0.0025,-0.0369,4.2551,299.1266,10.0009,,,
131000,,,,,,,,,,1000,6335.3767,87.1082
131500,,,-485.4714,4.4682,0.0019,-0.0327,3.6528,229.1814,9.3608,,,
132000,,,-489.5352,4.2709,0.0015,-0.0282,4.0986,192.5538,6.6731,,,
132000,,,,,,,,,,1000,6300.73,83.1338
132500,,,-486.6574,5.1156,0.0018,-0.0326,4.424,252.052,5.7416,,,
133000,,,-494.7117,8.2363,0.002,-0.035,3.9366,204.8768,7.0033,,,
133000,,,,,,,,,,1000,6510.7442,80.961
133500,,,-497.7207,5.7266,0.0018,-0.0335,5.3463,472.7013,9.6198,,,
134000,,,-497.0776,4.1196,0.0017,-0.0315,4.452,476.9597,6.062,,,
134000,,,,,,,,,,1000,6612.0686,80.8518
134500,,,-506.7505,4.8534,0.0017,-0.0299,4.0944,262.9014,9.0031,,,
135000,,,-507.9793,4.821,0.0016,-0.031,3.525,255.922,6.4363,,,
135000,7112.1255,1000.0,,,,,,,,,,
135000,,,,,,,,,,1000,6675.5993,73.3279
135500,,,-507.475,5.5507,0.0017,-0.0305,4.2026,397.7552,8.1673,,,
136000,,,-513.6478,4.4178,0.0019,-0.034,4.0496,312.4929,7.6965,,,
136000,,,,,,,,,,1000,6716.9951,81.1263
136500,,,-515.889,7.0481,0.0018,-0.033,4.422,284.4399,9.1421,,,
137000,,,-521.3179,7.39,0.0019,-0.0326,4.1351,227.8279,12.2253,,,
137000,,,,,,,,,,1000,6795.9576,81.6828
137500,,,-523.3049,5.6994,0.002,-0.0341,4.4223,210.8485,10.1284,,,
138000,,,-527.1106,6.2934,0.0018,-0.0329,3.9102,248.1284,9.2363,,,
138000,,,,,,,,,,1000,6857.6195,82.5375
138500,,,-526.7483,4.3644,0.002,-0.0349,5.9388,230.1694,7.405,,,
139000,,,-530.9558,4.7788,0.0014,-0.0277,3.678,118.7613,10.5797,,,
139000,,,,,,,,,,1000,6825.4649,84.3555
139500,,,-534.0794,5.1974,0.0016,-0.0286,3.9475,316.9226,7.5756,,,
140000,,,-537.0131,6.5034,0.0016,-0.0296,4.594,346.7057,10.7363,,,
140000,7394.9654,1000.0,,,,,,,,,,
140000,,,,,,,,,,1000,6787.593,71.6661
140500,,,-539.7855,5.7701,0.0017,-0.0319,4.3659,264.5588,7.9598,,,
141000,,,-543.4398,11.5299,0.0017,-0.031,4.1672,197.7508,8.2598,,,
141000,,,,,,,,,,1000,6878.2903,81.1278
141500,,,-544.2918,5.0972,0.002,-0.0346,4.1529,184.9509,7.0545,,,
142000,,,-550.1923,7.2383,0.0016,-0.031,3.9942,391.4274,5.617,,,
142000,,,,,,,,,,1000,7037.706,85.0059
142500,,,-551.3534,6.743,0.0019,-0.0316,4.6399,292.6704,6.465,,,
143000,,,-552.0718,4.6289,0.0015,-0.0298,4.4461,391.8905,7.1675,,,
143000,,,,,,,,,,1000,7017.5641,83.0088
143500,,,-557.6899,3.9331,0.0017,-0.0317,4.481,524.2814,5.2488,,,
144000,,,-561.9663,7.0475,0.0017,-0.0311,6.1538,791.8419,7.3889,,,
144000,,,,,,,,,,1000,6947.8336,82.5764
144500,,,-564.1961,5.1743,0.0015,-0.0298,6.2528,640.1548,8.398,,,
145000,,,-565.4368,4.1845,0.0015,-0.0291,5.0091,318.8356,7.5188,,,
145000,7334.5284,1000.0,,,,,,,,,,
145000,,,,,,,,,,1000,6886.5927,73.5355
145500,,,-569.4035,6.6304,0.0016,-0.0301,4.5008,549.9551,9.7622,,,
146000,,,-573.8979,3.7049,0.0022,-0.0335,5.1519,714.7087,7.6028,,,
146000,,,,,,,,,,1000,7095.0233,82.3883
146500,,,-576.048,5.4723,0.002,-0.0334,5.1008,584.6718,7.2894,,,
147000,,,-577.4167,6.1493,0.0014,-0.0277,4.1672,342.0678,5.281,,,
147000,,,,,,,,,,1000,7129.6547,82.2352
147500,,,-580.6315,6.9221,0.0014,-0.0267,4.6685,295.0005,5.3252,,,
148000,,,-581.2836,7.871,0.0015,-0.0288,4.8512,530.8302,5.8738,,,
148000,,,,,,,,,,1000,7199.8513,81.0381
148500,,,-585.9282,5.5014,0.0017,-0.0312,4.9011,613.142,9.9623,,,
149000,,,-586.4723,5.9799,0.0017,-0.0298,4.5544,536.9122,6.0679,,,
149000,,,,,,,,,,1000,7128.5601,80.7328
149500,,,-590.5208,6.9187,0.0015,-0.0303,5.3147,541.7834,7.5903,,,
150000,,,-595.47,5.3813,0.0016,-0.0282,5.1044,704.1606,5.6904,,,
150000,7456.122,1000.0,,,,,,,,,,
150000,,,,,,,,,,1000,7308.0166,74.0941
150500,,,-596.0945,5.9573,0.0015,-0.029,5.3385,554.4496,10.4823,,,
151000,,,-596.6712,7.0507,0.0015,-0.0304,4.827,471.2173,10.2345,,,
151000,,,,,,,,,,1000,7213.6116,82.1459
151500,,,-603.7422,6.1288,0.0015,-0.0283,5.0546,513.7305,9.5574,,,
152000,,,-601.8593,5.9335,0.0015,-0.0292,5.0977,492.1467,9.2182,,,
152000,,,,,,,,,,1000,7340.275,81.1311
152500,,,-604.4731,7.0679,0.0014,-0.0288,4.7146,610.7316,5.7072,,,
153000,,,-609.05,4.2741,0.0014,-0.0279,4.5735,762.775,4.2808,,,
153000,,,,,,,,,,1000,7219.0541,82.4296
153500,,,-609.537,6.6706,0.0015,-0.0293,3.9003,269.1498,7.451,,,
154000,,,-610.7964,5.3705,0.0014,-0.0291,5.127,818.699,7.9444,,,
154000,,,,,,,,,,1000,7376.8898,81.1079
154500,,,-615.8555,5.8254,0.0012,-0.0261,4.5807,347.2761,9.2669,,,
155000,,,-617.1017,7.8136,0.0011,-0.0251,4.8695,328.4641,9.7119,,,
155000,7621.8448,1000.0,,,,,,,,,,
155000,,,,,,,,,,1000,7487.6216,71.6722
155500,,,-618.315,7.3599,0.0016,-0.0298,4.1877,359.2598,7.4917,,,
156000,,,-623.1595,9.4666,0.0014,-0.0283,5.0047,660.9041,7.2969,,,
156000,,,,,,,,,,1000,7363.7549,80.8775
156500,,,-622.3834,7.9435,0.0013,-0.028,4.237,323.8435,6.0057,,,
157000,,,-625.9005,5.5715,0.0011,-0.0235,5.2628,324.7885,6.1103,,,
157000,,,,,,,,,,1000,7427.8202,80.9373
157500,,,-627.9265,5.9536,0.0013,-0.0263,4.4738,425.7183,5.2252,,,
158000,,,-630.7495,5.7086,0.0012,-0.0263,4.0476,446.1223,8.7572,,,
158000,,,,,,,,,,1000,7398.2084,82.2111
158500,,,-633.8571,6.433,0.0013,-0.0253,4.4454,544.6479,5.2068,,,
159000,,,-636.4523,5.4025,0.001,-0.0233,4.3057,450.8582,7.4844,,,
159000,,,,,,,,,,1000,7502.2223,87.4477
159500,,,-636.6675,7.0339,0.0011,-0.0251,4.2244,531.0575,5.6856,,,
160000,,,-638.4774,5.27,0.0013,-0.0257,4.0399,391.3786,3.7874,,,
160000,7945.7041,1000.0,,,,,,,,,,
160000,,,,,,,,,,1000,7340.8185,74.5697
160500,,,-642.994,7.1205,0.0012,-0.026,4.1115,331.7023,5.1403,,,
161000,,,-644.6078,5.0677,0.0013,-0.0266,6.3775,750.5026,8.3125,,,
161000,,,,,,,,,,1000,7425.4656,82.3232
161500,,,-644.2992,6.3383,0.0014,-0.0269,4.5151,852.6285,4.7666,,,
162000,,,-648.7706,8.0532,0.0009,-0.0205,4.2486,344.1272,7.5874,,,
162000,,,,,,,,,,1000,7540.5872,81.7056
162500,,,-650.1279,7.3349,0.0012,-0.0266,4.4282,790.1283,6.6476,,,
163000,,,-653.4504,4.9311,0.0009,-0.022,4.1752,713.8618,8.9133,,,
163000,,,,,,,,,,1000,7380.3275,81.8052
163500,,,-654.6061,5.2578,0.0012,-0.0268,4.8175,626.9541,6.0666,,,
164000,,,-655.0422,10.3617,0.0012,-0.0247,4.6536,868.0676,7.1281,,,
164000,,,,,,,,,,1000,7546.251,86.9696
164500,,,-658.0673,9.6707,0.0009,-0.0233,3.5282,361.414,9.2576,,,
165000,,,-659.1794,4.4567,0.001,-0.0244,4.1336,626.4877,6.5531,,,
165000,8039.1707,1000.0,,,,,,,,,,
165000,,,,,,,,,,1000,7582.6846,74.3709
165500,,,-660.7135,6.2401,0.0011,-0.0252,5.559,1209.0435,7.1479,,,
166000,,,-665.8196,6.4303,0.001,-0.0242,4.5721,650.8468,6.6022,,,
166000,,,,,,,,,,1000,7604.0513,83.8325
166500,,,-667.137,4.5187,0.0011,-0.025,4.3609,472.4021,8.9862,,,
167000,,,-668.4479,5.9352,0.0011,-0.0249,3.7389,357.5885,8.7194,,,
167000,,,,,,,,,,1000,7802.1993,81.181
167500,,,-670.525,8.2022,0.0008,-0.0189,4.631,544.1238,6.8642,,,
168000,,,-671.3806,7.8189,0.0011,-0.0248,4.3484,214.1366,5.6707,,,
168000,,,,,,,,,,1000,7605.5885,81.2204
168500,,,-674.2751,6.8034,0.001,-0.0228,4.7813,930.2994,6.312,,,
169000,,,-677.548,7.7245,0.001,-0.0234,4.2305,1007.2583,3.4538,,,
169000,,,,,,,,,,1000,7761.9058,82.938
169500,,,-675.6479,10.4167,0.001,-0.024,3.9737,354.429,13.5576,,,
170000,,,-678.8138,6.3057,0.0012,-0.0247,4.5385,919.7433,7.4515,,,
170000,8144.3597,1000.0,,,,,,,,,,
170000,,,,,,,,,,1000,7698.3931,71.6767
170500,,,-679.9296,6.2333,0.001,-0.0236,4.0414,618.0078,7.0896,,,
171000,,,-681.3494,6.0517,0.0011,-0.0226,5.119,633.2459,6.0762,,,
171000,,,,,,,,,,1000,7721.9587,80.9103
171500,,,-682.9565,4.7811,0.001,-0.0232,3.6257,524.0552,5.4509,,,
172000,,,-684.6276,7.5231,0.0008,-0.0209,4.958,917.2748,9.0594,,,
172000,,,,,,,,,,1000,7884.5435,85.3829
172500,,,-688.5065,7.9754,0.0009,-0.0234,5.1949,747.0029,6.3446,,,
173000,,,-689.2561,6.5026,0.0008,-0.0203,3.8865,398.6369,5.4431,,,
173000,,,,,,,,,,1000,7691.7413,84.8067
173500,,,-689.597,4.128,0.0009,-0.0232,4.454,708.8614,5.8188,,,
174000,,,-694.4864,7.0527,0.0011,-0.0236,4.2445,439.0776,10.7939,,,
174000,,,,,,,,,,1000,7873.6221,82.269
174500,,,-693.898,3.5977,0.0008,-0.0208,4.353,957.1274,4.06,,,
175000,,,-694.62,4.9533,0.0009,-0.0227,3.9538,849.557,9.0228,,,
175000,8282.0212,1000.0,,,,,,,,,,
175000,,,,,,,,,,1000,7831.4115,73.3878
175500,,,-699.7071,5.1812,0.0011,-0.0251,4.697,645.8043,9.1769,,,
176000,,,-700.1381,8.9398,0.0008,-0.0192,3.792,317.2652,7.0195,,,
176000,,,,,,,,,,1000,7716.1263,81.9025
176500,,,-701.4008,4.6774,0.001,-0.0227,5.1247,751.2243,9.7152,,,
177000,,,-700.7852,6.0874,0.001,-0.0246,4.5033,606.681,6.932,,,
177000,,,,,,,,,,1000,7728.9697,81.1653
177500,,,-703.8759,5.3027,0.0008,-0.0211,4.6028,606.9335,10.6907,,,
178000,,,-705.7011,4.8139,0.0008,-0.0196,4.1986,853.1151,4.6165,,,
178000,,,,,,,,,,1000,7931.7155,81.1376
178500,,,-707.6992,7.3287,0.001,-0.0238,4.5322,354.1598,6.945,,,
179000,,,-710.4014,6.8743,0.0008,-0.0212,6.6373,1721.1389,7.4404,,,
179000,,,,,,,,,,1000,8065.8563,83.6827
179500,,,-710.1407,5.5168,0.0009,-0.0233,4.4741,811.6346,3.5893,,,
180000,,,-712.7908,8.5554,0.0009,-0.0224,5.427,1142.4294,8.3982,,,
180000,8116.7858,1000.0,,,,,,,,,,
180000,,,,,,,,,,1000,8013.1514,73.8248
180500,,,-713.5563,4.8818,0.0007,-0.0193,4.6864,717.7819,8.8014,,,
181000,,,-715.9283,5.4929,0.0009,-0.0221,4.2408,506.5326,7.9692,,,
181000,,,,,,,,,,1000,7786.1016,81.3446
181500,,,-717.8053,10.6765,0.0007,-0.0204,4.4665,756.0334,8.9242,,,
182000,,,-719.1967,6.4407,0.0009,-0.0217,5.0703,849.615,5.3805,,,
182000,,,,,,,,,,1000,7886.4998,84.5266
182500,,,-718.2748,6.1317,0.0009,-0.0221,4.9117,889.6506,8.6949,,,
183000,,,-720.9692,4.7909,0.0006,-0.0184,6.256,1413.6599,6.9197,,,
183000,,,,,,,,,,1000,8048.0798,81.2156
183500,,,-720.9858,4.9193,0.0009,-0.0212,5.9014,1044.4956,5.5646,,,
184000,,,-724.3644,4.0718,0.0007,-0.0199,4.813,769.1625,7.643,,,
184000,,,,,,,,,,1000,7995.0618,83.8365
184500,,,-723.1594,5.4263,0.0012,-0.024,6.5216,1603.1294,7.0046,,,
185000,,,-730.5629,5.0115,0.0008,-0.0204,5.3293,1059.4293,5.2985,,,
185000,8407.4306,1000.0,,,,,,,,,,
185000,,,,,,,,,,1000,7589.952,71.7335
185500,,,-730.2784,4.6328,0.0006,-0.0175,5.3268,1161.7142,4.1697,,,
186000,,,-729.4331,7.0853,0.0012,-0.027,4.5638,958.8799,5.4633,,,
186000,,,,,,,,,,1000,7914.9212,83.6222
186500,,,-733.5425,10.636,0.0011,-0.0239,6.0654,1363.6984,10.3481,,,
187000,,,-732.9542,7.0699,0.0007,-0.0215,4.7405,1193.8719,4.4968,,,
187000,,,,,,,,,,1000,8028.5495,81.3095
187500,,,-733.0681,9.2048,0.0007,-0.0201,4.7453,648.9432,10.2529,,,
188000,,,-732.9401,7.4519,0.0009,-0.0216,8.6347,2320.1536,5.4836,,,
188000,,,,,,,,,,1000,7948.4259,81.1574
188500,,,-736.0056,5.5004,0.0007,-0.0186,4.4173,862.9368,10.2759,,,
189000,,,-737.0782,5.3721,0.0008,-0.0207,6.0359,1243.6958,6.9316,,,
189000,,,,,,,,,,1000,7657.7492,84.9482
189500,,,-740.8906,4.159,0.0007,-0.0208,5.1341,1290.0416,4.549,,,
190000,,,-741.9965,5.0429,0.0015,-0.0251,6.6648,1765.5945,4.1146,,,
190000,8626.1113,1000.0,,,,,,,,,,
190000,,,,,,,,,,1000,7568.8034,73.4607
190500,,,-743.307,4.2848,0.0007,-0.0205,3.9533,847.8981,5.5715,,,
191000,,,-744.8049,9.4481,0.0007,-0.0191,6.0124,1278.8652,4.8104,,,
191000,,,,,,,,,,1000,8023.6008,82.826
191500,,,-744.0923,9.12,0.0015,-0.0266,5.0145,619.6786,7.7986,,,
192000,,,-747.3202,6.0729,0.0008,-0.0198,5.2347,736.4549,6.6343,,,
192000,,,,,,,,,,1000,8088.177,84.1224
192500,,,-749.3423,7.5243,0.0008,-0.0218,4.6601,435.6334,7.2006,,,
193000,,,-747.5074,5.9739,0.0006,-0.0189,6.9324,1245.4653,7.2786,,,
193000,,,,,,,,,,1000,8076.2519,82.1219
193500,,,-753.3793,14.3085,0.0009,-0.0222,6.1992,1548.4398,8.1638,,,
194000,,,-751.7901,9.2773,0.0007,-0.019,5.7924,1488.5237,6.7971,,,
194000,,,,,,,,,,1000,8289.7721,87.5706
194500,,,-751.44,4.7689,0.0007,-0.0205,5.1277,654.9288,10.3193,,,
195000,,,-754.5674,6.4741,0.0006,-0.0183,6.6573,1724.6953,4.9228,,,
195000,8189.1814,1000.0,,,,,,,,,,
195000,,,,,,,,,,1000,8051.7264,75.3784
195500,,,-753.2625,4.5248,0.0008,-0.0226,5.2982,966.4271,5.2035,,,
196000,,,-758.6849,7.5183,0.0007,-0.0195,4.8953,841.7199,6.0184,,,
196000,,,,,,,,,,1000,8310.7174,81.9792
196500,,,-758.1481,6.7883,0.0008,-0.0207,6.2485,1430.4711,6.3476,,,
197000,,,-761.6014,4.6566,0.0008,-0.0221,5.6304,1138.2354,5.3337,,,
197000,,,,,,,,,,1000,8300.7614,81.9457
197500,,,-759.8307,4.3004,0.0005,-0.0165,5.3004,835.6104,6.1136,,,
198000,,,-761.5391,3.97,0.0007,-0.0187,5.0695,761.2845,5.7768,,,
198000,,,,,,,,,,1000,8055.1424,83.0197
198500,,,-763.5646,7.1094,0.0007,-0.0209,4.4817,591.4133,5.5533,,,
199000,,,-766.476,6.5525,0.0007,-0.0196,5.8838,781.9073,8.0838,,,
199000,,,,,,,,,,1000,8225.7841,82.6368
199500,,,-766.9077,6.9557,0.0005,-0.0151,5.6173,1170.6875,5.3736,,,
200000,,,-769.101,5.2419,0.0008,-0.0211,4.615,676.0933,6.3375,,,
200000,8722.5712,1000.0,,,,,,,,,,
200000,,,,,,,,,,1000,8337.7949,76.5824
200500,,,-768.6854,8.4583,0.0006,-0.0161,5.8221,656.9619,5.8833,,,
201000,,,-768.3971,4.2052,0.0007,-0.0201,6.5523,1554.4614,5.0333,,,
201000,,,,,,,,,,1000,8255.0716,83.3987
201500,,,-772.0532,4.5422,0.0009,-0.0217,3.9433,263.1423,7.3704,,,
202000,,,-774.8721,9.1981,0.0008,-0.0236,5.2578,921.0283,8.9375,,,
202000,,,,,,,,,,1000,8297.6501,87.2456
202500,,,-775.5574,8.269,0.0007,-0.0186,5.0637,635.562,6.1424,,,
203000,,,-778.1449,5.3552,0.0009,-0.0193,5.6953,799.7004,4.8515,,,
203000,,,,,,,,,,1000,8371.348,82.9693
203500,,,-776.4567,7.3417,0.0006,-0.018,7.2641,1611.6663,7.0306,,,
204000,,,-779.5551,6.2135,0.0007,-0.0192,5.4292,807.8154,10.1607,,,
204000,,,,,,,,,,1000,8425.9975,83.3248
204500,,,-782.1095,10.2337,0.0017,-0.0298,5.2191,386.8832,12.4895,,,
205000,,,-782.797,10.0504,0.0006,-0.0181,5.174,960.9837,7.8932,,,
205000,8726.7081,1000.0,,,,,,,,,,
205000,,,,,,,,,,1000,8473.8369,73.2562
205500,,,-784.0026,7.742,0.0009,-0.0218,5.4054,1461.9913,7.5609,,,
206000,,,-785.8058,9.5983,0.0006,-0.0153,6.6927,1469.0703,5.5516,,,
206000,,,,,,,,,,1000,8436.0227,81.1576
206500,,,-785.8093,5.2165,0.0011,-0.0256,5.7117,1584.3043,7.7551,,,
207000,,,-788.4386,7.7698,0.0009,-0.0206,6.4514,1722.8517,7.12,,,
207000,,,,,,,,,,1000,8230.5785,81.4859
207500,,,-790.3574,8.993,0.0008,-0.0199,6.794,1422.4795,8.2458,,,
208000,,,-792.2738,15.426,0.0013,-0.0252,4.3954,543.2913,10.4843,,,
208000,,,,,,,,,,1000,8689.0778,81.2129
208500,,,-790.8963,4.9214,0.0006,-0.0191,5.393,1330.1455,5.1846,,,
209000,,,-794.286,6.9333,0.0007,-0.0181,4.8062,355.8809,8.5071,,,
209000,,,,,,,,,,1000,8590.3089,84.7724
209500,,,-794.585,10.332,0.0009,-0.023,6.2665,1436.186,10.5481,,,
210000,,,-797.7747,6.5931,0.0006,-0.0182,6.6873,1036.1487,6.3378,,,
210000,8884.7738,1000.0,,,,,,,,,,
210000,,,,,,,,,,1000,8649.2926,73.9526
210500,,,-797.3214,8.9994,0.0011,-0.0209,6.9679,1079.882,7.5041,,,
211000,,,-797.7153,6.1937,0.0005,-0.0178,4.864,957.1946,15.9104,,,
211000,,,,,,,,,,1000,7699.9481,81.3349
211500,,,-800.7871,4.1324,0.0006,-0.0173,6.2569,1067.8149,7.2798,,,
212000,,,-802.47,9.2022,0.0005,-0.0151,4.5621,637.8262,10.9655,,,
212000,,,,,,,,,,1000,7598.6589,82.1536
212500,,,-801.9029,9.3495,0.0008,-0.0191,6.642,1334.3003,5.9499,,,
213000,,,-808.1126,7.5927,0.0006,-0.0186,5.5961,912.5958,5.5481,,,
213000,,,,,,,,,,1000,8697.6007,82.4968
213500,,,-807.5415,5.9983,0.0007,-0.0191,4.9191,313.8286,5.7166,,,
214000,,,-807.6146,9.5607,0.0005,-0.0149,6.1144,1069.0057,8.4247,,,
214000,,,,,,,,,,1000,8668.7556,83.1072
214500,,,-809.2419,5.5955,0.0007,-0.0193,5.6284,902.2832,3.7748,,,
215000,,,-811.4458,6.6257,0.0009,-0.019,5.0792,791.4225,9.6107,,,
215000,9024.5003,1000.0,,,,,,,,,,
215000,,,,,,,,,,1000,8688.6405,73.1464
215500,,,-812.9395,4.4673,0.0008,-0.0218,6.3303,691.3104,7.3295,,,
216000,,,-812.5371,6.8415,0.0009,-0.0213,6.5443,1061.4052,5.0176,,,
216000,,,,,,,,,,1000,8719.6116,87.6372
216500,,,-812.9739,8.2816,0.0007,-0.0196,6.0531,609.5975,4.1139,,,
217000,,,-819.1051,5.419,0.0007,-0.019,6.8704,1824.6046,4.9302,,,
217000,,,,,,,,,,1000,8658.2883,83.7
217500,,,-819.7574,8.7595,0.0005,-0.0153,9.3133,1911.7567,8.0561,,,
218000,,,-818.8522,4.5357,0.0008,-0.0209,7.9269,2114.0994,5.7931,,,
218000,,,,,,,,,,1000,8725.6296,84.8906
218500,,,-819.5378,12.013,0.0007,-0.0193,6.9315,881.4378,8.3758,,,
219000,,,-822.9973,9.6793,0.0006,-0.0164,6.3691,966.6087,10.4242,,,
219000,,,,,,,,,,1000,8747.4266,81.2762
219500,,,-824.3831,8.5718,0.0007,-0.0203,5.1879,794.3747,6.1024,,,
220000,,,-824.8384,4.9686,0.0005,-0.0154,6.5038,872.6904,6.8093,,,
220000,9026.7783,1000.0,,,,,,,,,,
220000,,,,,,,,,,1000,8325.0856,71.7597
220500,,,-826.6755,11.468,0.0006,-0.0185,6.3702,851.1091,7.5131,,,
221000,,,-825.6743,4.5476,0.001,-0.0228,5.5464,1486.309,4.2108,,,
221000,,,,,,,,,,1000,8817.5011,81.4169
221500,,,-826.1451,6.4351,0.0006,-0.018,7.165,1610.7399,6.7629,,,
222000,,,-831.4988,5.349,0.001,-0.0212,5.7698,524.2952,5.0653,,,
222000,,,,,,,,,,1000,8488.3364,86.6668
222500,,,-830.9845,6.7771,0.0005,-0.015,5.6989,796.4221,5.5014,,,
223000,,,-833.9285,9.1463,0.0005,-0.0123,6.0098,1150.6332,6.9631,,,
223000,,,,,,,,,,1000,8542.5878,81.3672
223500,,,-833.4402,7.1342,0.0007,-0.0196,8.286,1460.4709,5.0517,,,
224000,,,-832.8546,5.1976,0.0004,-0.0154,7.0667,1817.8867,5.3596,,,
224000,,,,,,,,,,1000,8488.1207,82.9505
224500,,,-833.7141,11.3706,0.0007,-0.0182,6.5226,1052.701,8.9154,,,
225000,,,-838.012,8.0239,0.0005,-0.0159,6.2638,1001.1571,9.8912,,,
225000,8925.0297,1000.0,,,,,,,,,,
225000,,,,,,,,,,1000,8498.0079,72.2094
225500,,,-839.5179,15.4925,0.0009,-0.0207,7.9121,1670.3499,11.0719,,,
226000,,,-839.8286,6.3278,0.0008,-0.0179,5.7795,385.9667,6.9516,,,
226000,,,,,,,,,,1000,8635.9634,85.1142
226500,,,-840.8002,6.3715,0.0007,-0.0205,7.8811,1725.8123,7.69,,,
227000,,,-840.233,11.753,0.0008,-0.0206,9.1303,1903.0916,7.0848,,,
227000,,,,,,,,,,1000,8822.7683,82.318
227500,,,-845.3221,7.8438,0.0009,-0.0155,9.5179,1561.984,10.3189,,,
228000,,,-844.7775,7.1116,0.0007,-0.02,12.0501,2838.0833,7.3155,,,
228000,,,,,,,,,,1000,8192.3158,83.3984
228500,,,-844.6973,10.2001,0.0007,-0.0177,10.9907,2474.9644,17.3877,,,
229000,,,-845.1523,8.521,0.0005,-0.0158,7.421,682.1277,7.1801,,,
229000,,,,,,,,,,1000,8998.0071,81.9372
229500,,,-847.5207,11.7988,0.0007,-0.0183,7.2863,1677.578,6.5653,,,
230000,,,-851.0313,7.8332,0.0009,-0.0239,6.8925,1595.193,6.5586,,,
230000,9263.0101,1000.0,,,,,,,,,,
230000,,,,,,,,,,1000,8751.5723,73.659
230500,,,-850.6337,9.2411,0.0005,-0.0165,6.4633,1500.1577,5.4588,,,
