env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
5284,,,1600,-126.3844,16.2312,,,,,,,,,,,,,,,
5500,,,,,,7,2,1,2824.9702,1.4203,0.7912,5.725,1.3637,55.4508,65.5273,44.2666,-6.167,7.9363,2965.2229,0.0
6000,,,,,,6,2,1,2805.5347,0.828,0.7884,4.4705,1.2355,41.9675,16.2173,30.2669,-4.7231,2.3108,597.7479,0.0
6500,,,,,,5,2,1,2845.72,0.6359,0.4052,1.7382,0.579,29.3171,29.5634,16.5099,-2.1076,2.271,463.3253,0.0
6884,,,1600,-129.1893,17.4803,,,,,,,,,,,,,,,
6985,,,101,-120.3887,18.335,,,,,,,,,,,,,,,
7000,,,,,,6,2,1,2793.6035,0.9493,0.4019,3.2325,0.7252,48.725,8.5027,35.1186,-3.5891,1.572,274.7491,0.0011
7500,,,,,,6,2,1,2840.8999,0.6337,0.0115,2.4255,0.2541,26.0462,50.7101,10.9161,-2.7933,1.8713,511.3325,0.0001
8000,,,,,,6,2,1,2800.8633,0.6669,0.4016,3.0414,0.7057,66.8828,26.4739,50.5542,-3.2779,2.0081,111.5183,0.0
8500,,,,,,6,2,1,2823.1445,0.9016,0.7876,3.0889,1.0965,66.2275,84.944,46.9072,-3.5137,6.7767,1597.0098,0.0
8585,,,1600,-127.9092,17.8719,,,,,,,,,,,,,,,
9000,,,,,,5,2,1,3009.533,0.5736,0.3998,1.7031,0.5701,38.4291,38.9286,19.4255,-1.7189,6.8222,1145.2115,0.0
9500,,,,,,6,2,1,2864.1785,0.5163,0.0108,1.4687,0.1577,29.791,29.7125,12.0427,-1.6873,2.7585,582.7253,0.0
10000,,,,,,5,2,1,2950.9556,0.1946,0.3977,0.4921,0.4469,58.7185,3.976,39.0765,-0.6332,6.4373,1413.8076,0.0
10000,-178.5713,1600.0,,,,,,,,,,,,,,,,,,
10185,,,1600,-130.9134,16.2668,,,,,,,,,,,,,,,
10500,,,,,,6,2,1,2899.9304,0.3809,0.7886,0.4574,0.8344,66.1485,4.491,45.9906,-0.5136,5.0949,475.3092,0.0
11000,,,,,,8,2,1,2786.48,0.2815,0.0105,1.5564,0.1661,21.5249,5.5476,0.9348,-0.5237,4.5541,1039.2673,0.0
11500,,,,,,7,2,1,2693.1284,0.4108,0.0094,0.9484,0.1042,27.105,44.9155,6.8246,-0.6507,2.6036,524.2331,0.0
11785,,,1600,-140.4051,17.298,,,,,,,,,,,,,,,
11877,,,92,-105.2241,16.8937,,,,,,,,,,,,,,,
12000,,,,,,7,3,1,2841.9084,0.6612,0.3977,1.4647,0.5441,55.3605,35.2205,34.2739,-0.3661,2.1773,857.287,0.0
12500,,,,,,5,2,1,2761.0144,0.2681,0.008,1.6852,0.1766,21.5893,7.1658,1.8024,-1.33,4.5056,1318.6912,0.0
13000,,,,,,6,2,1,2835.719,0.5345,0.3973,1.6686,0.5642,42.8403,77.8188,19.1124,-3.1097,6.1572,2349.8745,0.0
13477,,,1600,-143.424,17.6302,,,,,,,,,,,,,,,
13500,,,,,,7,3,1,2882.7798,0.5868,0.788,2.4087,1.0289,60.5459,26.4938,38.0905,-1.905,3.4958,1001.7496,0.0
13593,,,116,-106.4458,16.9631,,,,,,,,,,,,,,,
14000,,,,,,5,2,1,2910.0247,0.4034,0.3974,1.0043,0.4978,32.0556,11.0414,9.1378,-0.6894,6.7645,2145.8352,0.0
14500,,,,,,5,2,1,2852.6128,0.1642,0.0084,0.6884,0.0773,23.2935,27.969,1.1717,-0.6953,3.6276,881.4969,0.0
15000,,,,,,6,2,1,2868.2361,0.3183,0.0109,1.276,0.1385,28.3336,22.5449,3.826,-1.4666,8.4264,3340.0095,0.0
15000,-177.4427,1600.0,,,,,,,,,,,,,,,,,,
15193,,,1600,-141.3615,16.4964,,,,,,,,,,,,,,,
15327,,,134,-105.304,17.0692,,,,,,,,,,,,,,,
15500,,,,,,6,2,1,2850.8247,0.2953,0.0075,3.1135,0.3189,27.8572,25.2937,5.4066,-3.241,9.1385,1954.9536,0.0
16000,,,,,,6,3,1,2893.1816,0.4379,0.3973,9.6156,1.3589,79.3292,32.1069,55.8526,-13.1742,2.5867,917.4069,0.0
16500,,,,,,6,2,1,2794.2078,0.2941,0.0096,1.6586,0.1755,29.7372,87.7881,6.7354,-3.2109,9.7924,2271.0237,0.0
16927,,,1600,-138.2647,17.7007,,,,,,,,,,,,,,,
17000,,,,,,6,3,1,2894.5029,0.4788,0.0086,1.8449,0.193,41.5188,88.0677,16.3014,-2.0229,6.7293,1812.6897,0.0
17500,,,,,,8,2,1,2814.0671,0.3361,0.3965,6.425,1.039,33.7484,16.6915,9.1811,-6.6462,4.937,890.8528,0.0
18000,,,,,,8,2,1,2803.0159,0.0976,0.0061,3.5286,0.359,24.1525,1.1069,0.7129,-5.2349,4.5096,526.7154,0.0
18500,,,,,,12,2,1,2837.4692,0.3608,0.3975,4.0241,0.7999,34.7071,4.061,8.4211,-5.3754,6.4654,1476.0045,0.0
18527,,,1600,-141.9595,17.2533,,,,,,,,,,,,,,,
18621,,,94,-106.3798,17.6852,,,,,,,,,,,,,,,
19000,,,,,,19,2,1,2760.8845,0.3868,0.7846,18.1846,2.603,82.0891,121.9449,57.9932,-19.1995,5.8291,381.8967,0.0
19500,,,,,,17,2,1,2710.606,0.2061,0.0059,6.2581,0.6317,26.5161,53.8831,2.6035,-4.521,4.7663,1027.9763,0.0
20000,,,,,,23,3,1,2690.3989,0.2031,0.3962,6.0835,1.0046,64.8481,8.3423,40.2221,-4.9502,3.42,416.5964,0.0
20000,-177.3969,1600.0,,,,,,,,,,,,,,,,,,
20221,,,1600,-139.5869,16.5989,,,,,,,,,,,,,,,
20500,,,,,,24,2,1,2666.6057,0.1444,0.0065,3.4805,0.3545,24.9558,2.0505,1.0765,-3.8428,3.1927,399.0402,0.0
21000,,,,,,27,3,1,2587.8313,0.6594,0.0081,8.2162,0.8298,50.1144,7.4109,24.7104,-5.8862,4.3911,170.2431,0.0
21500,,,,,,30,3,1,2594.5059,0.2675,0.0075,4.3237,0.4398,27.3378,6.565,2.3914,-3.1543,5.6346,1502.8226,0.0
21821,,,1600,-137.9576,17.5106,,,,,,,,,,,,,,,
21907,,,86,-105.7488,18.448,,,,,,,,,,,,,,,
22000,,,,,,29,2,1,2484.0325,0.3942,0.395,5.2643,0.9214,34.3678,7.4776,9.1885,-2.6334,2.9021,652.5283,0.0
22500,,,,,,32,3,1,2475.7292,0.3483,0.3954,4.3977,0.8352,67.4223,66.0126,41.2277,-5.3604,2.3746,594.081,0.0
23000,,,,,,36,3,1,2481.0073,0.4504,0.0057,8.5449,0.8602,30.2779,40.9618,4.4282,-5.5107,4.3314,799.6977,0.0
23500,,,,,,36,3,1,2513.4404,0.8536,0.3956,8.861,1.2817,60.2341,20.7731,33.6319,-11.2982,2.7457,594.0604,0.0
23507,,,1600,-138.2234,17.2117,,,,,,,,,,,,,,,
24000,,,,,,37,3,1,2366.4387,0.3635,0.0067,9.6553,0.9722,28.3122,2.3439,1.9815,-15.9316,3.4307,392.8721,0.0
24500,,,,,,37,3,1,2469.2395,0.4525,0.007,7.9922,0.8062,31.6881,6.0304,3.9197,-8.3184,4.7866,942.204,0.0
25000,,,,,,38,3,1,2398.2661,0.7683,0.0083,14.9519,1.5035,41.0524,103.4814,12.4233,-18.2522,3.0148,487.6742,0.0
25000,-177.4499,1600.0,,,,,,,,,,,,,,,,,,
25107,,,1600,-141.1385,16.1856,,,,,,,,,,,,,,,
25310,,,203,-112.2419,17.2979,,,,,,,,,,,,,,,
25486,,,176,-112.4026,16.6715,,,,,,,,,,,,,,,
25500,,,,,,39,3,1,2429.3579,1.2259,0.3975,14.4693,1.8444,52.406,26.585,24.8153,-9.8815,6.4838,972.3937,0.0
26000,,,,,,40,3,1,2406.1963,0.5406,0.0044,6.8877,0.6932,30.2024,8.1287,2.8863,-11.3711,4.3364,579.9874,0.0
26500,,,,,,39,3,1,2485.6843,0.3536,0.3948,6.8174,1.0765,69.137,20.5637,41.0536,-5.5938,2.8809,687.9255,0.0
27000,,,,,,42,8,1,2429.7407,1.2297,0.0055,17.8125,1.7867,36.56,22.2642,8.0259,-22.7422,3.4414,766.0486,0.0
27086,,,1600,-143.269,17.5443,,,,,,,,,,,,,,,
27500,,,,,,43,3,1,2333.5906,0.3514,0.0068,14.5977,1.4666,35.3797,6.208,7.0092,-19.8477,4.0865,1072.1688,0.0
28000,,,,,,41,3,1,2357.9185,0.258,0.0065,5.167,0.5232,31.6186,2.005,3.2398,-9.6191,2.2742,715.6321,0.0
28500,,,,,,44,3,1,2314.6235,0.5377,0.006,9.457,0.9517,35.8882,41.2819,6.5031,-9.1104,1.1373,292.3474,0.0
28686,,,1600,-138.3703,17.4595,,,,,,,,,,,,,,,
28791,,,105,-105.1801,15.8013,,,,,,,,,,,,,,,
29000,,,,,,45,3,1,2288.6323,0.9553,0.3956,11.9615,1.5918,41.4604,10.4364,13.3209,-18.2804,2.2009,566.6719,0.0
29500,,,,,,45,4,1,2233.6477,0.9139,0.3942,15.6912,1.9633,50.569,31.0119,21.4474,-11.0576,3.2229,715.0963,0.0
30000,,,,,,45,3,1,2155.7422,0.5828,0.0064,8.4805,0.8545,33.1658,11.4991,3.8646,-6.8906,1.7295,216.6745,0.0
30000,-177.441,1600.0,,,,,,,,,,,,,,,,,,
30391,,,1600,-140.2617,14.0784,,,,,,,,,,,,,,,
30500,,,,,,46,3,1,2163.5779,1.0299,0.3932,23.2197,2.7151,75.7519,39.6423,47.0405,-29.1455,2.859,671.3984,0.0
31000,,,,,,46,3,1,2109.6353,1.1408,0.0055,16.2842,1.6339,41.9891,38.4517,13.7771,-21.4297,1.5167,217.7586,0.0
