env_steps,return,length,train/length,train/return,FPS,rank-3,rank-2,rank-1,cond,z_dist,r_dist,transition_dist,bisimilarity,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
3500,,,,,,15,5,1,34142.0664,1.2329,1.9618,4.6475,1.985,149.9528,41.9542,149.9315,-5.0865,1.6608,121.0041,0.0119
4000,,,,,,15,5,1,30244.6953,1.1605,1.183,4.1056,1.2036,116.6877,25.8038,117.2431,-4.5819,2.564,90.8383,0.006
4500,,,,,,15,5,1,30499.4629,1.1025,1.1828,5.3194,1.2094,99.8226,15.8294,99.6671,-5.922,3.2716,313.094,0.3568
4997,,,1600,-133.9406,15.8806,,,,,,,,,,,,,,,
5000,,,,,,16,6,1,26661.1055,1.0539,1.1822,4.9941,1.2071,95.008,49.4929,93.7014,-5.4882,1.8015,52.1597,0.173
5000,-179.2848,1600.0,,,,,,,,,,,,,,,,,,
5148,,,151,-113.4265,11.2183,,,,,,,,,,,,,,,
5256,,,108,-105.0202,17.3637,,,,,,,,,,,,,,,
5402,,,146,-107.5679,17.2937,,,,,,,,,,,,,,,
5500,,,,,,16,6,1,22455.8301,0.8347,1.1787,2.811,1.1927,82.3351,44.9515,82.7182,-3.3226,4.0011,302.1469,0.0387
5508,,,106,-105.7703,17.2918,,,,,,,,,,,,,,,
5548,,,40,-112.0836,17.2113,,,,,,,,,,,,,,,
5635,,,87,-107.8071,16.7778,,,,,,,,,,,,,,,
5716,,,81,-106.6043,15.9114,,,,,,,,,,,,,,,
5898,,,182,-113.2209,16.8047,,,,,,,,,,,,,,,
5997,,,99,-123.7488,16.9932,,,,,,,,,,,,,,,
6000,,,,,,17,6,1,20122.5273,1.0307,0.4055,6.199,0.4365,45.3284,30.2122,43.2322,-6.8264,1.5115,182.9066,0.0
6132,,,135,-107.4429,15.5237,,,,,,,,,,,,,,,
6273,,,141,-132.6276,16.6049,,,,,,,,,,,,,,,
6364,,,91,-103.5421,16.3124,,,,,,,,,,,,,,,
6467,,,103,-121.9825,16.9316,,,,,,,,,,,,,,,
6500,,,,,,17,6,1,17566.709,1.0268,1.5713,2.2549,1.5826,133.7619,60.0333,129.7249,-2.7325,3.2146,129.4022,0.8485
6600,,,133,-107.5784,15.6109,,,,,,,,,,,,,,,
6681,,,81,-110.59,16.5551,,,,,,,,,,,,,,,
6797,,,116,-128.1741,16.8572,,,,,,,,,,,,,,,
7000,,,,,,19,6,2,16950.8633,1.3749,0.7924,5.4671,0.8198,71.5496,16.8951,64.583,-5.7616,3.4745,293.8406,0.0409
7363,,,566,-149.4316,16.1491,,,,,,,,,,,,,,,
7461,,,98,-108.7432,16.2281,,,,,,,,,,,,,,,
7500,,,,,,19,6,2,13610.1787,1.2055,0.4071,3.8982,0.4266,45.2287,34.2776,39.3386,-4.2411,4.6446,255.0322,0.2396
7591,,,130,-107.868,15.3497,,,,,,,,,,,,,,,
7711,,,120,-107.7024,15.8566,,,,,,,,,,,,,,,
7807,,,96,-109.1076,16.12,,,,,,,,,,,,,,,
7918,,,111,-111.1233,15.6247,,,,,,,,,,,,,,,
8000,,,,,,19,6,2,13642.3301,0.8997,0.4057,4.2522,0.427,42.3469,17.626,35.5878,-4.6725,3.7736,76.9391,0.0451
8021,,,103,-106.4558,15.9358,,,,,,,,,,,,,,,
8123,,,102,-106.3717,15.9542,,,,,,,,,,,,,,,
8500,,,,,,20,6,2,12291.6152,1.2719,1.5718,4.716,1.5954,112.0536,51.2339,105.8403,-5.4303,1.4309,52.4164,0.071
9000,,,,,,20,6,3,11214.3145,1.9489,1.5681,5.0507,1.5934,120.6873,38.8662,111.6217,-5.3916,2.1345,51.921,0.1575
9442,,,1319,-208.649,16.2132,,,,,,,,,,,,,,,
9500,,,,,,19,6,1,13528.4863,0.733,0.4046,1.5028,0.4121,21.1949,29.7096,15.9004,-1.8352,5.6279,227.6664,0.3569
9603,,,161,-104.8727,16.6014,,,,,,,,,,,,,,,
10000,,,,,,21,6,3,11821.8184,1.7815,0.7918,5.9158,0.8214,71.0706,43.0694,61.0522,-5.7343,5.0288,481.3571,0.9287
10000,-164.9656,1300.8,,,,,,,,,,,,,,,,,,
10500,,,,,,22,7,2,9413.6592,0.8682,1.5674,2.3422,1.5791,128.7635,86.9061,120.876,-2.616,3.2003,164.8511,0.0432
11000,,,,,,22,8,3,10398.167,1.2996,0.7894,5.5224,0.817,83.3345,65.831,74.9333,-5.7945,1.9257,116.5594,0.4705
11203,,,1600,-141.4827,15.5784,,,,,,,,,,,,,,,
11500,,,,,,22,8,2,10131.9434,0.8654,0.7906,2.7568,0.8044,60.3491,24.2509,52.9737,-3.0282,2.6498,144.4447,0.416
11614,,,411,-151.4259,15.9452,,,,,,,,,,,,,,,
11686,,,72,-126.6028,16.1825,,,,,,,,,,,,,,,
11786,,,100,-130.8906,15.6212,,,,,,,,,,,,,,,
11849,,,63,-102.7334,16.2596,,,,,,,,,,,,,,,
11909,,,60,-104.9073,15.3178,,,,,,,,,,,,,,,
12000,,,,,,23,8,3,8921.1338,1.2821,0.4066,3.2209,0.4227,39.6088,41.9076,29.9698,-3.6081,2.4113,183.4766,0.4979
12046,,,137,-144.8372,15.6682,,,,,,,,,,,,,,,
12149,,,103,-105.2152,15.858,,,,,,,,,,,,,,,
12232,,,83,-123.8625,17.1793,,,,,,,,,,,,,,,
12304,,,72,-103.8035,17.2704,,,,,,,,,,,,,,,
12398,,,94,-129.7327,17.2734,,,,,,,,,,,,,,,
12480,,,82,-107.3189,15.9027,,,,,,,,,,,,,,,
12500,,,,,,24,9,3,7494.7183,1.423,1.9575,3.2154,1.9736,156.6163,67.6698,144.1378,-3.3485,3.8675,237.5965,0.4139
12847,,,367,-145.3783,15.818,,,,,,,,,,,,,,,
12911,,,64,-123.8527,16.0609,,,,,,,,,,,,,,,
12976,,,65,-123.4478,15.8016,,,,,,,,,,,,,,,
13000,,,,,,23,8,3,7780.4844,1.533,0.4087,5.4626,0.436,38.8081,65.3794,24.5493,-5.8461,2.3028,61.774,0.4902
13479,,,503,-141.7628,15.6954,,,,,,,,,,,,,,,
13500,,,,,,23,8,3,8911.7617,1.4006,1.1823,1.9606,1.1921,80.664,72.953,68.3004,-2.4841,2.5312,36.9828,0.4534
13584,,,105,-126.5067,15.7123,,,,,,,,,,,,,,,
13656,,,72,-120.3933,15.9346,,,,,,,,,,,,,,,
13750,,,94,-126.5266,15.8055,,,,,,,,,,,,,,,
13823,,,73,-122.44,16.0179,,,,,,,,,,,,,,,
13867,,,44,-108.3835,15.3692,,,,,,,,,,,,,,,
13910,,,43,-109.2434,15.9551,,,,,,,,,,,,,,,
14000,,,,,,27,9,3,5887.041,1.0507,0.4089,1.1668,0.4147,54.5805,30.6628,43.4896,-1.2606,5.0471,170.3751,0.6465
14500,,,,,,26,10,3,5707.8486,0.9934,0.4061,2.896,0.4206,38.4389,40.8503,29.0769,-3.1421,5.4683,278.5302,1.0251
15000,,,,,,27,10,3,5144.1743,1.1043,0.7929,2.3607,0.8047,67.7752,37.2462,54.7627,-2.8416,6.565,559.8856,0.596
15000,-124.6041,109.4,,,,,,,,,,,,,,,,,,
15500,,,,,,27,10,3,5104.4707,0.941,0.4051,2.6313,0.4182,38.5446,39.2044,27.8231,-2.8794,4.3158,210.9598,1.024
15510,,,1600,-132.1068,16.3272,,,,,,,,,,,,,,,
15594,,,84,-105.6154,16.1474,,,,,,,,,,,,,,,
15781,,,187,-115.3119,15.8186,,,,,,,,,,,,,,,
16000,,,,,,29,10,3,5474.0728,1.2369,1.1778,3.8428,1.197,69.5629,76.0217,57.9828,-4.1965,3.545,138.3554,1.0754
16500,,,,,,32,11,3,3756.8337,0.9505,0.793,4.2024,0.814,77.3785,92.7763,66.0904,-4.5231,3.9152,86.5511,0.6116
17000,,,,,,29,11,3,4674.4009,1.3699,0.4094,5.1121,0.435,52.4529,74.3846,39.987,-5.4816,2.5723,61.7044,0.5774
17381,,,1600,-138.6107,16.558,,,,,,,,,,,,,,,
17500,,,,,,28,11,3,4320.8838,1.3746,0.0213,4.3512,0.0431,33.5473,88.4391,21.9467,-4.5137,6.5714,374.1576,0.4176
18000,,,,,,31,11,3,4437.7578,1.1263,0.4029,2.4158,0.415,48.2279,47.0539,38.2558,-2.6628,3.7451,159.4755,0.3672
18500,,,,,,27,11,3,5269.7837,1.4758,1.5675,3.6414,1.5857,76.7703,92.4991,66.8606,-3.8004,1.8597,102.1193,0.4449
18981,,,1600,-133.9575,16.6204,,,,,,,,,,,,,,,
19000,,,,,,32,11,3,4013.9626,0.8186,0.4061,1.3002,0.4126,16.7259,32.6708,7.6187,-1.5825,3.5192,63.8699,0.6813
19500,,,,,,37,13,3,2705.9751,0.7284,0.0146,2.2272,0.0257,14.4439,38.3517,5.7399,-2.5651,2.4274,176.5964,0.3963
20000,,,,,,32,11,3,4208.8022,1.0647,0.4022,3.2222,0.4183,18.081,35.8477,9.877,-3.0059,1.531,54.0276,0.2356
20000,-199.7374,1305.5,,,,,,,,,,,,,,,,,,
20255,,,1274,-229.9527,15.6768,,,,,,,,,,,,,,,
20500,,,,,,29,11,3,4381.9321,0.9084,0.0129,3.1645,0.0287,33.0805,55.8655,24.7934,-3.3948,2.2691,105.3468,0.7401
21000,,,,,,41,15,3,1864.0405,0.6869,0.4032,2.2027,0.4142,39.6437,40.2487,31.5606,-2.5868,1.9304,32.7261,0.4282
21500,,,,,,44,17,4,1500.4971,0.5874,0.4026,2.469,0.4149,45.284,33.6016,37.1269,-2.6672,1.9094,32.4801,0.4014
21855,,,1600,-139.1271,16.596,,,,,,,,,,,,,,,
21926,,,71,-107.6883,17.1349,,,,,,,,,,,,,,,
22000,,,,,,42,16,4,2018.0742,0.5335,0.4012,0.8492,0.4054,35.4216,51.1342,28.5702,-0.9941,0.9784,13.9617,0.4193
22500,,,,,,34,13,3,2581.708,0.908,0.4018,2.3767,0.4137,38.9385,53.6935,29.1821,-3.0395,1.245,40.6617,0.2845
23000,,,,,,30,10,2,4672.4497,1.1163,1.5665,2.0468,1.5767,112.4145,127.489,104.1786,-2.3283,1.9914,39.5849,0.3393
23500,,,,,,35,13,3,3084.759,1.113,0.4023,2.4905,0.4147,37.4579,90.2593,27.3698,-2.916,0.7773,19.121,0.2375
23526,,,1600,-121.49,16.4858,,,,,,,,,,,,,,,
23840,,,314,-127.2153,16.4855,,,,,,,,,,,,,,,
24000,,,,,,40,15,3,1952.6578,0.8414,0.7906,2.9224,0.8052,58.7745,76.027,51.3751,-3.0512,3.8661,112.5053,0.3221
24500,,,,,,50,20,5,996.4592,0.4371,0.0135,1.2684,0.0199,8.2871,17.5083,1.7489,-1.4804,0.5854,14.11,0.225
24760,,,920,-156.0792,16.3542,,,,,,,,,,,,,,,
24811,,,51,-107.1089,16.1722,,,,,,,,,,,,,,,
24874,,,63,-106.9523,16.5976,,,,,,,,,,,,,,,
24922,,,48,-109.0568,17.036,,,,,,,,,,,,,,,
24968,,,46,-104.5092,17.3879,,,,,,,,,,,,,,,
25000,,,,,,45,17,3,1417.2217,0.5736,0.0172,1.8774,0.0266,13.6348,42.0066,4.7801,-2.1829,3.4816,93.1654,0.432
25000,-107.1715,54.6,,,,,,,,,,,,,,,,,,
25020,,,52,-107.4143,15.9551,,,,,,,,,,,,,,,
25081,,,61,-103.6671,15.659,,,,,,,,,,,,,,,
25142,,,61,-104.1483,15.7623,,,,,,,,,,,,,,,
25220,,,78,-103.1806,17.112,,,,,,,,,,,,,,,
25332,,,112,-104.5544,17.3703,,,,,,,,,,,,,,,
25423,,,91,-103.3983,17.0017,,,,,,,,,,,,,,,
25490,,,67,-101.5374,16.9932,,,,,,,,,,,,,,,
25500,,,,,,34,12,2,2953.9434,1.4961,1.1815,4.5724,1.2043,90.6297,97.8405,79.5783,-4.9623,3.2602,62.807,0.3291
25573,,,83,-101.6892,16.747,,,,,,,,,,,,,,,
25669,,,96,-103.1726,16.9265,,,,,,,,,,,,,,,
25777,,,108,-104.3364,17.218,,,,,,,,,,,,,,,
26000,,,,,,41,15,3,2071.3733,0.8878,1.1814,3.1702,1.1973,83.1765,76.3532,73.7933,-3.36,2.147,49.2233,0.559
26500,,,,,,39,14,3,2277.7283,0.7365,0.4013,2.6246,0.4145,45.8061,35.9512,35.4052,-2.9186,1.7313,48.0386,0.3411
27000,,,,,,37,13,3,2538.4265,0.99,0.7927,3.1779,0.8086,53.8812,59.5195,44.2486,-3.0898,1.8259,54.4776,0.2874
27377,,,1600,-145.9056,16.2564,,,,,,,,,,,,,,,
27437,,,60,-102.051,16.0966,,,,,,,,,,,,,,,
27500,,,,,,37,14,3,2051.5129,0.9097,1.5694,2.6776,1.5827,100.507,123.9041,89.7639,-3.1018,1.5787,19.8043,0.5969
27505,,,68,-106.9885,15.7026,,,,,,,,,,,,,,,
27557,,,52,-105.3529,16.2406,,,,,,,,,,,,,,,
27612,,,55,-105.7466,15.8363,,,,,,,,,,,,,,,
27666,,,54,-103.5194,15.9562,,,,,,,,,,,,,,,
27728,,,62,-104.1414,16.1,,,,,,,,,,,,,,,
27816,,,88,-103.3395,16.0137,,,,,,,,,,,,,,,
27858,,,42,-115.1291,16.8309,,,,,,,,,,,,,,,
27921,,,63,-102.1749,17.1396,,,,,,,,,,,,,,,
27973,,,52,-104.6608,16.4643,,,,,,,,,,,,,,,
28000,,,,,,39,14,3,2358.677,0.783,0.4021,3.1665,0.418,32.8382,50.4114,25.3867,-3.4316,1.0028,16.6049,0.3203
28089,,,116,-100.6258,15.9878,,,,,,,,,,,,,,,
28179,,,90,-102.9828,16.2282,,,,,,,,,,,,,,,
28243,,,64,-104.0196,15.6284,,,,,,,,,,,,,,,
28310,,,67,-106.3533,15.9966,,,,,,,,,,,,,,,
28400,,,90,-104.9066,16.2265,,,,,,,,,,,,,,,
28493,,,93,-104.6954,16.4938,,,,,,,,,,,,,,,
28500,,,,,,38,14,3,2425.6799,1.045,0.7884,4.0105,0.8084,58.8111,82.1197,49.8409,-4.5908,0.9087,19.0734,0.5417
28602,,,109,-102.7098,16.0259,,,,,,,,,,,,,,,
28790,,,188,-107.6939,16.1579,,,,,,,,,,,,,,,
28884,,,94,-105.7326,16.1754,,,,,,,,,,,,,,,
28957,,,73,-104.0794,16.0839,,,,,,,,,,,,,,,
29000,,,,,,39,13,3,1861.7009,0.8716,0.7901,2.2288,0.8012,46.2552,39.5706,33.696,-2.5627,1.7425,63.8539,0.898
29048,,,91,-106.3299,16.2204,,,,,,,,,,,,,,,
29122,,,74,-103.6905,17.1083,,,,,,,,,,,,,,,
29500,,,,,,37,13,2,2733.8835,1.3635,1.5697,4.1631,1.5906,101.2523,144.0582,89.3017,-4.3574,2.5479,57.6283,0.9588
29837,,,715,-124.6334,16.6552,,,,,,,,,,,,,,,
29942,,,105,-100.5157,16.2096,,,,,,,,,,,,,,,
30000,,,,,,30,11,2,4460.4697,1.2229,0.7923,9.473,0.8396,32.4303,67.5363,22.9156,-9.7069,1.811,22.5748,0.7154
30000,-134.9065,609.4,,,,,,,,,,,,,,,,,,
30059,,,117,-104.949,13.1346,,,,,,,,,,,,,,,
30266,,,207,-131.8349,15.8423,,,,,,,,,,,,,,,
30400,,,134,-112.3222,15.7975,,,,,,,,,,,,,,,
30472,,,72,-100.4438,16.0223,,,,,,,,,,,,,,,
30500,,,,,,43,17,3,1538.6326,0.9588,0.7916,3.4251,0.8087,56.3864,65.8139,43.8168,-3.8924,2.4976,70.2919,0.8802
30541,,,69,-106.6786,16.1928,,,,,,,,,,,,,,,
30654,,,113,-104.5851,16.4951,,,,,,,,,,,,,,,
30761,,,107,-121.2099,16.1545,,,,,,,,,,,,,,,
30909,,,148,-128.1789,15.9893,,,,,,,,,,,,,,,
31000,,,,,,37,14,2,2876.4028,1.35,1.1802,4.192,1.2011,80.5843,72.3825,70.4023,-4.5358,2.8678,35.096,0.9183
31083,,,174,-134.3058,16.3561,,,,,,,,,,,,,,,
31165,,,82,-121.5592,17.2221,,,,,,,,,,,,,,,
31251,,,86,-102.9593,16.1026,,,,,,,,,,,,,,,
31324,,,73,-101.9416,15.9812,,,,,,,,,,,,,,,
31441,,,117,-96.2755,16.4198,,,,,,,,,,,,,,,
31500,,,,,,41,16,3,1936.3556,0.9309,0.4082,2.8009,0.4222,32.8258,56.3477,20.3982,-3.2391,4.4208,74.4021,0.6862
31503,,,62,-103.8244,15.9566,,,,,,,,,,,,,,,
32000,,,,,,43,16,3,1781.6998,0.8028,0.4043,2.747,0.4181,33.4412,23.6581,22.7418,-3.1724,4.073,52.7458,0.9896
32500,,,,,,41,16,3,1842.9645,0.8701,0.4045,2.6998,0.418,31.2222,61.1648,21.5492,-3.045,3.5925,79.9527,1.1498
33000,,,,,,39,15,2,2131.0298,0.9624,0.4056,2.7996,0.4196,34.2764,61.2142,23.887,-3.1867,4.317,90.5833,1.3716
33103,,,1600,-135.2077,16.6258,,,,,,,,,,,,,,,
33500,,,,,,45,18,3,1434.9193,0.9231,0.7969,3.4388,0.8141,69.5804,59.4613,58.9834,-3.8613,4.3753,75.7287,1.3777
33557,,,454,-158.6752,16.1788,,,,,,,,,,,,,,,
33875,,,318,-147.1848,16.2641,,,,,,,,,,,,,,,
33964,,,89,-126.8755,16.3638,,,,,,,,,,,,,,,
34000,,,,,,49,21,4,1124.4484,0.6023,0.4064,3.1996,0.4224,32.7231,65.9707,22.2443,-3.6058,6.7075,82.452,2.705
34500,,,,,,41,17,3,1925.2157,0.7581,0.4066,1.7939,0.4156,19.9958,37.7896,11.5896,-2.2394,3.6033,37.0972,2.1379
34842,,,878,-187.4584,16.6943,,,,,,,,,,,,,,,
34982,,,140,-138.8753,16.394,,,,,,,,,,,,,,,
35000,,,,,,41,17,2,1804.39,1.1096,0.4068,4.4173,0.4289,40.9817,87.4251,31.4435,-4.6523,2.796,39.8856,0.6588
35000,-101.8326,86.1,,,,,,,,,,,,,,,,,,
35089,,,107,-129.0595,15.7264,,,,,,,,,,,,,,,
35200,,,111,-124.8764,15.9725,,,,,,,,,,,,,,,
35390,,,190,-112.4132,15.9812,,,,,,,,,,,,,,,
35500,,,,,,48,21,4,1205.3632,0.7925,0.4074,3.2439,0.4237,36.0578,64.6574,26.6036,-3.3754,5.6155,97.3051,1.0499
35741,,,351,-138.9141,16.4457,,,,,,,,,,,,,,,
35867,,,126,-117.8382,15.7415,,,,,,,,,,,,,,,
35943,,,76,-121.4344,16.1135,,,,,,,,,,,,,,,
36000,,,,,,41,17,3,1919.0366,1.3016,0.4076,4.8994,0.4321,51.1303,64.8148,40.1465,-5.2571,4.6097,102.9685,1.2829
36053,,,110,-130.0084,16.4007,,,,,,,,,,,,,,,
36252,,,199,-128.9411,16.9039,,,,,,,,,,,,,,,
36300,,,48,-118.8988,16.7278,,,,,,,,,,,,,,,
36431,,,131,-132.6987,16.5361,,,,,,,,,,,,,,,
36500,,,,,,48,20,3,1269.8264,0.6753,0.4085,2.6064,0.4215,39.1564,64.3752,28.3682,-2.9993,3.5769,54.7061,1.9423
36519,,,88,-124.1672,17.4505,,,,,,,,,,,,,,,
36655,,,136,-139.1536,17.2957,,,,,,,,,,,,,,,
36713,,,58,-120.8304,16.9994,,,,,,,,,,,,,,,
36809,,,96,-131.7801,17.4184,,,,,,,,,,,,,,,
36863,,,54,-120.103,17.1743,,,,,,,,,,,,,,,
36999,,,136,-127.1889,17.5259,,,,,,,,,,,,,,,
37000,,,,,,42,17,3,1984.313,1.0833,0.7954,3.6198,0.8135,59.9037,73.8675,49.5308,-4.0443,2.4523,45.1825,1.2702
37154,,,155,-134.859,17.2343,,,,,,,,,,,,,,,
37199,,,45,-114.8763,17.5034,,,,,,,,,,,,,,,
37338,,,139,-125.1556,16.7456,,,,,,,,,,,,,,,
37450,,,112,-132.025,15.9196,,,,,,,,,,,,,,,
37500,,,,,,43,17,2,1911.7144,0.9222,1.9574,1.3231,1.964,114.928,206.4446,105.2587,-1.6598,3.3966,62.2655,1.6178
37560,,,110,-131.481,16.2161,,,,,,,,,,,,,,,
37792,,,232,-137.5682,16.1276,,,,,,,,,,,,,,,
38000,,,,,,47,20,4,1458.9988,0.8318,0.4058,4.558,0.4286,40.8774,71.6821,29.0481,-4.9554,6.3867,163.4942,1.7777
38049,,,257,-141.865,16.0819,,,,,,,,,,,,,,,
38216,,,167,-117.2666,16.821,,,,,,,,,,,,,,,
38359,,,143,-100.7214,16.3419,,,,,,,,,,,,,,,
38500,,,,,,46,18,3,1434.8149,0.8797,1.1892,1.9492,1.199,80.4106,122.4714,69.7886,-2.141,4.873,83.9231,1.0945
38513,,,154,-109.242,16.3108,,,,,,,,,,,,,,,
38588,,,75,-103.556,15.9129,,,,,,,,,,,,,,,
38762,,,174,-111.9512,16.7743,,,,,,,,,,,,,,,
38885,,,123,-116.5311,17.1718,,,,,,,,,,,,,,,
38974,,,89,-103.0202,16.7802,,,,,,,,,,,,,,,
39000,,,,,,38,14,2,2673.6323,1.7621,1.1881,6.4588,1.2204,68.7535,84.464,57.6785,-6.9412,2.0168,52.5086,1.6599
39144,,,170,-104.2851,16.978,,,,,,,,,,,,,,,
39267,,,123,-100.0851,16.106,,,,,,,,,,,,,,,
39393,,,126,-112.8356,16.2367,,,,,,,,,,,,,,,
39500,,,,,,43,18,2,1661.1871,0.9389,1.1836,2.299,1.1951,74.8981,61.4957,66.7076,-2.7951,3.0683,66.5639,1.1702
39551,,,158,-103.6294,16.3463,,,,,,,,,,,,,,,
39732,,,181,-102.9965,16.6914,,,,,,,,,,,,,,,
39916,,,184,-125.3523,16.362,,,,,,,,,,,,,,,
40000,,,,,,45,18,2,1648.1042,1.1884,0.4107,5.3008,0.4372,50.0501,110.3,40.3701,-5.7369,2.8541,46.8027,1.2931
40000,-119.4328,236.5,,,,,,,,,,,,,,,,,,
40010,,,94,-120.0302,14.4816,,,,,,,,,,,,,,,
40102,,,92,-103.3466,16.0926,,,,,,,,,,,,,,,
40367,,,265,-134.548,16.2141,,,,,,,,,,,,,,,
40500,,,,,,39,16,2,2483.355,1.5694,1.958,3.8241,1.9771,102.2825,217.4564,93.7543,-4.2416,5.2495,117.4559,1.4853
40872,,,505,-161.3499,16.2521,,,,,,,,,,,,,,,
40954,,,82,-102.3414,16.268,,,,,,,,,,,,,,,
41000,,,,,,45,19,3,1617.3984,1.0281,0.8007,5.6871,0.8291,51.4881,160.4466,42.3052,-5.5123,2.8183,54.8913,1.2908
41075,,,121,-118.4034,16.6662,,,,,,,,,,,,,,,
41177,,,102,-122.699,16.0229,,,,,,,,,,,,,,,
41283,,,106,-103.727,16.2207,,,,,,,,,,,,,,,
41436,,,153,-120.9354,16.012,,,,,,,,,,,,,,,
41500,,,,,,43,17,3,1865.4193,1.1999,0.7985,4.4087,0.8206,70.3884,93.8649,59.9325,-4.7836,23.7641,108.4992,1.7691
41555,,,119,-111.7036,16.9404,,,,,,,,,,,,,,,
41804,,,249,-110.3148,16.352,,,,,,,,,,,,,,,
41914,,,110,-131.2161,16.1129,,,,,,,,,,,,,,,
42000,,,,,,38,16,2,2624.3572,1.4986,0.8007,4.7233,0.8243,49.7045,86.2684,37.9612,-5.0789,6.0865,170.0257,1.0836
42500,,,,,,42,15,2,2078.3521,1.4415,0.7972,8.1279,0.8378,65.8624,98.4377,54.5925,-8.5398,5.9283,114.2516,1.5158
42509,,,595,-144.8122,17.0749,,,,,,,,,,,,,,,
42588,,,79,-100.4938,17.4264,,,,,,,,,,,,,,,
42686,,,98,-104.2144,16.3539,,,,,,,,,,,,,,,
43000,,,,,,41,16,2,2167.9302,1.4355,0.4116,7.1595,0.4474,44.7185,106.7201,35.5757,-7.7998,3.9084,71.127,1.784
43500,,,,,,41,16,2,2222.5088,1.2384,0.7968,4.6132,0.8199,54.793,122.3039,47.9759,-5.0577,5.2814,94.1081,1.6438
44000,,,,,,43,17,3,1817.5128,1.4345,1.1848,5.456,1.2121,68.8218,135.9266,59.3117,-5.6839,3.945,127.6625,2.2793
44286,,,1600,-94.6081,16.4607,,,,,,,,,,,,,,,
44327,,,41,-111.869,15.3247,,,,,,,,,,,,,,,
44387,,,60,-111.0982,15.5936,,,,,,,,,,,,,,,
44500,,,,,,45,18,3,1624.8419,1.0084,0.4119,4.2772,0.4332,26.865,58.232,20.9403,-4.6863,5.2314,94.0239,1.8303
44563,,,176,-100.8069,15.9773,,,,,,,,,,,,,,,
44618,,,55,-102.5131,15.5114,,,,,,,,,,,,,,,
44743,,,125,-105.9383,15.9142,,,,,,,,,,,,,,,
44837,,,94,-102.7761,16.1962,,,,,,,,,,,,,,,
44989,,,152,-117.548,16.0772,,,,,,,,,,,,,,,
45000,,,,,,47,19,3,1340.86,0.9531,0.4097,3.2771,0.4261,25.993,80.2368,19.4429,-3.6827,5.2796,83.5562,2.2907
45000,-104.1744,243.1,,,,,,,,,,,,,,,,,,
