env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,-0.1,129.8,0.0,,,,,,,
10000,0.0,144.0,0.0,-0.8629,6.6489,0.0698,-2.2916,6.4119,0.1051,112.9386
20000,0.0,144.0,0.0,-0.8716,6.7705,0.0657,-2.6814,8.3702,0.0996,530.2526
30000,0.0,144.0,0.0,-0.8685,6.8259,0.0669,-2.6895,8.3555,0.0975,529.0255
40000,0.0,144.0,0.0,-0.8591,6.9979,0.0721,-2.6999,8.354,0.0988,528.0222
50000,0.0,144.0,0.0,-0.8528,6.9589,0.0752,-2.7515,8.605,0.0978,525.703
60000,0.0,144.0,0.0,-0.8714,7.3692,0.0656,-2.7239,8.3921,0.0959,523.3677
70000,0.0,144.0,0.0,-0.8891,7.6628,0.0567,-2.7636,8.5768,0.0943,522.4471
80000,0.0,144.0,0.0,-0.8733,7.7101,0.0648,-2.7822,8.657,0.0925,518.6737
90000,0.0,144.0,0.0,-0.8897,8.2508,0.0569,-2.7935,8.6936,0.0912,518.6144
100000,0.0,144.0,0.0,-0.8435,8.3333,0.08,-2.8056,8.7507,0.0896,516.8783
110000,0.0,144.0,0.0,-0.8483,8.4674,0.0779,-2.8161,8.7915,0.0889,513.8463
120000,0.0,144.0,0.0,-0.8903,9.1241,0.0566,-2.8285,8.8432,0.0874,510.9403
130000,0.0,144.0,0.0,-0.8939,9.0744,0.0544,-2.8384,8.8827,0.0858,509.9854
140000,0.0,144.0,0.0,-0.8721,9.0416,0.066,-2.8472,8.912,0.0847,506.2523
150000,0.0,144.0,0.0,-0.8582,9.9206,0.0734,-2.8524,8.9235,0.084,506.8276
160000,0.0,144.0,0.0,-0.8899,9.6061,0.0567,-2.8586,8.9463,0.083,503.7094
170000,0.0,144.0,0.0,-0.8783,9.5785,0.0623,-2.8728,9.0094,0.0818,501.0823
180000,0.0,144.0,0.0,-0.871,10.0604,0.0664,-2.8795,9.0304,0.081,503.9284
190000,0.0,144.0,0.0,-0.8865,10.4384,0.0585,-2.8878,9.0647,0.0799,499.7383
200000,0.0,144.0,0.0,-0.8866,10.4603,0.0586,-2.8946,9.0915,0.0789,497.6284
210000,0.0,144.0,0.0,-0.8455,11.1982,0.0795,-2.9009,9.1178,0.0783,495.8557
220000,0.0,144.0,0.0,-0.8694,10.5042,0.0672,-2.9068,9.1415,0.0773,494.1405
230000,0.0,144.0,0.0,-0.8994,11.325,0.0521,-2.9133,9.1692,0.0766,493.5861
240000,0.0,144.0,0.0,-0.8786,11.6009,0.0626,-2.9185,9.19,0.0758,492.9298
250000,0.0,144.0,0.0,-0.9037,12.21,0.0501,-2.9234,9.2108,0.0751,491.0879
260000,0.0,144.0,0.0,-0.8591,11.3895,0.0729,-2.9277,9.2265,0.0745,490.8237
270000,0.0,144.0,0.0,-0.8637,12.2399,0.071,-2.9326,9.2482,0.0736,487.407
280000,0.0,144.0,0.0,-0.8458,13.587,0.0802,-2.938,9.2712,0.0731,486.5117
290000,0.0,144.0,0.0,-0.8752,12.987,0.0649,-2.8523,8.7614,0.0725,483.9981
300000,0.0,144.0,0.0,-0.8603,13.4771,0.0728,-2.9625,9.3854,0.072,485.2078
310000,0.0,144.0,0.0,-0.8669,14.0056,0.07,-2.9621,9.3818,0.0708,483.2269
320000,0.0,144.0,0.0,-0.8559,14.5138,0.0755,-2.8724,8.8603,0.0704,482.1308
330000,0.0,144.0,0.0,-0.8518,14.43,0.0779,-2.9603,9.3828,0.0694,481.4543
340000,0.0,144.0,0.0,-0.8747,14.9031,0.0656,-2.9741,9.4627,0.0684,479.7359
350000,0.0,144.0,0.0,-0.8363,15.3374,0.0844,-2.9796,9.4929,0.0677,478.5524
360000,0.0,144.0,0.0,-0.8317,15.9744,0.0879,-2.9827,9.5094,0.0671,477.1441
370000,0.0,144.0,0.0,-0.8636,15.5763,0.0717,-2.9884,9.5364,0.0661,477.7682
380000,0.0,144.0,0.0,-0.8723,16.129,0.0677,-2.9911,9.5449,0.0656,477.2397
390000,0.0,144.0,0.0,-0.8654,17.9856,0.0719,-2.9953,9.5651,0.0651,476.0923
400000,0.0,144.0,0.0,-0.8879,17.8253,0.0606,-2.9991,9.5823,0.0644,476.0412
410000,0.0,144.0,0.0,-0.868,17.301,0.0692,-3.0026,9.5985,0.0638,474.4469
420000,0.0,144.0,0.0,-0.8794,16.7785,0.0638,-3.0049,9.6069,0.0631,472.4822
430000,0.0,144.0,0.0,-0.8625,18.1159,0.0725,-3.009,9.6258,0.0624,473.0143
440000,0.0,144.0,0.0,-0.8886,17.5131,0.0578,-3.0122,9.641,0.0617,471.9392
450000,0.0,144.0,0.0,-0.8901,19.2308,0.0596,-3.0152,9.6523,0.0612,469.8402
460000,0.0,144.0,0.0,-0.8515,19.2308,0.0788,-3.0178,9.6638,0.0604,469.3977
470000,0.0,144.0,0.0,-0.8789,19.9203,0.0637,-3.0203,9.675,0.0602,470.2305
480000,0.0,144.0,0.0,-0.8545,20.3252,0.0772,-3.0227,9.6839,0.0596,467.1349
490000,0.0,144.0,0.0,-0.8498,21.4592,0.0794,-3.0265,9.7055,0.0588,467.554
500000,0.0,144.0,0.0,-0.8964,23.8095,0.0548,-3.0279,9.7083,0.0584,468.1819
510000,0.0,144.0,0.0,-0.8672,22.0751,0.0706,-3.0304,9.7189,0.0579,466.8688
520000,0.0,144.0,0.0,-0.8801,20.8768,0.0626,-3.0322,9.7245,0.0572,465.7294
530000,0.0,144.0,0.0,-0.8639,22.3214,0.0714,-3.0353,9.7397,0.0566,464.0976
540000,0.0,144.0,0.0,-0.8553,24.4499,0.0782,-3.037,9.7479,0.0564,463.778
550000,0.0,144.0,0.0,-0.8812,24.4499,0.0611,-3.0394,9.7573,0.0557,463.9829
560000,0.0,144.0,0.0,-0.8605,24.6305,0.0739,-3.0406,9.7626,0.0552,462.3089
570000,0.0,144.0,0.0,-0.8708,25.5754,0.0665,-3.0432,9.7739,0.0547,461.6901
580000,0.0,144.0,0.0,-0.8821,25.0627,0.0627,-3.0445,9.7781,0.054,460.433
590000,0.0,144.0,0.0,-0.8569,29.2398,0.0673,-3.0469,9.7893,0.0536,461.446
600000,0.0,144.0,0.0,-0.8304,25.8398,0.0904,-3.049,9.7981,0.0534,458.9395
610000,0.0,144.0,0.0,-0.8253,27.1739,0.0924,-3.05,9.8021,0.0527,458.5638
620000,0.0,144.0,0.0,-0.8258,27.4725,0.0907,-3.052,9.8101,0.0523,458.7058
630000,0.0,144.0,0.0,-0.8678,30.2115,0.0725,-3.0546,9.8235,0.0515,457.7013
640000,0.0,144.0,0.0,-0.8988,26.738,0.0535,-3.0551,9.8233,0.0511,457.9943
650000,0.0,144.0,0.0,-0.8985,27.6243,0.0525,-3.057,9.8317,0.051,456.5592
660000,0.0,144.0,0.0,-0.8544,30.1205,0.0783,-3.0591,9.8396,0.0503,456.0113
670000,0.0,144.0,0.0,-0.8766,31.9489,0.0607,-3.0606,9.8476,0.0497,454.5593
680000,0.0,144.0,0.0,-0.8471,27.7008,0.0803,-3.0617,9.8519,0.0496,454.4496
690000,0.0,144.0,0.0,-0.8685,35.5872,0.0712,-3.0629,9.8558,0.0494,455.6978
700000,0.0,144.0,0.0,-0.8807,30.7692,0.0585,-3.0656,9.8696,0.0487,455.1695
710000,0.0,144.0,0.0,-0.8602,33.0033,0.0726,-3.0656,9.8667,0.0485,454.3063
720000,0.0,144.0,0.0,-0.8688,31.25,0.0656,-3.0675,9.8755,0.0478,452.333
730000,0.0,144.0,0.0,-0.8301,33.7838,0.0845,-3.0693,9.883,0.0475,453.3491
740000,0.0,144.0,0.0,-0.8872,36.3636,0.0545,-3.0702,9.8853,0.0472,453.3274
750000,0.0,144.0,0.0,-0.854,33.4448,0.0702,-3.0715,9.8914,0.0468,452.5686
760000,0.0,144.0,0.0,-0.8384,38.61,0.0772,-3.0732,9.9002,0.0466,452.575
770000,0.0,144.0,0.0,-0.8563,39.0625,0.0586,-3.0739,9.9017,0.0462,451.8113
780000,0.0,144.0,0.0,-0.8596,36.2319,0.058,-3.0752,9.9068,0.0456,450.6216
790000,0.0,144.0,0.0,-0.8345,34.4828,0.0828,-3.0764,9.9117,0.0454,448.7212
800000,0.0,144.0,0.0,-0.787,35.7143,0.1071,-3.0785,9.9237,0.045,449.1528
810000,0.0,144.0,0.0,-0.8213,38.1679,0.084,-3.0785,9.9188,0.0445,447.7875
820000,0.0,144.0,0.0,-0.8554,40.4858,0.0648,-3.0809,9.9335,0.0441,447.8428
830000,0.0,144.0,0.0,-0.8359,43.6681,0.0655,-3.0802,9.9256,0.0439,447.6161
840000,0.0,144.0,0.0,-0.8379,44.2478,0.0708,-3.0825,9.9403,0.0435,447.7876
850000,0.0,144.0,0.0,-0.8788,40.0,0.052,-3.083,9.9409,0.0433,446.2307
860000,0.0,144.0,0.0,-0.8711,44.6429,0.0491,-3.0846,9.9471,0.0428,445.4984
870000,0.0,144.0,0.0,-0.8441,42.3729,0.072,-3.085,9.9486,0.0424,446.5043
880000,0.0,144.0,0.0,-0.8595,43.8596,0.057,-3.087,9.9589,0.0422,446.3101
890000,0.0,144.0,0.0,-0.8441,46.2963,0.0602,-3.0865,9.9521,0.0421,445.164
900000,0.0,144.0,0.0,-0.7986,46.9484,0.0704,-3.0887,9.9657,0.0417,444.1321
910000,0.0,144.0,0.0,-0.7855,45.4545,0.0773,-3.0892,9.966,0.0412,443.23
920000,0.0,144.0,0.0,-0.8526,47.619,0.0524,-3.0904,9.9718,0.0409,443.6626
930000,0.0,144.0,0.0,-0.8002,49.2611,0.0739,-3.0907,9.9716,0.0408,443.0239
940000,0.0,144.0,0.0,-0.8349,43.6681,0.0655,-3.0927,9.9836,0.0404,444.135
950000,0.0,144.0,0.0,-0.8405,51.0204,0.0561,-3.0926,9.9817,0.0401,438.9214
960000,0.0,144.0,0.0,-0.8458,48.5437,0.0485,-3.094,9.9872,0.0398,441.3798
970000,0.0,144.0,0.0,-0.8451,49.2611,0.0493,-3.0948,9.9886,0.0393,441.2026
980000,0.0,144.0,0.0,-0.8487,50.2513,0.0653,-3.0961,9.9973,0.0392,441.1165
990000,0.0,144.0,0.0,-0.7916,47.8469,0.0957,-3.0958,9.9926,0.0387,439.7303
1000000,0.0,144.0,0.0,-0.8037,51.8135,0.0725,-3.097,9.9997,0.0387,440.6335
1010000,0.0,144.0,0.0,-0.8383,48.0769,0.0625,-3.0982,10.0047,0.0384,439.8706
1020000,0.0,144.0,0.0,-0.8255,54.0541,0.0486,-3.0991,10.0072,0.0382,439.7685
1030000,0.0,144.0,0.0,-0.7773,55.5556,0.0833,-3.1,10.0133,0.0379,439.4683
1040000,0.0,144.0,0.0,-0.8542,51.8135,0.0363,-3.1,10.0119,0.0376,439.1242
1050000,0.0,144.0,0.0,-0.845,55.5556,0.0389,-3.1017,10.0217,0.0374,437.0511
1060000,0.0,144.0,0.0,-0.8064,53.7634,0.0591,-3.101,10.0122,0.0372,437.809
1070000,0.0,144.0,0.0,-0.821,51.8135,0.0518,-3.103,10.0255,0.0367,437.5165
1080000,0.0,144.0,0.0,-0.7939,56.1798,0.0562,-3.1035,10.0276,0.0367,435.5362
1090000,0.0,144.0,0.0,-0.8637,50.7614,0.0508,-3.1034,10.0238,0.0364,435.9878
1100000,0.0,144.0,0.0,-0.8077,59.5238,0.0536,-3.1055,10.0366,0.0362,435.819
1110000,0.0,144.0,0.0,-0.7992,57.8035,0.0694,-3.105,10.0313,0.0358,435.9686
1120000,0.0,144.0,0.0,-0.7873,56.1798,0.0674,-3.1059,10.0357,0.0356,434.4715
1130000,0.0,144.0,0.0,-0.771,62.5,0.0437,-3.1079,10.0477,0.0353,435.6584
1140000,0.0,144.0,0.0,-0.762,59.1716,0.0592,-3.1071,10.0407,0.0352,434.9548
1150000,0.0,144.0,0.0,-0.7484,55.2486,0.0939,-3.1077,10.0421,0.0352,434.6195
1160000,0.0,144.0,0.0,-0.8209,62.1118,0.0373,-3.1093,10.0516,0.0348,432.9891
1170000,0.0,144.0,0.0,-0.7333,61.3497,0.0859,-3.1097,10.0532,0.0346,432.9541
1180000,0.0,144.0,0.0,-0.8476,60.9756,0.0244,-3.1094,10.0507,0.0343,431.872
1190000,0.0,144.0,0.0,-0.7607,68.0272,0.0544,-3.1109,10.0573,0.0342,430.7173
1200000,0.0,144.0,0.0,-0.729,63.6943,0.0701,-3.1107,10.0561,0.0341,431.9451
1210000,0.0,144.0,0.0,-0.7549,62.5,0.0563,-3.1116,10.0606,0.0337,430.5262
1220000,0.0,144.0,0.0,-0.8055,60.9756,0.0427,-3.112,10.0607,0.0335,430.2908
1230000,0.0,144.0,0.0,-0.6452,64.5161,0.1032,-3.1129,10.0658,0.0335,430.2692
1240000,0.0,144.0,0.0,-0.7623,67.1141,0.047,-3.1139,10.07,0.033,429.6383
