env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
8253,,,10,0.5269,33.2574,,,,,,,,,,
8264,,,11,-2.8161,33.2935,,,,,,,,,,
8285,,,21,13.2132,33.2197,,,,,,,,,,
8298,,,13,0.6344,33.1663,,,,,,,,,,
8311,,,13,-1.1708,33.1403,,,,,,,,,,
8453,,,142,238.1479,32.8227,,,,,,,,,,
8482,,,29,22.0422,32.7072,,,,,,,,,,
8500,,,,,,2.0846,0.9737,0.6676,-84.7614,13.4237,0.6613,-0.6803,71.2062,128.3023,2.0181
8546,,,64,69.1095,33.1266,,,,,,,,,,
8562,,,16,1.1844,33.1695,,,,,,,,,,
8581,,,19,10.0157,33.2084,,,,,,,,,,
8616,,,35,27.8856,33.1323,,,,,,,,,,
8626,,,10,-0.1627,33.1288,,,,,,,,,,
8668,,,42,21.576,33.196,,,,,,,,,,
8684,,,16,6.6923,33.0974,,,,,,,,,,
8762,,,78,111.5241,33.1681,,,,,,,,,,
8771,,,9,-1.7989,32.5387,,,,,,,,,,
8780,,,9,-2.8414,33.1584,,,,,,,,,,
8789,,,9,-2.6218,33.1912,,,,,,,,,,
8823,,,34,9.5463,33.2026,,,,,,,,,,
8843,,,20,8.9954,33.1407,,,,,,,,,,
8852,,,9,-0.9302,33.1879,,,,,,,,,,
8960,,,108,138.1651,32.8922,,,,,,,,,,
8970,,,10,-0.7917,32.9191,,,,,,,,,,
8982,,,12,-2.0145,32.8793,,,,,,,,,,
8998,,,16,6.0883,32.8981,,,,,,,,,,
9000,,,,,,2.1427,0.9892,0.7137,-95.456,10.6518,0.6518,-0.7107,89.1376,141.4141,2.0321
9019,,,21,13.6493,32.8896,,,,,,,,,,
9029,,,10,-1.8391,32.9026,,,,,,,,,,
9062,,,33,12.7118,32.8615,,,,,,,,,,
9069,,,7,-1.9464,32.8711,,,,,,,,,,
9079,,,10,-5.1241,32.8777,,,,,,,,,,
9110,,,31,4.4493,32.9165,,,,,,,,,,
9128,,,18,0.5194,32.4976,,,,,,,,,,
9173,,,45,36.7872,33.163,,,,,,,,,,
9247,,,74,89.3875,32.9835,,,,,,,,,,
9257,,,10,-1.3083,32.8434,,,,,,,,,,
9315,,,58,38.1804,32.8341,,,,,,,,,,
9335,,,20,4.1213,32.8728,,,,,,,,,,
9343,,,8,-1.5875,32.9357,,,,,,,,,,
9381,,,38,32.5481,32.7717,,,,,,,,,,
9389,,,8,-2.6596,32.8211,,,,,,,,,,
9415,,,26,8.9063,32.8057,,,,,,,,,,
9440,,,25,12.3521,32.8431,,,,,,,,,,
9446,,,6,-3.5843,32.8219,,,,,,,,,,
9478,,,32,21.1297,32.8285,,,,,,,,,,
9487,,,9,-4.0751,32.8416,,,,,,,,,,
9494,,,7,-4.385,32.6482,,,,,,,,,,
9500,,,,,,2.0781,0.9744,0.7126,-106.5166,8.4625,0.643,-0.7023,100.9693,168.125,3.5466
9513,,,19,0.4148,33.1886,,,,,,,,,,
9523,,,10,-2.6177,33.2144,,,,,,,,,,
9531,,,8,-3.1578,33.1552,,,,,,,,,,
9543,,,12,0.6273,33.1514,,,,,,,,,,
9551,,,8,-0.4924,33.2591,,,,,,,,,,
9562,,,11,-2.8473,31.9651,,,,,,,,,,
9575,,,13,-1.9033,32.9325,,,,,,,,,,
9585,,,10,-1.3789,33.2006,,,,,,,,,,
9593,,,8,-1.0386,33.1983,,,,,,,,,,
9601,,,8,-2.7593,31.104,,,,,,,,,,
9611,,,10,-0.3147,33.2322,,,,,,,,,,
9624,,,13,-0.3956,33.2106,,,,,,,,,,
9648,,,24,12.0452,33.239,,,,,,,,,,
9657,,,9,-2.5726,33.2635,,,,,,,,,,
9688,,,31,19.861,33.1849,,,,,,,,,,
9723,,,35,22.8209,33.208,,,,,,,,,,
9731,,,8,-2.268,33.1031,,,,,,,,,,
9739,,,8,-5.9885,33.2045,,,,,,,,,,
9755,,,16,3.1047,33.2318,,,,,,,,,,
9768,,,13,1.4671,33.181,,,,,,,,,,
9777,,,9,-1.6769,33.273,,,,,,,,,,
9795,,,18,7.9583,33.0788,,,,,,,,,,
9817,,,22,-1.9567,33.2066,,,,,,,,,,
9841,,,24,10.0077,33.1627,,,,,,,,,,
9858,,,17,4.1224,32.5345,,,,,,,,,,
9872,,,14,-2.8059,32.8104,,,,,,,,,,
9882,,,10,-3.8979,33.2865,,,,,,,,,,
9901,,,19,-1.8297,33.2591,,,,,,,,,,
10000,,,,,,2.0694,0.9035,0.6413,-117.4902,12.2188,0.7624,-0.6515,122.36,278.5468,2.6796
10000,241.3625,144.3,,,,,,,,,,,,,
10007,,,106,74.712,29.4194,,,,,,,,,,
10024,,,17,6.6193,33.3409,,,,,,,,,,
10033,,,9,-1.0385,33.2129,,,,,,,,,,
10041,,,8,-3.4686,33.2499,,,,,,,,,,
10050,,,9,-2.1102,32.4064,,,,,,,,,,
10064,,,14,-0.7784,33.2102,,,,,,,,,,
10084,,,20,8.2289,33.126,,,,,,,,,,
10091,,,7,-3.28,33.1758,,,,,,,,,,
10142,,,51,16.0156,33.1475,,,,,,,,,,
10150,,,8,-3.1528,33.162,,,,,,,,,,
10167,,,17,7.5543,32.7583,,,,,,,,,,
10185,,,18,2.4553,32.6402,,,,,,,,,,
10198,,,13,4.0398,33.2992,,,,,,,,,,
10206,,,8,-3.1388,33.2913,,,,,,,,,,
10248,,,42,37.075,33.1805,,,,,,,,,,
10256,,,8,-2.2645,33.2036,,,,,,,,,,
10300,,,44,17.4799,32.9964,,,,,,,,,,
10309,,,9,-1.164,33.2216,,,,,,,,,,
10321,,,12,1.0926,33.2944,,,,,,,,,,
10344,,,23,10.1744,32.7532,,,,,,,,,,
10352,,,8,-3.9641,32.1069,,,,,,,,,,
10363,,,11,0.8992,33.3117,,,,,,,,,,
10372,,,9,-2.9871,33.2253,,,,,,,,,,
10384,,,12,-5.8776,33.2598,,,,,,,,,,
10410,,,26,8.1357,33.1762,,,,,,,,,,
10418,,,8,-1.8917,33.0935,,,,,,,,,,
10429,,,11,-3.5847,33.2503,,,,,,,,,,
10447,,,18,3.7647,33.1403,,,,,,,,,,
10462,,,15,4.5569,33.1875,,,,,,,,,,
10471,,,9,-3.2411,33.2459,,,,,,,,,,
10479,,,8,-2.1461,33.052,,,,,,,,,,
10500,,,,,,2.169,1.0271,0.7202,-127.3043,13.3888,0.655,-0.6992,207.9073,465.9914,2.7889
10501,,,22,9.3982,33.0768,,,,,,,,,,
10511,,,10,-2.1748,33.2257,,,,,,,,,,
10549,,,38,20.3986,33.1796,,,,,,,,,,
10558,,,9,-2.5354,33.239,,,,,,,,,,
10570,,,12,2.1409,32.6951,,,,,,,,,,
10578,,,8,-1.881,33.233,,,,,,,,,,
10586,,,8,-1.3297,33.188,,,,,,,,,,
10595,,,9,-1.4247,33.278,,,,,,,,,,
10606,,,11,0.8458,33.0456,,,,,,,,,,
10615,,,9,-1.5979,33.2319,,,,,,,,,,
10713,,,98,82.0252,33.108,,,,,,,,,,
10723,,,10,0.7176,33.2654,,,,,,,,,,
10747,,,24,0.2185,33.2322,,,,,,,,,,
10845,,,98,117.315,33.1275,,,,,,,,,,
10857,,,12,-0.2521,33.2567,,,,,,,,,,
10868,,,11,-4.092,33.3136,,,,,,,,,,
10875,,,7,-4.0073,33.2064,,,,,,,,,,
10886,,,11,-0.7229,32.5322,,,,,,,,,,
10894,,,8,-4.4022,33.2739,,,,,,,,,,
10904,,,10,0.3121,33.2252,,,,,,,,,,
10917,,,13,-0.2246,33.1796,,,,,,,,,,
10970,,,53,24.5668,33.1312,,,,,,,,,,
10986,,,16,4.7438,33.2674,,,,,,,,,,
10999,,,13,0.5484,33.1931,,,,,,,,,,
11000,,,,,,1.9936,0.9187,0.6595,-139.7516,17.642,0.6147,-0.6608,184.4998,394.3165,2.8176
11018,,,19,0.2212,32.6459,,,,,,,,,,
11040,,,22,10.1025,33.1307,,,,,,,,,,
11064,,,24,-2.4116,32.8219,,,,,,,,,,
11085,,,21,-4.6262,33.2793,,,,,,,,,,
11116,,,31,16.2442,33.2033,,,,,,,,,,
11137,,,21,-1.8755,32.8311,,,,,,,,,,
11153,,,16,0.9193,32.4139,,,,,,,,,,
11161,,,8,-1.9282,33.3146,,,,,,,,,,
11181,,,20,4.8472,32.5491,,,,,,,,,,
11196,,,15,4.7962,33.4067,,,,,,,,,,
11206,,,10,-1.0187,33.1729,,,,,,,,,,
11225,,,19,9.6591,33.2783,,,,,,,,,,
11235,,,10,-1.0432,33.3111,,,,,,,,,,
11243,,,8,-1.9662,33.1273,,,,,,,,,,
11253,,,10,-0.0456,33.2868,,,,,,,,,,
11262,,,9,-1.1544,33.1048,,,,,,,,,,
11283,,,21,8.8181,33.2282,,,,,,,,,,
11293,,,10,-2.5912,33.2156,,,,,,,,,,
11300,,,7,-3.3095,33.2267,,,,,,,,,,
11312,,,12,0.6326,33.2744,,,,,,,,,,
11323,,,11,1.3974,33.2741,,,,,,,,,,
11331,,,8,-3.517,31.1756,,,,,,,,,,
11338,,,7,-3.6349,33.2833,,,,,,,,,,
11346,,,8,-4.9824,33.316,,,,,,,,,,
11383,,,37,27.2443,33.2626,,,,,,,,,,
11392,,,9,-2.034,33.2188,,,,,,,,,,
11409,,,17,3.6698,32.4027,,,,,,,,,,
11429,,,20,3.2011,33.1858,,,,,,,,,,
11437,,,8,-1.8961,32.9974,,,,,,,,,,
11445,,,8,-2.9164,33.2486,,,,,,,,,,
11454,,,9,-1.7447,33.0471,,,,,,,,,,
11463,,,9,-3.1142,33.2108,,,,,,,,,,
11500,,,,,,2.1083,0.9493,0.6979,-147.5391,17.4034,0.6908,-0.6794,261.9368,1078.2257,4.0305
11509,,,46,23.9082,33.2078,,,,,,,,,,
11518,,,9,-1.9513,33.1927,,,,,,,,,,
11526,,,8,-1.2337,33.2906,,,,,,,,,,
11534,,,8,-2.4043,33.0617,,,,,,,,,,
11560,,,26,6.9837,33.121,,,,,,,,,,
11575,,,15,-0.3929,33.0471,,,,,,,,,,
11583,,,8,-1.3236,33.2924,,,,,,,,,,
11617,,,34,16.5224,32.8773,,,,,,,,,,
11638,,,21,8.5647,32.6169,,,,,,,,,,
11658,,,20,10.7428,32.7853,,,,,,,,,,
11668,,,10,-3.1484,32.7572,,,,,,,,,,
11719,,,51,40.1411,32.8521,,,,,,,,,,
11730,,,11,-0.8028,33.1071,,,,,,,,,,
