env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
1010000,0.9583,15.0,1.0,0.949,18.3824,1.0,-0.0206,0.0146,0.0016,94.6726
1020000,0.955,16.2,1.0,0.9491,18.315,1.0,-0.0195,0.0148,0.0016,94.1065
1030000,0.9594,14.6,1.0,0.9485,18.5529,1.0,-0.0198,0.015,0.0016,94.8543
1040000,0.9589,14.8,1.0,0.9497,18.1159,1.0,-0.02,0.0146,0.0016,94.8972
1050000,0.9556,16.0,1.0,0.9503,17.8891,1.0,-0.0211,0.0143,0.0015,93.9748
1060000,0.9583,15.0,1.0,0.9493,18.2482,1.0,-0.0208,0.0144,0.0015,94.3157
1070000,0.9594,14.6,1.0,0.9499,18.0505,1.0,-0.0204,0.0142,0.0015,96.2281
1080000,0.9556,16.0,1.0,0.9493,18.2482,1.0,-0.0207,0.0145,0.0015,97.3886
1090000,0.9586,14.9,1.0,0.9506,17.7936,1.0,-0.0209,0.0143,0.0015,97.5772
1100000,0.9578,15.2,1.0,0.9503,17.8891,1.0,-0.0199,0.0143,0.0014,97.6057
1110000,0.9586,14.9,1.0,0.9506,17.762,1.0,-0.0212,0.0147,0.0015,96.9929
1120000,0.9586,14.9,1.0,0.9514,17.5131,1.0,-0.0201,0.0142,0.0015,97.6819
1130000,0.9542,16.5,1.0,0.951,17.6056,1.0,-0.0214,0.0145,0.0015,97.6212
1140000,0.9556,16.0,1.0,0.952,17.2712,1.0,-0.0208,0.0141,0.0014,97.8724
1150000,0.9578,15.2,1.0,0.9516,17.4216,1.0,-0.0208,0.0138,0.0015,97.6934
