env_steps,return,length,success,train/return,train/length,train/success,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,
10000,0.0,324.0,0.0,0.0349,322.5806,0.0968,0.0006,0.0006,613.9944
20000,0.0,324.0,0.0,0.0198,312.5,0.0625,0.0003,0.0001,748.8706
30000,0.0,324.0,0.0,0.0456,312.5,0.125,0.0003,0.0002,750.7119
40000,0.0,324.0,0.0,0.0122,322.5806,0.0323,0.0003,0.0002,746.4512
50000,0.0,324.0,0.0,0.0134,322.5806,0.0323,0.0003,0.0002,746.5481
60000,0.0,324.0,0.0,0.0299,312.5,0.0938,0.0003,0.0002,738.6044
70000,0.0,324.0,0.0,0.034,322.5806,0.0968,0.0004,0.0003,742.4816
80000,0.0,324.0,0.0,0.0731,303.0303,0.1818,0.0004,0.0003,738.8523
90000,0.0,324.0,0.0,0.1181,285.7143,0.2857,0.0004,0.0002,735.7866
100000,0.0,324.0,0.0,0.0751,303.0303,0.1515,0.0004,0.0002,728.8838
110000,0.0914,294.7,0.1,0.0988,303.0303,0.1818,0.0005,0.0003,730.9676
120000,0.0,324.0,0.0,0.0742,303.0303,0.2121,0.0005,0.0003,723.6776
130000,0.0,324.0,0.0,0.1244,285.7143,0.2857,0.0005,0.0004,722.8212
140000,0.0,324.0,0.0,0.159,277.7778,0.2778,0.0005,0.0004,721.6958
150000,0.0,324.0,0.0,0.1242,294.1176,0.3529,0.0005,0.0004,719.7001
160000,0.0,324.0,0.0,0.1513,277.7778,0.3056,0.0005,0.0004,716.2343
170000,0.0,324.0,0.0,0.1347,285.7143,0.2857,0.0006,0.0005,714.0024
180000,0.1683,270.6,0.2,0.1327,285.7143,0.3143,0.0006,0.0005,713.9375
190000,0.0,324.0,0.0,0.1269,294.1176,0.3235,0.0006,0.0005,716.3216
200000,0.0,324.0,0.0,0.1258,285.7143,0.2857,0.0006,0.0005,712.3893
210000,0.1386,284.9,0.3,0.1739,270.2703,0.2973,0.0006,0.0005,709.7042
220000,0.0,324.0,0.0,0.2639,250.0,0.55,0.0007,0.0005,706.1778
230000,0.0942,293.7,0.1,0.2878,243.9024,0.5366,0.0007,0.0005,707.5914
240000,0.095,293.4,0.1,0.1745,270.2703,0.4054,0.0007,0.0006,702.7871
250000,0.0,324.0,0.0,0.3137,232.5581,0.5581,0.0007,0.0006,705.617
260000,0.0,324.0,0.0,0.3006,232.5581,0.4884,0.0007,0.0007,701.6472
270000,0.0,324.0,0.0,0.2618,250.0,0.45,0.0008,0.0008,697.4717
280000,0.0769,299.9,0.1,0.2115,263.1579,0.4211,0.0008,0.0008,696.6562
290000,0.0,324.0,0.0,0.2462,250.0,0.425,0.0008,0.0008,695.9249
300000,0.2456,246.4,0.3,0.3582,217.3913,0.6522,0.0008,0.0009,698.6361
310000,0.1744,268.4,0.2,0.2586,243.9024,0.4146,0.0008,0.0009,691.9048
320000,0.17,270.0,0.2,0.2766,243.9024,0.4634,0.0009,0.0009,691.992
330000,0.0906,295.0,0.1,0.3409,217.3913,0.5217,0.0009,0.001,693.739
340000,0.095,293.4,0.1,0.3064,238.0952,0.5238,0.0009,0.001,691.906
350000,0.0881,295.9,0.1,0.312,232.5581,0.5581,0.0009,0.0011,688.473
360000,0.0783,303.0,0.2,0.2951,232.5581,0.5581,0.0009,0.0011,687.0164
370000,0.1536,275.9,0.2,0.1777,277.7778,0.3889,0.0009,0.0011,691.069
380000,0.0839,297.4,0.1,0.3216,227.2727,0.5682,0.001,0.0012,689.7633
390000,0.0,324.0,0.0,0.2508,250.0,0.4,0.001,0.0012,687.5857
400000,0.0,324.0,0.0,0.184,270.2703,0.3243,0.001,0.0012,683.7262
410000,0.0,324.0,0.0,0.3394,217.3913,0.5652,0.001,0.0012,684.342
420000,0.0958,293.1,0.1,0.3175,227.2727,0.5,0.001,0.0013,681.0561
430000,0.1825,265.5,0.2,0.2369,256.4103,0.359,0.001,0.0013,675.2071
440000,0.2658,239.1,0.3,0.4127,192.3077,0.5769,0.001,0.0013,673.0627
450000,0.0,324.0,0.0,0.3224,232.5581,0.4884,0.001,0.0013,676.7614
460000,0.0925,294.3,0.1,0.3207,222.2222,0.5333,0.001,0.0014,677.6955
470000,0.0678,303.2,0.1,0.449,185.1852,0.6481,0.001,0.0014,674.4225
480000,0.0953,293.3,0.1,0.3352,227.2727,0.5909,0.001,0.0015,672.347
490000,0.0956,293.2,0.1,0.3687,208.3333,0.5417,0.0011,0.0015,674.0788
500000,0.4542,178.5,0.5,0.4167,204.0816,0.6735,0.0011,0.0015,677.1853
510000,0.1894,263.0,0.2,0.3519,212.766,0.5745,0.0011,0.0015,667.9471
520000,0.2672,238.6,0.3,0.3964,208.3333,0.6458,0.0011,0.0016,668.6811
530000,0.2836,232.7,0.3,0.4382,185.1852,0.6296,0.0011,0.0016,665.1733
540000,0.19,262.8,0.2,0.4402,192.3077,0.6731,0.0011,0.0016,664.9557
550000,0.0,324.0,0.0,0.3935,204.0816,0.6122,0.0011,0.0016,667.532
560000,0.2867,231.6,0.3,0.3343,222.2222,0.5556,0.0011,0.0017,669.2954
570000,0.0842,297.3,0.1,0.5118,166.6667,0.7333,0.0011,0.0017,663.8724
580000,0.1881,263.5,0.2,0.4254,192.3077,0.6154,0.0011,0.0018,662.7892
590000,0.0867,296.4,0.1,0.4591,185.1852,0.7222,0.0011,0.0018,669.9988
600000,0.2556,242.8,0.3,0.4662,181.8182,0.6909,0.0012,0.0018,665.5789
610000,0.0894,295.4,0.1,0.4218,192.3077,0.6346,0.0012,0.0018,667.0628
620000,0.1878,263.6,0.2,0.4611,181.8182,0.6727,0.0012,0.0019,664.188
630000,0.0,324.0,0.0,0.5538,156.25,0.7812,0.0012,0.0019,667.2342
640000,0.1836,265.1,0.2,0.4814,175.4386,0.7719,0.0012,0.002,662.5665
650000,0.2864,231.7,0.3,0.4636,185.1852,0.6667,0.0012,0.002,662.5433
660000,0.4717,172.2,0.5,0.5362,156.25,0.7969,0.0012,0.0021,661.5434
670000,0.2717,237.0,0.3,0.5086,169.4915,0.7966,0.0012,0.002,653.2326
680000,0.3775,202.5,0.4,0.4827,175.4386,0.6842,0.0012,0.0021,655.982
690000,0.3814,201.1,0.4,0.4969,169.4915,0.7119,0.0012,0.0021,659.4462
700000,0.1875,263.7,0.2,0.4654,185.1852,0.7037,0.0012,0.0021,657.1585
710000,0.2608,240.9,0.3,0.533,156.25,0.75,0.0012,0.0021,652.3585
720000,0.1869,263.9,0.2,0.6136,133.3333,0.8267,0.0012,0.0022,656.2829
730000,0.47,172.8,0.5,0.5648,147.0588,0.75,0.0012,0.0022,655.4339
740000,0.2853,232.1,0.3,0.5569,156.25,0.7812,0.0013,0.0023,655.5435
