env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,484.0,0.0,,,,,,,
10000,0.0,484.0,0.0,0.0,500.0,0.0,-0.0055,0.0013,0.0007,105.8555
20000,0.0,484.0,0.0,0.0471,454.5455,0.0909,-0.0172,0.0002,0.0,176.3229
30000,0.0,484.0,0.0,0.0314,476.1905,0.0952,-0.0183,0.0002,0.0001,181.5844
40000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.0172,0.0001,0.0002,178.3026
50000,0.0,484.0,0.0,0.0055,500.0,0.05,-0.0164,0.0001,0.0003,175.1735
60000,0.0,484.0,0.0,0.0095,476.1905,0.0476,-0.0157,0.0001,0.0003,180.2319
70000,0.0,484.0,0.0,0.0221,476.1905,0.0476,-0.0149,0.0001,0.0002,178.5237
80000,0.0,484.0,0.0,0.0382,476.1905,0.1429,-0.015,0.0001,0.0002,172.749
90000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.0144,0.0001,0.0002,177.4205
100000,0.0,484.0,0.0,0.0266,476.1905,0.0952,-0.0145,0.0001,0.0003,179.5387
110000,0.0,484.0,0.0,0.023,476.1905,0.0476,-0.0143,0.0001,0.0003,177.0925
120000,0.0,484.0,0.0,0.0063,476.1905,0.0476,-0.0138,0.0001,0.0003,180.7818
130000,0.0,484.0,0.0,0.0524,476.1905,0.1429,-0.0142,0.0001,0.0004,178.0097
140000,0.0,484.0,0.0,0.0117,476.1905,0.0476,-0.0145,0.0001,0.0003,169.7909
150000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.0143,0.0001,0.0003,180.1872
160000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.015,0.0001,0.0003,179.8082
170000,0.0,484.0,0.0,0.0236,476.1905,0.0952,-0.0147,0.0001,0.0002,173.2649
180000,0.0,484.0,0.0,0.0194,476.1905,0.0476,-0.0147,0.0001,0.0002,173.5063
190000,0.0,484.0,0.0,0.0183,500.0,0.1,-0.0146,0.0001,0.0002,173.5273
200000,0.0,484.0,0.0,0.0076,476.1905,0.0476,-0.0147,0.0001,0.0001,174.008
210000,0.0,484.0,0.0,0.0636,454.5455,0.1364,-0.0148,0.0001,0.0001,177.3166
220000,0.0,484.0,0.0,0.0496,454.5455,0.1364,-0.015,0.0001,0.0001,177.1582
230000,0.0,484.0,0.0,0.0321,476.1905,0.0952,-0.0146,0.0001,0.0001,173.6485
240000,0.0,484.0,0.0,0.0614,454.5455,0.1364,-0.0161,0.0001,0.0001,173.6477
250000,0.0,484.0,0.0,0.0283,476.1905,0.0476,-0.0156,0.0001,0.0001,178.1241
260000,0.0,484.0,0.0,0.015,476.1905,0.0476,-0.015,0.0001,0.0001,171.9669
270000,0.0,484.0,0.0,0.0217,476.1905,0.0952,-0.016,0.0001,0.0001,176.7589
280000,0.0,484.0,0.0,0.0122,500.0,0.05,-0.0146,0.0001,0.0001,173.3175
