env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
30390,,,70,369.0804,67.0453,,,,,,,,,,
30500,,,,,,0.4975,0.5976,0.1584,-969.6865,73.698,0.1476,-0.3255,15382.0586,12428.7568,22.8664
30504,,,114,564.8214,69.9397,,,,,,,,,,
30552,,,48,217.5325,68.9306,,,,,,,,,,
30659,,,107,496.9284,70.3349,,,,,,,,,,
30711,,,52,265.6686,70.6929,,,,,,,,,,
30745,,,34,155.7457,70.9625,,,,,,,,,,
30785,,,40,193.3626,70.9111,,,,,,,,,,
30814,,,29,134.8597,70.9917,,,,,,,,,,
30863,,,49,228.3857,70.2285,,,,,,,,,,
30913,,,50,238.6983,69.9535,,,,,,,,,,
30963,,,50,232.2004,69.5604,,,,,,,,,,
31000,,,,,,0.4982,0.5971,0.1661,-966.4006,64.4947,0.1422,-0.3204,14737.0186,8522.8037,30.2387
31029,,,66,316.6171,69.587,,,,,,,,,,
31085,,,56,283.4704,69.473,,,,,,,,,,
31133,,,48,250.3148,69.3939,,,,,,,,,,
31190,,,57,303.7567,69.7147,,,,,,,,,,
31232,,,42,193.0035,69.9157,,,,,,,,,,
31281,,,49,249.7194,69.4882,,,,,,,,,,
31342,,,61,293.7308,69.4052,,,,,,,,,,
31450,,,108,563.4406,69.8727,,,,,,,,,,
31500,,,,,,0.5254,0.6041,0.1853,-993.4541,52.3224,0.1576,-0.3591,13652.5879,15792.1543,30.3248
31505,,,55,260.1144,69.7459,,,,,,,,,,
31528,,,23,110.2074,69.5647,,,,,,,,,,
31593,,,65,309.285,69.4148,,,,,,,,,,
31618,,,25,118.748,69.469,,,,,,,,,,
31670,,,52,255.3879,68.9384,,,,,,,,,,
31711,,,41,203.5711,69.4266,,,,,,,,,,
31754,,,43,214.2714,69.1282,,,,,,,,,,
31781,,,27,123.9544,69.5205,,,,,,,,,,
31890,,,109,536.2114,69.177,,,,,,,,,,
31955,,,65,319.1797,69.3962,,,,,,,,,,
32000,,,,,,0.4633,0.6083,0.1521,-1024.3781,74.5803,0.124,-0.2952,15712.3164,24197.4863,27.7947
32038,,,83,467.4773,69.371,,,,,,,,,,
32061,,,23,105.8443,69.845,,,,,,,,,,
32087,,,26,125.0062,68.9148,,,,,,,,,,
32121,,,34,153.2405,69.3383,,,,,,,,,,
32167,,,46,249.8821,70.1771,,,,,,,,,,
32224,,,57,263.1715,70.3848,,,,,,,,,,
32250,,,26,130.7673,70.4771,,,,,,,,,,
32315,,,65,282.827,71.6285,,,,,,,,,,
32368,,,53,269.7006,70.4305,,,,,,,,,,
32415,,,47,241.6419,70.4666,,,,,,,,,,
32464,,,49,227.2263,69.6978,,,,,,,,,,
32500,,,,,,0.4849,0.5969,0.1846,-1055.9208,62.3957,0.1229,-0.3494,12205.3467,8349.3945,24.8047
32513,,,49,254.8979,70.1929,,,,,,,,,,
32557,,,44,236.372,70.7053,,,,,,,,,,
32601,,,44,217.6988,70.2306,,,,,,,,,,
32656,,,55,294.4692,70.4448,,,,,,,,,,
32690,,,34,173.7865,70.5475,,,,,,,,,,
32758,,,68,317.7313,70.5139,,,,,,,,,,
32799,,,41,217.7327,70.5171,,,,,,,,,,
32820,,,21,103.1311,70.5337,,,,,,,,,,
32843,,,23,112.5502,70.7409,,,,,,,,,,
32909,,,66,302.5556,69.9548,,,,,,,,,,
32989,,,80,449.7138,69.9048,,,,,,,,,,
33000,,,,,,0.424,0.6103,0.1541,-1052.1771,55.806,0.0993,-0.2899,8973.123,7805.2627,34.9787
33013,,,24,118.2837,69.5058,,,,,,,,,,
33056,,,43,210.8288,69.9805,,,,,,,,,,
33112,,,56,255.881,69.5789,,,,,,,,,,
33156,,,44,217.4219,70.3556,,,,,,,,,,
33207,,,51,249.9349,70.5827,,,,,,,,,,
33251,,,44,218.3967,70.6455,,,,,,,,,,
33295,,,44,210.8465,69.0911,,,,,,,,,,
33324,,,29,143.5423,70.6021,,,,,,,,,,
33373,,,49,246.8115,69.7042,,,,,,,,,,
33438,,,65,292.8328,69.7594,,,,,,,,,,
33500,,,,,,0.4366,0.6119,0.1432,-1083.3685,67.5924,0.11,-0.2735,6899.1865,8725.7666,32.481
33509,,,71,321.8068,67.827,,,,,,,,,,
33540,,,31,162.7518,69.8615,,,,,,,,,,
33587,,,47,256.8732,69.0871,,,,,,,,,,
33646,,,59,322.0233,69.4972,,,,,,,,,,
33669,,,23,113.9671,69.5934,,,,,,,,,,
33722,,,53,257.9734,70.2059,,,,,,,,,,
33749,,,27,124.9503,69.8224,,,,,,,,,,
33776,,,27,125.8755,69.615,,,,,,,,,,
33820,,,44,225.7818,70.3611,,,,,,,,,,
33868,,,48,246.7562,70.1227,,,,,,,,,,
33919,,,51,228.552,70.4703,,,,,,,,,,
33959,,,40,168.0796,70.4275,,,,,,,,,,
33998,,,39,180.9819,68.434,,,,,,,,,,
34000,,,,,,0.4637,0.6148,0.1497,-1071.0934,95.4031,0.128,-0.3044,7112.5088,10306.4707,28.5278
34036,,,38,173.9973,70.6356,,,,,,,,,,
34081,,,45,209.6118,70.3238,,,,,,,,,,
34141,,,60,256.1597,69.0294,,,,,,,,,,
34167,,,26,117.1381,68.9134,,,,,,,,,,
34213,,,46,209.3571,68.3203,,,,,,,,,,
34273,,,60,282.0183,70.2528,,,,,,,,,,
34308,,,35,179.3001,69.9809,,,,,,,,,,
34371,,,63,296.1034,70.108,,,,,,,,,,
34394,,,23,111.2482,70.2625,,,,,,,,,,
34425,,,31,163.9202,70.2452,,,,,,,,,,
34454,,,29,150.5562,70.1819,,,,,,,,,,
34500,,,,,,0.4171,0.6047,0.1492,-1120.3414,70.1962,0.0956,-0.2897,11553.2969,15314.3662,31.802
34523,,,69,342.152,70.2374,,,,,,,,,,
34548,,,25,119.119,69.6043,,,,,,,,,,
34620,,,72,372.0916,70.1854,,,,,,,,,,
34664,,,44,200.6648,70.4578,,,,,,,,,,
34720,,,56,256.8099,70.1847,,,,,,,,,,
34743,,,23,102.7057,70.2282,,,,,,,,,,
34762,,,19,87.9638,70.1431,,,,,,,,,,
34834,,,72,366.5629,69.2986,,,,,,,,,,
34868,,,34,163.3006,70.3521,,,,,,,,,,
34894,,,26,128.9106,69.3302,,,,,,,,,,
34921,,,27,128.1025,70.5494,,,,,,,,,,
34942,,,21,99.3487,69.8469,,,,,,,,,,
34996,,,54,243.1334,69.2115,,,,,,,,,,
35000,,,,,,0.3801,0.6084,0.1145,-1048.9648,161.0422,0.0902,-0.2156,24926.1445,60224.5,146.1577
35000,261.6103,49.1,,,,,,,,,,,,,
35018,,,22,109.768,35.8262,,,,,,,,,,
35048,,,30,154.2351,66.5779,,,,,,,,,,
35085,,,37,196.7516,68.9984,,,,,,,,,,
35120,,,35,180.2894,69.202,,,,,,,,,,
35190,,,70,338.3566,69.3646,,,,,,,,,,
35267,,,77,390.315,69.4688,,,,,,,,,,
35397,,,130,605.061,67.5853,,,,,,,,,,
35434,,,37,164.5062,70.0797,,,,,,,,,,
35481,,,47,236.0158,70.3716,,,,,,,,,,
35500,,,,,,0.4204,0.6125,0.1316,-1046.2028,55.3556,0.1058,-0.2613,12560.8438,14480.8887,42.8339
35504,,,23,108.2157,70.9483,,,,,,,,,,
35591,,,87,455.3239,70.4571,,,,,,,,,,
35617,,,26,129.4589,70.7067,,,,,,,,,,
35641,,,24,118.326,69.858,,,,,,,,,,
35713,,,72,365.0746,70.3221,,,,,,,,,,
35761,,,48,230.5592,70.4732,,,,,,,,,,
35801,,,40,201.4678,70.273,,,,,,,,,,
35849,,,48,264.3025,70.7458,,,,,,,,,,
35908,,,59,304.1267,69.8477,,,,,,,,,,
35968,,,60,292.459,65.8543,,,,,,,,,,
36000,,,,,,0.4036,0.6081,0.1298,-1044.798,60.2928,0.099,-0.2555,11205.5664,12511.1289,40.6448
36057,,,89,422.74,69.2005,,,,,,,,,,
36099,,,42,217.4735,70.1656,,,,,,,,,,
36156,,,57,288.1743,70.1109,,,,,,,,,,
36218,,,62,325.0379,70.1043,,,,,,,,,,
36267,,,49,246.2055,69.9205,,,,,,,,,,
36321,,,54,281.787,69.0241,,,,,,,,,,
36388,,,67,340.4295,69.3811,,,,,,,,,,
36458,,,70,358.6015,69.718,,,,,,,,,,
36500,,,,,,0.4015,0.6106,0.1417,-1072.8944,56.9127,0.0924,-0.2688,16929.9258,22933.0273,41.056
36520,,,62,339.6784,67.5502,,,,,,,,,,
36582,,,62,317.9042,69.7806,,,,,,,,,,
36674,,,92,464.2057,69.8963,,,,,,,,,,
36742,,,68,342.1525,69.9872,,,,,,,,,,
36791,,,49,210.7727,70.2747,,,,,,,,,,
36863,,,72,317.2366,70.64,,,,,,,,,,
36970,,,107,502.9279,70.6343,,,,,,,,,,
37000,,,,,,0.4307,0.6149,0.1373,-1092.4071,56.4372,0.1122,-0.2636,19560.0215,41367.2969,36.1544
37017,,,47,223.9754,70.0797,,,,,,,,,,
37046,,,29,145.84,70.7069,,,,,,,,,,
37120,,,74,349.1464,70.4608,,,,,,,,,,
37162,,,42,226.468,70.0915,,,,,,,,,,
37238,,,76,350.2747,69.7853,,,,,,,,,,
37293,,,55,277.3102,71.2457,,,,,,,,,,
37320,,,27,133.9226,69.5861,,,,,,,,,,
37368,,,48,249.2899,69.2055,,,,,,,,,,
37421,,,53,244.6804,69.2467,,,,,,,,,,
37477,,,56,299.5892,66.4394,,,,,,,,,,
37500,,,,,,0.4034,0.615,0.132,-1068.1246,59.1851,0.0994,-0.2605,16711.873,19174.0391,61.8143
37550,,,73,389.3186,67.7094,,,,,,,,,,
37593,,,43,195.3812,70.4225,,,,,,,,,,
37653,,,60,266.2116,70.5861,,,,,,,,,,
37683,,,30,145.2977,70.2623,,,,,,,,,,
37741,,,58,266.4491,69.2186,,,,,,,,,,
37768,,,27,118.3736,68.84,,,,,,,,,,
37803,,,35,180.8883,70.1551,,,,,,,,,,
37836,,,33,160.0212,70.3105,,,,,,,,,,
37863,,,27,114.8663,70.13,,,,,,,,,,
37889,,,26,117.7481,70.2132,,,,,,,,,,
37947,,,58,277.8672,68.6398,,,,,,,,,,
37984,,,37,177.2115,69.1002,,,,,,,,,,
38000,,,,,,0.3842,0.612,0.1268,-1078.1432,58.6948,0.09,-0.2411,10396.3848,10512.2773,62.8577
38072,,,88,464.5591,69.1435,,,,,,,,,,
38110,,,38,177.4297,69.5379,,,,,,,,,,
38161,,,51,259.6103,69.4285,,,,,,,,,,
38203,,,42,213.9418,69.4533,,,,,,,,,,
38264,,,61,315.86,69.5853,,,,,,,,,,
38361,,,97,465.4819,70.0865,,,,,,,,,,
38412,,,51,273.5014,69.5892,,,,,,,,,,
38470,,,58,307.8989,69.4728,,,,,,,,,,
38500,,,,,,0.3839,0.6033,0.1233,-1144.3949,63.6819,0.091,-0.2409,13702.6777,11930.6143,32.4607
38536,,,66,335.1944,69.3632,,,,,,,,,,
38598,,,62,325.8913,69.4368,,,,,,,,,,
38659,,,61,310.6194,69.1811,,,,,,,,,,
38735,,,76,380.7871,69.3877,,,,,,,,,,
38794,,,59,260.4248,69.8707,,,,,,,,,,
38847,,,53,260.7644,69.8621,,,,,,,,,,
38885,,,38,179.7581,69.7752,,,,,,,,,,
38964,,,79,407.9147,69.2065,,,,,,,,,,
39000,,,,,,0.4247,0.6077,0.1318,-1072.71,267.1903,0.1116,-0.2649,15660.4238,32480.668,36.0451
39002,,,38,179.0014,69.2995,,,,,,,,,,
39026,,,24,119.6059,69.3089,,,,,,,,,,
39066,,,40,184.9261,69.2936,,,,,,,,,,
39118,,,52,288.9511,68.7801,,,,,,,,,,
39136,,,18,87.2711,69.4417,,,,,,,,,,
39193,,,57,298.7711,69.2926,,,,,,,,,,
39208,,,15,71.5393,69.564,,,,,,,,,,
39223,,,15,71.569,69.1322,,,,,,,,,,
39254,,,31,144.3105,68.8528,,,,,,,,,,
39274,,,20,95.2872,68.8416,,,,,,,,,,
39292,,,18,86.7168,70.0326,,,,,,,,,,
39326,,,34,167.7156,70.0587,,,,,,,,,,
39347,,,21,99.4066,69.8093,,,,,,,,,,
39400,,,53,247.7189,70.3064,,,,,,,,,,
39423,,,23,113.1754,70.0347,,,,,,,,,,
39452,,,29,145.983,70.196,,,,,,,,,,
39475,,,23,112.1617,69.999,,,,,,,,,,
39500,,,,,,0.3778,0.6123,0.1229,-1098.2802,70.3658,0.089,-0.2477,10504.9512,9518.0996,49.9467
39532,,,57,291.1513,67.6512,,,,,,,,,,
39611,,,79,390.712,69.298,,,,,,,,,,
39695,,,84,419.0055,68.709,,,,,,,,,,
39766,,,71,358.3873,69.3672,,,,,,,,,,
39803,,,37,168.7909,69.3452,,,,,,,,,,
39832,,,29,135.6074,67.7898,,,,,,,,,,
39890,,,58,252.3227,68.0328,,,,,,,,,,
39937,,,47,246.815,67.9928,,,,,,,,,,
39994,,,57,303.6666,69.2924,,,,,,,,,,
40000,,,,,,0.4328,0.6163,0.1419,-1060.4482,79.7369,0.1108,-0.2821,14720.7207,11913.0117,38.3017
40000,436.1146,99.2,,,,,,,,,,,,,
40038,,,44,203.4061,38.0087,,,,,,,,,,
40112,,,74,381.2885,69.1629,,,,,,,,,,
40174,,,62,333.3575,68.0596,,,,,,,,,,
40223,,,49,252.0388,69.512,,,,,,,,,,
40321,,,98,486.3953,68.1118,,,,,,,,,,
40393,,,72,336.7449,69.6729,,,,,,,,,,
40442,,,49,204.0606,69.7662,,,,,,,,,,
40497,,,55,253.4956,69.2169,,,,,,,,,,
40500,,,,,,0.4339,0.6179,0.1559,-1156.6102,64.5815,0.1043,-0.2983,9898.5,12374.583,31.4453
40554,,,57,275.7038,69.4669,,,,,,,,,,
40606,,,52,244.495,69.155,,,,,,,,,,
40675,,,69,361.91,69.3055,,,,,,,,,,
40731,,,56,262.0982,69.4133,,,,,,,,,,
40782,,,51,266.3599,69.3007,,,,,,,,,,
40852,,,70,348.9676,69.3767,,,,,,,,,,
40905,,,53,254.3518,69.2475,,,,,,,,,,
40968,,,63,328.1243,69.2156,,,,,,,,,,
41000,,,,,,0.3669,0.6135,0.1239,-1162.2612,54.4792,0.082,-0.2442,7810.9048,10204.7285,38.9002
41028,,,60,262.9041,69.2654,,,,,,,,,,
41075,,,47,227.2993,69.5849,,,,,,,,,,
41155,,,80,353.6163,69.6832,,,,,,,,,,
41216,,,61,321.9743,69.9206,,,,,,,,,,
41290,,,74,363.3575,69.5132,,,,,,,,,,
41357,,,67,355.6153,68.9976,,,,,,,,,,
41400,,,43,226.8993,70.3508,,,,,,,,,,
41455,,,55,302.5546,70.1261,,,,,,,,,,
41500,,,,,,0.4001,0.6174,0.1373,-1133.0712,93.7363,0.0931,-0.2638,8604.9102,9184.001,65.3396
41518,,,63,303.5931,70.2861,,,,,,,,,,
41577,,,59,317.0631,69.9513,,,,,,,,,,
41666,,,89,461.7505,69.9194,,,,,,,,,,
41731,,,65,305.3803,68.9449,,,,,,,,,,
41781,,,50,236.1928,69.7309,,,,,,,,,,
41827,,,46,206.2762,69.7251,,,,,,,,,,
41881,,,54,263.4526,69.6638,,,,,,,,,,
41938,,,57,297.4053,69.5324,,,,,,,,,,
41996,,,58,304.9035,69.5388,,,,,,,,,,
42000,,,,,,0.4146,0.6169,0.1389,-1160.4855,73.1181,0.0988,-0.2796,11447.4023,21987.0215,51.6497
42018,,,22,103.1196,69.296,,,,,,,,,,
42082,,,64,332.5863,67.2852,,,,,,,,,,
42153,,,71,372.7364,69.8959,,,,,,,,,,
42209,,,56,261.3638,70.1289,,,,,,,,,,
42250,,,41,208.195,71.4819,,,,,,,,,,
42322,,,72,333.9223,71.5747,,,,,,,,,,
42398,,,76,334.8922,69.2985,,,,,,,,,,
42454,,,56,279.8977,69.5451,,,,,,,,,,
42500,,,,,,0.4017,0.6131,0.1345,-1153.1672,83.0986,0.0942,-0.257,11514.6309,9922.2422,21.6755
42545,,,91,391.5437,70.2418,,,,,,,,,,
42599,,,54,276.7561,70.789,,,,,,,,,,
42631,,,32,154.2748,70.205,,,,,,,,,,
42674,,,43,205.9931,70.4398,,,,,,,,,,
42707,,,33,152.6063,69.6015,,,,,,,,,,
42750,,,43,218.8379,70.4709,,,,,,,,,,
42800,,,50,238.1625,70.2345,,,,,,,,,,
42847,,,47,231.7928,70.4052,,,,,,,,,,
42913,,,66,350.8725,70.3409,,,,,,,,,,
42954,,,41,190.907,70.6,,,,,,,,,,
43000,,,,,,0.4476,0.6093,0.1472,-1098.7177,51.1639,0.1175,-0.2914,9441.0781,11949.2314,23.8211
43000,,,46,239.908,70.31,,,,,,,,,,
43031,,,31,139.7979,70.8588,,,,,,,,,,
43052,,,21,99.1344,71.0257,,,,,,,,,,
43072,,,20,95.2705,70.8186,,,,,,,,,,
43124,,,52,254.2912,70.9046,,,,,,,,,,
43172,,,48,218.1486,70.2004,,,,,,,,,,
43230,,,58,264.3617,70.6611,,,,,,,,,,
43294,,,64,349.39,70.3642,,,,,,,,,,
43338,,,44,207.4308,70.7019,,,,,,,,,,
43389,,,51,242.5963,70.4068,,,,,,,,,,
43425,,,36,161.5039,70.0784,,,,,,,,,,
43480,,,55,281.1061,69.6772,,,,,,,,,,
43500,,,,,,0.4132,0.6195,0.1488,-1125.6309,65.5954,0.0986,-0.288,12014.459,12797.877,30.0877
43508,,,28,129.5143,69.5736,,,,,,,,,,
43571,,,63,334.5071,69.3951,,,,,,,,,,
43623,,,52,255.155,69.4725,,,,,,,,,,
43673,,,50,222.2483,69.785,,,,,,,,,,
43728,,,55,287.6479,69.8021,,,,,,,,,,
43774,,,46,244.4931,68.895,,,,,,,,,,
43819,,,45,238.4084,69.707,,,,,,,,,,
43870,,,51,258.2665,69.4168,,,,,,,,,,
43919,,,49,243.3536,69.4707,,,,,,,,,,
44000,,,,,,0.416,0.6139,0.1422,-1115.3817,81.8101,0.1007,-0.2676,12384.1416,18554.791,41.4951
44004,,,85,439.513,69.5097,,,,,,,,,,
44061,,,57,268.4233,68.6017,,,,,,,,,,
44111,,,50,227.9788,69.8841,,,,,,,,,,
44173,,,62,328.9626,69.4732,,,,,,,,,,
44236,,,63,297.3993,69.2824,,,,,,,,,,
44290,,,54,270.7013,68.7246,,,,,,,,,,
44345,,,55,293.2215,69.4294,,,,,,,,,,
44440,,,95,495.01,69.2286,,,,,,,,,,
44482,,,42,210.9535,69.6072,,,,,,,,,,
44500,,,,,,0.4309,0.6045,0.1461,-1123.1346,53.5252,0.1096,-0.2892,8712.8066,15988.4238,27.7096
44546,,,64,323.3416,69.3096,,,,,,,,,,
44600,,,54,270.2806,69.2841,,,,,,,,,,
44691,,,91,473.6193,68.602,,,,,,,,,,
44741,,,50,222.613,69.793,,,,,,,,,,
44834,,,93,445.7192,69.9128,,,,,,,,,,
44917,,,83,442.9509,69.4494,,,,,,,,,,
44958,,,41,184.391,70.5421,,,,,,,,,,
45000,,,,,,0.4612,0.609,0.1838,-1094.2491,54.538,0.1081,-0.3446,11524.3477,9812.5137,40.1818
45000,374.7412,70.6,,,,,,,,,,,,,
45030,,,72,387.7312,51.6864,,,,,,,,,,
45066,,,36,161.5027,70.7175,,,,,,,,,,
45147,,,81,393.8124,70.4546,,,,,,,,,,
45197,,,50,225.4823,61.0943,,,,,,,,,,
45278,,,81,419.8575,64.3189,,,,,,,,,,
45325,,,47,215.8148,70.4961,,,,,,,,,,
45447,,,122,537.7282,70.5957,,,,,,,,,,
45491,,,44,191.2199,70.8083,,,,,,,,,,
45500,,,,,,0.4616,0.6166,0.1505,-1102.4026,89.0402,0.119,-0.2949,10851.4619,8112.4976,34.723
45570,,,79,427.1641,70.7162,,,,,,,,,,
45629,,,59,304.9798,70.6122,,,,,,,,,,
45677,,,48,245.3194,70.6724,,,,,,,,,,
45724,,,47,239.7275,70.1647,,,,,,,,,,
45780,,,56,292.2169,70.3985,,,,,,,,,,
45854,,,74,392.0995,70.8225,,,,,,,,,,
45904,,,50,251.4983,70.6187,,,,,,,,,,
45987,,,83,413.8335,70.5976,,,,,,,,,,
46000,,,,,,0.4114,0.6159,0.142,-1105.6892,59.4104,0.0914,-0.2717,10263.8877,13036.4648,25.3831
46025,,,38,185.1887,70.6488,,,,,,,,,,
46074,,,49,219.4428,70.7143,,,,,,,,,,
46124,,,50,276.7468,70.6934,,,,,,,,,,
46183,,,59,281.8834,70.8479,,,,,,,,,,
46235,,,52,254.3127,70.6029,,,,,,,,,,
46283,,,48,244.1161,69.675,,,,,,,,,,
46327,,,44,211.1737,69.8366,,,,,,,,,,
46395,,,68,328.0339,70.5726,,,,,,,,,,
46433,,,38,192.6356,70.8005,,,,,,,,,,
46479,,,46,182.872,70.6298,,,,,,,,,,
46500,,,,,,0.4189,0.6149,0.1423,-1055.0297,151.6021,0.0954,-0.2797,20063.0859,19634.834,27.2486
46536,,,57,305.4161,70.1526,,,,,,,,,,
46568,,,32,145.556,69.8941,,,,,,,,,,
46615,,,47,243.3535,69.9302,,,,,,,,,,
46673,,,58,285.6934,69.9992,,,,,,,,,,
46733,,,60,262.1644,70.7231,,,,,,,,,,
46775,,,42,186.1992,69.4587,,,,,,,,,,
46840,,,65,288.7528,70.4894,,,,,,,,,,
46888,,,48,216.3215,69.7931,,,,,,,,,,
46947,,,59,325.6453,70.0176,,,,,,,,,,
47000,,,,,,0.4263,0.6191,0.1493,-1033.014,95.8639,0.0965,-0.2856,12336.4824,14861.7422,17.5003
47036,,,89,478.9857,70.5572,,,,,,,,,,
47090,,,54,284.5594,70.4949,,,,,,,,,,
47151,,,61,318.1665,70.2478,,,,,,,,,,
47211,,,60,320.0513,70.4857,,,,,,,,,,
47255,,,44,226.0565,71.3164,,,,,,,,,,
47306,,,51,261.9727,72.2806,,,,,,,,,,
47347,,,41,208.5439,70.6075,,,,,,,,,,
47407,,,60,324.258,70.6104,,,,,,,,,,
47470,,,63,284.6671,70.1844,,,,,,,,,,
47500,,,,,,0.4084,0.6198,0.1362,-1105.3728,115.8523,0.0946,-0.2691,12706.582,28633.7207,22.3526
47524,,,54,267.7938,70.31,,,,,,,,,,
47627,,,103,485.9429,70.1421,,,,,,,,,,
47681,,,54,245.3662,70.4695,,,,,,,,,,
47749,,,68,326.1529,70.3149,,,,,,,,,,
47769,,,20,92.6008,70.1613,,,,,,,,,,
47788,,,19,87.4137,69.9229,,,,,,,,,,
47833,,,45,206.29,68.928,,,,,,,,,,
47898,,,65,299.5027,70.704,,,,,,,,,,
47968,,,70,345.3568,70.3163,,,,,,,,,,
48000,,,,,,0.443,0.6228,0.1536,-1069.7909,89.0202,0.108,-0.2939,14919.8164,16204.6553,34.516
48018,,,50,257.7691,70.0725,,,,,,,,,,
48069,,,51,228.8109,70.3711,,,,,,,,,,
48129,,,60,309.1132,70.2595,,,,,,,,,,
48174,,,45,198.3462,70.2145,,,,,,,,,,
48239,,,65,324.8194,70.3005,,,,,,,,,,
48303,,,64,320.7308,70.1733,,,,,,,,,,
48364,,,61,291.6089,70.3777,,,,,,,,,,
48428,,,64,337.5416,70.2253,,,,,,,,,,
48481,,,53,264.7459,70.2202,,,,,,,,,,
48500,,,,,,0.452,0.6172,0.1473,-1086.4221,76.4173,0.1185,-0.2797,14339.5723,11545.6299,30.802
48543,,,62,324.8548,70.4295,,,,,,,,,,
48612,,,69,300.6271,70.3176,,,,,,,,,,
48660,,,48,242.8763,70.5155,,,,,,,,,,
48710,,,50,241.9222,70.2455,,,,,,,,,,
48762,,,52,256.5919,70.3142,,,,,,,,,,
48818,,,56,283.0233,70.3448,,,,,,,,,,
48876,,,58,310.1018,70.2742,,,,,,,,,,
48952,,,76,380.2154,70.0223,,,,,,,,,,
49000,,,,,,0.4772,0.6137,0.167,-1044.5129,53.1002,0.1223,-0.32,13294.4941,10020.9424,28.0082
49009,,,57,267.9018,70.3164,,,,,,,,,,
49049,,,40,181.3038,70.4834,,,,,,,,,,
49122,,,73,370.9976,70.4576,,,,,,,,,,
49164,,,42,194.9651,70.3109,,,,,,,,,,
49216,,,52,266.0894,70.2983,,,,,,,,,,
49279,,,63,290.0208,70.5635,,,,,,,,,,
49323,,,44,210.2107,70.1741,,,,,,,,,,
49394,,,71,346.2363,70.4019,,,,,,,,,,
49473,,,79,433.4931,70.298,,,,,,,,,,
49500,,,,,,0.4397,0.6185,0.1433,-1024.4385,147.2114,0.111,-0.2861,13258.4824,16170.8926,25.8746
49518,,,45,233.6684,70.7575,,,,,,,,,,
49600,,,82,445.6374,70.2555,,,,,,,,,,
49671,,,71,328.2021,70.4954,,,,,,,,,,
49731,,,60,313.5303,70.4884,,,,,,,,,,
49788,,,57,293.2744,70.5658,,,,,,,,,,
49855,,,67,336.5971,70.8076,,,,,,,,,,
49877,,,22,97.9129,70.7524,,,,,,,,,,
49930,,,53,261.1861,70.893,,,,,,,,,,
50000,,,,,,0.4333,0.6143,0.1523,-1054.7084,81.7399,0.1032,-0.3133,10723.0928,15006.1562,34.2651
50000,97.5619,21.0,,,,,,,,,,,,,
50024,,,94,494.906,65.1385,,,,,,,,,,
50062,,,38,196.3185,70.4362,,,,,,,,,,
50096,,,34,148.5784,70.615,,,,,,,,,,
50148,,,52,278.8007,70.5712,,,,,,,,,,
50214,,,66,313.3716,70.481,,,,,,,,,,
50261,,,47,241.4571,70.7042,,,,,,,,,,
50346,,,85,391.2172,70.1158,,,,,,,,,,
50446,,,100,436.6359,70.561,,,,,,,,,,
50500,,,,,,0.4713,0.6221,0.157,-1018.7708,70.2246,0.1216,-0.3081,15915.3281,19970.1074,26.56
50518,,,72,336.3849,69.9057,,,,,,,,,,
50567,,,49,245.322,70.3079,,,,,,,,,,
50620,,,53,258.2931,70.0507,,,,,,,,,,
50678,,,58,271.4568,70.1801,,,,,,,,,,
50728,,,50,268.8139,70.2764,,,,,,,,,,
50776,,,48,247.7883,70.1376,,,,,,,,,,
50864,,,88,440.7259,70.1381,,,,,,,,,,
50916,,,52,260.766,70.3063,,,,,,,,,,
50974,,,58,315.2014,68.9745,,,,,,,,,,
51000,,,,,,0.4031,0.6202,0.1356,-1038.6976,65.7286,0.0904,-0.2692,8138.4756,6907.2744,24.8241
51014,,,40,203.8567,69.7703,,,,,,,,,,
51104,,,90,470.4148,70.1559,,,,,,,,,,
51147,,,43,220.8651,70.4342,,,,,,,,,,
51205,,,58,299.9885,69.6875,,,,,,,,,,
51256,,,51,227.5091,69.962,,,,,,,,,,
51304,,,48,244.4771,69.5168,,,,,,,,,,
51346,,,42,220.52,70.0724,,,,,,,,,,
51443,,,97,502.8941,69.9999,,,,,,,,,,
51500,,,,,,0.4025,0.6193,0.1385,-1010.6965,72.7765,0.0889,-0.2637,9546.9727,14375.042,39.6972
51540,,,97,427.4098,69.5848,,,,,,,,,,
51606,,,66,354.3499,69.4916,,,,,,,,,,
51682,,,76,352.085,70.0166,,,,,,,,,,
51746,,,64,309.4263,69.2153,,,,,,,,,,
51789,,,43,222.3627,69.7899,,,,,,,,,,
51833,,,44,191.4045,70.0529,,,,,,,,,,
51882,,,49,225.9561,70.2377,,,,,,,,,,
51945,,,63,328.6486,69.0133,,,,,,,,,,
51979,,,34,158.1057,69.4761,,,,,,,,,,
52000,,,,,,0.3815,0.6292,0.1302,-949.6428,100.8982,0.0823,-0.2539,8624.793,17742.2441,31.7888
52058,,,79,348.8418,69.0256,,,,,,,,,,
52123,,,65,347.0265,69.0135,,,,,,,,,,
52213,,,90,429.6651,68.9911,,,,,,,,,,
52269,,,56,295.0001,69.1823,,,,,,,,,,
52332,,,63,342.2138,70.6545,,,,,,,,,,
52369,,,37,175.3982,70.302,,,,,,,,,,
52422,,,53,246.9664,69.962,,,,,,,,,,
52463,,,41,203.4347,69.5508,,,,,,,,,,
