env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
89500,,,1.9066,0.8469,0.669,-199.2629,6.0543,0.2525,-1.3042,3.0782,70.7215,1.951,,,
90000,,,1.9103,0.838,0.6544,-199.5212,6.7265,0.2855,-1.2757,3.2094,49.0699,1.7218,,,
90000,3590.1877,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,3333.916,72.1491
90500,,,1.9031,0.8392,0.6499,-196.7245,5.9786,0.2832,-1.2895,3.0242,41.0383,2.4255,,,
91000,,,1.8716,0.8278,0.6319,-202.5011,7.5878,0.2721,-1.2662,3.0409,76.9669,2.2777,,,
91000,,,,,,,,,,,,,1000,3372.2818,84.7462
91500,,,1.8976,0.8389,0.6553,-202.9214,5.6452,0.2587,-1.3057,3.1578,30.0466,1.6366,,,
92000,,,1.8184,0.831,0.6301,-200.6309,5.4003,0.2274,-1.2731,3.3468,76.8749,1.3883,,,
92000,,,,,,,,,,,,,1000,3410.3358,84.9191
92500,,,1.8516,0.8316,0.6267,-202.2961,4.841,0.2566,-1.2656,2.991,55.6416,1.3262,,,
93000,,,1.9109,0.8441,0.6802,-207.9861,5.939,0.2577,-1.3259,3.06,31.4581,2.0087,,,
93000,,,,,,,,,,,,,1000,3442.9578,87.0476
93500,,,1.8956,0.8446,0.6376,-205.0781,5.9926,0.2803,-1.2544,2.9498,77.7004,1.6687,,,
94000,,,1.8917,0.8431,0.6583,-208.0528,7.9236,0.2542,-1.3116,3.3677,39.0796,1.9612,,,
94000,,,,,,,,,,,,,1000,3481.8529,84.7899
94500,,,1.9279,0.8512,0.671,-211.4432,7.1157,0.2465,-1.3233,3.1881,43.2472,1.8099,,,
95000,,,1.9008,0.8456,0.6653,-208.83,6.649,0.2476,-1.3373,3.0792,51.2583,2.1452,,,
95000,3715.8176,1000.0,,,,,,,,,,,,,
95000,,,,,,,,,,,,,1000,3468.1554,72.4717
95500,,,1.8781,0.8518,0.6709,-213.3562,6.1988,0.2183,-1.3545,2.9706,51.9113,1.6252,,,
96000,,,1.85,0.8485,0.6593,-211.7818,6.447,0.2151,-1.3477,2.9983,105.6794,1.6115,,,
96000,,,,,,,,,,,,,1000,3513.6048,85.3401
96500,,,1.8925,0.8444,0.6547,-218.3362,7.1096,0.2606,-1.2975,3.3324,112.6988,1.6732,,,
97000,,,1.9235,0.857,0.6781,-215.6816,6.2867,0.2489,-1.3021,2.7367,20.8268,1.6375,,,
97000,,,,,,,,,,,,,1000,3607.1386,84.6516
97500,,,1.9248,0.8437,0.6678,-221.2138,6.9823,0.2634,-1.3286,3.1173,28.5164,1.5153,,,
98000,,,1.8788,0.8473,0.6558,-218.6453,9.9802,0.2475,-1.3103,3.6857,39.3976,1.6398,,,
98000,,,,,,,,,,,,,1000,3499.0172,85.8026
98500,,,1.8826,0.8413,0.6536,-217.0404,9.5739,0.2565,-1.2749,3.1785,36.107,2.4374,,,
99000,,,1.872,0.845,0.6398,-224.1623,6.8107,0.2505,-1.2922,3.4165,59.8985,1.7023,,,
99000,,,,,,,,,,,,,1000,3664.6394,84.5767
99500,,,1.8378,0.8419,0.6135,-221.2532,9.2112,0.2418,-1.2301,3.5392,35.6241,1.926,,,
100000,,,1.9071,0.8495,0.6598,-228.1714,6.6795,0.2605,-1.3081,4.669,108.4777,1.864,,,
100000,4001.6926,1000.0,,,,,,,,,,,,,
100000,,,,,,,,,,,,,1000,3737.3605,72.1373
100500,,,1.8678,0.8574,0.6535,-222.1964,7.2576,0.2388,-1.3105,4.8744,92.3687,2.2625,,,
101000,,,1.8764,0.849,0.6461,-224.0697,6.8724,0.2502,-1.3268,3.1011,56.3877,2.0013,,,
101000,,,,,,,,,,,,,1000,3841.7265,82.5287
101500,,,1.8657,0.8538,0.6767,-232.9756,4.8644,0.2084,-1.3444,2.6698,52.3113,1.6604,,,
102000,,,1.8874,0.8485,0.6508,-227.5238,6.084,0.2516,-1.3293,2.9902,58.3414,1.7638,,,
102000,,,,,,,,,,,,,1000,3737.9274,84.6134
102500,,,1.8733,0.8562,0.6463,-236.3991,8.5043,0.2334,-1.2744,3.2438,69.4408,1.8829,,,
103000,,,1.9036,0.8543,0.6355,-233.7007,7.3667,0.2748,-1.2682,3.5605,137.6605,2.3038,,,
103000,,,,,,,,,,,,,1000,3867.0425,84.6305
103500,,,1.8677,0.8533,0.6534,-230.4339,10.6898,0.2251,-1.3054,3.4019,51.4086,2.1417,,,
104000,,,1.8883,0.8692,0.644,-236.6071,7.6452,0.2434,-1.2557,3.8182,95.3911,2.4291,,,
104000,,,,,,,,,,,,,1000,3920.4648,85.9722
104500,,,1.8839,0.8534,0.6339,-239.6957,6.9234,0.2617,-1.2959,3.206,60.0174,2.8235,,,
105000,,,1.9023,0.8563,0.6663,-244.1826,6.8877,0.2485,-1.3272,3.2362,42.3974,2.2767,,,
105000,4161.0699,1000.0,,,,,,,,,,,,,
105000,,,,,,,,,,,,,1000,3827.8267,69.9851
105500,,,1.875,0.8485,0.6539,-242.32,7.3033,0.2417,-1.3385,3.0236,177.7367,1.7415,,,
106000,,,1.8847,0.8595,0.6653,-249.1601,5.6154,0.2305,-1.3254,3.2324,40.9311,2.9997,,,
106000,,,,,,,,,,,,,1000,3809.2434,84.1008
106500,,,1.8743,0.8515,0.6515,-245.9617,9.568,0.2419,-1.3197,3.174,81.6826,1.8342,,,
107000,,,1.8987,0.8591,0.6706,-238.7134,8.026,0.2532,-1.3306,3.9582,105.2973,2.6655,,,
107000,,,,,,,,,,,,,1000,3996.5458,85.9184
107500,,,1.841,0.8561,0.6393,-245.553,5.8036,0.2129,-1.2851,3.099,139.4932,1.5996,,,
108000,,,1.9274,0.8643,0.6753,-247.7403,7.7347,0.2491,-1.3319,3.6613,129.3298,2.0594,,,
108000,,,,,,,,,,,,,1000,3954.9627,84.7693
108500,,,1.8978,0.8641,0.6804,-258.5378,6.6232,0.2284,-1.3231,3.6198,46.3724,1.5196,,,
109000,,,1.8334,0.863,0.625,-254.2731,7.208,0.2133,-1.2397,3.5385,79.5056,1.7974,,,
109000,,,,,,,,,,,,,1000,4005.3154,84.0628
109500,,,1.9133,0.8594,0.6616,-256.6767,8.636,0.2627,-1.3311,3.0676,40.4822,2.4449,,,
110000,,,1.9559,0.8668,0.6722,-259.2699,6.0384,0.2866,-1.3557,3.1084,33.3014,2.508,,,
110000,4178.271,1000.0,,,,,,,,,,,,,
110000,,,,,,,,,,,,,1000,3973.3005,72.2497
110500,,,1.8912,0.8606,0.6669,-257.2768,5.0004,0.2323,-1.318,3.2687,114.5198,2.1,,,
111000,,,1.9149,0.86,0.6507,-261.4406,8.1751,0.2752,-1.2557,2.9124,42.584,1.7689,,,
111000,,,,,,,,,,,,,1000,3999.1508,85.7192
111500,,,1.8641,0.8603,0.6415,-264.0597,10.7918,0.2369,-1.3057,3.4516,183.0,1.7855,,,
112000,,,1.891,0.86,0.6517,-256.2924,7.2148,0.2591,-1.3055,3.687,64.1385,2.237,,,
112000,,,,,,,,,,,,,1000,4026.1471,84.3069
112500,,,1.9056,0.8669,0.6624,-267.3533,6.6619,0.2462,-1.3179,3.2735,45.3507,2.4781,,,
113000,,,1.874,0.8596,0.6404,-263.6732,7.7303,0.2477,-1.2718,3.8352,131.1312,2.3974,,,
113000,,,,,,,,,,,,,1000,4008.5219,84.0296
113500,,,1.9374,0.8713,0.6709,-269.1394,5.2927,0.2731,-1.3509,3.1693,90.0391,1.461,,,
114000,,,1.9202,0.8645,0.6501,-270.8125,9.6999,0.2777,-1.3236,4.3283,74.0951,1.9081,,,
114000,,,,,,,,,,,,,1000,4110.366,86.3446
114500,,,1.8752,0.8557,0.6404,-271.5926,5.7647,0.2488,-1.2558,5.2562,131.2511,1.986,,,
115000,,,1.9066,0.8616,0.6539,-274.9664,8.7843,0.2487,-1.3288,3.258,40.6716,1.7791,,,
115000,4402.4781,1000.0,,,,,,,,,,,,,
115000,,,,,,,,,,,,,1000,4097.5182,71.363
115500,,,1.849,0.8693,0.649,-275.3277,7.3646,0.2134,-1.2915,3.4831,106.6697,1.7024,,,
116000,,,1.8593,0.8703,0.6339,-278.0572,7.9322,0.2315,-1.2983,3.9043,221.3999,2.2773,,,
116000,,,,,,,,,,,,,1000,4138.6481,85.3653
116500,,,1.8606,0.8692,0.6456,-277.7061,5.7323,0.2414,-1.2999,3.6775,94.4346,2.6794,,,
117000,,,1.8867,0.8698,0.6867,-274.5771,6.3911,0.2178,-1.3163,4.0393,53.4672,2.7425,,,
117000,,,,,,,,,,,,,1000,4253.5934,85.1591
117500,,,1.8955,0.8662,0.6418,-282.7029,5.4063,0.2529,-1.3074,3.7675,159.7416,1.9342,,,
118000,,,1.8705,0.8693,0.6673,-288.9182,6.942,0.2149,-1.3542,3.6505,245.7905,1.8075,,,
118000,,,,,,,,,,,,,1000,4188.7592,84.0994
118500,,,1.9394,0.871,0.6616,-284.926,7.0784,0.2751,-1.2827,4.1438,273.3689,2.2479,,,
119000,,,1.93,0.8747,0.678,-284.6165,6.7267,0.2552,-1.3208,3.3161,65.7713,1.8848,,,
119000,,,,,,,,,,,,,1000,4141.9508,83.9471
119500,,,1.8764,0.8657,0.6628,-282.8639,7.9757,0.2298,-1.3246,3.0179,40.1338,2.2841,,,
120000,,,1.8892,0.8679,0.6941,-295.6683,9.0496,0.2153,-1.3727,4.0353,117.7112,1.4826,,,
120000,4444.6525,1000.0,,,,,,,,,,,,,
120000,,,,,,,,,,,,,1000,4252.3472,71.3103
120500,,,1.9112,0.869,0.6561,-292.8451,8.5794,0.2621,-1.3104,3.297,181.1117,2.1464,,,
121000,,,1.9444,0.869,0.6976,-299.5238,8.919,0.2569,-1.3821,3.1663,53.5347,2.593,,,
121000,,,,,,,,,,,,,1000,4329.4344,84.8693
121500,,,1.9213,0.8654,0.6618,-293.2315,11.1745,0.2625,-1.3188,3.6365,43.5474,2.1151,,,
122000,,,1.9184,0.87,0.6777,-299.3731,12.2463,0.2613,-1.3481,3.1705,112.2943,2.4188,,,
122000,,,,,,,,,,,,,1000,4153.4172,84.4459
122500,,,1.873,0.8638,0.6546,-300.2898,6.6899,0.2324,-1.3173,3.4957,190.0743,1.4557,,,
123000,,,1.9098,0.8708,0.6747,-300.8104,12.0569,0.2443,-1.3168,4.2487,107.0146,2.1286,,,
123000,,,,,,,,,,,,,1000,4195.1568,87.2715
123500,,,1.8882,0.8651,0.6653,-302.5777,13.6329,0.2369,-1.3508,3.7085,87.4316,2.3245,,,
124000,,,1.8768,0.8674,0.6432,-312.8917,18.4488,0.2393,-1.3189,3.1622,66.7061,2.8959,,,
124000,,,,,,,,,,,,,1000,4217.6391,86.4179
124500,,,1.8733,0.8779,0.6529,-298.7444,10.8697,0.219,-1.304,3.796,60.0584,2.3283,,,
125000,,,1.8718,0.8657,0.6299,-313.7016,7.6003,0.2434,-1.2579,3.3078,96.5315,2.709,,,
125000,4542.1346,1000.0,,,,,,,,,,,,,
125000,,,,,,,,,,,,,1000,4247.5559,71.4332
125500,,,1.8938,0.8706,0.6636,-314.7482,9.3471,0.2395,-1.3349,3.8114,216.4205,2.0879,,,
126000,,,1.8554,0.868,0.6506,-312.5681,6.995,0.2238,-1.2653,4.0885,53.9547,3.2063,,,
126000,,,,,,,,,,,,,1000,4281.168,85.8838
126500,,,1.9198,0.8673,0.6584,-318.0405,6.5693,0.2803,-1.2928,3.3785,43.1307,1.4231,,,
127000,,,1.9028,0.8657,0.649,-321.2949,7.6685,0.27,-1.2956,3.7536,33.2056,2.1287,,,
127000,,,,,,,,,,,,,1000,4197.3287,85.3534
127500,,,1.927,0.8656,0.6565,-321.4183,13.0084,0.2735,-1.2887,3.1339,61.4196,2.1968,,,
128000,,,1.9176,0.8796,0.6584,-322.5964,7.611,0.27,-1.3261,4.0906,105.5756,2.1698,,,
128000,,,,,,,,,,,,,1000,4315.3017,85.1822
128500,,,1.9056,0.8787,0.6734,-319.1934,7.6731,0.2357,-1.3234,4.5076,71.3139,2.6555,,,
129000,,,1.8723,0.8707,0.6478,-327.9294,7.5238,0.2408,-1.2713,4.3426,240.8229,1.2855,,,
129000,,,,,,,,,,,,,1000,4393.0608,84.9243
129500,,,1.8869,0.8779,0.6604,-319.4416,17.7645,0.2334,-1.2916,5.2697,88.5877,3.6977,,,
130000,,,1.8866,0.8678,0.6743,-332.6276,5.1162,0.2294,-1.3171,5.1391,107.0834,1.9455,,,
130000,4278.0657,1000.0,,,,,,,,,,,,,
130000,,,,,,,,,,,,,1000,4364.0365,72.7093
130500,,,1.8607,0.8677,0.6375,-329.3815,9.3557,0.244,-1.2571,4.2846,222.4749,2.4784,,,
131000,,,1.867,0.8635,0.6575,-327.885,11.3525,0.2443,-1.2916,3.4656,92.7492,1.7807,,,
131000,,,,,,,,,,,,,1000,4295.7473,83.8499
131500,,,1.8983,0.8752,0.6827,-335.0366,7.6186,0.225,-1.3256,5.691,503.8351,2.1968,,,
132000,,,1.8805,0.8684,0.6552,-333.7797,8.5929,0.2305,-1.2746,3.307,75.8725,1.8135,,,
132000,,,,,,,,,,,,,1000,4434.6642,83.7871
132500,,,1.8485,0.8685,0.6306,-338.5074,6.9247,0.2513,-1.2746,3.8217,96.2745,2.5584,,,
133000,,,1.8543,0.8734,0.6342,-338.4301,7.3457,0.2333,-1.2656,3.1896,44.8754,1.9006,,,
133000,,,,,,,,,,,,,1000,4463.5656,84.0297
133500,,,1.8862,0.8667,0.6424,-337.2469,6.0465,0.2609,-1.294,5.6064,179.6759,2.7631,,,
134000,,,1.857,0.86,0.6595,-346.0162,7.6649,0.2455,-1.2976,4.0475,143.9502,2.075,,,
134000,,,,,,,,,,,,,1000,4364.7045,85.2176
134500,,,1.8515,0.8626,0.6708,-346.4162,12.8295,0.2139,-1.3301,4.289,123.3894,2.7437,,,
135000,,,1.8763,0.871,0.6586,-349.9935,17.2193,0.2424,-1.3091,3.9765,53.3842,2.6431,,,
135000,4722.5549,1000.0,,,,,,,,,,,,,
135000,,,,,,,,,,,,,1000,4367.444,71.9832
135500,,,1.8248,0.8738,0.628,-352.3012,7.5886,0.2154,-1.2322,3.8973,186.9675,2.8176,,,
136000,,,1.8838,0.8662,0.6527,-352.8846,7.6205,0.2565,-1.2943,4.5721,128.4238,3.0018,,,
136000,,,,,,,,,,,,,1000,4492.9103,83.7552
136500,,,1.8856,0.8726,0.675,-354.2412,7.7717,0.2333,-1.3182,3.6548,97.5683,2.331,,,
137000,,,1.9363,0.8691,0.6542,-353.0971,8.4805,0.3025,-1.309,3.954,130.7289,3.3729,,,
137000,,,,,,,,,,,,,1000,4534.9848,84.5157
137500,,,1.8392,0.8673,0.6401,-358.5805,6.3012,0.2375,-1.2914,4.2014,135.3371,2.5536,,,
138000,,,1.8724,0.8607,0.6403,-363.0473,15.2083,0.26,-1.2768,3.4983,77.9206,2.7035,,,
138000,,,,,,,,,,,,,1000,4534.1827,84.948
138500,,,1.8535,0.8661,0.6423,-363.4076,7.8666,0.2349,-1.2944,4.2652,239.316,2.3316,,,
139000,,,1.8317,0.8579,0.6365,-367.5184,14.0923,0.2311,-1.2808,3.7709,91.5305,4.332,,,
139000,,,,,,,,,,,,,1000,4660.2252,83.9307
139500,,,1.8915,0.8694,0.6718,-362.7072,9.0657,0.2534,-1.3189,4.0626,52.1757,2.3581,,,
140000,,,1.8708,0.8587,0.6487,-372.6492,8.2064,0.2584,-1.3091,4.3638,283.9828,2.6123,,,
140000,4797.8619,1000.0,,,,,,,,,,,,,
140000,,,,,,,,,,,,,1000,4585.4294,71.4584
140500,,,1.8493,0.8575,0.6269,-374.6735,10.8055,0.2453,-1.263,4.3447,294.5703,4.1588,,,
141000,,,1.8741,0.8532,0.6426,-374.4373,9.4487,0.2676,-1.3135,4.352,223.5041,2.6542,,,
141000,,,,,,,,,,,,,1000,4503.6405,83.4835
141500,,,1.8469,0.8446,0.64,-373.8469,19.3202,0.2627,-1.3058,5.4809,116.6524,1.9748,,,
142000,,,1.8574,0.8505,0.6477,-377.6758,7.1035,0.2479,-1.2723,4.5158,265.5847,3.1297,,,
142000,,,,,,,,,,,,,1000,4642.5756,84.8512
142500,,,1.9077,0.8584,0.6732,-373.6136,31.4927,0.2707,-1.3209,4.0411,132.2243,3.4038,,,
143000,,,1.8574,0.8535,0.6497,-379.775,5.8893,0.2534,-1.3002,3.6842,30.7202,1.7424,,,
143000,,,,,,,,,,,,,1000,4579.2214,84.0898
143500,,,1.849,0.8558,0.6225,-379.1172,15.2439,0.2644,-1.2682,4.4324,120.8345,4.844,,,
144000,,,1.8568,0.8604,0.6408,-376.7719,11.9191,0.2485,-1.3112,3.8824,164.7334,1.8491,,,
144000,,,,,,,,,,,,,1000,4585.233,86.1555
144500,,,1.8294,0.8633,0.6273,-381.883,13.5738,0.2319,-1.2528,4.9911,118.1989,5.0671,,,
145000,,,1.8067,0.8488,0.6299,-384.1712,8.4734,0.2401,-1.2567,4.0421,222.7617,2.7309,,,
145000,4875.0944,1000.0,,,,,,,,,,,,,
145000,,,,,,,,,,,,,1000,4559.246,73.0489
145500,,,1.8333,0.8579,0.6356,-383.6904,16.1057,0.2398,-1.2798,3.9831,240.2751,3.0608,,,
146000,,,1.8327,0.8589,0.653,-381.4071,12.8427,0.2145,-1.3009,5.2892,327.8376,3.5189,,,
146000,,,,,,,,,,,,,1000,4660.3187,83.9214
146500,,,1.8502,0.8626,0.6572,-384.6752,8.3497,0.2379,-1.2871,5.2603,199.7236,3.311,,,
147000,,,1.8511,0.8627,0.6296,-389.637,11.5877,0.2476,-1.2764,3.7028,133.5553,3.2533,,,
147000,,,,,,,,,,,,,1000,4656.7763,85.3135
147500,,,1.8696,0.8569,0.652,-394.8039,7.2782,0.2515,-1.3066,3.7881,160.4524,3.0332,,,
148000,,,1.8355,0.8455,0.644,-395.7402,10.8165,0.2426,-1.2644,4.8118,82.2832,3.9751,,,
148000,,,,,,,,,,,,,1000,4737.2865,83.9813
148500,,,1.8003,0.8464,0.6218,-399.163,8.3324,0.2471,-1.273,3.9579,197.7364,4.7095,,,
149000,,,1.8215,0.8511,0.6303,-396.4023,9.7228,0.231,-1.253,4.2983,335.3858,3.396,,,
149000,,,,,,,,,,,,,1000,4691.6562,83.9707
149500,,,1.8638,0.853,0.645,-397.5885,8.1782,0.2586,-1.3001,4.4288,258.0273,2.4252,,,
150000,,,1.8184,0.8571,0.6385,-403.384,8.1058,0.2469,-1.2698,4.4499,260.8269,3.1285,,,
150000,5004.0892,1000.0,,,,,,,,,,,,,
150000,,,,,,,,,,,,,1000,4681.1205,71.3868
150500,,,1.7858,0.8416,0.6111,-407.5388,11.4332,0.2419,-1.2025,4.2207,181.5859,2.597,,,
151000,,,1.8218,0.8521,0.6516,-404.2046,12.3436,0.2237,-1.3326,5.5227,338.1569,3.1853,,,
151000,,,,,,,,,,,,,1000,4719.4349,84.1418
151500,,,1.8069,0.8349,0.6199,-410.0971,14.2281,0.2593,-1.253,4.1473,38.4934,1.8133,,,
152000,,,1.8358,0.8443,0.6419,-403.4404,14.839,0.2497,-1.2769,3.5996,78.4047,3.4739,,,
152000,,,,,,,,,,,,,1000,4761.5359,84.182
152500,,,1.8462,0.8432,0.6405,-412.9182,11.1766,0.2616,-1.2882,4.9297,92.8078,2.8362,,,
153000,,,1.7883,0.8439,0.6357,-414.6771,7.4959,0.2112,-1.2674,4.103,114.9974,3.849,,,
153000,,,,,,,,,,,,,1000,4662.8432,85.9683
153500,,,1.8324,0.8421,0.6116,-419.3911,7.4835,0.2904,-1.2276,4.5948,240.5619,2.8008,,,
154000,,,1.8034,0.844,0.6237,-416.9228,10.4682,0.2381,-1.268,5.3904,365.6942,3.7928,,,
154000,,,,,,,,,,,,,1000,4722.81,86.4749
154500,,,1.7796,0.8396,0.6278,-423.046,10.3285,0.2231,-1.2293,3.8269,122.5112,2.7244,,,
155000,,,1.8041,0.843,0.6057,-416.9411,6.7915,0.2629,-1.2014,4.0424,181.5409,1.6772,,,
155000,5093.1778,1000.0,,,,,,,,,,,,,
155000,,,,,,,,,,,,,1000,4810.3627,71.9384
155500,,,1.8099,0.8357,0.6112,-423.6806,16.9174,0.2636,-1.2159,4.2688,121.33,3.5587,,,
156000,,,1.7964,0.8375,0.6295,-425.0137,6.7605,0.228,-1.241,4.497,376.1811,4.6318,,,
156000,,,,,,,,,,,,,1000,4757.9082,83.9886
156500,,,1.7583,0.8401,0.6099,-427.3588,7.838,0.2288,-1.2031,3.8128,197.4603,3.5975,,,
157000,,,1.7928,0.8282,0.619,-428.8615,10.7093,0.2576,-1.2345,6.3557,755.0056,2.7773,,,
157000,,,,,,,,,,,,,1000,4810.3208,84.3468
157500,,,1.8179,0.8415,0.6445,-432.7695,7.1948,0.2474,-1.282,4.5206,283.9864,3.3461,,,
158000,,,1.8163,0.8266,0.6331,-434.1371,14.4046,0.2787,-1.2841,5.0928,247.837,3.8339,,,
158000,,,,,,,,,,,,,1000,4832.0703,84.2482
158500,,,1.752,0.8243,0.614,-434.5635,6.7779,0.2343,-1.2638,4.5664,381.4031,2.9245,,,
159000,,,1.7411,0.8219,0.5917,-436.3209,18.0959,0.2306,-1.218,4.8276,302.6547,4.9688,,,
159000,,,,,,,,,,,,,1000,4667.2197,85.4082
159500,,,1.8059,0.8351,0.6532,-434.0296,19.9547,0.237,-1.3055,4.1262,302.8623,2.9135,,,
160000,,,1.7775,0.8265,0.616,-439.0795,6.9275,0.2337,-1.2241,4.2788,291.3679,2.4811,,,
160000,5067.2526,1000.0,,,,,,,,,,,,,
160000,,,,,,,,,,,,,1000,4867.7117,73.0147
160500,,,1.7164,0.8239,0.5867,-439.2513,10.1185,0.2189,-1.2111,4.3694,88.1745,4.5407,,,
161000,,,1.756,0.8307,0.614,-439.4982,11.3354,0.2161,-1.2223,4.7364,208.9256,5.6946,,,
161000,,,,,,,,,,,,,1000,4866.6197,84.3668
161500,,,1.7971,0.8333,0.6316,-439.6152,8.9735,0.2357,-1.2616,3.4756,116.2736,3.9323,,,
162000,,,1.7627,0.8243,0.6151,-448.2194,15.6904,0.234,-1.2235,3.838,172.6052,3.5034,,,
162000,,,,,,,,,,,,,1000,4783.7912,85.2271
162500,,,1.7493,0.8135,0.5973,-447.2815,11.4253,0.2422,-1.1976,4.0727,250.0291,3.8208,,,
163000,,,1.7423,0.812,0.6074,-447.5939,8.4593,0.2444,-1.2051,3.4697,205.5902,4.3488,,,
163000,,,,,,,,,,,,,1000,4696.0636,84.815
163500,,,1.7527,0.8184,0.6147,-451.2734,10.8421,0.2335,-1.1947,3.8284,207.7761,3.1184,,,
164000,,,1.6873,0.8136,0.5752,-454.4826,13.5201,0.1986,-1.1626,3.9314,220.1568,3.0423,,,
164000,,,,,,,,,,,,,1000,4819.3775,85.2825
164500,,,1.7766,0.8248,0.6266,-454.4831,12.132,0.2453,-1.2298,3.6306,314.1068,2.4134,,,
165000,,,1.7515,0.8179,0.615,-452.7346,8.3697,0.216,-1.2162,3.6673,284.8938,2.6075,,,
165000,4704.1766,1000.0,,,,,,,,,,,,,
165000,,,,,,,,,,,,,1000,4809.2694,71.3858
165500,,,1.7418,0.8152,0.6161,-458.3434,16.5261,0.2249,-1.1985,3.5068,153.2043,3.6838,,,
166000,,,1.746,0.8207,0.619,-457.2884,11.4201,0.2173,-1.2504,3.8942,222.4636,3.7918,,,
166000,,,,,,,,,,,,,1000,4941.5649,84.0148
166500,,,1.6977,0.8173,0.5936,-461.4342,32.9171,0.2114,-1.2175,4.185,408.0878,3.9219,,,
167000,,,1.7409,0.8089,0.6068,-459.8516,9.3118,0.2363,-1.2097,3.9589,375.9397,2.1648,,,
167000,,,,,,,,,,,,,1000,4899.7391,85.1144
167500,,,1.7285,0.8123,0.6013,-463.8839,9.3522,0.2342,-1.1669,3.6407,107.308,3.8053,,,
168000,,,1.7102,0.8111,0.6,-462.3738,18.3223,0.2269,-1.1832,4.5009,387.9158,3.1635,,,
168000,,,,,,,,,,,,,1000,4132.6578,86.7297
168500,,,1.7025,0.8075,0.5978,-462.574,5.9782,0.2162,-1.1611,3.7433,167.2184,3.0181,,,
169000,,,1.7123,0.814,0.5905,-461.9984,6.2627,0.2344,-1.1982,4.2103,384.0797,3.7607,,,
169000,,,,,,,,,,,,,1000,4848.8394,83.9115
169500,,,1.6945,0.8102,0.5906,-463.3573,10.0139,0.2114,-1.1885,4.129,151.1166,3.9459,,,
170000,,,1.7244,0.8201,0.6029,-465.246,5.6052,0.2146,-1.1675,4.4422,305.4035,4.1769,,,
170000,4406.3745,1000.0,,,,,,,,,,,,,
170000,,,,,,,,,,,,,1000,4788.8401,71.4406
170500,,,1.7041,0.8065,0.5927,-466.1203,8.7938,0.2303,-1.1605,3.8355,326.0455,5.4045,,,
171000,,,1.6983,0.8108,0.587,-465.9375,12.1827,0.2176,-1.1475,4.2947,368.014,2.0783,,,
171000,,,,,,,,,,,,,1000,4851.2217,84.0617
171500,,,1.6896,0.8072,0.5835,-466.8362,13.907,0.2122,-1.1842,3.74,348.7222,3.6043,,,
172000,,,1.7178,0.8039,0.6041,-469.5155,13.94,0.2268,-1.2036,4.1084,132.3542,3.9572,,,
172000,,,,,,,,,,,,,1000,4907.918,84.3787
172500,,,1.7343,0.8135,0.6012,-470.8525,10.3794,0.2617,-1.2245,3.7805,315.6341,3.557,,,
173000,,,1.6944,0.8005,0.5952,-472.358,5.5621,0.2048,-1.165,4.1972,350.5068,3.9658,,,
173000,,,,,,,,,,,,,1000,4982.2397,84.1404
173500,,,1.6762,0.8026,0.5835,-471.6967,12.3251,0.2029,-1.1573,3.354,43.0666,4.1475,,,
174000,,,1.6785,0.8087,0.5773,-472.2348,7.5891,0.2063,-1.1813,3.7517,208.3934,3.7241,,,
174000,,,,,,,,,,,,,1000,4831.4296,84.398
174500,,,1.7114,0.8097,0.6009,-473.4011,12.2928,0.2089,-1.1855,3.4622,244.4552,3.3415,,,
175000,,,1.6829,0.8076,0.5835,-476.4549,10.1641,0.2085,-1.1582,3.5219,267.8302,4.5136,,,
175000,5185.3316,1000.0,,,,,,,,,,,,,
175000,,,,,,,,,,,,,1000,5069.4358,71.6662
175500,,,1.6805,0.7964,0.5587,-476.6172,7.8097,0.2305,-1.1478,4.1231,363.9918,3.7214,,,
176000,,,1.6833,0.7974,0.592,-475.3638,6.2535,0.21,-1.156,3.405,138.9286,1.5945,,,
176000,,,,,,,,,,,,,1000,5125.1318,83.9543
176500,,,1.646,0.8,0.5719,-472.5243,17.0232,0.1903,-1.1525,3.5896,77.6359,5.244,,,
177000,,,1.6509,0.7961,0.5722,-478.3881,16.7224,0.2081,-1.1303,3.8222,351.7101,1.423,,,
177000,,,,,,,,,,,,,1000,5056.4129,83.9862
177500,,,1.6736,0.8107,0.5832,-480.6606,7.0515,0.2044,-1.143,3.358,91.3504,1.8047,,,
178000,,,1.6468,0.7996,0.5712,-481.7642,8.5425,0.2064,-1.1451,4.3415,229.162,2.6421,,,
178000,,,,,,,,,,,,,1000,4979.8468,84.05
178500,,,1.6893,0.7957,0.5825,-480.7691,9.0296,0.215,-1.1507,3.3887,102.8953,3.1578,,,
179000,,,1.6371,0.794,0.5701,-482.0018,8.1069,0.1899,-1.1339,5.0342,434.55,3.8363,,,
179000,,,,,,,,,,,,,1000,1187.0555,84.1859
179500,,,1.7171,0.7966,0.5807,-480.5373,8.0652,0.2588,-1.1833,4.1721,173.8445,7.6412,,,
180000,,,1.7111,0.8013,0.5824,-482.9438,6.3718,0.2414,-1.1818,3.3666,123.7981,3.4475,,,
180000,4828.7625,1000.0,,,,,,,,,,,,,
180000,,,,,,,,,,,,,1000,5206.8963,71.3355
