env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
3710000,0.9629,10.3,1.0,0.9626,10.4058,1.0,0.0029,0.0001,669.7958
3720000,0.9633,10.2,1.0,0.9622,10.4932,1.0,0.0029,0.0001,668.9132
3730000,0.9654,9.6,1.0,0.9626,10.395,1.0,0.0029,0.0001,671.324
3740000,0.9665,9.3,1.0,0.9621,10.5485,1.0,0.0029,0.0001,669.7565
3750000,0.9647,9.8,1.0,0.9629,10.2987,1.0,0.0029,0.0001,670.4671
3760000,0.9676,9.0,1.0,0.9622,10.5152,1.0,0.0029,0.0001,668.8841
3770000,0.9654,9.6,1.0,0.9624,10.4275,1.0,0.003,0.0001,666.612
3780000,0.9633,10.2,1.0,0.9622,10.5152,1.0,0.0029,0.0001,671.2922
3790000,0.964,10.0,1.0,0.9623,10.4822,1.0,0.003,0.0001,675.0516
3800000,0.9647,9.8,1.0,0.9626,10.4058,1.0,0.003,0.0001,678.2976
3810000,0.9636,10.1,1.0,0.9621,10.5263,1.0,0.0029,0.0001,676.2385
