env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
0,0.0,227.3,0.0,,,,,,
10000,0.0,66.6,0.0,0.0,43.6681,0.0,0.0025,0.0007,486.172
20000,0.0,33.6,0.0,0.0,40.6504,0.0,0.0007,0.0,912.6905
30000,0.0,324.0,0.0,0.0,42.3729,0.0,0.0007,0.0,900.4119
40000,0.0,324.0,0.0,0.0,46.9484,0.0,0.0007,0.0,895.5126
50000,0.0,324.0,0.0,0.0,51.2821,0.0,0.0007,0.0,891.9153
60000,0.0,324.0,0.0,0.0,47.619,0.0,0.0007,0.0,896.3069
70000,0.0,324.0,0.0,0.0,52.356,0.0,0.0007,0.0,887.7557
80000,0.0,324.0,0.0,0.0,55.5556,0.0,0.0007,0.0,884.6726
90000,0.0,291.7,0.0,0.0,49.2611,0.0,0.0007,0.0,876.5699
100000,0.0,324.0,0.0,0.0,50.7614,0.0,0.0007,0.0,888.771
110000,0.0,324.0,0.0,0.0,61.7284,0.0,0.0007,0.0,872.2981
120000,0.0,324.0,0.0,0.0,51.2821,0.0,0.0007,0.0,869.415
130000,0.0,324.0,0.0,0.0,53.7634,0.0,0.0007,0.0,866.1451
140000,0.0,324.0,0.0,0.0,61.7284,0.0,0.0007,0.0,865.2121
150000,0.0,324.0,0.0,0.0,62.5,0.0,0.0007,0.0,860.274
160000,0.0,324.0,0.0,0.0,61.7284,0.0,0.0007,0.0,866.0208
170000,0.0,324.0,0.0,0.0,62.1118,0.0,0.0007,0.0,870.5634
180000,0.0,324.0,0.0,0.0048,56.8182,0.0057,0.0007,0.0,852.5052
190000,0.0,324.0,0.0,0.0,57.8035,0.0,0.0007,0.0,851.6813
200000,0.0,324.0,0.0,0.0,60.9756,0.0,0.0007,0.0,855.8299
210000,0.0,324.0,0.0,0.0031,52.0833,0.0052,0.0007,0.0,846.1954
220000,0.0,324.0,0.0,0.0007,62.8931,0.0063,0.0007,0.0,846.5259
230000,0.0,324.0,0.0,0.0079,52.6316,0.0105,0.0007,0.0,839.7255
240000,0.0,324.0,0.0,0.0,52.0833,0.0,0.0007,0.0,839.5941
250000,0.0,324.0,0.0,0.0,55.8659,0.0,0.0007,0.0,840.0552
260000,0.0,324.0,0.0,0.0026,58.8235,0.0059,0.0007,0.0,836.3787
270000,0.0,291.7,0.0,0.0,60.241,0.0,0.0007,0.0001,842.1531
280000,0.0,324.0,0.0,0.0,76.9231,0.0,0.0007,0.0,834.8304
290000,0.0,195.9,0.0,0.0,68.4932,0.0,0.0007,0.0,835.01
300000,0.0,324.0,0.0,0.0,71.9424,0.0,0.0007,0.0,831.9292
310000,0.0,324.0,0.0,0.0,64.5161,0.0,0.0007,0.0,835.3948
320000,0.0,66.6,0.0,0.0069,49.7512,0.01,0.0007,0.0,828.2483
330000,0.0,324.0,0.0,0.0035,45.8716,0.0046,0.0007,0.0,838.7037
340000,0.0,324.0,0.0,0.0085,49.2611,0.0148,0.0007,0.0,825.8134
350000,0.0,98.3,0.0,0.0096,37.4532,0.015,0.0007,0.0,826.5188
