env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,
10000,0.0,324.0,0.0,0.0332,322.5806,0.0968,0.9083,0.0011,715.4267
20000,0.0,324.0,0.0,0.0,322.5806,0.0,0.4731,0.0,960.5359
30000,0.0,324.0,0.0,0.0468,312.5,0.0938,0.3298,0.0,979.3319
40000,0.0,324.0,0.0,0.0454,312.5,0.0938,0.2655,0.0,970.1137
50000,0.0,324.0,0.0,0.0137,322.5806,0.0645,0.2176,0.0,965.9315
60000,0.0,324.0,0.0,0.0291,312.5,0.0625,0.1912,0.0,956.1872
70000,0.0,324.0,0.0,0.0424,312.5,0.0938,0.1747,0.0001,964.1987
80000,0.0,324.0,0.0,0.0579,303.0303,0.1212,0.1623,0.0001,955.1306
90000,0.0,324.0,0.0,0.0257,322.5806,0.0968,0.153,0.0002,951.6873
100000,0.0,324.0,0.0,0.1056,294.1176,0.2059,0.1463,0.0003,939.0606
110000,0.0,324.0,0.0,0.0245,312.5,0.125,0.1411,0.0003,941.4455
120000,0.0,324.0,0.0,0.0359,322.5806,0.129,0.1386,0.0003,940.0833
130000,0.0,324.0,0.0,0.0859,294.1176,0.1471,0.1359,0.0003,945.415
140000,0.0,324.0,0.0,0.1019,294.1176,0.2353,0.1331,0.0004,941.3716
150000,0.0,324.0,0.0,0.1371,285.7143,0.3143,0.1315,0.0004,935.8808
160000,0.0,324.0,0.0,0.1363,285.7143,0.2571,0.1305,0.0004,929.6678
170000,0.0,324.0,0.0,0.0784,303.0303,0.1818,0.1299,0.0005,925.0426
180000,0.0,324.0,0.0,0.21,263.1579,0.4474,0.129,0.0005,922.6864
190000,0.0,324.0,0.0,0.1371,285.7143,0.2857,0.128,0.0006,916.4084
200000,0.0,324.0,0.0,0.2037,263.1579,0.3947,0.1285,0.0006,899.1298
210000,0.0,324.0,0.0,0.1587,285.7143,0.3429,0.128,0.0007,923.2978
220000,0.0,324.0,0.0,0.2548,250.0,0.45,0.1269,0.0007,920.7237
230000,0.0,324.0,0.0,0.2656,243.9024,0.5854,0.1276,0.0008,910.8888
240000,0.0,324.0,0.0,0.2619,256.4103,0.6154,0.1283,0.0008,901.9379
250000,0.0,324.0,0.0,0.2321,256.4103,0.4359,0.1285,0.0008,906.4708
260000,0.0,324.0,0.0,0.3055,232.5581,0.6279,0.1288,0.0008,909.9637
270000,0.0,324.0,0.0,0.3224,232.5581,0.5581,0.1297,0.0009,905.8481
280000,0.0,324.0,0.0,0.4638,178.5714,0.6786,0.1301,0.001,899.6144
290000,0.0,324.0,0.0,0.3902,204.0816,0.6122,0.1308,0.0012,886.1312
300000,0.0,324.0,0.0,0.5171,163.9344,0.7377,0.131,0.0013,889.8709
310000,0.0,324.0,0.0,0.5845,147.0588,0.8235,0.1319,0.0015,885.4897
320000,0.2831,232.9,0.3,0.4612,181.8182,0.7636,0.1328,0.0017,892.2636
330000,0.1906,262.6,0.2,0.5541,151.5152,0.7727,0.1334,0.0018,886.9097
340000,0.1914,262.3,0.2,0.4448,192.3077,0.6731,0.1341,0.0019,882.6113
350000,0.1903,262.7,0.2,0.53,161.2903,0.7419,0.1346,0.0019,877.6666
360000,0.0944,293.6,0.1,0.5377,158.7302,0.7937,0.1354,0.002,879.2232
370000,0.0,324.0,0.0,0.6522,117.6471,0.8824,0.1356,0.0022,875.6211
380000,0.0,324.0,0.0,0.6793,112.3596,0.9101,0.1368,0.0023,865.435
390000,0.4758,170.7,0.5,0.7016,107.5269,0.9355,0.1374,0.0024,868.2772
400000,0.1911,262.4,0.2,0.7055,101.0101,0.9293,0.1384,0.0025,869.39
410000,0.0,324.0,0.0,0.6994,105.2632,0.9053,0.1393,0.0026,863.1544
420000,0.0961,293.0,0.1,0.7322,93.4579,0.9252,0.1396,0.0027,861.4758
430000,0.1919,262.1,0.2,0.7457,88.4956,0.9115,0.1406,0.0028,861.3828
440000,0.2864,231.7,0.3,0.7796,78.125,0.9688,0.141,0.0028,855.463
450000,0.5733,139.2,0.6,0.7827,76.3359,0.9466,0.142,0.0029,847.7084
460000,0.2708,237.3,0.3,0.7657,82.6446,0.9174,0.1421,0.003,854.812
470000,0.6667,109.2,0.7,0.76,81.9672,0.9098,0.1425,0.003,846.0839
480000,0.6586,112.1,0.7,0.8181,64.1026,0.9679,0.1431,0.0031,847.8079
490000,0.3794,201.8,0.4,0.826,60.9756,0.9512,0.1441,0.0032,849.3787
500000,0.6683,108.6,0.7,0.849,53.7634,0.9785,0.1447,0.0033,846.4327
510000,0.3817,201.0,0.4,0.8324,58.4795,0.9474,0.1449,0.0034,845.3441
520000,0.3811,201.2,0.4,0.8591,49.7512,0.9801,0.1455,0.0034,840.1256
530000,0.4772,170.2,0.5,0.8461,54.6448,0.9781,0.1464,0.0034,839.1919
540000,0.5739,139.0,0.6,0.8335,58.4795,0.9591,0.1466,0.0034,837.0766
550000,0.8411,53.6,0.9,0.8661,47.8469,0.9761,0.1473,0.0035,835.143
560000,0.7625,78.3,0.8,0.8359,56.4972,0.9435,0.1474,0.0034,834.4505
570000,0.7642,77.7,0.8,0.8462,53.7634,0.957,0.1475,0.0035,832.904
580000,0.6697,108.1,0.7,0.8787,43.4783,0.9826,0.1482,0.0035,830.8744
590000,0.5739,139.0,0.6,0.8951,38.0228,0.9924,0.1488,0.0036,829.4431
600000,0.9506,17.8,1.0,0.8988,35.461,0.9965,0.1493,0.0036,827.1409
610000,0.6689,108.4,0.7,0.8877,39.6825,0.9802,0.1495,0.0036,827.2685
620000,0.8631,45.7,0.9,0.9113,31.8471,0.9968,0.1502,0.0036,826.424
630000,0.7661,77.0,0.8,0.8951,37.4532,0.9813,0.1505,0.0036,820.889
640000,0.7658,77.1,0.8,0.8965,36.4964,0.9891,0.1509,0.0036,825.5849
650000,0.8597,46.9,0.9,0.9174,29.5858,0.997,0.1519,0.0036,819.0929
660000,0.7636,77.9,0.8,0.912,31.5457,0.9937,0.1519,0.0036,807.7106
670000,0.6686,108.5,0.7,0.9157,30.303,1.0,0.1525,0.0036,812.8311
680000,0.5647,142.3,0.6,0.9225,27.8552,1.0,0.1528,0.0036,803.8392
690000,0.8578,47.6,0.9,0.9215,28.2486,1.0,0.1535,0.0036,806.5877
700000,0.9564,15.7,1.0,0.9138,31.0559,1.0,0.1549,0.0036,796.066
710000,0.8603,46.7,0.9,0.9263,26.5957,1.0,0.1542,0.0034,800.917
720000,0.8606,46.6,0.9,0.9258,26.6667,1.0,0.1545,0.0035,808.426
730000,0.9581,15.1,1.0,0.9261,26.5957,1.0,0.1547,0.0035,798.2497
740000,0.9564,15.7,1.0,0.925,27.027,1.0,0.1551,0.0034,803.4564
750000,0.9578,15.2,1.0,0.9295,25.3807,1.0,0.1553,0.0034,803.3313
760000,0.9569,15.5,1.0,0.9281,26.178,1.0,0.1555,0.0033,797.3686
770000,0.8611,46.4,0.9,0.9311,24.5098,1.0,0.1562,0.0033,796.9025
780000,0.9539,16.6,1.0,0.9322,24.3902,1.0,0.1562,0.0033,793.903
790000,0.86,46.8,0.9,0.9329,24.1546,1.0,0.1566,0.0032,798.0685
800000,0.86,46.8,0.9,0.937,22.7273,1.0,0.1568,0.0032,797.8034
