env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,5.3122,16.3,,,,,,,,,,,,,
8,,,8,-5.121,0.8358,,,,,,,,,,
38,,,30,2.5576,55.1385,,,,,,,,,,
156,,,118,-17.8381,54.9631,,,,,,,,,,
344,,,188,50.0553,55.3654,,,,,,,,,,
466,,,122,11.2316,55.2154,,,,,,,,,,
500,,,,,,1.3887,0.6694,0.2869,-1.0663,2.2467,0.4122,-0.2792,0.1762,1.6139,0.1068
1000,,,,,,1.4334,0.6765,0.3417,-3.4932,4.5414,0.4392,-0.3278,0.5272,4.8113,0.1576
1093,,,627,212.783,55.4938,,,,,,,,,,
1230,,,137,27.5837,55.1554,,,,,,,,,,
1318,,,88,-14.1987,55.1777,,,,,,,,,,
1500,,,,,,1.5351,0.7382,0.4232,-6.1731,3.542,0.4426,-0.4272,0.9313,1.0751,0.1843
1536,,,218,229.378,55.7682,,,,,,,,,,
1668,,,132,239.2095,55.1558,,,,,,,,,,
1933,,,265,99.1678,55.2837,,,,,,,,,,
2000,,,,,,1.6305,0.7246,0.5126,-9.4605,3.4686,0.5271,-0.4993,1.4832,10.9256,0.2611
2078,,,145,239.6877,58.7054,,,,,,,,,,
2297,,,219,101.4065,56.8976,,,,,,,,,,
2411,,,114,29.7541,55.6131,,,,,,,,,,
2500,,,,,,1.8231,0.7849,0.6053,-13.4048,4.5621,0.5503,-0.5966,1.535,2.2156,0.1539
2524,,,113,55.8771,55.3771,,,,,,,,,,
2955,,,431,264.5998,58.2533,,,,,,,,,,
3000,,,,,,1.9378,0.817,0.6788,-16.9998,6.669,0.5212,-0.6484,2.1696,3.5288,0.1892
3125,,,170,73.6032,61.6137,,,,,,,,,,
3295,,,170,274.4581,57.6363,,,,,,,,,,
3500,,,,,,1.9482,0.7949,0.7364,-21.3424,5.2357,0.4699,-0.7384,4.2034,10.59,0.4729
3577,,,282,313.796,54.6657,,,,,,,,,,
3805,,,228,152.5883,58.5709,,,,,,,,,,
4000,,,,,,2.1028,0.8766,0.7278,-24.7813,5.917,0.5956,-0.7358,4.9881,17.8139,0.4088
4010,,,205,347.9552,61.4905,,,,,,,,,,
4223,,,213,315.2799,54.7492,,,,,,,,,,
