env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0201,322.5806,0.0968,-0.0,0.002,0.0004,156.815
20000,0.0,324.0,0.0,0.0286,322.5806,0.0645,-0.0,0.0001,0.0,735.3686
30000,0.0,324.0,0.0,0.0,322.5806,0.0,-0.0,0.0001,0.0,735.1697
40000,0.0,324.0,0.0,0.0132,322.5806,0.0645,-0.0,0.0001,0.0,731.1952
50000,0.0,324.0,0.0,0.0,322.5806,0.0,-0.0,0.0001,0.0001,732.8277
60000,0.0,324.0,0.0,0.0456,312.5,0.0938,-0.0,0.0001,0.0001,732.8341
70000,0.0,324.0,0.0,0.0293,312.5,0.0625,-0.0001,0.0001,0.0001,724.3688
80000,0.0,324.0,0.0,0.0302,312.5,0.0625,-0.0002,0.0001,0.0002,729.2357
90000,0.0,324.0,0.0,0.0955,303.0303,0.2121,-0.0003,0.0001,0.0002,722.1137
100000,0.0,324.0,0.0,0.0801,303.0303,0.1818,-0.0004,0.0001,0.0002,715.5593
110000,0.0,324.0,0.0,0.0822,294.1176,0.1765,-0.0004,0.0001,0.0002,714.5451
120000,0.0,324.0,0.0,0.0654,312.5,0.1562,-0.0004,0.0001,0.0002,718.618
130000,0.1753,268.1,0.2,0.0512,303.0303,0.1515,-0.0004,0.0001,0.0003,711.2862
140000,0.0,324.0,0.0,0.0255,322.5806,0.0968,-0.0004,0.0001,0.0003,711.8501
150000,0.0,324.0,0.0,0.1444,285.7143,0.2857,-0.0004,0.0001,0.0003,706.3338
160000,0.0,324.0,0.0,0.1183,285.7143,0.2571,-0.0005,0.0001,0.0003,707.8253
170000,0.0,324.0,0.0,0.18,277.7778,0.3889,-0.0005,0.0001,0.0004,703.2408
180000,0.0,324.0,0.0,0.2301,256.4103,0.4103,-0.0006,0.0002,0.0004,704.1845
190000,0.0,324.0,0.0,0.2053,263.1579,0.3947,-0.0007,0.0003,0.0005,702.3763
200000,0.1872,263.8,0.2,0.3052,232.5581,0.5349,-0.0006,0.0004,0.0006,703.2547
210000,0.0,324.0,0.0,0.2964,232.5581,0.4884,-0.0008,0.0005,0.0007,697.9061
220000,0.0,324.0,0.0,0.3185,232.5581,0.5581,-0.0009,0.0006,0.0008,696.3586
230000,0.285,232.2,0.3,0.2888,238.0952,0.5238,-0.0012,0.0007,0.0009,693.4146
240000,0.4681,173.5,0.5,0.3134,232.5581,0.5814,-0.0013,0.0008,0.001,691.008
