env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,250.0,0.0,,,,,,,
10000,0.0,250.0,0.0,0.0493,243.9024,0.1463,-1.9083,4.5976,0.0014,271.0011
20000,0.0,250.0,0.0,0.0092,250.0,0.025,-2.0963,5.3199,0.0001,414.8576
30000,0.0,250.0,0.0,0.0309,238.0952,0.0476,-2.1414,5.4808,0.0001,416.0876
40000,0.0,250.0,0.0,0.021,250.0,0.075,-2.1728,5.5821,0.0001,415.0636
50000,0.0,250.0,0.0,0.0366,243.9024,0.0976,-2.1961,5.6526,0.0001,414.2247
60000,0.0,250.0,0.0,0.0296,238.0952,0.0476,-2.215,5.7088,0.0001,412.8076
70000,0.0,250.0,0.0,0.0687,238.0952,0.1429,-2.2304,5.7531,0.0001,412.4878
80000,0.0,250.0,0.0,0.0548,238.0952,0.119,-2.2439,5.7914,0.0001,411.6216
90000,0.0,250.0,0.0,0.0291,243.9024,0.122,-2.2568,5.8272,0.0001,411.5197
100000,0.0,250.0,0.0,0.0413,243.9024,0.122,-2.2688,5.867,0.0001,410.0233
110000,0.0,250.0,0.0,0.0985,227.2727,0.2727,-2.2789,5.8977,0.0001,409.12
120000,0.0,250.0,0.0,0.0796,232.5581,0.186,-2.2904,5.936,0.0002,406.9274
130000,0.0,250.0,0.0,0.05,243.9024,0.1463,-2.3011,5.9736,0.0003,407.2878
140000,0.0,250.0,0.0,0.1024,227.2727,0.2045,-2.3105,6.0061,0.0004,407.1178
150000,0.0,250.0,0.0,0.138,222.2222,0.3333,-2.3189,6.0342,0.0004,407.0216
160000,0.0,250.0,0.0,0.077,232.5581,0.1395,-2.3258,6.054,0.0004,406.1534
170000,0.0,250.0,0.0,0.1415,212.766,0.2553,-2.3331,6.0777,0.0004,405.5492
180000,0.0,250.0,0.0,0.185,212.766,0.3617,-2.3376,6.0885,0.0004,405.6944
190000,0.0,250.0,0.0,0.2077,200.0,0.4,-2.3447,6.1133,0.0005,404.4235
200000,0.0,250.0,0.0,0.0842,232.5581,0.2326,-2.3497,6.1285,0.0006,404.129
210000,0.0,250.0,0.0,0.228,200.0,0.44,-2.3554,6.152,0.0006,403.7043
220000,0.0,250.0,0.0,0.1358,222.2222,0.3111,-2.3594,6.1599,0.0007,402.9129
230000,0.0,250.0,0.0,0.2202,204.0816,0.4694,-2.3632,6.1714,0.0007,402.7224
240000,0.0,250.0,0.0,0.2238,196.0784,0.3922,-2.3673,6.1814,0.0008,402.1156
250000,0.0,250.0,0.0,0.1785,208.3333,0.3333,-2.3708,6.1919,0.0009,401.1597
260000,0.0,250.0,0.0,0.1789,208.3333,0.3125,-2.3742,6.2009,0.0009,399.9315
270000,0.0,250.0,0.0,0.27,188.6792,0.4717,-2.3775,6.2092,0.001,398.9622
280000,0.0,250.0,0.0,0.2937,185.1852,0.5,-2.3817,6.2228,0.0011,400.0809
290000,0.0,250.0,0.0,0.2172,200.0,0.42,-2.3846,6.2314,0.0011,400.1876
300000,0.0,250.0,0.0,0.276,185.1852,0.4815,-2.387,6.2371,0.0012,398.6929
310000,0.0,250.0,0.0,0.2931,185.1852,0.5,-2.3906,6.2487,0.0012,398.1927
320000,0.2759,181.7,0.3,0.336,172.4138,0.5862,-2.3924,6.2514,0.0013,397.4782
330000,0.0,250.0,0.0,0.4219,151.5152,0.7121,-2.3959,6.2659,0.0015,396.705
340000,0.0,250.0,0.0,0.4017,156.25,0.6719,-2.3981,6.2707,0.0016,397.2923
350000,0.0,250.0,0.0,0.4125,156.25,0.7031,-2.4004,6.2771,0.0017,396.2714
360000,0.1885,203.2,0.2,0.4109,151.5152,0.6212,-2.4021,6.2813,0.0017,395.9932
370000,0.2849,179.2,0.3,0.4136,158.7302,0.7143,-2.4041,6.2836,0.0018,395.8233
380000,0.1928,202.0,0.2,0.423,149.2537,0.7313,-2.4064,6.2928,0.0019,395.9539
390000,0.0,250.0,0.0,0.4616,142.8571,0.7571,-2.4074,6.2936,0.002,395.1679
400000,0.286,178.9,0.3,0.4969,136.9863,0.8082,-2.4099,6.3034,0.002,395.5657
410000,0.0,250.0,0.0,0.5505,117.6471,0.8235,-2.4117,6.3059,0.0021,394.7339
420000,0.1885,203.2,0.2,0.6326,101.0101,0.899,-2.4137,6.3122,0.0024,393.8712
430000,0.1874,203.5,0.2,0.6544,92.5926,0.9259,-2.4157,6.3181,0.0026,393.9824
440000,0.7593,61.3,0.8,0.6674,90.9091,0.9545,-2.4167,6.3185,0.0028,393.5632
450000,0.478,131.1,0.5,0.7366,72.4638,0.971,-2.418,6.3232,0.0029,392.1421
460000,0.0946,226.5,0.1,0.691,84.0336,0.9328,-2.4202,6.3308,0.003,391.9871
470000,0.0946,226.5,0.1,0.6827,86.2069,0.9138,-2.4207,6.3313,0.0031,391.9749
480000,0.1888,203.1,0.2,0.7182,76.9231,0.9692,-2.422,6.3337,0.0033,391.2608
490000,0.0,250.0,0.0,0.7522,68.4932,0.9863,-2.4228,6.333,0.0033,390.9744
500000,0.1899,202.8,0.2,0.7961,56.4972,0.9944,-2.4249,6.3429,0.0033,390.9114
510000,0.6575,86.8,0.7,0.8016,55.2486,0.9945,-2.4253,6.3406,0.0035,389.8375
520000,0.4712,133.0,0.5,0.818,50.0,0.99,-2.4272,6.3465,0.0037,390.0478
530000,0.7431,65.8,0.8,0.8512,41.3223,1.0,-2.4283,6.3482,0.0039,389.7674
540000,0.9528,13.1,1.0,0.8401,44.2478,0.9956,-2.4291,6.3514,0.004,389.1655
550000,0.5575,111.8,0.6,0.862,38.3142,1.0,-2.4289,6.3471,0.0041,389.2708
560000,0.4795,130.7,0.5,0.8675,36.7647,0.9963,-2.4312,6.3575,0.0042,388.7912
570000,0.7665,59.3,0.8,0.8761,34.3643,0.9966,-2.4308,6.3536,0.0042,388.323
580000,0.1892,203.0,0.2,0.878,33.557,0.9899,-2.4325,6.3581,0.0042,388.8862
590000,0.9514,13.5,1.0,0.8874,31.1526,0.9969,-2.4336,6.3604,0.0042,389.2454
600000,0.9528,13.1,1.0,0.8802,33.0033,0.9901,-2.4347,6.3645,0.0044,389.4048
610000,0.3852,154.1,0.4,0.8907,30.303,0.997,-2.4349,6.3629,0.0043,389.2095
620000,0.9363,17.7,1.0,0.8776,33.7838,0.9932,-2.436,6.3667,0.0041,389.174
630000,0.4795,130.7,0.5,0.8882,31.0559,1.0,-2.4378,6.3725,0.0037,389.0831
640000,0.9356,17.9,1.0,0.8887,30.7692,0.9908,-2.4375,6.3697,0.0041,388.3636
650000,0.9435,15.7,1.0,0.8962,28.5714,0.9943,-2.4381,6.3707,0.0043,389.0373
660000,0.5712,108.0,0.6,0.9017,27.3224,1.0,-2.4392,6.3736,0.0044,389.0875
670000,0.9489,14.2,1.0,0.8925,29.9401,0.994,-2.44,6.3785,0.0042,389.8789
680000,0.8543,37.7,0.9,0.9077,25.3807,0.9975,-2.4406,6.3789,0.0039,389.6131
690000,0.9582,11.6,1.0,0.9031,26.8097,0.9973,-2.4405,6.3759,0.0042,390.3736
700000,0.9352,18.0,1.0,0.9121,24.4499,1.0,-2.4416,6.38,0.0041,390.1487
710000,0.9532,13.0,1.0,0.9173,23.31,1.0,-2.4416,6.3771,0.0044,388.5687
720000,0.8456,40.1,0.9,0.9063,25.3807,0.9898,-2.4429,6.3829,0.004,389.0288
730000,0.9478,14.5,1.0,0.9151,23.5849,1.0,-2.443,6.3828,0.0042,390.924
740000,0.9492,14.1,1.0,0.9235,21.2766,1.0,-2.4435,6.3843,0.0041,390.5311
750000,0.9546,12.6,1.0,0.9213,21.7865,0.9978,-2.4443,6.3857,0.0039,389.573
760000,0.9518,13.4,1.0,0.919,22.3714,0.9955,-2.4445,6.3852,0.0044,389.5634
770000,0.9435,15.7,1.0,0.9195,22.2717,0.9978,-2.445,6.3878,0.0044,392.3071
780000,0.9482,14.4,1.0,0.9199,22.779,1.0,-2.4453,6.3874,0.0045,392.7825
790000,0.95,13.9,1.0,0.9253,20.202,0.996,-2.4451,6.3846,0.0039,392.4898
800000,0.9503,13.8,1.0,0.9283,19.8807,1.0,-2.4462,6.3873,0.0044,393.5209
810000,0.9546,12.6,1.0,0.9309,19.1939,1.0,-2.4467,6.3909,0.0043,394.1592
820000,0.9564,12.1,1.0,0.924,21.1416,1.0,-2.4464,6.3867,0.004,393.8467
830000,0.9525,13.2,1.0,0.9294,19.5312,0.998,-2.447,6.3881,0.0041,394.9289
840000,0.9579,11.7,1.0,0.9365,17.6367,1.0,-2.4469,6.3861,0.0038,394.9733
850000,0.9568,12.0,1.0,0.9332,18.5529,1.0,-2.4479,6.3905,0.0039,395.734
860000,0.9438,15.6,1.0,0.9361,17.7936,1.0,-2.4479,6.3896,0.0042,395.9
870000,0.9575,11.8,1.0,0.9355,17.8891,1.0,-2.4484,6.3914,0.0039,394.8839
880000,0.578,106.1,0.6,0.9343,18.2482,1.0,-2.4493,6.394,0.0039,395.8929
890000,0.955,12.5,1.0,0.9324,19.2308,1.0,-2.4488,6.3909,0.0037,396.1188
900000,0.9489,14.2,1.0,0.9318,18.3824,0.9963,-2.4497,6.3935,0.0036,396.0431
910000,0.9532,13.0,1.0,0.9388,17.0068,1.0,-2.4501,6.3942,0.0036,395.8929
920000,0.9575,11.8,1.0,0.9395,16.8067,1.0,-2.4497,6.3915,0.0036,396.7041
930000,0.9428,15.9,1.0,0.9368,17.5439,1.0,-2.4507,6.3947,0.0036,397.3264
940000,0.7608,60.9,0.8,0.937,17.5131,1.0,-2.4508,6.3957,0.0036,397.0624
950000,0.9586,11.5,1.0,0.9362,17.6678,0.9982,-2.4518,6.3991,0.0036,397.8676
960000,0.9615,10.7,1.0,0.9389,16.9779,1.0,-2.4523,6.4017,0.0035,398.1003
970000,0.9575,11.8,1.0,0.9408,16.4474,1.0,-2.4527,6.4015,0.0034,399.4289
980000,0.9654,9.6,1.0,0.9374,17.3913,1.0,-2.4526,6.4007,0.0034,398.6049
990000,0.9546,12.6,1.0,0.9373,17.3611,0.9983,-2.4522,6.3979,0.0034,398.4637
1000000,0.9438,15.6,1.0,0.9384,17.094,0.9983,-2.4541,6.4058,0.0034,398.9188
1010000,0.9575,11.8,1.0,0.9413,16.2866,1.0,-2.454,6.4045,0.0033,400.136
1020000,0.95,13.9,1.0,0.9367,17.5747,1.0,-2.4546,6.4063,0.0034,400.0709
1030000,0.951,13.6,1.0,0.9429,15.873,1.0,-2.4541,6.403,0.0033,400.287
1040000,0.8539,37.8,0.9,0.9419,16.129,1.0,-2.4558,6.4106,0.0032,400.2465
1050000,0.9546,12.6,1.0,0.943,15.8228,1.0,-2.4552,6.4068,0.0032,399.5121
1060000,0.9572,11.9,1.0,0.944,15.5763,1.0,-2.4557,6.4072,0.0032,401.4087
1070000,0.9489,14.2,1.0,0.9439,15.5763,1.0,-2.4569,6.413,0.0032,402.0949
1080000,0.9543,12.7,1.0,0.9408,16.3934,0.9984,-2.4573,6.4146,0.0031,402.2253
