env_steps,return,length,success,train/return,train/length,train/success,bisim_loss,critic_loss,FPS
680000,0.9081,14.7,1.0,0.0865,13.1752,0.5718,0.0804,0.0019,769.7031
690000,0.9313,11.0,1.0,0.0298,12.6743,0.5412,0.0801,0.0018,764.441
700000,0.91,14.4,1.0,0.0457,13.4228,0.5503,0.0804,0.0018,763.2394
710000,0.9169,13.3,1.0,0.044,12.7714,0.5492,0.0804,0.0017,762.1512
720000,0.8981,16.3,1.0,0.0688,12.6904,0.5622,0.0794,0.0017,767.9023
730000,0.9044,15.3,1.0,0.1141,13.1579,0.5868,0.0789,0.0018,764.0565
740000,0.9138,13.8,1.0,0.1152,13.3156,0.5872,0.0792,0.0016,762.5378
750000,0.9387,9.8,1.0,0.0816,12.9534,0.5687,0.0783,0.0017,763.2355
760000,0.9294,11.3,1.0,0.187,13.1062,0.6239,0.0783,0.0017,764.9337
770000,0.9256,11.9,1.0,0.1081,13.0208,0.5833,0.0779,0.0016,764.1032
780000,0.9169,13.3,1.0,0.1066,13.2979,0.5824,0.0768,0.0016,759.7229
790000,0.9019,15.7,1.0,0.1849,13.1926,0.6227,0.0777,0.0017,762.7186
800000,0.8844,18.5,1.0,0.21,13.459,0.6366,0.0771,0.0016,761.1942
810000,0.9181,13.1,1.0,0.2152,13.6799,0.6402,0.0772,0.0016,758.9927
820000,0.9181,13.1,1.0,0.2645,13.369,0.6644,0.0765,0.0016,758.6334
830000,0.9338,10.6,1.0,0.2415,12.8041,0.6517,0.0768,0.0016,754.7654
840000,0.9231,12.3,1.0,0.3149,13.5501,0.6911,0.0764,0.0016,755.1686
850000,0.9175,13.2,1.0,0.2888,13.369,0.6765,0.0765,0.0017,754.5624
860000,0.9069,14.9,1.0,0.2724,13.4048,0.6689,0.0756,0.0016,752.5676
870000,0.9163,13.4,1.0,0.2291,12.9366,0.6455,0.076,0.0016,753.4549
880000,0.9081,14.7,1.0,0.2623,13.089,0.6623,0.0747,0.0016,756.0582
890000,0.9137,13.8,1.0,0.2702,13.2275,0.6667,0.0751,0.0017,755.6978
900000,0.8962,16.6,1.0,0.3346,13.2626,0.7003,0.0745,0.0016,754.9565
910000,0.9056,15.1,1.0,0.3128,13.6612,0.6899,0.074,0.0015,756.6353
920000,0.9275,11.6,1.0,0.367,13.3156,0.7177,0.0737,0.0015,752.6026
930000,0.9175,13.2,1.0,0.4057,13.5135,0.7378,0.0728,0.0015,751.6324
940000,0.9094,14.5,1.0,0.3873,13.7363,0.7294,0.0728,0.0016,750.8329
950000,0.9281,11.5,1.0,0.3506,13.8313,0.7095,0.0729,0.0016,750.2299
960000,0.9175,13.2,1.0,0.3554,13.8696,0.7129,0.0734,0.0015,749.2698
970000,0.9275,11.6,1.0,0.3244,13.7552,0.696,0.0724,0.0015,752.1697
980000,0.9294,11.3,1.0,0.3842,14.2248,0.7283,0.071,0.0015,747.367
990000,0.8981,16.3,1.0,0.3466,13.624,0.7071,0.0717,0.0015,743.3677
1000000,0.9013,15.8,1.0,0.3632,13.6612,0.7158,0.0717,0.0016,742.7783
1010000,0.9081,14.7,1.0,0.4311,13.3869,0.751,0.071,0.0015,743.5495
1020000,0.8938,17.0,1.0,0.4102,13.1579,0.7395,0.07,0.0015,742.6269
1030000,0.9163,13.4,1.0,0.4724,13.8889,0.7736,0.071,0.0017,739.8288
1040000,0.9062,15.0,1.0,0.3884,13.0208,0.7279,0.0696,0.0014,739.8839
1050000,0.9125,14.0,1.0,0.4494,13.5318,0.7605,0.069,0.0015,737.9768
1060000,0.9056,15.1,1.0,0.3889,13.369,0.7286,0.0693,0.0017,736.5593
1070000,0.9169,13.3,1.0,0.4454,13.369,0.758,0.0687,0.0016,740.938
1080000,0.9119,14.1,1.0,0.504,13.4771,0.7884,0.0683,0.0014,737.5762
1090000,0.9163,13.4,1.0,0.4577,13.1406,0.7635,0.0685,0.0015,735.933
1100000,0.9094,14.5,1.0,0.4349,13.587,0.7527,0.0685,0.0016,735.596
1110000,0.9038,15.4,1.0,0.4683,13.4409,0.7702,0.0693,0.0015,731.9955
1120000,0.9025,15.6,1.0,0.4603,13.5318,0.7659,0.0687,0.0016,732.1336
1130000,0.9088,14.6,1.0,0.3971,13.0039,0.7321,0.0683,0.0017,732.0796
1140000,0.9281,11.5,1.0,0.5095,13.5685,0.791,0.0681,0.0015,731.4699
1150000,0.9131,13.9,1.0,0.5115,14.4509,0.7948,0.067,0.0016,730.2388
1160000,0.9019,15.7,1.0,0.561,13.8313,0.8188,0.0674,0.0016,729.754
1170000,0.9219,12.5,1.0,0.5217,13.8122,0.7983,0.0666,0.0015,729.3969
1180000,0.9037,15.4,1.0,0.5222,13.2626,0.7971,0.0662,0.0015,729.5884
1190000,0.9019,15.7,1.0,0.5188,13.587,0.7962,0.0658,0.0014,728.0354
1200000,0.8931,17.1,1.0,0.5257,14.0449,0.8006,0.0651,0.0014,723.7876
1210000,0.9106,14.3,1.0,0.5203,14.3472,0.7991,0.0654,0.0015,728.8817
1220000,0.9231,12.3,1.0,0.5587,13.4953,0.8165,0.0658,0.0013,722.9833
1230000,0.9169,13.3,1.0,0.5451,13.5501,0.8103,0.0653,0.0014,723.7705
1240000,0.9031,15.5,1.0,0.5489,13.9082,0.8122,0.0639,0.0015,724.6159
1250000,0.9175,13.2,1.0,0.5522,13.6054,0.8136,0.0647,0.0014,724.9712
1260000,0.8925,17.2,1.0,0.542,13.4228,0.8081,0.0635,0.0013,722.3093
1270000,0.9256,11.9,1.0,0.5531,13.6799,0.814,0.0639,0.0015,722.8387
1280000,0.9056,15.1,1.0,0.5441,13.7741,0.8099,0.0631,0.0014,724.9752
1290000,0.9125,14.0,1.0,0.5636,13.6799,0.8194,0.0639,0.0014,725.2575
1300000,0.905,15.2,1.0,0.5748,13.6612,0.8251,0.0633,0.0014,720.9865
1310000,0.9088,14.6,1.0,0.5636,13.947,0.8201,0.0626,0.0014,721.7861
1320000,0.9256,11.9,1.0,0.5692,13.6799,0.8222,0.0631,0.0015,722.4748
1330000,0.8975,16.4,1.0,0.598,13.8696,0.8377,0.0626,0.0014,720.1727
1340000,0.9119,14.1,1.0,0.6098,13.4409,0.8427,0.063,0.0014,718.618
1350000,0.9088,14.6,1.0,0.5706,13.6054,0.8231,0.0619,0.0015,720.9311
1360000,0.9169,13.3,1.0,0.5616,13.5685,0.8182,0.0614,0.0014,717.8302
1370000,0.8969,16.5,1.0,0.5835,13.4228,0.8295,0.0618,0.0014,719.6774
1380000,0.89,17.6,1.0,0.5546,13.5318,0.8146,0.0615,0.0014,720.7647
1390000,0.9087,14.6,1.0,0.5749,15.0376,0.8286,0.062,0.0021,716.1413
1400000,0.9181,13.1,1.0,0.5372,14.2045,0.8068,0.0609,0.0017,716.2898
1410000,0.9269,11.7,1.0,0.5893,13.6054,0.8327,0.0603,0.0013,717.3743
1420000,0.9219,12.5,1.0,0.5914,13.3511,0.8331,0.0602,0.0014,717.4846
1430000,0.9013,15.8,1.0,0.6029,13.4409,0.8387,0.0603,0.0014,714.2298
1440000,0.9094,14.5,1.0,0.5631,13.5501,0.8184,0.061,0.0014,713.4124
1450000,0.9075,14.8,1.0,0.5973,13.6054,0.8367,0.0598,0.0013,710.5566
1460000,0.9025,15.6,1.0,0.5734,13.986,0.8252,0.0597,0.0014,714.1009
1470000,0.9269,11.7,1.0,0.5791,13.8696,0.828,0.0606,0.0013,711.3298
1480000,0.9106,14.3,1.0,0.6378,13.7174,0.8573,0.059,0.0013,711.3268
1490000,0.9187,13.0,1.0,0.6184,13.7174,0.8477,0.0588,0.0013,711.5311
1500000,0.9106,14.3,1.0,0.6335,13.3511,0.8545,0.0584,0.0013,711.5205
1510000,0.9075,14.8,1.0,0.6015,13.459,0.8385,0.0583,0.0013,707.3224
1520000,0.9112,14.2,1.0,0.6315,13.6986,0.8548,0.0577,0.0014,705.4282
1530000,0.925,12.0,1.0,0.605,13.7363,0.8407,0.0584,0.0014,705.5545
1540000,0.9013,15.8,1.0,0.6209,13.7174,0.8491,0.0573,0.0013,706.1345
1550000,0.9044,15.3,1.0,0.6477,13.8122,0.8633,0.0579,0.0013,706.5305
1560000,0.9344,10.5,1.0,0.6311,13.5318,0.8539,0.057,0.0012,705.4264
1570000,0.93,11.2,1.0,0.5906,14.556,0.8355,0.0571,0.0016,707.049
1580000,0.9156,13.5,1.0,0.6125,13.9276,0.8454,0.0573,0.0013,703.2033
1590000,0.8987,16.2,1.0,0.6042,13.4771,0.8396,0.0571,0.0012,703.7106
1600000,0.9019,15.7,1.0,0.6449,13.9082,0.8623,0.057,0.0013,702.6115
1610000,0.9175,13.2,1.0,0.6513,13.6799,0.8646,0.0563,0.0013,704.153
1620000,0.8812,19.0,1.0,0.6209,13.8122,0.8494,0.0559,0.0013,702.9545
1630000,0.9238,12.2,1.0,0.672,14.0647,0.8762,0.0563,0.0013,702.2908
1640000,0.9131,13.9,1.0,0.6735,14.1243,0.8771,0.0562,0.0013,702.3251
1650000,0.9206,12.7,1.0,0.667,13.6612,0.873,0.0565,0.0013,702.6849
1660000,0.8975,16.4,1.0,0.6527,13.8313,0.8658,0.0567,0.0013,702.4907
1670000,0.9,16.0,1.0,0.6386,13.8504,0.8587,0.0562,0.0012,700.9003
1680000,0.9194,12.9,1.0,0.5911,14.8588,0.8366,0.0551,0.002,700.9644
1690000,0.8938,17.0,1.0,0.6376,14.5138,0.8592,0.0554,0.0014,701.7911
1700000,0.91,14.4,1.0,0.6586,13.6799,0.8687,0.0563,0.0013,701.4739
1710000,0.915,13.6,1.0,0.6363,13.6426,0.8568,0.055,0.0012,698.183
1720000,0.9225,12.4,1.0,0.6337,13.459,0.8546,0.0553,0.0012,694.5822
1730000,0.895,16.8,1.0,0.5312,16.4474,0.8092,0.0562,0.0014,699.2573
1740000,0.9162,13.4,1.0,0.5565,18.3486,0.8275,0.056,0.0012,699.7587
1750000,0.9181,13.1,1.0,0.666,16.0256,0.8782,0.0552,0.0013,696.1245
1760000,0.9131,13.9,1.0,0.6427,14.771,0.8641,0.0554,0.0014,698.2525
1770000,0.9094,14.5,1.0,0.6033,15.2207,0.8432,0.0553,0.0015,696.6737
1780000,0.82,28.8,1.0,0.607,17.0068,0.8486,0.0544,0.0033,697.1416
1790000,0.8787,19.4,1.0,0.5427,16.129,0.8145,0.0584,0.0012,693.8779
1800000,0.9106,14.3,1.0,0.6242,16.835,0.8586,0.0573,0.0012,695.2692
1810000,0.9025,15.6,1.0,0.6133,15.7233,0.8506,0.0552,0.0017,695.0171
1820000,0.9119,14.1,1.0,0.6796,14.3062,0.8813,0.0535,0.0013,690.0083
1830000,0.9062,15.0,1.0,0.6382,14.2857,0.86,0.0541,0.0015,692.3997
1840000,0.9238,12.2,1.0,0.7001,14.43,0.8918,0.054,0.0014,692.3705
1850000,0.8588,22.6,1.0,0.593,17.1821,0.8436,0.055,0.0019,692.4133
1860000,0.8925,17.2,1.0,0.6036,15.5521,0.8445,0.0529,0.0017,692.5351
1870000,0.8894,17.7,1.0,0.605,16.7785,0.849,0.0547,0.0015,691.7941
1880000,0.8831,18.7,1.0,0.6326,14.5773,0.8571,0.0527,0.0013,689.3941
1890000,0.8956,16.7,1.0,0.6086,15.7729,0.8486,0.0534,0.0016,688.3428
1900000,0.9031,15.5,1.0,0.6759,14.6628,0.8798,0.0532,0.0014,689.1641
1910000,0.9187,13.0,1.0,0.6626,13.4228,0.8698,0.0519,0.0014,665.9382
1920000,0.9056,15.1,1.0,0.6328,15.4083,0.8598,0.0529,0.0016,687.0968
1930000,0.9231,12.3,1.0,0.6497,15.949,0.8692,0.0526,0.0014,686.0734
1940000,0.7837,34.6,1.0,0.594,16.5837,0.8425,0.0523,0.0014,684.6785
1950000,0.9069,14.9,1.0,0.6812,13.6799,0.8796,0.0519,0.0014,679.5782
1960000,0.9113,14.2,1.0,0.641,14.2857,0.8614,0.0507,0.0013,681.252
1970000,0.6894,49.7,1.0,0.6309,14.5138,0.8563,0.052,0.0018,676.2759
