env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
18500,,,,,,2.3287,0.9911,0.6106,-165.1275,27.8127,1.2772,-0.6015,171.9849,1106.1615,11.6356
18511,,,72,-61.0006,32.8395,,,,,,,,,,
18534,,,23,-18.7646,32.9377,,,,,,,,,,
18548,,,14,-16.7531,32.9751,,,,,,,,,,
19000,,,,,,2.3215,0.9688,0.5994,-166.2151,16.6591,1.3337,-0.5956,342.7267,1379.9404,10.3659
19500,,,,,,2.2808,1.0133,0.5721,-168.7942,17.796,1.2591,-0.5759,192.6947,692.3487,9.2427
19548,,,1000,-936.4522,32.8199,,,,,,,,,,
19618,,,70,-70.9885,32.768,,,,,,,,,,
19670,,,52,-74.972,32.8967,,,,,,,,,,
19681,,,11,-10.4842,32.9409,,,,,,,,,,
19785,,,104,-105.8949,32.8968,,,,,,,,,,
19831,,,46,-53.5257,32.6329,,,,,,,,,,
19853,,,22,-37.2879,32.888,,,,,,,,,,
19904,,,51,-35.9848,32.8915,,,,,,,,,,
19980,,,76,-102.5236,32.8031,,,,,,,,,,
19995,,,15,-27.1414,32.64,,,,,,,,,,
20000,,,,,,2.3092,1.0157,0.6005,-177.0195,23.8074,1.2484,-0.5699,398.5497,1459.4941,7.8842
20000,2.5817,711.9,,,,,,,,,,,,,
20020,,,25,-22.474,6.9872,,,,,,,,,,
20123,,,103,-76.15,32.6918,,,,,,,,,,
20213,,,90,-113.4318,32.9713,,,,,,,,,,
20288,,,75,-71.8282,32.8676,,,,,,,,,,
20400,,,112,-115.6231,32.7102,,,,,,,,,,
20500,,,,,,2.2626,0.9898,0.5616,-179.8087,20.0802,1.214,-0.5657,264.3419,1727.3505,9.0604
20780,,,380,-356.4664,32.9078,,,,,,,,,,
21000,,,,,,2.3335,1.0311,0.5801,-194.53,21.8414,1.304,-0.5742,403.4786,1380.0419,9.4507
21500,,,,,,2.3029,1.0218,0.5878,-189.4185,23.1702,1.2471,-0.5661,273.7512,1267.8741,11.6211
21780,,,1000,-1022.7965,32.6909,,,,,,,,,,
21838,,,58,-69.8167,32.1622,,,,,,,,,,
21853,,,15,-26.6897,32.4263,,,,,,,,,,
22000,,,,,,2.2628,0.9689,0.5697,-198.3599,26.4298,1.2094,-0.544,393.7269,1793.943,11.3502
22056,,,203,-203.4161,32.6486,,,,,,,,,,
