env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,324.0,0.0,0.0,333.3333,0.0,0.0068,0.0003,0.001,145.4033
20000,0.0,324.0,0.0,0.0,322.5806,0.0,0.0067,-0.0,0.0,786.1145
30000,0.0,324.0,0.0,0.0043,322.5806,0.0323,0.0068,-0.0,0.0,777.0519
40000,0.0,324.0,0.0,0.0159,322.5806,0.0645,0.0068,-0.0,0.0,779.3943
50000,0.0,324.0,0.0,0.0,322.5806,0.0,0.0068,-0.0,0.0,772.0282
60000,0.0,324.0,0.0,0.0369,312.5,0.125,0.0068,-0.0,0.0,769.4639
70000,0.0,324.0,0.0,0.0444,312.5,0.125,0.0068,-0.0,0.0001,765.775
80000,0.0,324.0,0.0,0.0497,312.5,0.0938,0.0068,-0.0,0.0001,765.7382
90000,0.0,324.0,0.0,0.0218,312.5,0.0625,0.0068,-0.0,0.0001,765.391
100000,0.0,324.0,0.0,0.0236,322.5806,0.0323,0.0068,-0.0,0.0001,753.1968
110000,0.0,324.0,0.0,0.0947,294.1176,0.2353,0.0068,-0.0,0.0002,754.9099
120000,0.0,324.0,0.0,0.1109,294.1176,0.2059,0.0068,-0.0,0.0003,756.6746
130000,0.0,324.0,0.0,0.0865,303.0303,0.2121,0.0068,-0.0,0.0004,752.3562
140000,0.0,324.0,0.0,0.0675,303.0303,0.2121,0.0068,-0.0,0.0005,749.384
150000,0.0944,293.6,0.1,0.138,285.7143,0.3429,0.0068,-0.0,0.0005,746.378
160000,0.0,324.0,0.0,0.1955,270.2703,0.3784,0.0068,-0.0,0.0006,741.1079
170000,0.0,324.0,0.0,0.1909,270.2703,0.3784,0.0068,-0.0,0.0006,747.3267
180000,0.0933,294.0,0.1,0.1575,277.7778,0.3056,0.0068,-0.0,0.0007,741.6741
190000,0.0917,294.6,0.1,0.3015,232.5581,0.6047,0.0068,-0.0,0.0008,740.1719
200000,0.0,324.0,0.0,0.2043,270.2703,0.3784,0.0068,-0.0,0.0008,734.4239
210000,0.1842,264.9,0.2,0.2281,250.0,0.375,0.0068,0.0,0.0008,730.972
220000,0.0939,293.8,0.1,0.16,277.7778,0.3333,0.0068,-0.0,0.0009,729.7985
230000,0.0947,293.5,0.1,0.1927,270.2703,0.3514,0.0068,-0.0,0.001,729.4631
240000,0.1847,264.7,0.2,0.2242,256.4103,0.4359,0.0068,-0.0,0.001,726.9253
250000,0.0511,309.2,0.1,0.1959,270.2703,0.4054,0.0068,-0.0,0.001,729.7665
260000,0.0,324.0,0.0,0.2823,238.0952,0.4762,0.0068,-0.0,0.0009,726.4072
270000,0.2769,235.1,0.3,0.2488,250.0,0.425,0.0068,-0.0,0.0009,724.0141
280000,0.0,324.0,0.0,0.4171,200.0,0.7,0.0068,0.0,0.0009,722.954
290000,0.2728,236.6,0.3,0.2065,270.2703,0.4324,0.0068,-0.0,0.001,708.3941
300000,0.0878,296.0,0.1,0.2999,232.5581,0.5814,0.0068,0.0,0.001,717.9094
310000,0.0,324.0,0.0,0.3419,222.2222,0.5111,0.0068,-0.0,0.001,718.5727
320000,0.0,324.0,0.0,0.3651,212.766,0.5745,0.0068,-0.0,0.0011,716.9033
330000,0.0897,295.3,0.1,0.3553,217.3913,0.5435,0.0068,0.0,0.001,718.536
340000,0.1583,274.2,0.2,0.4013,204.0816,0.6735,0.0068,-0.0,0.0011,714.7353
350000,0.1692,270.3,0.2,0.3407,217.3913,0.587,0.0068,0.0,0.0011,711.0487
360000,0.2731,236.5,0.3,0.3554,222.2222,0.6222,0.0068,-0.0,0.0012,710.2551
370000,0.3619,208.1,0.4,0.4216,196.0784,0.6471,0.0068,-0.0,0.0012,707.0473
380000,0.0883,295.8,0.1,0.3124,227.2727,0.5,0.0068,-0.0,0.0012,701.2063
390000,0.0,324.0,0.0,0.4031,200.0,0.66,0.0068,0.0,0.0013,707.6282
400000,0.2581,241.9,0.3,0.4951,175.4386,0.7719,0.0068,-0.0,0.0013,703.1228
410000,0.2322,251.2,0.3,0.4585,185.1852,0.7963,0.0068,0.0,0.0014,698.7156
420000,0.0936,293.9,0.1,0.4486,192.3077,0.7308,0.0068,0.0,0.0015,695.9142
430000,0.5069,163.1,0.6,0.5014,172.4138,0.7759,0.0068,0.0,0.0015,700.6958
440000,0.1631,272.5,0.2,0.4137,200.0,0.68,0.0068,-0.0,0.0016,700.5523
450000,0.0,324.0,0.0,0.5149,163.9344,0.7541,0.0068,-0.0,0.0016,695.339
460000,0.1833,265.2,0.2,0.5459,156.25,0.8125,0.0068,-0.0,0.0017,692.5564
470000,0.3025,233.1,0.5,0.4777,178.5714,0.7679,0.0068,0.0,0.0017,692.7922
480000,0.3575,209.7,0.4,0.4718,185.1852,0.7778,0.0068,-0.0,0.0018,690.0624
490000,0.0,324.0,0.0,0.4753,175.4386,0.6842,0.0068,-0.0,0.0018,686.9413
500000,0.2747,235.9,0.3,0.557,151.5152,0.803,0.0068,-0.0,0.0019,694.9942
510000,0.1814,265.9,0.2,0.4653,185.1852,0.7778,0.0068,-0.0,0.0019,686.0186
520000,0.0594,306.2,0.1,0.4884,175.4386,0.7895,0.0068,0.0,0.0019,688.8648
530000,0.2275,256.5,0.4,0.5371,161.2903,0.8548,0.0068,0.0,0.002,689.3422
540000,0.0739,301.0,0.1,0.4945,178.5714,0.7679,0.0068,0.0,0.002,685.6823
550000,0.3864,202.9,0.5,0.5318,158.7302,0.7778,0.0068,0.0,0.0021,685.5833
560000,0.3536,214.7,0.5,0.4932,172.4138,0.7586,0.0068,-0.0,0.0021,686.8266
570000,0.1769,267.5,0.2,0.5492,153.8462,0.7692,0.0068,-0.0,0.0022,684.7643
580000,0.2558,242.7,0.3,0.5706,149.2537,0.8209,0.0068,0.0,0.0022,680.6606
590000,0.3572,209.8,0.4,0.643,123.4568,0.9136,0.0068,-0.0,0.0022,681.0225
600000,0.4428,182.6,0.5,0.5769,147.0588,0.8382,0.0068,0.0,0.0022,678.4706
610000,0.3564,210.1,0.4,0.6499,123.4568,0.9259,0.0068,0.0,0.0023,677.1464
620000,0.4614,175.9,0.5,0.6822,111.1111,0.9111,0.0068,0.0,0.0024,680.0127
630000,0.3761,203.0,0.4,0.6413,128.2051,0.9103,0.0068,0.0,0.0025,676.1308
640000,0.4664,177.7,0.6,0.6358,125.0,0.875,0.0068,-0.0,0.0025,677.0984
650000,0.6528,114.2,0.7,0.6196,135.1351,0.9189,0.0068,-0.0,0.0025,678.1007
660000,0.2675,238.5,0.3,0.6993,104.1667,0.9167,0.0068,-0.0,0.0025,678.3975
670000,0.4575,177.3,0.5,0.6362,125.0,0.8375,0.0068,0.0,0.0026,672.6485
680000,0.4586,176.9,0.5,0.7136,101.0101,0.9394,0.0068,-0.0,0.0027,673.5001
690000,0.6903,104.3,0.8,0.722,97.0874,0.932,0.0068,0.0,0.0028,670.6976
700000,0.6275,123.3,0.7,0.7643,84.0336,0.9664,0.0068,0.0,0.0029,666.0836
710000,0.4439,182.2,0.5,0.7237,97.0874,0.9515,0.0068,-0.0,0.003,666.7356
720000,0.5428,150.2,0.6,0.7374,92.5926,0.9352,0.0068,-0.0,0.0029,661.4389
730000,0.5519,146.9,0.6,0.7521,88.4956,0.9646,0.0068,0.0,0.003,665.2827
