env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
11500,,,1.6779,0.7535,0.4552,-7.9414,4.9732,0.5458,-0.4559,1.4571,9.0003,0.743,,,
12000,,,1.6577,0.7198,0.4376,-7.59,6.8073,0.5863,-0.4362,1.2269,7.6958,0.7493,,,
12000,,,,,,,,,,,,,1000,-104.2258,55.6701
12500,,,1.687,0.7138,0.4543,-8.5903,5.4415,0.5966,-0.4445,1.233,5.4654,1.1472,,,
13000,,,1.6779,0.7217,0.4525,-8.0016,6.1223,0.5718,-0.4414,1.177,6.804,0.945,,,
13000,,,,,,,,,,,,,1000,-172.5695,57.2475
13500,,,1.6603,0.7239,0.4574,-8.3476,5.685,0.5564,-0.4576,1.2438,4.1879,0.7761,,,
14000,,,1.6661,0.7604,0.4382,-8.758,4.0633,0.5649,-0.4286,1.3242,5.2291,0.5837,,,
14000,,,,,,,,,,,,,1000,-202.0507,57.4172
14500,,,1.6382,0.7294,0.4428,-8.7167,4.1593,0.5348,-0.4357,1.1171,7.3385,1.0859,,,
15000,,,1.6879,0.715,0.4556,-8.693,5.3329,0.6242,-0.4521,1.369,7.7927,1.4576,,,
15000,285.1504,1000.0,,,,,,,,,,,,,
15000,,,,,,,,,,,,,1000,-249.6394,49.5859
15500,,,1.6941,0.7224,0.4554,-9.5625,4.8977,0.6062,-0.4488,1.1568,3.5471,1.1925,,,
16000,,,1.7164,0.7312,0.4786,-10.0876,4.6426,0.6004,-0.4787,1.2833,4.9215,0.709,,,
16000,,,,,,,,,,,,,1000,-138.4974,56.3462
16500,,,1.6829,0.7446,0.465,-9.9398,4.7513,0.5542,-0.4553,1.2241,4.9408,1.5991,,,
17000,,,1.6967,0.7392,0.4621,-10.8074,4.4612,0.5533,-0.4796,1.717,10.3777,0.7482,,,
17000,,,,,,,,,,,,,1000,-256.8885,58.142
17500,,,1.7147,0.7551,0.4753,-11.6945,5.4523,0.5468,-0.4771,1.1949,5.5313,1.2235,,,
18000,,,1.7134,0.7473,0.4776,-11.4681,4.6673,0.583,-0.4738,1.3547,6.0596,1.3129,,,
18000,,,,,,,,,,,,,1000,157.5981,57.5496
18500,,,1.7343,0.7738,0.4862,-12.1883,5.4943,0.6026,-0.4935,1.2698,7.8165,1.2828,,,
19000,,,1.7787,0.7917,0.4967,-12.7899,4.3638,0.5848,-0.4831,1.1101,7.8698,0.7232,,,
19000,,,,,,,,,,,,,1000,-161.4863,60.9695
19500,,,1.7205,0.7448,0.4718,-12.9589,4.8803,0.6178,-0.463,2.2303,10.7199,1.0177,,,
20000,,,1.7238,0.7621,0.4667,-13.3865,4.9352,0.6265,-0.4595,1.4851,12.087,1.0778,,,
20000,183.0149,1000.0,,,,,,,,,,,,,
20000,,,,,,,,,,,,,1000,-74.4112,52.1694
20500,,,1.7568,0.7418,0.4836,-14.4203,4.9593,0.6191,-0.4872,1.1866,5.82,0.7016,,,
21000,,,1.7581,0.7914,0.4825,-13.9917,5.7037,0.5962,-0.4748,1.5237,10.8977,1.0556,,,
21000,,,,,,,,,,,,,1000,-46.793,56.0158
21500,,,1.7824,0.7746,0.4896,-15.6427,6.3394,0.6438,-0.4895,1.542,13.3505,0.9613,,,
22000,,,1.7134,0.7739,0.495,-14.8814,4.2098,0.5913,-0.5115,1.6316,9.8514,0.9916,,,
22000,,,,,,,,,,,,,1000,136.7605,58.8361
22500,,,1.7743,0.779,0.4804,-15.5673,6.1064,0.6487,-0.4862,1.7421,7.4267,0.8375,,,
23000,,,1.7889,0.7598,0.4956,-16.8771,5.9702,0.656,-0.5055,1.5253,15.7858,0.7955,,,
23000,,,,,,,,,,,,,1000,8.0132,56.775
23500,,,1.7882,0.7486,0.4897,-16.5653,5.5687,0.6331,-0.4822,1.6198,12.1899,0.9032,,,
24000,,,1.8374,0.8138,0.514,-16.7355,7.7375,0.6481,-0.4979,1.5781,14.7853,1.561,,,
24000,,,,,,,,,,,,,1000,32.8941,57.722
24500,,,1.8098,0.7487,0.5106,-18.2252,5.5005,0.6918,-0.5041,1.8376,14.949,1.2209,,,
25000,,,1.7833,0.7921,0.4791,-17.9363,5.5086,0.6516,-0.4839,2.9254,5.2849,0.8676,,,
25000,134.4905,1000.0,,,,,,,,,,,,,
25000,,,,,,,,,,,,,1000,403.9317,50.6398
25500,,,1.838,0.7941,0.5139,-19.2977,7.3159,0.6776,-0.5205,1.8961,8.3434,1.1596,,,
26000,,,1.8487,0.7897,0.5227,-19.1567,7.9739,0.6865,-0.5108,1.8093,9.4776,1.1581,,,
26000,,,,,,,,,,,,,1000,92.1551,57.0403
26500,,,1.8752,0.7489,0.5386,-22.3743,6.4381,0.6863,-0.5335,1.9723,11.4797,1.2201,,,
27000,,,1.8595,0.8314,0.5278,-21.4554,5.1715,0.671,-0.5314,2.1776,8.9392,0.8293,,,
27000,,,,,,,,,,,,,1000,415.9919,56.2349
27500,,,1.8949,0.8507,0.5518,-22.1866,5.0988,0.656,-0.5482,2.2703,11.9315,1.5894,,,
28000,,,1.9725,0.8715,0.5771,-23.0454,7.5567,0.7241,-0.5532,2.3047,24.8683,0.6244,,,
28000,,,,,,,,,,,,,1000,963.0629,55.864
28500,,,1.9631,0.8245,0.5734,-25.9732,6.3854,0.7184,-0.5592,2.3544,8.4764,1.0838,,,
29000,,,1.9625,0.86,0.5627,-26.1071,6.1802,0.7312,-0.5523,2.5364,16.7631,1.3238,,,
29000,,,,,,,,,,,,,1000,110.5336,57.5213
29500,,,1.9941,0.8597,0.5946,-29.608,6.441,0.7474,-0.5664,2.4369,8.6673,0.8956,,,
30000,,,1.9748,0.8283,0.5936,-30.953,6.9646,0.7134,-0.5895,2.4293,16.8467,1.5322,,,
30000,1541.603,1000.0,,,,,,,,,,,,,
30000,,,,,,,,,,,,,1000,984.9362,52.083
30500,,,2.0102,0.8802,0.5975,-30.0526,11.6898,0.7128,-0.5773,2.7219,12.4573,1.0772,,,
31000,,,2.0172,0.8868,0.586,-33.9226,7.0342,0.7493,-0.5822,2.0854,15.6597,1.1695,,,
31000,,,,,,,,,,,,,1000,75.3592,57.5819
31500,,,2.1028,0.8801,0.6119,-34.7923,7.0983,0.8317,-0.6129,2.7125,36.6758,1.0869,,,
32000,,,2.0538,0.8981,0.5909,-33.8764,8.6599,0.7458,-0.5771,2.3879,11.9217,1.1887,,,
32000,,,,,,,,,,,,,1000,814.9023,56.8594
32500,,,2.1115,0.9684,0.6279,-37.2938,7.5962,0.7533,-0.6124,2.7064,30.1397,1.6893,,,
33000,,,2.0458,0.9149,0.6093,-37.7267,7.6252,0.733,-0.6256,2.657,15.7517,0.8289,,,
33000,,,,,,,,,,,,,1000,1146.603,59.0119
33500,,,2.1959,0.9865,0.6584,-38.7403,10.3148,0.8328,-0.6589,2.7776,20.7416,2.5059,,,
34000,,,2.1726,0.9732,0.6692,-42.0522,7.4904,0.8306,-0.6577,2.4312,15.5015,1.8337,,,
34000,,,,,,,,,,,,,1000,781.1821,56.3243
34500,,,2.1251,0.9664,0.637,-42.1823,6.1814,0.7377,-0.6474,3.371,11.5048,2.064,,,
35000,,,2.1096,0.8939,0.6535,-42.7692,6.4846,0.8091,-0.6338,2.7889,11.386,0.8263,,,
35000,1495.9643,1000.0,,,,,,,,,,,,,
35000,,,,,,,,,,,,,1000,288.2766,49.5
35500,,,2.1466,0.9525,0.6461,-46.128,7.8132,0.7645,-0.661,2.5127,16.638,1.0395,,,
36000,,,2.1868,0.9566,0.6851,-49.0353,8.3571,0.7926,-0.7097,2.7169,13.3843,2.2418,,,
36000,,,,,,,,,,,,,1000,1297.1879,56.8255
36500,,,2.2209,0.9676,0.6899,-50.3831,7.2492,0.805,-0.6939,2.8074,31.5694,1.8064,,,
37000,,,2.18,0.9661,0.6762,-49.5813,6.7927,0.7843,-0.6662,3.3452,29.3847,1.5856,,,
37000,,,,,,,,,,,,,1000,916.5751,57.0099
37500,,,2.2009,0.9707,0.682,-51.6117,10.9759,0.7675,-0.6797,5.3209,13.2128,1.835,,,
38000,,,2.2571,1.0251,0.7052,-54.6332,9.7789,0.785,-0.6907,3.0412,18.519,1.0602,,,
38000,,,,,,,,,,,,,1000,349.1353,57.0961
38500,,,2.3031,1.0448,0.7347,-55.5926,9.2768,0.815,-0.7184,2.9746,10.3868,1.1161,,,
39000,,,2.2778,1.0252,0.707,-57.1478,7.2613,0.8036,-0.726,2.648,21.9535,1.5425,,,
39000,,,,,,,,,,,,,1000,1342.2351,55.9365
39500,,,2.2308,0.9877,0.6978,-55.8879,7.2845,0.8505,-0.701,3.1004,15.1848,1.4534,,,
40000,,,2.2555,1.0135,0.6932,-59.2524,7.7125,0.8488,-0.7026,3.4605,14.3878,1.5106,,,
40000,2062.6294,1000.0,,,,,,,,,,,,,
40000,,,,,,,,,,,,,1000,826.7084,51.1699
40500,,,2.2789,1.0566,0.706,-62.6426,7.3416,0.8061,-0.7169,3.1265,21.222,1.248,,,
41000,,,2.2888,1.0255,0.7144,-64.6448,9.1951,0.8187,-0.7416,2.5845,16.0146,1.8696,,,
41000,,,,,,,,,,,,,1000,898.5839,56.5708
41500,,,2.2973,1.0538,0.7301,-64.5373,6.215,0.7722,-0.7252,4.0448,17.3089,1.886,,,
42000,,,2.3467,1.009,0.7183,-63.6616,9.0444,0.9301,-0.7137,3.8214,18.4818,1.6976,,,
42000,,,,,,,,,,,,,1000,665.5438,57.3706
42500,,,2.3931,1.0569,0.7582,-66.1966,8.8312,0.8728,-0.7388,2.3381,11.7495,1.5571,,,
43000,,,2.2895,1.0332,0.7138,-67.4012,8.1669,0.8069,-0.7179,2.8469,16.5917,2.0786,,,
43000,,,,,,,,,,,,,1000,825.0774,61.0373
43500,,,2.3027,1.0505,0.7341,-69.4945,7.3691,0.8169,-0.7381,3.4054,20.3446,1.7393,,,
44000,,,2.38,1.1026,0.7431,-72.4321,8.1605,0.8234,-0.7561,2.8186,25.2057,1.7098,,,
44000,,,,,,,,,,,,,1000,1555.1068,59.6412
44500,,,2.4281,1.121,0.7735,-74.6932,7.9777,0.8715,-0.7517,3.0188,54.4892,1.6424,,,
45000,,,2.3952,1.0843,0.7703,-77.0077,7.0266,0.8124,-0.7797,3.96,22.2266,2.2034,,,
45000,2378.0541,1000.0,,,,,,,,,,,,,
45000,,,,,,,,,,,,,1000,1494.8948,49.4519
45500,,,2.3297,1.0982,0.7596,-75.387,10.1292,0.8262,-0.75,3.4257,25.4419,1.9299,,,
46000,,,2.3688,1.1061,0.765,-80.5887,7.4383,0.7673,-0.7899,4.3054,33.0804,1.6162,,,
46000,,,,,,,,,,,,,1000,1535.6012,55.4725
46500,,,2.4445,1.1244,0.7811,-82.539,8.9964,0.8096,-0.7624,2.8757,14.1954,2.7582,,,
47000,,,2.4517,1.1159,0.8087,-84.445,7.962,0.8502,-0.8053,3.1901,50.1566,1.4711,,,
47000,,,,,,,,,,,,,1000,1682.2478,55.5565
47500,,,2.4532,1.1366,0.8148,-82.9153,8.9254,0.7772,-0.8118,3.2475,17.3445,1.6408,,,
48000,,,2.4553,1.0723,0.7882,-83.0179,10.1269,0.8964,-0.7649,3.8927,56.8931,2.0612,,,
48000,,,,,,,,,,,,,1000,1581.6214,56.5247
48500,,,2.4509,1.1474,0.7997,-88.2864,9.8675,0.7962,-0.8043,4.0261,33.4168,1.72,,,
49000,,,2.4114,1.0586,0.7983,-85.6512,8.3876,0.8204,-0.8023,3.1798,39.5301,1.4719,,,
49000,,,,,,,,,,,,,1000,413.8423,56.3162
49500,,,2.4674,1.1258,0.8146,-89.2208,7.5779,0.8296,-0.8361,3.1373,27.7229,2.0007,,,
50000,,,2.4546,1.1395,0.8038,-88.1737,11.6581,0.8441,-0.7886,4.4011,32.7889,1.7057,,,
50000,2581.5261,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,1010.736,50.8135
50500,,,2.456,1.1235,0.7929,-90.6573,7.4505,0.8287,-0.822,5.3885,32.164,2.8675,,,
51000,,,2.5154,1.1791,0.8387,-97.3793,7.0246,0.8318,-0.8571,3.6503,20.0335,2.0842,,,
51000,,,,,,,,,,,,,1000,1838.2409,57.2754
51500,,,2.5039,1.182,0.8466,-97.1236,8.7,0.7937,-0.8664,3.9941,28.4195,1.7313,,,
52000,,,2.533,1.1858,0.8692,-100.0245,8.8785,0.7554,-0.8457,4.9169,38.1053,1.4284,,,
52000,,,,,,,,,,,,,1000,1825.1435,55.6301
52500,,,2.5604,1.1778,0.8676,-101.2528,7.5578,0.8796,-0.8819,3.7557,34.7953,1.3255,,,
53000,,,2.599,1.2712,0.8931,-98.3906,12.2284,0.7502,-0.8638,3.442,41.6229,1.6794,,,
53000,,,,,,,,,,,,,1000,1853.4671,60.0514
53500,,,2.6527,1.2317,0.889,-103.9786,9.0397,0.8416,-0.8904,4.7518,28.4395,1.746,,,
54000,,,2.6049,1.2124,0.8822,-106.5769,9.7086,0.8732,-0.9056,4.0766,32.2957,2.3477,,,
54000,,,,,,,,,,,,,1000,1808.677,55.8434
54500,,,2.6418,1.2264,0.9044,-105.8454,8.8115,0.9003,-0.9157,3.951,23.791,2.0726,,,
55000,,,2.669,1.2403,0.9025,-106.9906,7.9917,0.8564,-0.9197,3.7996,23.8205,2.3954,,,
55000,2888.6472,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,1277.7982,50.9839
55500,,,2.5987,1.1959,0.9083,-111.431,8.5627,0.8411,-0.9087,4.1868,38.3583,2.5957,,,
56000,,,2.7242,1.2631,0.9387,-109.5442,8.505,0.8371,-0.9058,4.4193,50.5604,1.5966,,,
56000,,,,,,,,,,,,,1000,658.2748,57.4338
56500,,,2.6431,1.2379,0.8972,-110.7594,7.8879,0.8072,-0.9291,3.5507,26.3688,1.7032,,,
57000,,,2.6643,1.2768,0.9296,-112.6097,8.1144,0.8154,-0.915,4.9502,41.3308,1.8353,,,
57000,,,,,,,,,,,,,1000,2120.4146,56.3744
57500,,,2.6791,1.2903,0.9355,-112.9425,9.9041,0.7841,-0.941,4.3053,33.0093,1.3011,,,
58000,,,2.6953,1.2517,0.9367,-113.7544,9.0167,0.8062,-0.9441,3.2084,31.5941,1.3378,,,
58000,,,,,,,,,,,,,1000,2199.9757,58.4478
58500,,,2.6565,1.2544,0.9126,-115.9962,8.6681,0.8667,-0.9328,4.3798,24.4074,1.824,,,
59000,,,2.6736,1.2497,0.9222,-116.454,12.8067,0.8417,-0.9388,3.2251,39.7416,2.0585,,,
59000,,,,,,,,,,,,,1000,2213.777,55.3708
59500,,,2.7317,1.3659,0.9917,-120.691,7.8977,0.7259,-0.9486,5.1006,30.9714,1.8578,,,
60000,,,2.7451,1.2972,0.9414,-124.5819,8.7715,0.8013,-0.9543,3.422,33.6053,1.2461,,,
60000,3069.2051,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,2283.43,49.6077
60500,,,2.7708,1.2893,0.9928,-125.0756,11.2981,0.8402,-1.0014,4.2765,33.8733,1.7993,,,
61000,,,2.8231,1.377,1.0156,-130.45,6.9084,0.8406,-1.0151,4.134,37.2123,1.4259,,,
61000,,,,,,,,,,,,,1000,2212.4009,55.2283
61500,,,2.7397,1.3474,1.0034,-126.5333,9.9126,0.7467,-1.0067,3.7498,35.322,1.7599,,,
62000,,,2.8508,1.3376,1.0048,-132.1003,10.8354,0.854,-0.9777,4.0242,50.4693,2.5735,,,
62000,,,,,,,,,,,,,1000,2438.4221,57.1069
62500,,,2.8426,1.3695,1.0411,-130.7586,7.381,0.804,-1.0358,4.7979,100.5544,1.5416,,,
63000,,,2.8348,1.3796,1.0148,-131.5998,9.8315,0.8173,-1.0103,4.4167,37.1717,1.5709,,,
63000,,,,,,,,,,,,,1000,2406.3396,56.3732
63500,,,2.7636,1.3284,0.9921,-132.1348,10.2188,0.8035,-1.0439,3.4111,26.7905,2.0441,,,
64000,,,2.9188,1.4134,1.0749,-136.4381,7.7006,0.7937,-1.0801,4.2155,62.3155,1.722,,,
64000,,,,,,,,,,,,,1000,2552.1557,55.2306
64500,,,2.922,1.3978,1.0411,-140.4205,9.2361,0.7854,-1.047,5.0462,84.9194,2.1716,,,
65000,,,2.9322,1.3949,1.0585,-139.076,9.7387,0.7584,-1.0598,3.9173,49.515,1.787,,,
65000,3268.6317,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,2400.3748,50.2129
65500,,,2.9979,1.4148,1.1071,-143.0698,8.6593,0.7993,-1.1003,3.8034,34.836,1.9633,,,
66000,,,3.025,1.45,1.1203,-142.5063,9.2794,0.8381,-1.0893,4.4872,38.9478,3.5899,,,
66000,,,,,,,,,,,,,1000,2552.3399,55.3711
66500,,,3.0243,1.465,1.0957,-140.9374,9.3946,0.8079,-1.0333,5.086,54.0155,2.5971,,,
67000,,,2.9626,1.4091,1.1197,-141.879,8.1252,0.7514,-1.1301,3.8205,63.8403,2.1138,,,
67000,,,,,,,,,,,,,1000,2469.5639,56.2524
67500,,,3.0537,1.4771,1.1412,-148.3549,7.0789,0.8309,-1.1547,4.6427,29.9147,2.5306,,,
68000,,,3.1449,1.4544,1.142,-150.9964,13.3755,0.8664,-1.136,4.5912,35.8084,1.7325,,,
68000,,,,,,,,,,,,,1000,2584.363,57.3433
68500,,,3.0435,1.4478,1.1284,-151.9185,7.3055,0.8071,-1.1423,3.5538,27.8778,1.5227,,,
69000,,,3.1572,1.5228,1.1667,-150.8315,7.2386,0.8791,-1.194,5.9469,86.989,1.9333,,,
69000,,,,,,,,,,,,,1000,2704.4923,58.3003
69500,,,3.1149,1.4767,1.1798,-155.7972,7.9344,0.7968,-1.1759,6.967,106.3071,1.7251,,,
70000,,,3.0214,1.4073,1.1488,-155.864,7.851,0.8329,-1.1996,3.6927,58.8277,1.8646,,,
70000,3325.0884,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,2871.2159,50.2432
70500,,,3.1672,1.5067,1.181,-156.8356,7.9745,0.783,-1.2228,3.9003,61.0737,1.8648,,,
71000,,,3.1605,1.4747,1.1512,-158.7496,8.7824,0.857,-1.1732,4.1834,68.9091,2.6248,,,
71000,,,,,,,,,,,,,1000,2907.135,58.2565
71500,,,3.2077,1.4904,1.1856,-156.3937,12.1529,0.832,-1.1546,3.8865,39.5298,1.913,,,
72000,,,3.2581,1.5656,1.2406,-162.879,8.3037,0.8841,-1.2161,5.9908,35.0445,2.1035,,,
72000,,,,,,,,,,,,,1000,2740.1026,56.8975
72500,,,3.2512,1.5683,1.2472,-164.7631,8.0483,0.7979,-1.224,4.0295,53.5021,2.3487,,,
73000,,,3.3153,1.6093,1.2746,-164.594,8.3883,0.8233,-1.227,4.6047,26.6837,1.9082,,,
73000,,,,,,,,,,,,,1000,2842.3468,56.8768
73500,,,3.402,1.6036,1.3072,-168.5471,9.6714,0.8492,-1.268,4.5676,35.126,2.1586,,,
74000,,,3.291,1.5813,1.232,-168.667,9.9696,0.8103,-1.2786,4.1976,30.9003,2.6931,,,
74000,,,,,,,,,,,,,1000,2940.6284,56.8476
74500,,,3.1793,1.5583,1.2441,-169.1828,10.2476,0.7476,-1.2532,4.0162,66.2449,1.8186,,,
75000,,,3.2361,1.5668,1.2361,-172.7275,8.0638,0.707,-1.2872,4.7954,38.126,2.005,,,
75000,3605.9953,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,3010.0224,50.2889
75500,,,3.3248,1.6386,1.2717,-173.9979,9.0182,0.7898,-1.2608,4.0364,30.5669,3.0447,,,
76000,,,3.3073,1.5892,1.2601,-175.1992,8.6393,0.7752,-1.2232,4.7268,36.656,2.0058,,,
76000,,,,,,,,,,,,,1000,3020.5658,59.0923
76500,,,3.3286,1.5862,1.2746,-177.3168,8.8301,0.8107,-1.2741,3.7013,54.7565,2.1699,,,
77000,,,3.311,1.6164,1.3136,-176.9856,11.2876,0.7826,-1.3514,4.2509,138.5396,2.2668,,,
77000,,,,,,,,,,,,,1000,3123.0431,56.5859
77500,,,3.3073,1.554,1.2795,-177.7472,9.4116,0.8257,-1.2899,4.7176,58.1057,2.7369,,,
78000,,,3.4318,1.6867,1.3597,-181.8454,9.5994,0.7403,-1.3703,4.9144,57.5176,2.3326,,,
78000,,,,,,,,,,,,,1000,3203.3692,56.632
78500,,,3.3571,1.5974,1.2835,-187.3889,11.0726,0.8437,-1.3133,4.8572,38.791,2.0649,,,
79000,,,3.4053,1.5652,1.2942,-183.5251,14.4445,0.9032,-1.3529,9.7631,86.3272,2.2399,,,
79000,,,,,,,,,,,,,1000,3120.0917,55.8325
79500,,,3.5566,1.7351,1.4016,-191.5632,8.1406,0.8335,-1.315,3.8395,49.3577,2.7492,,,
80000,,,3.4729,1.6872,1.3259,-188.9539,10.8279,0.8414,-1.3465,3.841,28.7007,2.0635,,,
80000,3779.469,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,3184.2453,52.5374
80500,,,3.4152,1.645,1.3363,-191.0184,13.3537,0.7529,-1.3274,5.1383,43.9915,3.6427,,,
81000,,,3.5117,1.6825,1.3602,-188.9094,9.8007,0.8248,-1.3022,8.0966,87.7243,2.106,,,
81000,,,,,,,,,,,,,1000,3254.2504,58.7787
81500,,,3.5702,1.7116,1.414,-193.31,9.8712,0.8356,-1.3964,5.3528,134.515,1.9205,,,
82000,,,3.5062,1.696,1.3615,-194.4059,9.5735,0.7923,-1.3403,4.5274,27.5735,1.6722,,,
82000,,,,,,,,,,,,,1000,3273.6917,56.1709
82500,,,3.5659,1.67,1.3848,-197.6657,9.5965,0.8522,-1.4214,4.4067,80.079,2.6978,,,
83000,,,3.4868,1.6966,1.3516,-192.9886,10.1713,0.8307,-1.3529,6.0044,138.3501,2.4729,,,
83000,,,,,,,,,,,,,1000,3311.9631,57.044
83500,,,3.4586,1.6154,1.3424,-192.1561,10.1141,0.842,-1.3824,4.255,54.6367,1.7775,,,
84000,,,3.5489,1.6445,1.3956,-204.0089,10.6512,0.8452,-1.4083,4.1458,54.1218,3.0369,,,
84000,,,,,,,,,,,,,1000,3345.6106,55.4113
84500,,,3.4979,1.7046,1.3772,-195.9076,13.1517,0.8711,-1.3649,4.8087,119.0055,3.0466,,,
85000,,,3.568,1.7057,1.3769,-202.6682,9.9842,0.843,-1.4168,8.6317,89.6484,2.5606,,,
85000,3533.2704,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,3530.5903,51.5688
85500,,,3.7104,1.747,1.467,-208.8652,12.8533,0.874,-1.3942,3.848,23.4241,2.3334,,,
86000,,,3.5215,1.641,1.4196,-206.9664,10.185,0.7952,-1.4381,4.0503,69.678,3.0579,,,
86000,,,,,,,,,,,,,1000,3508.003,57.3416
86500,,,3.7027,1.7136,1.4674,-203.7924,12.3519,0.9121,-1.4099,4.12,25.7978,3.1592,,,
87000,,,3.7224,1.7576,1.5093,-208.8716,13.758,0.8424,-1.457,4.4011,114.0207,2.2724,,,
87000,,,,,,,,,,,,,1000,3595.1183,56.3324
87500,,,3.7273,1.8002,1.5311,-213.6521,8.4573,0.796,-1.52,5.6573,43.0024,2.3795,,,
88000,,,3.5757,1.7482,1.421,-211.0481,9.8313,0.7475,-1.4666,4.289,44.6879,1.9393,,,
88000,,,,,,,,,,,,,1000,3622.2915,55.2784
88500,,,3.7937,1.8472,1.5367,-215.9038,9.4742,0.7914,-1.5097,4.7015,73.4402,2.048,,,
89000,,,3.8212,1.8707,1.5486,-220.1111,9.2935,0.7675,-1.5196,4.2559,55.1842,2.0102,,,
89000,,,,,,,,,,,,,1000,3702.6649,55.4555
89500,,,3.9285,1.8678,1.5809,-217.5523,12.4966,0.885,-1.5336,5.7392,88.631,2.1639,,,
90000,,,3.9311,1.9299,1.58,-223.7623,15.1848,0.8211,-1.5734,6.998,47.0521,3.2998,,,
90000,3960.6799,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,3654.0399,50.1841
90500,,,3.7779,1.7585,1.4964,-221.0303,12.9902,0.8437,-1.5258,4.158,32.0901,2.4123,,,
91000,,,3.7777,1.8198,1.5132,-228.1837,8.6298,0.8344,-1.445,4.6131,55.1792,2.6485,,,
