env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
36000,,,,,,4.6165,0.9562,1.2167,-422.177,34.8871,7.0301,-1.2181,931.7848,4850.5415,22.8324
36036,,,1000,-739.4463,26.5167,,,,,,,,,,
36078,,,42,-60.4937,28.434,,,,,,,,,,
36098,,,20,-25.7734,26.6286,,,,,,,,,,
36161,,,63,-32.3615,30.377,,,,,,,,,,
36225,,,64,-59.4787,31.0134,,,,,,,,,,
36253,,,28,-28.3663,30.9931,,,,,,,,,,
36295,,,42,-54.3538,31.0171,,,,,,,,,,
36406,,,111,-112.0423,27.8278,,,,,,,,,,
36443,,,37,-38.9974,26.8567,,,,,,,,,,
36460,,,17,-33.0156,26.6312,,,,,,,,,,
36480,,,20,-18.0386,26.5576,,,,,,,,,,
36500,,,,,,4.5952,0.9667,1.2556,-458.0184,36.9064,6.7285,-1.2653,1063.6992,5169.4966,21.1942
36583,,,103,-115.7197,29.574,,,,,,,,,,
36595,,,12,-4.0577,31.0823,,,,,,,,,,
36656,,,61,-58.9146,31.0076,,,,,,,,,,
36703,,,47,-36.1016,30.5712,,,,,,,,,,
37000,,,,,,4.6317,1.0436,1.2751,-463.3914,28.497,6.5653,-1.2595,1388.7046,7777.1953,15.3513
37500,,,,,,4.4395,0.9666,1.1873,-443.663,26.8687,6.2492,-1.1705,1061.4626,6218.3047,17.3081
37703,,,1000,-772.8509,27.9546,,,,,,,,,,
37753,,,50,-23.1792,26.532,,,,,,,,,,
37767,,,14,-18.6151,26.0657,,,,,,,,,,
37851,,,84,-118.9591,26.2071,,,,,,,,,,
37922,,,71,-99.6394,25.9348,,,,,,,,,,
38000,,,,,,4.5033,0.9587,1.1772,-447.5504,27.7675,6.6468,-1.2045,783.4316,6452.2329,14.0707
38075,,,153,-167.7136,26.6653,,,,,,,,,,
38141,,,66,-86.7921,26.5698,,,,,,,,,,
38181,,,40,-30.6517,25.9661,,,,,,,,,,
38237,,,56,-27.5654,26.5989,,,,,,,,,,
38258,,,21,-13.5535,26.5661,,,,,,,,,,
38500,,,,,,4.4715,0.9468,1.1751,-458.6174,33.8195,6.5771,-1.1621,636.3331,5855.6143,19.5355
39000,,,,,,4.561,0.9602,1.1977,-484.1665,35.7295,6.7797,-1.1938,1384.6912,7665.8657,20.807
39258,,,1000,-784.1092,26.6468,,,,,,,,,,
39379,,,121,-170.6533,31.2584,,,,,,,,,,
39500,,,,,,4.4382,0.935,1.1651,-461.027,32.3629,6.5263,-1.18,709.1875,5101.4062,15.4469
40000,,,,,,4.5449,0.9298,1.1882,-459.0741,31.7275,7.021,-1.1902,700.024,7331.6743,19.2047
40000,-109.193,249.5,,,,,,,,,,,,,
40379,,,1000,-798.4029,26.7857,,,,,,,,,,
40407,,,28,-28.4097,31.174,,,,,,,,,,
40433,,,26,-15.271,31.1228,,,,,,,,,,
40500,,,,,,4.4595,0.8855,1.1799,-456.7485,32.5646,6.7676,-1.1659,714.8816,5391.6465,21.2758
40675,,,242,-240.8003,28.2818,,,,,,,,,,
40727,,,52,-29.5418,28.522,,,,,,,,,,
40750,,,23,-48.7174,27.9962,,,,,,,,,,
41000,,,,,,4.5467,0.9862,1.2073,-475.7563,32.2881,6.5056,-1.1353,481.0938,4292.8125,18.4403
41002,,,252,-198.5208,26.3212,,,,,,,,,,
41016,,,14,-22.9878,24.8577,,,,,,,,,,
41065,,,49,-55.4166,25.732,,,,,,,,,,
41153,,,88,-84.173,26.0645,,,,,,,,,,
41231,,,78,-95.8759,28.4888,,,,,,,,,,
41284,,,53,-60.6657,28.5877,,,,,,,,,,
41421,,,137,-111.5551,31.1276,,,,,,,,,,
41500,,,,,,4.6614,0.9498,1.2297,-519.3994,35.8745,7.2157,-1.1886,964.6366,6365.687,19.8295
41658,,,237,-224.3362,31.0455,,,,,,,,,,
41769,,,111,-101.0717,28.7921,,,,,,,,,,
41822,,,53,-55.7404,30.6273,,,,,,,,,,
41998,,,176,-208.2424,26.9573,,,,,,,,,,
42000,,,,,,4.5226,0.9357,1.1985,-481.9834,31.1996,6.7416,-1.1824,1442.4386,7032.7954,16.069
42102,,,104,-38.3029,26.3394,,,,,,,,,,
42117,,,15,-7.654,25.4327,,,,,,,,,,
42127,,,10,-12.7043,26.4714,,,,,,,,,,
42143,,,16,-25.7218,26.6999,,,,,,,,,,
42500,,,,,,4.5212,1.0236,1.1869,-491.6081,30.6625,6.3858,-1.1359,627.9916,5717.6499,18.8529
43000,,,,,,4.5976,1.0041,1.1962,-474.9099,33.5725,6.7857,-1.1296,891.3692,6268.6753,22.672
43143,,,1000,-717.6502,26.5469,,,,,,,,,,
43210,,,67,-22.3627,26.591,,,,,,,,,,
43238,,,28,-11.0537,26.461,,,,,,,,,,
43395,,,157,-207.3223,28.5503,,,,,,,,,,
43408,,,13,-13.3579,30.9567,,,,,,,,,,
43421,,,13,-10.5738,31.3604,,,,,,,,,,
43500,,,,,,4.6431,0.9548,1.2344,-501.5128,40.0795,7.1422,-1.1704,953.4655,7783.4199,18.7406
44000,,,,,,4.5195,0.977,1.1932,-490.8396,31.3687,6.5514,-1.1591,649.3266,4823.8755,17.3748
44421,,,1000,-732.5977,27.9041,,,,,,,,,,
44452,,,31,-32.9591,26.5408,,,,,,,,,,
44500,,,,,,4.5638,0.9396,1.1963,-476.663,34.0029,6.8963,-1.175,1039.8534,8031.6235,18.3099
44508,,,56,-84.0286,26.4793,,,,,,,,,,
44783,,,275,-257.7139,28.7947,,,,,,,,,,
44877,,,94,-107.6202,27.7123,,,,,,,,,,
44982,,,105,-109.7529,30.8055,,,,,,,,,,
45000,,,,,,4.5559,0.9586,1.1745,-509.9483,35.06,6.894,-1.2077,1131.9907,8927.3281,18.2841
45000,-48.5429,249.3,,,,,,,,,,,,,
45021,,,39,-66.2101,16.1503,,,,,,,,,,
45068,,,47,-43.3572,26.3185,,,,,,,,,,
45110,,,42,-54.2102,28.9989,,,,,,,,,,
45167,,,57,-78.3182,26.2618,,,,,,,,,,
45245,,,78,-83.7992,27.3654,,,,,,,,,,
45266,,,21,-31.3895,31.2442,,,,,,,,,,
45318,,,52,-51.7232,31.2663,,,,,,,,,,
45371,,,53,-59.8828,31.1722,,,,,,,,,,
