env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,144.0,0.0,,,,,,,
10000,0.0225,142.0,0.1,-0.9951,6.7249,0.0027,-0.0374,0.0825,0.0084,129.8589
20000,0.4169,90.1,0.8,-0.9924,6.6269,0.004,-0.0774,0.0663,0.0018,660.6307
30000,0.8025,31.6,1.0,-0.9926,6.6401,0.004,-0.099,0.0622,0.0026,661.1939
40000,0.7225,44.4,1.0,-0.9946,7.0423,0.0028,-0.1023,0.0622,0.0026,660.0961
50000,0.6706,51.1,0.9,-0.9934,7.0225,0.0035,-0.1072,0.0604,0.0026,655.0605
60000,0.7987,32.2,1.0,-0.9715,7.6046,0.0152,-0.1106,0.0594,0.0031,650.5871
70000,0.7919,33.3,1.0,-0.9914,7.657,0.0046,-0.1138,0.0582,0.0045,649.4505
80000,0.5994,59.3,0.7,-0.9885,7.722,0.0062,-0.1176,0.0581,0.0057,644.852
90000,0.08,132.8,0.1,-0.9716,7.9872,0.0152,-0.1223,0.0583,0.0075,644.743
100000,0.0912,131.0,0.1,-0.98,8.2305,0.0107,-0.1292,0.0581,0.0103,644.7775
110000,0.0,144.0,0.0,-0.9749,8.3752,0.0134,-0.1353,0.0585,0.0119,646.2366
120000,0.0,144.0,0.0,-0.9664,8.673,0.0182,-0.1365,0.0591,0.0102,640.7962
130000,0.0,144.0,0.0,-0.9765,9.058,0.0127,-0.1356,0.0597,0.008,642.6211
140000,0.0,144.0,0.0,-0.9656,8.7873,0.0185,-0.1357,0.0591,0.0065,637.0125
150000,0.0,144.0,0.0,-0.9684,8.8574,0.0168,-0.1342,0.0594,0.0053,638.3881
160000,0.1862,117.4,0.2,-0.949,9.1575,0.0275,-0.1355,0.0585,0.0039,635.928
170000,0.6969,48.5,1.0,-0.9459,9.6525,0.029,-0.136,0.059,0.0022,630.9245
180000,0.8588,22.6,1.0,-0.9111,9.8912,0.0475,-0.1372,0.0591,0.0013,634.4033
190000,0.8719,20.5,1.0,-0.9229,9.5785,0.0412,-0.1359,0.0587,0.0013,630.9246
200000,0.8075,30.8,1.0,-0.8956,9.4251,0.0556,-0.139,0.059,0.0017,625.7175
210000,0.8787,19.4,1.0,-0.8819,9.7943,0.0627,-0.1387,0.0589,0.0021,630.5658
220000,0.8869,18.1,1.0,-0.8163,10.4058,0.0978,-0.1404,0.0594,0.0024,629.7661
230000,0.8794,19.3,1.0,-0.8334,10.1833,0.0886,-0.1406,0.0585,0.0025,625.3675
240000,0.6519,52.5,0.8,-0.844,10.5708,0.0825,-0.1423,0.0579,0.0025,629.4254
250000,0.915,13.6,1.0,-0.83,10.5597,0.0908,-0.1428,0.0582,0.0024,623.9214
260000,0.7956,31.1,0.9,-0.7895,10.7296,0.1116,-0.1457,0.0591,0.0024,620.2142
270000,0.7519,39.7,1.0,-0.8005,10.1937,0.106,-0.1472,0.0599,0.0023,621.0716
280000,0.8863,18.2,1.0,-0.7664,10.6838,0.1239,-0.148,0.0592,0.0022,620.3661
290000,0.8738,20.2,1.0,-0.7128,11.0742,0.1528,-0.1459,0.0593,0.0023,624.936
300000,0.905,15.2,1.0,-0.7212,11.0865,0.1475,-0.146,0.0594,0.0022,622.6612
310000,0.9106,14.3,1.0,-0.7347,10.7296,0.1406,-0.1464,0.0592,0.0021,621.8514
320000,0.9144,13.7,1.0,-0.6697,11.3636,0.175,-0.1483,0.0597,0.002,619.5007
330000,0.8694,20.9,1.0,-0.6417,11.0988,0.1898,-0.1493,0.0599,0.0021,614.241
340000,0.9037,15.4,1.0,-0.6377,11.8343,0.1917,-0.1474,0.0596,0.0021,614.9013
350000,0.9206,12.7,1.0,-0.6431,11.1982,0.1892,-0.1487,0.0602,0.0022,613.0281
360000,0.8981,16.3,1.0,-0.5592,11.7925,0.2335,-0.1494,0.0603,0.0021,616.1341
370000,0.9019,15.7,1.0,-0.5809,11.7096,0.2225,-0.149,0.0606,0.0023,615.3864
380000,0.8819,18.9,1.0,-0.5964,11.8203,0.2139,-0.1519,0.0599,0.0024,611.9209
390000,0.8731,20.3,1.0,-0.5757,11.8203,0.2246,-0.1536,0.0601,0.0021,611.9087
400000,0.4569,82.1,0.7,-0.5942,11.9904,0.2146,-0.1556,0.0608,0.0022,613.8471
410000,0.8619,22.1,1.0,-0.6265,12.5945,0.199,-0.1569,0.0605,0.0023,610.8824
420000,0.9069,14.9,1.0,-0.5434,12.5628,0.2412,-0.1546,0.0604,0.0023,613.0679
430000,0.8912,17.4,1.0,-0.4601,12.4069,0.2854,-0.1542,0.0609,0.0023,612.0759
440000,0.8975,16.4,1.0,-0.5017,12.7065,0.2643,-0.1522,0.0607,0.0025,610.2795
450000,0.9231,12.3,1.0,-0.3668,12.1951,0.3354,-0.1522,0.0606,0.0024,610.8541
460000,0.9125,14.0,1.0,-0.3916,12.7714,0.3218,-0.1509,0.0604,0.0027,608.9806
470000,0.9119,14.1,1.0,-0.4066,12.3001,0.3137,-0.1519,0.0608,0.0031,604.4975
480000,0.91,14.4,1.0,-0.338,12.8535,0.3509,-0.1529,0.0619,0.0023,609.2511
490000,0.9331,10.7,1.0,-0.3345,11.8343,0.3503,-0.1501,0.061,0.0024,607.6095
500000,0.9019,15.7,1.0,-0.2847,12.6904,0.3782,-0.1495,0.0607,0.0023,605.249
510000,0.9056,15.1,1.0,-0.3086,13.1406,0.3653,-0.1493,0.0606,0.0024,601.7069
520000,0.9212,12.6,1.0,-0.2249,12.4688,0.409,-0.1488,0.0602,0.0023,602.2848
