env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
0,5.3122,16.3,,,,,,,,,,,,,
10,,,10,-5.986,1.3247,,,,,,,,,,
223,,,213,318.4098,87.0017,,,,,,,,,,
382,,,159,18.4621,87.5571,,,,,,,,,,
500,,,,,,0.9747,0.6934,0.2212,-2.3189,0.4486,0.0383,-0.4316,0.1366,1.255,0.005
608,,,226,365.5852,85.4514,,,,,,,,,,
832,,,224,79.5209,87.1472,,,,,,,,,,
1000,,,,,,1.026,0.7043,0.2844,-5.1933,0.6253,0.0579,-0.5575,0.4267,2.6481,0.1018
1000,,,168,48.9932,87.5007,,,,,,,,,,
1417,,,417,498.2139,86.0953,,,,,,,,,,
1500,,,,,,1.2022,0.7243,0.3778,-9.5391,1.1212,0.0798,-0.7401,0.9558,1.7747,0.1119
1567,,,150,49.0108,84.6533,,,,,,,,,,
1766,,,199,334.6203,84.3973,,,,,,,,,,
1989,,,223,336.2351,84.6318,,,,,,,,,,
2000,,,,,,1.3313,0.7318,0.4262,-14.3215,2.0032,0.1066,-0.8478,1.506,3.1994,0.3058
2239,,,250,257.7431,84.6731,,,,,,,,,,
2417,,,178,342.3932,88.0635,,,,,,,,,,
2478,,,61,33.3505,88.1968,,,,,,,,,,
2500,,,,,,1.444,0.7456,0.5276,-19.1446,2.275,0.1293,-0.9429,2.4071,7.1813,0.4577
2689,,,211,68.9994,88.1061,,,,,,,,,,
2770,,,81,5.798,86.5299,,,,,,,,,,
2922,,,152,55.2397,84.7766,,,,,,,,,,
3000,,,,,,1.5027,0.744,0.5198,-23.756,3.0196,0.1743,-1.0263,4.5167,18.0994,0.6265
3060,,,138,54.6697,84.8543,,,,,,,,,,
3258,,,198,299.2965,84.6837,,,,,,,,,,
3346,,,88,30.7608,84.3394,,,,,,,,,,
3404,,,58,36.6047,84.5329,,,,,,,,,,
3500,,,,,,1.5437,0.7403,0.6619,-28.1584,3.2952,0.166,-1.1185,6.0342,21.0665,0.5559
3670,,,266,280.2664,84.6374,,,,,,,,,,
3745,,,75,19.0472,84.3761,,,,,,,,,,
3871,,,126,37.6073,84.3721,,,,,,,,,,
4000,,,,,,1.5694,0.7546,0.5514,-33.1583,3.1846,0.2162,-1.0681,6.5778,27.8371,0.8929
4043,,,172,329.539,84.2976,,,,,,,,,,
4240,,,197,324.8277,84.5485,,,,,,,,,,
4276,,,36,21.4668,84.7605,,,,,,,,,,
4423,,,147,256.9501,84.6546,,,,,,,,,,
4500,,,,,,1.632,0.7586,0.5134,-39.531,5.4958,0.2936,-1.0155,9.7637,37.8641,1.4019
4505,,,82,135.5251,83.7785,,,,,,,,,,
4633,,,128,234.886,84.6528,,,,,,,,,,
4723,,,90,150.4966,84.4968,,,,,,,,,,
4736,,,13,-1.6546,84.4993,,,,,,,,,,
4842,,,106,49.2125,84.6331,,,,,,,,,,
4903,,,61,51.0891,84.42,,,,,,,,,,
4990,,,87,49.1258,84.5201,,,,,,,,,,
5000,,,,,,1.5955,0.752,0.5331,-45.2827,5.7124,0.2641,-1.018,10.4658,36.3499,1.7138
5000,164.024,85.9,,,,,,,,,,,,,
5155,,,165,279.4628,67.475,,,,,,,,,,
5183,,,28,6.5077,84.7534,,,,,,,,,,
5210,,,27,17.6355,84.6878,,,,,,,,,,
5291,,,81,127.5257,83.7603,,,,,,,,,,
5325,,,34,22.6465,84.2786,,,,,,,,,,
5336,,,11,0.0956,82.3064,,,,,,,,,,
5357,,,21,-3.7926,84.0337,,,,,,,,,,
5370,,,13,-1.7133,84.4093,,,,,,,,,,
5424,,,54,43.5095,84.1545,,,,,,,,,,
5445,,,21,7.5764,84.6316,,,,,,,,,,
5456,,,11,-1.8508,84.4306,,,,,,,,,,
5500,,,,,,1.6396,0.7668,0.5272,-51.8638,5.6403,0.3,-1.028,18.5885,43.7231,1.5015
5573,,,117,208.2742,84.5603,,,,,,,,,,
5583,,,10,-1.2796,84.5057,,,,,,,,,,
5608,,,25,-1.7664,84.6841,,,,,,,,,,
5628,,,20,-7.7733,84.4745,,,,,,,,,,
5675,,,47,12.2445,84.611,,,,,,,,,,
5683,,,8,-1.0352,83.8844,,,,,,,,,,
5701,,,18,-1.5621,84.6456,,,,,,,,,,
5728,,,27,4.0201,84.7093,,,,,,,,,,
5749,,,21,5.2378,84.0597,,,,,,,,,,
5763,,,14,1.4015,83.455,,,,,,,,,,
5797,,,34,10.9378,84.2637,,,,,,,,,,
5813,,,16,2.268,84.6333,,,,,,,,,,
5853,,,40,17.1171,84.4911,,,,,,,,,,
5886,,,33,22.3307,84.5637,,,,,,,,,,
5971,,,85,160.4086,84.5395,,,,,,,,,,
6000,,,,,,1.6706,0.7661,0.5739,-56.4428,5.2099,0.2986,-1.1333,16.9564,49.6234,1.3581
6094,,,123,225.3754,84.6419,,,,,,,,,,
6190,,,96,-3.9839,85.3484,,,,,,,,,,
6221,,,31,2.8341,87.6062,,,,,,,,,,
6233,,,12,1.5777,88.149,,,,,,,,,,
6320,,,87,148.7155,82.1136,,,,,,,,,,
6332,,,12,-2.3872,84.0251,,,,,,,,,,
6341,,,9,-6.8914,84.7656,,,,,,,,,,
6355,,,14,3.6271,84.5217,,,,,,,,,,
6365,,,10,-4.3212,84.7257,,,,,,,,,,
6436,,,71,37.9446,84.159,,,,,,,,,,
6483,,,47,48.163,83.8401,,,,,,,,,,
6496,,,13,2.5378,84.7509,,,,,,,,,,
6500,,,,,,1.6059,0.769,0.5197,-62.1097,7.2237,0.2598,-1.0598,17.9573,88.8005,1.9547
6576,,,80,30.1197,84.4855,,,,,,,,,,
