env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
11151,,,20,-4.1326,80.407,,,,,,,,,,
11159,,,8,-6.0897,80.5232,,,,,,,,,,
11188,,,29,11.5605,80.2703,,,,,,,,,,
11223,,,35,17.5946,80.454,,,,,,,,,,
11287,,,64,35.9329,80.2469,,,,,,,,,,
11306,,,19,1.3184,80.4939,,,,,,,,,,
11336,,,30,9.354,79.9552,,,,,,,,,,
11346,,,10,-5.9521,80.4052,,,,,,,,,,
11365,,,19,-2.961,79.8974,,,,,,,,,,
11377,,,12,-4.1901,81.2097,,,,,,,,,,
11408,,,31,13.3599,79.58,,,,,,,,,,
11428,,,20,-3.4127,79.6089,,,,,,,,,,
11447,,,19,2.9547,80.3429,,,,,,,,,,
11458,,,11,-4.3076,79.2923,,,,,,,,,,
11477,,,19,4.2161,78.4968,,,,,,,,,,
11500,,,,,,0.3354,0.7591,0.0994,-156.8957,16.1798,0.0629,-0.1987,112.0418,1610.1627,5.8241
11501,,,24,-0.2808,78.7219,,,,,,,,,,
11513,,,12,-5.2059,78.2915,,,,,,,,,,
11522,,,9,-6.1339,78.6791,,,,,,,,,,
11567,,,45,54.068,78.9097,,,,,,,,,,
11603,,,36,25.6254,78.7936,,,,,,,,,,
11628,,,25,13.0681,79.199,,,,,,,,,,
11639,,,11,-5.3054,78.5258,,,,,,,,,,
11652,,,13,-2.6345,78.0825,,,,,,,,,,
11672,,,20,-0.9862,78.5891,,,,,,,,,,
11685,,,13,-3.0957,78.9129,,,,,,,,,,
11696,,,11,-7.055,77.9438,,,,,,,,,,
11722,,,26,2.4717,78.4053,,,,,,,,,,
11742,,,20,-1.5931,78.5553,,,,,,,,,,
11796,,,54,58.8317,78.8181,,,,,,,,,,
11876,,,80,118.7008,78.5535,,,,,,,,,,
11892,,,16,-4.5146,78.3754,,,,,,,,,,
11915,,,23,-4.2321,78.4988,,,,,,,,,,
11926,,,11,-4.0171,77.039,,,,,,,,,,
12000,,,,,,0.3438,0.767,0.1067,-161.7757,26.4914,0.065,-0.2149,188.3296,3695.4487,6.9169
12011,,,85,138.2911,77.4352,,,,,,,,,,
12029,,,18,-4.9101,75.2224,,,,,,,,,,
12037,,,8,-4.5494,75.7416,,,,,,,,,,
12055,,,18,-2.4905,76.6816,,,,,,,,,,
12068,,,13,-6.894,73.993,,,,,,,,,,
12093,,,25,5.9717,78.5253,,,,,,,,,,
12109,,,16,-4.9329,78.4573,,,,,,,,,,
12179,,,70,101.9673,79.5611,,,,,,,,,,
12241,,,62,60.7963,79.8132,,,,,,,,,,
12326,,,85,34.9268,80.0798,,,,,,,,,,
12338,,,12,1.0515,80.0101,,,,,,,,,,
12402,,,64,83.8705,80.2399,,,,,,,,,,
12422,,,20,-0.3106,80.1247,,,,,,,,,,
12489,,,67,98.5922,79.9739,,,,,,,,,,
12500,,,,,,0.3562,0.7726,0.1254,-173.2593,15.6206,0.0642,-0.2318,83.8823,730.8892,5.0682
12534,,,45,28.272,78.1811,,,,,,,,,,
12564,,,30,8.1548,76.4539,,,,,,,,,,
12618,,,54,67.17,79.8753,,,,,,,,,,
12668,,,50,56.0778,80.0835,,,,,,,,,,
12692,,,24,-0.59,78.1069,,,,,,,,,,
12712,,,20,3.6625,78.0641,,,,,,,,,,
12790,,,78,39.0288,78.4396,,,,,,,,,,
12800,,,10,-4.1674,78.3067,,,,,,,,,,
12812,,,12,-4.1349,78.5053,,,,,,,,,,
12890,,,78,41.1673,77.5221,,,,,,,,,,
12916,,,26,1.5087,76.8825,,,,,,,,,,
12989,,,73,97.6125,77.681,,,,,,,,,,
12999,,,10,-5.1051,79.0059,,,,,,,,,,
13000,,,,,,0.3641,0.7713,0.1242,-179.4541,11.4559,0.0678,-0.2373,104.1363,1178.5142,4.0229
13068,,,69,104.8938,78.2956,,,,,,,,,,
13140,,,72,112.5582,78.7015,,,,,,,,,,
13203,,,63,120.0384,78.1432,,,,,,,,,,
13236,,,33,25.1764,77.7672,,,,,,,,,,
13262,,,26,6.5578,78.8316,,,,,,,,,,
13333,,,71,70.6117,78.383,,,,,,,,,,
13410,,,77,109.394,79.5217,,,,,,,,,,
13431,,,21,-1.6748,80.0967,,,,,,,,,,
13500,,,,,,0.3587,0.7715,0.1227,-186.8466,24.7822,0.0652,-0.2337,99.0912,1231.8218,8.2228
13515,,,84,86.7248,79.8013,,,,,,,,,,
13536,,,21,-2.6259,79.5798,,,,,,,,,,
13553,,,17,-4.2641,79.6669,,,,,,,,,,
13581,,,28,3.6576,80.1007,,,,,,,,,,
13628,,,47,16.7925,80.0863,,,,,,,,,,
13648,,,20,-7.3087,80.1447,,,,,,,,,,
13682,,,34,3.8972,79.9367,,,,,,,,,,
13690,,,8,-5.879,77.9149,,,,,,,,,,
13698,,,8,-9.154,78.4354,,,,,,,,,,
13705,,,7,-6.3634,80.5678,,,,,,,,,,
13712,,,7,-6.3757,79.809,,,,,,,,,,
13730,,,18,-6.4665,80.2609,,,,,,,,,,
13750,,,20,-4.2715,80.5466,,,,,,,,,,
13765,,,15,-2.2012,80.0415,,,,,,,,,,
13773,,,8,-6.6353,79.4831,,,,,,,,,,
13795,,,22,1.1884,79.5062,,,,,,,,,,
13806,,,11,-6.944,79.8275,,,,,,,,,,
13813,,,7,-4.776,77.5291,,,,,,,,,,
13872,,,59,32.0796,79.3499,,,,,,,,,,
13962,,,90,80.1869,80.2464,,,,,,,,,,
13977,,,15,-7.6899,77.015,,,,,,,,,,
13991,,,14,-8.232,77.6912,,,,,,,,,,
14000,,,,,,0.3714,0.7763,0.1314,-193.259,27.2094,0.0673,-0.2501,128.6964,954.6002,5.1229
14014,,,23,-5.2601,79.6942,,,,,,,,,,
