env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
90500,,,0.4826,0.9286,0.1811,-430.6405,6.5551,0.0213,-0.358,25.566,466.6732,5.0381,,,
91000,,,0.4776,0.9362,0.1679,-440.384,6.0915,0.022,-0.331,4.759,379.7623,4.6058,,,
91000,,,,,,,,,,,,,1000,6155.4956,81.99
91500,,,0.4811,0.9447,0.1782,-436.5063,5.3434,0.02,-0.3506,4.7711,365.3771,5.9992,,,
92000,,,0.4799,0.9359,0.1761,-439.4479,4.5527,0.0218,-0.3583,4.4576,500.2509,3.9451,,,
92000,,,,,,,,,,,,,1000,6290.4384,80.1843
92500,,,0.4813,0.9377,0.1754,-442.4217,4.904,0.0211,-0.3564,4.2705,214.4224,3.1488,,,
93000,,,0.4786,0.9432,0.1823,-446.0375,6.4668,0.0192,-0.3576,4.5009,471.1865,6.3657,,,
93000,,,,,,,,,,,,,1000,4400.4469,79.9005
93500,,,0.4843,0.9465,0.1721,-445.4464,6.7123,0.0216,-0.3405,6.1428,264.7069,7.3416,,,
94000,,,0.4788,0.9523,0.175,-445.9688,4.9176,0.0195,-0.353,4.9477,130.4637,3.0316,,,
94000,,,,,,,,,,,,,1000,6488.1242,83.3573
94500,,,0.4824,0.9438,0.1742,-455.9691,5.9246,0.0211,-0.347,6.023,281.3178,5.8321,,,
95000,,,0.4833,0.9398,0.1711,-451.2145,4.849,0.0229,-0.3425,5.783,192.4116,4.2157,,,
95000,6724.5297,1000.0,,,,,,,,,,,,,
95000,,,,,,,,,,,,,1000,6434.1084,74.0946
95500,,,0.4781,0.9546,0.1745,-457.4141,4.8527,0.0198,-0.3496,5.1509,396.7954,5.2166,,,
96000,,,0.4669,0.9344,0.1762,-452.7852,5.1914,0.0188,-0.3572,5.1672,297.1196,4.963,,,
96000,,,,,,,,,,,,,1000,6518.1941,82.4305
96500,,,0.4679,0.9494,0.1689,-462.4868,6.5339,0.0184,-0.3406,5.5879,364.3913,7.0934,,,
97000,,,0.4712,0.9383,0.1727,-460.1299,6.8507,0.0197,-0.3396,8.5173,291.8663,6.3664,,,
97000,,,,,,,,,,,,,1000,6665.5352,81.082
97500,,,0.4777,0.9518,0.1776,-462.2302,6.0839,0.0191,-0.3549,4.6291,299.0898,5.0657,,,
98000,,,0.4821,0.9465,0.1734,-465.7073,5.4441,0.0214,-0.3476,4.6796,267.3637,4.183,,,
98000,,,,,,,,,,,,,1000,6863.591,84.0462
98500,,,0.482,0.9544,0.1683,-469.4731,6.6493,0.0215,-0.334,5.7046,365.0141,7.2229,,,
99000,,,0.4695,0.9394,0.1729,-473.6874,7.0805,0.0194,-0.346,5.3793,452.3764,6.4306,,,
99000,,,,,,,,,,,,,1000,6686.801,80.5316
99500,,,0.4719,0.9503,0.1716,-470.6736,6.4491,0.0191,-0.3505,7.4103,379.8586,6.0904,,,
100000,,,0.4712,0.9591,0.1754,-474.8116,5.3504,0.0177,-0.3477,4.9001,358.6579,5.1079,,,
100000,6822.2169,1000.0,,,,,,,,,,,,,
100000,,,,,,,,,,,,,1000,6876.643,73.3967
100500,,,0.468,0.9419,0.1715,-478.4225,6.5239,0.0187,-0.3451,8.9674,448.9105,3.9679,,,
101000,,,0.4675,0.9452,0.1668,-486.8054,5.6312,0.0191,-0.3302,4.8129,335.5028,5.4003,,,
101000,,,,,,,,,,,,,1000,6931.5471,79.1875
101500,,,0.4719,0.9579,0.1729,-487.208,6.4122,0.018,-0.347,7.8485,215.0869,10.1727,,,
102000,,,0.4636,0.9404,0.1668,-491.5671,4.5814,0.0185,-0.3312,5.3509,239.1986,4.872,,,
102000,,,,,,,,,,,,,1000,6952.3678,83.8001
102500,,,0.4712,0.9519,0.1734,-495.1667,6.7624,0.0182,-0.345,9.0397,506.9436,6.8845,,,
103000,,,0.4571,0.9383,0.1642,-499.8705,6.5088,0.0187,-0.3296,6.0077,565.1122,7.9808,,,
103000,,,,,,,,,,,,,1000,6903.3006,84.6003
103500,,,0.4647,0.9416,0.1686,-504.001,7.7815,0.0188,-0.3322,5.8554,218.1363,7.5735,,,
104000,,,0.4638,0.9483,0.1741,-507.2844,4.8056,0.0174,-0.3406,5.7025,195.5567,3.7278,,,
104000,,,,,,,,,,,,,1000,6916.8625,82.5784
104500,,,0.4531,0.952,0.163,-515.6816,5.0274,0.0161,-0.3185,7.6634,223.0868,6.1389,,,
105000,,,0.4626,0.9434,0.1684,-518.6108,4.2161,0.0178,-0.3363,5.4555,419.6556,5.4491,,,
105000,7368.3113,1000.0,,,,,,,,,,,,,
105000,,,,,,,,,,,,,1000,6929.3376,74.6036
105500,,,0.456,0.9555,0.1654,-526.7493,6.5327,0.0163,-0.3293,4.5995,183.5054,4.9964,,,
106000,,,0.4512,0.9428,0.1626,-517.7803,5.943,0.0166,-0.3308,5.3801,273.2321,7.8984,,,
106000,,,,,,,,,,,,,1000,6974.1592,83.4974
106500,,,0.4489,0.948,0.1645,-531.6831,5.4918,0.0158,-0.3247,5.633,378.1698,6.729,,,
107000,,,0.458,0.9497,0.1562,-526.6771,7.0726,0.0186,-0.3076,5.7026,590.3208,10.3776,,,
107000,,,,,,,,,,,,,1000,7066.157,80.5444
107500,,,0.4497,0.9435,0.1596,-540.6607,6.4368,0.0168,-0.3146,7.1635,518.9956,6.1113,,,
108000,,,0.4577,0.946,0.1597,-539.4509,6.036,0.018,-0.3178,5.1463,300.0681,5.2419,,,
108000,,,,,,,,,,,,,1000,7500.4532,81.9043
108500,,,0.4555,0.95,0.1595,-550.5742,7.8732,0.0172,-0.3126,6.0312,483.7929,6.2352,,,
109000,,,0.4408,0.9378,0.155,-548.633,7.6313,0.016,-0.3103,6.3321,528.7909,6.2922,,,
109000,,,,,,,,,,,,,1000,2845.1038,80.4272
109500,,,0.4446,0.9404,0.1552,-548.6195,4.7939,0.0167,-0.3212,5.3136,271.9893,4.4096,,,
110000,,,0.4576,0.957,0.1619,-545.4822,4.7134,0.0171,-0.3189,6.8318,284.0768,5.2472,,,
110000,7762.5456,1000.0,,,,,,,,,,,,,
110000,,,,,,,,,,,,,1000,7523.5796,73.3752
110500,,,0.4535,0.956,0.1565,-550.8331,7.1679,0.0164,-0.3027,6.9645,632.4938,8.5302,,,
111000,,,0.4418,0.9387,0.1542,-561.694,6.972,0.0161,-0.3081,5.8819,280.0589,7.6588,,,
111000,,,,,,,,,,,,,1000,7611.0443,81.8315
111500,,,0.4371,0.9477,0.1555,-568.3249,7.4358,0.0148,-0.3213,6.697,603.5917,9.3412,,,
112000,,,0.4589,0.9388,0.1639,-550.3427,10.9977,0.0183,-0.3282,7.4784,238.0385,9.1115,,,
112000,,,,,,,,,,,,,1000,7537.7471,82.9216
112500,,,0.4359,0.9415,0.1498,-584.178,9.7145,0.0156,-0.2994,5.9597,208.89,5.7282,,,
113000,,,0.4404,0.9543,0.1547,-568.0772,8.0145,0.0145,-0.3064,9.1997,376.1666,8.5718,,,
113000,,,,,,,,,,,,,1000,7543.1395,80.7561
113500,,,0.4386,0.9393,0.1512,-573.1301,10.8096,0.016,-0.3054,7.6426,526.6768,15.1058,,,
114000,,,0.4389,0.9421,0.1555,-575.7385,12.5077,0.0151,-0.317,8.7274,330.0785,12.2951,,,
114000,,,,,,,,,,,,,1000,7791.2049,82.3882
114500,,,0.4396,0.9401,0.1583,-585.535,6.9108,0.015,-0.3121,7.3757,488.7141,8.1253,,,
115000,,,0.4331,0.9378,0.1498,-592.0732,6.2063,0.0148,-0.2981,8.0499,952.983,9.3159,,,
115000,7871.9516,1000.0,,,,,,,,,,,,,
115000,,,,,,,,,,,,,1000,7525.3837,73.8267
115500,,,0.437,0.9344,0.156,-594.0289,7.4302,0.0153,-0.3122,9.0348,785.4271,5.0919,,,
116000,,,0.4352,0.9439,0.1579,-598.0857,8.1863,0.0142,-0.3131,7.4813,488.638,5.4335,,,
116000,,,,,,,,,,,,,1000,7860.7815,80.8409
116500,,,0.4394,0.9518,0.1588,-591.2429,10.0474,0.014,-0.32,9.4218,281.0505,7.6939,,,
117000,,,0.4444,0.9459,0.1597,-597.6392,8.833,0.0156,-0.3144,7.0363,249.5871,9.0651,,,
117000,,,,,,,,,,,,,1000,7742.9859,80.3069
117500,,,0.4333,0.932,0.1504,-601.7575,8.7814,0.0149,-0.2961,8.5262,220.5314,7.461,,,
118000,,,0.4379,0.9478,0.1523,-607.4977,5.8812,0.0144,-0.2979,9.1586,508.8847,7.085,,,
118000,,,,,,,,,,,,,1000,4057.9556,81.6441
118500,,,0.4309,0.9435,0.1505,-608.647,7.7522,0.0133,-0.3037,7.9129,356.7265,8.1675,,,
119000,,,0.4315,0.9415,0.1511,-604.5809,8.1746,0.0148,-0.3014,7.8684,330.6465,9.4385,,,
119000,,,,,,,,,,,,,1000,7720.2461,82.2141
119500,,,0.4318,0.9474,0.1513,-617.4439,5.6754,0.0145,-0.3022,8.8902,894.1526,4.9927,,,
120000,,,0.4346,0.9447,0.1582,-612.9901,6.505,0.0139,-0.3117,14.1515,590.6572,7.758,,,
120000,7508.4411,1000.0,,,,,,,,,,,,,
120000,,,,,,,,,,,,,1000,7978.6151,72.3936
120500,,,0.4188,0.9424,0.1478,-626.2551,11.9364,0.0127,-0.2933,9.202,499.5026,7.0202,,,
121000,,,0.4225,0.9335,0.1497,-626.2173,14.7168,0.0135,-0.3024,9.0104,627.738,13.1899,,,
121000,,,,,,,,,,,,,1000,7985.9691,85.2348
121500,,,0.4177,0.9378,0.1471,-624.7736,6.2167,0.0131,-0.2967,9.332,309.1364,9.3211,,,
122000,,,0.4204,0.9497,0.1479,-632.8782,8.959,0.0124,-0.2988,13.0374,543.6569,7.7448,,,
122000,,,,,,,,,,,,,1000,8148.8278,81.5588
122500,,,0.428,0.9408,0.1452,-638.0833,6.318,0.0146,-0.2919,11.4089,346.8249,7.3056,,,
123000,,,0.4125,0.9434,0.1435,-648.2502,9.6019,0.0123,-0.2959,10.3117,939.334,8.236,,,
123000,,,,,,,,,,,,,1000,8415.4525,80.6241
123500,,,0.4208,0.947,0.1448,-642.8616,8.1603,0.013,-0.2953,14.0547,747.9414,6.8641,,,
124000,,,0.4113,0.9421,0.148,-657.81,9.3271,0.0115,-0.2861,11.1995,276.2668,9.8264,,,
124000,,,,,,,,,,,,,1000,8346.6541,81.2748
124500,,,0.4134,0.9432,0.141,-653.7103,10.2731,0.0122,-0.2841,9.9382,337.6426,11.2252,,,
125000,,,0.4123,0.9433,0.1444,-656.4143,4.4926,0.012,-0.2854,8.063,424.7236,4.1098,,,
125000,8613.5073,1000.0,,,,,,,,,,,,,
125000,,,,,,,,,,,,,1000,8325.1003,72.224
125500,,,0.4189,0.9418,0.1396,-660.6119,13.1662,0.0137,-0.2737,11.1193,523.9163,14.4636,,,
126000,,,0.414,0.9421,0.1452,-664.2563,7.8266,0.0122,-0.2908,10.9807,1053.7521,6.4635,,,
126000,,,,,,,,,,,,,1000,7812.7912,80.7568
126500,,,0.3991,0.9226,0.14,-675.3717,6.3778,0.0113,-0.2772,10.8735,604.7477,7.4619,,,
127000,,,0.4149,0.9279,0.1439,-674.5955,6.7324,0.013,-0.2825,11.1973,808.9078,7.3908,,,
127000,,,,,,,,,,,,,1000,8177.1886,83.0316
127500,,,0.4149,0.9488,0.1418,-675.2996,5.9892,0.0128,-0.273,10.0395,1021.7679,5.79,,,
128000,,,0.4194,0.9465,0.1466,-670.189,8.1796,0.0126,-0.2915,8.8649,403.8533,6.8176,,,
128000,,,,,,,,,,,,,1000,8483.892,80.7407
128500,,,0.4078,0.9394,0.1375,-684.028,6.1697,0.0122,-0.2707,10.6057,819.6558,5.9172,,,
129000,,,0.414,0.9368,0.1422,-684.6708,13.3467,0.0128,-0.2825,9.3956,725.645,5.7367,,,
129000,,,,,,,,,,,,,1000,8595.3836,82.7546
129500,,,0.4126,0.9416,0.1434,-685.0549,10.8268,0.0122,-0.287,17.5921,946.1019,12.7235,,,
130000,,,0.4034,0.9457,0.1419,-699.906,7.3421,0.0106,-0.2835,9.4001,374.4022,6.9142,,,
130000,9063.07,1000.0,,,,,,,,,,,,,
130000,,,,,,,,,,,,,1000,8398.9844,76.6327
130500,,,0.4136,0.9417,0.1478,-695.6239,7.4628,0.0111,-0.2913,12.3484,639.6272,12.5742,,,
131000,,,0.4034,0.9348,0.1407,-694.9675,6.648,0.011,-0.2771,12.4633,1458.4281,6.7513,,,
131000,,,,,,,,,,,,,1000,8860.6679,81.3433
131500,,,0.4065,0.9374,0.1388,-706.3563,8.4741,0.0114,-0.2772,11.2034,788.7078,8.49,,,
132000,,,0.4045,0.9392,0.1412,-706.455,5.5757,0.0107,-0.2843,11.4635,674.3018,4.899,,,
132000,,,,,,,,,,,,,1000,8800.9094,81.2741
132500,,,0.4175,0.9479,0.1506,-698.4487,5.8124,0.0115,-0.3048,11.9686,758.0124,5.5428,,,
133000,,,0.3908,0.9379,0.1316,-717.8116,7.0594,0.0098,-0.268,13.2363,381.4879,11.0155,,,
133000,,,,,,,,,,,,,1000,8884.0544,80.4448
133500,,,0.4131,0.9456,0.1419,-708.6823,10.2084,0.0123,-0.284,13.84,601.6927,6.4066,,,
134000,,,0.4119,0.9473,0.1414,-717.1463,7.2158,0.0114,-0.2805,16.0365,1475.4978,7.7031,,,
134000,,,,,,,,,,,,,1000,8747.787,82.4778
134500,,,0.4027,0.9378,0.1417,-716.6135,10.4818,0.0115,-0.2849,17.5237,1153.2488,8.059,,,
135000,,,0.4038,0.9413,0.1397,-720.8416,7.6664,0.0116,-0.2821,20.6504,1141.9132,9.1313,,,
135000,9477.8418,1000.0,,,,,,,,,,,,,
135000,,,,,,,,,,,,,1000,8501.653,71.9074
135500,,,0.4144,0.938,0.1439,-724.2209,8.8475,0.0127,-0.2787,9.9023,396.948,9.5082,,,
136000,,,0.402,0.936,0.1403,-731.2466,11.6247,0.0109,-0.2833,20.4516,409.7004,10.608,,,
136000,,,,,,,,,,,,,1000,9016.4254,81.6426
136500,,,0.409,0.9511,0.1436,-732.0214,5.5973,0.0112,-0.2872,13.7294,1033.8199,6.5841,,,
137000,,,0.4095,0.9444,0.1425,-735.037,11.507,0.0115,-0.2859,13.1853,1253.709,8.8915,,,
137000,,,,,,,,,,,,,1000,8620.8244,81.2433
137500,,,0.3958,0.9345,0.1338,-740.3015,11.3794,0.0103,-0.276,14.4303,589.7747,11.1215,,,
138000,,,0.4005,0.938,0.141,-743.873,9.2693,0.011,-0.285,12.9315,1028.7611,16.7048,,,
138000,,,,,,,,,,,,,1000,9203.3517,80.183
138500,,,0.4021,0.9473,0.1396,-751.3901,5.8766,0.0104,-0.2787,13.4095,875.7712,7.1559,,,
139000,,,0.4116,0.9375,0.1418,-754.0115,6.5864,0.012,-0.2845,11.2768,313.6627,7.4182,,,
139000,,,,,,,,,,,,,1000,9031.6877,80.4492
139500,,,0.414,0.945,0.1449,-745.1393,8.1248,0.0124,-0.2852,14.5008,1563.4292,8.8873,,,
140000,,,0.4088,0.9401,0.1432,-748.571,8.7544,0.0111,-0.2891,11.3599,725.9578,9.2285,,,
140000,9433.3219,1000.0,,,,,,,,,,,,,
140000,,,,,,,,,,,,,1000,9021.7756,74.8316
140500,,,0.4037,0.939,0.1413,-759.7581,12.7029,0.0105,-0.2844,11.533,611.4611,12.5053,,,
141000,,,0.4038,0.9447,0.1404,-766.366,5.9421,0.0107,-0.2793,10.5507,1068.5986,9.6036,,,
141000,,,,,,,,,,,,,1000,8940.1594,80.8661
141500,,,0.4087,0.9318,0.1438,-762.8766,9.1364,0.0122,-0.2819,15.4984,1496.5649,11.2245,,,
142000,,,0.4023,0.9339,0.141,-771.1763,9.3868,0.0109,-0.2778,13.3325,491.5056,11.8908,,,
142000,,,,,,,,,,,,,1000,9084.3817,79.8019
142500,,,0.4109,0.9427,0.1444,-774.0795,7.4478,0.0113,-0.2914,10.2788,460.6621,9.7313,,,
143000,,,0.4101,0.943,0.1423,-771.6865,6.1895,0.0117,-0.2869,11.8255,672.7382,5.9567,,,
143000,,,,,,,,,,,,,1000,9339.0747,81.9506
143500,,,0.4121,0.9494,0.1447,-772.8774,7.153,0.0111,-0.2879,11.8881,1285.0983,6.3886,,,
144000,,,0.4039,0.9397,0.1418,-783.4287,12.4693,0.0108,-0.282,9.3645,661.6448,15.9209,,,
144000,,,,,,,,,,,,,1000,9295.5447,80.1124
144500,,,0.4076,0.9436,0.1404,-778.8419,6.8877,0.0115,-0.2796,11.4646,1021.039,5.2952,,,
145000,,,0.4013,0.9392,0.1408,-790.4905,5.6903,0.0108,-0.283,11.3298,422.9439,6.9352,,,
145000,9605.2835,1000.0,,,,,,,,,,,,,
145000,,,,,,,,,,,,,1000,9177.8496,73.2328
145500,,,0.4041,0.9402,0.1401,-790.8141,8.7536,0.0105,-0.2844,13.9748,1260.1067,9.7516,,,
146000,,,0.4207,0.9579,0.1491,-785.5065,16.9758,0.0114,-0.2867,12.1742,482.7785,6.7042,,,
146000,,,,,,,,,,,,,1000,9271.0332,82.6592
146500,,,0.4056,0.9362,0.1469,-796.6894,6.4894,0.0107,-0.2895,12.4669,405.9376,7.9108,,,
147000,,,0.4098,0.9403,0.1454,-801.9083,13.5775,0.0113,-0.2858,15.0681,566.7106,6.8019,,,
147000,,,,,,,,,,,,,1000,9345.1258,80.0983
147500,,,0.4073,0.937,0.144,-799.1415,12.0687,0.0111,-0.2876,13.617,1686.3739,7.8623,,,
148000,,,0.4095,0.9358,0.1454,-806.8464,8.8653,0.0115,-0.2907,9.2484,491.1524,7.8526,,,
148000,,,,,,,,,,,,,1000,9443.183,80.121
148500,,,0.4064,0.9409,0.1406,-816.9969,9.2147,0.011,-0.2804,12.127,919.1929,9.4671,,,
149000,,,0.4052,0.9377,0.1422,-811.728,8.2243,0.0109,-0.2862,12.6036,1377.1064,8.6543,,,
149000,,,,,,,,,,,,,1000,9580.7495,80.0408
149500,,,0.4189,0.9403,0.1463,-809.8784,7.6157,0.0123,-0.2928,9.7468,356.8314,12.5551,,,
150000,,,0.4166,0.9367,0.1465,-816.5624,14.2193,0.0127,-0.2902,13.8571,686.7252,16.0841,,,
150000,9649.3702,1000.0,,,,,,,,,,,,,
150000,,,,,,,,,,,,,1000,9567.3061,72.5914
150500,,,0.4071,0.9296,0.144,-820.8389,7.8296,0.0112,-0.2887,10.855,555.181,6.8795,,,
151000,,,0.4071,0.9406,0.1427,-827.4656,8.7101,0.0111,-0.2869,14.4679,1065.9645,7.3263,,,
151000,,,,,,,,,,,,,1000,9527.8821,81.9063
151500,,,0.407,0.9378,0.1454,-824.6242,8.5049,0.011,-0.2909,19.9511,663.2303,13.4947,,,
152000,,,0.4043,0.9272,0.1415,-824.8752,8.8313,0.0113,-0.2855,10.2999,489.6705,8.6407,,,
152000,,,,,,,,,,,,,1000,9409.5115,80.3835
152500,,,0.4145,0.9373,0.1462,-825.3149,10.6007,0.0122,-0.2961,11.1203,874.753,8.62,,,
153000,,,0.4095,0.9436,0.1457,-830.4998,7.9236,0.0101,-0.2877,11.6701,850.1808,7.2568,,,
153000,,,,,,,,,,,,,1000,9486.1106,80.1714
153500,,,0.4095,0.9395,0.1443,-838.1078,11.1484,0.0111,-0.2922,9.8275,475.1896,12.5199,,,
154000,,,0.4061,0.9329,0.1435,-843.7537,9.8839,0.0106,-0.2871,9.5528,575.1296,10.3607,,,
154000,,,,,,,,,,,,,1000,9555.462,80.9188
154500,,,0.4001,0.935,0.1414,-844.2678,4.8274,0.0097,-0.2877,10.7208,987.1231,6.8932,,,
155000,,,0.4077,0.9367,0.1425,-844.9404,9.0362,0.0109,-0.2798,13.209,632.7917,10.1756,,,
155000,10021.8108,1000.0,,,,,,,,,,,,,
155000,,,,,,,,,,,,,1000,9548.6714,71.5268
155500,,,0.4096,0.9388,0.1475,-846.6867,8.2168,0.0098,-0.291,11.0573,830.0713,12.3595,,,
156000,,,0.4077,0.9415,0.1448,-849.4087,8.5076,0.0106,-0.2881,13.697,1012.8428,7.0811,,,
156000,,,,,,,,,,,,,1000,9632.7771,80.1983
156500,,,0.3978,0.9363,0.1413,-854.7861,7.8839,0.0099,-0.2828,13.0166,1834.1812,8.5974,,,
157000,,,0.4064,0.9307,0.1436,-860.699,10.1873,0.0108,-0.2877,10.4651,414.1457,8.9504,,,
157000,,,,,,,,,,,,,1000,9822.5912,80.2359
157500,,,0.403,0.9326,0.1405,-867.7419,10.3997,0.0105,-0.2854,10.4711,1050.5591,6.6937,,,
158000,,,0.4048,0.9302,0.1398,-861.7532,12.2889,0.0106,-0.2789,8.8935,422.1915,7.7713,,,
158000,,,,,,,,,,,,,1000,9820.8782,80.1838
158500,,,0.403,0.945,0.1449,-862.2674,5.4707,0.0099,-0.2864,11.8534,1376.7975,8.4202,,,
159000,,,0.4092,0.9374,0.1444,-865.8068,7.973,0.0112,-0.2863,10.3702,614.205,7.4331,,,
159000,,,,,,,,,,,,,1000,9555.676,80.0777
159500,,,0.4001,0.9256,0.1401,-863.683,6.8848,0.0103,-0.2806,11.2116,809.7209,10.0048,,,
160000,,,0.3978,0.9285,0.1375,-872.6799,13.3882,0.0105,-0.2742,13.7423,1502.2157,7.7529,,,
160000,10345.9836,1000.0,,,,,,,,,,,,,
160000,,,,,,,,,,,,,1000,9551.9344,71.6416
160500,,,0.3974,0.9258,0.1408,-876.1996,9.1927,0.0099,-0.285,10.705,512.1307,9.012,,,
161000,,,0.4011,0.9314,0.1417,-874.1519,12.9777,0.0105,-0.283,11.6949,814.282,4.3553,,,
161000,,,,,,,,,,,,,1000,9500.7513,82.2121
161500,,,0.4099,0.9314,0.1449,-874.3929,7.1377,0.0114,-0.2833,10.3924,808.0015,10.5436,,,
162000,,,0.3975,0.9412,0.1392,-883.7764,10.7442,0.0096,-0.2782,14.2715,1541.1969,7.9022,,,
162000,,,,,,,,,,,,,1000,9784.2477,82.2848
162500,,,0.3983,0.9211,0.1417,-881.1351,8.8244,0.011,-0.2853,11.1973,639.8965,7.2477,,,
163000,,,0.3999,0.9263,0.1426,-882.3189,6.1136,0.0111,-0.2887,11.7863,473.0654,4.2742,,,
163000,,,,,,,,,,,,,1000,285.7403,82.0872
163500,,,0.4041,0.9274,0.146,-886.3034,4.8238,0.0106,-0.2854,11.0466,1032.323,8.4242,,,
164000,,,0.4089,0.9335,0.145,-879.5591,6.5283,0.012,-0.2939,12.2278,539.2043,6.5203,,,
164000,,,,,,,,,,,,,1000,9834.0378,80.8156
164500,,,0.4011,0.9313,0.1424,-882.4505,9.0679,0.01,-0.2785,12.3286,1656.312,6.9627,,,
165000,,,0.3884,0.921,0.1374,-888.5957,11.9474,0.01,-0.2749,14.7887,855.2491,9.8967,,,
165000,10366.6678,1000.0,,,,,,,,,,,,,
165000,,,,,,,,,,,,,1000,9830.9779,71.8502
165500,,,0.4004,0.935,0.1417,-885.456,7.8559,0.0107,-0.2847,20.9679,2003.7886,9.1126,,,
166000,,,0.3949,0.9262,0.1389,-886.28,7.8708,0.0107,-0.278,10.9547,560.2403,7.767,,,
166000,,,,,,,,,,,,,1000,9764.1987,81.7983
166500,,,0.3932,0.9347,0.1413,-890.4092,9.7046,0.0103,-0.2829,12.1955,1216.8535,10.5696,,,
167000,,,0.3933,0.9317,0.1381,-897.443,10.7551,0.0104,-0.2735,12.5727,1653.5508,11.0456,,,
167000,,,,,,,,,,,,,1000,9989.0509,82.6036
167500,,,0.3927,0.9429,0.1409,-895.5801,7.9766,0.0095,-0.2795,10.2222,865.0784,4.2921,,,
168000,,,0.3913,0.9366,0.1391,-896.3566,6.1686,0.0089,-0.2784,14.8914,744.8099,6.1728,,,
168000,,,,,,,,,,,,,1000,9931.7462,80.7998
168500,,,0.3894,0.9303,0.1405,-903.901,5.3735,0.0095,-0.2787,9.4254,545.2261,7.0183,,,
169000,,,0.3826,0.9214,0.1351,-898.5334,8.0305,0.0091,-0.2736,11.2069,1167.0376,7.2369,,,
169000,,,,,,,,,,,,,1000,10053.0346,84.2103
169500,,,0.4007,0.9364,0.1436,-903.3029,6.3725,0.0103,-0.2865,9.53,1446.1279,7.4395,,,
170000,,,0.3986,0.9266,0.1403,-905.3737,12.1494,0.0108,-0.2811,11.1778,1259.5601,10.9592,,,
170000,10398.3492,1000.0,,,,,,,,,,,,,
170000,,,,,,,,,,,,,1000,9597.5446,74.2799
170500,,,0.3938,0.9334,0.1402,-908.6404,6.3772,0.0101,-0.2861,9.8105,899.5808,8.2404,,,
171000,,,0.3928,0.9306,0.1406,-912.7928,4.7816,0.0091,-0.2779,9.6608,458.76,6.0038,,,
171000,,,,,,,,,,,,,1000,9684.3803,83.9552
171500,,,0.3914,0.9243,0.1409,-910.3326,10.2573,0.0103,-0.2825,10.7388,831.5217,7.7805,,,
172000,,,0.4073,0.9382,0.1452,-908.29,10.581,0.0108,-0.2941,9.9244,909.1963,6.9044,,,
172000,,,,,,,,,,,,,1000,9646.9591,82.5194
172500,,,0.3874,0.9262,0.1372,-921.9233,8.3128,0.0087,-0.2748,9.9337,558.1252,8.7614,,,
173000,,,0.3913,0.9286,0.1416,-919.2679,13.2759,0.0094,-0.2869,11.0865,1493.4958,6.3722,,,
173000,,,,,,,,,,,,,1000,10120.6918,85.6807
173500,,,0.3981,0.9255,0.1407,-916.1948,7.8392,0.0101,-0.2815,9.8768,1243.6263,8.5909,,,
174000,,,0.404,0.9289,0.1468,-920.2427,12.6662,0.0103,-0.2901,11.3292,531.7545,7.2337,,,
174000,,,,,,,,,,,,,1000,10028.629,82.3637
174500,,,0.4042,0.9274,0.1487,-920.3153,6.1282,0.0104,-0.2963,10.9879,709.2896,7.0375,,,
175000,,,0.3995,0.9383,0.1406,-930.5092,11.5399,0.0105,-0.2803,8.9033,356.6664,11.1123,,,
175000,10424.4189,1000.0,,,,,,,,,,,,,
175000,,,,,,,,,,,,,1000,10203.5242,71.7143
175500,,,0.395,0.9262,0.1431,-935.5496,6.8632,0.0099,-0.2855,10.438,815.7484,6.6459,,,
176000,,,0.3918,0.9335,0.1423,-928.2258,7.3877,0.0098,-0.2863,12.8874,1524.6564,7.3846,,,
176000,,,,,,,,,,,,,1000,1593.8495,80.9873
176500,,,0.4037,0.9416,0.1457,-929.2148,9.1413,0.0105,-0.2858,10.6965,1216.2678,9.4352,,,
177000,,,0.4034,0.9224,0.1423,-924.4226,7.6466,0.0116,-0.2891,12.782,666.6642,11.6128,,,
177000,,,,,,,,,,,,,1000,9715.5683,81.3662
177500,,,0.4042,0.9236,0.1451,-926.7627,6.8778,0.0117,-0.2948,11.5939,486.6601,6.6376,,,
178000,,,0.4045,0.9261,0.147,-919.6864,8.2682,0.0119,-0.2995,12.7095,1526.3439,8.2252,,,
178000,,,,,,,,,,,,,1000,9830.3961,80.4572
178500,,,0.4006,0.9306,0.1431,-929.9629,9.9802,0.0101,-0.2907,10.0219,1299.0852,10.9248,,,
179000,,,0.398,0.9278,0.1424,-944.7326,14.5761,0.0105,-0.2863,10.7955,604.2217,15.0978,,,
179000,,,,,,,,,,,,,1000,9922.4681,82.4634
179500,,,0.3968,0.9316,0.1419,-925.6863,9.0176,0.0099,-0.2806,19.5234,1111.9041,7.3669,,,
180000,,,0.393,0.9279,0.142,-935.223,8.3931,0.0095,-0.2864,13.2298,1139.1288,8.6218,,,
180000,10350.3569,1000.0,,,,,,,,,,,,,
180000,,,,,,,,,,,,,1000,10349.7816,74.4793
180500,,,0.3844,0.931,0.139,-941.3539,7.0235,0.0085,-0.2802,12.1019,1355.8334,6.5642,,,
181000,,,0.3897,0.9258,0.1386,-942.1209,8.4009,0.0099,-0.2734,12.5304,608.2062,7.1262,,,
181000,,,,,,,,,,,,,1000,10021.291,80.5786
