env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
46000,,,0.93,0.7634,0.0854,-72.8796,10.4978,0.7776,3.8743,18.7382,1.7037,,,
46000,,,,,,,,,,,,1000,418.4474,87.884
46500,,,0.9131,0.7662,0.0841,-74.1876,11.4663,0.7386,3.7085,17.9277,3.0629,,,
47000,,,0.9257,0.7554,0.0855,-70.0956,9.7689,0.765,6.0879,28.0575,1.6441,,,
47000,,,,,,,,,,,,1000,378.9838,87.7698
47500,,,0.9099,0.7572,0.0835,-68.5136,11.026,0.7435,4.2659,35.2337,2.443,,,
48000,,,0.9247,0.7679,0.0848,-71.9144,9.6897,0.7696,4.5625,21.1468,1.6818,,,
48000,,,,,,,,,,,,1000,1503.3553,87.9028
48500,,,0.9224,0.7609,0.0847,-77.4942,9.694,0.7542,3.9613,16.8138,1.6271,,,
49000,,,0.9047,0.7576,0.0818,-78.2764,9.0001,0.7305,3.4767,18.7607,1.4131,,,
49000,,,,,,,,,,,,1000,1784.1284,87.9096
49500,,,0.92,0.7712,0.0844,-77.6812,10.4554,0.7584,4.3156,18.6477,2.313,,,
50000,,,0.9092,0.7694,0.0828,-79.4671,9.3076,0.7381,3.909,18.5739,1.2387,,,
50000,2387.1846,1000.0,,,,,,,,,,,,
50000,,,,,,,,,,,,1000,1731.2239,69.083
50500,,,0.9604,0.774,0.0893,-83.7779,10.7408,0.8302,4.9999,57.3558,1.2435,,,
51000,,,0.9215,0.7743,0.0841,-88.161,9.7235,0.7512,4.4834,17.5121,1.8193,,,
51000,,,,,,,,,,,,1000,1754.2622,87.1293
51500,,,0.9304,0.7784,0.0863,-86.4165,9.416,0.7732,3.8484,13.0688,2.0941,,,
52000,,,0.9631,0.7825,0.0912,-90.5587,11.2808,0.8205,4.459,15.0055,2.1851,,,
52000,,,,,,,,,,,,1000,1902.254,85.1174
52500,,,0.9279,0.7797,0.0857,-91.0124,9.5135,0.7718,3.8502,22.9899,1.4516,,,
53000,,,0.9286,0.7872,0.0865,-90.8169,12.4711,0.7633,3.775,35.5244,1.724,,,
53000,,,,,,,,,,,,1000,373.7067,84.7486
53500,,,0.9105,0.7773,0.0838,-90.7845,9.5089,0.7403,4.1443,20.0662,2.1055,,,
54000,,,0.9251,0.7695,0.0855,-96.422,10.8535,0.7627,6.559,44.6166,1.7025,,,
54000,,,,,,,,,,,,1000,731.0761,86.2607
54500,,,0.9026,0.7933,0.0821,-93.2742,9.6206,0.7301,5.0451,22.1683,1.5561,,,
55000,,,0.9026,0.7799,0.0819,-92.5781,16.3614,0.7304,4.4094,29.0781,2.3022,,,
55000,2567.9481,1000.0,,,,,,,,,,,,
55000,,,,,,,,,,,,1000,1964.5981,67.7698
55500,,,0.9374,0.7791,0.0877,-99.922,14.1316,0.7771,5.003,19.7175,1.7173,,,
56000,,,0.9115,0.7809,0.084,-99.7441,10.2022,0.7374,4.5181,39.7842,1.5292,,,
56000,,,,,,,,,,,,1000,1937.707,87.6369
56500,,,0.9178,0.7931,0.0852,-101.955,13.8332,0.7446,5.1544,75.0071,2.5102,,,
57000,,,0.9234,0.7838,0.0845,-105.5787,10.9467,0.7605,4.6372,61.5828,2.203,,,
57000,,,,,,,,,,,,1000,2001.9874,85.28
57500,,,0.9324,0.783,0.0869,-104.8336,13.9614,0.7743,4.2274,32.9791,2.066,,,
58000,,,0.9043,0.7908,0.083,-106.2611,13.7279,0.724,3.829,36.216,1.2899,,,
58000,,,,,,,,,,,,1000,2011.3362,86.0757
58500,,,0.907,0.8089,0.0834,-105.9537,9.9588,0.7303,4.5573,21.8744,1.6222,,,
59000,,,0.9316,0.7897,0.0865,-110.7436,12.0687,0.7658,6.4188,46.5309,2.5683,,,
59000,,,,,,,,,,,,1000,2061.9582,86.2132
59500,,,0.9415,0.8032,0.087,-110.1189,13.6628,0.7837,4.4036,16.2756,3.7176,,,
60000,,,0.9442,0.7962,0.0874,-115.3683,10.9514,0.7907,6.0344,27.7073,1.972,,,
60000,2609.1178,1000.0,,,,,,,,,,,,
60000,,,,,,,,,,,,1000,2004.6508,68.5864
60500,,,0.9205,0.8052,0.0846,-115.1489,10.6556,0.7521,5.4782,23.2085,1.735,,,
61000,,,0.9367,0.7973,0.0869,-118.9117,11.057,0.7753,5.1004,25.5587,1.7677,,,
61000,,,,,,,,,,,,1000,2114.2857,87.5848
61500,,,0.9013,0.7985,0.082,-113.6794,10.7706,0.7234,4.4023,41.505,2.5395,,,
62000,,,0.9369,0.8021,0.0873,-119.0013,13.3313,0.7744,4.2082,25.9961,1.1938,,,
62000,,,,,,,,,,,,1000,2153.432,87.6492
62500,,,0.9124,0.8069,0.0846,-119.7006,12.417,0.7322,6.2977,39.2958,1.4676,,,
63000,,,0.9248,0.7982,0.085,-120.9519,12.4947,0.7607,5.1312,19.8413,1.8459,,,
63000,,,,,,,,,,,,1000,2123.5986,85.2032
63500,,,0.9093,0.8016,0.0845,-118.7696,12.27,0.7317,3.9111,27.4881,1.8197,,,
64000,,,0.8897,0.7966,0.0806,-116.9822,11.1166,0.7021,4.2683,27.2794,1.6194,,,
64000,,,,,,,,,,,,1000,594.0171,84.8939
64500,,,0.9108,0.7882,0.0841,-121.3897,10.474,0.7386,6.2544,36.1073,1.6325,,,
65000,,,0.9126,0.8023,0.0845,-125.4268,12.5958,0.736,4.7926,22.0132,2.3273,,,
65000,2509.1962,1000.0,,,,,,,,,,,,
65000,,,,,,,,,,,,1000,1817.1268,68.1535
65500,,,0.9068,0.7988,0.0824,-126.0293,11.7768,0.7294,8.9374,49.2101,2.6193,,,
66000,,,0.9019,0.8018,0.0825,-129.8903,10.8609,0.7249,4.8106,29.1786,1.3905,,,
66000,,,,,,,,,,,,1000,2254.9134,85.9384
66500,,,0.907,0.7959,0.0838,-127.1617,12.6347,0.7259,4.4902,25.0716,1.7193,,,
67000,,,0.9105,0.8071,0.0835,-125.5573,11.806,0.7389,8.6147,42.3487,2.4259,,,
67000,,,,,,,,,,,,1000,2196.8075,86.5472
67500,,,0.9266,0.7964,0.0867,-129.6491,14.4849,0.7591,4.7333,23.5928,3.0232,,,
68000,,,0.9046,0.8179,0.0836,-134.2649,11.4689,0.717,4.9388,41.9799,1.4236,,,
68000,,,,,,,,,,,,1000,2267.6868,87.6895
68500,,,0.9146,0.8142,0.0847,-132.2731,11.9311,0.7394,3.9881,15.1327,1.5396,,,
69000,,,0.8934,0.7999,0.0809,-131.6438,11.0409,0.7109,4.3444,20.1512,1.3139,,,
69000,,,,,,,,,,,,1000,2163.4548,86.7213
69500,,,0.9171,0.8154,0.0855,-138.3848,13.4986,0.741,4.1414,44.334,2.143,,,
70000,,,0.9103,0.8099,0.0826,-137.9002,11.846,0.7366,3.8322,20.2441,2.529,,,
70000,2493.6708,1000.0,,,,,,,,,,,,
70000,,,,,,,,,,,,1000,2173.1944,68.5518
70500,,,0.9154,0.8176,0.0849,-138.2067,15.506,0.7391,4.9435,49.79,2.14,,,
71000,,,0.8825,0.8078,0.0798,-138.5223,11.5157,0.6932,4.6506,49.6507,2.4924,,,
71000,,,,,,,,,,,,1000,2177.6783,86.5434
71500,,,0.8936,0.8163,0.0806,-137.6633,13.9619,0.7181,13.3037,204.3435,1.8251,,,
72000,,,0.8988,0.8151,0.0817,-141.6833,11.8449,0.7176,4.7772,27.4333,1.9441,,,
72000,,,,,,,,,,,,1000,2258.1611,86.8121
72500,,,0.8989,0.8266,0.0825,-138.6508,11.6368,0.719,4.6963,20.7923,1.4127,,,
73000,,,0.8751,0.8199,0.0795,-143.4827,10.5584,0.6743,4.893,31.6907,1.5773,,,
73000,,,,,,,,,,,,1000,2218.0706,84.1301
73500,,,0.9073,0.8043,0.0827,-142.8852,13.0073,0.7299,5.0503,32.0693,1.2934,,,
74000,,,0.8691,0.8306,0.0773,-147.7514,12.7282,0.6708,4.7213,28.895,1.9873,,,
74000,,,,,,,,,,,,1000,2290.4411,84.6743
74500,,,0.9002,0.8263,0.0832,-146.1998,13.8339,0.7157,5.7114,96.974,1.4842,,,
75000,,,0.8648,0.8224,0.0781,-145.637,10.7473,0.6658,9.6369,163.5477,1.8784,,,
75000,2478.1372,1000.0,,,,,,,,,,,,
75000,,,,,,,,,,,,1000,2251.0056,66.7922
75500,,,0.9039,0.8192,0.0841,-148.8033,11.6258,0.7298,7.028,87.8425,1.7315,,,
76000,,,0.9039,0.8247,0.083,-148.1562,12.3758,0.7205,6.7281,58.3382,2.5809,,,
76000,,,,,,,,,,,,1000,2186.7974,86.4936
