env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,270.0,0.0,,,,,,,
10000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0057,-0.0004,0.001,237.5944
20000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0001,790.0483
30000,0.0,270.0,0.0,0.0061,270.2703,0.027,0.0055,0.0,0.0,229.6015
40000,0.0,270.0,0.0,0.0172,270.2703,0.027,0.0055,0.0,0.0,782.7993
50000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0,780.4028
60000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0,779.2126
70000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0,772.3719
80000,0.0,270.0,0.0,0.0,263.1579,0.0,0.0055,0.0,0.0,773.9995
90000,0.0,270.0,0.0,0.007,270.2703,0.027,0.0055,0.0,0.0,769.5704
100000,0.0,270.0,0.0,0.0285,263.1579,0.0789,0.0055,0.0,0.0,766.6412
110000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0,764.524
120000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0,763.1626
130000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0,760.9937
140000,0.0,270.0,0.0,0.0135,270.2703,0.027,0.0055,0.0,0.0,760.6684
150000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0,764.8064
160000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0,762.8928
170000,0.0,270.0,0.0,0.0161,263.1579,0.0526,0.0055,0.0,0.0,758.3425
180000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0,750.7615
190000,0.0,270.0,0.0,0.0,270.2703,0.0,0.0055,0.0,0.0,750.2934
200000,0.0,270.0,0.0,0.0136,270.2703,0.027,0.0055,0.0,0.0,748.7765
210000,0.0,270.0,0.0,0.0098,263.1579,0.0263,0.0055,-0.0,0.0,738.0717
220000,0.0,270.0,0.0,0.0049,270.2703,0.027,0.0055,0.0,0.0,749.6594
230000,0.0,270.0,0.0,0.0669,256.4103,0.1538,0.0055,0.0,0.0,746.4572
240000,0.0,270.0,0.0,0.0224,263.1579,0.0789,0.0055,0.0,0.0,744.1733
250000,0.0,270.0,0.0,0.1023,250.0,0.275,0.0055,-0.0,0.0001,742.6627
260000,0.0,270.0,0.0,0.1133,243.9024,0.1951,0.0055,-0.0,0.0001,746.5374
270000,0.0,270.0,0.0,0.1343,232.5581,0.2791,0.0055,0.0,0.0001,746.7901
280000,0.0,270.0,0.0,0.1326,238.0952,0.2619,0.0055,-0.0,0.0002,742.8868
290000,0.0,270.0,0.0,0.1667,232.5581,0.3256,0.0055,-0.0,0.0002,734.6059
300000,0.0,270.0,0.0,0.2478,208.3333,0.4583,0.0055,-0.0,0.0003,734.0702
310000,0.0,270.0,0.0,0.2128,217.3913,0.3696,0.0055,-0.0,0.0004,735.5961
320000,0.0937,244.9,0.1,0.3727,175.4386,0.614,0.0055,-0.0,0.0005,731.6066
330000,0.272,197.4,0.3,0.3147,192.3077,0.5192,0.0055,0.0,0.0006,727.1046
