env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm
19726,,,29,9.4078,87.0437,,,,,,,,,,
19734,,,8,-5.9461,87.1709,,,,,,,,,,
19743,,,9,-5.8939,86.6007,,,,,,,,,,
19786,,,43,36.7989,87.1123,,,,,,,,,,
19798,,,12,-2.766,87.1639,,,,,,,,,,
19807,,,9,-2.9311,87.0314,,,,,,,,,,
19924,,,117,174.2535,87.1479,,,,,,,,,,
19955,,,31,22.2509,87.2074,,,,,,,,,,
20000,,,,,,0.6302,0.7639,0.2246,-679.6829,44.2872,1.725,-0.4313,2755.6074,22584.3477,17.1866
20000,23.6064,36.2,,,,,,,,,,,,,
20043,,,88,114.3043,80.5353,,,,,,,,,,
20057,,,14,-9.9149,88.624,,,,,,,,,,
20080,,,23,-0.2305,89.9623,,,,,,,,,,
20088,,,8,-5.501,91.682,,,,,,,,,,
20188,,,100,145.3138,90.9785,,,,,,,,,,
20196,,,8,-5.2931,90.5934,,,,,,,,,,
20204,,,8,-6.703,90.819,,,,,,,,,,
20300,,,96,166.238,91.0374,,,,,,,,,,
20317,,,17,-4.177,90.9189,,,,,,,,,,
20339,,,22,2.823,90.3636,,,,,,,,,,
20347,,,8,-4.7078,90.402,,,,,,,,,,
20356,,,9,-4.8715,90.2875,,,,,,,,,,
20366,,,10,-5.5481,91.1249,,,,,,,,,,
20377,,,11,-8.4951,90.944,,,,,,,,,,
20387,,,10,-9.6966,90.881,,,,,,,,,,
20399,,,12,-3.5677,91.2657,,,,,,,,,,
20408,,,9,-5.1502,90.7042,,,,,,,,,,
20415,,,7,-6.0586,90.4647,,,,,,,,,,
20426,,,11,-5.8561,90.631,,,,,,,,,,
20434,,,8,-7.0347,90.7446,,,,,,,,,,
20454,,,20,2.1548,88.0253,,,,,,,,,,
20470,,,16,0.7196,86.9361,,,,,,,,,,
20481,,,11,-7.5545,87.2193,,,,,,,,,,
20500,,,,,,0.6277,0.76,0.2063,-743.2136,45.9726,1.4856,-0.4034,3678.2395,41155.3438,20.7302
20578,,,97,158.1661,86.1435,,,,,,,,,,
20610,,,32,16.1208,87.1025,,,,,,,,,,
20627,,,17,0.2483,86.7132,,,,,,,,,,
20636,,,9,-1.7339,86.9698,,,,,,,,,,
20650,,,14,-6.2505,87.162,,,,,,,,,,
20752,,,102,178.6716,87.0718,,,,,,,,,,
20760,,,8,-6.2131,86.5885,,,,,,,,,,
20786,,,26,8.1903,87.1943,,,,,,,,,,
20816,,,30,11.6991,86.7738,,,,,,,,,,
20831,,,15,0.423,87.2714,,,,,,,,,,
20939,,,108,134.4489,86.6996,,,,,,,,,,
20956,,,17,-3.4791,87.015,,,,,,,,,,
20997,,,41,30.304,86.7391,,,,,,,,,,
21000,,,,,,0.6257,0.7484,0.216,-800.1099,112.5047,1.5701,-0.4242,4101.3389,58024.1406,30.6931
21011,,,14,-5.6155,87.2076,,,,,,,,,,
