env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
11000,,,1.2808,0.7647,0.4655,-31.3553,1.8647,1.3549,-0.4596,1.4881,36.4208,1.403,,,
11000,,,,,,,,,,,,,1000,39.1253,40.6209
11500,,,1.2833,0.7815,0.4754,-30.2638,1.6268,1.4435,-0.4808,1.6628,33.6816,1.3059,,,
12000,,,1.2802,0.7355,0.4697,-32.5633,1.732,1.2759,-0.4662,1.4335,34.0215,1.1551,,,
12000,,,,,,,,,,,,,1000,123.7886,40.223
12500,,,1.2898,0.7509,0.4761,-31.5868,1.6111,1.3282,-0.482,1.3003,19.3724,1.5711,,,
13000,,,1.2729,0.7662,0.4711,-31.2096,2.2011,1.3131,-0.4819,1.1984,20.1824,1.3344,,,
13000,,,,,,,,,,,,,1000,-393.7261,39.9758
13500,,,1.3025,0.759,0.4745,-32.7359,1.6866,1.3081,-0.4788,1.4893,32.0346,1.5695,,,
14000,,,1.2757,0.7678,0.4544,-36.8359,1.9744,1.234,-0.4549,1.3076,39.6125,1.3708,,,
14000,,,,,,,,,,,,,1000,372.725,39.6499
14500,,,1.3031,0.7668,0.4831,-35.4242,1.875,1.3761,-0.4675,1.3137,23.8919,1.9409,,,
15000,,,1.2792,0.7454,0.4931,-35.4438,1.502,1.4008,-0.4777,1.1677,25.7744,1.7266,,,
15000,1008.1441,1000.0,,,,,,,,,,,,,
15000,,,,,,,,,,,,,1000,-125.7726,35.6462
15500,,,1.2778,0.7386,0.4867,-33.0185,1.8207,1.3697,-0.4858,1.12,22.4298,0.7596,,,
16000,,,1.2555,0.7736,0.4739,-35.6764,1.7049,1.4077,-0.4857,1.0547,19.918,1.7778,,,
16000,,,,,,,,,,,,,1000,-367.6343,39.9081
16500,,,1.2735,0.7832,0.4771,-36.5754,2.1524,1.4767,-0.4933,1.151,22.7847,1.3088,,,
17000,,,1.2829,0.7689,0.4916,-36.2062,1.3752,1.4871,-0.484,1.1835,33.3462,1.6627,,,
17000,,,,,,,,,,,,,1000,-360.6177,40.1815
17500,,,1.2856,0.7436,0.4911,-39.0379,1.6218,1.3701,-0.4803,1.1599,30.3946,1.4086,,,
18000,,,1.2367,0.7513,0.4755,-36.1732,1.4663,1.4238,-0.4907,1.302,20.3105,1.35,,,
18000,,,,,,,,,,,,,1000,-133.1039,39.9421
18500,,,1.235,0.7504,0.4817,-36.8989,1.8686,1.538,-0.5045,1.2556,41.0483,1.1702,,,
19000,,,1.2131,0.7486,0.4522,-38.5398,1.5683,1.3588,-0.4808,1.195,24.4416,1.8515,,,
19000,,,,,,,,,,,,,1000,-320.1689,39.5608
19500,,,1.2415,0.7547,0.4837,-38.0851,1.6863,1.484,-0.4731,1.6869,35.5076,1.9035,,,
20000,,,1.2493,0.757,0.4702,-40.8493,1.936,1.3481,-0.4897,1.566,34.3372,1.6233,,,
20000,961.1757,1000.0,,,,,,,,,,,,,
20000,,,,,,,,,,,,,1000,196.6499,35.3559
20500,,,1.2675,0.7363,0.4966,-38.557,1.6795,1.4086,-0.4992,1.3521,54.6162,2.3185,,,
21000,,,1.271,0.7764,0.4872,-42.8151,1.7002,1.4826,-0.4872,1.2049,29.9251,2.5078,,,
21000,,,,,,,,,,,,,1000,-104.9759,40.1455
21500,,,1.2752,0.7926,0.4947,-42.6825,1.8021,1.6019,-0.4912,0.9919,37.8148,1.7956,,,
22000,,,1.2258,0.7202,0.4787,-36.373,1.6318,1.3807,-0.4718,1.2389,26.465,1.7877,,,
22000,,,,,,,,,,,,,1000,-344.72,39.3349
22500,,,1.2458,0.8014,0.4809,-43.5706,2.6348,1.5653,-0.4882,1.3987,32.9661,1.8864,,,
23000,,,1.2479,0.7664,0.4972,-40.1809,1.8932,1.5508,-0.4994,1.9951,46.4834,1.6592,,,
23000,,,,,,,,,,,,,1000,-202.9974,39.0227
23500,,,1.2715,0.7654,0.5103,-41.5445,1.8944,1.6174,-0.4809,1.1224,46.824,2.0726,,,
24000,,,1.2671,0.725,0.5048,-40.7417,1.8171,1.454,-0.4897,1.2438,41.6709,1.9552,,,
24000,,,,,,,,,,,,,1000,339.6417,38.5407
24500,,,1.2275,0.7653,0.485,-41.5686,2.0946,1.6119,-0.4912,1.4667,34.5608,3.2609,,,
25000,,,1.2513,0.8297,0.4953,-43.7875,2.0705,1.7688,-0.4766,1.1074,28.4594,1.4649,,,
25000,1901.6423,1000.0,,,,,,,,,,,,,
25000,,,,,,,,,,,,,1000,768.7596,33.3947
25500,,,1.2655,0.8003,0.5033,-43.247,1.888,1.6965,-0.479,2.1152,54.4834,1.4582,,,
26000,,,1.2412,0.8008,0.4894,-45.9748,2.2338,1.7042,-0.4923,1.2189,36.409,2.8546,,,
26000,,,,,,,,,,,,,1000,97.1712,38.6619
26500,,,1.2489,0.8457,0.4905,-48.7727,1.895,1.8015,-0.4907,1.0258,33.1722,1.8664,,,
27000,,,1.2447,0.8031,0.4913,-45.035,2.725,1.71,-0.4715,1.1403,21.85,2.4048,,,
27000,,,,,,,,,,,,,1000,291.5856,37.3201
27500,,,1.2472,0.8316,0.4989,-44.4273,2.314,1.8525,-0.5025,1.5522,27.0278,1.8876,,,
28000,,,1.227,0.8318,0.483,-46.9608,3.1439,1.7889,-0.5086,1.2487,32.5962,2.5704,,,
28000,,,,,,,,,,,,,1000,657.9007,37.2341
28500,,,1.2361,0.804,0.4865,-48.8667,1.8759,1.6861,-0.5006,1.3781,59.1526,2.048,,,
29000,,,1.2517,0.8025,0.5052,-45.0276,2.7402,1.7818,-0.4849,1.0454,57.5115,3.7107,,,
29000,,,,,,,,,,,,,1000,-61.8551,38.1391
29500,,,1.2355,0.7705,0.4933,-45.4472,2.3104,1.643,-0.4879,1.3745,61.528,3.6562,,,
30000,,,1.2749,0.8029,0.5114,-49.212,2.4124,1.8082,-0.494,1.1916,41.8984,2.4626,,,
30000,1570.1421,1000.0,,,,,,,,,,,,,
30000,,,,,,,,,,,,,1000,-146.7911,34.7632
30500,,,1.2345,0.8378,0.4986,-47.281,1.4831,1.8615,-0.4924,1.2862,29.667,1.1927,,,
31000,,,1.2441,0.7633,0.5004,-49.1092,1.9584,1.6355,-0.5065,1.722,44.2895,2.6321,,,
31000,,,,,,,,,,,,,1000,-167.2013,38.2798
31500,,,1.2319,0.8289,0.5034,-44.797,2.001,1.8922,-0.482,1.6173,45.6931,1.9433,,,
32000,,,1.2324,0.8037,0.4998,-46.6169,2.0968,1.7579,-0.4893,1.6932,50.5496,2.9104,,,
32000,,,,,,,,,,,,,1000,-187.3311,38.5101
32500,,,1.2256,0.8272,0.4931,-47.3331,2.0909,1.8539,-0.4865,1.5149,78.1112,1.6665,,,
33000,,,1.2149,0.8288,0.4985,-46.4799,2.083,1.8742,-0.4843,1.4824,36.9254,3.0049,,,
33000,,,,,,,,,,,,,1000,-220.2091,37.9915
33500,,,1.1808,0.8075,0.4775,-41.4207,2.7486,1.7975,-0.4743,1.9421,51.9618,4.5565,,,
34000,,,1.2125,0.7725,0.496,-46.3164,1.9683,1.7282,-0.4982,2.043,46.1241,2.6526,,,
34000,,,,,,,,,,,,,1000,-50.0612,37.765
34500,,,1.1924,0.8268,0.4914,-46.9506,2.609,1.9678,-0.4969,1.3951,41.2526,2.5941,,,
35000,,,1.2008,0.7342,0.4949,-45.3948,1.9531,1.6455,-0.4981,1.2909,40.9349,1.7852,,,
35000,1113.2024,1000.0,,,,,,,,,,,,,
35000,,,,,,,,,,,,,1000,-159.668,33.4085
35500,,,1.2121,0.788,0.4994,-49.2641,2.2083,1.8061,-0.4977,1.3476,45.5564,2.4994,,,
36000,,,1.2157,0.7875,0.4981,-50.0145,2.6758,1.7739,-0.4808,1.3419,47.679,1.7625,,,
36000,,,,,,,,,,,,,1000,-1.7626,37.3231
36500,,,1.1868,0.7964,0.4883,-46.8711,1.7559,1.851,-0.489,2.2045,60.9556,3.0728,,,
37000,,,1.1417,0.7643,0.4637,-42.9051,1.545,1.6804,-0.4684,2.15,54.9159,2.2755,,,
37000,,,,,,,,,,,,,1000,-88.0981,37.3894
37500,,,1.163,0.8008,0.4746,-49.5566,2.8338,1.7698,-0.4855,1.3,45.6448,3.9695,,,
38000,,,1.1829,0.7638,0.4844,-47.1619,2.142,1.6663,-0.4808,3.2578,57.881,2.2423,,,
38000,,,,,,,,,,,,,1000,566.896,36.9331
38500,,,1.1689,0.8097,0.4858,-45.5686,2.6186,1.8909,-0.4943,1.5601,37.5606,3.1685,,,
39000,,,1.1776,0.7808,0.4781,-49.0479,2.6033,1.7252,-0.488,1.6821,45.3561,2.3804,,,
39000,,,,,,,,,,,,,1000,138.8895,37.0128
39500,,,1.1486,0.7651,0.4746,-47.0436,2.1031,1.7748,-0.4715,1.0408,27.6195,2.0944,,,
40000,,,1.1797,0.7892,0.4857,-48.1004,2.3735,1.7781,-0.4893,4.333,122.5258,2.5324,,,
40000,907.5859,1000.0,,,,,,,,,,,,,
40000,,,,,,,,,,,,,1000,-136.8107,33.8804
40500,,,1.1532,0.7996,0.4752,-48.0251,4.241,1.8371,-0.4802,2.0593,58.0263,1.8705,,,
41000,,,1.1566,0.8408,0.4765,-49.5903,2.1623,2.0011,-0.4833,1.9059,55.4237,2.7052,,,
41000,,,,,,,,,,,,,1000,-138.7027,37.7221
41500,,,1.1721,0.7636,0.4891,-48.5694,3.1885,1.7771,-0.5045,3.4093,66.1357,3.9439,,,
42000,,,1.1267,0.7735,0.4673,-44.4541,2.012,1.7679,-0.4783,1.7434,67.368,3.397,,,
42000,,,,,,,,,,,,,1000,-174.6042,38.1852
42500,,,1.1568,0.7663,0.4826,-50.7927,2.0207,1.8022,-0.5074,1.9607,78.5597,2.8133,,,
43000,,,1.17,0.7976,0.4906,-46.16,2.7696,1.8476,-0.4851,3.4502,83.7361,5.2317,,,
43000,,,,,,,,,,,,,1000,673.585,38.3583
43500,,,1.1857,0.7986,0.495,-52.6482,2.3587,1.9379,-0.492,3.316,78.6758,2.1706,,,
44000,,,1.1707,0.8274,0.4875,-54.7746,1.8503,1.9868,-0.4894,3.9012,90.5169,3.8509,,,
44000,,,,,,,,,,,,,1000,706.4018,37.1186
44500,,,1.1492,0.7972,0.4721,-52.8095,1.5356,1.8065,-0.4983,3.0269,60.0202,2.4338,,,
45000,,,1.1808,0.791,0.4922,-52.2371,1.8117,1.8511,-0.4932,4.5565,134.3177,2.3819,,,
45000,801.2922,1000.0,,,,,,,,,,,,,
45000,,,,,,,,,,,,,1000,70.551,33.6645
45500,,,1.1987,0.8212,0.5018,-56.1432,2.1516,1.9596,-0.4721,2.1576,65.9931,1.7776,,,
46000,,,1.2266,0.8016,0.5151,-57.8575,3.1268,2.008,-0.4876,3.3397,76.0531,3.044,,,
46000,,,,,,,,,,,,,1000,326.4327,37.496
46500,,,1.1403,0.7816,0.4726,-53.6354,2.4809,1.8832,-0.4882,5.8172,110.7636,3.5869,,,
47000,,,1.1575,0.8251,0.4798,-50.8839,2.2456,1.9559,-0.4852,2.183,54.1858,2.431,,,
47000,,,,,,,,,,,,,1000,509.3571,37.9205
47500,,,1.1614,0.8199,0.4814,-51.7265,2.261,1.9324,-0.4958,4.494,86.5073,1.9849,,,
48000,,,1.1369,0.8569,0.4696,-54.4942,2.8267,1.973,-0.4693,2.1561,68.0649,2.4292,,,
48000,,,,,,,,,,,,,1000,231.2654,38.1487
48500,,,1.1864,0.8124,0.5009,-56.0565,2.2112,1.9838,-0.5087,2.8538,56.427,4.1903,,,
49000,,,1.1934,0.8301,0.4995,-56.8951,3.9898,2.0327,-0.5109,2.2536,75.0437,2.4067,,,
49000,,,,,,,,,,,,,1000,246.1801,36.6801
49500,,,1.1579,0.8159,0.4868,-55.0416,2.6862,1.9674,-0.4865,2.5959,86.1925,3.6973,,,
50000,,,1.1726,0.8505,0.4884,-57.5864,3.2667,2.0353,-0.4985,2.4319,91.6445,3.6148,,,
50000,1600.1591,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,809.8671,33.4896
50500,,,1.1712,0.8127,0.495,-55.1508,3.2,1.9824,-0.5002,4.034,110.6796,3.1247,,,
51000,,,1.1831,0.8705,0.4905,-61.1253,2.385,2.0946,-0.5097,1.7905,56.955,2.2405,,,
51000,,,,,,,,,,,,,1000,1033.9586,38.8676
51500,,,1.2007,0.8758,0.5052,-56.5449,2.2093,2.2088,-0.4856,2.6338,89.8995,1.9682,,,
52000,,,1.2121,0.9035,0.5053,-61.0781,2.8896,2.3086,-0.5122,2.0924,69.6624,3.0318,,,
52000,,,,,,,,,,,,,1000,839.3319,37.2848
52500,,,1.2051,0.8561,0.503,-58.8536,1.9727,2.0971,-0.4952,1.7515,53.1592,2.1687,,,
53000,,,1.1863,0.8705,0.4861,-59.8832,3.8897,2.0584,-0.4857,2.8249,86.3254,2.1439,,,
53000,,,,,,,,,,,,,1000,1247.5683,37.9317
53500,,,1.2381,0.8803,0.5234,-68.8185,2.1768,2.2703,-0.522,3.0192,104.0237,3.8911,,,
54000,,,1.1896,0.922,0.4965,-66.836,4.3109,2.4162,-0.5113,1.7652,41.0321,2.4139,,,
54000,,,,,,,,,,,,,1000,1386.3838,36.5683
54500,,,1.1913,0.8836,0.4953,-66.7983,2.1173,2.2257,-0.5037,1.6994,51.3672,1.9305,,,
55000,,,1.1959,0.8727,0.4982,-67.0127,3.3546,2.1939,-0.4994,1.8005,97.7206,3.8815,,,
55000,1766.3605,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,1297.9377,33.7516
55500,,,1.1935,0.9224,0.4969,-66.7168,2.3605,2.3506,-0.5056,2.0777,68.2169,2.3801,,,
56000,,,1.2216,0.975,0.5099,-68.5144,2.4997,2.6287,-0.505,1.4433,75.4873,2.5059,,,
56000,,,,,,,,,,,,,1000,1555.206,36.8896
56500,,,1.2285,0.9591,0.5068,-72.787,2.1463,2.3598,-0.5189,1.8627,70.5901,2.2593,,,
57000,,,1.1815,0.9999,0.4909,-72.2468,2.4998,2.6259,-0.5072,2.5289,85.0674,2.5345,,,
57000,,,,,,,,,,,,,1000,1840.5882,37.7073
57500,,,1.2048,0.9601,0.5065,-70.2834,2.659,2.5882,-0.4941,1.8031,65.3454,2.6322,,,
58000,,,1.2298,0.964,0.5168,-75.2183,3.238,2.5849,-0.5087,1.7404,34.9204,2.0361,,,
58000,,,,,,,,,,,,,1000,1769.6931,36.9618
58500,,,1.1934,0.9792,0.495,-71.5444,2.4087,2.6065,-0.5089,1.3702,49.5696,2.763,,,
59000,,,1.2274,1.0007,0.5194,-75.4403,2.3501,2.7686,-0.5191,1.9949,83.2183,3.3081,,,
59000,,,,,,,,,,,,,1000,1836.0925,37.775
59500,,,1.2473,1.0562,0.5221,-83.897,3.3775,2.9959,-0.5065,3.707,75.3528,2.7753,,,
60000,,,1.2387,1.0971,0.519,-78.2939,2.0154,3.1333,-0.5015,1.7947,38.4413,2.2588,,,
60000,2434.3156,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,1619.7013,33.492
60500,,,1.17,1.0611,0.4902,-73.773,1.7807,2.9472,-0.5016,1.7019,81.3829,3.3396,,,
61000,,,1.2224,1.0842,0.5084,-81.3222,2.3638,2.9801,-0.5066,2.7599,121.2818,2.3303,,,
61000,,,,,,,,,,,,,1000,435.254,37.2885
61500,,,1.2616,1.08,0.5323,-83.3006,2.9676,2.9974,-0.5081,1.7613,44.4893,1.9551,,,
62000,,,1.2366,1.0337,0.5125,-82.8994,2.4958,2.8339,-0.5089,4.534,118.5614,2.7144,,,
62000,,,,,,,,,,,,,1000,312.6757,37.2205
62500,,,1.2551,1.0528,0.5255,-81.5764,2.7133,2.9637,-0.5172,2.0313,56.2445,1.5813,,,
63000,,,1.2167,1.076,0.5042,-85.0261,2.5589,2.9698,-0.5141,2.4265,76.1813,2.9851,,,
63000,,,,,,,,,,,,,1000,1794.8761,36.6753
63500,,,1.1894,1.0312,0.4889,-81.3412,5.1816,2.7938,-0.4938,2.3152,63.1996,3.8636,,,
64000,,,1.2434,1.1346,0.5168,-87.9802,3.0571,3.2768,-0.541,2.3183,85.0274,4.5411,,,
64000,,,,,,,,,,,,,1000,1857.1435,37.4692
64500,,,1.2304,1.1392,0.5096,-86.8382,3.3619,3.2749,-0.5234,2.481,106.7875,2.7197,,,
65000,,,1.1853,1.0767,0.4825,-87.7634,2.7303,2.8873,-0.5114,2.1566,62.5399,2.8749,,,
65000,2528.6743,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,2069.0507,33.1608
65500,,,1.2102,1.0365,0.4997,-91.6911,2.7595,2.804,-0.5096,2.0482,45.5792,2.6478,,,
66000,,,1.2221,1.1067,0.5057,-92.7756,2.2766,3.169,-0.5067,2.5005,128.9631,3.6191,,,
66000,,,,,,,,,,,,,1000,2104.1914,37.1446
66500,,,1.2514,1.119,0.525,-93.0764,1.6981,3.2225,-0.5111,2.026,60.7268,3.444,,,
67000,,,1.2164,1.1291,0.5028,-97.5649,3.1522,3.1763,-0.5257,1.791,67.0021,2.8576,,,
67000,,,,,,,,,,,,,1000,1971.8849,36.6735
67500,,,1.2379,1.15,0.5101,-99.8384,1.7418,3.2715,-0.5132,2.8541,59.3012,3.0019,,,
68000,,,1.2608,1.1643,0.525,-98.2761,1.9678,3.4372,-0.5061,2.2723,63.1757,3.1788,,,
68000,,,,,,,,,,,,,1000,1351.218,37.5208
68500,,,1.2234,1.1221,0.5108,-97.0624,3.2394,3.2345,-0.5204,2.0955,47.9291,4.0368,,,
69000,,,1.2424,1.1496,0.5167,-96.5078,2.2238,3.3462,-0.5185,2.0173,86.9766,5.1442,,,
69000,,,,,,,,,,,,,1000,956.8091,37.1895
69500,,,1.2497,1.1517,0.5208,-96.2981,1.5185,3.3556,-0.5271,1.973,70.1573,2.43,,,
70000,,,1.2369,1.1779,0.5087,-100.5026,2.3558,3.3423,-0.5104,2.4109,101.1757,2.982,,,
70000,2756.83,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,2223.4558,33.8735
70500,,,1.2274,1.2136,0.5083,-102.3702,1.8177,3.5842,-0.5023,1.8908,75.7821,2.5446,,,
71000,,,1.2429,1.2543,0.5153,-103.0442,2.8069,3.8038,-0.5343,1.8719,72.1321,2.9312,,,
71000,,,,,,,,,,,,,1000,2187.6933,37.5872
71500,,,1.2283,1.1772,0.5108,-98.9622,3.1125,3.5094,-0.5314,1.9871,60.4264,3.1074,,,
72000,,,1.2564,1.2367,0.5219,-108.6589,2.2663,3.7866,-0.546,2.0304,58.2217,1.9373,,,
72000,,,,,,,,,,,,,1000,2395.1526,37.362
72500,,,1.2542,1.2876,0.517,-110.8272,2.3801,3.9197,-0.5122,1.9901,48.7754,3.1502,,,
73000,,,1.2436,1.2716,0.5121,-109.3158,2.4108,3.7317,-0.4982,1.86,69.0678,3.3167,,,
73000,,,,,,,,,,,,,1000,2378.7025,37.819
73500,,,1.2203,1.2259,0.4949,-112.7645,1.8353,3.5664,-0.4973,1.9409,36.8122,2.0755,,,
74000,,,1.2676,1.2882,0.5312,-114.1165,1.9801,4.0075,-0.5365,1.8186,53.8786,4.2348,,,
74000,,,,,,,,,,,,,1000,2454.6378,36.6545
74500,,,1.2936,1.3133,0.5422,-113.327,1.9658,4.0977,-0.5202,1.8374,52.0792,2.7727,,,
75000,,,1.2674,1.2823,0.5301,-111.3797,1.9557,4.0103,-0.515,1.9474,73.317,3.342,,,
75000,2992.8797,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,2575.1883,33.4194
75500,,,1.2507,1.3342,0.5171,-116.5976,2.762,4.1651,-0.518,2.0242,56.9175,3.4301,,,
76000,,,1.2471,1.316,0.5148,-115.4365,3.3802,4.0261,-0.5092,2.3204,84.2827,3.1925,,,
76000,,,,,,,,,,,,,1000,2551.1783,37.1984
76500,,,1.2433,1.3,0.5125,-118.3333,2.005,4.0616,-0.5346,1.7828,35.7636,2.7064,,,
77000,,,1.2993,1.3666,0.5417,-121.4824,2.2146,4.4429,-0.5191,1.5815,66.3259,3.1783,,,
77000,,,,,,,,,,,,,1000,2514.6747,38.546
77500,,,1.2305,1.3419,0.5017,-125.631,2.2609,4.2094,-0.5276,1.4475,33.6563,2.2924,,,
78000,,,1.2493,1.3601,0.5127,-128.1287,1.6897,4.228,-0.5187,1.9905,100.302,3.0512,,,
78000,,,,,,,,,,,,,1000,2723.101,37.6186
78500,,,1.275,1.4337,0.5281,-128.7545,1.5688,4.696,-0.5462,1.5937,47.7899,2.5615,,,
79000,,,1.2896,1.4082,0.5314,-127.0763,2.3002,4.5028,-0.52,2.5439,69.3019,2.6721,,,
79000,,,,,,,,,,,,,1000,2685.5145,37.001
79500,,,1.2652,1.368,0.5146,-128.4053,2.0291,4.2925,-0.5139,1.4677,52.7104,3.1875,,,
80000,,,1.2817,1.3893,0.5324,-126.4361,2.452,4.5579,-0.5421,1.7965,94.3699,3.6904,,,
80000,3285.5579,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,2836.8716,33.267
80500,,,1.2932,1.4503,0.5367,-131.3682,1.7312,4.7821,-0.5163,1.6852,60.4719,2.7294,,,
81000,,,1.2708,1.4025,0.5194,-133.0927,1.7409,4.5449,-0.5259,4.825,92.188,2.9196,,,
81000,,,,,,,,,,,,,1000,447.6572,37.6225
81500,,,1.2637,1.4452,0.5137,-131.8426,2.3905,4.6586,-0.5236,1.8912,42.6879,2.5406,,,
82000,,,1.2731,1.4114,0.5239,-129.4076,2.2896,4.6638,-0.5282,1.8159,64.0629,4.0103,,,
82000,,,,,,,,,,,,,1000,2973.2792,37.1282
82500,,,1.2706,1.4652,0.527,-134.929,2.0647,4.8848,-0.5169,2.6674,89.1127,2.8582,,,
83000,,,1.2821,1.4183,0.525,-133.8241,2.3571,4.5856,-0.5128,2.1243,72.7184,2.7941,,,
83000,,,,,,,,,,,,,1000,2959.1916,37.9467
83500,,,1.2685,1.4116,0.5226,-137.4203,1.931,4.5345,-0.5305,1.7521,74.4937,3.1818,,,
84000,,,1.2912,1.4317,0.5377,-136.5398,1.8702,4.7257,-0.5174,1.6152,80.728,3.7774,,,
84000,,,,,,,,,,,,,1000,3002.5547,38.1448
84500,,,1.2601,1.4525,0.5177,-134.6127,2.0683,4.8604,-0.5303,1.6846,46.9653,3.4489,,,
85000,,,1.2753,1.4728,0.5301,-135.0887,2.1562,5.0846,-0.5193,2.0214,85.4484,3.4715,,,
85000,3431.3064,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,3081.7659,33.2117
85500,,,1.2626,1.4317,0.5172,-141.0287,1.9524,4.732,-0.5216,2.2195,77.0368,2.2636,,,
86000,,,1.2722,1.4854,0.5223,-144.0001,2.1584,5.1074,-0.5236,2.4504,88.0107,3.9367,,,
86000,,,,,,,,,,,,,1000,3109.6592,37.858
86500,,,1.278,1.5195,0.524,-148.6909,2.27,5.2125,-0.5134,2.038,65.2151,3.4986,,,
87000,,,1.3055,1.5835,0.5349,-147.4508,2.574,5.4392,-0.5133,2.2277,159.2338,4.153,,,
87000,,,,,,,,,,,,,1000,3042.9642,36.8206
87500,,,1.2924,1.6408,0.5326,-145.8334,2.0704,5.8706,-0.5171,1.8408,61.0531,2.7787,,,
88000,,,1.26,1.5425,0.5093,-149.9728,1.8766,5.2072,-0.5073,1.7673,60.1082,3.4035,,,
88000,,,,,,,,,,,,,1000,3219.3841,36.7997
88500,,,1.248,1.5697,0.5101,-152.1476,1.7934,5.4163,-0.5145,2.3344,65.9019,4.3833,,,
89000,,,1.2691,1.5299,0.5207,-150.247,2.5582,5.2431,-0.5209,2.0238,56.9597,4.2691,,,
89000,,,,,,,,,,,,,1000,3294.5878,37.6953
89500,,,1.2531,1.5228,0.5082,-153.8166,2.1006,5.1851,-0.5296,2.1705,64.9877,3.8267,,,
90000,,,1.2676,1.5237,0.5178,-151.785,1.7522,5.3133,-0.5023,1.7874,67.1322,3.074,,,
90000,3588.2208,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,3228.4779,33.3399
90500,,,1.2488,1.5952,0.514,-160.3113,2.1285,5.5657,-0.5246,2.2951,113.0676,3.7679,,,
91000,,,1.2702,1.6113,0.5199,-159.7186,1.7867,5.7569,-0.5236,2.1545,60.3066,3.363,,,
