env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
0,0.0,259.4,0.0,,,,,,
10000,0.0,324.0,0.0,0.0014,46.5116,0.0047,2.293,0.0011,607.0222
20000,0.0,324.0,0.0,0.0,53.1915,0.0,1.3432,0.0,929.1708
30000,0.0,324.0,0.0,0.0,46.5116,0.0,0.9693,0.0,921.3009
40000,0.0,324.0,0.0,0.0,44.2478,0.0,0.7802,0.0,918.5811
50000,0.0,324.0,0.0,0.0,45.8716,0.0,0.6666,0.0,915.337
60000,0.0,324.0,0.0,0.0,47.3934,0.0,0.6006,0.0,920.0764
70000,0.0,324.0,0.0,0.0,45.4545,0.0,0.5611,0.0,909.9446
80000,0.0,324.0,0.0,0.0,45.8716,0.0,0.5351,0.0,909.7826
90000,0.0,324.0,0.0,0.0,45.2489,0.0,0.5185,0.0,906.6525
100000,0.0,324.0,0.0,0.0,47.619,0.0,0.507,0.0,905.3667
110000,0.0,324.0,0.0,0.0,46.2963,0.0,0.4999,0.0,903.1978
120000,0.0,324.0,0.0,0.0,42.5532,0.0,0.493,0.0,900.6755
130000,0.0,324.0,0.0,0.0,47.8469,0.0,0.4847,0.0,896.7428
140000,0.0,324.0,0.0,0.0,56.8182,0.0,0.4792,0.0,895.972
150000,0.0,324.0,0.0,0.0,49.2611,0.0,0.4721,0.0,888.3621
160000,0.0,324.0,0.0,0.0,50.5051,0.0,0.4673,0.0,890.1657
170000,0.0,324.0,0.0,0.0,48.7805,0.0,0.4632,0.0,886.2193
180000,0.0,324.0,0.0,0.0044,51.8135,0.0052,0.4601,0.0,883.9245
190000,0.0,324.0,0.0,0.0026,56.1798,0.0056,0.456,0.0,883.0252
200000,0.0,324.0,0.0,0.0038,54.9451,0.0055,0.4511,0.0,882.058
210000,0.0,324.0,0.0,0.0087,54.3478,0.0109,0.4467,0.0,882.8875
220000,0.0,324.0,0.0,0.0044,58.4795,0.0058,0.445,0.0001,877.6077
230000,0.0,324.0,0.0,0.0127,64.9351,0.0195,0.4427,0.0001,873.0233
240000,0.0,324.0,0.0,0.0143,56.1798,0.0169,0.4408,0.0001,865.9747
250000,0.0,324.0,0.0,0.0103,62.8931,0.0126,0.4387,0.0002,867.7117
260000,0.0961,293.0,0.1,0.0099,60.241,0.012,0.4378,0.0002,865.7157
270000,0.0,324.0,0.0,0.0242,67.5676,0.0338,0.44,0.0003,867.308
280000,0.0,324.0,0.0,0.0146,60.9756,0.0183,0.4397,0.0003,863.1689
290000,0.0,324.0,0.0,0.008,62.8931,0.0126,0.44,0.0004,868.2686
300000,0.0,324.0,0.0,0.0161,58.1395,0.0233,0.4419,0.0004,858.767
310000,0.0,324.0,0.0,0.022,71.9424,0.0288,0.4414,0.0004,864.2359
320000,0.0939,293.8,0.1,0.013,63.6943,0.0191,0.4423,0.0004,859.8288
330000,0.0,324.0,0.0,0.0422,67.1141,0.0604,0.4422,0.0004,858.8196
340000,0.0,324.0,0.0,0.0534,68.9655,0.0621,0.441,0.0004,851.8974
350000,0.0,324.0,0.0,0.0191,89.2857,0.0268,0.4396,0.0005,855.6614
360000,0.0,324.0,0.0,0.0405,83.3333,0.05,0.4375,0.0005,852.0284
370000,0.0,324.0,0.0,0.0434,75.188,0.0526,0.4377,0.0006,847.5116
380000,0.0,324.0,0.0,0.1011,86.9565,0.1391,0.4362,0.0006,848.6517
390000,0.0,324.0,0.0,0.0401,85.4701,0.0513,0.4356,0.0006,846.5582
