env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
3448,,,18,86.3567,83.6004,,,,,,,,,
3481,,,33,171.3966,84.2176,,,,,,,,,
3500,,,,,,1.3463,0.2446,0.1039,-79.0491,20.5506,1.1021,51.2079,229.5551,1.4636
3500,,,19,91.2112,83.6994,,,,,,,,,
3520,,,20,98.3174,82.5602,,,,,,,,,
3546,,,26,126.8474,84.1016,,,,,,,,,
3563,,,17,81.0493,84.4355,,,,,,,,,
3584,,,21,103.6847,83.1343,,,,,,,,,
3614,,,30,156.1448,83.6778,,,,,,,,,
3632,,,18,87.152,84.177,,,,,,,,,
3665,,,33,170.7842,83.0393,,,,,,,,,
3690,,,25,124.6164,83.5799,,,,,,,,,
3746,,,56,301.6388,83.9053,,,,,,,,,
3766,,,20,97.6085,84.0599,,,,,,,,,
3828,,,62,334.1805,83.7647,,,,,,,,,
3873,,,45,213.0899,84.1494,,,,,,,,,
3890,,,17,81.4797,83.2993,,,,,,,,,
3915,,,25,122.536,84.2141,,,,,,,,,
3949,,,34,170.8653,84.1016,,,,,,,,,
3991,,,42,191.2304,83.2312,,,,,,,,,
4000,,,,,,1.3902,0.2354,0.1032,-91.9579,33.3532,1.2108,63.4015,398.1399,4.294
4029,,,38,203.9666,83.692,,,,,,,,,
4045,,,16,76.6133,83.8697,,,,,,,,,
4081,,,36,185.5082,83.7512,,,,,,,,,
4113,,,32,150.7997,83.1782,,,,,,,,,
4130,,,17,81.397,83.2373,,,,,,,,,
4176,,,46,229.0798,83.6516,,,,,,,,,
4203,,,27,134.91,83.2731,,,,,,,,,
4236,,,33,176.2213,84.1645,,,,,,,,,
4273,,,37,180.2035,83.486,,,,,,,,,
4322,,,49,251.8679,83.7698,,,,,,,,,
4361,,,39,214.1549,83.9159,,,,,,,,,
4379,,,18,86.8762,84.0999,,,,,,,,,
4421,,,42,225.7764,83.9422,,,,,,,,,
4474,,,53,255.5251,83.579,,,,,,,,,
4500,,,,,,1.3979,0.2662,0.1018,-109.4436,34.2364,1.1844,60.9904,77.4082,4.8305
4503,,,29,139.9068,84.0539,,,,,,,,,
4537,,,34,171.5672,83.8208,,,,,,,,,
4576,,,39,209.0815,83.8535,,,,,,,,,
4608,,,32,170.452,83.7877,,,,,,,,,
4664,,,56,281.6794,83.648,,,,,,,,,
4690,,,26,133.0364,83.9036,,,,,,,,,
4732,,,42,213.0249,83.8091,,,,,,,,,
4759,,,27,140.7865,83.8668,,,,,,,,,
4778,,,19,91.6258,83.828,,,,,,,,,
4807,,,29,144.7637,83.7668,,,,,,,,,
4855,,,48,242.6442,83.6572,,,,,,,,,
4911,,,56,300.0284,83.676,,,,,,,,,
4946,,,35,178.8919,83.8091,,,,,,,,,
4968,,,22,106.2246,83.4884,,,,,,,,,
5000,,,,,,1.3653,0.2819,0.1025,-123.3396,15.4947,1.1022,157.2343,761.8491,3.0501
5000,134.8936,26.9,,,,,,,,,,,,
5002,,,34,173.6708,42.52,,,,,,,,,
5050,,,48,256.1064,83.516,,,,,,,,,
5077,,,27,134.67,83.6953,,,,,,,,,
5124,,,47,216.9073,83.2412,,,,,,,,,
5145,,,21,105.0295,84.1054,,,,,,,,,
5161,,,16,76.3369,82.9212,,,,,,,,,
5207,,,46,229.5913,83.5208,,,,,,,,,
5241,,,34,161.7034,82.9141,,,,,,,,,
5276,,,35,167.7028,83.7249,,,,,,,,,
5296,,,20,96.9982,85.5241,,,,,,,,,
5316,,,20,101.4475,85.0171,,,,,,,,,
5367,,,51,258.6231,83.4338,,,,,,,,,
5400,,,33,165.7264,83.5776,,,,,,,,,
5440,,,40,208.7742,86.9053,,,,,,,,,
5476,,,36,185.6427,86.8062,,,,,,,,,
5500,,,,,,1.328,0.2548,0.0997,-140.4543,14.6543,1.0809,132.3334,173.7026,1.7728
5524,,,48,234.6145,87.0098,,,,,,,,,
5564,,,40,211.0516,86.654,,,,,,,,,
5587,,,23,114.1582,82.697,,,,,,,,,
5628,,,41,208.0345,83.6081,,,,,,,,,
5663,,,35,179.3242,83.4146,,,,,,,,,
5683,,,20,99.001,83.839,,,,,,,,,
5719,,,36,187.7751,83.6462,,,,,,,,,
5758,,,39,192.1186,83.8731,,,,,,,,,
5787,,,29,153.0906,83.5906,,,,,,,,,
5827,,,40,196.8211,83.7028,,,,,,,,,
5887,,,60,334.1921,83.5303,,,,,,,,,
5918,,,31,160.8779,83.6109,,,,,,,,,
5955,,,37,200.6958,83.8255,,,,,,,,,
5988,,,33,169.2043,83.7188,,,,,,,,,
6000,,,,,,1.3544,0.2654,0.1032,-157.5988,17.6762,1.0946,225.1965,494.9703,2.8283
6012,,,24,117.8818,83.2439,,,,,,,,,
6029,,,17,82.6378,83.036,,,,,,,,,
6076,,,47,225.7625,83.2211,,,,,,,,,
6100,,,24,115.9833,83.7532,,,,,,,,,
6128,,,28,137.3998,84.1313,,,,,,,,,
6146,,,18,87.0598,84.2276,,,,,,,,,
6202,,,56,295.0775,83.5204,,,,,,,,,
6219,,,17,81.1429,83.8485,,,,,,,,,
6267,,,48,243.7524,83.5842,,,,,,,,,
6300,,,33,173.4996,83.3399,,,,,,,,,
6333,,,33,170.4804,82.1269,,,,,,,,,
6376,,,43,230.1126,83.4088,,,,,,,,,
6414,,,38,202.6762,83.6642,,,,,,,,,
6439,,,25,127.5865,83.7957,,,,,,,,,
6478,,,39,204.7671,83.6247,,,,,,,,,
6500,,,,,,1.3393,0.2865,0.0965,-178.9903,13.661,1.0491,253.2142,446.8352,3.9337
6521,,,43,212.3867,83.4155,,,,,,,,,
6542,,,21,98.4542,83.3654,,,,,,,,,
6564,,,22,110.1895,83.8631,,,,,,,,,
6581,,,17,81.3805,83.9497,,,,,,,,,
6617,,,36,195.5854,85.1361,,,,,,,,,
6658,,,41,210.6888,87.4094,,,,,,,,,
6716,,,58,329.007,86.7489,,,,,,,,,
6762,,,46,223.2492,85.1511,,,,,,,,,
6805,,,43,233.6679,86.9372,,,,,,,,,
6824,,,19,88.2232,87.0106,,,,,,,,,
6841,,,17,81.082,87.5117,,,,,,,,,
6859,,,18,86.9897,87.0994,,,,,,,,,
6902,,,43,227.7116,86.4311,,,,,,,,,
6938,,,36,165.7415,86.4444,,,,,,,,,
6969,,,31,151.826,84.1626,,,,,,,,,
7000,,,,,,1.3347,0.3038,0.1007,-200.5633,18.7141,0.9928,370.4671,228.0722,4.7171
7020,,,51,248.7345,86.4799,,,,,,,,,
7046,,,26,122.0783,87.6243,,,,,,,,,
7067,,,21,105.6966,86.5059,,,,,,,,,
7110,,,43,211.1191,86.4953,,,,,,,,,
7130,,,20,97.8118,86.9477,,,,,,,,,
7156,,,26,130.693,86.8662,,,,,,,,,
7178,,,22,110.0196,85.3808,,,,,,,,,
7224,,,46,245.4798,82.988,,,,,,,,,
7241,,,17,81.0341,83.6603,,,,,,,,,
7268,,,27,136.4203,83.4403,,,,,,,,,
7315,,,47,212.7796,83.186,,,,,,,,,
7362,,,47,256.8125,83.0879,,,,,,,,,
7424,,,62,330.3772,83.3677,,,,,,,,,
7476,,,52,282.5783,83.4669,,,,,,,,,
7500,,,,,,1.3698,0.3238,0.098,-216.7964,25.5628,1.047,463.9681,1421.5933,5.3534
7539,,,63,343.2989,83.0037,,,,,,,,,
7609,,,70,369.7888,83.2435,,,,,,,,,
7673,,,64,315.2299,83.0018,,,,,,,,,
7721,,,48,225.5033,83.4054,,,,,,,,,
7780,,,59,301.8862,83.2095,,,,,,,,,
7802,,,22,108.9622,83.3766,,,,,,,,,
7824,,,22,113.9182,83.5488,,,,,,,,,
7867,,,43,227.8583,83.4271,,,,,,,,,
7918,,,51,227.2489,83.18,,,,,,,,,
7961,,,43,229.7865,82.2224,,,,,,,,,
8000,,,,,,1.3455,0.3147,0.0988,-238.2649,28.5852,1.0216,458.7218,427.3694,4.6822
8013,,,52,246.7773,82.9415,,,,,,,,,
8047,,,34,175.1961,82.946,,,,,,,,,
8095,,,48,202.2175,82.6365,,,,,,,,,
8139,,,44,233.905,82.4215,,,,,,,,,
8199,,,60,327.4487,82.7301,,,,,,,,,
8275,,,76,422.4475,83.1091,,,,,,,,,
8310,,,35,163.4397,83.481,,,,,,,,,
8350,,,40,194.8607,82.8765,,,,,,,,,
8380,,,30,151.8919,83.4447,,,,,,,,,
8425,,,45,247.2387,83.0273,,,,,,,,,
8456,,,31,158.6568,83.4867,,,,,,,,,
8485,,,29,149.3204,83.2346,,,,,,,,,
8500,,,,,,1.3497,0.3395,0.1007,-262.0939,32.9695,0.9979,553.4863,2032.5277,3.7473
8503,,,18,86.0873,83.6926,,,,,,,,,
8541,,,38,179.5732,83.2243,,,,,,,,,
8587,,,46,247.0314,82.9784,,,,,,,,,
8637,,,50,271.2727,82.9756,,,,,,,,,
8658,,,21,104.8603,83.4509,,,,,,,,,
8708,,,50,255.207,82.9839,,,,,,,,,
8750,,,42,216.5465,83.32,,,,,,,,,
8792,,,42,225.2782,83.0212,,,,,,,,,
8816,,,24,121.2374,87.1889,,,,,,,,,
8848,,,32,163.9202,86.7334,,,,,,,,,
8884,,,36,184.9244,84.0693,,,,,,,,,
8933,,,49,249.588,83.3053,,,,,,,,,
8970,,,37,195.9672,83.1606,,,,,,,,,
8999,,,29,152.308,83.2227,,,,,,,,,
9000,,,,,,1.3594,0.3585,0.098,-276.0188,28.9987,0.9952,686.0027,811.848,2.8896
9038,,,39,199.7919,83.0393,,,,,,,,,
9064,,,26,131.3713,82.8183,,,,,,,,,
9101,,,37,192.4513,83.1884,,,,,,,,,
9171,,,70,371.5779,83.2259,,,,,,,,,
9221,,,50,242.6433,83.2563,,,,,,,,,
9281,,,60,318.6783,83.202,,,,,,,,,
9334,,,53,291.635,83.1802,,,,,,,,,
9413,,,79,435.8049,83.0116,,,,,,,,,
9483,,,70,345.8386,83.1726,,,,,,,,,
9500,,,,,,1.3046,0.3493,0.0962,-309.8751,43.464,0.8744,876.8151,3460.5972,6.1294
9511,,,28,135.812,83.1125,,,,,,,,,
9606,,,95,461.7718,82.9657,,,,,,,,,
9688,,,82,439.3896,83.0939,,,,,,,,,
9736,,,48,246.4884,83.3427,,,,,,,,,
