env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,-1.0,2.8,0.0,,,,,,,
10000,0.466,56.0,0.7,-0.9833,5.5525,0.0089,-0.0656,0.1207,0.0094,140.4491
20000,0.8524,16.4,1.0,-0.9852,5.5249,0.0077,-0.1318,0.0924,0.0071,661.0218
30000,0.8569,15.9,1.0,-0.9816,5.6818,0.0097,-0.1469,0.0902,0.0083,658.4848
40000,0.8461,17.1,1.0,-0.9777,5.8617,0.0117,-0.1479,0.0879,0.008,655.8233
50000,0.5119,50.9,0.7,-0.9746,5.8241,0.0134,-0.1554,0.0854,0.0063,658.4108
60000,0.8506,16.6,1.0,-0.9491,6.1501,0.0271,-0.1602,0.0845,0.0057,655.7028
70000,0.8866,12.6,1.0,-0.9559,6.135,0.0233,-0.1614,0.0832,0.0049,652.7523
80000,0.8533,16.3,1.0,-0.9476,6.605,0.0277,-0.1633,0.0824,0.0043,651.2398
90000,0.8938,11.8,1.0,-0.9456,6.4267,0.0289,-0.1633,0.0822,0.0037,648.1863
100000,0.9199,8.9,1.0,-0.9436,6.4767,0.0298,-0.1629,0.0827,0.0038,645.6077
110000,0.9289,7.9,1.0,-0.9141,6.8027,0.0456,-0.1648,0.0836,0.0029,645.8196
120000,0.9136,9.6,1.0,-0.9224,6.7385,0.0411,-0.1653,0.0828,0.0037,647.1668
130000,0.8848,12.8,1.0,-0.9211,6.9589,0.0418,-0.1674,0.0836,0.0037,644.2193
140000,0.9055,10.5,1.0,-0.8976,7.2569,0.0544,-0.1689,0.0819,0.0034,642.6967
150000,0.8596,15.6,1.0,-0.8859,7.1942,0.0604,-0.168,0.0821,0.003,640.6209
160000,0.919,9.0,1.0,-0.865,7.5415,0.0716,-0.1696,0.0816,0.0028,640.0814
170000,0.9244,8.4,1.0,-0.8618,7.4019,0.0733,-0.1708,0.0815,0.0028,638.6259
180000,0.8452,17.2,1.0,-0.8288,7.57,0.0908,-0.1713,0.0804,0.0027,634.2982
190000,0.8992,11.2,1.0,-0.8251,7.8309,0.0932,-0.1729,0.0806,0.0027,637.7927
200000,0.9244,8.4,1.0,-0.766,7.9177,0.1243,-0.175,0.081,0.0027,630.0405
210000,0.8803,13.3,1.0,-0.7688,7.728,0.1229,-0.1734,0.0813,0.0027,632.1559
220000,0.8416,17.6,1.0,-0.7798,8.2919,0.1169,-0.1736,0.0812,0.0025,633.7695
