env_steps,return,length,train/length,train/return,FPS,l2,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
68500,,,,,,0.0928,-4425.3228,146.9844,0.0928,14650.7354,323532.0312,84.7091
69000,,,,,,0.0984,-4502.4502,141.3075,0.0984,18418.8516,427589.1562,115.2721
69392,,,1000,-1086.0597,93.2464,,,,,,,
69500,,,,,,0.0957,-4395.0303,152.0844,0.0957,15563.459,328234.9688,93.6457
70000,,,,,,0.0913,-4345.7212,116.688,0.0913,15537.1406,454680.875,127.8103
70000,-855.0749,609.2,,,,,,,,,,
70392,,,1000,-1128.7455,78.8591,,,,,,,
70406,,,14,-8.3,93.714,,,,,,,
70500,,,,,,0.0916,-4328.1992,107.5947,0.0916,25569.2891,268121.125,90.1304
71000,,,,,,0.0946,-4282.6006,153.8436,0.0946,15005.6328,391029.5,104.6448
71406,,,1000,-1165.6534,94.7038,,,,,,,
71423,,,17,-47.24,93.223,,,,,,,
71500,,,,,,0.0885,-4159.0581,96.8352,0.0885,15450.6494,413611.0625,81.5692
72000,,,,,,0.0943,-4303.0151,106.6424,0.0943,14592.5938,307996.0312,63.1774
72423,,,1000,-1253.7483,95.4587,,,,,,,
72477,,,54,-82.9418,93.7966,,,,,,,
72487,,,10,-19.1331,93.8737,,,,,,,
72500,,,,,,0.0906,-4254.7158,124.3753,0.0906,37165.2617,328650.1875,107.9587
73000,,,,,,0.0865,-4007.5298,107.0099,0.0865,22868.0195,507904.9062,73.0015
73487,,,1000,-957.4471,94.0104,,,,,,,
73500,,,,,,0.093,-4245.6348,95.984,0.093,18118.4727,381528.0,79.4928
73509,,,22,-47.837,93.3296,,,,,,,
73542,,,33,-49.0861,93.8755,,,,,,,
73649,,,107,-114.2835,93.2567,,,,,,,
73702,,,53,-52.8679,93.7081,,,,,,,
73738,,,36,-53.8839,93.8057,,,,,,,
73778,,,40,-65.2223,93.6059,,,,,,,
73808,,,30,-29.0005,93.8327,,,,,,,
73821,,,13,-33.7878,94.0268,,,,,,,
73835,,,14,-30.4207,92.5357,,,,,,,
73849,,,14,-25.7961,93.3266,,,,,,,
73861,,,12,-18.5328,92.9954,,,,,,,
74000,,,,,,0.0977,-4037.9387,158.9523,0.0977,15282.1064,341406.3125,83.3886
74056,,,195,-182.699,96.2852,,,,,,,
74500,,,,,,0.0944,-4059.8772,99.4537,0.0944,20871.8926,434429.0312,98.8614
75000,,,,,,0.0919,-4033.1008,141.7877,0.0919,18608.2734,452046.0,72.5877
75000,-1119.3579,606.8,,,,,,,,,,
75056,,,1000,-1346.4079,79.3979,,,,,,,
75086,,,30,-59.7553,93.0482,,,,,,,
75112,,,26,-38.6285,92.9186,,,,,,,
75158,,,46,-67.8229,93.1857,,,,,,,
75240,,,82,-69.8468,93.5859,,,,,,,
75500,,,,,,0.0977,-4245.4814,111.4622,0.0977,25255.4766,484811.9062,85.9246
76000,,,,,,0.0937,-4274.7451,131.7395,0.0937,18682.6602,489385.0,107.5792
76240,,,1000,-969.8202,93.442,,,,,,,
76350,,,110,-118.7013,93.4651,,,,,,,
76491,,,141,-178.4125,93.6862,,,,,,,
76500,,,,,,0.0915,-4214.2407,177.5076,0.0915,19634.9102,399195.6562,91.211
77000,,,,,,0.0907,-4208.2007,129.0603,0.0907,14639.8525,330142.5938,66.5379
77491,,,1000,-1195.2854,93.2335,,,,,,,
77500,,,,,,0.0922,-4139.6118,122.6948,0.0922,33172.5273,285442.625,74.3568
78000,,,,,,0.0897,-4300.3989,118.3798,0.0897,10618.7178,216295.3281,78.3735
78491,,,1000,-1359.4561,93.0041,,,,,,,
78500,,,,,,0.0873,-4163.4746,88.0378,0.0873,18532.2734,397898.625,67.0513
78805,,,314,-358.7358,92.8694,,,,,,,
79000,,,,,,0.0922,-4208.9946,152.211,0.0922,14007.5752,305791.0,75.691
79012,,,207,-218.9978,93.0613,,,,,,,
79500,,,,,,0.0851,-4234.0171,73.7998,0.0851,16717.4199,294259.0,78.6691
80000,,,,,,0.0842,-4112.147,110.7285,0.0842,12401.8262,215950.0,99.1548
80000,-357.281,233.0,,,,,,,,,,
80012,,,1000,-1399.3326,89.0607,,,,,,,
80500,,,,,,0.0927,-4134.2607,97.3838,0.0927,17804.2695,271019.9688,91.0276
81000,,,,,,0.0904,-4046.104,150.7614,0.0904,13246.7773,264627.0312,89.5062
81012,,,1000,-1449.7744,97.6825,,,,,,,
81078,,,66,-90.8408,99.3025,,,,,,,
81500,,,,,,0.0878,-3995.1533,98.5521,0.0878,10902.1562,234176.8906,82.3966
82000,,,,,,0.0887,-4078.5876,92.0059,0.0887,12701.8203,348258.5625,91.2271
82078,,,1000,-1689.8324,94.1691,,,,,,,
82500,,,,,,0.0852,-3951.3738,129.1548,0.0852,8129.7783,188923.8438,60.0198
83000,,,,,,0.0879,-3964.6292,90.8766,0.0879,12338.6934,267254.7188,66.5456
83078,,,1000,-1502.3191,95.6579,,,,,,,
83093,,,15,-20.2134,92.6937,,,,,,,
83119,,,26,-35.0984,93.4902,,,,,,,
83145,,,26,-23.77,93.1205,,,,,,,
83183,,,38,-29.4095,93.7227,,,,,,,
83340,,,157,-209.2133,93.3339,,,,,,,
83357,,,17,-26.3123,93.4918,,,,,,,
83379,,,22,-14.0032,93.5854,,,,,,,
83404,,,25,-31.6656,93.4983,,,,,,,
83414,,,10,0.3099,93.7996,,,,,,,
83500,,,,,,0.0902,-4045.6699,143.7439,0.0902,10825.0293,171692.2656,68.3457
84000,,,,,,0.0839,-3931.3032,104.906,0.0839,12976.3027,256741.1094,72.0379
84414,,,1000,-1778.2688,93.0501,,,,,,,
84460,,,46,-74.392,93.4498,,,,,,,
84500,,,,,,0.0785,-3881.6113,90.5533,0.0785,11871.3018,251449.1562,51.1644
84500,,,40,-54.1678,93.389,,,,,,,
85000,,,,,,0.089,-4081.8518,83.6123,0.089,11867.0527,273111.4688,75.7314
85000,-269.1111,141.0,,,,,,,,,,
85500,,,,,,0.0758,-3883.929,87.1521,0.0758,13192.6797,313354.875,92.0406
85500,,,1000,-1250.1629,91.4374,,,,,,,
85521,,,21,-29.2578,93.266,,,,,,,
86000,,,,,,0.0813,-3842.7629,154.9374,0.0813,9626.7676,250639.3906,64.9702
86500,,,,,,0.0817,-3939.947,85.6941,0.0817,36175.7031,479124.0938,86.9265
86521,,,1000,-929.4567,95.7274,,,,,,,
87000,,,,,,0.0772,-3871.3857,85.1239,0.0772,9936.0332,185639.4219,93.4954
87500,,,,,,0.0803,-3846.3113,82.1506,0.0803,11370.2607,266386.9062,114.0772
87521,,,1000,-1770.5685,93.314,,,,,,,
87641,,,120,-227.0945,93.1942,,,,,,,
87672,,,31,-68.7364,93.0413,,,,,,,
88000,,,,,,0.0747,-3725.7075,79.4701,0.0747,9024.1582,205034.2031,60.9225
88500,,,,,,0.0736,-3733.8391,82.8611,0.0736,8432.7344,220660.3594,86.7699
88672,,,1000,-1134.5111,93.9472,,,,,,,
88705,,,33,-40.3136,93.3936,,,,,,,
88829,,,124,-158.3727,93.7806,,,,,,,
89000,,,,,,0.0755,-3631.386,84.9616,0.0755,12703.1973,144811.1094,70.9914
89500,,,,,,0.08,-3706.2158,88.1283,0.08,10109.6016,274346.0625,68.5691
89829,,,1000,-2111.0746,93.3043,,,,,,,
89851,,,22,-22.7598,93.3566,,,,,,,
89883,,,32,-0.0374,93.6811,,,,,,,
90000,,,,,,0.0771,-3611.0903,81.8589,0.0771,8557.8613,207746.5,80.8215
90000,-1450.3246,608.7,,,,,,,,,,
90500,,,,,,0.0845,-3620.751,77.9818,0.0845,7968.21,150707.0156,77.1384
90883,,,1000,-2082.2259,79.1523,,,,,,,
90895,,,12,-21.0533,93.2933,,,,,,,
91000,,,,,,0.0824,-3678.1846,91.7364,0.0824,9328.1211,175158.9844,33.8048
91500,,,,,,0.0829,-3629.8887,86.3308,0.0829,9213.2832,247782.8281,61.0558
91895,,,1000,-1513.2153,96.483,,,,,,,
91991,,,96,-128.3633,99.0952,,,,,,,
92000,,,,,,0.0798,-3592.8528,91.8204,0.0798,9118.2949,209950.5312,74.2693
92500,,,,,,0.0749,-3553.8684,86.0026,0.0749,8522.1328,180401.4688,53.5741
92845,,,854,-1615.5218,98.9406,,,,,,,
93000,,,,,,0.0817,-3580.1162,74.1677,0.0817,6460.8994,171128.375,54.9709
93500,,,,,,0.0753,-3541.1536,91.8773,0.0753,7600.0068,124435.4453,55.3891
93845,,,1000,-1949.1774,98.9876,,,,,,,
93905,,,60,-78.9174,99.1555,,,,,,,
93945,,,40,-53.1166,99.5232,,,,,,,
94000,,,,,,0.0789,-3586.1311,52.7617,0.0789,20683.4785,414897.3125,54.9225
94500,,,,,,0.0772,-3534.3313,71.7817,0.0772,8332.3828,182114.9375,70.621
94945,,,1000,-1391.4074,96.0955,,,,,,,
95000,,,,,,0.0754,-3438.2527,58.584,0.0754,9491.6328,329474.0625,60.8863
95000,-848.1047,422.9,,,,,,,,,,
95057,,,112,-186.3045,44.8974,,,,,,,
95066,,,9,-7.4525,99.0653,,,,,,,
95239,,,173,-188.0759,99.2088,,,,,,,
95294,,,55,-79.8177,99.5552,,,,,,,
95312,,,18,-17.0022,99.9363,,,,,,,
95500,,,,,,0.0799,-3464.4084,89.8085,0.0799,10172.1963,150992.7188,65.211
96000,,,,,,0.0828,-3558.8979,75.8816,0.0828,6356.0654,104663.7344,61.6415
96241,,,929,-1863.961,98.076,,,,,,,
96270,,,29,-28.364,99.5527,,,,,,,
96284,,,14,-11.4726,100.3638,,,,,,,
96500,,,,,,0.0745,-3407.2256,68.0676,0.0745,7504.6943,187374.1406,38.3955
97000,,,,,,0.0766,-3433.2886,51.3959,0.0766,4316.3018,87863.2266,41.1617
97284,,,1000,-1648.008,94.964,,,,,,,
97350,,,66,-107.9479,93.805,,,,,,,
97369,,,19,-43.7254,93.8364,,,,,,,
97500,,,,,,0.0761,-3400.835,60.1308,0.0761,6708.3809,130501.1172,38.8604
98000,,,,,,0.0719,-3369.7446,48.9913,0.0719,5550.5132,174536.8906,34.2472
98369,,,1000,-1585.2855,93.6137,,,,,,,
98500,,,,,,0.0769,-3375.1726,72.9771,0.0769,4585.0166,114226.2109,41.5774
98508,,,139,-234.6494,93.6343,,,,,,,
98577,,,69,-149.5644,93.5436,,,,,,,
98597,,,20,-35.4187,93.7561,,,,,,,
98700,,,103,-205.282,93.8249,,,,,,,
99000,,,,,,0.0767,-3290.5747,53.5378,0.0767,7507.1626,297273.6562,50.2596
99500,,,,,,0.0691,-3346.092,61.1449,0.0691,5115.9453,115857.7422,47.3716
99700,,,1000,-1954.483,93.2604,,,,,,,
99712,,,12,-6.0933,94.0346,,,,,,,
100000,,,,,,0.0746,-3317.3496,106.2709,0.0746,5082.7466,82527.7578,33.7876
100000,-754.7643,523.3,,,,,,,,,,
100500,,,,,,0.071,-3304.7234,54.1907,0.071,5327.564,73180.2656,45.4899
100565,,,853,-2027.1936,76.955,,,,,,,
100599,,,34,-72.6543,93.5705,,,,,,,
100612,,,13,-17.3162,93.8094,,,,,,,
101000,,,,,,0.0735,-3291.7651,54.6811,0.0735,4968.8564,78059.3281,49.3735
101500,,,,,,0.0717,-3223.396,47.4943,0.0717,4006.3657,94715.4453,38.7366
101612,,,1000,-1509.7997,93.2373,,,,,,,
101632,,,20,-26.4445,93.7436,,,,,,,
101644,,,12,-40.4039,92.1068,,,,,,,
101656,,,12,-24.2203,93.7027,,,,,,,
101675,,,19,-55.4641,93.4764,,,,,,,
101691,,,16,-33.1663,93.3466,,,,,,,
101717,,,26,-69.4907,92.085,,,,,,,
102000,,,,,,0.0761,-3300.9382,60.6242,0.0761,6600.1353,201992.2969,83.797
102500,,,,,,0.0731,-3238.3862,70.2088,0.0731,4025.5439,56370.8516,43.6623
102717,,,1000,-1853.2262,93.2615,,,,,,,
102730,,,13,-22.8339,94.2047,,,,,,,
102747,,,17,-31.1597,93.5989,,,,,,,
102763,,,16,-28.2205,93.4733,,,,,,,
103000,,,,,,0.0649,-3223.1841,77.5592,0.0649,3207.481,66850.8672,50.5706
103165,,,402,-1003.3952,93.3768,,,,,,,
103500,,,,,,0.0664,-3224.542,53.3633,0.0664,10873.0918,301127.5312,41.3104
104000,,,,,,0.0649,-3187.7412,63.4835,0.0649,4523.8926,221341.7188,41.8865
104165,,,1000,-1267.819,94.3184,,,,,,,
104500,,,,,,0.069,-3173.3572,52.9343,0.069,3425.6301,83578.2344,30.583
105000,,,,,,0.0658,-3153.9941,53.757,0.0658,3162.8506,100231.6094,35.1279
105000,-525.8422,330.2,,,,,,,,,,
105165,,,1000,-1269.0339,83.3158,,,,,,,
105208,,,43,-48.1564,93.4912,,,,,,,
105226,,,18,-26.0619,93.9661,,,,,,,
105234,,,8,-13.691,93.4833,,,,,,,
105280,,,46,-70.7008,95.6664,,,,,,,
105292,,,12,-22.5384,99.3987,,,,,,,
105395,,,103,-178.7965,99.3826,,,,,,,
105500,,,,,,0.0634,-3133.3035,45.3085,0.0634,3156.8757,66933.3203,47.4746
106000,,,,,,0.0577,-3105.2664,52.5895,0.0577,2956.4644,51400.8945,55.476
106395,,,1000,-1352.0645,95.4566,,,,,,,
106426,,,31,-49.0984,93.371,,,,,,,
106435,,,9,-8.7644,93.4881,,,,,,,
106457,,,22,-41.3171,93.5544,,,,,,,
106494,,,37,-68.4862,93.5887,,,,,,,
106500,,,,,,0.0566,-3058.688,94.2792,0.0566,3546.3867,107637.5469,49.0698
106518,,,24,-41.0762,93.2022,,,,,,,
106538,,,20,-28.5964,93.7575,,,,,,,
106549,,,11,-20.0535,93.4649,,,,,,,
106596,,,47,-86.9548,93.4967,,,,,,,
107000,,,,,,0.0583,-3051.1682,47.8965,0.0583,3390.2095,53926.8594,37.1011
107500,,,,,,0.0523,-2971.4282,66.8321,0.0523,2665.571,94651.6172,71.7557
107596,,,1000,-923.5643,93.2941,,,,,,,
108000,,,,,,0.0598,-2960.8669,62.3245,0.0598,1918.2798,57775.957,53.0539
108500,,,,,,0.0556,-2927.6965,50.6071,0.0556,2242.0398,67454.3516,41.4295
108596,,,1000,-1071.5437,95.5885,,,,,,,
109000,,,,,,0.0534,-2871.9819,54.7019,0.0534,1781.2356,74976.625,39.3753
109500,,,,,,0.0533,-2863.0896,46.0894,0.0533,2602.0112,88035.9141,33.1953
109596,,,1000,-1395.7978,93.2686,,,,,,,
109608,,,12,-37.2832,93.5705,,,,,,,
109639,,,31,-53.7597,93.3356,,,,,,,
110000,,,,,,0.0552,-2815.0464,47.0834,0.0552,2122.7134,53172.7383,35.7502
110000,-723.2488,605.3,,,,,,,,,,
110500,,,,,,0.0499,-2778.2959,41.6073,0.0499,1136.6553,31556.8047,40.667
110639,,,1000,-1370.078,78.3326,,,,,,,
110647,,,8,-17.5933,94.0738,,,,,,,
111000,,,,,,0.0481,-2746.2029,43.2452,0.0481,1307.5869,43263.3984,40.9311
111500,,,,,,0.046,-2705.7065,25.7005,0.046,1469.0859,56200.1992,28.7869
111647,,,1000,-914.3027,93.2754,,,,,,,
112000,,,,,,0.052,-2660.9934,37.8062,0.052,1502.2509,75981.7422,28.9942
112500,,,,,,0.0485,-2622.4343,27.7615,0.0485,1242.6912,42254.1758,35.1475
112647,,,1000,-1274.6887,95.769,,,,,,,
112697,,,50,-94.3545,99.9035,,,,,,,
112715,,,18,-27.5568,99.1503,,,,,,,
112741,,,26,-68.8145,93.8497,,,,,,,
112773,,,32,-25.934,93.456,,,,,,,
112831,,,58,-55.1087,93.5731,,,,,,,
113000,,,,,,0.047,-2582.9634,42.9041,0.047,1339.3505,45625.0117,20.0459
113500,,,,,,0.047,-2552.481,29.5668,0.047,2341.1177,115433.7188,34.6628
113831,,,1000,-1032.8918,96.3102,,,,,,,
114000,,,,,,0.048,-2507.7986,28.6774,0.048,1027.6898,54201.7109,25.5299
114500,,,,,,0.0488,-2461.4348,36.4553,0.0488,882.4749,53140.0586,31.8311
114831,,,1000,-1191.7044,93.1651,,,,,,,
114841,,,10,-11.0928,93.616,,,,,,,
115000,,,,,,0.0449,-2447.4771,34.3962,0.0449,499.7349,18750.9668,26.1913
115000,-672.7958,509.8,,,,,,,,,,
115129,,,288,-405.17,60.3932,,,,,,,
115146,,,17,2.2924,94.4215,,,,,,,
115500,,,,,,0.0434,-2398.9802,29.0837,0.0434,621.7244,23628.1816,31.3597
116000,,,,,,0.0453,-2366.5061,32.6473,0.0453,576.33,28104.4863,18.1246
116146,,,1000,-2052.4727,93.9078,,,,,,,
116218,,,72,-109.9391,93.1718,,,,,,,
116500,,,,,,0.0469,-2332.6206,43.2698,0.0469,956.0851,82583.3203,32.2001
117000,,,,,,0.0468,-2277.3384,39.1549,0.0468,1123.921,51539.6016,40.4892
117218,,,1000,-1114.7973,94.9855,,,,,,,
117500,,,,,,0.0411,-2251.1045,19.0189,0.0411,629.5356,18052.9785,34.0381
118000,,,,,,0.0393,-2202.1858,18.2016,0.0393,761.5179,41039.5898,22.6824
118218,,,1000,-1828.9912,94.6958,,,,,,,
118228,,,10,-18.7555,94.0111,,,,,,,
118238,,,10,-7.7785,93.7589,,,,,,,
118268,,,30,-40.9352,93.7999,,,,,,,
118280,,,12,-18.4886,93.3556,,,,,,,
118500,,,,,,0.0388,-2146.1677,29.3912,0.0388,1017.412,81881.0,22.8504
119000,,,,,,0.0432,-2118.3945,31.7457,0.0432,685.692,52453.582,23.5064
119280,,,1000,-1715.6561,93.3041,,,,,,,
119295,,,15,-24.0769,94.1809,,,,,,,
119396,,,101,-128.4808,93.2351,,,,,,,
119460,,,64,-95.3338,93.7208,,,,,,,
119500,,,,,,0.0398,-2087.302,41.0903,0.0398,619.1879,35922.9648,24.7094
119511,,,51,-72.7406,93.389,,,,,,,
119571,,,60,-139.6119,93.563,,,,,,,
119598,,,27,-25.6052,93.8964,,,,,,,
119639,,,41,-71.5409,93.4064,,,,,,,
119651,,,12,-27.6791,92.8094,,,,,,,
119662,,,11,-14.4894,94.0059,,,,,,,
119694,,,32,-67.8416,93.7317,,,,,,,
119722,,,28,-54.3237,93.5721,,,,,,,
120000,,,,,,0.0411,-2047.0883,25.9789,0.0411,529.2664,22027.2363,38.8393
120000,-461.2278,319.0,,,,,,,,,,
120500,,,,,,0.0375,-1997.1832,28.3497,0.0375,857.6579,33333.7969,20.6298
120722,,,1000,-1124.1256,86.1528,,,,,,,
121000,,,,,,0.0368,-1960.0585,22.0558,0.0368,552.9595,32671.6973,29.7947
121500,,,,,,0.0369,-1909.2465,34.3273,0.0369,338.333,23074.4688,18.0495
121722,,,1000,-925.4135,94.3518,,,,,,,
121734,,,12,-27.8518,99.6441,,,,,,,
121882,,,148,-173.1341,99.7345,,,,,,,
121895,,,13,-0.2794,99.79,,,,,,,
122000,,,,,,0.0376,-1876.5144,36.4874,0.0376,880.1662,48843.2695,27.2277
122020,,,125,-217.571,95.4237,,,,,,,
122044,,,24,-9.3671,93.9883,,,,,,,
122056,,,12,-22.6128,93.5786,,,,,,,
122092,,,36,-45.9017,93.9283,,,,,,,
122104,,,12,-13.7118,93.7376,,,,,,,
122172,,,68,-93.09,93.7094,,,,,,,
122274,,,102,-149.7946,93.3382,,,,,,,
122349,,,75,-140.1977,93.5354,,,,,,,
122380,,,31,-41.7268,92.7485,,,,,,,
122392,,,12,-5.5122,93.462,,,,,,,
122400,,,8,-9.7396,93.2425,,,,,,,
122427,,,27,-30.185,93.7657,,,,,,,
122500,,,,,,0.0351,-1845.5944,29.7903,0.0351,523.5886,19874.625,29.1963
123000,,,,,,0.0333,-1792.6031,34.0724,0.0333,729.8712,39891.9023,27.1427
123427,,,1000,-464.2811,93.3136,,,,,,,
123466,,,39,-35.8093,99.3531,,,,,,,
123500,,,,,,0.0386,-1755.8539,31.024,0.0386,300.1453,17592.2266,24.0888
124000,,,,,,0.0397,-1739.4275,26.533,0.0397,359.614,19278.6426,22.879
124466,,,1000,-2375.2271,96.2255,,,,,,,
124500,,,,,,0.0366,-1709.2747,22.7574,0.0366,538.7715,28269.5254,18.0342
125000,,,,,,0.0328,-1675.124,31.4322,0.0328,459.9494,14427.1572,24.6723
125000,-2202.6076,905.6,,,,,,,,,,
125414,,,948,-1739.0185,72.9458,,,,,,,
125455,,,41,-71.2397,93.3678,,,,,,,
125467,,,12,-19.0763,93.889,,,,,,,
125500,,,,,,0.0356,-1656.7379,41.6413,0.0356,1551.1331,48248.8164,23.2495
126000,,,,,,0.0336,-1634.4789,29.8679,0.0336,368.2649,9697.4961,16.1926
126363,,,896,-1425.5992,94.4873,,,,,,,
126500,,,,,,0.0373,-1615.1083,19.6781,0.0373,368.348,16697.5488,24.6241
127000,,,,,,0.0346,-1590.9675,26.5903,0.0346,664.2316,44586.3008,25.9393
127363,,,1000,-1538.9221,93.2909,,,,,,,
127442,,,79,-117.3415,93.6559,,,,,,,
127458,,,16,-19.6651,93.4354,,,,,,,
127500,,,,,,0.0388,-1535.3141,19.061,0.0388,309.762,8951.7656,18.7578
127770,,,312,-407.3481,93.4633,,,,,,,
127830,,,60,-88.6351,93.7267,,,,,,,
128000,,,,,,0.0334,-1503.7195,29.1516,0.0334,834.0523,14656.7188,19.1291
128500,,,,,,0.0389,-1500.1888,22.3051,0.0389,687.4207,15987.4805,26.8959
128830,,,1000,-1428.3635,93.2978,,,,,,,
128852,,,22,-47.7291,92.5531,,,,,,,
129000,,,,,,0.0326,-1465.2654,20.3356,0.0326,340.9213,13497.9648,22.916
129500,,,,,,0.039,-1449.9388,32.3799,0.039,1307.2446,14565.2461,16.7759
129852,,,1000,-1473.7019,93.0567,,,,,,,
130000,,,,,,0.0349,-1422.2937,46.7622,0.0349,422.8297,12479.0645,24.4641
130000,-623.1316,316.7,,,,,,,,,,
130500,,,,,,0.0326,-1397.2693,24.2353,0.0326,251.2954,9089.293,16.4756
130852,,,1000,-2395.6565,84.8773,,,,,,,
130873,,,21,-10.7453,93.7733,,,,,,,
131000,,,,,,0.0348,-1375.192,17.5791,0.0348,293.6561,16111.3164,17.3316
131500,,,,,,0.0355,-1342.1937,17.9607,0.0355,179.9521,11183.7266,20.272
131873,,,1000,-2619.9978,93.6801,,,,,,,
131953,,,80,-127.7988,99.6051,,,,,,,
132000,,,,,,0.0361,-1317.928,18.5421,0.0361,228.0964,14440.0391,19.1363
132002,,,49,-35.0023,99.601,,,,,,,
132500,,,,,,0.0345,-1300.4719,19.422,0.0345,292.476,9996.8887,18.6858
133000,,,,,,0.0367,-1272.3903,21.2561,0.0367,875.484,14603.6523,14.452
133002,,,1000,-1874.4528,95.8426,,,,,,,
133065,,,63,-96.4223,99.4795,,,,,,,
133088,,,23,-14.781,99.6625,,,,,,,
133113,,,25,-31.1716,99.1893,,,,,,,
133500,,,,,,0.0356,-1255.405,17.4616,0.0356,212.8958,6903.8823,14.8451
134000,,,,,,0.0369,-1217.8961,27.0246,0.0369,278.0886,11696.3955,15.8287
134113,,,1000,-1581.9594,96.6408,,,,,,,
134162,,,49,-74.8903,93.0851,,,,,,,
134500,,,,,,0.0372,-1212.9587,16.0406,0.0372,495.8646,14756.5586,19.1035
135000,,,,,,0.0377,-1202.1924,29.4606,0.0377,364.9441,13394.8154,17.5196
135000,-824.0858,318.3,,,,,,,,,,
135162,,,1000,-2399.1527,85.5512,,,,,,,
135185,,,23,-30.9823,93.5246,,,,,,,
135500,,,,,,0.0373,-1174.5029,23.2531,0.0373,483.6727,13864.5605,17.0862
136000,,,,,,0.0346,-1162.4823,21.7258,0.0346,661.183,18955.1172,17.3447
136185,,,1000,-2162.7932,97.3352,,,,,,,
136224,,,39,-61.9274,93.0842,,,,,,,
136242,,,18,-48.7851,92.991,,,,,,,
136354,,,112,-160.5983,93.4702,,,,,,,
136370,,,16,-25.1298,93.3006,,,,,,,
136399,,,29,-70.1028,93.3225,,,,,,,
136457,,,58,-71.4596,93.2801,,,,,,,
136500,,,,,,0.0402,-1157.9598,31.6974,0.0402,315.7205,10203.1973,14.9938
137000,,,,,,0.0386,-1148.0938,30.711,0.0386,877.8373,31790.9902,27.2557
137457,,,1000,-1939.4561,93.8105,,,,,,,
137468,,,11,-19.4768,99.8843,,,,,,,
137478,,,10,-16.0939,99.6097,,,,,,,
137500,,,,,,0.0384,-1125.3047,25.2076,0.0384,509.3154,12886.75,20.4413
137511,,,33,-37.2397,96.2358,,,,,,,
138000,,,,,,0.0392,-1146.5262,38.4403,0.0392,711.6033,18499.2227,21.6404
138500,,,,,,0.0404,-1135.9839,28.5108,0.0404,741.7969,21137.1875,17.8693
138511,,,1000,-1827.8446,93.0616,,,,,,,
139000,,,,,,0.0401,-1135.0615,28.2223,0.0401,821.7207,25391.0645,18.3175
139500,,,,,,0.0368,-1135.7517,33.3516,0.0368,790.5511,14665.3242,22.2309
139511,,,1000,-2379.0281,92.8175,,,,,,,
139522,,,11,-25.4772,93.1315,,,,,,,
139546,,,24,-29.8714,93.482,,,,,,,
139558,,,12,-21.7686,93.4591,,,,,,,
140000,,,,,,0.0411,-1123.899,27.5874,0.0411,538.9075,17755.3926,20.6409
140000,-594.8422,222.7,,,,,,,,,,
140500,,,,,,0.0348,-1105.7526,16.8388,0.0348,652.075,13398.7412,18.2456
140558,,,1000,-2589.794,86.8598,,,,,,,
140567,,,9,-15.0234,93.2378,,,,,,,
141000,,,,,,0.0401,-1122.9449,32.6645,0.0401,897.9845,21793.1367,18.3297
141500,,,,,,0.0377,-1105.8755,30.6585,0.0377,803.9376,16166.2676,28.0286
141567,,,1000,-2257.8646,93.017,,,,,,,
142000,,,,,,0.0432,-1124.2491,40.2039,0.0432,651.4579,17373.9102,17.2493
142500,,,,,,0.0431,-1126.858,38.7989,0.0431,719.7386,15262.4834,16.1866
142567,,,1000,-1914.4198,94.4929,,,,,,,
143000,,,,,,0.044,-1124.7878,32.6208,0.044,798.6223,16445.3672,23.983
143500,,,,,,0.0397,-1104.9055,41.5215,0.0397,670.8892,15932.4785,24.4212
143567,,,1000,-2306.3423,93.3539,,,,,,,
143576,,,9,-11.3695,93.6054,,,,,,,
143680,,,104,-212.7486,93.6777,,,,,,,
143788,,,108,-193.4435,93.6843,,,,,,,
144000,,,,,,0.0407,-1102.7897,28.98,0.0407,859.2402,17946.5293,24.0871
144500,,,,,,0.0372,-1087.3423,27.2823,0.0372,588.8361,25147.9355,18.2632
144788,,,1000,-2284.2735,93.1583,,,,,,,
144811,,,23,-51.4081,93.4391,,,,,,,
144830,,,19,-39.6133,98.4894,,,,,,,
145000,,,,,,0.0391,-1092.1719,24.8976,0.0391,713.8286,17136.1602,22.4122
145000,-775.586,326.4,,,,,,,,,,
145500,,,,,,0.0388,-1039.814,30.2653,0.0388,395.7149,13498.1338,20.6355
145830,,,1000,-2148.1192,85.0897,,,,,,,
145840,,,10,-16.5246,99.9753,,,,,,,
145901,,,61,-129.0974,99.7135,,,,,,,
145911,,,10,-16.9642,99.639,,,,,,,
145949,,,38,-97.1398,99.6927,,,,,,,
145972,,,23,-31.9869,93.8038,,,,,,,
146000,,,,,,0.04,-1063.5031,28.3481,0.04,2787.3628,69077.8516,27.449
146000,,,28,-86.0047,93.2615,,,,,,,
146063,,,63,-107.09,93.2356,,,,,,,
146097,,,34,-40.428,93.5396,,,,,,,
146115,,,18,-13.6677,93.273,,,,,,,
146500,,,,,,0.0414,-1053.6012,30.1144,0.0414,456.177,9573.3047,20.3323
147000,,,,,,0.0383,-1045.5962,29.8548,0.0383,654.4188,25142.334,21.2834
147115,,,1000,-1558.5578,93.7379,,,,,,,
147129,,,14,-17.8247,93.5598,,,,,,,
147140,,,11,-15.9271,92.8423,,,,,,,
147217,,,77,-87.6625,96.2738,,,,,,,
147262,,,45,-77.1153,93.584,,,,,,,
147299,,,37,-75.6437,94.8056,,,,,,,
147383,,,84,-157.3207,99.8037,,,,,,,
