env_steps,return,length,success,train/return,train/length,train/success,bisim_critic_loss,bisim_loss,critic_loss,FPS
0,0.0,484.0,0.0,,,,,,,
10000,0.0,484.0,0.0,0.0061,500.0,0.05,-0.0015,0.0015,0.0005,111.6623
20000,0.0,484.0,0.0,0.0245,476.1905,0.0476,-0.0057,0.0003,0.0,279.2715
30000,0.0,484.0,0.0,0.0157,476.1905,0.0476,-0.0109,0.0002,0.0,272.4864
40000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.012,0.0001,0.0001,276.8063
50000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.0122,0.0001,0.0001,273.9468
60000,0.0,484.0,0.0,0.0085,500.0,0.05,-0.0118,0.0001,0.0001,275.1169
70000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.0117,0.0001,0.0001,285.7685
80000,0.0,484.0,0.0,0.0048,476.1905,0.0476,-0.0114,0.0001,0.0,268.3421
90000,0.0,484.0,0.0,0.0,500.0,0.0,-0.0111,0.0,0.0,280.2542
100000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.0109,0.0001,0.0001,276.0729
110000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.0112,0.0,0.0001,279.7161
120000,0.0,484.0,0.0,0.0,500.0,0.0,-0.0113,0.0,0.0001,271.8066
130000,0.0,484.0,0.0,0.0212,476.1905,0.0476,-0.0109,0.0,0.0001,279.8093
140000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.0111,0.0,0.0001,271.8901
150000,0.0,484.0,0.0,0.0193,476.1905,0.0476,-0.0108,0.0,0.0001,272.7683
160000,0.0,484.0,0.0,0.0,476.1905,0.0,-0.0111,0.0,0.0002,280.6076
170000,0.0,484.0,0.0,0.0085,500.0,0.05,-0.0112,0.0,0.0001,278.5101
180000,0.0,484.0,0.0,0.017,476.1905,0.0476,-0.0109,0.0,0.0001,271.4747
190000,0.0,484.0,0.0,0.0719,454.5455,0.1818,-0.0108,0.0001,0.0001,273.6253
200000,0.0,484.0,0.0,0.0564,454.5455,0.1364,-0.0107,0.0001,0.0001,280.0191
210000,0.0,484.0,0.0,0.0239,476.1905,0.0476,-0.0105,0.0001,0.0001,272.9088
220000,0.0,484.0,0.0,0.1021,434.7826,0.3043,-0.0104,0.0001,0.0001,276.2536
230000,0.0,484.0,0.0,0.061,476.1905,0.2857,-0.0104,0.0001,0.0001,266.662
240000,0.0,484.0,0.0,0.0567,454.5455,0.0909,-0.0102,0.0001,0.0001,300.3411
250000,0.0,484.0,0.0,0.1085,454.5455,0.2727,-0.0102,0.0001,0.0001,288.418
260000,0.0,484.0,0.0,0.0488,454.5455,0.0909,-0.0104,0.0001,0.0001,290.8019
270000,0.0,484.0,0.0,0.0699,454.5455,0.2273,-0.0105,0.0001,0.0001,279.6718
280000,0.0,484.0,0.0,0.0557,454.5455,0.1818,-0.0103,0.0001,0.0001,285.9456
290000,0.0,484.0,0.0,0.0886,454.5455,0.1818,-0.0106,0.0001,0.0001,278.3701
