env_steps,return,length,train/length,train/return,FPS,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm
8543,,,32,10.3179,99.9277,,,,,,,,,
8584,,,41,16.8688,99.8561,,,,,,,,,
8605,,,21,9.2063,99.9544,,,,,,,,,
8646,,,41,29.7933,99.6347,,,,,,,,,
8656,,,10,-3.7812,99.7917,,,,,,,,,
8672,,,16,4.4254,99.3208,,,,,,,,,
8683,,,11,-1.7488,99.9035,,,,,,,,,
8741,,,58,13.8127,99.7436,,,,,,,,,
8757,,,16,2.9019,100.0165,,,,,,,,,
8767,,,10,-1.7119,99.7153,,,,,,,,,
8781,,,14,1.2442,99.612,,,,,,,,,
8790,,,9,-1.9392,99.6964,,,,,,,,,
8799,,,9,-0.943,99.5072,,,,,,,,,
8805,,,6,-4.2617,100.129,,,,,,,,,
8908,,,103,122.6256,99.4354,,,,,,,,,
8918,,,10,-0.5159,99.2195,,,,,,,,,
8926,,,8,-1.9704,98.1816,,,,,,,,,
8934,,,8,-2.0441,98.8727,,,,,,,,,
8945,,,11,-0.1932,99.4243,,,,,,,,,
8951,,,6,-5.2526,98.572,,,,,,,,,
8962,,,11,-1.4158,99.26,,,,,,,,,
8971,,,9,-4.5773,99.7061,,,,,,,,,
8986,,,15,1.5004,99.7262,,,,,,,,,
8996,,,10,-2.5449,99.4267,,,,,,,,,
9000,,,,,,1.1496,0.7476,0.1183,-89.5749,7.6403,0.1793,79.1862,262.1901,2.0121
9004,,,8,-1.8708,99.2309,,,,,,,,,
9012,,,8,-1.2292,99.4267,,,,,,,,,
9025,,,13,1.5088,99.9063,,,,,,,,,
9033,,,8,-3.1982,101.9668,,,,,,,,,
9040,,,7,-3.5968,103.2099,,,,,,,,,
9051,,,11,-3.3047,103.9303,,,,,,,,,
9073,,,22,-4.8083,103.7594,,,,,,,,,
9139,,,66,48.8247,103.7855,,,,,,,,,
9156,,,17,1.135,103.5156,,,,,,,,,
9176,,,20,5.8342,103.2312,,,,,,,,,
9185,,,9,-0.0983,104.3198,,,,,,,,,
9222,,,37,21.3027,103.605,,,,,,,,,
9229,,,7,-3.4624,102.9476,,,,,,,,,
9237,,,8,-2.3726,101.8248,,,,,,,,,
9247,,,10,-0.505,100.0211,,,,,,,,,
9352,,,105,172.4546,99.9386,,,,,,,,,
9377,,,25,9.7385,99.6938,,,,,,,,,
9388,,,11,1.5528,100.3182,,,,,,,,,
9398,,,10,-0.5788,100.2597,,,,,,,,,
9412,,,14,-0.2321,99.4347,,,,,,,,,
9425,,,13,0.7329,99.9757,,,,,,,,,
9432,,,7,-3.2327,99.6109,,,,,,,,,
9439,,,7,-6.1316,100.6697,,,,,,,,,
9477,,,38,14.6989,99.974,,,,,,,,,
9484,,,7,-2.2635,99.6248,,,,,,,,,
9500,,,,,,1.1631,0.746,0.124,-95.724,7.4847,0.1937,53.8067,291.3415,1.7215
9500,,,16,1.2755,100.5943,,,,,,,,,
9511,,,11,-4.3028,102.7068,,,,,,,,,
9539,,,28,7.3305,103.7531,,,,,,,,,
9551,,,12,-4.6062,103.0708,,,,,,,,,
