env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,-0.6112,68.7,0.1,,,,,,,
10000,0.0,144.0,0.0,-0.99,6.6401,0.0053,-1.9176,4.6162,0.0134,161.479
20000,-0.2,124.4,0.0,-0.9912,6.605,0.0046,-2.0897,5.2821,0.004,723.2434
30000,0.64,57.6,1.0,-0.9948,6.8493,0.0027,-2.1386,5.4625,0.0034,710.3183
40000,0.1512,126.2,0.4,-0.9896,6.9061,0.0055,-2.1669,5.5524,0.0042,634.4577
50000,0.3025,105.2,0.6,-0.9891,7.1788,0.0057,-2.1873,5.6197,0.0052,653.6715
60000,0.2413,111.8,0.4,-0.987,7.6046,0.0068,-2.2063,5.679,0.0053,662.5086
70000,0.6506,54.3,0.9,-0.9902,7.3692,0.0052,-2.2225,5.7237,0.0058,671.5141
80000,0.735,42.4,1.0,-0.9853,7.837,0.0078,-2.2369,5.7711,0.0058,666.996
90000,0.8237,28.2,1.0,-0.9833,8.1367,0.009,-2.2528,5.8215,0.0043,665.9819
100000,0.7119,46.1,1.0,-0.9699,8.0257,0.0161,-2.2639,5.8588,0.0041,667.1229
110000,0.6188,61.0,1.0,-0.9692,8.2034,0.0164,-2.276,5.902,0.0042,664.185
120000,0.2206,116.7,0.5,-0.9673,8.2919,0.0174,-2.2855,5.9311,0.0042,661.8704
130000,0.4906,76.7,0.7,-0.9646,8.4602,0.0186,-2.2959,5.9668,0.0042,660.9846
140000,0.6569,53.3,0.9,-0.9689,8.2781,0.0166,-2.3033,5.9933,0.0042,656.7064
150000,0.7856,34.3,1.0,-0.959,8.8339,0.0221,-2.3115,6.0159,0.0041,656.0487
160000,0.5669,66.1,0.8,-0.9433,9.1491,0.0302,-2.3163,6.034,0.0041,652.5399
170000,0.7869,34.1,1.0,-0.9577,9.2937,0.0223,-2.3239,6.0505,0.0041,651.8012
180000,0.6231,60.3,1.0,-0.9289,9.9206,0.0377,-2.3303,6.0726,0.0039,646.3541
190000,0.7638,37.8,1.0,-0.9395,9.6899,0.032,-2.3357,6.0877,0.0041,646.7474
200000,0.8325,26.8,1.0,-0.9212,9.99,0.042,-2.3396,6.0933,0.0042,645.0472
210000,0.8775,19.6,1.0,-0.9302,10.01,0.037,-2.3438,6.1116,0.0042,643.4105
220000,0.8538,23.4,1.0,-0.9173,10.0705,0.0443,-2.3486,6.1217,0.004,640.9295
230000,0.8469,24.5,1.0,-0.873,10.7411,0.0677,-2.3529,6.1362,0.0041,642.3819
240000,0.7925,33.2,1.0,-0.934,10.8342,0.0358,-2.3573,6.1485,0.0043,638.7673
250000,0.8644,21.7,1.0,-0.9055,10.9649,0.0504,-2.3616,6.1616,0.004,633.0435
260000,0.6031,61.9,0.9,-0.8809,10.8932,0.0632,-2.3639,6.1679,0.004,633.8747
270000,0.7581,38.7,1.0,-0.8344,11.1359,0.088,-2.3689,6.1825,0.0042,632.7409
280000,0.8425,25.2,1.0,-0.8533,11.274,0.0789,-2.3707,6.1896,0.0041,633.0034
