env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
89500,,,0.3589,0.8965,0.1139,-319.5196,5.724,0.0644,-0.2351,5.5185,345.0724,5.3171,,,
90000,,,0.3505,0.9158,0.1132,-326.2211,5.3925,0.0602,-0.2232,5.8529,417.9658,3.661,,,
90000,5904.4812,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,5239.6541,66.135
90500,,,0.3544,0.8972,0.1222,-320.7107,4.9574,0.058,-0.2396,5.6162,357.8066,4.8782,,,
91000,,,0.3633,0.9043,0.1252,-326.6151,4.676,0.0609,-0.2458,5.7588,510.3498,5.3334,,,
91000,,,,,,,,,,,,,1000,5336.5405,76.4924
91500,,,0.3539,0.9182,0.1136,-333.9174,4.6336,0.0623,-0.2221,5.2074,195.7282,4.3784,,,
92000,,,0.3494,0.9075,0.1201,-330.461,5.9993,0.0566,-0.2407,5.6636,449.2206,6.2937,,,
92000,,,,,,,,,,,,,1000,5504.6122,80.4209
92500,,,0.3477,0.8985,0.1162,-335.1871,6.8398,0.0579,-0.2401,5.0691,287.5018,4.6285,,,
93000,,,0.3593,0.909,0.1231,-335.308,6.6083,0.06,-0.2395,5.3572,219.8217,7.1564,,,
93000,,,,,,,,,,,,,1000,5553.6375,80.1748
93500,,,0.3592,0.9216,0.1211,-340.9678,5.7816,0.0612,-0.2422,5.3343,285.1541,4.2399,,,
94000,,,0.3579,0.9166,0.1197,-348.2568,4.8598,0.0609,-0.238,5.3849,309.9409,5.3535,,,
94000,,,,,,,,,,,,,1000,5653.6016,80.5233
94500,,,0.3535,0.9084,0.1158,-344.9993,4.2568,0.0608,-0.236,5.0138,256.9851,5.547,,,
95000,,,0.3511,0.9069,0.1234,-338.0691,5.9081,0.0562,-0.2467,4.6566,294.9476,5.0425,,,
95000,6147.7714,1000.0,,,,,,,,,,,,,
95000,,,,,,,,,,,,,1000,5687.6746,65.5618
95500,,,0.3546,0.9185,0.1229,-354.8996,7.6852,0.058,-0.2372,4.7458,147.0608,6.9267,,,
96000,,,0.3509,0.9153,0.1151,-361.2488,6.4898,0.0599,-0.2365,5.059,199.7094,5.0953,,,
96000,,,,,,,,,,,,,1000,5826.7468,75.9539
96500,,,0.353,0.9217,0.1173,-363.3448,4.4064,0.0597,-0.2253,4.5897,310.5638,5.9311,,,
97000,,,0.3542,0.9127,0.1155,-360.4155,6.3153,0.0615,-0.2308,4.7388,431.1786,5.8212,,,
97000,,,,,,,,,,,,,1000,6023.8139,77.7987
97500,,,0.3535,0.9304,0.115,-368.273,5.7442,0.061,-0.228,5.1226,143.1461,3.5346,,,
98000,,,0.3467,0.932,0.1096,-374.2578,6.4577,0.0599,-0.214,4.9042,380.6053,5.345,,,
98000,,,,,,,,,,,,,1000,6003.9684,78.121
98500,,,0.3541,0.9287,0.1188,-362.2914,5.6647,0.0596,-0.2323,5.1552,255.5597,5.4077,,,
99000,,,0.3479,0.9241,0.1221,-375.5984,5.5772,0.0553,-0.2472,4.6262,352.7408,5.5101,,,
99000,,,,,,,,,,,,,1000,6063.3941,78.5785
99500,,,0.3488,0.9192,0.2101,-373.3899,5.5543,0.0243,-0.319,4.9855,376.2324,7.5497,,,
100000,,,0.348,0.9332,0.1187,-382.254,5.5038,0.0565,-0.2313,5.118,273.529,5.645,,,
100000,6802.848,1000.0,,,,,,,,,,,,,
100000,,,,,,,,,,,,,1000,6269.7677,65.5987
100500,,,0.3532,0.9233,0.1176,-370.2894,5.5927,0.0609,-0.2345,4.7256,296.209,6.6791,,,
101000,,,0.3569,0.9245,0.1245,-376.1158,6.8931,0.0586,-0.2466,4.7924,474.1604,7.4124,,,
101000,,,,,,,,,,,,,1000,6270.5729,75.7886
101500,,,0.3496,0.9318,0.1157,-391.7201,5.6512,0.0593,-0.2342,4.7444,354.3579,3.9978,,,
102000,,,0.3421,0.9261,0.1166,-393.9265,4.8086,0.0551,-0.2345,5.2209,235.5399,4.3867,,,
102000,,,,,,,,,,,,,1000,6332.6889,79.1409
102500,,,0.3469,0.9406,0.1201,-396.4001,5.6891,0.0558,-0.235,4.906,431.8195,5.5984,,,
103000,,,0.3415,0.9373,0.1112,-406.6914,4.0225,0.0573,-0.222,5.623,541.9257,4.9362,,,
103000,,,,,,,,,,,,,1000,6368.1252,78.9579
103500,,,0.3465,0.9339,0.1164,-396.5624,6.0485,0.0571,-0.236,4.5347,549.0197,7.277,,,
104000,,,0.3523,0.9341,0.1162,-396.69,5.3313,0.0603,-0.2333,5.7644,239.761,4.6192,,,
104000,,,,,,,,,,,,,1000,6342.8314,78.7281
104500,,,0.355,0.9334,0.1214,-407.6165,5.2019,0.0596,-0.2412,4.4053,225.3894,3.9098,,,
105000,,,0.3433,0.9334,0.1197,-415.283,4.732,0.0544,-0.2374,4.6937,252.3595,6.2456,,,
105000,6814.6766,1000.0,,,,,,,,,,,,,
105000,,,,,,,,,,,,,1000,6452.8712,64.2699
105500,,,0.3459,0.9414,0.4598,-413.4655,7.3474,0.0209,-0.5429,4.6686,308.7038,8.3716,,,
106000,,,0.3421,0.9323,0.1143,-423.1562,5.8739,0.0564,-0.2247,5.3248,441.9657,5.3429,,,
106000,,,,,,,,,,,,,1000,6518.1418,76.951
106500,,,0.3369,0.9391,0.1128,-433.2349,6.8127,0.0549,-0.2246,6.8309,426.2908,9.3588,,,
107000,,,0.3463,0.9392,0.1163,-414.8536,6.2287,0.0577,-0.2362,4.5849,371.2877,6.5204,,,
107000,,,,,,,,,,,,,1000,6489.4368,78.8597
107500,,,0.3426,0.9404,0.1186,-427.9863,5.9371,0.0544,-0.2374,4.9611,541.1033,8.0895,,,
108000,,,0.3376,0.9336,0.1939,-431.6505,6.7687,0.0254,-0.2878,5.5392,683.3301,8.2437,,,
108000,,,,,,,,,,,,,1000,6779.0216,78.6293
108500,,,0.336,0.9556,0.1088,-443.6136,7.8348,0.0555,-0.2161,5.4304,616.0313,9.1803,,,
109000,,,0.3348,0.936,0.1126,-434.9325,6.3171,0.0541,-0.2311,5.4907,548.5793,4.8013,,,
109000,,,,,,,,,,,,,1000,6809.3685,78.2877
109500,,,0.3381,0.9391,0.1123,-442.0356,5.1642,0.0552,-0.2217,5.2356,354.0324,5.6529,,,
110000,,,0.3329,0.9323,0.1147,-450.8092,5.9528,0.0518,-0.2274,6.362,283.7242,3.3164,,,
110000,7277.4673,1000.0,,,,,,,,,,,,,
110000,,,,,,,,,,,,,1000,6873.3644,65.2884
110500,,,0.3367,0.9481,0.1145,-443.7261,6.1866,0.0534,-0.2224,4.987,617.6186,3.728,,,
111000,,,0.3214,0.9321,0.1032,-455.0419,5.6329,0.0513,-0.2093,5.9397,534.5465,4.9305,,,
111000,,,,,,,,,,,,,1000,6890.4503,78.1443
111500,,,0.3232,0.9352,0.1059,-463.7706,7.4455,0.0513,-0.2193,6.2773,434.2558,10.6553,,,
112000,,,0.3334,0.9354,0.1113,-453.4799,7.797,0.0532,-0.223,4.7249,218.8761,8.1964,,,
112000,,,,,,,,,,,,,1000,6882.8429,80.3852
112500,,,0.3329,0.9471,0.1112,-472.5471,4.5502,0.0534,-0.216,5.3008,366.7148,4.2586,,,
113000,,,0.3249,0.9491,0.1093,-465.4629,4.8552,0.0505,-0.2171,5.5374,498.3614,4.5494,,,
113000,,,,,,,,,,,,,1000,6946.1287,80.325
113500,,,0.3276,0.9362,0.1106,-469.9231,6.1164,0.0512,-0.2209,4.848,462.6905,6.6186,,,
114000,,,0.3303,0.9432,0.1113,-469.6655,5.2875,0.0519,-0.2229,5.5387,441.3074,5.301,,,
114000,,,,,,,,,,,,,1000,7009.3628,80.3469
114500,,,0.3153,0.9396,0.1031,-477.7354,4.8283,0.0489,-0.2121,6.2811,642.6484,4.9216,,,
115000,,,0.3198,0.9467,0.1062,-480.0539,4.985,0.0497,-0.2137,4.7524,436.386,4.2971,,,
115000,7702.37,1000.0,,,,,,,,,,,,,
115000,,,,,,,,,,,,,1000,6921.6076,66.9845
115500,,,0.3173,0.9447,0.108,-489.9135,8.7015,0.0479,-0.2099,5.8494,386.659,6.369,,,
116000,,,0.3121,0.9392,0.1051,-491.8484,5.6199,0.0472,-0.2123,5.6795,619.274,6.4644,,,
116000,,,,,,,,,,,,,1000,7355.0271,78.0109
116500,,,0.3149,0.9462,0.1053,-490.7268,6.9876,0.0476,-0.2104,6.9692,294.9097,6.256,,,
117000,,,0.3171,0.9299,0.1084,-484.5833,5.3147,0.0479,-0.216,5.0856,474.7713,6.0168,,,
117000,,,,,,,,,,,,,1000,6851.2139,78.8855
117500,,,0.314,0.9368,0.1083,-494.1882,8.0095,0.0467,-0.2213,5.7243,734.693,9.2016,,,
118000,,,0.3107,0.957,0.1612,-504.8894,6.7504,0.0266,-0.3196,6.0499,302.0493,13.0229,,,
118000,,,,,,,,,,,,,1000,7156.3362,79.3432
118500,,,0.3091,0.9466,0.1043,-499.1292,5.6579,0.0464,-0.2068,6.9436,687.4103,6.2785,,,
119000,,,0.3141,0.954,0.1039,-502.9366,7.7472,0.0482,-0.2053,5.7046,784.2155,7.5491,,,
119000,,,,,,,,,,,,,1000,7314.4395,79.037
119500,,,0.3136,0.9491,0.1038,-502.9318,7.691,0.0484,-0.2063,5.9345,330.6329,5.0793,,,
120000,,,0.3094,0.9432,0.1036,-514.3987,7.8359,0.0466,-0.2052,8.0115,1055.5734,7.4541,,,
120000,7730.9147,1000.0,,,,,,,,,,,,,
120000,,,,,,,,,,,,,1000,6804.2595,65.8762
120500,,,0.3185,0.9532,0.1081,-512.6813,7.8472,0.0483,-0.2138,5.6299,418.7843,4.2042,,,
121000,,,0.3104,0.9435,0.1041,-525.4917,7.467,0.047,-0.2091,5.8851,655.7826,5.3899,,,
121000,,,,,,,,,,,,,1000,7248.7023,75.6871
121500,,,0.3083,0.9416,0.0932,-522.246,4.7125,0.0499,-0.1842,5.321,343.6923,3.6428,,,
122000,,,0.3144,0.9607,0.106,-523.8766,7.051,0.0475,-0.2073,6.122,674.7446,5.9782,,,
122000,,,,,,,,,,,,,1000,7580.7408,77.2891
122500,,,0.3051,0.9521,0.0984,-531.8691,7.4388,0.0469,-0.2003,6.4426,841.9756,10.6558,,,
123000,,,0.3074,0.9528,0.0997,-543.1572,6.732,0.0475,-0.1957,5.6621,634.3679,5.3272,,,
123000,,,,,,,,,,,,,1000,7075.7964,77.5995
123500,,,0.3051,0.9475,0.1006,-537.0242,5.2286,0.0459,-0.206,6.3168,739.296,5.4711,,,
124000,,,0.2962,0.952,0.0981,-549.5468,7.69,0.0436,-0.1926,7.6074,864.1885,6.8465,,,
124000,,,,,,,,,,,,,1000,7616.1514,77.5073
124500,,,0.2941,0.9571,0.0977,-541.1088,6.3397,0.0424,-0.1967,6.4247,575.0079,5.3976,,,
125000,,,0.2909,0.9417,0.0959,-552.2692,9.5662,0.0426,-0.1923,6.2689,611.3389,10.7527,,,
125000,8184.1207,1000.0,,,,,,,,,,,,,
125000,,,,,,,,,,,,,1000,7566.5252,65.1766
125500,,,0.2971,0.9566,0.0991,-553.8893,6.7307,0.0432,-0.1962,7.803,637.3351,8.587,,,
126000,,,0.2992,0.9503,0.1027,-553.2114,10.3482,0.0425,-0.2031,6.963,745.6784,11.363,,,
126000,,,,,,,,,,,,,1000,7720.8671,75.412
126500,,,0.2944,0.943,0.0865,-559.0917,8.2006,0.0473,-0.1669,8.6333,1203.3322,8.199,,,
127000,,,0.2841,0.9411,0.0892,-575.3424,6.1117,0.042,-0.1793,6.8271,772.9571,6.9314,,,
127000,,,,,,,,,,,,,1000,7628.258,79.0619
127500,,,0.2981,0.9594,0.0973,-563.5196,15.0835,0.0442,-0.1904,10.1629,948.3184,9.9538,,,
128000,,,0.3019,0.952,0.0982,-571.5005,7.3711,0.0456,-0.1953,9.1282,1064.2073,8.2116,,,
128000,,,,,,,,,,,,,1000,7796.3435,77.8427
128500,,,0.2966,0.958,0.098,-565.2888,6.0032,0.0435,-0.1941,6.5262,487.0248,4.7814,,,
129000,,,0.2919,0.9461,0.0982,-577.4244,8.6671,0.0415,-0.1972,6.8984,879.5635,9.7066,,,
129000,,,,,,,,,,,,,1000,7811.1535,79.2655
129500,,,0.2919,0.9558,0.0944,-574.311,5.9822,0.0433,-0.1888,6.5469,979.3889,5.7408,,,
130000,,,0.2851,0.9544,0.0938,-592.1447,5.6777,0.0405,-0.1871,7.1009,555.5654,5.3551,,,
130000,8399.294,1000.0,,,,,,,,,,,,,
130000,,,,,,,,,,,,,1000,7764.7904,64.7846
130500,,,0.2845,0.9508,0.0932,-588.6157,7.499,0.0409,-0.1826,7.4584,601.3641,7.7112,,,
131000,,,0.2756,0.947,0.0882,-593.9568,7.1852,0.0391,-0.1793,6.7538,874.7458,9.7897,,,
131000,,,,,,,,,,,,,1000,8026.964,78.2615
131500,,,0.2846,0.9521,0.0958,-590.084,9.4294,0.0399,-0.1944,11.2162,1338.1277,11.4736,,,
132000,,,0.2791,0.9435,0.0924,-602.0564,7.269,0.0386,-0.185,6.4828,306.2266,7.8656,,,
132000,,,,,,,,,,,,,1000,7883.5693,79.3235
132500,,,0.2747,0.9515,0.19,-611.3471,5.6647,0.0115,-0.3117,5.9913,380.007,4.1976,,,
133000,,,0.2788,0.9547,0.0894,-610.2527,7.0347,0.0395,-0.1769,8.1626,1287.8899,6.1171,,,
133000,,,,,,,,,,,,,1000,8022.235,78.0618
133500,,,0.2762,0.962,0.0881,-614.3199,10.6657,0.039,-0.1773,6.9257,1119.677,6.1202,,,
134000,,,0.2768,0.9539,0.0908,-619.8576,6.1549,0.0386,-0.1803,7.3342,839.8785,6.4728,,,
134000,,,,,,,,,,,,,1000,8136.7496,77.481
134500,,,0.27,0.9512,0.0882,-624.6658,9.5099,0.0368,-0.1801,8.5677,1309.4202,5.5113,,,
135000,,,0.2736,0.9411,0.085,-633.5895,8.3493,0.0393,-0.1714,8.6449,1427.2573,9.5009,,,
135000,8425.1326,1000.0,,,,,,,,,,,,,
135000,,,,,,,,,,,,,1000,8110.3539,65.1412
135500,,,0.27,0.9607,0.0861,-636.1868,6.436,0.0374,-0.1692,10.7362,1084.9478,6.1965,,,
136000,,,0.2703,0.9449,0.0859,-634.576,9.3081,0.0378,-0.178,8.838,1486.1414,7.9636,,,
136000,,,,,,,,,,,,,1000,8171.6271,76.8658
136500,,,0.2681,0.9586,0.0872,-638.7607,6.5372,0.0367,-0.1764,9.2479,1470.7208,10.2993,,,
137000,,,0.2577,0.9452,0.0809,-647.0511,6.6181,0.035,-0.1644,6.8648,506.1149,7.1926,,,
137000,,,,,,,,,,,,,1000,8003.7601,78.3522
137500,,,0.2679,0.9366,0.0876,-648.6586,13.6126,0.0368,-0.1786,8.8978,785.8935,9.7623,,,
138000,,,0.2682,0.9401,0.1013,-651.1924,5.9164,0.0317,-0.1926,7.8667,817.5877,5.5954,,,
138000,,,,,,,,,,,,,1000,7984.6704,78.0404
138500,,,0.263,0.9544,0.0859,-656.3658,6.9561,0.0353,-0.1693,7.6643,491.8383,3.9529,,,
139000,,,0.2561,0.9453,0.0819,-665.9558,11.8385,0.0342,-0.1632,8.1946,846.9421,10.8016,,,
139000,,,,,,,,,,,,,1000,8294.2875,78.7925
139500,,,0.2609,0.9482,0.0869,-664.747,6.3104,0.0342,-0.1733,8.5464,1402.106,5.2421,,,
140000,,,0.2604,0.9356,0.0806,-670.659,8.8754,0.0361,-0.1628,7.7367,609.9576,6.6417,,,
140000,8254.2587,1000.0,,,,,,,,,,,,,
140000,,,,,,,,,,,,,1000,7847.5121,65.462
140500,,,0.2636,0.9433,0.0829,-675.8068,10.1199,0.0365,-0.1647,8.5316,904.2979,8.4071,,,
141000,,,0.2552,0.951,0.0797,-681.2756,6.5791,0.0343,-0.1609,9.7676,751.336,4.3966,,,
141000,,,,,,,,,,,,,1000,7939.4986,76.4501
141500,,,0.2565,0.9445,0.0951,-685.0679,8.8579,0.0301,-0.1823,8.1735,1006.9302,8.3601,,,
142000,,,0.2513,0.9381,0.0816,-685.334,11.4631,0.0325,-0.1637,7.8776,786.5038,8.7594,,,
142000,,,,,,,,,,,,,1000,8252.2656,77.9584
142500,,,0.2592,0.9453,0.082,-688.4612,9.288,0.0354,-0.1672,10.3552,2041.838,6.8357,,,
143000,,,0.2575,0.9343,0.0802,-691.0001,6.8695,0.0353,-0.1595,8.1042,920.3184,6.5188,,,
143000,,,,,,,,,,,,,1000,8263.8571,78.4769
143500,,,0.2628,0.9535,0.0859,-690.3477,6.2208,0.0354,-0.1731,10.3676,1900.4271,5.6123,,,
144000,,,0.2578,0.9464,0.0807,-693.1241,6.9827,0.0354,-0.1611,8.9588,794.4096,5.1281,,,
144000,,,,,,,,,,,,,1000,8115.6134,78.0402
144500,,,0.2496,0.9421,0.0788,-697.637,7.1545,0.0329,-0.1577,9.0619,874.4298,7.1672,,,
145000,,,0.2469,0.9452,0.0795,-701.2455,11.3332,0.0318,-0.1613,8.1664,862.7755,11.4368,,,
145000,8825.7792,1000.0,,,,,,,,,,,,,
145000,,,,,,,,,,,,,1000,8192.0867,65.9939
145500,,,0.2486,0.941,0.0789,-700.5374,8.4192,0.0326,-0.1574,9.4306,1182.6144,7.6918,,,
146000,,,0.2563,0.9507,0.084,-703.8795,11.1584,0.0337,-0.1678,9.5169,1219.52,11.67,,,
146000,,,,,,,,,,,,,1000,8336.1063,77.7332
146500,,,0.2548,0.9377,0.083,-704.1329,9.9917,0.0333,-0.1651,12.347,883.449,8.0812,,,
147000,,,0.2563,0.9532,0.0845,-712.3676,10.2024,0.0332,-0.1696,9.8271,700.0161,6.8564,,,
147000,,,,,,,,,,,,,1000,8363.7324,80.4129
147500,,,0.255,0.9498,0.0843,-713.0736,5.9929,0.0332,-0.1668,7.5142,1014.6066,8.9985,,,
148000,,,0.2637,0.9431,0.0887,-713.8375,7.8719,0.0349,-0.1765,10.5845,1852.688,8.4569,,,
148000,,,,,,,,,,,,,1000,8470.1247,80.3957
148500,,,0.2554,0.9295,0.0849,-719.1339,8.9375,0.0332,-0.1738,11.3343,894.5975,6.8764,,,
149000,,,0.2535,0.9305,0.0815,-724.6166,6.1992,0.0333,-0.1637,9.6342,1369.1833,5.9986,,,
149000,,,,,,,,,,,,,1000,8483.1139,80.5389
149500,,,0.2569,0.953,0.0824,-724.8435,8.518,0.0344,-0.1636,9.3232,930.896,6.1799,,,
150000,,,0.2448,0.9334,0.0811,-736.113,7.8198,0.0305,-0.1606,10.7624,1029.8289,5.9731,,,
150000,8935.1767,1000.0,,,,,,,,,,,,,
150000,,,,,,,,,,,,,1000,8509.4016,66.7691
150500,,,0.2477,0.9363,0.0833,-739.4759,6.6716,0.0306,-0.1624,10.9268,2106.4585,3.7121,,,
151000,,,0.2536,0.9404,0.0838,-741.4524,16.8412,0.0326,-0.167,10.8135,1124.6051,12.2657,,,
151000,,,,,,,,,,,,,1000,8638.7264,76.1016
151500,,,0.2445,0.935,0.0797,-742.5265,9.1597,0.0307,-0.1594,9.4191,1049.2397,6.3025,,,
152000,,,0.2462,0.9316,0.0811,-741.2997,11.4468,0.0313,-0.1646,10.3774,2004.489,9.775,,,
152000,,,,,,,,,,,,,1000,8476.9045,78.4684
152500,,,0.245,0.9232,0.0789,-745.1832,6.4136,0.0316,-0.1556,9.1483,976.9634,4.7291,,,
153000,,,0.2387,0.9422,0.0805,-750.8182,8.3385,0.0288,-0.1572,8.2141,1189.9689,8.5439,,,
153000,,,,,,,,,,,,,1000,8336.8413,78.2477
153500,,,0.2374,0.9277,0.0772,-753.1274,7.2264,0.0294,-0.1551,12.207,1605.2147,6.3951,,,
154000,,,0.2412,0.9311,0.0795,-753.294,6.4191,0.0302,-0.1588,8.8288,480.2831,10.3974,,,
154000,,,,,,,,,,,,,1000,8569.0453,77.4181
154500,,,0.2342,0.9329,0.0781,-760.0705,7.7962,0.0281,-0.157,8.1708,1921.641,6.2605,,,
155000,,,0.2389,0.9378,0.0828,-759.8,9.4372,0.0282,-0.1601,9.933,711.8342,12.5012,,,
155000,9086.2825,1000.0,,,,,,,,,,,,,
155000,,,,,,,,,,,,,1000,8886.5691,65.001
155500,,,0.2384,0.9376,0.0794,-758.5801,10.0383,0.029,-0.1591,9.9546,1643.351,10.4412,,,
156000,,,0.2443,0.9366,0.0818,-763.304,6.3927,0.0303,-0.1634,8.1902,1141.134,6.1009,,,
156000,,,,,,,,,,,,,1000,8713.8513,77.056
156500,,,0.2345,0.9147,0.0769,-765.8092,9.1424,0.0287,-0.1591,8.9232,967.9459,4.1327,,,
157000,,,0.2361,0.9298,0.0785,-766.4349,6.4235,0.0289,-0.155,8.3156,556.9109,6.4542,,,
157000,,,,,,,,,,,,,1000,8651.7793,78.0996
157500,,,0.2337,0.9334,0.0769,-774.051,8.3671,0.0281,-0.1554,8.1048,949.3109,8.6392,,,
158000,,,0.2318,0.9283,0.076,-773.7737,8.5037,0.0278,-0.1499,11.6661,2567.2549,5.1045,,,
158000,,,,,,,,,,,,,1000,8781.105,77.4038
158500,,,0.2336,0.9378,0.0794,-773.5214,8.7946,0.0272,-0.1561,9.3055,1860.8407,5.2524,,,
159000,,,0.2314,0.9255,0.0772,-776.6691,9.3442,0.0284,-0.1555,7.7797,947.1366,12.282,,,
159000,,,,,,,,,,,,,1000,5974.1687,78.6221
159500,,,0.2322,0.934,0.0748,-773.5626,7.4038,0.0286,-0.1474,10.2339,1350.7981,5.1323,,,
160000,,,0.2266,0.9138,0.0758,-779.0468,7.1948,0.0274,-0.1519,10.4373,1560.8428,7.7099,,,
160000,9148.9418,1000.0,,,,,,,,,,,,,
160000,,,,,,,,,,,,,1000,8550.3962,65.4452
160500,,,0.2346,0.9217,0.0751,-784.395,7.8546,0.0305,-0.1549,7.425,1508.1207,7.1878,,,
161000,,,0.2336,0.9229,0.0781,-785.9304,7.2103,0.0285,-0.1548,9.8641,1168.2462,7.9913,,,
161000,,,,,,,,,,,,,1000,8917.1321,76.3703
161500,,,0.2369,0.925,0.0785,-785.9366,11.9164,0.0294,-0.1571,8.8314,999.8897,15.8795,,,
162000,,,0.2396,0.9286,0.0784,-793.3018,11.901,0.0311,-0.1598,8.4692,817.4861,10.6369,,,
162000,,,,,,,,,,,,,1000,8795.4755,78.0127
162500,,,0.2288,0.9189,0.0749,-792.2894,9.0363,0.0282,-0.1516,9.2939,783.0835,9.6574,,,
163000,,,0.2247,0.9084,0.0734,-799.1862,8.8266,0.0268,-0.1509,11.2956,2129.4065,6.5381,,,
163000,,,,,,,,,,,,,1000,8882.3503,77.8538
163500,,,0.2283,0.9095,0.0761,-796.8986,6.3306,0.0281,-0.1507,9.9289,1226.7361,6.9177,,,
164000,,,0.2292,0.9039,0.075,-803.6844,8.5743,0.0281,-0.1514,10.3463,1523.103,7.9687,,,
164000,,,,,,,,,,,,,1000,8598.1331,79.0336
164500,,,0.2308,0.9183,0.0782,-799.7012,6.608,0.0276,-0.1537,12.8979,2297.3748,9.1966,,,
165000,,,0.2342,0.9201,0.0798,-803.963,9.44,0.0289,-0.1613,10.1975,1570.563,8.8886,,,
165000,9352.5681,1000.0,,,,,,,,,,,,,
165000,,,,,,,,,,,,,1000,8800.6884,65.4769
165500,,,0.2306,0.9084,0.0766,-804.8444,7.6998,0.0284,-0.1503,8.875,959.1242,8.3364,,,
166000,,,0.2316,0.913,0.0764,-807.4121,6.3401,0.0286,-0.1518,11.3688,807.1122,5.7771,,,
166000,,,,,,,,,,,,,1000,9044.1076,75.7532
166500,,,0.2287,0.922,0.0761,-812.6096,9.2729,0.0274,-0.1503,8.3313,1136.4298,4.9759,,,
167000,,,0.2289,0.9142,0.0761,-811.9828,6.7912,0.0274,-0.153,10.0307,2064.8772,7.1132,,,
167000,,,,,,,,,,,,,1000,8640.1633,79.1729
167500,,,0.231,0.9203,0.0769,-816.1832,5.8876,0.0291,-0.1535,10.0992,1380.7767,6.3687,,,
168000,,,0.2336,0.9146,0.0784,-815.8311,5.3734,0.0288,-0.157,8.5844,1080.7192,7.3643,,,
168000,,,,,,,,,,,,,1000,9123.1282,80.1165
168500,,,0.2258,0.9138,0.0762,-822.5399,8.1837,0.0263,-0.1546,9.9327,1935.3494,6.6916,,,
169000,,,0.2267,0.9053,0.0749,-818.5263,8.556,0.0285,-0.1484,8.1395,973.4217,9.2523,,,
169000,,,,,,,,,,,,,1000,9370.7317,78.2877
169500,,,0.224,0.9218,0.0757,-824.5648,5.8135,0.0263,-0.1507,9.8834,2241.2166,5.535,,,
170000,,,0.2311,0.9071,0.0762,-824.8792,7.0939,0.0303,-0.1549,8.1922,1234.4131,7.6985,,,
170000,9245.2052,1000.0,,,,,,,,,,,,,
170000,,,,,,,,,,,,,1000,8882.0966,65.7586
170500,,,0.2202,0.9096,0.0727,-828.8099,11.7839,0.0257,-0.1442,9.6068,1494.4871,11.2541,,,
171000,,,0.2202,0.8982,0.074,-829.1251,6.9957,0.0261,-0.1454,9.8489,865.7945,7.3478,,,
171000,,,,,,,,,,,,,1000,8803.7472,76.7032
171500,,,0.2213,0.8959,0.074,-832.9445,6.3431,0.0256,-0.1502,8.5594,1670.5856,5.6346,,,
172000,,,0.225,0.9043,0.0749,-835.9459,7.6427,0.0274,-0.1517,7.6641,923.9512,5.6553,,,
172000,,,,,,,,,,,,,1000,8975.1882,77.5947
172500,,,0.2298,0.9063,0.0781,-836.358,6.5974,0.0271,-0.1534,9.9204,1015.5544,12.5262,,,
173000,,,0.2182,0.9082,0.0757,-838.8464,8.8849,0.024,-0.1497,9.0059,1290.2557,6.5496,,,
173000,,,,,,,,,,,,,1000,9080.3221,77.7285
173500,,,0.2292,0.9117,0.0774,-838.6721,6.7888,0.0285,-0.1529,9.633,1928.9037,6.4196,,,
174000,,,0.2355,0.911,0.08,-842.7925,8.4968,0.03,-0.1567,7.6928,844.3438,9.5901,,,
174000,,,,,,,,,,,,,1000,9227.8286,79.9298
174500,,,0.2219,0.8978,0.0746,-845.1269,8.6301,0.0264,-0.1484,9.2033,2036.2594,5.1549,,,
175000,,,0.2214,0.9027,0.075,-849.9127,8.9022,0.0269,-0.1523,8.5862,941.8312,5.3378,,,
175000,9712.0976,1000.0,,,,,,,,,,,,,
175000,,,,,,,,,,,,,1000,9119.9483,67.0999
175500,,,0.2144,0.8924,0.0726,-854.6306,11.8864,0.0241,-0.1466,7.3683,1198.4441,8.3423,,,
176000,,,0.2268,0.8896,0.075,-852.9489,11.9488,0.0285,-0.1491,7.9084,1447.1316,6.3796,,,
176000,,,,,,,,,,,,,1000,9002.4745,78.8293
176500,,,0.226,0.9198,0.0774,-853.0848,7.6803,0.0275,-0.1508,9.3483,1587.7983,7.7691,,,
177000,,,0.229,0.9,0.0763,-854.8307,5.2199,0.0292,-0.1538,9.0282,1620.0861,6.9018,,,
177000,,,,,,,,,,,,,1000,9257.0844,80.5338
177500,,,0.224,0.9059,0.0752,-857.89,6.0406,0.0267,-0.1509,7.188,572.9639,4.8753,,,
178000,,,0.2213,0.8967,0.0744,-862.0399,4.8256,0.0264,-0.1462,10.3438,2321.02,4.9717,,,
178000,,,,,,,,,,,,,1000,9229.5174,80.5706
178500,,,0.2222,0.892,0.0735,-860.3083,8.0339,0.0279,-0.1503,9.8574,2300.2463,6.4498,,,
179000,,,0.2147,0.8896,0.0744,-866.1058,5.2689,0.0238,-0.1475,9.7691,2374.0586,5.2322,,,
179000,,,,,,,,,,,,,1000,9189.1744,79.1576
179500,,,0.2199,0.8898,0.0727,-863.4432,12.2293,0.0262,-0.146,10.7111,1927.1517,6.935,,,
180000,,,0.2206,0.8906,0.0753,-867.537,12.4488,0.0251,-0.1513,6.5122,988.8256,10.848,,,
180000,9770.5207,1000.0,,,,,,,,,,,,,
