env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
94500,,,1.11,0.8557,0.1095,-207.8373,12.8172,0.4682,7.5394,184.9159,2.1746,,,
95000,,,1.0995,0.8525,0.1083,-204.0158,10.4556,0.4549,5.1872,42.7894,2.1397,,,
95000,3804.9328,1000.0,,,,,,,,,,,,
95000,,,,,,,,,,,,1000,3513.2642,77.3095
95500,,,1.1019,0.8561,0.1086,-211.5203,17.381,0.4589,6.6446,133.1053,2.5645,,,
96000,,,1.1194,0.8532,0.1091,-215.9881,10.7924,0.4806,6.7096,60.2892,2.248,,,
96000,,,,,,,,,,,,1000,3496.9237,92.767
96500,,,1.1197,0.8432,0.1112,-213.8136,16.0498,0.5055,6.1309,68.9297,2.3901,,,
97000,,,1.1193,0.8486,0.1105,-215.1983,10.6823,0.4908,6.0659,29.5818,2.4605,,,
97000,,,,,,,,,,,,1000,3580.8591,94.5715
97500,,,1.1173,0.8587,0.1093,-217.6415,10.6958,0.4776,8.4801,72.5574,1.8039,,,
98000,,,1.117,0.8632,0.1115,-221.3079,12.4657,0.4673,6.4499,84.7146,1.7232,,,
