env_steps,return,length,alm_loss,model_grad_norm,aux_loss,wass_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
113500,,,-370.7742,6.2932,0.0023,-0.0374,5.4522,351.3227,7.1986,,,
114000,,,-375.5012,6.0668,0.0032,-0.0488,4.4849,233.3071,7.6585,,,
114000,,,,,,,,,,1000,5242.7583,11.9395
114500,,,-373.3602,7.1621,0.0044,-0.0565,3.874,241.8097,7.3382,,,
115000,,,-375.5298,7.7901,0.003,-0.0459,4.7599,450.9054,9.28,,,
115000,5645.3945,1000.0,,,,,,,,,,
115000,,,,,,,,,,1000,5397.7164,11.105
115500,,,-381.9198,3.42,0.0023,-0.0374,4.6593,92.7963,8.5288,,,
116000,,,-391.5332,4.31,0.0026,-0.0429,4.106,286.6685,9.4699,,,
116000,,,,,,,,,,1000,5376.5792,12.1026
116500,,,-382.681,5.1788,0.0025,-0.0395,4.3242,244.8965,9.4703,,,
117000,,,-378.5073,4.8305,0.0038,-0.0528,4.4091,344.7597,5.9661,,,
117000,,,,,,,,,,1000,5269.6336,11.9211
117500,,,-391.5207,4.1155,0.0024,-0.0393,4.4741,284.9944,5.7883,,,
118000,,,-399.3358,3.9377,0.0028,-0.0424,4.8995,414.7208,6.5041,,,
118000,,,,,,,,,,1000,5396.2138,12.1393
118500,,,-397.7097,4.032,0.0032,-0.0441,4.1355,327.3668,5.9528,,,
119000,,,-397.2387,5.4558,0.003,-0.0423,3.8046,125.0076,6.6673,,,
119000,,,,,,,,,,1000,5560.916,12.1151
119500,,,-399.8179,7.5237,0.0023,-0.0384,4.3264,251.7319,7.5908,,,
120000,,,-406.0609,6.9873,0.0032,-0.0468,5.5545,684.312,10.2931,,,
120000,5779.4301,1000.0,,,,,,,,,,
120000,,,,,,,,,,1000,5279.5551,11.6838
120500,,,-409.0638,3.5713,0.0025,-0.0403,3.73,146.6108,4.5858,,,
121000,,,-412.5355,5.3738,0.0024,-0.0391,4.3388,448.3411,9.7646,,,
121000,,,,,,,,,,1000,5204.1801,12.198
121500,,,-404.1017,7.1832,0.0031,-0.0415,4.7889,402.5224,10.8469,,,
122000,,,-412.473,4.437,0.0026,-0.0407,4.7688,300.6888,6.908,,,
122000,,,,,,,,,,1000,5424.5027,11.9297
122500,,,-412.9564,4.3887,0.0029,-0.0427,4.2562,218.8715,6.7025,,,
123000,,,-415.672,6.0209,0.0025,-0.0391,3.9941,297.6049,7.2592,,,
123000,,,,,,,,,,1000,5518.278,12.3395
123500,,,-417.3869,5.8724,0.002,-0.0345,4.1923,359.7765,6.1065,,,
124000,,,-423.8065,4.943,0.0027,-0.0433,4.349,200.2927,7.5745,,,
124000,,,,,,,,,,1000,5470.6963,12.1145
124500,,,-421.7975,4.0154,0.0039,-0.0543,4.0939,267.0097,2.9346,,,
125000,,,-432.1506,4.7075,0.0029,-0.046,4.5365,370.096,5.8348,,,
125000,5727.6034,1000.0,,,,,,,,,,
125000,,,,,,,,,,1000,5460.283,11.0857
125500,,,-423.03,7.7684,0.0024,-0.0382,4.8129,211.1179,11.5501,,,
126000,,,-435.3967,3.2799,0.0026,-0.0392,4.5186,251.1971,3.9518,,,
126000,,,,,,,,,,1000,5492.218,11.9111
126500,,,-434.265,5.6703,0.0024,-0.0374,4.84,254.8556,11.7612,,,
127000,,,-443.2733,6.5426,0.0026,-0.0402,4.611,317.3973,9.7907,,,
127000,,,,,,,,,,1000,5433.1977,11.9653
127500,,,-440.2086,6.3815,0.0038,-0.0519,4.3559,228.3278,11.683,,,
128000,,,-444.9565,4.7492,0.0029,-0.0447,3.9887,143.9874,8.1854,,,
128000,,,,,,,,,,1000,5436.8622,11.8973
128500,,,-443.5542,3.9684,0.0032,-0.0437,4.5522,245.1896,5.5012,,,
129000,,,-449.5362,7.9962,0.0022,-0.0354,4.4324,337.0158,9.672,,,
129000,,,,,,,,,,1000,5646.4798,11.8865
129500,,,-449.936,7.5502,0.0027,-0.0418,4.8403,174.1626,12.3192,,,
130000,,,-461.366,4.462,0.0025,-0.0393,4.4811,232.385,8.8303,,,
130000,5857.1112,1000.0,,,,,,,,,,
130000,,,,,,,,,,1000,5441.0588,11.0976
130500,,,-457.9548,5.041,0.0028,-0.041,4.5135,301.7661,7.5896,,,
131000,,,-461.9957,6.3067,0.0025,-0.0388,5.2188,485.4105,8.8576,,,
131000,,,,,,,,,,1000,5601.2314,11.7205
131500,,,-456.2812,4.7938,0.0023,-0.0385,4.3169,208.3931,8.2162,,,
132000,,,-462.6351,4.8303,0.0031,-0.0446,4.7605,297.0114,6.4989,,,
132000,,,,,,,,,,1000,5481.6863,11.9194
132500,,,-469.5729,5.8264,0.0023,-0.0387,5.4347,427.2693,6.3462,,,
133000,,,-464.7506,5.8682,0.0026,-0.0395,5.1789,316.2559,8.7312,,,
133000,,,,,,,,,,1000,5566.8524,11.9456
133500,,,-466.4571,4.5531,0.0024,-0.0374,5.5707,496.4691,5.763,,,
134000,,,-470.4489,5.7558,0.0023,-0.0354,5.4433,379.168,8.61,,,
134000,,,,,,,,,,1000,5649.8602,11.8308
134500,,,-475.401,5.3252,0.0023,-0.0402,4.5369,270.8463,6.1123,,,
135000,,,-477.6604,6.8364,0.0023,-0.039,5.8019,542.3745,10.8136,,,
135000,5662.7406,1000.0,,,,,,,,,,
135000,,,,,,,,,,1000,5621.1474,10.936
135500,,,-480.6476,5.7197,0.0026,-0.0415,4.5794,304.4865,6.0523,,,
136000,,,-480.5395,9.2703,0.0024,-0.0378,5.2647,282.1567,12.6744,,,
136000,,,,,,,,,,1000,5501.495,11.9895
136500,,,-482.2285,6.5862,0.0024,-0.0365,4.4122,183.5482,13.4033,,,
137000,,,-486.7665,6.5585,0.0028,-0.0418,4.4094,267.2191,11.2601,,,
137000,,,,,,,,,,1000,5663.0817,12.2487
137500,,,-488.0119,6.3297,0.0028,-0.0411,4.996,612.53,11.4819,,,
138000,,,-490.9787,3.9613,0.0025,-0.0389,4.595,304.7043,6.9788,,,
138000,,,,,,,,,,1000,5701.2011,12.1982
138500,,,-491.1304,7.0681,0.0024,-0.0375,4.8625,455.9271,5.4731,,,
139000,,,-497.1385,5.7388,0.0025,-0.04,4.9429,197.0413,11.5124,,,
139000,,,,,,,,,,1000,5580.929,12.113
139500,,,-492.8791,7.871,0.0027,-0.0413,4.7931,404.2932,13.8214,,,
140000,,,-493.3675,5.1059,0.0024,-0.0367,4.2714,399.129,4.9579,,,
140000,5823.803,1000.0,,,,,,,,,,
140000,,,,,,,,,,1000,5590.1474,11.0258
140500,,,-497.1763,3.257,0.0026,-0.0406,5.2415,500.0497,8.4776,,,
141000,,,-498.1191,4.2065,0.0026,-0.0397,4.6885,467.9236,5.3291,,,
141000,,,,,,,,,,1000,5605.8578,11.7959
141500,,,-500.1732,5.3596,0.0025,-0.0398,5.0117,325.0718,6.8394,,,
142000,,,-500.435,6.0004,0.0025,-0.0407,4.5961,382.2422,8.4629,,,
142000,,,,,,,,,,1000,5648.1751,11.6225
142500,,,-503.2672,6.1022,0.0028,-0.0429,5.3458,354.4244,11.0217,,,
143000,,,-503.8513,4.706,0.0023,-0.0376,4.9607,357.998,6.3093,,,
143000,,,,,,,,,,1000,5668.3541,11.9271
143500,,,-505.4144,5.4933,0.0021,-0.0354,4.49,163.6727,5.5606,,,
144000,,,-509.5204,7.6754,0.0026,-0.0381,4.5198,362.993,9.9739,,,
144000,,,,,,,,,,1000,5818.0675,11.7877
144500,,,-511.0122,6.1751,0.0024,-0.0386,5.821,653.9843,13.714,,,
145000,,,-512.7831,5.3606,0.0022,-0.034,3.4984,332.5741,10.2677,,,
145000,5771.1858,1000.0,,,,,,,,,,
145000,,,,,,,,,,1000,5562.0116,11.2459
145500,,,-514.5496,4.8747,0.002,-0.0348,3.9906,241.9898,9.6955,,,
146000,,,-516.2001,5.6139,0.002,-0.0345,4.7962,347.5547,5.3629,,,
146000,,,,,,,,,,1000,5635.101,11.8902
146500,,,-515.4642,8.5182,0.0021,-0.0361,4.8733,525.008,21.1759,,,
147000,,,-519.2744,4.4943,0.0022,-0.0348,4.9676,357.668,10.7906,,,
147000,,,,,,,,,,1000,5664.3442,12.6007
147500,,,-519.0467,5.5302,0.0026,-0.0425,4.4502,516.41,12.3394,,,
148000,,,-519.7822,3.6553,0.0027,-0.0409,3.7617,201.7936,8.9073,,,
148000,,,,,,,,,,1000,5892.6782,12.2558
148500,,,-524.0121,6.3859,0.0026,-0.04,4.8196,413.5042,15.5245,,,
149000,,,-526.2667,5.4163,0.0026,-0.0365,5.6859,184.5348,8.3169,,,
149000,,,,,,,,,,1000,5752.0119,12.3865
149500,,,-525.9857,5.7349,0.0026,-0.0405,5.0287,404.8811,7.4234,,,
150000,,,-527.7462,4.2613,0.002,-0.035,5.0944,508.2722,5.9547,,,
150000,5827.6802,1000.0,,,,,,,,,,
150000,,,,,,,,,,1000,5784.9879,11.1142
150500,,,-528.0264,3.5477,0.0027,-0.0406,4.6272,272.1362,5.9676,,,
151000,,,-530.7045,5.8058,0.0022,-0.0373,4.4132,559.3685,12.3071,,,
151000,,,,,,,,,,1000,5921.216,12.2957
151500,,,-529.8248,4.0912,0.0026,-0.0408,4.4455,323.6677,8.7132,,,
152000,,,-529.8653,6.5153,0.0022,-0.037,4.6007,405.5205,8.2986,,,
152000,,,,,,,,,,1000,5716.6075,11.8716
152500,,,-532.9654,5.5968,0.0024,-0.0358,4.7341,114.9175,7.7509,,,
153000,,,-534.1025,9.7454,0.0021,-0.0358,4.1749,327.6762,17.4919,,,
153000,,,,,,,,,,1000,5888.1288,11.8871
153500,,,-535.4634,5.0629,0.0016,-0.0318,4.3609,533.0849,9.4799,,,
154000,,,-535.5757,4.7555,0.0023,-0.0386,4.128,315.8461,9.0668,,,
154000,,,,,,,,,,1000,5024.2444,11.9799
154500,,,-538.9361,8.4581,0.0031,-0.0411,4.4981,379.4831,12.0274,,,
155000,,,-536.7578,5.6896,0.0023,-0.0355,4.4752,279.6453,14.7085,,,
155000,6059.9554,1000.0,,,,,,,,,,
155000,,,,,,,,,,1000,5738.3813,11.0927
155500,,,-537.9932,13.3439,0.003,-0.0461,4.4244,323.7625,18.1019,,,
156000,,,-539.4101,6.3644,0.0022,-0.035,4.6518,295.9831,7.1854,,,
156000,,,,,,,,,,1000,5790.8519,11.804
156500,,,-539.7667,5.5456,0.0018,-0.0322,4.917,477.4454,10.3263,,,
157000,,,-539.4454,5.5948,0.0017,-0.0306,5.373,559.817,10.1134,,,
157000,,,,,,,,,,1000,5849.7372,11.8307
157500,,,-543.2231,4.4697,0.0022,-0.0371,4.0803,285.5613,3.7863,,,
158000,,,-543.3297,8.2165,0.0019,-0.0333,4.8433,388.381,16.793,,,
158000,,,,,,,,,,1000,5765.4913,11.7715
158500,,,-543.5985,6.6383,0.002,-0.0307,4.9845,609.7471,10.5425,,,
159000,,,-544.2648,3.7081,0.0024,-0.0383,4.8262,593.9643,5.5902,,,
159000,,,,,,,,,,1000,5882.9802,11.7914
159500,,,-543.9179,8.477,0.0025,-0.0378,5.3877,572.1321,8.5423,,,
160000,,,-546.8363,6.342,0.0021,-0.0361,3.8788,355.2031,13.9503,,,
160000,6071.6759,1000.0,,,,,,,,,,
160000,,,,,,,,,,1000,5928.0359,11.245
160500,,,-548.592,3.2462,0.0021,-0.0354,4.8992,225.4409,6.3184,,,
161000,,,-549.3188,6.1223,0.002,-0.0337,4.1289,344.7338,14.5852,,,
161000,,,,,,,,,,1000,5827.9896,12.0287
161500,,,-549.2071,12.4343,0.0022,-0.0348,5.0969,502.6333,14.4045,,,
162000,,,-552.8895,2.7732,0.002,-0.0348,5.5978,674.0521,6.0228,,,
162000,,,,,,,,,,1000,5930.1562,11.7006
162500,,,-552.4999,4.9426,0.0021,-0.0338,5.1059,481.2191,4.7295,,,
163000,,,-553.9807,6.4461,0.0015,-0.0292,3.6254,478.5981,9.4553,,,
163000,,,,,,,,,,1000,5813.0815,11.9188
163500,,,-553.631,10.4749,0.002,-0.0345,5.2125,572.1996,15.4323,,,
164000,,,-556.091,9.2652,0.0022,-0.0391,4.2737,319.8836,14.8834,,,
164000,,,,,,,,,,1000,5817.7245,12.165
164500,,,-553.8618,9.1025,0.0018,-0.033,5.2753,376.3644,11.8437,,,
165000,,,-557.4481,3.7048,0.0018,-0.0337,4.571,441.3278,10.5986,,,
165000,6207.3001,1000.0,,,,,,,,,,
165000,,,,,,,,,,1000,5856.0008,11.2316
165500,,,-556.6478,4.4535,0.0022,-0.0373,6.0979,756.8224,8.2296,,,
166000,,,-557.088,4.6414,0.0023,-0.0348,4.1214,514.3968,6.0792,,,
166000,,,,,,,,,,1000,5872.9081,11.9385
166500,,,-558.9678,5.3731,0.0023,-0.0356,4.828,274.0812,5.4214,,,
167000,,,-558.4777,3.1583,0.0024,-0.039,4.5167,427.142,5.3545,,,
167000,,,,,,,,,,1000,5869.2306,11.8107
167500,,,-561.3905,2.9543,0.002,-0.0314,4.3226,349.9005,4.6595,,,
168000,,,-561.0596,3.5898,0.0021,-0.0309,5.2458,623.384,6.3422,,,
168000,,,,,,,,,,1000,5987.1672,12.3225
168500,,,-564.7787,5.7324,0.0023,-0.0373,4.5802,222.0968,6.9982,,,
169000,,,-562.8312,6.4135,0.0023,-0.0347,5.1339,433.6791,12.5553,,,
169000,,,,,,,,,,1000,5756.4199,11.8616
169500,,,-562.8317,6.366,0.0018,-0.0329,4.1576,254.4836,9.0047,,,
170000,,,-565.9235,4.1962,0.0016,-0.0301,4.6298,418.7316,8.4398,,,
170000,5927.9539,1000.0,,,,,,,,,,
170000,,,,,,,,,,1000,5998.2508,11.6288
170500,,,-564.2673,6.7195,0.0022,-0.036,6.2982,518.2442,10.905,,,
171000,,,-566.227,4.7419,0.002,-0.0331,3.9348,327.4416,5.187,,,
171000,,,,,,,,,,1000,5933.3293,11.9594
171500,,,-567.0191,4.9914,0.0017,-0.0311,4.9549,406.277,6.5003,,,
172000,,,-569.5187,4.2429,0.0023,-0.0377,4.609,419.1426,3.4705,,,
172000,,,,,,,,,,1000,5949.601,12.4542
172500,,,-567.8136,2.8377,0.0021,-0.033,4.4419,432.0284,2.9419,,,
173000,,,-570.0222,5.9182,0.0023,-0.0357,4.5485,401.2718,6.9978,,,
173000,,,,,,,,,,1000,5751.9205,12.0628
173500,,,-570.3679,4.7622,0.0039,-0.0528,5.5885,282.6942,9.5773,,,
174000,,,-572.0547,6.6112,0.0025,-0.038,3.8807,265.8346,10.0497,,,
174000,,,,,,,,,,1000,5917.6062,11.69
174500,,,-572.0853,6.6045,0.0023,-0.0367,3.8916,362.8612,7.3525,,,
175000,,,-573.0497,3.4843,0.002,-0.038,5.3222,628.5834,6.3859,,,
175000,6049.381,1000.0,,,,,,,,,,
175000,,,,,,,,,,1000,6063.515,11.2408
175500,,,-575.8737,7.9149,0.0021,-0.0353,4.0743,423.0113,12.3494,,,
176000,,,-576.1128,4.16,0.002,-0.0329,3.9953,443.6517,6.274,,,
176000,,,,,,,,,,1000,5984.5477,11.9363
176500,,,-575.4325,14.5783,0.0026,-0.0378,5.0187,584.7365,16.0134,,,
177000,,,-577.6531,6.3266,0.0022,-0.0328,5.5969,867.6781,7.8416,,,
177000,,,,,,,,,,1000,6098.8956,11.9606
177500,,,-577.7307,5.6115,0.0021,-0.0346,3.6312,608.1304,5.5818,,,
178000,,,-577.7786,7.1173,0.0021,-0.0348,5.4244,331.7933,7.5067,,,
178000,,,,,,,,,,1000,5978.904,11.886
178500,,,-580.2006,7.1923,0.0022,-0.0377,3.7162,246.8787,7.7289,,,
179000,,,-581.5982,5.1396,0.0023,-0.0359,5.728,634.1248,8.9612,,,
179000,,,,,,,,,,1000,5966.3619,12.0052
179500,,,-579.605,7.6474,0.0019,-0.0339,5.4944,309.6445,6.3593,,,
180000,,,-580.6068,4.4725,0.0017,-0.0298,5.6413,439.1011,8.9402,,,
180000,6429.9794,1000.0,,,,,,,,,,
180000,,,,,,,,,,1000,6034.5224,11.289
180500,,,-582.9569,4.7816,0.0023,-0.0348,3.4788,328.1255,3.1172,,,
181000,,,-583.8222,6.2392,0.0021,-0.0334,4.4641,730.093,9.5055,,,
181000,,,,,,,,,,1000,5929.4617,11.9452
181500,,,-584.0845,8.5699,0.0027,-0.0391,4.3608,315.6055,13.2622,,,
182000,,,-584.6005,5.9481,0.002,-0.0353,4.1483,289.6985,6.0477,,,
182000,,,,,,,,,,1000,5969.3935,12.4659
182500,,,-585.2978,3.3339,0.0024,-0.0351,6.0185,779.7059,7.8856,,,
183000,,,-586.226,3.4739,0.0019,-0.0324,3.6544,469.683,3.913,,,
183000,,,,,,,,,,1000,6257.3871,11.7025
183500,,,-587.3385,8.7095,0.0019,-0.0326,4.6173,485.3156,4.7183,,,
184000,,,-586.8568,6.9348,0.0021,-0.0326,4.9163,548.6648,9.1347,,,
184000,,,,,,,,,,1000,6119.5985,11.8642
184500,,,-588.0079,5.7713,0.0023,-0.0352,4.1066,237.6021,5.2732,,,
185000,,,-588.6877,5.4948,0.0019,-0.0306,4.6411,451.6689,6.839,,,
185000,6409.7871,1000.0,,,,,,,,,,
185000,,,,,,,,,,1000,6078.4654,11.2915
185500,,,-588.7116,9.5996,0.0027,-0.0349,4.6735,185.7629,9.8182,,,
186000,,,-589.1498,5.1902,0.0019,-0.035,4.3151,259.5393,6.6764,,,
186000,,,,,,,,,,1000,6009.7612,12.1907
186500,,,-590.4468,6.046,0.0019,-0.0335,3.6922,250.6792,8.9522,,,
187000,,,-591.6107,4.8713,0.0019,-0.0314,4.9807,482.7681,8.9599,,,
187000,,,,,,,,,,1000,5985.6063,11.8137
187500,,,-591.6837,4.2563,0.0021,-0.0334,3.9669,142.4074,3.253,,,
188000,,,-591.4786,3.5102,0.0023,-0.0363,3.3501,276.7315,5.5825,,,
188000,,,,,,,,,,1000,5921.7996,11.6631
188500,,,-592.861,6.354,0.0022,-0.0354,4.2807,346.0779,8.9962,,,
189000,,,-595.1376,5.6781,0.0017,-0.0296,6.9926,1075.6239,7.3056,,,
189000,,,,,,,,,,1000,6128.8349,12.3203
189500,,,-595.6059,7.364,0.0019,-0.0324,4.597,280.9294,13.0917,,,
190000,,,-594.7407,3.9306,0.002,-0.0332,4.7415,281.8658,5.06,,,
190000,6360.0618,1000.0,,,,,,,,,,
190000,,,,,,,,,,1000,5784.2301,11.2812
190500,,,-594.9482,9.4316,0.0023,-0.0357,5.2349,662.2075,7.8956,,,
191000,,,-597.9756,4.7629,0.0022,-0.0327,5.2496,506.8306,6.8685,,,
191000,,,,,,,,,,1000,5941.1787,11.9603
191500,,,-597.7669,7.5019,0.0022,-0.0351,4.4223,306.4771,7.9712,,,
192000,,,-598.1135,5.9835,0.0017,-0.0302,4.0808,419.4875,10.7849,,,
192000,,,,,,,,,,1000,6037.7448,12.4211
192500,,,-598.6339,3.5087,0.0021,-0.032,6.1996,529.7235,4.4145,,,
193000,,,-598.7603,6.3227,0.0021,-0.0338,4.1449,487.3929,6.7157,,,
193000,,,,,,,,,,1000,6083.1872,11.9466
193500,,,-599.1148,7.2708,0.0018,-0.0325,4.7658,514.7832,7.2098,,,
194000,,,-600.256,4.4564,0.0023,-0.0352,3.7186,332.563,5.9758,,,
194000,,,,,,,,,,1000,6230.5189,12.5157
194500,,,-602.0363,3.4894,0.0021,-0.0344,5.3402,392.5834,4.968,,,
195000,,,-600.9666,3.9577,0.0023,-0.0336,4.8122,321.138,6.3056,,,
195000,6425.8786,1000.0,,,,,,,,,,
195000,,,,,,,,,,1000,5942.6244,11.2013
195500,,,-601.5225,4.9857,0.0017,-0.0327,5.9771,630.5836,9.1552,,,
196000,,,-601.5927,5.5509,0.002,-0.0313,4.187,354.4985,6.007,,,
196000,,,,,,,,,,1000,6164.9485,12.1387
196500,,,-602.8486,6.1995,0.0026,-0.038,5.2165,219.9701,7.224,,,
197000,,,-605.2714,5.3707,0.0021,-0.0338,4.8305,682.573,6.0741,,,
197000,,,,,,,,,,1000,6046.1621,12.1148
197500,,,-603.3083,12.1951,0.0018,-0.0301,4.7701,264.3923,8.6882,,,
198000,,,-604.2697,7.2755,0.003,-0.0435,4.8191,456.4455,7.3091,,,
198000,,,,,,,,,,1000,6132.664,12.1886
198500,,,-603.6395,5.6187,0.0017,-0.0302,5.1094,571.2709,5.3526,,,
199000,,,-606.4341,6.8824,0.0024,-0.0336,3.9423,414.7334,8.3469,,,
199000,,,,,,,,,,1000,5907.1607,12.0217
199500,,,-606.0187,5.9395,0.0025,-0.0339,4.256,607.3042,7.9132,,,
200000,,,-606.9933,6.2858,0.0022,-0.0334,4.4523,406.3826,9.4159,,,
200000,6550.3722,1000.0,,,,,,,,,,
200000,,,,,,,,,,1000,6163.8527,11.0321
200500,,,-607.9985,7.1409,0.0019,-0.0322,4.7341,457.8026,4.504,,,
201000,,,-607.0605,8.5826,0.002,-0.0323,6.2287,670.9985,7.6415,,,
201000,,,,,,,,,,1000,6195.9594,11.9143
201500,,,-608.4974,7.0553,0.0023,-0.0339,4.1675,250.7058,7.6715,,,
202000,,,-608.7065,5.1571,0.0024,-0.0356,5.0063,627.8337,5.9926,,,
202000,,,,,,,,,,1000,6053.1221,11.8601
202500,,,-610.3663,8.9721,0.0023,-0.0327,4.0207,348.7818,10.5285,,,
203000,,,-609.7049,4.4526,0.0021,-0.0344,4.1796,614.3763,6.7876,,,
203000,,,,,,,,,,1000,6163.8397,12.6278
203500,,,-611.277,5.8208,0.002,-0.0327,4.0524,233.7694,7.7737,,,
204000,,,-611.9009,4.2986,0.0024,-0.036,3.8356,481.5511,5.7505,,,
204000,,,,,,,,,,1000,5906.4953,12.1998
204500,,,-611.9379,7.2519,0.002,-0.0299,4.0593,212.3005,7.2418,,,
205000,,,-612.213,4.6115,0.0019,-0.031,4.3234,316.3222,5.5125,,,
205000,6392.6774,1000.0,,,,,,,,,,
205000,,,,,,,,,,1000,6013.0057,11.6427
205500,,,-611.6835,9.3294,0.002,-0.0312,4.3464,291.0106,8.4613,,,
206000,,,-612.4412,4.1108,0.0021,-0.0346,5.1761,500.7387,5.3146,,,
206000,,,,,,,,,,1000,6003.0736,12.0803
206500,,,-613.3753,8.8081,0.0022,-0.0311,4.8257,501.5491,9.9914,,,
207000,,,-615.0604,10.1788,0.0024,-0.035,5.6153,637.1649,13.7225,,,
207000,,,,,,,,,,1000,5969.6203,12.0833
207500,,,-613.9604,4.5463,0.0016,-0.0291,4.202,532.5811,6.0316,,,
208000,,,-615.1289,5.3671,0.0021,-0.0335,5.6443,345.3317,6.2407,,,
208000,,,,,,,,,,1000,6102.0091,11.8472
208500,,,-616.3781,4.8992,0.0021,-0.0326,3.5753,288.4891,6.4827,,,
209000,,,-616.9044,3.8339,0.0016,-0.0295,4.5719,138.771,5.478,,,
209000,,,,,,,,,,1000,6094.1102,11.812
209500,,,-616.8823,4.4346,0.0026,-0.0404,4.2514,478.7086,5.8132,,,
210000,,,-615.7291,4.7892,0.0022,-0.0328,5.428,419.6012,6.1739,,,
210000,6498.4122,1000.0,,,,,,,,,,
210000,,,,,,,,,,1000,6014.1262,11.1428
210500,,,-615.9409,3.962,0.002,-0.031,4.4493,484.895,3.9397,,,
211000,,,-617.8448,4.0283,0.0025,-0.0379,4.5479,337.3461,6.4083,,,
211000,,,,,,,,,,1000,6121.4041,12.2185
211500,,,-617.4749,4.2958,0.0026,-0.0373,5.6496,682.6746,6.3776,,,
212000,,,-619.0396,5.2906,0.0024,-0.0331,5.2099,328.6243,5.2597,,,
212000,,,,,,,,,,1000,6271.8263,12.7706
212500,,,-618.7071,6.6482,0.0021,-0.0335,5.888,340.6023,8.6858,,,
213000,,,-618.8578,4.785,0.0026,-0.0379,4.4572,423.2646,5.3186,,,
213000,,,,,,,,,,1000,6388.8502,11.8367
213500,,,-620.2499,3.9786,0.0028,-0.0424,3.6431,144.7547,6.9226,,,
214000,,,-619.048,3.0603,0.0026,-0.0383,4.4428,383.8589,4.0977,,,
214000,,,,,,,,,,1000,6304.3728,12.6783
214500,,,-619.2676,3.6075,0.002,-0.0336,5.6408,759.6617,5.2824,,,
215000,,,-620.6667,5.5431,0.0022,-0.0377,3.7772,422.6712,6.4217,,,
215000,6593.5788,1000.0,,,,,,,,,,
215000,,,,,,,,,,1000,6193.3358,11.5192
215500,,,-621.4266,4.9783,0.0018,-0.03,4.8697,362.1983,8.3869,,,
216000,,,-621.8151,5.9884,0.0022,-0.0363,5.3283,518.4853,6.0919,,,
216000,,,,,,,,,,1000,6120.6387,12.624
216500,,,-622.187,4.4201,0.0018,-0.0321,3.9921,307.0985,6.3932,,,
217000,,,-623.565,4.6827,0.0018,-0.0334,3.7625,356.049,6.453,,,
217000,,,,,,,,,,1000,6204.0594,12.375
217500,,,-622.9785,4.6368,0.0022,-0.0349,5.6076,197.4946,7.2229,,,
218000,,,-622.1541,4.4356,0.0022,-0.0342,3.7866,197.5848,4.3777,,,
218000,,,,,,,,,,1000,5990.5999,11.7312
218500,,,-622.6796,5.1053,0.002,-0.0348,4.1013,294.8661,4.4573,,,
219000,,,-622.4247,4.7757,0.0022,-0.0344,3.8026,347.9927,5.5786,,,
219000,,,,,,,,,,1000,6157.5089,12.3255
219500,,,-624.3579,3.3068,0.0022,-0.0353,5.0009,374.0103,6.7677,,,
220000,,,-624.7979,4.8375,0.0021,-0.036,4.2882,407.6691,5.1005,,,
220000,6566.1105,1000.0,,,,,,,,,,
220000,,,,,,,,,,1000,6194.8292,11.7707
220500,,,-625.6559,5.4793,0.0025,-0.0347,4.0235,318.0989,4.5638,,,
221000,,,-625.6507,4.3821,0.0021,-0.0364,4.8023,521.0355,6.2921,,,
221000,,,,,,,,,,1000,6214.4153,11.9099
221500,,,-623.767,4.7961,0.0019,-0.0304,4.7066,447.066,8.0899,,,
222000,,,-625.6812,5.1906,0.0018,-0.0317,3.0359,177.6757,7.6166,,,
222000,,,,,,,,,,1000,6080.8054,11.7558
222500,,,-625.327,5.555,0.0018,-0.0294,4.0599,264.4851,8.1643,,,
223000,,,-626.212,8.129,0.002,-0.0358,4.4583,305.4398,5.7617,,,
223000,,,,,,,,,,1000,6320.5995,11.9272
223500,,,-626.36,3.8215,0.002,-0.0329,4.3514,304.9917,7.4964,,,
224000,,,-626.5589,4.5464,0.0021,-0.0327,4.8326,502.452,4.9916,,,
224000,,,,,,,,,,1000,6372.6547,12.352
224500,,,-626.7307,4.2818,0.0019,-0.0312,4.5454,314.9291,5.1228,,,
225000,,,-627.6113,7.6904,0.0023,-0.0338,4.2434,165.0888,10.9646,,,
225000,6647.133,1000.0,,,,,,,,,,
225000,,,,,,,,,,1000,6343.9891,11.9314
225500,,,-627.5319,5.5902,0.0021,-0.033,3.8426,270.3461,11.129,,,
226000,,,-628.5375,3.7198,0.0021,-0.0347,4.9688,312.8134,10.1258,,,
226000,,,,,,,,,,1000,6231.9813,11.7254
226500,,,-629.718,5.6536,0.0018,-0.0301,4.4092,279.6023,5.3753,,,
227000,,,-629.7809,4.7751,0.0021,-0.0355,4.33,168.1802,4.6271,,,
227000,,,,,,,,,,1000,6114.1243,11.7044
227500,,,-630.081,4.3502,0.0024,-0.0353,4.1176,338.4748,4.5615,,,
228000,,,-631.5732,2.3891,0.0025,-0.0343,4.703,361.0207,3.614,,,
228000,,,,,,,,,,1000,6401.1106,12.6964
228500,,,-628.1976,5.6109,0.0022,-0.0318,4.0675,320.7079,5.1048,,,
229000,,,-630.335,5.1511,0.002,-0.0331,3.143,361.8539,4.5124,,,
229000,,,,,,,,,,1000,6479.1345,12.7688
229500,,,-631.3542,4.4821,0.0024,-0.0361,5.3862,654.3204,4.3459,,,
230000,,,-632.9262,3.5671,0.0026,-0.0392,4.4469,295.0065,6.9487,,,
230000,6538.3985,1000.0,,,,,,,,,,
