env_steps,return,length,success,train/return,train/length,train/success,op_loss,critic_loss,FPS
2650000,0.9456,8.7,1.0,0.861,7.4627,0.953,0.2634,0.0009,545.7118
2660000,0.9356,10.3,1.0,0.8362,7.5301,0.9405,0.2631,0.0008,546.8416
2670000,0.9469,8.5,1.0,0.8507,7.6104,0.9482,0.2635,0.0008,549.7472
2680000,0.9575,6.8,1.0,0.8637,7.4129,0.954,0.2634,0.0009,546.8367
2690000,0.9481,8.3,1.0,0.849,7.4738,0.9469,0.2637,0.0008,544.8334
2700000,0.9356,10.3,1.0,0.8776,7.3475,0.9611,0.2636,0.0009,545.79
2710000,0.9706,4.7,1.0,0.8705,7.6982,0.9584,0.2639,0.0009,544.82
2720000,0.9631,5.9,1.0,0.8592,7.6453,0.9526,0.2642,0.0008,547.058
2730000,0.9681,5.1,1.0,0.8588,7.657,0.9525,0.2641,0.0008,547.1383
2740000,0.9587,6.6,1.0,0.8573,7.4349,0.9509,0.2642,0.0008,546.6081
2750000,0.9456,8.7,1.0,0.8768,7.4906,0.961,0.2642,0.0008,548.3311
2760000,0.9631,5.9,1.0,0.8346,7.4683,0.9395,0.2644,0.0008,547.6207
2770000,0.9469,8.5,1.0,0.8646,7.4239,0.9547,0.2644,0.0008,546.1428
2780000,0.9612,6.2,1.0,0.8566,7.5415,0.951,0.2644,0.0008,545.2
2790000,0.9456,8.7,1.0,0.8257,7.4627,0.9351,0.2647,0.0008,546.4544
2800000,0.9394,9.7,1.0,0.8521,7.5415,0.9487,0.2647,0.0009,545.6169
2810000,0.9631,5.9,1.0,0.857,7.5075,0.9512,0.265,0.0009,547.8116
2820000,0.9575,6.8,1.0,0.8662,7.5758,0.9561,0.2652,0.0009,546.3793
2830000,0.9469,8.5,1.0,0.8664,7.5815,0.956,0.2647,0.0008,546.6058
2840000,0.9569,6.9,1.0,0.8478,7.4627,0.9463,0.2652,0.0008,546.8301
2850000,0.9475,8.4,1.0,0.851,7.3801,0.9476,0.2656,0.0008,545.435
2860000,0.9463,8.6,1.0,0.8509,7.5529,0.9479,0.2654,0.0008,546.3994
2870000,0.9669,5.3,1.0,0.8588,7.5758,0.9523,0.2655,0.0009,545.7283
2880000,0.9519,7.7,1.0,0.8457,7.5643,0.9455,0.2653,0.0009,543.6842
2890000,0.955,7.2,1.0,0.8371,7.5529,0.9411,0.2656,0.0008,546.9143
2900000,0.9456,8.7,1.0,0.8467,7.3638,0.9455,0.2656,0.0009,546.0246
2910000,0.9544,7.3,1.0,0.8523,7.6864,0.9493,0.2656,0.0009,546.2211
2920000,0.9488,8.2,1.0,0.8441,7.728,0.9451,0.2658,0.0009,547.3633
2930000,0.9525,7.6,1.0,0.8566,7.485,0.9506,0.2656,0.0009,546.7966
2940000,0.9637,5.8,1.0,0.8437,7.5873,0.9446,0.2661,0.0009,546.5098
2950000,0.9681,5.1,1.0,0.8385,7.764,0.9425,0.2661,0.0009,547.1021
2960000,0.9394,9.7,1.0,0.8414,7.7942,0.9439,0.2661,0.0009,539.127
2970000,0.9625,6.0,1.0,0.8549,7.4794,0.9499,0.266,0.0009,543.1167
2980000,0.9556,7.1,1.0,0.8578,7.4129,0.9511,0.2666,0.0009,544.9041
2990000,0.9519,7.7,1.0,0.864,7.6278,0.955,0.267,0.0009,543.2305
3000000,0.9587,6.6,1.0,0.8581,7.874,0.9528,0.2663,0.0009,548.7083
3010000,0.95,8.0,1.0,0.8412,7.7882,0.9439,0.2664,0.0009,545.6564
3020000,0.9656,5.5,1.0,0.8552,7.7882,0.9509,0.2668,0.0009,548.2438
3030000,0.955,7.2,1.0,0.8596,7.6278,0.9527,0.2667,0.0009,547.6946
3040000,0.9637,5.8,1.0,0.8689,7.8678,0.9583,0.2669,0.0009,547.3934
3050000,0.9756,3.9,1.0,0.8458,7.7882,0.9463,0.2666,0.0009,548.5753
3060000,0.9425,9.2,1.0,0.8455,7.6511,0.9457,0.2668,0.0009,546.7482
3070000,0.9625,6.0,1.0,0.8632,7.77,0.9549,0.2669,0.0009,545.2278
3080000,0.9675,5.2,1.0,0.8475,7.6336,0.9466,0.267,0.0009,547.4546
3090000,0.96,6.4,1.0,0.8432,7.776,0.9448,0.2672,0.0009,547.9623
3100000,0.9563,7.0,1.0,0.8395,7.7942,0.9431,0.267,0.001,547.3204
3110000,0.9506,7.9,1.0,0.8717,7.8309,0.9593,0.2673,0.0008,547.1251
3120000,0.9638,5.8,1.0,0.8492,8.0192,0.9487,0.2672,0.0009,545.0214
3130000,0.9456,8.7,1.0,0.8492,7.8616,0.9481,0.2675,0.0009,549.9839
3140000,0.9506,7.9,1.0,0.8344,7.6923,0.94,0.2674,0.0009,550.3104
3150000,0.9456,8.7,1.0,0.8569,7.5245,0.9511,0.268,0.0009,547.2163
3160000,0.9456,8.7,1.0,0.8618,7.7399,0.9543,0.268,0.0009,545.7969
3170000,0.9569,6.9,1.0,0.8783,7.593,0.962,0.2678,0.0009,545.3502
3180000,0.9488,8.2,1.0,0.8554,7.5358,0.9503,0.2677,0.0009,546.3207
3190000,0.9513,7.8,1.0,0.8382,7.734,0.942,0.268,0.0009,546.1181
3200000,0.9494,8.1,1.0,0.8253,7.6923,0.9354,0.2679,0.0009,545.2165
3210000,0.9519,7.7,1.0,0.8649,8.1433,0.9568,0.268,0.0009,547.8501
3220000,0.9594,6.5,1.0,0.8634,7.7459,0.9551,0.2682,0.0009,548.2867
3230000,0.9537,7.4,1.0,0.845,7.7519,0.9457,0.2682,0.0009,546.1405
3240000,0.9325,10.8,1.0,0.8405,7.8125,0.9437,0.2685,0.0009,546.6689
3250000,0.9437,9.0,1.0,0.8712,7.6394,0.9587,0.2683,0.0009,546.0662
3260000,0.9494,8.1,1.0,0.8621,7.7399,0.9543,0.2686,0.0009,550.9177
3270000,0.95,8.0,1.0,0.8417,7.5529,0.9434,0.2686,0.0009,547.7659
3280000,0.9606,6.3,1.0,0.8679,7.7519,0.9574,0.2683,0.0009,547.9218
3290000,0.9688,5.0,1.0,0.8423,7.6628,0.9441,0.2685,0.0009,547.1335
3300000,0.9525,7.6,1.0,0.8457,7.8802,0.9464,0.2686,0.0009,546.9841
3310000,0.9588,6.6,1.0,0.856,8.0,0.952,0.2687,0.0008,548.3586
3320000,0.9494,8.1,1.0,0.856,7.7399,0.9512,0.2688,0.0009,549.5089
3330000,0.9519,7.7,1.0,0.8518,7.6453,0.9488,0.2688,0.0009,546.333
3340000,0.9656,5.5,1.0,0.8501,7.8186,0.9484,0.2684,0.0009,547.3651
3350000,0.9475,8.4,1.0,0.862,7.7459,0.9543,0.2687,0.0009,547.5826
3360000,0.9556,7.1,1.0,0.8691,7.6628,0.9579,0.269,0.0009,547.6346
3370000,0.9475,8.4,1.0,0.8523,7.5472,0.9487,0.2692,0.0009,547.4737
3380000,0.9594,6.5,1.0,0.8619,8.1037,0.9554,0.2694,0.0009,544.2854
3390000,0.9469,8.5,1.0,0.8686,7.8186,0.9578,0.269,0.0009,544.6699
3400000,0.9431,9.1,1.0,0.8685,7.6278,0.9573,0.2691,0.0009,543.9792
3410000,0.9556,7.1,1.0,0.8517,7.6394,0.9488,0.269,0.0009,548.9007
3420000,0.9513,7.8,1.0,0.8433,7.6046,0.9445,0.2691,0.0009,546.9986
