env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
6500,,,1.0474,0.758,0.3625,-23.9667,6.0104,0.358,-0.3702,1.566,47.5824,1.2534,,,
7000,,,1.0769,0.798,0.3834,-25.7904,6.0842,0.3825,-0.3706,1.5956,23.4615,1.1784,,,
7000,,,,,,,,,,,,,1000,327.6807,43.0919
7500,,,1.0547,0.7788,0.3779,-28.9524,6.456,0.3885,-0.3753,1.7052,24.4392,1.2291,,,
8000,,,1.0569,0.7885,0.3878,-32.5481,5.6582,0.3799,-0.3821,1.7079,20.6968,1.6024,,,
8000,,,,,,,,,,,,,1000,249.8454,46.0349
8500,,,1.064,0.8029,0.3755,-35.1293,5.3143,0.3975,-0.3723,1.8725,24.5211,1.3505,,,
9000,,,1.0609,0.8197,0.3775,-38.3229,5.2922,0.4258,-0.3714,2.1753,52.9614,1.8196,,,
9000,,,,,,,,,,,,,1000,326.1619,42.6593
9500,,,1.0677,0.8308,0.3743,-41.0802,5.2019,0.4277,-0.3684,1.9183,38.9676,1.5886,,,
10000,,,1.056,0.8378,0.3721,-43.837,5.5794,0.4278,-0.3713,1.7986,23.9577,1.7456,,,
10000,737.6935,1000.0,,,,,,,,,,,,,
10000,,,,,,,,,,,,,1000,456.9892,38.6867
10500,,,1.0774,0.8765,0.3703,-46.3078,5.6496,0.4821,-0.3648,2.1567,32.1845,1.5005,,,
11000,,,1.0601,0.8603,0.3767,-49.4299,6.2837,0.4803,-0.3769,2.0733,31.896,1.4354,,,
11000,,,,,,,,,,,,,1000,355.8176,46.7842
11500,,,1.0688,0.8795,0.3774,-50.406,6.0879,0.4715,-0.3851,2.0305,43.2246,1.7885,,,
12000,,,1.0678,0.8709,0.3693,-52.24,5.9479,0.4659,-0.366,1.6644,45.8667,2.3555,,,
12000,,,,,,,,,,,,,1000,195.8958,44.2998
12500,,,1.068,0.8697,0.3833,-53.6361,7.2824,0.4864,-0.3851,1.723,29.8246,2.2197,,,
13000,,,1.0862,0.8674,0.3888,-53.5559,5.4201,0.4804,-0.3827,1.5627,30.9895,2.319,,,
13000,,,,,,,,,,,,,1000,-301.3914,41.4218
13500,,,1.0822,0.8925,0.3981,-54.0662,5.0114,0.5114,-0.4023,1.723,30.5118,1.8656,,,
14000,,,1.0878,0.8683,0.3921,-55.5863,4.9928,0.4547,-0.3827,1.8336,30.856,1.9992,,,
14000,,,,,,,,,,,,,1000,-86.3742,44.7829
14500,,,1.1147,0.8376,0.4053,-55.7956,5.179,0.4548,-0.3879,1.4792,25.9759,2.0697,,,
15000,,,1.0781,0.825,0.4022,-54.1497,5.5649,0.4133,-0.3931,1.4826,32.3786,1.7617,,,
15000,1681.0256,1000.0,,,,,,,,,,,,,
15000,,,,,,,,,,,,,1000,-208.9499,41.1069
15500,,,1.097,0.8199,0.398,-53.6305,5.9667,0.421,-0.4065,1.5069,49.4453,2.1752,,,
16000,,,1.089,0.8452,0.3974,-57.9757,4.9471,0.4608,-0.3995,1.7422,39.6045,2.1313,,,
16000,,,,,,,,,,,,,1000,-211.0478,42.2338
16500,,,1.0844,0.8846,0.393,-60.2248,4.4419,0.481,-0.4181,1.8357,84.7384,2.1115,,,
17000,,,1.1131,0.8949,0.4062,-63.1917,6.9444,0.4854,-0.3956,2.0102,37.2337,2.8116,,,
17000,,,,,,,,,,,,,1000,821.5611,42.1928
17500,,,1.094,0.8617,0.3908,-68.9557,5.5331,0.4923,-0.399,2.0494,47.6296,1.7968,,,
18000,,,1.0957,0.9232,0.3944,-67.5018,7.2047,0.5405,-0.397,2.1643,107.9214,3.1544,,,
18000,,,,,,,,,,,,,1000,631.6295,44.5845
18500,,,1.1037,0.8958,0.401,-69.9959,4.5446,0.4722,-0.4016,1.9185,56.4998,1.4556,,,
19000,,,1.0928,0.9307,0.3981,-71.3327,5.2047,0.5617,-0.4123,2.2945,91.4904,1.6044,,,
19000,,,,,,,,,,,,,1000,866.5357,43.9913
19500,,,1.103,0.8892,0.3998,-73.7518,5.2476,0.5303,-0.396,1.9937,98.9837,1.9246,,,
20000,,,1.122,0.9034,0.4127,-72.5082,5.2518,0.4954,-0.4086,1.6723,89.2139,2.6283,,,
20000,1998.8974,1000.0,,,,,,,,,,,,,
20000,,,,,,,,,,,,,1000,-41.4011,38.6383
20500,,,1.1134,0.9667,0.4094,-76.2504,5.318,0.6257,-0.4199,1.788,64.863,1.6978,,,
21000,,,1.12,0.9828,0.4159,-78.9252,5.4697,0.6544,-0.4069,1.895,69.6204,2.9398,,,
21000,,,,,,,,,,,,,1000,821.5539,42.1535
21500,,,1.1176,0.9568,0.4125,-81.3336,5.3194,0.5642,-0.4152,1.9544,65.3902,2.5314,,,
22000,,,1.1411,0.9529,0.4375,-76.8307,4.0771,0.5919,-0.4408,1.7971,59.3681,1.6161,,,
22000,,,,,,,,,,,,,1000,430.7895,45.9205
22500,,,1.145,0.9808,0.4221,-85.4805,5.3501,0.5796,-0.4131,1.7889,91.6216,2.7655,,,
23000,,,1.1431,0.9072,0.4263,-81.228,5.757,0.4855,-0.4146,2.1228,65.2426,2.0016,,,
23000,,,,,,,,,,,,,1000,1006.2434,44.2774
23500,,,1.1221,0.9296,0.4213,-88.9094,6.0821,0.5457,-0.4278,1.6704,37.0318,2.4027,,,
24000,,,1.1276,0.9991,0.4194,-87.9597,4.1652,0.6363,-0.4264,1.8388,36.7068,1.9484,,,
24000,,,,,,,,,,,,,1000,707.039,41.878
24500,,,1.1376,0.9982,0.4283,-87.2955,4.3438,0.637,-0.4352,1.5374,44.9119,3.177,,,
25000,,,1.1309,1.0203,0.4241,-91.4821,4.1584,0.6514,-0.4285,1.5635,46.3299,1.7562,,,
25000,1784.4983,1000.0,,,,,,,,,,,,,
25000,,,,,,,,,,,,,1000,1071.5774,41.4142
25500,,,1.1264,1.0799,0.4239,-93.1261,4.6969,0.7539,-0.4217,1.818,75.1169,2.8698,,,
26000,,,1.1374,1.0018,0.4357,-91.2057,4.3549,0.6399,-0.4341,1.4889,43.3147,2.7014,,,
26000,,,,,,,,,,,,,1000,400.3195,43.0186
26500,,,1.1459,1.0207,0.4317,-93.8802,4.1069,0.6538,-0.4267,1.9946,52.9416,2.8578,,,
27000,,,1.1422,0.9767,0.4294,-93.5176,3.8273,0.6011,-0.4304,1.6561,39.7645,2.7415,,,
27000,,,,,,,,,,,,,1000,997.0963,41.3063
27500,,,1.1496,1.0212,0.431,-95.6269,4.5843,0.6595,-0.4316,1.8963,68.1621,2.9631,,,
28000,,,1.1436,0.9944,0.4265,-98.3785,3.6179,0.6369,-0.4298,1.5322,56.7222,2.5997,,,
28000,,,,,,,,,,,,,1000,1177.2843,41.3445
28500,,,1.1475,1.037,0.4279,-100.6328,3.9703,0.7031,-0.4306,1.5585,63.0638,1.9951,,,
29000,,,1.1451,0.9648,0.4399,-97.4519,4.3762,0.5881,-0.4366,2.4755,63.7681,2.3607,,,
29000,,,,,,,,,,,,,1000,1046.2027,41.2589
29500,,,1.1247,1.0246,0.4221,-101.3868,3.6632,0.7005,-0.4294,1.4061,48.1385,2.0891,,,
30000,,,1.1355,0.9775,0.4225,-101.3643,3.5377,0.6083,-0.4287,1.5218,44.0056,2.2529,,,
30000,1879.4166,1000.0,,,,,,,,,,,,,
30000,,,,,,,,,,,,,1000,326.5943,38.5989
30500,,,1.1635,1.0147,0.4393,-101.6383,3.1417,0.6422,-0.4339,1.7825,69.9476,1.8487,,,
31000,,,1.1578,1.0092,0.4388,-104.1208,4.023,0.7167,-0.4401,1.5234,63.4536,2.0006,,,
31000,,,,,,,,,,,,,1000,784.4122,44.0511
31500,,,1.1537,1.0478,0.434,-104.6016,4.886,0.6962,-0.4249,1.685,85.6533,2.3341,,,
32000,,,1.1458,1.0222,0.4358,-104.2633,3.1586,0.6811,-0.4322,1.3057,37.977,2.195,,,
32000,,,,,,,,,,,,,1000,215.7787,41.2452
32500,,,1.1576,1.0659,0.4373,-106.8456,4.0917,0.7248,-0.4393,2.3209,93.3359,3.113,,,
33000,,,1.1847,1.0724,0.4566,-106.7329,4.5185,0.7408,-0.4355,1.8408,78.7503,2.5507,,,
33000,,,,,,,,,,,,,1000,639.7127,41.1549
33500,,,1.1534,1.0966,0.4416,-101.9526,4.6329,0.7727,-0.4399,4.8181,97.8875,2.6324,,,
34000,,,1.1858,1.0305,0.4595,-105.8273,4.6344,0.675,-0.4444,2.5344,120.0648,2.5197,,,
34000,,,,,,,,,,,,,1000,1227.0161,44.3925
34500,,,1.1626,1.0428,0.4453,-107.5124,2.9692,0.6767,-0.4408,1.7068,55.8547,2.4753,,,
35000,,,1.1543,1.0413,0.4419,-108.5356,2.8565,0.6915,-0.4471,1.6537,42.3713,1.4545,,,
35000,2140.0117,1000.0,,,,,,,,,,,,,
35000,,,,,,,,,,,,,1000,365.9609,40.4643
35500,,,1.1651,1.0563,0.4423,-109.2256,2.5396,0.7342,-0.4433,2.038,88.5109,2.1832,,,
36000,,,1.1522,1.045,0.4384,-109.1061,2.8663,0.6785,-0.4416,1.5047,40.621,2.2739,,,
36000,,,,,,,,,,,,,1000,1248.6311,41.1209
36500,,,1.1681,1.0618,0.4483,-113.1543,3.8877,0.7087,-0.4557,1.5994,58.6899,3.688,,,
37000,,,1.1727,1.0633,0.4504,-112.7504,3.2898,0.7158,-0.4425,1.5889,68.5955,2.2306,,,
37000,,,,,,,,,,,,,1000,673.8561,43.186
37500,,,1.1797,1.0641,0.4512,-114.2077,3.2414,0.7503,-0.4486,1.645,68.9671,2.4286,,,
38000,,,1.1598,1.0469,0.438,-114.1175,4.4078,0.7209,-0.4506,1.9453,121.8391,2.8713,,,
38000,,,,,,,,,,,,,1000,1699.3577,44.1298
38500,,,1.1658,1.1275,0.4456,-116.3449,3.5205,0.8741,-0.4448,2.0546,77.9291,2.2555,,,
39000,,,1.1672,1.0985,0.442,-119.1997,4.6226,0.7144,-0.4523,1.9465,71.2459,2.5507,,,
39000,,,,,,,,,,,,,1000,1422.4489,42.2326
39500,,,1.1769,1.0707,0.4503,-118.9895,3.4397,0.776,-0.4583,2.2958,105.6776,2.6439,,,
40000,,,1.1716,1.1536,0.4475,-120.9441,3.6694,0.8908,-0.4402,2.1101,48.9114,2.2421,,,
40000,2776.4982,1000.0,,,,,,,,,,,,,
40000,,,,,,,,,,,,,1000,1681.9094,39.921
40500,,,1.195,1.1638,0.4614,-122.088,3.3863,0.9165,-0.4564,2.8107,62.736,2.51,,,
41000,,,1.1735,1.1377,0.4495,-125.4206,3.6774,0.8839,-0.4518,2.7656,86.5227,2.3367,,,
41000,,,,,,,,,,,,,1000,737.4543,45.2392
41500,,,1.191,1.0803,0.456,-119.1906,3.0768,0.7658,-0.4493,2.96,73.9437,2.434,,,
42000,,,1.176,1.1508,0.4519,-127.8284,3.7443,0.8445,-0.4467,2.0922,62.299,2.6834,,,
42000,,,,,,,,,,,,,1000,430.1178,41.899
42500,,,1.1639,1.1115,0.4395,-126.2229,4.716,0.8431,-0.4613,2.2698,65.1067,3.9702,,,
43000,,,1.1979,1.1364,0.4626,-122.1886,4.6441,0.8542,-0.4515,2.2841,63.5961,2.5964,,,
43000,,,,,,,,,,,,,1000,770.1635,41.331
43500,,,1.1716,1.1478,0.4422,-128.274,3.5984,0.9312,-0.4499,2.9544,72.2223,3.4784,,,
44000,,,1.1807,1.1115,0.4562,-121.8849,3.1539,0.844,-0.463,2.3675,92.4632,1.6832,,,
44000,,,,,,,,,,,,,1000,682.8212,42.5462
44500,,,1.1798,1.175,0.4501,-128.8011,3.3818,0.9737,-0.4587,2.1354,79.1353,3.3872,,,
45000,,,1.179,1.0603,0.4469,-131.3318,3.5486,0.7614,-0.45,2.1884,131.1877,2.1236,,,
45000,2949.4526,1000.0,,,,,,,,,,,,,
45000,,,,,,,,,,,,,1000,1755.6755,39.9855
45500,,,1.1656,1.1386,0.443,-133.6053,3.5923,0.9207,-0.4386,2.2389,80.2578,3.0274,,,
46000,,,1.1832,1.0892,0.4456,-133.5083,4.1916,0.8045,-0.4498,2.335,83.8968,2.9223,,,
46000,,,,,,,,,,,,,1000,1951.56,42.4584
46500,,,1.18,1.1492,0.441,-138.8214,3.1543,0.8762,-0.4576,2.4826,139.3834,3.751,,,
47000,,,1.1861,1.1676,0.4529,-138.9821,4.2329,0.9512,-0.4545,2.8164,87.7144,1.9082,,,
47000,,,,,,,,,,,,,1000,1809.4659,42.1613
47500,,,1.1848,1.2377,0.4512,-140.9294,3.3015,1.0586,-0.4619,2.2822,48.6399,2.886,,,
48000,,,1.1991,1.21,0.4544,-139.602,3.9585,1.0177,-0.4585,2.3328,104.9299,2.5387,,,
48000,,,,,,,,,,,,,1000,1999.1339,45.6524
48500,,,1.2035,1.2047,0.4591,-139.2847,3.8194,0.9945,-0.4631,2.1571,67.0079,4.0949,,,
49000,,,1.181,1.1957,0.4468,-143.8327,4.2536,1.0133,-0.4513,2.413,116.7169,3.0352,,,
49000,,,,,,,,,,,,,1000,1601.5567,42.9194
49500,,,1.1937,1.1876,0.4521,-145.7141,3.9344,1.0174,-0.4522,2.4336,104.625,4.5979,,,
50000,,,1.2099,1.2516,0.4621,-143.0611,4.0755,1.1101,-0.4462,2.1344,75.7272,3.5073,,,
50000,3374.6418,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,1559.8772,41.97
50500,,,1.1937,1.2152,0.4553,-147.4436,3.3004,1.106,-0.4592,2.7203,116.0051,4.0738,,,
51000,,,1.187,1.2633,0.4542,-147.9015,3.2425,1.1962,-0.4607,2.585,89.9152,1.7434,,,
51000,,,,,,,,,,,,,1000,1771.0233,45.8279
51500,,,1.1959,1.1917,0.4563,-147.9028,3.5143,1.0192,-0.4485,2.4241,66.5724,1.73,,,
52000,,,1.2012,1.267,0.4603,-153.0185,3.2861,1.1708,-0.4544,2.4462,78.2737,3.4476,,,
52000,,,,,,,,,,,,,1000,2253.7392,44.9824
52500,,,1.2054,1.2185,0.452,-153.8847,3.9379,1.0779,-0.4561,2.6042,129.8534,3.8957,,,
53000,,,1.2153,1.3284,0.4622,-153.5106,3.5492,1.3177,-0.4569,3.5767,118.3646,3.1362,,,
53000,,,,,,,,,,,,,1000,2406.9286,44.4873
53500,,,1.1928,1.2358,0.4528,-162.128,3.5752,1.1109,-0.4409,2.1516,96.1117,3.1089,,,
54000,,,1.193,1.3154,0.4484,-160.7164,3.4652,1.2622,-0.4459,2.4873,68.8249,1.7021,,,
54000,,,,,,,,,,,,,1000,2413.3485,42.4387
54500,,,1.1974,1.3326,0.4613,-159.5527,3.448,1.4002,-0.4519,2.4224,80.2975,3.1236,,,
55000,,,1.1829,1.3545,0.4452,-164.1958,4.2552,1.3696,-0.4517,3.0277,98.1215,2.1947,,,
55000,3604.1388,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,2570.9853,43.0943
55500,,,1.1987,1.2884,0.4544,-161.6452,3.5396,1.2402,-0.4416,2.3911,84.2616,2.6867,,,
56000,,,1.1918,1.382,0.4574,-167.0399,3.6852,1.4498,-0.4613,2.1743,107.2126,2.3112,,,
56000,,,,,,,,,,,,,1000,2548.1462,43.3777
56500,,,1.2098,1.3793,0.456,-168.1345,3.5964,1.4281,-0.4513,2.3672,95.8189,2.5134,,,
57000,,,1.2079,1.3861,0.4621,-168.697,3.2965,1.3632,-0.4532,3.0572,69.1224,2.63,,,
57000,,,,,,,,,,,,,1000,2576.9168,43.6605
57500,,,1.1943,1.367,0.454,-170.174,3.4452,1.3498,-0.4582,2.0656,64.4973,2.2765,,,
58000,,,1.2109,1.3875,0.4603,-174.9626,3.6483,1.5626,-0.4478,2.6758,118.7051,4.0782,,,
58000,,,,,,,,,,,,,1000,2679.1847,41.9276
58500,,,1.2126,1.3399,0.4625,-171.6289,4.0045,1.3533,-0.4616,2.2441,67.7364,3.3246,,,
59000,,,1.1978,1.371,0.4535,-177.6592,3.103,1.4242,-0.4485,2.2883,76.8233,2.1187,,,
59000,,,,,,,,,,,,,1000,2722.7697,43.7677
59500,,,1.1949,1.4812,0.4498,-181.627,3.821,1.6841,-0.46,2.1219,78.1154,3.1044,,,
60000,,,1.2008,1.4968,0.4527,-180.7028,3.447,1.7487,-0.4601,2.5417,74.9476,2.3464,,,
60000,3919.6171,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,2859.9048,40.7489
60500,,,1.1858,1.4091,0.4474,-181.7172,3.7847,1.6306,-0.4623,2.3648,68.3406,2.7975,,,
61000,,,1.1808,1.4357,0.4391,-187.3077,3.3872,1.6404,-0.4604,2.4995,69.0503,2.1663,,,
61000,,,,,,,,,,,,,1000,2797.3438,41.5548
61500,,,1.1917,1.4969,0.4484,-187.1651,3.8756,1.729,-0.4494,2.3443,117.8294,2.9157,,,
62000,,,1.2084,1.49,0.4604,-189.0472,3.7294,1.6939,-0.436,2.3339,90.6068,3.3181,,,
62000,,,,,,,,,,,,,1000,3062.8735,43.6276
62500,,,1.1928,1.5652,0.4438,-194.9967,4.3588,1.915,-0.4402,2.369,56.2365,2.863,,,
63000,,,1.2002,1.4986,0.4555,-196.0067,3.8663,1.8314,-0.46,2.4336,70.5674,2.9848,,,
63000,,,,,,,,,,,,,1000,2862.162,43.2297
63500,,,1.2014,1.4844,0.4524,-190.7546,3.442,1.6876,-0.4448,2.6292,153.5579,2.8902,,,
64000,,,1.2024,1.5543,0.4577,-197.5095,3.366,1.9479,-0.4609,2.6353,95.1714,2.7745,,,
64000,,,,,,,,,,,,,1000,3156.6453,41.8131
64500,,,1.1982,1.5123,0.4537,-196.0072,3.6462,1.7606,-0.4511,2.7678,82.9049,2.7478,,,
65000,,,1.2025,1.5341,0.4498,-202.4093,3.6272,1.8961,-0.435,2.5395,73.9216,3.1725,,,
65000,4114.9804,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,3105.5334,41.5288
65500,,,1.1935,1.5457,0.4524,-201.7223,4.7656,1.9616,-0.4655,2.4174,79.4197,2.8672,,,
66000,,,1.2059,1.541,0.456,-201.9466,3.5217,1.9831,-0.4574,2.4486,145.415,3.3712,,,
66000,,,,,,,,,,,,,1000,3081.8166,42.8895
66500,,,1.202,1.5509,0.4585,-205.7802,3.4419,2.0155,-0.4584,2.8405,76.455,3.0724,,,
67000,,,1.1952,1.6656,0.4507,-209.7164,3.9001,2.2446,-0.4506,2.5805,92.839,5.2898,,,
67000,,,,,,,,,,,,,1000,3286.7412,43.3838
67500,,,1.1798,1.6284,0.4445,-213.3911,3.753,2.2066,-0.456,2.5123,111.667,4.0312,,,
68000,,,1.2153,1.6267,0.4601,-213.8301,3.8426,2.069,-0.4574,2.6716,87.6251,3.9311,,,
68000,,,,,,,,,,,,,1000,3302.9005,41.6706
68500,,,1.1907,1.6579,0.4425,-213.7942,3.5547,2.329,-0.4587,3.0211,111.1334,2.694,,,
69000,,,1.1864,1.6692,0.447,-213.6071,3.9224,2.3157,-0.4571,2.4072,103.1327,3.3476,,,
69000,,,,,,,,,,,,,1000,3375.8814,42.5086
69500,,,1.1984,1.6811,0.4484,-214.8164,4.3073,2.4069,-0.4571,2.5547,102.2636,3.4314,,,
70000,,,1.2016,1.6716,0.4538,-222.2264,3.7312,2.4392,-0.4605,2.8176,71.9103,3.552,,,
70000,4280.2912,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,3531.9979,41.3746
70500,,,1.2176,1.7259,0.4656,-218.2733,4.7826,2.6322,-0.4628,2.3863,122.7932,2.984,,,
71000,,,1.1886,1.7627,0.4445,-228.3558,3.8087,2.5988,-0.4365,2.452,91.3819,3.2168,,,
71000,,,,,,,,,,,,,1000,3659.3001,42.8495
71500,,,1.2083,1.713,0.4566,-221.4701,3.6445,2.342,-0.4628,2.6125,79.445,2.1508,,,
72000,,,1.1733,1.6829,0.4358,-231.6561,5.1565,2.475,-0.4484,2.5693,81.1518,3.585,,,
72000,,,,,,,,,,,,,1000,3628.034,48.0108
72500,,,1.216,1.7749,0.4572,-228.421,4.1215,2.7395,-0.4568,2.6476,82.3699,4.1223,,,
73000,,,1.1995,1.745,0.4501,-232.4101,4.6709,2.5569,-0.4476,2.8847,86.0874,6.1622,,,
73000,,,,,,,,,,,,,1000,3528.6228,45.484
73500,,,1.1848,1.7744,0.4433,-234.5507,4.1346,2.7991,-0.4531,2.5347,89.5514,4.8763,,,
74000,,,1.2,1.7728,0.4533,-235.7005,4.4687,2.7067,-0.4545,2.8972,75.8813,5.8018,,,
74000,,,,,,,,,,,,,1000,3675.07,44.6338
74500,,,1.1917,1.8483,0.4467,-234.7521,4.9918,3.0425,-0.458,2.9748,164.8085,5.3941,,,
75000,,,1.1937,1.8179,0.4467,-241.7555,4.1183,2.7754,-0.438,3.3046,125.5481,4.1667,,,
75000,4499.6544,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,3741.0451,43.255
75500,,,1.1833,1.7908,0.4407,-242.4473,4.9379,2.7564,-0.4554,2.9447,114.7988,4.6792,,,
76000,,,1.1817,1.7639,0.4404,-248.3592,4.84,2.8077,-0.4368,2.955,191.8912,3.7728,,,
76000,,,,,,,,,,,,,1000,3801.3897,42.2157
76500,,,1.1801,1.7753,0.4416,-247.7107,4.6466,2.7646,-0.4459,3.0911,107.2394,4.4666,,,
77000,,,1.1781,1.8574,0.4412,-252.111,3.9658,3.1778,-0.4395,3.1117,183.4215,4.4126,,,
77000,,,,,,,,,,,,,1000,3899.531,42.6476
77500,,,1.1877,1.8099,0.4405,-251.7835,4.3374,2.8501,-0.4463,3.153,96.2893,3.5374,,,
78000,,,1.1954,1.8443,0.4475,-253.1238,3.8895,2.961,-0.4426,2.6992,100.5415,2.9952,,,
78000,,,,,,,,,,,,,1000,3721.6836,47.1418
78500,,,1.1755,1.9142,0.4456,-256.3977,4.1319,3.3331,-0.4523,3.0455,98.2298,4.1236,,,
79000,,,1.1924,1.9278,0.4482,-264.407,4.0886,3.3524,-0.4391,3.1075,104.6502,2.9915,,,
79000,,,,,,,,,,,,,1000,4091.7917,45.2401
79500,,,1.1894,1.9677,0.4435,-263.807,4.2923,3.4891,-0.4396,2.96,119.5168,3.8869,,,
80000,,,1.1943,1.9263,0.4504,-259.0732,3.4967,3.3711,-0.4483,2.7319,119.1225,3.6064,,,
80000,4807.0623,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,4103.0195,40.1883
80500,,,1.2079,1.9872,0.4527,-257.0787,4.5313,3.633,-0.4562,3.1113,104.4543,3.566,,,
81000,,,1.1599,1.9339,0.4303,-268.7823,3.84,3.4458,-0.44,2.8631,89.854,3.1321,,,
81000,,,,,,,,,,,,,1000,4101.7258,46.1019
81500,,,1.1945,1.885,0.4449,-265.7359,4.2528,3.1828,-0.4448,3.2374,121.0099,3.3061,,,
82000,,,1.1957,1.9183,0.4552,-261.1653,4.0994,3.3683,-0.4557,2.9138,149.8709,4.6593,,,
82000,,,,,,,,,,,,,1000,4283.5404,48.6346
82500,,,1.1717,1.9659,0.4342,-280.8388,4.4673,3.4287,-0.428,3.1702,180.8292,4.8826,,,
83000,,,1.1706,1.9778,0.4363,-276.0285,5.2146,3.6159,-0.4388,3.0839,82.2747,5.2109,,,
83000,,,,,,,,,,,,,1000,4389.5212,47.2423
83500,,,1.1866,1.896,0.4392,-276.3561,5.3893,3.1996,-0.4378,3.153,155.0028,3.4141,,,
84000,,,1.1997,1.9835,0.4478,-278.7168,4.6651,3.5627,-0.4418,3.1861,234.032,4.5486,,,
84000,,,,,,,,,,,,,1000,4114.3012,46.977
84500,,,1.1848,1.9207,0.4402,-283.1222,6.3583,3.331,-0.4439,2.9537,110.3671,6.5314,,,
85000,,,1.1936,2.0189,0.4467,-279.4472,4.1173,3.63,-0.454,3.1654,150.1086,6.1085,,,
85000,4982.4589,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,4231.9124,42.1526
85500,,,1.2019,2.0675,0.4485,-278.4501,6.9729,3.858,-0.4516,2.9477,127.3151,3.2644,,,
86000,,,1.2121,2.0308,0.4555,-278.2481,4.0073,3.775,-0.4528,3.2208,91.0148,6.228,,,
86000,,,,,,,,,,,,,1000,4478.244,43.1318
86500,,,1.1737,2.0622,0.4353,-292.7954,4.1816,3.9891,-0.4463,3.1283,177.5881,4.6256,,,
87000,,,1.1832,2.0381,0.4406,-294.3952,5.5028,3.8752,-0.4362,2.8508,111.9166,5.4828,,,
87000,,,,,,,,,,,,,1000,4803.2728,46.2981
87500,,,1.1889,2.1131,0.447,-291.3468,4.3198,4.1953,-0.437,4.2396,157.3644,6.967,,,
88000,,,1.1754,2.0714,0.4384,-295.6022,5.3111,3.9683,-0.4317,3.443,201.7995,4.739,,,
88000,,,,,,,,,,,,,1000,4661.9342,45.9103
88500,,,1.1877,2.0582,0.4457,-297.3629,6.3441,4.062,-0.4404,3.1078,108.9948,5.7522,,,
89000,,,1.1836,2.0699,0.4425,-296.723,4.9848,4.1164,-0.4523,3.3183,234.8797,5.6112,,,
89000,,,,,,,,,,,,,1000,4572.8493,45.3934
89500,,,1.1695,2.0906,0.431,-306.231,5.0933,4.1886,-0.4306,3.0381,142.4465,6.07,,,
90000,,,1.1909,2.0023,0.4376,-298.2758,4.9346,3.8102,-0.4459,3.0674,134.0869,4.2693,,,
90000,5189.1485,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,4624.5399,38.9631
90500,,,1.1663,2.1618,0.4352,-308.0074,3.9362,4.5852,-0.4407,3.1983,110.2684,4.019,,,
91000,,,1.1831,2.2156,0.4387,-312.0428,5.3176,4.487,-0.4307,3.4901,101.3868,6.5055,,,
