env_steps,return,length,success,train/return,train/length,train/success,zp_critic_loss,zp_loss,critic_loss,FPS
0,0.0,324.0,0.0,,,,,,,
10000,0.0,292.4,0.0,0.0038,47.8469,0.0048,-1.8909,4.451,0.0018,242.9758
20000,0.0,324.0,0.0,0.0,50.2513,0.0,-2.0617,5.097,0.0001,432.0679
30000,0.0,294.9,0.0,0.0023,47.8469,0.0048,-2.11,5.2765,0.0,429.694
40000,0.0,324.0,0.0,0.0,45.6621,0.0,-2.1428,5.3966,0.0,430.3906
50000,0.0,324.0,0.0,0.0,52.9101,0.0,-2.17,5.4841,0.0,427.9865
60000,0.0,324.0,0.0,0.0,42.735,0.0,-2.1903,5.5531,0.0,427.1254
70000,0.0,324.0,0.0,0.0,49.0196,0.0,-2.206,5.6009,0.0,427.161
80000,0.0,36.9,0.0,0.0,53.4759,0.0,-2.2214,5.6472,0.0,425.7117
90000,0.0,71.7,0.0,0.0079,55.5556,0.0111,-2.2347,5.688,0.0,422.0319
100000,0.0,164.9,0.0,0.0,51.5464,0.0,-2.2465,5.7237,0.0,421.9183
110000,0.0,324.0,0.0,0.0,64.9351,0.0,-2.2571,5.7614,0.0,424.5011
120000,0.0,195.8,0.0,0.0,53.7634,0.0,-2.2679,5.7976,0.0,422.1987
130000,0.0,324.0,0.0,0.0,53.4759,0.0,-2.2753,5.823,0.0,421.082
140000,0.0,100.2,0.0,0.0,52.9101,0.0,-2.2851,5.8509,0.0,419.5156
150000,0.0,324.0,0.0,0.0,57.8035,0.0,-2.2932,5.8773,0.0,419.2597
160000,0.0,324.0,0.0,0.0,53.7634,0.0,-2.3004,5.9003,0.0,417.7124
170000,0.0,102.0,0.0,0.0038,49.2611,0.0049,-2.3059,5.9177,0.0,418.5774
180000,0.0,324.0,0.0,0.0,44.0529,0.0,-2.3142,5.9463,0.0,419.5715
190000,0.0,132.7,0.0,0.0022,43.1034,0.0043,-2.3198,5.9646,0.0,416.8785
200000,0.0,196.3,0.0,0.0032,46.5116,0.0047,-2.3253,5.9805,0.0,417.835
210000,0.0,260.4,0.0,0.0,52.356,0.0,-2.331,5.9991,0.0,417.2793
220000,0.0,198.1,0.0,0.0033,39.8406,0.004,-2.3358,6.017,0.0,416.0017
230000,0.0,233.7,0.0,0.0029,44.843,0.0045,-2.3415,6.034,0.0,415.9472
240000,0.0,260.8,0.0,0.0,46.2963,0.0,-2.3452,6.0466,0.0,414.6027
250000,0.0,164.6,0.0,0.0,46.729,0.0,-2.3491,6.0578,0.0,414.6436
260000,0.0,324.0,0.0,0.0,42.1941,0.0,-2.354,6.0737,0.0,415.7659
270000,0.0,324.0,0.0,0.008,44.6429,0.0089,-2.358,6.0881,0.0,415.5086
280000,0.0,132.8,0.0,0.0037,44.2478,0.0044,-2.3603,6.0942,0.0,416.7244
290000,0.0,100.8,0.0,0.0025,43.4783,0.0043,-2.3647,6.109,0.0,415.1451
300000,0.0,324.0,0.0,0.0107,44.0529,0.0132,-2.3683,6.1201,0.0,413.668
310000,0.0,324.0,0.0,0.0,41.1523,0.0,-2.3704,6.127,0.0,413.232
320000,0.0,163.5,0.0,0.0079,42.1941,0.0127,-2.3736,6.1363,0.0,412.1258
330000,0.0,324.0,0.0,0.0,35.461,0.0,-2.3758,6.1421,0.0,413.3841
340000,0.0,259.6,0.0,0.0034,41.841,0.0042,-2.379,6.1532,0.0,412.1825
350000,0.0,231.9,0.0,0.0064,34.3643,0.0069,-2.3818,6.1641,0.0,412.9225
360000,0.0,35.4,0.0,0.0022,31.9489,0.0032,-2.3841,6.1694,0.0,412.4043
370000,0.0,103.2,0.0,0.0028,38.9105,0.0078,-2.3864,6.1746,0.0,411.8987
380000,0.0,34.1,0.0,0.0,37.1747,0.0,-2.3879,6.1807,0.0,412.1804
390000,0.0,162.9,0.0,0.0086,38.3142,0.0115,-2.39,6.1856,0.0,412.3157
400000,0.0,67.7,0.0,0.0063,44.843,0.009,-2.3937,6.197,0.0,414.582
410000,0.0,5.7,0.0,0.0125,37.1747,0.0186,-2.3947,6.2008,0.0,412.2807
420000,0.0,292.4,0.0,0.0066,41.1523,0.0082,-2.3968,6.2075,0.0001,412.3053
430000,0.0,67.6,0.0,0.0026,37.594,0.0038,-2.3983,6.2095,0.0,411.4259
440000,0.0,165.8,0.0,0.0061,38.1679,0.0076,-2.4002,6.2147,0.0,412.6959
450000,0.0,324.0,0.0,0.003,37.594,0.0038,-2.4015,6.2175,0.0,411.1606
460000,0.0,231.4,0.0,0.0115,37.037,0.0148,-2.4042,6.2287,0.0001,411.1755
470000,0.0,324.0,0.0,0.0215,42.0168,0.0336,-2.4047,6.2298,0.0001,411.6674
480000,0.0,42.9,0.0,0.0111,36.1011,0.0144,-2.4064,6.2314,0.0001,411.2564
490000,0.0,14.7,0.0,0.005,45.045,0.009,-2.4084,6.2394,0.0001,411.4485
500000,0.0,165.6,0.0,0.0119,46.729,0.0187,-2.4105,6.247,0.0001,412.4752
510000,0.0,324.0,0.0,0.0,47.619,0.0,-2.411,6.2456,0.0001,410.0275
