env_steps,return,length,z_dist,r_dist,transition_dist,alm_loss,model_grad_norm,aux_loss,bisim_critic_loss,critic_loss,critic_grad_norm,actor_grad_norm,train/length,train/return,FPS
16500,,,0.6423,0.7163,0.2231,-42.1876,3.8988,1.6467,-0.4363,2.3513,57.3255,1.969,,,
17000,,,0.6354,0.7138,0.2305,-43.6577,3.3366,1.7513,-0.4717,2.3159,28.149,1.7436,,,
17000,,,,,,,,,,,,,1000,302.2545,82.7388
17500,,,0.6322,0.7188,0.2558,-47.1981,3.2604,2.107,-0.4694,2.3896,34.9032,1.6827,,,
18000,,,0.6436,0.7127,0.2451,-46.982,3.04,1.9345,-0.4723,1.8719,37.349,1.6875,,,
18000,,,,,,,,,,,,,1000,122.0244,78.8315
18500,,,0.6339,0.7215,0.2294,-47.6944,3.2867,1.7341,-0.4527,2.9018,46.481,2.2394,,,
19000,,,0.6434,0.7187,0.2214,-53.4586,4.5688,1.6152,-0.4271,2.9271,53.3122,1.8481,,,
19000,,,,,,,,,,,,,1000,524.182,80.5856
19500,,,0.6399,0.7203,0.248,-53.8916,3.8956,2.0272,-0.48,2.4921,40.5323,2.2204,,,
20000,,,0.6278,0.7239,0.2175,-57.9613,3.9435,1.5978,-0.4426,2.9858,58.0924,1.8125,,,
20000,1634.0918,1000.0,,,,,,,,,,,,,
20000,,,,,,,,,,,,,1000,734.6721,67.8733
20500,,,0.6292,0.7282,0.2266,-59.6829,4.2768,1.7239,-0.4551,2.6849,71.7148,2.6183,,,
21000,,,0.6313,0.7242,0.2407,-62.6832,3.6734,1.8927,-0.4612,3.0737,61.5109,2.3481,,,
21000,,,,,,,,,,,,,1000,777.8465,83.7311
21500,,,0.6346,0.7238,0.2496,-61.9986,3.7176,2.0071,-0.4777,3.4222,88.5322,2.4934,,,
22000,,,0.6456,0.7255,0.2258,-64.4879,3.8579,1.673,-0.4289,3.0581,50.5543,4.2934,,,
22000,,,,,,,,,,,,,1000,870.9563,79.5042
22500,,,0.636,0.7428,0.223,-66.6374,3.8194,1.7017,-0.4504,2.6168,40.312,1.8088,,,
23000,,,0.632,0.7344,0.2282,-67.9911,4.5081,1.7826,-0.4609,2.7888,80.9078,1.5907,,,
23000,,,,,,,,,,,,,1000,1119.5957,82.8375
23500,,,0.6313,0.744,0.2208,-73.2891,3.8601,1.7033,-0.4228,2.6878,72.4649,2.4927,,,
24000,,,0.6363,0.7547,0.2191,-75.7394,3.4212,1.6784,-0.4291,2.8649,69.2295,3.3072,,,
24000,,,,,,,,,,,,,1000,1413.8805,82.5803
24500,,,0.6307,0.7465,0.23,-74.9983,3.5751,1.8096,-0.4461,2.477,50.6342,1.9031,,,
25000,,,0.6281,0.7604,0.2166,-80.3822,3.5998,1.6922,-0.4419,2.181,45.9624,1.4277,,,
25000,2262.9806,1000.0,,,,,,,,,,,,,
25000,,,,,,,,,,,,,1000,1136.2325,73.3424
25500,,,0.627,0.7501,0.2231,-84.5552,3.5365,1.7497,-0.4521,2.832,55.9751,2.8728,,,
26000,,,0.629,0.7608,0.2231,-83.508,3.0827,1.7735,-0.4345,3.0947,104.1886,2.3452,,,
26000,,,,,,,,,,,,,1000,1385.4771,80.2363
26500,,,0.6315,0.7651,0.2168,-87.3321,3.604,1.6813,-0.4339,2.5563,54.5198,3.5351,,,
27000,,,0.6343,0.762,0.2261,-87.348,3.0994,1.8061,-0.4593,2.6981,53.3785,2.289,,,
27000,,,,,,,,,,,,,1000,1316.8814,80.2805
27500,,,0.6254,0.764,0.2147,-90.7231,3.9618,1.6851,-0.4275,2.3582,64.4313,2.6584,,,
28000,,,0.6305,0.7705,0.2452,-88.885,3.7587,2.0898,-0.48,2.4498,52.0699,3.6081,,,
28000,,,,,,,,,,,,,1000,1305.0106,80.5624
28500,,,0.6234,0.7569,0.2456,-94.1985,3.3778,2.0976,-0.464,2.259,37.9262,2.0907,,,
29000,,,0.6388,0.7571,0.231,-91.1366,3.4024,1.8357,-0.4534,2.2196,108.8871,2.4339,,,
29000,,,,,,,,,,,,,1000,553.2466,80.2926
29500,,,0.6386,0.7722,0.2349,-94.7368,3.4585,1.9182,-0.4522,2.1484,69.9451,2.0448,,,
30000,,,0.6355,0.7667,0.2347,-98.2694,3.4652,1.9216,-0.4606,2.8569,93.3654,3.3378,,,
30000,2691.4304,1000.0,,,,,,,,,,,,,
30000,,,,,,,,,,,,,1000,1413.0866,74.9242
30500,,,0.6326,0.7705,0.2294,-100.8928,3.5005,1.8493,-0.4382,2.2383,53.0294,2.3033,,,
31000,,,0.6318,0.7671,0.2146,-100.5252,4.2672,1.6731,-0.4284,3.6791,60.3233,2.8416,,,
31000,,,,,,,,,,,,,1000,1534.2066,79.9414
31500,,,0.6393,0.7756,0.2308,-102.6612,3.4397,1.8752,-0.4406,2.3697,59.9,2.4729,,,
32000,,,0.6367,0.7694,0.2241,-102.8783,3.795,1.7876,-0.4377,2.3399,62.6548,2.7322,,,
32000,,,,,,,,,,,,,1000,216.0554,81.7496
32500,,,0.625,0.7761,0.2205,-104.5966,3.7292,1.7827,-0.4473,2.8314,57.4634,3.0737,,,
33000,,,0.6439,0.7786,0.2354,-103.6223,3.2481,1.9306,-0.4656,2.299,58.3059,2.6631,,,
33000,,,,,,,,,,,,,1000,384.0388,84.1209
33500,,,0.6317,0.7766,0.2365,-104.7571,3.6412,1.9563,-0.4703,2.7281,43.0889,2.1561,,,
34000,,,0.6367,0.7678,0.2221,-107.4213,3.1246,1.7535,-0.4439,2.7137,72.195,3.6014,,,
34000,,,,,,,,,,,,,1000,1488.0703,83.5103
34500,,,0.6394,0.7778,0.2224,-107.5438,3.4701,1.7853,-0.4429,2.6422,82.9483,1.8547,,,
35000,,,0.6355,0.7644,0.2272,-104.2307,3.7858,1.8219,-0.4559,2.5395,50.1862,2.0276,,,
35000,2786.9112,1000.0,,,,,,,,,,,,,
35000,,,,,,,,,,,,,1000,-13.3211,70.6061
35500,,,0.6267,0.7776,0.2183,-112.0016,2.594,1.7586,-0.4605,2.1086,59.7117,2.4774,,,
36000,,,0.6384,0.7835,0.2239,-110.3148,3.6367,1.8164,-0.4481,2.6699,86.3706,3.8488,,,
36000,,,,,,,,,,,,,1000,1834.6528,80.4141
36500,,,0.6286,0.7846,0.2246,-115.2508,2.8677,1.8232,-0.4494,2.2987,60.9215,2.5351,,,
37000,,,0.6416,0.7829,0.2555,-111.9749,3.5111,2.2557,-0.4908,2.8022,68.8131,3.6196,,,
37000,,,,,,,,,,,,,1000,1900.3804,80.4589
37500,,,0.6385,0.7765,0.2458,-110.9145,3.681,2.0983,-0.4825,2.2628,99.8017,3.892,,,
38000,,,0.6498,0.7863,0.2289,-117.3916,3.1662,1.8367,-0.4349,2.3699,132.9473,2.4339,,,
38000,,,,,,,,,,,,,1000,1080.9873,79.8845
38500,,,0.6312,0.7893,0.2265,-116.8356,4.6325,1.8786,-0.4543,2.3811,62.4485,2.3444,,,
39000,,,0.6345,0.7848,0.2347,-118.1127,2.9724,1.9588,-0.4707,2.2053,72.054,3.1103,,,
39000,,,,,,,,,,,,,1000,46.7086,81.4764
39500,,,0.648,0.797,0.2471,-114.7638,2.974,2.1332,-0.4822,2.1298,55.5766,2.1273,,,
40000,,,0.6445,0.7819,0.2508,-118.0338,4.3155,2.1696,-0.483,2.251,100.1719,3.6238,,,
40000,3458.0902,1000.0,,,,,,,,,,,,,
40000,,,,,,,,,,,,,1000,2008.099,72.0129
40500,,,0.6393,0.7832,0.2257,-123.484,3.1557,1.8017,-0.4429,2.4692,63.4409,1.5362,,,
41000,,,0.6289,0.7906,0.224,-127.6857,3.2191,1.8624,-0.449,2.5144,46.7884,3.2197,,,
41000,,,,,,,,,,,,,1000,1972.4577,86.6229
41500,,,0.6364,0.795,0.226,-124.9561,3.192,1.8696,-0.4477,2.7636,57.2788,3.0102,,,
42000,,,0.6346,0.7952,0.2533,-130.8214,3.9782,2.2779,-0.4863,2.2781,79.2373,1.759,,,
42000,,,,,,,,,,,,,1000,1122.9994,80.8023
42500,,,0.6344,0.7936,0.2411,-127.38,4.0217,2.108,-0.48,2.7009,74.6792,3.6996,,,
43000,,,0.6354,0.8005,0.2364,-131.7378,3.9475,2.0386,-0.4605,4.538,87.6119,2.7252,,,
43000,,,,,,,,,,,,,1000,2282.4326,80.4663
43500,,,0.6339,0.8057,0.2448,-133.0484,3.1317,2.1809,-0.4892,2.7709,66.5226,2.549,,,
44000,,,0.6341,0.8107,0.2369,-133.3098,2.4822,2.0757,-0.4638,5.884,119.8551,2.9417,,,
44000,,,,,,,,,,,,,1000,2256.343,80.7827
44500,,,0.6215,0.8068,0.223,-136.222,3.5517,1.9116,-0.4601,3.2719,82.8786,3.5062,,,
45000,,,0.6416,0.8061,0.2361,-143.0956,3.4405,2.0361,-0.4574,2.6283,61.7296,2.7949,,,
45000,3639.8069,1000.0,,,,,,,,,,,,,
45000,,,,,,,,,,,,,1000,2261.9161,72.2786
45500,,,0.6407,0.8076,0.2298,-140.1553,3.4419,1.936,-0.4542,3.4018,89.3235,3.7249,,,
46000,,,0.624,0.8072,0.2293,-143.9549,4.5213,1.9751,-0.4693,3.2522,111.2676,2.6555,,,
46000,,,,,,,,,,,,,1000,2400.5685,80.8198
46500,,,0.6446,0.8188,0.2369,-146.2903,3.1419,2.0507,-0.4628,2.9632,66.3832,3.4476,,,
47000,,,0.6429,0.8098,0.2543,-141.1919,3.0981,2.3371,-0.4945,3.0036,48.4156,3.4757,,,
47000,,,,,,,,,,,,,1000,2523.4804,82.8497
47500,,,0.6352,0.8165,0.2421,-148.8932,3.6897,2.1421,-0.4799,3.1457,109.3316,3.6297,,,
48000,,,0.6248,0.8181,0.2367,-151.8973,4.615,2.1194,-0.49,3.5613,98.768,3.8539,,,
48000,,,,,,,,,,,,,1000,2592.6466,80.7059
48500,,,0.6385,0.8228,0.2355,-156.0131,3.6583,2.0532,-0.4596,2.7293,81.3479,2.8179,,,
49000,,,0.6435,0.8336,0.2339,-153.6247,3.2427,2.0252,-0.4377,5.6068,121.5087,3.4877,,,
49000,,,,,,,,,,,,,1000,2723.9634,80.625
49500,,,0.6418,0.8169,0.2364,-157.8434,3.6385,2.065,-0.4796,2.8447,68.7358,3.8505,,,
50000,,,0.6421,0.8188,0.2304,-158.4296,4.1563,1.9644,-0.4584,3.1997,105.8545,3.42,,,
50000,3862.8189,1000.0,,,,,,,,,,,,,
50000,,,,,,,,,,,,,1000,2820.9257,72.9468
50500,,,0.6305,0.8224,0.2293,-163.7134,2.8788,2.0052,-0.4624,2.8069,102.7132,2.1365,,,
51000,,,0.6317,0.8361,0.2345,-163.8962,2.8849,2.1262,-0.4711,3.1963,63.73,2.8774,,,
51000,,,,,,,,,,,,,1000,2814.064,83.0519
51500,,,0.6364,0.8399,0.2325,-165.8083,4.4558,2.0766,-0.4558,2.9937,75.9942,3.9996,,,
52000,,,0.6362,0.8253,0.2304,-169.7404,4.2167,2.0106,-0.4578,2.7557,89.8784,4.1141,,,
52000,,,,,,,,,,,,,1000,2813.8953,80.288
52500,,,0.6415,0.8269,0.2437,-172.4658,4.0313,2.189,-0.4788,3.2268,105.4248,4.2543,,,
53000,,,0.6243,0.835,0.2247,-179.7468,3.8556,1.9889,-0.4596,3.9241,163.0465,3.7812,,,
53000,,,,,,,,,,,,,1000,3001.7657,80.952
53500,,,0.6435,0.8316,0.2382,-174.0678,3.8904,2.0971,-0.4656,3.4242,141.2651,4.0684,,,
54000,,,0.6406,0.8389,0.2361,-184.8832,4.2438,2.1138,-0.449,3.2374,101.8232,3.7856,,,
54000,,,,,,,,,,,,,1000,2948.3224,80.0471
54500,,,0.6367,0.8355,0.2382,-176.4555,3.7545,2.1522,-0.4689,3.7976,94.5499,3.6366,,,
55000,,,0.6354,0.8559,0.2468,-181.1535,3.4525,2.3655,-0.4938,3.3057,75.2781,3.7256,,,
55000,4046.754,1000.0,,,,,,,,,,,,,
55000,,,,,,,,,,,,,1000,3203.9759,71.5342
55500,,,0.6226,0.8297,0.2251,-189.9245,3.8818,1.976,-0.4563,3.4429,78.1044,3.2556,,,
56000,,,0.6386,0.8485,0.2453,-188.5497,3.4052,2.2783,-0.4866,2.9787,72.3392,4.2967,,,
56000,,,,,,,,,,,,,1000,3146.9071,80.2387
56500,,,0.6285,0.8442,0.2368,-192.0974,3.7301,2.1511,-0.4761,4.8303,116.2583,2.7912,,,
57000,,,0.6386,0.847,0.2536,-194.711,3.545,2.3937,-0.4923,3.0274,107.1621,4.7888,,,
57000,,,,,,,,,,,,,1000,3254.2722,83.411
57500,,,0.6374,0.849,0.2358,-198.0937,4.809,2.1288,-0.4641,3.7561,142.1306,4.0644,,,
58000,,,0.6323,0.849,0.2367,-197.4693,4.0914,2.177,-0.4735,3.4751,81.3597,3.7317,,,
58000,,,,,,,,,,,,,1000,3076.6054,85.7172
58500,,,0.6411,0.8411,0.2298,-194.7593,4.3577,2.0344,-0.4631,3.0927,140.4016,4.7568,,,
59000,,,0.6285,0.8527,0.2312,-205.5257,4.0352,2.1152,-0.4612,2.7619,69.8138,4.1209,,,
59000,,,,,,,,,,,,,1000,3270.6516,85.6549
59500,,,0.6252,0.8455,0.2317,-206.7253,3.5956,2.1093,-0.4518,3.5029,81.5453,3.7415,,,
60000,,,0.632,0.8542,0.2344,-211.4528,3.8998,2.1452,-0.4591,2.9966,95.7214,3.0454,,,
60000,4108.758,1000.0,,,,,,,,,,,,,
60000,,,,,,,,,,,,,1000,3358.3288,72.1317
60500,,,0.6312,0.8531,0.2265,-214.6354,3.9106,2.0413,-0.4429,3.3067,85.32,4.4489,,,
61000,,,0.6392,0.8617,0.2398,-214.8956,3.3136,2.2465,-0.4584,3.7336,122.6512,4.2418,,,
61000,,,,,,,,,,,,,1000,3504.9127,82.7924
61500,,,0.6293,0.8482,0.2347,-214.8801,4.9294,2.151,-0.4653,3.0876,107.7867,5.3119,,,
62000,,,0.6413,0.8681,0.2374,-215.1142,4.2925,2.2028,-0.4675,2.9586,103.7338,4.1748,,,
62000,,,,,,,,,,,,,1000,3590.3795,80.1124
62500,,,0.632,0.8484,0.2336,-222.0227,4.4907,2.1074,-0.4704,3.7786,210.4086,3.7897,,,
63000,,,0.6288,0.8641,0.2371,-221.4205,3.6725,2.235,-0.4582,2.9108,164.5117,6.9862,,,
63000,,,,,,,,,,,,,1000,3628.5758,77.9057
63500,,,0.6418,0.8676,0.2428,-223.1933,4.0183,2.2638,-0.4692,2.908,130.1901,3.3748,,,
64000,,,0.623,0.8569,0.2254,-232.0792,3.3178,2.0462,-0.4503,2.7617,76.5372,3.2785,,,
64000,,,,,,,,,,,,,1000,3652.2409,79.8269
64500,,,0.6321,0.8726,0.2308,-232.1258,4.1061,2.1309,-0.4672,3.2943,86.854,5.4659,,,
65000,,,0.6223,0.8778,0.2268,-235.2786,4.2953,2.1289,-0.4616,2.7484,177.1165,4.034,,,
65000,4493.2197,1000.0,,,,,,,,,,,,,
65000,,,,,,,,,,,,,1000,3800.9446,70.8598
65500,,,0.6411,0.8717,0.2393,-229.1476,4.7354,2.2362,-0.4621,2.9521,103.1696,4.5245,,,
66000,,,0.6192,0.8726,0.2234,-241.0725,3.4764,2.0706,-0.4458,2.6916,143.601,3.4704,,,
66000,,,,,,,,,,,,,1000,3833.248,80.869
66500,,,0.6302,0.8675,0.2284,-237.0867,3.9677,2.0994,-0.4582,2.8442,95.8405,3.42,,,
67000,,,0.628,0.8729,0.2288,-236.1014,3.7912,2.1241,-0.4557,4.7514,129.4456,5.0797,,,
67000,,,,,,,,,,,,,1000,3796.1112,83.1206
67500,,,0.6272,0.8633,0.2334,-240.569,3.7462,2.1668,-0.4654,3.4687,219.7701,4.6006,,,
68000,,,0.6515,0.8841,0.2421,-235.6935,4.1548,2.2682,-0.4607,3.2477,147.8891,3.6964,,,
68000,,,,,,,,,,,,,1000,3984.6027,82.386
68500,,,0.6249,0.8801,0.2378,-243.9924,2.9593,2.2966,-0.4737,3.0778,103.0111,4.2058,,,
69000,,,0.6367,0.8786,0.2323,-241.0051,3.8916,2.1743,-0.4635,3.1308,152.6755,7.1701,,,
69000,,,,,,,,,,,,,1000,3972.9892,80.7045
69500,,,0.6351,0.8771,0.2305,-244.5337,4.1216,2.1371,-0.4484,3.2716,169.1909,4.6854,,,
70000,,,0.626,0.8797,0.2268,-255.8691,3.8928,2.1329,-0.4587,4.1978,118.8165,5.5413,,,
70000,4930.8526,1000.0,,,,,,,,,,,,,
70000,,,,,,,,,,,,,1000,4040.4932,72.126
70500,,,0.6348,0.8798,0.2252,-256.1703,3.9837,2.0607,-0.4424,2.9514,100.0532,3.845,,,
71000,,,0.633,0.8721,0.2356,-251.2362,3.8237,2.204,-0.4708,3.7063,231.3577,4.8823,,,
71000,,,,,,,,,,,,,1000,3888.1858,80.3058
71500,,,0.6303,0.8726,0.223,-259.2527,3.2257,2.0358,-0.4542,3.1187,129.3506,3.6711,,,
72000,,,0.6317,0.8793,0.2323,-258.8445,3.2382,2.1828,-0.4668,2.7745,90.0812,4.3301,,,
72000,,,,,,,,,,,,,1000,4265.6645,80.2743
72500,,,0.6335,0.8856,0.2514,-262.9987,3.9562,2.4917,-0.4886,3.1293,108.8289,4.7014,,,
73000,,,0.6324,0.8888,0.2583,-261.6115,4.0081,2.6366,-0.4926,3.0339,134.8108,2.9764,,,
73000,,,,,,,,,,,,,1000,4279.3572,79.6357
73500,,,0.6276,0.8855,0.241,-271.0884,3.941,2.3592,-0.4841,3.0139,86.886,6.9651,,,
74000,,,0.6253,0.8847,0.2297,-271.8332,3.5752,2.1721,-0.4636,3.5914,102.454,3.6016,,,
74000,,,,,,,,,,,,,1000,4321.8603,82.4265
74500,,,0.6281,0.8833,0.2399,-268.3001,4.4201,2.3128,-0.476,4.4206,144.1315,4.6496,,,
75000,,,0.6237,0.8882,0.2311,-274.9901,3.76,2.2214,-0.4567,3.2621,141.8227,3.8111,,,
75000,5165.9575,1000.0,,,,,,,,,,,,,
75000,,,,,,,,,,,,,1000,4160.0596,72.0957
75500,,,0.6332,0.878,0.2277,-276.173,4.6717,2.1114,-0.4467,3.6605,160.4607,5.7317,,,
76000,,,0.6267,0.8938,0.2298,-277.5267,3.8225,2.2106,-0.4664,3.729,149.2559,3.654,,,
76000,,,,,,,,,,,,,1000,4414.4001,80.4804
76500,,,0.6239,0.8961,0.2246,-285.1437,3.753,2.1252,-0.4572,3.3082,166.9027,5.1495,,,
77000,,,0.6238,0.8778,0.2342,-284.1905,4.0029,2.2255,-0.474,3.3052,131.8264,3.7117,,,
77000,,,,,,,,,,,,,1000,4583.7453,83.6514
77500,,,0.6292,0.8794,0.2258,-280.338,5.3694,2.0996,-0.4452,3.1167,125.061,4.4597,,,
78000,,,0.6337,0.892,0.2377,-285.9787,3.9594,2.2883,-0.4771,3.0813,107.6515,4.9069,,,
78000,,,,,,,,,,,,,1000,4501.4681,80.4356
78500,,,0.6269,0.8873,0.2352,-284.7041,4.8575,2.2622,-0.4736,3.4303,150.271,5.2052,,,
79000,,,0.6325,0.8859,0.2266,-287.6058,4.8044,2.113,-0.4625,3.003,185.51,4.9513,,,
79000,,,,,,,,,,,,,1000,4681.3086,80.3291
79500,,,0.6397,0.8974,0.2358,-294.9285,4.5111,2.2473,-0.4606,3.4932,130.6599,6.6132,,,
80000,,,0.6382,0.9001,0.2423,-295.6566,4.0925,2.3521,-0.4738,3.1588,149.4188,6.3533,,,
80000,5389.4395,1000.0,,,,,,,,,,,,,
80000,,,,,,,,,,,,,1000,4775.4879,72.2189
80500,,,0.6337,0.8947,0.2377,-301.0147,4.0725,2.2892,-0.4685,3.388,83.931,3.9817,,,
81000,,,0.6212,0.8832,0.2212,-306.4836,3.9286,2.0434,-0.446,3.1845,117.5046,4.3689,,,
81000,,,,,,,,,,,,,1000,4723.2006,81.4076
81500,,,0.6364,0.9128,0.2417,-308.9846,3.336,2.3834,-0.4779,3.8965,145.8484,5.161,,,
82000,,,0.6314,0.9008,0.2335,-306.2458,3.9015,2.2533,-0.4675,3.2856,138.349,6.0883,,,
82000,,,,,,,,,,,,,1000,4974.5751,80.4535
82500,,,0.625,0.9061,0.2317,-317.3853,3.7842,2.2419,-0.4606,4.3195,153.1878,3.4181,,,
83000,,,0.6318,0.9021,0.2349,-310.8815,5.3484,2.2783,-0.4635,3.3213,123.2344,5.8778,,,
83000,,,,,,,,,,,,,1000,4842.9936,80.5867
83500,,,0.642,0.9035,0.2401,-309.2126,4.0703,2.321,-0.4702,3.5214,133.1067,5.0153,,,
84000,,,0.6265,0.9177,0.2281,-325.1042,3.6682,2.2207,-0.4463,3.8813,218.3559,4.4063,,,
84000,,,,,,,,,,,,,1000,4941.1197,80.4649
84500,,,0.638,0.9092,0.2358,-323.1645,5.3964,2.2762,-0.4677,3.6482,155.4325,5.2257,,,
85000,,,0.6254,0.9014,0.2288,-317.2595,4.1706,2.2027,-0.4673,4.1199,110.0852,5.9241,,,
85000,5598.9523,1000.0,,,,,,,,,,,,,
85000,,,,,,,,,,,,,1000,4964.9101,72.0835
85500,,,0.6192,0.902,0.226,-331.563,4.1853,2.1638,-0.4601,3.1405,179.6872,4.7065,,,
86000,,,0.6325,0.8985,0.2299,-321.9558,4.0066,2.1734,-0.4647,3.6633,155.9068,4.1126,,,
86000,,,,,,,,,,,,,1000,5073.0579,83.2842
86500,,,0.636,0.905,0.2374,-321.7372,3.8167,2.3074,-0.4758,3.6646,126.8676,5.6929,,,
87000,,,0.6371,0.911,0.2373,-333.0901,4.3476,2.3114,-0.4659,3.5727,143.1288,5.9754,,,
87000,,,,,,,,,,,,,1000,5099.0096,84.101
87500,,,0.6227,0.9029,0.2441,-331.8989,4.6343,2.4376,-0.4851,3.9919,137.987,5.6264,,,
88000,,,0.6401,0.9202,0.2374,-335.2827,4.2696,2.3289,-0.4669,3.0369,129.7081,5.231,,,
88000,,,,,,,,,,,,,1000,5226.9043,81.9744
88500,,,0.637,0.9071,0.2407,-339.4187,4.7561,2.3478,-0.4729,5.1794,162.784,5.7628,,,
89000,,,0.6345,0.9162,0.2382,-342.9754,4.4868,2.3526,-0.463,3.3666,129.5069,4.6095,,,
89000,,,,,,,,,,,,,1000,5276.4988,80.2785
89500,,,0.6267,0.9192,0.2331,-343.5423,4.6176,2.3138,-0.4727,3.1527,134.4106,5.2386,,,
90000,,,0.6337,0.9205,0.2391,-348.138,4.4071,2.3746,-0.4735,6.7984,226.7966,5.147,,,
90000,5815.9376,1000.0,,,,,,,,,,,,,
90000,,,,,,,,,,,,,1000,5270.2196,72.4754
90500,,,0.6302,0.915,0.233,-345.1333,4.453,2.2939,-0.4662,3.4247,186.8356,4.9902,,,
